,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
127,2,7:26.0,,M. Carter-Williams makes 2-pt layup from 2 ft,31,43
128,2,7:26.0,,Shooting foul by S. Johnson (drawn by M. Carter-Williams),31,43
129,2,7:26.0,,M. Carter-Williams misses free throw 1 of 1,31,43
130,2,7:26.0,K. Caldwell-Pope enters the game for J. Leuer,,31,43
131,2,7:26.0,T. Harris enters the game for R. Bullock,,31,43
132,2,7:25.0,Defensive rebound by T. Harris,,31,43
133,2,7:14.0,Personal foul by P. Zipser (drawn by R. Jackson),,31,43
134,2,7:01.0,S. Johnson misses 3-pt jump shot from 25 ft,,31,43
135,2,7:00.0,,Defensive rebound by B. Portis,31,43
136,2,6:41.0,,Turnover by D. Valentine (traveling),31,43
137,2,6:41.0,,J. Butler enters the game for D. Valentine,31,43
138,2,6:41.0,A. Drummond enters the game for R. Jackson,,31,43
139,2,6:41.0,I. Smith enters the game for A. Baynes,,31,43
140,2,6:32.0,Turnover by K. Caldwell-Pope (bad pass; steal by M. Carter-Williams),,31,43
141,2,6:25.0,,Turnover by M. Carter-Williams (bad pass; steal by I. Smith),31,43
142,2,6:16.0,S. Johnson misses 2-pt jump shot from 21 ft,,31,43
143,2,6:15.0,Offensive rebound by A. Drummond,,31,43
144,2,6:15.0,A. Drummond makes 2-pt layup from 1 ft,,33,43
145,2,5:59.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,33,43
146,2,5:58.0,Defensive rebound by A. Drummond,,33,43
147,2,5:51.0,Personal foul by M. Carter-Williams (drawn by T. Harris),,33,43
148,2,5:51.0,Detroit full timeout,,33,43
149,2,5:51.0,,N. Mirotić enters the game for P. Zipser,33,43
150,2,5:51.0,,J. Lauvergne enters the game for B. Portis,33,43
151,2,5:51.0,,R. Rondo enters the game for M. Carter-Williams,33,43
152,2,5:37.0,S. Johnson makes 3-pt jump shot from 26 ft (assist by I. Smith),,36,43
153,2,5:24.0,,Personal foul by S. Johnson (drawn by J. Butler),36,43
154,2,5:16.0,,J. Lauvergne misses 2-pt jump shot from 5 ft,36,43
155,2,5:15.0,Defensive rebound by A. Drummond,,36,43
156,2,4:57.0,T. Harris makes 2-pt jump shot from 14 ft,,38,43
157,2,4:41.0,,J. Butler makes 2-pt layup from 2 ft (assist by R. Rondo),38,45
158,2,4:18.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,41,45
159,2,4:10.0,,J. Lauvergne makes 2-pt jump shot from 13 ft (assist by J. Butler),41,47
160,2,3:59.0,S. Johnson misses 2-pt layup from 3 ft (block by J. Grant),,41,47
161,2,3:58.0,,Defensive rebound by J. Lauvergne,41,47
162,2,3:54.0,,J. Butler makes 2-pt layup from 1 ft (assist by R. Rondo),41,49
163,2,3:54.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Butler),41,49
164,2,3:54.0,,Chicago full timeout,41,49
165,2,3:54.0,M. Morris enters the game for S. Johnson,,41,49
166,2,3:54.0,,J. Butler makes free throw 1 of 1,41,50
167,2,3:36.0,T. Harris misses 2-pt jump shot from 5 ft,,41,50
168,2,3:35.0,Offensive rebound by T. Harris,,41,50
169,2,3:35.0,T. Harris makes 2-pt jump shot from 4 ft,,43,50
170,2,3:35.0,Shooting foul by J. Lauvergne (drawn by T. Harris),,43,50
171,2,3:35.0,T. Harris makes free throw 1 of 1,,44,50
172,2,3:23.0,,Turnover by R. Rondo (bad pass; steal by T. Harris),44,50
173,2,3:13.0,M. Morris makes 2-pt jump shot from 20 ft (assist by I. Smith),,46,50
174,2,3:13.0,Loose ball foul by T. Harris (drawn by J. Grant),,46,50
175,2,3:13.0,,J. Grant makes free throw 1 of 2,46,51
176,2,3:13.0,,J. Grant makes free throw 2 of 2,46,52
177,2,3:02.0,A. Drummond misses 2-pt layup from 1 ft,,46,52
178,2,3:01.0,,Defensive rebound by J. Lauvergne,46,52
179,2,2:52.0,,J. Grant misses 3-pt jump shot from 26 ft,46,52
180,2,2:51.0,Defensive rebound by T. Harris,,46,52
181,2,2:44.0,I. Smith misses 2-pt layup from 2 ft,,46,52
182,2,2:43.0,,Defensive rebound by J. Grant,46,52
183,2,2:38.0,,Turnover by R. Rondo (lost ball; steal by I. Smith),46,52
184,2,2:32.0,T. Harris misses 2-pt layup from 2 ft,,46,52
185,2,2:31.0,,Defensive rebound by J. Butler,46,52
186,2,2:26.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Grant),46,55
187,2,2:07.0,I. Smith makes 2-pt jump shot from 20 ft,,48,55
188,2,1:57.0,,R. Rondo misses 2-pt jump shot from 22 ft,48,55
189,2,1:56.0,Defensive rebound by A. Drummond,,48,55
190,2,1:50.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Smith),,51,55
191,2,1:17.0,,R. Rondo misses 3-pt jump shot from 23 ft,51,55
192,2,1:16.0,Defensive rebound by A. Drummond,,51,55
193,2,1:02.0,I. Smith makes 2-pt layup from 2 ft,,53,55
194,2,0:45.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Butler),53,57
195,2,0:34.0,Turnover by M. Morris (bad pass; steal by N. Mirotić),,53,57
196,2,0:31.0,,N. Mirotić makes 2-pt layup from 2 ft,53,59
197,2,0:13.0,I. Smith misses 2-pt jump shot from 11 ft,,53,59
198,2,0:12.0,,Defensive rebound by J. Butler,53,59
199,2,0:00.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,53,59
200,2,0:00.0,Defensive rebound by K. Caldwell-Pope,,53,59
201,3,12:00.0,,Violation by Team (jump ball),53,59
202,3,11:52.0,,Personal foul by A. Drummond (drawn by J. Butler),53,59
203,3,11:38.0,,J. Butler makes 2-pt jump shot from 10 ft (assist by N. Mirotić),53,61
204,3,11:38.0,,Shooting foul by I. Smith (drawn by J. Butler),53,61
205,3,11:38.0,,J. Butler makes free throw 1 of 1,53,62
206,3,11:28.0,Personal foul by N. Mirotić (drawn by T. Harris),,53,62
207,3,11:16.0,T. Harris misses 2-pt jump shot from 5 ft,,53,62
208,3,11:15.0,Offensive rebound by A. Drummond,,53,62
209,3,11:15.0,Personal foul by R. Rondo (drawn by A. Drummond),,53,62
210,3,11:05.0,A. Drummond misses 2-pt dunk at rim,,53,62
211,3,11:03.0,Offensive rebound by A. Drummond,,53,62
212,3,11:02.0,A. Drummond misses 2-pt layup from 1 ft,,53,62
213,3,11:01.0,Offensive rebound by A. Drummond,,53,62
214,3,11:01.0,A. Drummond makes 2-pt layup from 1 ft,,55,62
215,3,10:41.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by R. Rondo),55,65
216,3,10:24.0,M. Morris misses 3-pt jump shot from 25 ft,,55,65
217,3,10:23.0,,Defensive rebound by J. Lauvergne,55,65
218,3,10:14.0,,Shooting foul by I. Smith (drawn by P. Zipser),55,65
219,3,10:14.0,,P. Zipser misses free throw 1 of 2,55,65
220,3,10:14.0,,Offensive rebound by Team,55,65
221,3,10:14.0,R. Jackson enters the game for I. Smith,,55,65
222,3,10:14.0,,P. Zipser makes free throw 2 of 2,55,66
223,3,9:57.0,A. Drummond misses 2-pt hook shot from 8 ft,,55,66
224,3,9:56.0,,Defensive rebound by N. Mirotić,55,66
225,3,9:35.0,,P. Zipser misses 2-pt layup from 3 ft (block by A. Drummond),55,66
226,3,9:34.0,,Offensive rebound by P. Zipser,55,66
227,3,9:34.0,,P. Zipser makes 2-pt layup from 1 ft,55,68
228,3,9:19.0,Shooting foul by R. Rondo (drawn by A. Drummond),,55,68
229,3,9:19.0,A. Drummond misses free throw 1 of 2,,55,68
230,3,9:19.0,Offensive rebound by Team,,55,68
231,3,9:19.0,A. Drummond misses free throw 2 of 2,,55,68
232,3,9:16.0,,Defensive rebound by Team,55,68
233,3,8:59.0,,N. Mirotić makes 2-pt jump shot from 4 ft (assist by J. Lauvergne),55,70
234,3,8:58.0,Detroit full timeout,,55,70
235,3,8:48.0,Turnover by T. Harris (lost ball),,55,70
236,3,8:30.0,,Turnover by J. Lauvergne (3 sec),55,70
237,3,8:17.0,Personal foul by J. Butler (drawn by K. Caldwell-Pope),,55,70
238,3,8:06.0,R. Jackson misses 3-pt jump shot from 23 ft,,55,70
239,3,8:05.0,,Defensive rebound by J. Lauvergne,55,70
240,3,7:57.0,,J. Butler makes 2-pt layup from 2 ft (assist by R. Rondo),55,72
241,3,7:44.0,Turnover by R. Jackson (bad pass),,55,72
242,3,7:44.0,S. Johnson enters the game for M. Morris,,55,72
243,3,7:23.0,,J. Lauvergne makes 2-pt hook shot from 8 ft (assist by R. Rondo),55,74
244,3,7:04.0,S. Johnson misses 2-pt jump shot from 11 ft,,55,74
245,3,7:03.0,Offensive rebound by Team,,55,74
246,3,6:49.0,S. Johnson makes 2-pt jump shot from 13 ft (assist by T. Harris),,57,74
247,3,6:27.0,,J. Lauvergne misses 2-pt jump shot from 12 ft,57,74
248,3,6:26.0,Defensive rebound by A. Drummond,,57,74
249,3,6:20.0,T. Harris makes 2-pt layup from 2 ft (assist by R. Jackson),,59,74
250,3,6:07.0,,Turnover by P. Zipser (lost ball; steal by K. Caldwell-Pope),59,74
251,3,6:03.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,59,74
252,3,6:03.0,,Defensive rebound by Team,59,74
253,3,6:03.0,Loose ball foul by A. Drummond (drawn by J. Lauvergne),,59,74
254,3,6:03.0,,D. Valentine enters the game for P. Zipser,59,74
255,3,6:03.0,A. Baynes enters the game for A. Drummond,,59,74
256,3,5:44.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by R. Rondo),59,77
257,3,5:27.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft,,61,77
258,3,5:07.0,,N. Mirotić makes 2-pt jump shot from 20 ft (assist by R. Rondo),61,79
259,3,4:53.0,Turnover by K. Caldwell-Pope (lost ball; steal by R. Rondo),,61,79
260,3,4:48.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Butler),61,79
261,3,4:48.0,,J. Butler makes free throw 1 of 2,61,80
262,3,4:48.0,,B. Portis enters the game for J. Lauvergne,61,80
263,3,4:48.0,R. Bullock enters the game for T. Harris,,61,80
264,3,4:48.0,J. Leuer enters the game for K. Caldwell-Pope,,61,80
265,3,4:48.0,,J. Butler makes free throw 2 of 2,61,81
266,3,4:36.0,J. Leuer misses 2-pt jump shot from 20 ft,,61,81
267,3,4:35.0,Offensive rebound by A. Baynes,,61,81
268,3,4:30.0,R. Jackson makes 2-pt layup from 2 ft (assist by A. Baynes),,63,81
269,3,4:19.0,,D. Valentine misses 3-pt jump shot from 25 ft,63,81
270,3,4:18.0,Defensive rebound by S. Johnson,,63,81
271,3,4:12.0,S. Johnson makes 2-pt jump shot from 6 ft,,65,81
272,3,4:12.0,,Chicago full timeout,65,81
273,3,3:57.0,,N. Mirotić misses 3-pt jump shot from 26 ft,65,81
274,3,3:56.0,,Offensive rebound by D. Valentine,65,81
275,3,3:45.0,,R. Rondo makes 2-pt layup from 3 ft (assist by J. Butler),65,83
276,3,3:17.0,Turnover by S. Johnson (bad pass; steal by N. Mirotić),,65,83
277,3,3:12.0,,B. Portis makes 2-pt jump shot from 5 ft (assist by J. Butler),65,85
278,3,2:54.0,R. Bullock misses 3-pt jump shot from 24 ft,,65,85
279,3,2:53.0,Offensive rebound by J. Leuer,,65,85
280,3,2:52.0,J. Leuer makes 2-pt layup from 2 ft,,67,85
281,3,2:44.0,,N. Mirotić makes 3-pt jump shot from 28 ft (assist by R. Rondo),67,88
282,3,2:22.0,Shooting foul by B. Portis (drawn by A. Baynes),,67,88
283,3,2:22.0,A. Baynes makes free throw 1 of 2,,68,88
284,3,2:22.0,M. Morris enters the game for S. Johnson,,68,88
285,3,2:22.0,A. Baynes makes free throw 2 of 2,,69,88
286,3,2:09.0,,D. Valentine misses 2-pt jump shot from 5 ft,69,88
287,3,2:08.0,Defensive rebound by R. Bullock,,69,88
288,3,1:57.0,M. Morris misses 2-pt jump shot from 21 ft,,69,88
289,3,1:56.0,Offensive rebound by J. Leuer,,69,88
290,3,1:52.0,J. Leuer misses 2-pt jump shot from 11 ft,,69,88
291,3,1:52.0,Offensive rebound by Team,,69,88
292,3,1:52.0,,Loose ball foul by R. Rondo (drawn by M. Morris),69,88
293,3,1:52.0,M. Morris makes free throw 1 of 2,,70,88
294,3,1:52.0,,M. Carter-Williams enters the game for R. Rondo,70,88
295,3,1:52.0,M. Morris makes free throw 2 of 2,,71,88
296,3,1:42.0,,Shooting foul by A. Baynes (drawn by B. Portis),71,88
297,3,1:42.0,,B. Portis misses free throw 1 of 2,71,88
298,3,1:42.0,,Offensive rebound by Team,71,88
299,3,1:42.0,,B. Portis makes free throw 2 of 2,71,89
300,3,1:34.0,R. Jackson makes 2-pt layup from 2 ft,,73,89
301,3,1:18.0,,D. Valentine misses 2-pt jump shot from 10 ft,73,89
302,3,1:17.0,Defensive rebound by A. Baynes,,73,89
303,3,1:11.0,Turnover by R. Jackson (bad pass; steal by D. Valentine),,73,89
304,3,0:49.0,,N. Mirotić makes 2-pt jump shot from 11 ft (assist by D. Valentine),73,91
305,3,0:24.0,R. Jackson misses 2-pt jump shot from 15 ft,,73,91
306,3,0:24.0,Offensive rebound by Team,,73,91
307,3,0:24.0,Turnover by Team (shot clock),,73,91
308,3,0:05.0,,Turnover by B. Portis (offensive foul),73,91
309,3,0:05.0,,Offensive foul by B. Portis (drawn by A. Baynes),73,91
310,4,11:46.0,R. Bullock misses 2-pt layup from 2 ft,,73,91
311,4,11:46.0,Offensive rebound by A. Drummond,,73,91
312,4,11:46.0,Personal foul by D. Valentine (drawn by A. Drummond),,73,91
313,4,11:35.0,T. Harris makes 2-pt jump shot from 5 ft,,75,91
314,4,11:17.0,,M. Carter-Williams misses 2-pt jump shot from 22 ft,75,91
315,4,11:16.0,Defensive rebound by Team,,75,91
316,4,10:57.0,I. Smith misses 2-pt jump shot from 19 ft,,75,91
317,4,10:56.0,,Defensive rebound by B. Portis,75,91
318,4,10:50.0,,D. Valentine misses 2-pt jump shot from 6 ft,75,91
319,4,10:48.0,Defensive rebound by A. Drummond,,75,91
320,4,10:42.0,R. Bullock misses 3-pt jump shot from 24 ft,,75,91
321,4,10:41.0,,Defensive rebound by B. Portis,75,91
322,4,10:15.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft,75,93
323,4,9:49.0,Turnover by R. Bullock (bad pass; steal by M. Carter-Williams),,75,93
324,4,9:43.0,,Shooting foul by T. Harris (drawn by B. Portis),75,93
325,4,9:43.0,,B. Portis misses free throw 1 of 2,75,93
326,4,9:43.0,,Offensive rebound by Team,75,93
327,4,9:43.0,,B. Portis misses free throw 2 of 2,75,93
328,4,9:41.0,Defensive rebound by A. Drummond,,75,93
329,4,9:27.0,Personal foul by P. Zipser (drawn by I. Smith),,75,93
330,4,9:27.0,K. Caldwell-Pope enters the game for R. Bullock,,75,93
331,4,9:16.0,Turnover by I. Smith (bad pass; steal by P. Zipser),,75,93
332,4,9:04.0,,B. Portis makes 2-pt layup from 2 ft (assist by N. Mirotić),75,95
333,4,9:04.0,,Shooting foul by A. Drummond (drawn by B. Portis),75,95
334,4,9:04.0,Detroit full timeout,,75,95
335,4,9:04.0,,B. Portis makes free throw 1 of 1,75,96
336,4,8:43.0,A. Drummond misses 2-pt hook shot from 9 ft,,75,96
337,4,8:42.0,Offensive rebound by A. Drummond,,75,96
338,4,8:42.0,Shooting foul by B. Portis (drawn by A. Drummond),,75,96
339,4,8:42.0,A. Drummond misses free throw 1 of 2,,75,96
340,4,8:42.0,Offensive rebound by Team,,75,96
341,4,8:42.0,A. Drummond misses free throw 2 of 2,,75,96
342,4,8:42.0,Offensive rebound by Team,,75,96
343,4,8:42.0,,Loose ball foul by B. Portis (drawn by A. Drummond),75,96
344,4,8:28.0,M. Morris makes 2-pt jump shot from 13 ft (assist by I. Smith),,77,96
345,4,8:08.0,,B. Portis misses 3-pt jump shot from 25 ft,77,96
346,4,8:07.0,Defensive rebound by T. Harris,,77,96
347,4,7:59.0,I. Smith misses 2-pt jump shot from 20 ft,,77,96
348,4,7:58.0,,Defensive rebound by M. Carter-Williams,77,96
349,4,7:42.0,,Turnover by M. Carter-Williams (traveling),77,96
350,4,7:42.0,B. Marjanović enters the game for A. Drummond,,77,96
351,4,7:32.0,B. Marjanović makes 2-pt jump shot from 6 ft (assist by T. Harris),,79,96
352,4,7:16.0,,Turnover by D. Valentine (bad pass; steal by K. Caldwell-Pope),79,96
353,4,7:08.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,79,96
354,4,7:07.0,,Defensive rebound by M. Carter-Williams,79,96
355,4,6:47.0,,D. Valentine misses 3-pt jump shot from 26 ft,79,96
356,4,6:46.0,,Offensive rebound by B. Portis,79,96
357,4,6:25.0,,B. Portis makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),79,98
358,4,6:06.0,Shooting foul by D. Valentine (drawn by M. Morris),,79,98
359,4,6:06.0,M. Morris makes free throw 1 of 2,,80,98
360,4,6:06.0,M. Morris misses free throw 2 of 2,,80,98
361,4,6:06.0,,J. Butler enters the game for D. Valentine,80,98
362,4,6:06.0,,J. Lauvergne enters the game for B. Portis,80,98
363,4,6:04.0,,Defensive rebound by N. Mirotić,80,98
364,4,5:43.0,,Shooting foul by T. Harris (drawn by J. Lauvergne),80,98
365,4,5:43.0,,Chicago full timeout,80,98
366,4,5:43.0,,J. Lauvergne misses free throw 1 of 2,80,98
367,4,5:43.0,,Offensive rebound by Team,80,98
368,4,5:43.0,,J. Lauvergne misses free throw 2 of 2,80,98
369,4,5:41.0,Defensive rebound by B. Marjanović,,80,98
370,4,5:21.0,M. Morris makes 2-pt jump shot from 9 ft,,82,98
371,4,5:21.0,Shooting foul by P. Zipser (drawn by M. Morris),,82,98
372,4,5:21.0,M. Morris makes free throw 1 of 1,,83,98
373,4,5:05.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Butler),83,100
374,4,4:53.0,Turnover by I. Smith (bad pass; steal by J. Butler),,83,100
375,4,4:49.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by M. Carter-Williams),83,102
376,4,4:24.0,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),,86,102
