,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,GOLDEN STATE_ACTION,CLEVELAND_SCORE,GOLDEN STATE_SCORE
210,2,2:52.0,I. Shumpert enters the game for R. Jefferson,,46,65
211,2,2:34.0,,S. Curry makes 2-pt jump shot from 22 ft (assist by D. Green),46,67
212,2,2:13.0,L. James misses 2-pt jump shot from 9 ft,,46,67
213,2,2:13.0,,Defensive rebound by K. Durant,46,67
214,2,2:06.0,,K. Durant makes 3-pt jump shot from 25 ft,46,70
215,2,1:49.0,Turnover by K. Irving (bad pass; steal by S. Curry),,46,70
216,2,1:43.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),46,72
217,2,1:18.0,L. James makes 3-pt jump shot from 25 ft,,49,72
218,2,1:03.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Curry),49,74
219,2,0:54.0,Turnover by L. James (bad pass; steal by K. Durant),,49,74
220,2,0:39.0,,Personal foul by K. Love (drawn by K. Durant),49,74
221,2,0:39.0,D. Liggins enters the game for K. Irving,,49,74
222,2,0:39.0,,A. Iguodala enters the game for K. Thompson,49,74
223,2,0:33.0,,Shooting foul by D. Liggins (drawn by S. Curry),49,74
224,2,0:33.0,,S. Curry makes free throw 1 of 2,49,75
225,2,0:33.0,,S. Curry misses free throw 2 of 2,49,75
226,2,0:33.0,R. Jefferson enters the game for K. Love,,49,75
227,2,0:33.0,,D. West enters the game for Z. Pachulia,49,75
228,2,0:32.0,Defensive rebound by T. Thompson,,49,75
229,2,0:11.0,L. James misses 2-pt jump shot from 3 ft (block by K. Durant),,49,75
230,2,0:09.0,Offensive rebound by L. James,,49,75
231,2,0:08.0,L. James misses 2-pt layup from 2 ft (block by D. Green),,49,75
232,2,0:06.0,,Defensive rebound by S. Curry,49,75
233,2,0:02.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),49,78
234,3,11:40.0,I. Shumpert misses 3-pt jump shot from 26 ft,,49,78
235,3,11:40.0,,Defensive rebound by D. Green,49,78
236,3,11:26.0,,Turnover by S. Curry (bad pass; steal by I. Shumpert),49,78
237,3,11:20.0,K. Korver misses 3-pt jump shot from 26 ft,,49,78
238,3,11:19.0,,Defensive rebound by D. Green,49,78
239,3,11:08.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by Z. Pachulia),49,81
240,3,10:54.0,Turnover by K. Irving (bad pass; steal by K. Durant),,49,81
241,3,10:49.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),49,84
242,3,10:48.0,Cleveland full timeout,,49,84
243,3,10:29.0,L. James misses 2-pt jump shot from 12 ft,,49,84
244,3,10:28.0,,Defensive rebound by Z. Pachulia,49,84
245,3,10:18.0,,K. Thompson misses 3-pt jump shot from 22 ft,49,84
246,3,10:18.0,Defensive rebound by I. Shumpert,,49,84
247,3,10:12.0,K. Irving misses 2-pt layup from 1 ft,,49,84
248,3,10:12.0,,Defensive rebound by Z. Pachulia,49,84
249,3,10:04.0,,K. Thompson misses 3-pt jump shot from 24 ft,49,84
250,3,10:03.0,Defensive rebound by I. Shumpert,,49,84
251,3,9:48.0,L. James misses 2-pt layup from 3 ft (block by K. Durant),,49,84
252,3,9:47.0,,Defensive rebound by D. Green,49,84
253,3,9:32.0,,S. Curry misses 2-pt jump shot from 19 ft,49,84
254,3,9:32.0,Defensive rebound by I. Shumpert,,49,84
255,3,9:23.0,I. Shumpert makes 3-pt jump shot from 26 ft,,52,84
256,3,8:54.0,,K. Thompson misses 2-pt layup from 3 ft,52,84
257,3,8:54.0,,Offensive rebound by Team,52,84
258,3,8:54.0,,Turnover by Team (shot clock),52,84
259,3,8:41.0,Shooting foul by Z. Pachulia (drawn by I. Shumpert),,52,84
260,3,8:41.0,I. Shumpert makes free throw 1 of 2,,53,84
261,3,8:41.0,I. Shumpert misses free throw 2 of 2,,53,84
262,3,8:40.0,,Defensive rebound by D. Green,53,84
263,3,8:28.0,,K. Durant makes 2-pt jump shot from 17 ft (assist by S. Curry),53,86
264,3,8:20.0,I. Shumpert makes 2-pt layup from 1 ft (assist by L. James),,55,86
265,3,8:10.0,,S. Curry misses 2-pt jump shot from 3 ft,55,86
266,3,8:10.0,Defensive rebound by Team,,55,86
267,3,8:00.0,L. James misses 3-pt jump shot from 26 ft,,55,86
268,3,8:00.0,,Defensive rebound by Team,55,86
269,3,7:46.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),55,89
270,3,7:31.0,K. Irving misses 3-pt jump shot from 25 ft,,55,89
271,3,7:31.0,,Defensive rebound by Z. Pachulia,55,89
272,3,7:23.0,,K. Durant misses 3-pt jump shot from 27 ft,55,89
273,3,7:23.0,Defensive rebound by Team,,55,89
274,3,7:10.0,K. Korver makes 3-pt jump shot from 23 ft (assist by L. James),,58,89
275,3,6:53.0,Offensive charge foul by K. Thompson (drawn by K. Korver),,58,89
276,3,6:53.0,,Turnover by K. Thompson (offensive foul),58,89
277,3,6:38.0,K. Irving misses 2-pt jump shot from 15 ft,,58,89
278,3,6:38.0,,Defensive rebound by D. Green,58,89
279,3,6:23.0,,S. Curry misses 3-pt jump shot from 23 ft,58,89
280,3,6:22.0,,Offensive rebound by Team,58,89
281,3,6:20.0,,Offensive foul by K. Thompson (drawn by K. Korver),58,89
282,3,6:20.0,,Turnover by K. Thompson (offensive foul),58,89
283,3,6:02.0,Turnover by I. Shumpert (bad pass; steal by S. Curry),,58,89
284,3,5:55.0,,Turnover by S. Curry (lost ball; steal by I. Shumpert),58,89
285,3,5:49.0,K. Irving misses 2-pt layup from 1 ft,,58,89
286,3,5:48.0,,Defensive rebound by Z. Pachulia,58,89
287,3,5:48.0,,Golden State full timeout,58,89
288,3,5:48.0,,A. Iguodala enters the game for K. Thompson,58,89
289,3,5:31.0,,Z. Pachulia misses 2-pt jump shot from 4 ft (block by T. Thompson),58,89
290,3,5:30.0,,Offensive rebound by Z. Pachulia,58,89
291,3,5:27.0,,Turnover by Z. Pachulia (bad pass; steal by I. Shumpert),58,89
292,3,5:26.0,Turnover by L. James (bad pass),,58,89
293,3,5:15.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),58,92
294,3,4:48.0,K. Irving misses 2-pt jump shot from 7 ft,,58,92
295,3,4:48.0,,Defensive rebound by Team,58,92
296,3,4:48.0,Loose ball foul by T. Thompson (drawn by Z. Pachulia),,58,92
297,3,4:36.0,,Shooting foul by K. Korver (drawn by A. Iguodala),58,92
298,3,4:36.0,,A. Iguodala makes free throw 1 of 2,58,93
299,3,4:36.0,,A. Iguodala makes free throw 2 of 2,58,94
300,3,4:25.0,T. Thompson misses 2-pt jump shot from 4 ft (block by D. Green),,58,94
301,3,4:24.0,,Defensive rebound by K. Durant,58,94
302,3,4:04.0,,Z. Pachulia misses 2-pt jump shot from 11 ft,58,94
303,3,4:03.0,Defensive rebound by K. Korver,,58,94
304,3,3:53.0,I. Shumpert misses 2-pt jump shot from 17 ft,,58,94
305,3,3:53.0,,Defensive rebound by Z. Pachulia,58,94
306,3,3:42.0,Violation by T. Thompson (kicked ball),,58,94
307,3,3:42.0,,I. Clark enters the game for D. Green,58,94
308,3,3:42.0,,J. McGee enters the game for Z. Pachulia,58,94
309,3,3:42.0,C. Frye enters the game for T. Thompson,,58,94
310,3,3:36.0,,Turnover by J. McGee (bad pass),58,94
311,3,3:29.0,C. Frye misses 3-pt jump shot from 28 ft,,58,94
312,3,3:29.0,,Defensive rebound by Team,58,94
313,3,3:13.0,,I. Clark misses 2-pt jump shot from 11 ft,58,94
314,3,3:13.0,Defensive rebound by I. Shumpert,,58,94
315,3,3:03.0,K. Korver makes 3-pt jump shot from 26 ft (assist by C. Frye),,61,94
316,3,3:03.0,,Golden State full timeout,61,94
317,3,3:03.0,,K. Looney enters the game for J. McGee,61,94
318,3,2:48.0,,S. Curry misses 2-pt jump shot from 17 ft,61,94
319,3,2:47.0,Defensive rebound by L. James,,61,94
320,3,2:42.0,L. James makes 2-pt layup from 2 ft,,63,94
321,3,2:27.0,,K. Durant misses 3-pt jump shot from 24 ft,63,94
322,3,2:26.0,Defensive rebound by L. James,,63,94
323,3,2:14.0,K. Irving makes 2-pt jump shot from 8 ft,,65,94
324,3,1:48.0,,K. Durant misses 2-pt jump shot from 18 ft,65,94
325,3,1:46.0,Defensive rebound by K. Korver,,65,94
326,3,1:41.0,K. Irving makes 2-pt layup from 3 ft,,67,94
327,3,1:41.0,Shooting foul by S. Curry (drawn by K. Irving),,67,94
328,3,1:41.0,,D. Green enters the game for K. Durant,67,94
329,3,1:41.0,K. Irving makes free throw 1 of 1,,68,94
330,3,1:28.0,,S. Curry misses 3-pt jump shot from 26 ft,68,94
331,3,1:25.0,,Offensive rebound by K. Looney,68,94
332,3,1:24.0,,K. Looney misses 2-pt layup from 2 ft,68,94
333,3,1:21.0,Defensive rebound by C. Frye,,68,94
334,3,1:18.0,Turnover by K. Irving (lost ball; steal by I. Clark),,68,94
335,3,1:14.0,,Turnover by S. Curry (traveling),68,94
336,3,1:14.0,R. Jefferson enters the game for L. James,,68,94
337,3,1:01.0,K. Irving makes 3-pt jump shot from 26 ft,,71,94
338,3,0:50.0,,Shooting foul by K. Irving (drawn by D. Green),71,94
339,3,0:50.0,,D. Green makes free throw 1 of 2,71,95
340,3,0:50.0,,D. Green misses free throw 2 of 2,71,95
341,3,0:49.0,Defensive rebound by I. Shumpert,,71,95
342,3,0:31.0,I. Shumpert misses 2-pt jump shot from 16 ft,,71,95
343,3,0:30.0,,Defensive rebound by D. Green,71,95
344,3,0:11.0,,S. Curry misses 2-pt jump shot from 3 ft,71,95
345,3,0:10.0,,Offensive rebound by K. Looney,71,95
346,3,0:10.0,,K. Looney misses 2-pt layup from 1 ft,71,95
347,3,0:08.0,Defensive rebound by R. Jefferson,,71,95
348,3,0:06.0,Turnover by K. Irving (lost ball),,71,95
349,3,0:06.0,,K. Thompson enters the game for K. Looney,71,95
350,3,0:06.0,D. Liggins enters the game for C. Frye,,71,95
351,3,0:02.0,,S. Curry misses 3-pt jump shot from 26 ft,71,95
352,3,0:00.0,,Offensive rebound by Team,71,95
353,4,11:44.0,,Shooting foul by R. Jefferson (drawn by D. Green),71,95
354,4,11:44.0,,D. Green makes free throw 1 of 2,71,96
355,4,11:44.0,,D. Green makes free throw 2 of 2,71,97
356,4,11:31.0,K. Irving misses 3-pt jump shot from 25 ft,,71,97
357,4,11:31.0,,Defensive rebound by D. Green,71,97
358,4,11:21.0,,K. Thompson misses 3-pt jump shot from 26 ft,71,97
359,4,11:21.0,Defensive rebound by I. Shumpert,,71,97
360,4,11:10.0,I. Shumpert makes 2-pt layup from 2 ft,,73,97
361,4,10:52.0,,Shooting foul by D. Liggins (drawn by K. Thompson),73,97
362,4,10:52.0,,K. Thompson makes free throw 1 of 2,73,98
363,4,10:52.0,L. James enters the game for K. Irving,,73,98
364,4,10:52.0,,K. Thompson makes free throw 2 of 2,73,99
365,4,10:34.0,Shooting foul by S. Livingston (drawn by I. Shumpert),,73,99
366,4,10:34.0,I. Shumpert makes free throw 1 of 2,,74,99
367,4,10:34.0,I. Shumpert makes free throw 2 of 2,,75,99
368,4,10:21.0,,Turnover by D. West (traveling),75,99
369,4,10:09.0,,Violation by A. Iguodala (kicked ball),75,99
370,4,10:06.0,L. James makes 2-pt layup from 2 ft,,77,99
371,4,10:06.0,Shooting foul by D. West (drawn by L. James),,77,99
372,4,10:06.0,L. James misses free throw 1 of 1,,77,99
373,4,10:04.0,,Defensive rebound by D. Green,77,99
374,4,9:57.0,,D. West misses 2-pt jump shot from 16 ft,77,99
375,4,9:56.0,,Offensive rebound by A. Iguodala,77,99
376,4,9:39.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by D. West),77,101
377,4,9:27.0,Offensive foul by R. Jefferson (drawn by A. Iguodala),,77,101
378,4,9:27.0,Turnover by R. Jefferson (offensive foul),,77,101
379,4,9:14.0,,Shooting foul by D. Liggins (drawn by K. Thompson),77,101
380,4,9:14.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. West),77,103
381,4,9:14.0,T. Thompson enters the game for R. Jefferson,,77,103
382,4,9:14.0,K. Korver enters the game for I. Shumpert,,77,103
383,4,9:14.0,,K. Thompson makes free throw 1 of 1,77,104
384,4,8:55.0,K. Korver misses 2-pt jump shot from 15 ft,,77,104
385,4,8:54.0,,Defensive rebound by D. Green,77,104
386,4,8:51.0,Violation by D. Liggins (kicked ball),,77,104
387,4,8:51.0,Official timeout,,77,104
388,4,8:42.0,,K. Thompson misses 2-pt jump shot from 15 ft,77,104
389,4,8:41.0,Defensive rebound by L. James,,77,104
390,4,8:34.0,C. Frye misses 2-pt layup from 2 ft,,77,104
391,4,8:34.0,,Defensive rebound by D. Green,77,104
392,4,8:16.0,,D. West makes 2-pt jump shot from 16 ft (assist by A. Iguodala),77,106
