,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,SAN ANTONIO_ACTION,PHILADELPHIA_SCORE,SAN ANTONIO_SCORE
33,1,8:09.0,D. Šarić misses 2-pt jump shot from 22 ft,,4,8
34,1,8:08.0,,Defensive rebound by D. Dedmon,4,8
35,1,8:03.0,,D. Green misses 3-pt jump shot from 27 ft,4,8
36,1,8:02.0,Defensive rebound by E. İlyasova,,4,8
37,1,7:50.0,E. İlyasova misses 3-pt jump shot from 25 ft,,4,8
38,1,7:49.0,Offensive rebound by J. Okafor,,4,8
39,1,7:49.0,J. Okafor makes 2-pt layup from 1 ft,,6,8
40,1,7:49.0,Shooting foul by D. Green (drawn by J. Okafor),,6,8
41,1,7:49.0,,M. Ginóbili enters the game for D. Green,6,8
42,1,7:49.0,J. Okafor makes free throw 1 of 1,,7,8
43,1,7:30.0,,D. Bertāns makes 2-pt dunk at rim (assist by M. Ginóbili),7,10
44,1,7:13.0,J. Okafor misses 2-pt jump shot from 10 ft,,7,10
45,1,7:11.0,,Defensive rebound by M. Ginóbili,7,10
46,1,7:05.0,,K. Leonard misses 2-pt layup from 2 ft,7,10
47,1,7:04.0,,Offensive rebound by D. Dedmon,7,10
48,1,7:02.0,,D. Dedmon misses 2-pt layup from 2 ft,7,10
49,1,7:01.0,Defensive rebound by J. Okafor,,7,10
50,1,6:52.0,Turnover by E. İlyasova (bad pass; steal by K. Leonard),,7,10
51,1,6:46.0,,T. Parker misses 2-pt layup from 1 ft,7,10
52,1,6:44.0,,Offensive rebound by K. Leonard,7,10
53,1,6:40.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),7,13
54,1,6:40.0,Philadelphia full timeout,,7,13
55,1,6:18.0,J. Okafor misses 2-pt jump shot from 8 ft,,7,13
56,1,6:17.0,Offensive rebound by E. İlyasova,,7,13
57,1,6:15.0,Turnover by E. İlyasova (bad pass; steal by D. Dedmon),,7,13
58,1,6:11.0,,Turnover by K. Leonard (lost ball),7,13
59,1,6:06.0,Personal foul by M. Ginóbili (drawn by N. Stauskas),,7,13
60,1,5:58.0,E. İlyasova misses 2-pt jump shot from 21 ft,,7,13
61,1,5:58.0,,Defensive rebound by D. Dedmon,7,13
62,1,5:51.0,,Personal foul by N. Stauskas (drawn by M. Ginóbili),7,13
63,1,5:51.0,,M. Ginóbili makes free throw 1 of 3,7,14
64,1,5:51.0,,M. Ginóbili makes free throw 2 of 3,7,15
65,1,5:51.0,,M. Ginóbili misses free throw 3 of 3,7,15
66,1,5:51.0,T. Luwawu-Cabarrot enters the game for N. Stauskas,,7,15
67,1,5:50.0,Defensive rebound by E. İlyasova,,7,15
68,1,5:38.0,T. McConnell makes 2-pt layup from 2 ft (assist by E. İlyasova),,9,15
69,1,5:21.0,,D. Bertāns misses 2-pt jump shot from 17 ft,9,15
70,1,5:20.0,Defensive rebound by T. McConnell,,9,15
71,1,5:07.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. McConnell),,12,15
72,1,4:50.0,,D. Dedmon misses 2-pt layup from 2 ft,12,15
73,1,4:49.0,Defensive rebound by D. Šarić,,12,15
74,1,4:34.0,Turnover by D. Šarić (bad pass; steal by D. Bertāns),,12,15
75,1,4:28.0,,M. Ginóbili misses 2-pt layup from 2 ft,12,15
76,1,4:27.0,,Offensive rebound by K. Leonard,12,15
77,1,4:27.0,,K. Leonard makes 2-pt layup from 1 ft,12,17
78,1,4:04.0,E. İlyasova makes 2-pt layup from 1 ft (assist by T. McConnell),,14,17
79,1,3:57.0,,San Antonio full timeout,14,17
80,1,3:57.0,,P. Mills enters the game for T. Parker,14,17
81,1,3:57.0,,D. Lee enters the game for D. Bertāns,14,17
82,1,3:57.0,R. Holmes enters the game for E. İlyasova,,14,17
83,1,3:57.0,C. Randle enters the game for J. Okafor,,14,17
84,1,3:57.0,,J. Anthony enters the game for D. Dedmon,14,17
85,1,3:57.0,,D. Green enters the game for K. Leonard,14,17
86,1,3:42.0,,Turnover by M. Ginóbili (bad pass; steal by D. Šarić),14,17
87,1,3:25.0,R. Holmes misses 2-pt layup from 2 ft (block by D. Lee),,14,17
88,1,3:22.0,Offensive rebound by D. Šarić,,14,17
89,1,3:20.0,D. Šarić misses 2-pt jump shot from 4 ft,,14,17
90,1,3:19.0,,Defensive rebound by M. Ginóbili,14,17
91,1,3:12.0,S. Rodríguez enters the game for T. McConnell,,14,17
92,1,3:12.0,,Personal foul by C. Randle (drawn by M. Ginóbili),14,17
93,1,3:00.0,,D. Lee makes 2-pt layup from 3 ft,14,19
94,1,2:47.0,D. Šarić misses 3-pt jump shot from 24 ft,,14,19
95,1,2:46.0,,Defensive rebound by M. Ginóbili,14,19
96,1,2:35.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,14,19
97,1,2:34.0,Defensive rebound by D. Šarić,,14,19
98,1,2:27.0,Personal foul by P. Mills,,14,19
99,1,2:27.0,R. Holmes misses free throw 1 of 2,,14,19
100,1,2:27.0,Offensive rebound by Team,,14,19
101,1,2:27.0,R. Holmes misses free throw 2 of 2,,14,19
102,1,2:26.0,,Defensive rebound by D. Lee,14,19
103,1,2:11.0,,P. Mills misses 2-pt layup from 1 ft,14,19
104,1,2:09.0,,Offensive rebound by J. Anthony,14,19
105,1,2:09.0,,J. Anthony misses 2-pt layup from 1 ft,14,19
106,1,2:06.0,Defensive rebound by R. Holmes,,14,19
107,1,2:00.0,D. Šarić makes 2-pt layup at rim (assist by S. Rodríguez),,16,19
108,1,1:54.0,,D. Lee misses 2-pt jump shot from 15 ft,16,19
109,1,1:51.0,Defensive rebound by Team,,16,19
110,1,1:51.0,E. İlyasova enters the game for D. Šarić,,16,19
111,1,1:35.0,C. Randle misses 2-pt layup at rim,,16,19
112,1,1:33.0,,Defensive rebound by P. Mills,16,19
113,1,1:26.0,,M. Ginóbili misses 2-pt layup from 1 ft,16,19
114,1,1:25.0,Defensive rebound by E. İlyasova,,16,19
115,1,1:18.0,E. İlyasova makes 2-pt jump shot from 21 ft,,18,19
116,1,0:59.0,,P. Mills misses 2-pt jump shot from 20 ft,18,19
117,1,0:57.0,,Offensive rebound by D. Lee,18,19
118,1,0:57.0,,Shooting foul by E. İlyasova (drawn by D. Lee),18,19
119,1,0:57.0,,D. Lee makes free throw 1 of 2,18,20
120,1,0:57.0,,K. Anderson enters the game for M. Ginóbili,18,20
121,1,0:57.0,,D. Lee makes free throw 2 of 2,18,21
122,1,0:48.0,Shooting foul by J. Anthony (drawn by R. Holmes),,18,21
123,1,0:48.0,R. Holmes makes free throw 1 of 2,,19,21
124,1,0:48.0,R. Holmes misses free throw 2 of 2,,19,21
125,1,0:46.0,,Defensive rebound by J. Anthony,19,21
126,1,0:36.0,,Turnover by D. Lee (bad pass),19,21
127,1,0:27.0,S. Rodríguez makes 2-pt jump shot from 19 ft,,21,21
128,1,0:09.0,,P. Mills makes 3-pt jump shot from 25 ft,21,24
129,1,0:00.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 16 ft,,21,24
130,1,0:00.0,,Defensive rebound by D. Lee,21,24
131,2,11:49.0,C. Randle misses 2-pt jump shot from 19 ft,,21,24
132,2,11:48.0,,Defensive rebound by J. Anthony,21,24
133,2,11:35.0,,P. Mills makes 3-pt jump shot from 26 ft,21,27
134,2,11:19.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by J. Anthony),,21,27
135,2,11:16.0,Offensive rebound by E. İlyasova,,21,27
136,2,11:16.0,E. İlyasova makes 2-pt layup from 2 ft,,23,27
137,2,10:54.0,J. Okafor enters the game for R. Holmes,,23,27
138,2,10:52.0,,Turnover by K. Anderson (lost ball),23,27
139,2,10:39.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by S. Rodríguez),,25,27
140,2,10:22.0,,P. Mills misses 2-pt jump shot from 19 ft,25,27
141,2,10:21.0,,Offensive rebound by J. Anthony,25,27
142,2,10:14.0,,J. Anthony makes 2-pt dunk at rim (assist by K. Anderson),25,29
143,2,9:57.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft (block by J. Simmons),,25,29
144,2,9:56.0,Offensive rebound by J. Okafor,,25,29
145,2,9:55.0,C. Randle makes 3-pt jump shot from 25 ft (assist by J. Okafor),,28,29
146,2,9:39.0,,P. Mills makes 2-pt jump shot from 17 ft,28,31
147,2,9:28.0,J. Okafor misses 2-pt hook shot from 8 ft,,28,31
148,2,9:26.0,,Defensive rebound by D. Green,28,31
149,2,9:17.0,,P. Mills misses 3-pt jump shot from 25 ft,28,31
150,2,9:14.0,Defensive rebound by S. Rodríguez,,28,31
151,2,9:03.0,E. İlyasova makes 2-pt layup from 1 ft (assist by J. Okafor),,30,31
152,2,8:46.0,,Turnover by K. Anderson (lost ball; steal by E. İlyasova),30,31
153,2,8:39.0,Philadelphia full timeout,,30,31
154,2,8:39.0,,K. Leonard enters the game for D. Green,30,31
155,2,8:39.0,,D. Dedmon enters the game for P. Mills,30,31
156,2,8:39.0,,T. Parker enters the game for J. Anthony,30,31
157,2,8:39.0,,D. Bertāns enters the game for J. Simmons,30,31
158,2,8:30.0,S. Rodríguez misses 2-pt jump shot from 20 ft,,30,31
159,2,8:29.0,,Defensive rebound by D. Dedmon,30,31
160,2,8:08.0,,K. Leonard misses 2-pt layup from 1 ft,30,31
161,2,8:08.0,,Offensive rebound by K. Leonard,30,31
162,2,8:08.0,D. Šarić enters the game for C. Randle,,30,31
163,2,8:03.0,,Personal block foul by E. İlyasova (drawn by K. Leonard),30,31
164,2,7:49.0,,K. Leonard makes 2-pt jump shot from 17 ft,30,33
165,2,7:25.0,D. Šarić misses 2-pt jump shot from 16 ft (block by K. Anderson),,30,33
166,2,7:23.0,,Defensive rebound by K. Anderson,30,33
167,2,7:21.0,,Shooting foul by S. Rodríguez (drawn by T. Parker),30,33
168,2,7:21.0,,T. Parker misses free throw 1 of 2,30,33
169,2,7:21.0,,Offensive rebound by Team,30,33
170,2,7:21.0,T. McConnell enters the game for S. Rodríguez,,30,33
171,2,7:21.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,30,33
172,2,7:21.0,,T. Parker makes free throw 2 of 2,30,34
173,2,6:58.0,N. Stauskas misses 2-pt jump shot from 9 ft,,30,34
174,2,6:57.0,,Defensive rebound by D. Dedmon,30,34
175,2,6:45.0,,K. Leonard makes 2-pt jump shot from 15 ft,30,36
176,2,6:37.0,E. İlyasova misses 3-pt jump shot from 23 ft,,30,36
177,2,6:36.0,,Defensive rebound by D. Bertāns,30,36
178,2,6:19.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by D. Bertāns),30,38
179,2,6:03.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. McConnell),,33,38
180,2,6:02.0,,San Antonio full timeout,33,38
181,2,6:02.0,,M. Ginóbili enters the game for K. Anderson,33,38
182,2,5:50.0,,Offensive foul by D. Dedmon (drawn by E. İlyasova),33,38
183,2,5:50.0,,Turnover by D. Dedmon (offensive foul),33,38
184,2,5:50.0,,D. Lee enters the game for D. Dedmon,33,38
185,2,5:40.0,Turnover by E. İlyasova (3 sec),,33,38
186,2,5:25.0,,Shooting foul by D. Šarić (drawn by K. Leonard),33,38
187,2,5:25.0,,K. Leonard misses free throw 1 of 2,33,38
188,2,5:25.0,,Offensive rebound by Team,33,38
189,2,5:25.0,,K. Leonard makes free throw 2 of 2,33,39
190,2,5:06.0,D. Šarić misses 2-pt jump shot from 4 ft (block by K. Leonard),,33,39
191,2,5:04.0,Offensive rebound by D. Šarić,,33,39
192,2,5:03.0,Turnover by D. Šarić (bad pass; steal by M. Ginóbili),,33,39
193,2,4:56.0,,K. Leonard misses 3-pt jump shot from 26 ft,33,39
194,2,4:55.0,Defensive rebound by N. Stauskas,,33,39
195,2,4:45.0,E. İlyasova misses 2-pt jump shot from 7 ft,,33,39
196,2,4:45.0,Offensive rebound by E. İlyasova,,33,39
197,2,4:45.0,Personal foul by M. Ginóbili (drawn by E. İlyasova),,33,39
198,2,4:29.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by T. McConnell),,36,39
199,2,4:18.0,,Shooting foul by J. Okafor (drawn by D. Lee),36,39
200,2,4:18.0,,D. Lee misses free throw 1 of 2,36,39
201,2,4:18.0,,Offensive rebound by Team,36,39
202,2,4:18.0,R. Holmes enters the game for J. Okafor,,36,39
203,2,4:18.0,,D. Lee makes free throw 2 of 2,36,40
204,2,4:04.0,T. McConnell makes 2-pt jump shot from 19 ft (assist by R. Holmes),,38,40
205,2,3:52.0,,Turnover by M. Ginóbili (bad pass; steal by E. İlyasova),38,40
206,2,3:49.0,E. İlyasova makes 2-pt layup from 1 ft,,40,40
207,2,3:49.0,Shooting foul by D. Bertāns (drawn by E. İlyasova),,40,40
208,2,3:49.0,,P. Mills enters the game for T. Parker,40,40
209,2,3:49.0,,J. Simmons enters the game for M. Ginóbili,40,40
210,2,3:49.0,E. İlyasova makes free throw 1 of 1,,41,40
211,2,3:40.0,,K. Leonard misses 2-pt jump shot from 18 ft,41,40
212,2,3:39.0,Defensive rebound by E. İlyasova,,41,40
213,2,3:31.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by T. McConnell),,44,40
214,2,3:21.0,,D. Bertāns makes 2-pt layup from 1 ft (assist by P. Mills),44,42
215,2,3:14.0,D. Šarić misses 2-pt jump shot from 4 ft,,44,42
216,2,3:12.0,Offensive rebound by R. Holmes,,44,42
217,2,3:12.0,R. Holmes misses 2-pt layup from 2 ft (block by D. Lee),,44,42
218,2,3:09.0,,Defensive rebound by D. Lee,44,42
219,2,3:05.0,,Turnover by D. Bertāns (offensive goaltending),44,42
220,2,2:53.0,E. İlyasova misses 2-pt jump shot from 15 ft,,44,42
221,2,2:52.0,,Defensive rebound by K. Leonard,44,42
222,2,2:48.0,,K. Leonard makes 2-pt jump shot from 15 ft,44,44
223,2,2:48.0,,Shooting foul by R. Holmes (drawn by K. Leonard),44,44
224,2,2:48.0,Official timeout,,44,44
225,2,2:48.0,T. Luwawu-Cabarrot enters the game for E. İlyasova,,44,44
226,2,2:48.0,,K. Leonard makes free throw 1 of 1,44,45
227,2,2:31.0,,Offensive charge foul by D. Šarić (drawn by J. Simmons),44,45
228,2,2:31.0,Turnover by D. Šarić (offensive foul),,44,45
229,2,2:21.0,,J. Simmons misses 2-pt jump shot from 15 ft,44,45
230,2,2:21.0,Defensive rebound by D. Šarić,,44,45
231,2,2:17.0,Shooting block foul by D. Bertāns (drawn by R. Holmes),,44,45
232,2,2:17.0,R. Holmes makes free throw 1 of 2,,45,45
233,2,2:17.0,R. Holmes misses free throw 2 of 2,,45,45
234,2,2:17.0,,K. Anderson enters the game for K. Leonard,45,45
235,2,2:17.0,,D. Murray enters the game for D. Bertāns,45,45
236,2,2:17.0,,T. Parker enters the game for P. Mills,45,45
237,2,2:17.0,,D. Green enters the game for D. Lee,45,45
238,2,2:17.0,,J. Anthony enters the game for J. Simmons,45,45
239,2,2:16.0,,Defensive rebound by T. Parker,45,45
240,2,1:56.0,,T. Parker misses 2-pt jump shot from 5 ft,45,45
241,2,1:55.0,Defensive rebound by N. Stauskas,,45,45
242,2,1:48.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by T. McConnell),,48,45
243,2,1:23.0,,D. Murray misses 2-pt layup from 3 ft,48,45
244,2,1:23.0,Defensive rebound by R. Holmes,,48,45
245,2,1:18.0,,Violation by K. Anderson (def goaltending),48,45
246,2,1:18.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by T. McConnell),,50,45
247,2,1:06.0,,D. Green makes 2-pt layup from 2 ft (assist by D. Murray),50,47
248,2,1:00.0,Turnover by T. McConnell (bad pass; steal by J. Anthony),,50,47
249,2,0:56.0,S. Rodríguez enters the game for N. Stauskas,,50,47
250,2,0:40.0,,K. Anderson misses 2-pt layup from 1 ft,50,47
251,2,0:37.0,Defensive rebound by T. McConnell,,50,47
252,2,0:34.0,Philadelphia full timeout,,50,47
253,2,0:34.0,,D. Lee enters the game for J. Anthony,50,47
254,2,0:29.0,Shooting foul by T. Parker (drawn by S. Rodríguez),,50,47
255,2,0:29.0,S. Rodríguez misses free throw 1 of 2,,50,47
256,2,0:29.0,Offensive rebound by Team,,50,47
257,2,0:29.0,C. Randle enters the game for D. Šarić,,50,47
258,2,0:29.0,S. Rodríguez makes free throw 2 of 2,,51,47
259,2,0:10.0,,T. Parker misses 2-pt layup from 2 ft,51,47
260,2,0:10.0,,Offensive rebound by D. Lee,51,47
261,2,0:10.0,,Shooting foul by C. Randle (drawn by D. Lee),51,47
262,2,0:10.0,,D. Lee misses free throw 1 of 2,51,47
263,2,0:10.0,,Offensive rebound by Team,51,47
264,2,0:10.0,,D. Lee makes free throw 2 of 2,51,48
265,2,0:02.0,C. Randle misses 2-pt layup from 1 ft,,51,48
266,2,0:02.0,Offensive rebound by R. Holmes,,51,48
267,2,0:02.0,R. Holmes makes 2-pt layup from 1 ft,,53,48
268,2,0:00.0,,D. Murray misses 3-pt jump shot from 26 ft,53,48
269,2,0:00.0,,Offensive rebound by Team,53,48
270,3,11:40.0,Shooting foul by D. Dedmon (drawn by N. Stauskas),,53,48
271,3,11:40.0,N. Stauskas makes free throw 1 of 2,,54,48
272,3,11:40.0,N. Stauskas makes free throw 2 of 2,,55,48
273,3,11:27.0,,D. Dedmon makes 2-pt hook shot from 7 ft (assist by T. Parker),55,50
274,3,11:08.0,T. McConnell misses 2-pt jump shot from 10 ft,,55,50
275,3,11:07.0,,Defensive rebound by D. Dedmon,55,50
276,3,10:55.0,,D. Green makes 3-pt jump shot from 22 ft (assist by K. Leonard),55,53
277,3,10:41.0,Turnover by J. Okafor (offensive foul),,55,53
278,3,10:41.0,Offensive foul by J. Okafor (drawn by D. Green),,55,53
279,3,10:31.0,,Personal block foul by E. İlyasova (drawn by D. Bertāns),55,53
280,3,10:18.0,,D. Bertāns misses 3-pt jump shot from 27 ft,55,53
281,3,10:17.0,Defensive rebound by J. Okafor,,55,53
282,3,10:06.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by J. Okafor),,58,53
283,3,9:58.0,,K. Leonard misses 3-pt jump shot from 25 ft,58,53
284,3,9:57.0,Defensive rebound by J. Okafor,,58,53
285,3,9:47.0,J. Okafor makes 2-pt jump shot from 9 ft (assist by D. Šarić),,60,53
286,3,9:45.0,,San Antonio full timeout,60,53
287,3,9:45.0,,K. Anderson enters the game for K. Leonard,60,53
288,3,9:29.0,,D. Green misses 2-pt jump shot from 18 ft,60,53
289,3,9:29.0,,Offensive rebound by Team,60,53
290,3,9:29.0,Loose ball foul by J. Okafor (drawn by D. Dedmon),,60,53
291,3,9:23.0,,D. Bertāns makes 2-pt dunk at rim (assist by T. Parker),60,55
292,3,9:06.0,J. Okafor misses 2-pt jump shot from 6 ft,,60,55
293,3,9:05.0,,Defensive rebound by D. Bertāns,60,55
294,3,8:54.0,,D. Bertāns misses 3-pt jump shot from 25 ft,60,55
295,3,8:52.0,Defensive rebound by T. McConnell,,60,55
296,3,8:36.0,E. İlyasova misses 3-pt jump shot from 25 ft,,60,55
297,3,8:35.0,,Defensive rebound by D. Dedmon,60,55
298,3,8:27.0,,Turnover by D. Dedmon (bad pass; steal by E. İlyasova),60,55
299,3,8:22.0,Shooting foul by D. Green (drawn by E. İlyasova),,60,55
300,3,8:22.0,E. İlyasova misses free throw 1 of 2,,60,55
301,3,8:22.0,Offensive rebound by Team,,60,55
302,3,8:22.0,E. İlyasova makes free throw 2 of 2,,61,55
303,3,8:13.0,,Personal foul by T. McConnell,61,55
304,3,8:13.0,T. Luwawu-Cabarrot enters the game for E. İlyasova,,61,55
305,3,8:05.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),61,58
306,3,7:46.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 3 ft (block by D. Dedmon),,61,58
307,3,7:44.0,,Defensive rebound by D. Dedmon,61,58
308,3,7:39.0,,D. Green misses 3-pt jump shot from 24 ft,61,58
309,3,7:37.0,,Offensive rebound by D. Bertāns,61,58
310,3,7:26.0,,D. Bertāns misses 3-pt jump shot from 25 ft,61,58
311,3,7:26.0,Defensive rebound by Team,,61,58
312,3,7:26.0,,Loose ball foul by D. Dedmon (drawn by T. Luwawu-Cabarrot),61,58
313,3,7:26.0,,D. Lee enters the game for D. Dedmon,61,58
314,3,7:10.0,N. Stauskas misses 2-pt jump shot from 12 ft,,61,58
315,3,7:09.0,,Defensive rebound by D. Bertāns,61,58
316,3,7:00.0,,D. Lee makes 2-pt layup from 1 ft (assist by T. Parker),61,60
317,3,6:47.0,N. Stauskas misses 2-pt layup from 1 ft,,61,60
318,3,6:44.0,Offensive rebound by N. Stauskas,,61,60
319,3,6:41.0,N. Stauskas misses 2-pt layup from 2 ft,,61,60
320,3,6:40.0,Offensive rebound by D. Šarić,,61,60
321,3,6:38.0,D. Šarić misses 2-pt layup from 2 ft,,61,60
322,3,6:37.0,,Defensive rebound by D. Lee,61,60
323,3,6:29.0,,D. Lee misses 2-pt jump shot from 4 ft,61,60
324,3,6:29.0,Defensive rebound by J. Okafor,,61,60
325,3,6:22.0,T. McConnell misses 3-pt jump shot from 25 ft,,61,60
326,3,6:21.0,,Defensive rebound by D. Lee,61,60
327,3,6:19.0,,Turnover by D. Lee (bad pass),61,60
328,3,6:19.0,R. Holmes enters the game for J. Okafor,,61,60
329,3,6:04.0,D. Šarić misses 3-pt jump shot from 27 ft,,61,60
330,3,6:03.0,,Defensive rebound by D. Lee,61,60
331,3,5:51.0,,D. Lee misses 2-pt layup from 3 ft (block by T. Luwawu-Cabarrot),61,60
332,3,5:50.0,,Offensive rebound by D. Lee,61,60
333,3,5:43.0,,D. Green makes 2-pt jump shot from 10 ft (assist by K. Anderson),61,62
334,3,5:37.0,Turnover by T. Luwawu-Cabarrot (traveling),,61,62
335,3,5:37.0,,P. Mills enters the game for T. Parker,61,62
336,3,5:37.0,,J. Simmons enters the game for D. Green,61,62
337,3,5:37.0,E. İlyasova enters the game for D. Šarić,,61,62
338,3,5:26.0,,P. Mills makes 2-pt jump shot from 18 ft (assist by D. Lee),61,64
339,3,5:12.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by K. Anderson),,61,64
340,3,5:04.0,,J. Simmons makes 2-pt jump shot from 11 ft (assist by K. Anderson),61,66
341,3,5:04.0,Philadelphia full timeout,,61,66
342,3,5:04.0,,K. Leonard enters the game for D. Bertāns,61,66
343,3,5:04.0,C. Randle enters the game for N. Stauskas,,61,66
344,3,5:04.0,S. Rodríguez enters the game for T. McConnell,,61,66
345,3,4:44.0,Turnover by S. Rodríguez (bad pass; steal by K. Anderson),,61,66
346,3,4:37.0,,Turnover by D. Lee (bad pass; steal by S. Rodríguez),61,66
347,3,4:32.0,C. Randle makes 2-pt layup from 1 ft (assist by S. Rodríguez),,63,66
348,3,4:17.0,,J. Simmons makes 2-pt layup from 1 ft (assist by P. Mills),63,68
349,3,4:01.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by D. Lee),,63,68
350,3,3:48.0,,D. Lee makes 2-pt layup from 1 ft (assist by K. Leonard),63,70
351,3,3:34.0,Turnover by S. Rodríguez (bad pass; steal by K. Anderson),,63,70
352,3,3:29.0,,Turnover by K. Leonard (bad pass),63,70
353,3,3:19.0,Shooting foul by K. Anderson (drawn by E. İlyasova),,63,70
354,3,3:19.0,E. İlyasova makes free throw 1 of 3,,64,70
355,3,3:19.0,E. İlyasova makes free throw 2 of 3,,65,70
356,3,3:19.0,D. Šarić enters the game for C. Randle,,65,70
357,3,3:19.0,E. İlyasova makes free throw 3 of 3,,66,70
358,3,3:10.0,,K. Anderson misses 2-pt jump shot from 7 ft (block by E. İlyasova),66,70
359,3,3:08.0,Defensive rebound by S. Rodríguez,,66,70
360,3,3:01.0,D. Šarić misses 2-pt layup from 2 ft (block by K. Leonard),,66,70
361,3,3:01.0,Offensive rebound by Team,,66,70
362,3,2:57.0,E. İlyasova misses 2-pt jump shot from 20 ft,,66,70
363,3,2:57.0,,Defensive rebound by P. Mills,66,70
364,3,2:46.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by P. Mills),66,72
365,3,2:33.0,D. Šarić makes 2-pt layup at rim (assist by E. İlyasova),,68,72
366,3,2:16.0,,D. Lee makes 2-pt jump shot from 8 ft (assist by P. Mills),68,74
367,3,2:04.0,Turnover by D. Šarić (traveling),,68,74
368,3,1:54.0,,P. Mills makes 2-pt jump shot from 19 ft,68,76
369,3,1:43.0,Shooting foul by J. Simmons (drawn by T. Luwawu-Cabarrot),,68,76
370,3,1:43.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,69,76
371,3,1:43.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,70,76
372,3,1:20.0,,K. Leonard misses 2-pt jump shot from 23 ft,70,76
373,3,1:18.0,Defensive rebound by R. Holmes,,70,76
374,3,1:10.0,S. Rodríguez misses 2-pt jump shot from 12 ft,,70,76
375,3,1:08.0,,Defensive rebound by K. Leonard,70,76
376,3,0:52.0,,J. Simmons misses 2-pt layup at rim (block by R. Holmes),70,76
377,3,0:50.0,Defensive rebound by R. Holmes,,70,76
