,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
35,1,6:17.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),4,22
36,1,6:11.0,Detroit full timeout,,4,22
37,1,6:10.0,A. Baynes enters the game for J. Leuer,,4,22
38,1,6:10.0,T. Harris enters the game for A. Drummond,,4,22
39,1,6:10.0,,J. Terry enters the game for M. Dellavedova,4,22
40,1,5:59.0,Shooting foul by T. Snell (drawn by M. Morris),,4,22
41,1,5:59.0,M. Morris makes free throw 1 of 2,,5,22
42,1,5:59.0,M. Morris misses free throw 2 of 2,,5,22
43,1,5:59.0,,G. Monroe enters the game for T. Maker,5,22
44,1,5:57.0,Offensive rebound by T. Harris,,5,22
45,1,5:49.0,I. Smith makes 2-pt layup from 1 ft,,7,22
46,1,5:22.0,,J. Terry misses 3-pt jump shot from 26 ft,7,22
47,1,5:21.0,Defensive rebound by K. Caldwell-Pope,,7,22
48,1,5:15.0,Personal foul by T. Snell (drawn by K. Caldwell-Pope),,7,22
49,1,5:15.0,,R. Vaughn enters the game for T. Snell,7,22
50,1,5:03.0,T. Harris makes 2-pt layup at rim (assist by K. Caldwell-Pope),,9,22
51,1,4:47.0,,R. Vaughn makes 3-pt jump shot from 26 ft (assist by G. Monroe),9,25
52,1,4:30.0,M. Morris makes 2-pt layup from 1 ft (assist by T. Harris),,11,25
53,1,4:30.0,Shooting foul by R. Vaughn (drawn by M. Morris),,11,25
54,1,4:30.0,M. Morris makes free throw 1 of 1,,12,25
55,1,4:06.0,,K. Middleton misses 2-pt jump shot from 20 ft,12,25
56,1,4:06.0,,Offensive rebound by G. Monroe,12,25
57,1,4:06.0,,Shooting foul by A. Baynes (drawn by G. Monroe),12,25
58,1,4:06.0,,G. Monroe makes free throw 1 of 2,12,26
59,1,4:06.0,,G. Monroe misses free throw 2 of 2,12,26
60,1,4:04.0,Defensive rebound by T. Harris,,12,26
61,1,3:49.0,Turnover by M. Morris (offensive goaltending),,12,26
62,1,3:32.0,,R. Vaughn misses 3-pt jump shot from 28 ft,12,26
63,1,3:31.0,,Offensive rebound by G. Antetokounmpo,12,26
64,1,3:30.0,,G. Antetokounmpo makes 2-pt dunk at rim,12,28
65,1,3:30.0,,Shooting foul by T. Harris (drawn by G. Antetokounmpo),12,28
66,1,3:30.0,,G. Antetokounmpo misses free throw 1 of 1,12,28
67,1,3:30.0,,M. Teletović enters the game for K. Middleton,12,28
68,1,3:30.0,B. Udrih enters the game for I. Smith,,12,28
69,1,3:29.0,Defensive rebound by M. Morris,,12,28
70,1,3:12.0,T. Harris makes 2-pt hook shot from 1 ft,,14,28
71,1,3:02.0,,Turnover by G. Antetokounmpo (bad pass),14,28
72,1,2:49.0,Personal foul by M. Teletović (drawn by T. Harris),,14,28
73,1,2:49.0,,Milwaukee full timeout,14,28
74,1,2:40.0,T. Harris makes 2-pt jump shot from 16 ft (assist by B. Udrih),,16,28
75,1,2:27.0,,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by G. Monroe),16,30
76,1,2:13.0,K. Caldwell-Pope misses 2-pt layup at rim,,16,30
77,1,2:12.0,Offensive rebound by A. Baynes,,16,30
78,1,2:12.0,A. Baynes misses 2-pt layup from 2 ft,,16,30
79,1,2:11.0,,Defensive rebound by G. Monroe,16,30
80,1,2:03.0,,R. Vaughn makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),16,33
81,1,1:49.0,B. Udrih makes 2-pt jump shot from 15 ft,,18,33
82,1,1:29.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Terry),18,35
83,1,1:09.0,A. Baynes makes 2-pt jump shot from 3 ft (assist by B. Udrih),,20,35
84,1,0:55.0,,G. Monroe misses 2-pt jump shot from 16 ft,20,35
85,1,0:53.0,Defensive rebound by A. Baynes,,20,35
86,1,0:48.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by B. Udrih),,22,35
87,1,0:30.0,,R. Vaughn misses 3-pt jump shot from 24 ft,22,35
88,1,0:28.0,Defensive rebound by T. Harris,,22,35
89,1,0:20.0,Turnover by T. Harris (lost ball; steal by R. Vaughn),,22,35
90,1,0:18.0,Violation by B. Udrih (kicked ball),,22,35
91,1,0:18.0,J. Leuer enters the game for M. Morris,,22,35
92,1,0:00.0,,M. Teletović misses 3-pt jump shot from 25 ft,22,35
93,1,0:00.0,,Offensive rebound by Team,22,35
94,2,11:48.0,,R. Vaughn misses 2-pt jump shot from 13 ft,22,35
95,2,11:46.0,Defensive rebound by J. Leuer,,22,35
96,2,11:41.0,B. Udrih makes 2-pt layup from 1 ft,,24,35
97,2,11:21.0,,J. Terry misses 2-pt jump shot from 5 ft,24,35
98,2,11:20.0,,Offensive rebound by Team,24,35
99,2,11:07.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),24,38
100,2,10:48.0,Personal foul by M. Dellavedova (drawn by T. Harris),,24,38
101,2,10:38.0,J. Leuer misses 2-pt jump shot from 14 ft,,24,38
102,2,10:36.0,,Defensive rebound by M. Dellavedova,24,38
103,2,10:29.0,,Personal foul by A. Baynes (drawn by G. Monroe),24,38
104,2,10:29.0,A. Drummond enters the game for A. Baynes,,24,38
105,2,10:14.0,,G. Monroe misses 2-pt jump shot from 4 ft (block by A. Drummond),24,38
106,2,10:12.0,Defensive rebound by A. Drummond,,24,38
107,2,10:01.0,J. Leuer makes 2-pt jump shot from 16 ft (assist by B. Udrih),,26,38
108,2,9:47.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,26,38
109,2,9:46.0,Defensive rebound by T. Harris,,26,38
110,2,9:40.0,A. Drummond makes 2-pt layup at rim (assist by B. Udrih),,28,38
111,2,9:40.0,,Milwaukee full timeout,28,38
112,2,9:40.0,,K. Middleton enters the game for R. Vaughn,28,38
113,2,9:24.0,,G. Monroe misses 2-pt jump shot from 5 ft (block by S. Johnson),28,38
114,2,9:22.0,,Offensive rebound by K. Middleton,28,38
115,2,9:19.0,,K. Middleton makes 2-pt jump shot from 5 ft,28,40
116,2,8:53.0,B. Udrih makes 2-pt jump shot from 17 ft,,30,40
117,2,8:37.0,,K. Middleton makes 2-pt jump shot from 16 ft (assist by G. Monroe),30,42
118,2,8:21.0,Turnover by J. Leuer (lost ball),,30,42
119,2,8:00.0,,M. Teletović misses 3-pt jump shot from 24 ft,30,42
120,2,7:58.0,Defensive rebound by J. Leuer,,30,42
121,2,7:44.0,T. Harris makes 3-pt jump shot from 27 ft (assist by B. Udrih),,33,42
122,2,7:29.0,,G. Monroe misses 2-pt layup from 2 ft,33,42
123,2,7:27.0,Defensive rebound by S. Johnson,,33,42
124,2,7:22.0,B. Udrih makes 2-pt layup at rim (assist by S. Johnson),,35,42
125,2,7:04.0,,K. Middleton makes 2-pt layup from 1 ft (assist by G. Monroe),35,44
126,2,6:47.0,T. Harris misses 3-pt jump shot from 23 ft,,35,44
127,2,6:45.0,,Defensive rebound by G. Monroe,35,44
128,2,6:29.0,,K. Middleton misses 3-pt jump shot from 24 ft,35,44
129,2,6:28.0,Defensive rebound by A. Drummond,,35,44
130,2,6:19.0,Personal foul by G. Monroe (drawn by A. Drummond),,35,44
131,2,6:19.0,M. Morris enters the game for T. Harris,,35,44
132,2,6:19.0,,S. Hawes enters the game for G. Monroe,35,44
133,2,6:19.0,,G. Antetokounmpo enters the game for M. Teletović,35,44
134,2,6:03.0,B. Udrih misses 3-pt jump shot from 31 ft,,35,44
135,2,6:02.0,,Defensive rebound by S. Hawes,35,44
136,2,5:46.0,,Turnover by M. Dellavedova (bad pass),35,44
137,2,5:46.0,Official timeout,,35,44
138,2,5:46.0,I. Smith enters the game for B. Udrih,,35,44
139,2,5:35.0,M. Morris makes 2-pt jump shot from 17 ft (assist by I. Smith),,37,44
140,2,5:17.0,,Personal foul by I. Smith (drawn by S. Hawes),37,44
141,2,5:17.0,,T. Snell enters the game for J. Terry,37,44
142,2,5:04.0,,S. Hawes misses 3-pt jump shot from 28 ft,37,44
143,2,5:03.0,Defensive rebound by M. Morris,,37,44
144,2,4:51.0,Turnover by S. Johnson (lost ball; steal by T. Snell),,37,44
145,2,4:38.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by S. Hawes),37,47
146,2,4:14.0,I. Smith misses 2-pt jump shot from 7 ft,,37,47
147,2,4:13.0,Offensive rebound by A. Drummond,,37,47
148,2,4:13.0,A. Drummond makes 2-pt layup at rim,,39,47
149,2,3:58.0,,S. Hawes makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),39,50
150,2,3:50.0,Personal foul by K. Middleton (drawn by I. Smith),,39,50
151,2,3:50.0,K. Caldwell-Pope enters the game for S. Johnson,,39,50
152,2,3:41.0,J. Leuer misses 2-pt jump shot from 19 ft,,39,50
153,2,3:40.0,,Defensive rebound by T. Snell,39,50
154,2,3:31.0,,T. Snell misses 3-pt jump shot from 26 ft,39,50
155,2,3:30.0,Defensive rebound by J. Leuer,,39,50
156,2,3:22.0,J. Leuer makes 2-pt layup at rim (assist by I. Smith),,41,50
157,2,3:22.0,Shooting foul by M. Dellavedova (drawn by J. Leuer),,41,50
158,2,3:22.0,J. Leuer misses free throw 1 of 1,,41,50
159,2,3:19.0,,Defensive rebound by S. Hawes,41,50
160,2,3:06.0,,K. Middleton misses 3-pt jump shot from 24 ft,41,50
161,2,3:05.0,Defensive rebound by A. Drummond,,41,50
162,2,2:54.0,I. Smith misses 3-pt jump shot from 28 ft,,41,50
163,2,2:52.0,,Defensive rebound by K. Middleton,41,50
164,2,2:37.0,,Personal foul by M. Morris (drawn by G. Antetokounmpo),41,50
165,2,2:37.0,Detroit full timeout,,41,50
166,2,2:37.0,T. Harris enters the game for J. Leuer,,41,50
167,2,2:22.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),41,53
168,2,2:08.0,M. Morris makes 3-pt jump shot from 26 ft (assist by I. Smith),,44,53
169,2,1:56.0,,Turnover by G. Antetokounmpo (bad pass; steal by A. Drummond),44,53
170,2,1:51.0,A. Drummond misses 2-pt layup from 1 ft (block by S. Hawes),,44,53
171,2,1:51.0,Offensive rebound by Team,,44,53
172,2,1:51.0,Detroit full timeout,,44,53
173,2,1:43.0,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by M. Morris),,46,53
174,2,1:31.0,,Def 3 sec tech foul by A. Drummond,46,53
175,2,1:31.0,,K. Middleton makes technical free throw,46,54
176,2,1:29.0,,Turnover by G. Antetokounmpo (bad pass),46,54
177,2,1:15.0,M. Morris makes 2-pt jump shot from 20 ft (assist by A. Drummond),,48,54
178,2,0:59.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,48,54
179,2,0:58.0,Defensive rebound by I. Smith,,48,54
180,2,0:51.0,A. Drummond misses 2-pt hook shot from 5 ft,,48,54
181,2,0:50.0,,Defensive rebound by S. Hawes,48,54
182,2,0:39.0,,S. Hawes misses 3-pt jump shot from 25 ft,48,54
183,2,0:38.0,Defensive rebound by K. Caldwell-Pope,,48,54
184,2,0:30.0,M. Morris misses 3-pt jump shot from 26 ft,,48,54
185,2,0:29.0,,Defensive rebound by G. Antetokounmpo,48,54
186,2,0:04.0,,S. Hawes misses 2-pt jump shot from 15 ft,48,54
187,2,0:04.0,,Offensive rebound by S. Hawes,48,54
188,2,0:04.0,,Shooting foul by A. Drummond (drawn by S. Hawes),48,54
189,2,0:04.0,,S. Hawes makes free throw 1 of 2,48,55
190,2,0:04.0,,S. Hawes makes free throw 2 of 2,48,56
191,2,0:00.0,I. Smith misses 3-pt jump shot from 26 ft,,48,56
192,2,0:00.0,Offensive rebound by Team,,48,56
193,3,11:50.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,48,56
194,3,11:49.0,Defensive rebound by A. Drummond,,48,56
195,3,11:31.0,I. Smith misses 3-pt jump shot from 28 ft,,48,56
196,3,11:30.0,Offensive rebound by J. Leuer,,48,56
197,3,11:27.0,J. Leuer misses 2-pt layup at rim,,48,56
198,3,11:27.0,Offensive rebound by Team,,48,56
199,3,11:27.0,,Loose ball foul by G. Antetokounmpo (drawn by A. Drummond),48,56
200,3,11:16.0,M. Morris makes 2-pt jump shot from 17 ft,,50,56
201,3,11:00.0,,Personal foul by M. Morris (drawn by K. Middleton),50,56
202,3,10:51.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,50,56
203,3,10:50.0,Defensive rebound by J. Leuer,,50,56
204,3,10:41.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,50,56
205,3,10:40.0,,Defensive rebound by K. Middleton,50,56
206,3,10:31.0,,G. Antetokounmpo misses 2-pt hook shot from 4 ft,50,56
207,3,10:30.0,Defensive rebound by A. Drummond,,50,56
208,3,10:12.0,J. Leuer misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,50,56
209,3,10:08.0,Offensive rebound by K. Caldwell-Pope,,50,56
210,3,10:04.0,M. Morris misses 3-pt jump shot from 23 ft,,50,56
211,3,10:03.0,,Defensive rebound by G. Antetokounmpo,50,56
212,3,10:02.0,,Shooting foul by J. Leuer (drawn by M. Dellavedova),50,56
213,3,10:02.0,,G. Antetokounmpo misses free throw 1 of 2,50,56
214,3,10:02.0,,Offensive rebound by Team,50,56
215,3,10:02.0,,G. Antetokounmpo makes free throw 2 of 2,50,57
216,3,9:37.0,A. Drummond misses 2-pt layup from 4 ft,,50,57
217,3,9:36.0,,Defensive rebound by G. Antetokounmpo,50,57
218,3,9:27.0,,T. Maker makes 2-pt dunk at rim (assist by K. Middleton),50,59
219,3,9:25.0,Detroit full timeout,,50,59
220,3,9:14.0,I. Smith makes 2-pt jump shot from 18 ft,,52,59
221,3,8:59.0,,G. Antetokounmpo makes 2-pt layup at rim,52,61
222,3,8:59.0,,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),52,61
223,3,8:59.0,,G. Antetokounmpo makes free throw 1 of 1,52,62
224,3,8:44.0,I. Smith makes 2-pt jump shot from 18 ft,,54,62
225,3,8:24.0,,T. Snell misses 2-pt dunk at rim (block by A. Drummond),54,62
226,3,8:22.0,Defensive rebound by K. Caldwell-Pope,,54,62
227,3,8:15.0,I. Smith misses 2-pt layup from 1 ft,,54,62
228,3,8:14.0,Offensive rebound by J. Leuer,,54,62
229,3,8:11.0,J. Leuer misses 2-pt jump shot from 11 ft,,54,62
230,3,8:10.0,,Defensive rebound by G. Antetokounmpo,54,62
231,3,7:56.0,,Turnover by T. Maker (bad pass; steal by A. Drummond),54,62
232,3,7:50.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,54,62
233,3,7:49.0,,Defensive rebound by K. Middleton,54,62
234,3,7:33.0,,K. Middleton makes 2-pt jump shot from 6 ft (assist by G. Antetokounmpo),54,64
235,3,7:12.0,Shooting foul by G. Antetokounmpo (drawn by A. Drummond),,54,64
236,3,7:12.0,A. Drummond misses free throw 1 of 2,,54,64
237,3,7:12.0,Offensive rebound by Team,,54,64
238,3,7:12.0,A. Drummond makes free throw 2 of 2,,55,64
239,3,6:57.0,,T. Maker misses 3-pt jump shot from 25 ft,55,64
240,3,6:55.0,Defensive rebound by I. Smith,,55,64
241,3,6:46.0,I. Smith misses 2-pt jump shot from 18 ft,,55,64
242,3,6:44.0,,Defensive rebound by T. Snell,55,64
243,3,6:37.0,,G. Monroe enters the game for T. Maker,55,64
244,3,6:29.0,,G. Antetokounmpo misses 2-pt jump shot from 4 ft,55,64
245,3,6:27.0,Defensive rebound by A. Drummond,,55,64
246,3,6:14.0,I. Smith makes 3-pt jump shot from 26 ft (assist by M. Morris),,58,64
247,3,5:51.0,,M. Dellavedova misses 2-pt jump shot from 18 ft,58,64
248,3,5:50.0,Defensive rebound by K. Caldwell-Pope,,58,64
249,3,5:40.0,Personal block foul by M. Dellavedova (drawn by K. Caldwell-Pope),,58,64
250,3,5:40.0,,R. Vaughn enters the game for M. Dellavedova,58,64
251,3,5:28.0,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by M. Morris),,60,64
252,3,5:14.0,,Turnover by K. Middleton (bad pass; steal by K. Caldwell-Pope),60,64
253,3,5:06.0,Shooting foul by G. Antetokounmpo (drawn by J. Leuer),,60,64
254,3,5:06.0,J. Leuer makes free throw 1 of 2,,61,64
255,3,5:06.0,J. Leuer misses free throw 2 of 2,,61,64
256,3,5:06.0,A. Baynes enters the game for A. Drummond,,61,64
257,3,5:05.0,,Defensive rebound by G. Monroe,61,64
258,3,4:48.0,,T. Snell misses 2-pt jump shot from 19 ft,61,64
259,3,4:47.0,Defensive rebound by A. Baynes,,61,64
260,3,4:39.0,K. Caldwell-Pope misses 3-pt jump shot from 29 ft,,61,64
261,3,4:38.0,,Defensive rebound by G. Antetokounmpo,61,64
262,3,4:21.0,,Turnover by G. Monroe (lost ball; steal by K. Caldwell-Pope),61,64
263,3,4:15.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,61,64
264,3,4:13.0,,Defensive rebound by G. Monroe,61,64
265,3,4:06.0,,K. Middleton makes 2-pt jump shot from 9 ft (assist by G. Antetokounmpo),61,66
266,3,3:51.0,I. Smith misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),,61,66
267,3,3:49.0,,Defensive rebound by G. Monroe,61,66
268,3,3:49.0,,Personal take foul by M. Morris (drawn by G. Antetokounmpo),61,66
269,3,3:49.0,T. Harris enters the game for J. Leuer,,61,66
270,3,3:49.0,B. Udrih enters the game for I. Smith,,61,66
271,3,3:38.0,,Turnover by G. Monroe (bad pass; steal by B. Udrih),61,66
272,3,3:28.0,Personal foul by R. Vaughn (drawn by B. Udrih),,61,66
273,3,3:28.0,B. Udrih makes free throw 1 of 2,,62,66
274,3,3:28.0,S. Johnson enters the game for M. Morris,,62,66
275,3,3:28.0,B. Udrih makes free throw 2 of 2,,63,66
276,3,3:11.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,63,66
277,3,3:10.0,Defensive rebound by K. Caldwell-Pope,,63,66
278,3,2:52.0,B. Udrih misses 3-pt jump shot from 26 ft,,63,66
279,3,2:51.0,,Defensive rebound by G. Antetokounmpo,63,66
280,3,2:41.0,,Turnover by G. Antetokounmpo (bad pass; steal by B. Udrih),63,66
281,3,2:35.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by S. Johnson),,65,66
282,3,2:35.0,,Milwaukee full timeout,65,66
283,3,2:35.0,,Technical foul by G. Monroe,65,66
284,3,2:35.0,,J. Terry enters the game for G. Antetokounmpo,65,66
285,3,2:35.0,,M. Beasley enters the game for T. Snell,65,66
286,3,2:35.0,K. Caldwell-Pope makes technical free throw,,66,66
287,3,2:19.0,,M. Beasley misses 2-pt jump shot from 7 ft,66,66
288,3,2:18.0,Defensive rebound by S. Johnson,,66,66
289,3,2:10.0,S. Johnson misses 3-pt jump shot from 23 ft,,66,66
290,3,2:06.0,,Defensive rebound by M. Beasley,66,66
291,3,1:58.0,,Turnover by K. Middleton (bad pass; steal by S. Johnson),66,66
292,3,1:44.0,T. Harris misses 2-pt jump shot from 12 ft,,66,66
293,3,1:42.0,,Defensive rebound by J. Terry,66,66
294,3,1:24.0,,Turnover by K. Middleton (lost ball; steal by T. Harris),66,66
295,3,1:22.0,T. Harris makes 2-pt layup from 1 ft (assist by B. Udrih),,68,66
296,3,1:22.0,Shooting foul by M. Beasley (drawn by T. Harris),,68,66
297,3,1:22.0,T. Harris makes free throw 1 of 1,,69,66
298,3,1:04.0,,G. Monroe misses 2-pt jump shot from 5 ft,69,66
299,3,1:04.0,,Offensive rebound by M. Beasley,69,66
300,3,1:04.0,,M. Beasley makes 2-pt layup at rim,69,68
301,3,1:04.0,,Shooting foul by A. Baynes (drawn by M. Beasley),69,68
302,3,1:04.0,,M. Beasley makes free throw 1 of 1,69,69
303,3,0:49.0,T. Harris makes 2-pt jump shot from 13 ft,,71,69
304,3,0:27.0,,K. Middleton misses 2-pt jump shot from 20 ft,71,69
305,3,0:24.0,Defensive rebound by B. Udrih,,71,69
306,3,0:20.0,B. Udrih makes 2-pt layup from 1 ft,,73,69
307,3,0:04.0,,Shooting block foul by S. Johnson (drawn by K. Middleton),73,69
308,3,0:04.0,,K. Middleton makes free throw 1 of 2,73,70
309,3,0:04.0,,K. Middleton makes free throw 2 of 2,73,71
310,3,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,,73,71
311,3,0:00.0,Offensive rebound by Team,,73,71
312,4,11:43.0,B. Udrih makes 2-pt layup from 1 ft,,75,71
313,4,11:19.0,,R. Vaughn misses 2-pt jump shot from 4 ft,75,71
314,4,11:17.0,Defensive rebound by T. Harris,,75,71
315,4,11:11.0,Turnover by B. Udrih (bad pass; steal by M. Beasley),,75,71
316,4,11:03.0,,Turnover by J. Terry (bad pass),75,71
317,4,10:43.0,S. Johnson misses 2-pt jump shot from 7 ft,,75,71
318,4,10:43.0,,Defensive rebound by M. Beasley,75,71
319,4,10:43.0,,Personal foul by J. Leuer (drawn by M. Beasley),75,71
320,4,10:20.0,,M. Beasley makes 2-pt layup at rim (assist by R. Vaughn),75,73
321,4,10:05.0,S. Johnson misses 3-pt jump shot from 28 ft,,75,73
322,4,10:04.0,Offensive rebound by J. Leuer,,75,73
323,4,9:46.0,T. Harris makes 2-pt layup at rim,,77,73
324,4,9:29.0,,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),77,73
325,4,9:29.0,,G. Antetokounmpo makes free throw 1 of 2,77,74
326,4,9:29.0,,G. Antetokounmpo misses free throw 2 of 2,77,74
327,4,9:29.0,A. Drummond enters the game for A. Baynes,,77,74
328,4,9:27.0,,Offensive rebound by M. Beasley,77,74
329,4,9:26.0,,M. Beasley makes 2-pt layup from 1 ft,77,76
330,4,9:09.0,T. Harris makes 2-pt layup from 4 ft (assist by A. Drummond),,79,76
331,4,8:45.0,,J. Terry misses 3-pt jump shot from 24 ft,79,76
332,4,8:44.0,Defensive rebound by J. Leuer,,79,76
333,4,8:36.0,T. Harris misses 3-pt jump shot from 25 ft,,79,76
334,4,8:35.0,Offensive rebound by J. Leuer,,79,76
335,4,8:35.0,Shooting foul by R. Vaughn (drawn by J. Leuer),,79,76
336,4,8:35.0,Official timeout,,79,76
337,4,8:35.0,J. Leuer makes free throw 1 of 2,,80,76
338,4,8:35.0,,T. Maker enters the game for G. Monroe,79,76
339,4,8:35.0,,T. Snell enters the game for R. Vaughn,79,76
340,4,8:35.0,J. Leuer makes free throw 2 of 2,,81,76
341,4,8:13.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,81,76
342,4,8:11.0,Defensive rebound by A. Drummond,,81,76
343,4,7:53.0,T. Harris makes 3-pt jump shot from 25 ft (assist by B. Udrih),,84,76
344,4,7:29.0,,T. Maker makes 2-pt hook shot from 5 ft,84,78
345,4,7:29.0,,Shooting foul by A. Drummond (drawn by T. Maker),84,78
346,4,7:29.0,,T. Maker misses free throw 1 of 1,84,78
347,4,7:29.0,,K. Middleton enters the game for M. Beasley,84,78
348,4,7:27.0,Defensive rebound by A. Drummond,,84,78
349,4,7:06.0,B. Udrih makes 2-pt jump shot from 16 ft,,86,78
350,4,6:45.0,,T. Snell misses 3-pt jump shot from 25 ft,86,78
351,4,6:44.0,Defensive rebound by J. Leuer,,86,78
352,4,6:27.0,B. Udrih misses 2-pt jump shot from 19 ft,,86,78
353,4,6:26.0,,Defensive rebound by T. Maker,86,78
354,4,6:04.0,,T. Maker makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),86,81
355,4,5:47.0,A. Drummond makes 2-pt jump shot from 9 ft (assist by T. Harris),,88,81
356,4,5:29.0,,K. Middleton misses 2-pt jump shot from 9 ft,88,81
357,4,5:29.0,Defensive rebound by A. Drummond,,88,81
358,4,5:29.0,Personal foul by T. Maker (drawn by S. Johnson),,88,81
359,4,5:29.0,,Milwaukee full timeout,88,81
360,4,5:29.0,K. Caldwell-Pope enters the game for S. Johnson,,88,81
361,4,5:29.0,,M. Dellavedova enters the game for J. Terry,88,81
362,4,5:09.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,,91,81
363,4,4:59.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),91,83
364,4,4:59.0,,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),91,83
365,4,4:59.0,,G. Antetokounmpo misses free throw 1 of 1,91,83
366,4,4:57.0,Defensive rebound by A. Drummond,,91,83
367,4,4:34.0,T. Harris misses 2-pt layup from 2 ft,,91,83
368,4,4:32.0,,Defensive rebound by G. Antetokounmpo,91,83
369,4,4:30.0,,Shooting block foul by B. Udrih (drawn by G. Antetokounmpo),91,83
370,4,4:30.0,,G. Antetokounmpo makes free throw 1 of 2,91,84
371,4,4:30.0,A. Baynes enters the game for J. Leuer,,91,84
372,4,4:30.0,I. Smith enters the game for A. Drummond,,91,84
373,4,4:30.0,M. Morris enters the game for B. Udrih,,91,84
