,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
34,1,7:55.0,,Defensive rebound by Team,5,8
35,1,7:55.0,Loose ball foul by H. Whiteside (drawn by M. Gortat),,5,8
36,1,7:35.0,,K. Oubre misses 2-pt layup from 1 ft,5,8
37,1,7:34.0,Defensive rebound by G. Dragić,,5,8
38,1,7:29.0,Turnover by R. McGruder (bad pass),,5,8
39,1,7:16.0,,Shooting foul by R. McGruder (drawn by B. Beal),5,8
40,1,7:16.0,,B. Beal makes free throw 1 of 2,5,9
41,1,7:16.0,,B. Beal makes free throw 2 of 2,5,10
42,1,7:00.0,Shooting foul by M. Morris (drawn by J. Richardson),,5,10
43,1,7:00.0,J. Richardson makes free throw 1 of 2,,6,10
44,1,7:00.0,J. Richardson makes free throw 2 of 2,,7,10
45,1,6:50.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),7,13
46,1,6:35.0,G. Dragić misses 2-pt jump shot from 16 ft,,7,13
47,1,6:34.0,Offensive rebound by J. Johnson,,7,13
48,1,6:27.0,H. Whiteside misses 2-pt layup from 2 ft (block by M. Gortat),,7,13
49,1,6:27.0,,Defensive rebound by Team,7,13
50,1,6:13.0,,M. Morris misses 2-pt layup from 1 ft,7,13
51,1,6:13.0,,Offensive rebound by M. Morris,7,13
52,1,6:11.0,,M. Morris makes 2-pt layup from 3 ft,7,15
53,1,6:07.0,Miami full timeout,,7,15
54,1,6:00.0,H. Whiteside misses 2-pt jump shot from 13 ft,,7,15
55,1,5:59.0,,Defensive rebound by J. Wall,7,15
56,1,5:43.0,,Turnover by J. Wall (bad pass; steal by H. Whiteside),7,15
57,1,5:37.0,J. Johnson makes 2-pt layup from 1 ft (assist by R. McGruder),,9,15
58,1,5:15.0,,B. Beal makes 2-pt layup from 2 ft,9,17
59,1,4:54.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,11,17
60,1,4:38.0,,Turnover by B. Beal (bad pass),11,17
61,1,4:38.0,T. Johnson enters the game for G. Dragić,,11,17
62,1,4:38.0,,B. Bogdanović enters the game for M. Morris,11,17
63,1,4:24.0,T. Johnson makes 2-pt layup from 2 ft (assist by H. Whiteside),,13,17
64,1,4:08.0,,Turnover by B. Beal (bad pass; steal by T. Johnson),13,17
65,1,4:03.0,T. Johnson misses 2-pt layup at rim (block by J. Wall),,13,17
66,1,4:02.0,Offensive rebound by Team,,13,17
67,1,4:00.0,Shooting foul by K. Oubre (drawn by T. Johnson),,13,17
68,1,4:00.0,T. Johnson makes free throw 1 of 2,,14,17
69,1,4:00.0,,J. Smith enters the game for K. Oubre,14,17
70,1,4:00.0,T. Johnson makes free throw 2 of 2,,15,17
71,1,3:54.0,,J. Wall misses 2-pt layup from 3 ft (block by H. Whiteside),15,17
72,1,3:53.0,Defensive rebound by H. Whiteside,,15,17
73,1,3:47.0,J. Johnson misses 2-pt layup from 2 ft (block by J. Smith),,15,17
74,1,3:46.0,Offensive rebound by J. Johnson,,15,17
75,1,3:44.0,J. Johnson makes 2-pt layup from 1 ft,,17,17
76,1,3:25.0,,J. Wall makes 2-pt jump shot from 16 ft,17,19
77,1,3:01.0,H. Whiteside makes 2-pt hook shot from 9 ft,,19,19
78,1,2:49.0,,Personal foul by R. McGruder (drawn by B. Beal),19,19
79,1,2:49.0,,Washington full timeout,19,19
80,1,2:49.0,,B. Jennings enters the game for J. Wall,19,19
81,1,2:49.0,W. Ellington enters the game for R. McGruder,,19,19
82,1,2:49.0,O. White enters the game for J. Johnson,,19,19
83,1,2:37.0,,Turnover by M. Gortat (bad pass; steal by J. Richardson),19,19
84,1,2:20.0,H. Whiteside makes 2-pt layup from 2 ft,,21,19
85,1,2:05.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by H. Whiteside),21,19
86,1,2:05.0,,Offensive rebound by Team,21,19
87,1,2:05.0,G. Dragić enters the game for J. Richardson,,21,19
88,1,2:03.0,,B. Beal makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),21,21
89,1,1:47.0,H. Whiteside makes 2-pt jump shot from 7 ft (assist by G. Dragić),,23,21
90,1,1:35.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by B. Jennings),23,24
91,1,1:16.0,T. Johnson makes 2-pt jump shot from 19 ft (assist by G. Dragić),,25,24
92,1,1:03.0,,M. Gortat misses 2-pt jump shot from 15 ft,25,24
93,1,1:02.0,Defensive rebound by H. Whiteside,,25,24
94,1,0:46.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,28,24
95,1,0:40.0,Technical foul by O. White,,28,24
96,1,0:40.0,,B. Beal makes technical free throw,28,25
97,1,0:40.0,W. Reed enters the game for H. Whiteside,,28,25
98,1,0:40.0,,I. Mahinmi enters the game for M. Gortat,28,25
99,1,0:38.0,,Personal foul by W. Ellington (drawn by B. Bogdanović),28,25
100,1,0:38.0,,B. Bogdanović makes free throw 1 of 2,28,26
101,1,0:38.0,,B. Bogdanović makes free throw 2 of 2,28,27
102,1,0:33.0,Personal foul by J. Smith (drawn by O. White),,28,27
103,1,0:21.0,T. Johnson misses 2-pt layup at rim,,28,27
104,1,0:20.0,,Defensive rebound by B. Beal,28,27
105,1,0:01.0,,B. Beal makes 2-pt jump shot from 17 ft,28,29
106,2,11:41.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by W. Reed),,31,29
107,2,11:18.0,,Shooting foul by W. Reed (drawn by I. Mahinmi),31,29
108,2,11:18.0,,I. Mahinmi makes free throw 1 of 2,31,30
109,2,11:18.0,,I. Mahinmi makes free throw 2 of 2,31,31
110,2,10:59.0,O. White makes 2-pt layup from 1 ft (assist by T. Johnson),,33,31
111,2,10:49.0,,I. Mahinmi makes 2-pt layup at rim (assist by B. Jennings),33,33
112,2,10:35.0,G. Dragić misses 3-pt jump shot from 25 ft,,33,33
113,2,10:34.0,Offensive rebound by W. Reed,,33,33
114,2,10:26.0,W. Ellington misses 3-pt jump shot from 27 ft,,33,33
115,2,10:25.0,,Defensive rebound by I. Mahinmi,33,33
116,2,10:16.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,33,33
117,2,10:15.0,Defensive rebound by W. Reed,,33,33
118,2,10:03.0,Personal foul by B. Bogdanović (drawn by W. Ellington),,33,33
119,2,9:50.0,O. White misses 2-pt jump shot from 10 ft,,33,33
120,2,9:49.0,Offensive rebound by Team,,33,33
121,2,9:44.0,Personal foul by B. Jennings (drawn by G. Dragić),,33,33
122,2,9:37.0,T. Johnson misses 2-pt jump shot from 23 ft,,33,33
123,2,9:36.0,,Defensive rebound by I. Mahinmi,33,33
124,2,9:26.0,,Personal foul by W. Reed (drawn by I. Mahinmi),33,33
125,2,9:21.0,,B. Bogdanović makes 2-pt jump shot from 21 ft (assist by B. Jennings),33,35
126,2,9:11.0,G. Dragić misses 3-pt jump shot from 27 ft,,33,35
127,2,9:10.0,,Defensive rebound by Team,33,35
128,2,8:56.0,,Turnover by B. Jennings (lost ball; steal by W. Ellington),33,35
129,2,8:53.0,Shooting foul by J. Smith (drawn by W. Ellington),,33,35
130,2,8:53.0,Official timeout,,33,35
131,2,8:53.0,W. Ellington makes free throw 1 of 2,,34,35
132,2,8:53.0,W. Ellington makes free throw 2 of 2,,35,35
133,2,8:36.0,,I. Mahinmi makes 2-pt hook shot from 5 ft,35,37
134,2,8:17.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by G. Dragić),,38,37
135,2,8:03.0,,B. Jennings makes 2-pt jump shot from 14 ft,38,39
136,2,7:40.0,W. Ellington misses 3-pt jump shot from 28 ft,,38,39
137,2,7:39.0,,Defensive rebound by T. Satoranský,38,39
138,2,7:31.0,,B. Jennings misses 3-pt jump shot from 27 ft,38,39
139,2,7:29.0,Defensive rebound by W. Reed,,38,39
140,2,7:27.0,H. Whiteside enters the game for W. Reed,,38,39
141,2,7:27.0,J. Johnson enters the game for O. White,,38,39
142,2,7:12.0,T. Johnson misses 2-pt layup from 2 ft,,38,39
143,2,7:12.0,,Defensive rebound by I. Mahinmi,38,39
144,2,7:05.0,,B. Jennings misses 2-pt layup from 2 ft,38,39
145,2,7:04.0,Defensive rebound by T. Johnson,,38,39
146,2,6:57.0,Turnover by H. Whiteside (lost ball; steal by I. Mahinmi),,38,39
147,2,6:50.0,,J. Smith misses 3-pt jump shot from 26 ft,38,39
148,2,6:49.0,Defensive rebound by J. Johnson,,38,39
149,2,6:43.0,,J. Wall enters the game for T. Satoranský,38,39
150,2,6:43.0,J. Richardson enters the game for G. Dragić,,38,39
151,2,6:43.0,,K. Oubre enters the game for J. Smith,38,39
152,2,6:39.0,Personal foul by B. Bogdanović (drawn by W. Ellington),,38,39
153,2,6:25.0,J. Richardson misses 2-pt jump shot from 5 ft,,38,39
154,2,6:24.0,,Defensive rebound by J. Wall,38,39
155,2,6:08.0,,J. Wall misses 2-pt jump shot from 19 ft,38,39
156,2,6:07.0,Defensive rebound by H. Whiteside,,38,39
157,2,5:58.0,,Washington full timeout,38,39
158,2,5:58.0,,M. Morris enters the game for B. Jennings,38,39
159,2,5:55.0,H. Whiteside makes 2-pt jump shot from 8 ft (assist by J. Johnson),,40,39
160,2,5:37.0,,Offensive foul by I. Mahinmi (drawn by W. Ellington),40,39
161,2,5:37.0,,Turnover by I. Mahinmi (offensive foul),40,39
162,2,5:24.0,T. Johnson misses 2-pt layup from 3 ft (block by I. Mahinmi),,40,39
163,2,5:24.0,Offensive rebound by Team,,40,39
164,2,5:22.0,J. Johnson makes 2-pt layup from 3 ft (assist by J. Richardson),,42,39
165,2,5:06.0,,M. Morris misses 2-pt jump shot from 13 ft,42,39
166,2,5:05.0,Defensive rebound by W. Ellington,,42,39
167,2,4:55.0,T. Johnson makes 2-pt layup from 2 ft (assist by J. Johnson),,44,39
168,2,4:35.0,,Personal foul by J. Richardson (drawn by M. Morris),44,39
169,2,4:28.0,,K. Oubre misses 3-pt jump shot from 26 ft,44,39
170,2,4:27.0,,Offensive rebound by M. Morris,44,39
171,2,4:24.0,,M. Morris makes 2-pt layup from 3 ft,44,41
172,2,4:11.0,Turnover by T. Johnson (bad pass; steal by J. Wall),,44,41
173,2,4:06.0,,Turnover by J. Wall (lost ball; steal by J. Richardson),44,41
174,2,4:06.0,Turnover by J. Richardson (step out of bounds),,44,41
175,2,4:06.0,,M. Gortat enters the game for I. Mahinmi,44,41
176,2,4:06.0,,B. Beal enters the game for B. Bogdanović,44,41
177,2,4:05.0,,Personal foul by W. Ellington (drawn by B. Beal),44,41
178,2,4:05.0,R. McGruder enters the game for W. Ellington,,44,41
179,2,4:01.0,,Turnover by B. Beal (bad pass; steal by J. Richardson),44,41
180,2,3:57.0,J. Richardson misses 2-pt layup from 1 ft (block by J. Wall),,44,41
181,2,3:55.0,Offensive rebound by Team,,44,41
182,2,3:42.0,H. Whiteside misses 2-pt jump shot from 11 ft,,44,41
183,2,3:41.0,,Defensive rebound by K. Oubre,44,41
184,2,3:32.0,,J. Wall misses 2-pt jump shot from 6 ft,44,41
185,2,3:31.0,Defensive rebound by H. Whiteside,,44,41
186,2,3:25.0,J. Johnson makes 2-pt layup from 1 ft,,46,41
187,2,3:03.0,,B. Beal makes 2-pt jump shot from 18 ft,46,43
188,2,3:01.0,Miami full timeout,,46,43
189,2,3:01.0,G. Dragić enters the game for T. Johnson,,46,43
190,2,2:42.0,H. Whiteside makes 2-pt hook shot from 7 ft,,48,43
191,2,2:29.0,,Turnover by J. Wall (bad pass; steal by H. Whiteside),48,43
192,2,2:16.0,Turnover by H. Whiteside (lost ball; steal by M. Morris),,48,43
193,2,2:12.0,,J. Wall makes 2-pt layup from 2 ft,48,45
194,2,1:48.0,Shooting block foul by K. Oubre (drawn by H. Whiteside),,48,45
195,2,1:48.0,H. Whiteside makes free throw 1 of 2,,49,45
196,2,1:48.0,T. Johnson enters the game for R. McGruder,,49,45
197,2,1:48.0,H. Whiteside makes free throw 2 of 2,,50,45
198,2,1:36.0,,Shooting foul by T. Johnson (drawn by J. Wall),50,45
199,2,1:36.0,,J. Wall misses free throw 1 of 3,50,45
200,2,1:36.0,,Offensive rebound by Team,50,45
201,2,1:36.0,,J. Wall makes free throw 2 of 3,50,46
202,2,1:36.0,,J. Wall makes free throw 3 of 3,50,47
203,2,1:20.0,T. Johnson misses 2-pt layup from 2 ft,,50,47
204,2,1:19.0,,Defensive rebound by M. Morris,50,47
205,2,1:13.0,,Turnover by J. Wall (bad pass; steal by G. Dragić),50,47
206,2,1:10.0,Turnover by G. Dragić (bad pass; steal by B. Beal),,50,47
207,2,1:05.0,,J. Wall makes 3-pt jump shot from 24 ft (assist by B. Beal),50,50
208,2,0:56.0,Miami full timeout,,50,50
209,2,0:56.0,,T. Satoranský enters the game for K. Oubre,50,50
210,2,0:46.0,J. Johnson misses 3-pt jump shot from 26 ft,,50,50
211,2,0:45.0,Offensive rebound by H. Whiteside,,50,50
212,2,0:40.0,J. Johnson misses 2-pt jump shot from 19 ft,,50,50
213,2,0:39.0,,Defensive rebound by M. Morris,50,50
214,2,0:34.0,,T. Satoranský misses 2-pt layup from 2 ft,50,50
215,2,0:33.0,Defensive rebound by J. Johnson,,50,50
216,2,0:26.0,G. Dragić makes 2-pt jump shot from 8 ft,,52,50
217,2,0:04.0,,T. Satoranský makes 2-pt jump shot from 10 ft (assist by B. Beal),52,52
218,3,11:48.0,G. Dragić makes 2-pt jump shot from 9 ft (assist by H. Whiteside),,54,52
219,3,11:32.0,,Shooting foul by J. Johnson (drawn by M. Gortat),54,52
220,3,11:32.0,,M. Gortat makes free throw 1 of 2,54,53
221,3,11:32.0,T. Johnson enters the game for R. McGruder,,54,53
222,3,11:32.0,,M. Gortat makes free throw 2 of 2,54,54
223,3,11:16.0,,Offensive charge foul by J. Johnson (drawn by M. Gortat),54,54
224,3,11:16.0,Turnover by J. Johnson (offensive foul),,54,54
225,3,11:04.0,,J. Wall misses 2-pt jump shot from 21 ft,54,54
226,3,11:03.0,Defensive rebound by J. Richardson,,54,54
227,3,10:56.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,57,54
228,3,10:41.0,,Turnover by B. Beal (discontinued dribble),57,54
229,3,10:32.0,Turnover by G. Dragić (lost ball),,57,54
230,3,10:17.0,,M. Morris misses 2-pt jump shot from 16 ft,57,54
231,3,10:16.0,,Offensive rebound by M. Gortat,57,54
232,3,10:14.0,,M. Gortat makes 2-pt layup from 2 ft,57,56
233,3,9:56.0,H. Whiteside makes 2-pt jump shot from 22 ft (assist by J. Richardson),,59,56
234,3,9:43.0,,K. Oubre makes 2-pt jump shot from 20 ft (assist by J. Wall),59,58
235,3,9:22.0,Personal foul by M. Morris (drawn by H. Whiteside),,59,58
236,3,9:16.0,G. Dragić misses 2-pt jump shot from 16 ft,,59,58
237,3,9:16.0,,Defensive rebound by J. Wall,59,58
238,3,9:02.0,,Personal foul by T. Johnson (drawn by M. Morris),59,58
239,3,8:59.0,,B. Beal misses 2-pt layup from 2 ft,59,58
240,3,8:58.0,Defensive rebound by J. Johnson,,59,58
241,3,8:52.0,J. Johnson misses 2-pt layup from 3 ft,,59,58
242,3,8:51.0,,Defensive rebound by M. Gortat,59,58
243,3,8:31.0,,Turnover by J. Wall (bad pass),59,58
244,3,8:16.0,T. Johnson misses 3-pt jump shot from 24 ft,,59,58
245,3,8:15.0,,Defensive rebound by K. Oubre,59,58
246,3,8:05.0,Violation by T. Johnson (kicked ball),,59,58
247,3,8:03.0,,Turnover by J. Wall (bad pass; steal by J. Richardson),59,58
248,3,7:56.0,G. Dragić makes 2-pt jump shot from 14 ft,,61,58
249,3,7:36.0,,B. Beal misses 3-pt jump shot from 25 ft,61,58
250,3,7:36.0,Defensive rebound by T. Johnson,,61,58
251,3,7:13.0,T. Johnson misses 2-pt layup from 1 ft (block by B. Beal),,61,58
252,3,7:12.0,,Defensive rebound by M. Gortat,61,58
253,3,7:06.0,,K. Oubre makes 2-pt layup from 1 ft (assist by B. Beal),61,60
254,3,6:48.0,G. Dragić makes 2-pt jump shot from 6 ft,,63,60
255,3,6:48.0,Shooting foul by M. Morris (drawn by G. Dragić),,63,60
256,3,6:48.0,G. Dragić makes free throw 1 of 1,,64,60
257,3,6:38.0,,M. Gortat misses 2-pt jump shot from 14 ft,64,60
258,3,6:37.0,Defensive rebound by J. Johnson,,64,60
259,3,6:27.0,Shooting foul by B. Beal (drawn by H. Whiteside),,64,60
260,3,6:27.0,H. Whiteside misses free throw 1 of 2,,64,60
261,3,6:27.0,Offensive rebound by Team,,64,60
262,3,6:27.0,H. Whiteside makes free throw 2 of 2,,65,60
263,3,6:06.0,,J. Wall misses 2-pt jump shot from 14 ft,65,60
264,3,6:04.0,,Offensive rebound by K. Oubre,65,60
265,3,6:00.0,,K. Oubre makes 2-pt layup at rim,65,62
266,3,5:46.0,G. Dragić misses 2-pt jump shot from 14 ft,,65,62
267,3,5:45.0,,Defensive rebound by B. Beal,65,62
268,3,5:39.0,,J. Wall misses 2-pt jump shot from 5 ft,65,62
269,3,5:38.0,,Offensive rebound by M. Gortat,65,62
270,3,5:34.0,,K. Oubre misses 3-pt jump shot from 25 ft,65,62
271,3,5:33.0,Defensive rebound by T. Johnson,,65,62
272,3,5:22.0,Shooting foul by B. Beal (drawn by G. Dragić),,65,62
273,3,5:22.0,,Washington full timeout,65,62
274,3,5:22.0,G. Dragić makes free throw 1 of 3,,66,62
275,3,5:22.0,G. Dragić makes free throw 2 of 3,,67,62
276,3,5:22.0,G. Dragić makes free throw 3 of 3,,68,62
277,3,5:06.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Gortat),68,65
278,3,4:44.0,H. Whiteside misses 2-pt jump shot from 15 ft,,68,65
279,3,4:43.0,,Defensive rebound by J. Wall,68,65
280,3,4:30.0,,B. Beal misses 2-pt jump shot from 10 ft,68,65
281,3,4:29.0,Defensive rebound by G. Dragić,,68,65
282,3,4:25.0,Shooting foul by B. Beal (drawn by T. Johnson),,68,65
283,3,4:25.0,T. Johnson makes free throw 1 of 2,,69,65
284,3,4:25.0,T. Johnson misses free throw 2 of 2,,69,65
285,3,4:25.0,,B. Bogdanović enters the game for M. Morris,69,65
286,3,4:25.0,W. Ellington enters the game for G. Dragić,,69,65
287,3,4:24.0,,Defensive rebound by M. Gortat,69,65
288,3,4:11.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by J. Wall),69,68
289,3,4:10.0,Miami full timeout,,69,68
290,3,3:50.0,H. Whiteside misses 2-pt layup from 2 ft,,69,68
291,3,3:49.0,Offensive rebound by H. Whiteside,,69,68
292,3,3:48.0,H. Whiteside makes 2-pt layup from 1 ft,,71,68
293,3,3:26.0,,K. Oubre makes 2-pt jump shot from 9 ft (assist by B. Beal),71,70
294,3,3:04.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Richardson),,73,70
295,3,2:49.0,,Turnover by J. Wall (bad pass; steal by W. Ellington),73,70
296,3,2:45.0,Shooting foul by K. Oubre (drawn by T. Johnson),,73,70
297,3,2:45.0,T. Johnson misses free throw 1 of 2,,73,70
298,3,2:45.0,Offensive rebound by Team,,73,70
299,3,2:45.0,W. Reed enters the game for H. Whiteside,,73,70
300,3,2:45.0,T. Johnson makes free throw 2 of 2,,74,70
301,3,2:32.0,,B. Beal makes 2-pt jump shot from 7 ft (assist by J. Wall),74,72
302,3,2:10.0,,Violation by B. Beal (kicked ball),74,72
303,3,2:10.0,,I. Mahinmi enters the game for M. Gortat,74,72
304,3,2:10.0,,B. Jennings enters the game for B. Beal,74,72
305,3,2:03.0,W. Ellington misses 3-pt jump shot from 27 ft,,74,72
306,3,2:03.0,Offensive rebound by Team,,74,72
307,3,2:03.0,,Loose ball foul by B. Bogdanović (drawn by J. Johnson),74,72
308,3,2:03.0,J. Johnson makes free throw 1 of 2,,75,72
309,3,2:03.0,J. Johnson misses free throw 2 of 2,,75,72
310,3,2:01.0,,Defensive rebound by K. Oubre,75,72
311,3,1:48.0,,Shooting foul by W. Reed (drawn by J. Wall),75,72
312,3,1:48.0,,J. Wall makes free throw 1 of 2,75,73
313,3,1:48.0,,J. Wall makes free throw 2 of 2,75,74
314,3,1:33.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by W. Ellington),,78,74
315,3,1:11.0,,B. Bogdanović misses 2-pt jump shot from 4 ft (block by W. Reed),78,74
316,3,1:09.0,,Offensive rebound by I. Mahinmi,78,74
317,3,1:05.0,,B. Jennings misses 3-pt jump shot from 27 ft,78,74
318,3,1:04.0,Defensive rebound by J. Johnson,,78,74
319,3,0:45.0,Shooting foul by J. Wall (drawn by W. Reed),,78,74
320,3,0:45.0,W. Reed misses free throw 1 of 2,,78,74
321,3,0:45.0,Offensive rebound by Team,,78,74
322,3,0:45.0,W. Reed misses free throw 2 of 2,,78,74
323,3,0:45.0,,Defensive rebound by B. Bogdanović,78,74
324,3,0:45.0,O. White enters the game for J. Johnson,,78,74
325,3,0:40.0,,J. Wall misses 2-pt layup from 1 ft (block by J. Richardson),78,74
326,3,0:38.0,Defensive rebound by T. Johnson,,78,74
327,3,0:25.0,T. Johnson misses 3-pt jump shot from 25 ft,,78,74
328,3,0:25.0,,Defensive rebound by I. Mahinmi,78,74
329,3,0:00.0,,J. Wall misses 3-pt jump shot from 28 ft,78,74
330,3,0:00.0,,Offensive rebound by Team,78,74
331,3,0:00.0,,Turnover by Team (shot clock),78,74
332,4,11:46.0,,B. Bogdanović makes 2-pt jump shot from 14 ft (assist by K. Oubre),78,76
333,4,11:17.0,W. Reed misses 2-pt jump shot from 17 ft,,78,76
334,4,11:16.0,,Defensive rebound by K. Oubre,78,76
335,4,11:01.0,,I. Mahinmi makes 2-pt jump shot from 5 ft (assist by B. Jennings),78,78
336,4,10:42.0,W. Reed makes 2-pt layup from 2 ft (assist by O. White),,80,78
337,4,10:31.0,,B. Beal misses 2-pt jump shot from 17 ft,80,78
338,4,10:30.0,Defensive rebound by G. Dragić,,80,78
339,4,10:23.0,Shooting foul by B. Jennings (drawn by G. Dragić),,80,78
340,4,10:23.0,G. Dragić misses free throw 1 of 3,,80,78
341,4,10:23.0,Offensive rebound by Team,,80,78
342,4,10:23.0,G. Dragić misses free throw 2 of 3,,80,78
343,4,10:23.0,Offensive rebound by Team,,80,78
344,4,10:23.0,G. Dragić makes free throw 3 of 3,,81,78
345,4,9:59.0,,B. Bogdanović makes 3-pt jump shot from 31 ft,81,81
346,4,9:36.0,G. Dragić makes 2-pt jump shot from 9 ft,,83,81
347,4,9:25.0,,Shooting foul by W. Ellington (drawn by K. Oubre),83,81
348,4,9:25.0,,K. Oubre misses free throw 1 of 2,83,81
349,4,9:25.0,,Offensive rebound by Team,83,81
350,4,9:25.0,J. Johnson enters the game for T. Johnson,,83,81
351,4,9:25.0,R. McGruder enters the game for O. White,,83,81
352,4,9:25.0,H. Whiteside enters the game for W. Reed,,83,81
353,4,9:25.0,,K. Oubre makes free throw 2 of 2,83,82
354,4,9:16.0,G. Dragić misses 2-pt jump shot from 6 ft,,83,82
355,4,9:15.0,Offensive rebound by H. Whiteside,,83,82
356,4,9:15.0,Shooting foul by B. Bogdanović (drawn by H. Whiteside),,83,82
357,4,9:15.0,H. Whiteside makes free throw 1 of 2,,84,82
358,4,9:15.0,H. Whiteside misses free throw 2 of 2,,84,82
359,4,9:15.0,,M. Morris enters the game for K. Oubre,84,82
360,4,9:14.0,,Defensive rebound by I. Mahinmi,84,82
361,4,9:00.0,,M. Morris makes 2-pt jump shot from 4 ft,84,84
362,4,8:38.0,J. Johnson misses 2-pt jump shot from 9 ft,,84,84
363,4,8:37.0,,Defensive rebound by M. Morris,84,84
364,4,8:33.0,,Turnover by M. Morris (bad pass),84,84
365,4,8:31.0,Official timeout,,84,84
366,4,8:17.0,H. Whiteside makes 2-pt jump shot from 13 ft (assist by G. Dragić),,86,84
367,4,7:58.0,,B. Bogdanović misses 2-pt layup from 2 ft (block by J. Johnson),86,84
368,4,7:58.0,,Offensive rebound by I. Mahinmi,86,84
369,4,7:58.0,,Shooting foul by J. Johnson (drawn by I. Mahinmi),86,84
370,4,7:58.0,,I. Mahinmi misses free throw 1 of 2,86,84
371,4,7:58.0,,Offensive rebound by Team,86,84
372,4,7:58.0,,J. Wall enters the game for B. Jennings,86,84
373,4,7:58.0,J. Richardson enters the game for R. McGruder,,86,84
374,4,7:58.0,,I. Mahinmi makes free throw 2 of 2,86,85
375,4,7:37.0,T. Johnson enters the game for W. Ellington,,86,85
376,4,7:33.0,J. Johnson misses 3-pt jump shot from 27 ft,,86,85
377,4,7:32.0,,Defensive rebound by J. Wall,86,85
378,4,7:11.0,,M. Morris makes 2-pt jump shot from 18 ft,86,87
379,4,6:55.0,G. Dragić misses 2-pt jump shot from 17 ft,,86,87
380,4,6:54.0,Offensive rebound by H. Whiteside,,86,87
381,4,6:44.0,Personal foul by I. Mahinmi (drawn by H. Whiteside),,86,87
382,4,6:36.0,,Violation by I. Mahinmi (kicked ball),86,87
383,4,6:27.0,Turnover by J. Johnson (lost ball; steal by I. Mahinmi),,86,87
384,4,6:20.0,,J. Wall misses 3-pt jump shot from 26 ft,86,87
