,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
55,1,4:09.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,23,18
56,1,4:00.0,,J. Holiday misses 2-pt jump shot from 18 ft,23,18
57,1,3:58.0,Defensive rebound by G. Dieng,,23,18
58,1,3:40.0,K. Towns makes 3-pt jump shot from 22 ft (assist by R. Rubio),,26,18
59,1,3:21.0,,T. Frazier makes 3-pt jump shot from 25 ft (assist by D. Cousins),26,21
60,1,3:04.0,Shooting foul by D. Cousins (drawn by G. Dieng),,26,21
61,1,3:04.0,G. Dieng makes 2-pt layup from 2 ft (assist by R. Rubio),,28,21
62,1,3:04.0,C. Aldrich enters the game for K. Towns,,28,21
63,1,3:04.0,,E. Moore enters the game for T. Frazier,28,21
64,1,3:04.0,,D. Cunningham enters the game for D. Cousins,28,21
65,1,3:04.0,G. Dieng makes free throw 1 of 1,,29,21
66,1,2:54.0,,A. Davis makes 2-pt dunk at rim (assist by E. Moore),29,23
67,1,2:34.0,Turnover by A. Wiggins (lost ball; steal by S. Hill),,29,23
68,1,2:31.0,,Personal foul by A. Wiggins (drawn by S. Hill),29,23
69,1,2:31.0,Minnesota full timeout,,29,23
70,1,2:24.0,,E. Moore misses 2-pt jump shot from 23 ft,29,23
71,1,2:21.0,Defensive rebound by C. Aldrich,,29,23
72,1,2:07.0,A. Wiggins misses 2-pt jump shot from 20 ft,,29,23
73,1,2:06.0,,Defensive rebound by A. Davis,29,23
74,1,1:57.0,,D. Cunningham misses 2-pt layup from 2 ft (block by C. Aldrich),29,23
75,1,1:56.0,Defensive rebound by R. Rubio,,29,23
76,1,1:46.0,Personal foul by E. Moore (drawn by A. Wiggins),,29,23
77,1,1:46.0,S. Muhammad enters the game for B. Rush,,29,23
78,1,1:37.0,A. Wiggins makes 2-pt jump shot from 18 ft (assist by R. Rubio),,31,23
79,1,1:27.0,,E. Moore makes 2-pt layup from 1 ft (assist by S. Hill),31,25
80,1,1:08.0,Turnover by A. Wiggins (lost ball; steal by S. Hill),,31,25
81,1,1:02.0,,E. Moore misses 3-pt jump shot from 23 ft,31,25
82,1,1:01.0,,Offensive rebound by Team,31,25
83,1,1:01.0,,J. Crawford enters the game for J. Holiday,31,25
84,1,1:01.0,,D. Cousins enters the game for A. Davis,31,25
85,1,1:01.0,K. Dunn enters the game for R. Rubio,,31,25
86,1,0:50.0,,D. Cousins misses 2-pt layup from 2 ft,31,25
87,1,0:48.0,Defensive rebound by G. Dieng,,31,25
88,1,0:36.0,S. Muhammad makes 2-pt jump shot from 3 ft (assist by A. Wiggins),,33,25
89,1,0:24.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by D. Cousins),33,28
90,1,0:02.0,Shooting foul by D. Cousins (drawn by A. Wiggins),,33,28
91,1,0:02.0,A. Wiggins misses free throw 1 of 2,,33,28
92,1,0:02.0,Offensive rebound by Team,,33,28
93,1,0:02.0,A. Wiggins makes free throw 2 of 2,,34,28
94,1,0:00.0,,J. Crawford misses 3-pt jump shot from 43 ft,34,28
95,1,0:00.0,,Offensive rebound by Team,34,28
96,2,11:46.0,,E. Moore makes 2-pt layup from 3 ft,34,30
97,2,11:46.0,,Shooting foul by T. Jones (drawn by E. Moore),34,30
98,2,11:46.0,,T. Frazier enters the game for S. Hill,34,30
99,2,11:46.0,,E. Moore makes free throw 1 of 1,34,31
100,2,11:34.0,K. Towns makes 2-pt hook shot from 13 ft (assist by T. Jones),,36,31
101,2,11:17.0,,Shooting foul by K. Dunn (drawn by D. Motiejūnas),36,31
102,2,11:17.0,,D. Motiejūnas misses free throw 1 of 2,36,31
103,2,11:17.0,,Offensive rebound by Team,36,31
104,2,11:17.0,,D. Motiejūnas misses free throw 2 of 2,36,31
105,2,11:17.0,Defensive rebound by B. Rush,,36,31
106,2,10:51.0,S. Muhammad misses 2-pt jump shot from 8 ft,,36,31
107,2,10:51.0,Offensive rebound by K. Towns,,36,31
108,2,10:38.0,Turnover by K. Dunn (step out of bounds),,36,31
109,2,10:23.0,,D. Motiejūnas makes 2-pt jump shot from 8 ft (assist by T. Frazier),36,33
110,2,10:09.0,K. Towns misses 2-pt layup from 1 ft,,36,33
111,2,10:08.0,Offensive rebound by S. Muhammad,,36,33
112,2,10:07.0,S. Muhammad makes 2-pt layup from 2 ft,,38,33
113,2,9:49.0,,D. Motiejūnas makes 2-pt jump shot from 5 ft (assist by T. Frazier),38,35
114,2,9:27.0,K. Dunn misses 2-pt jump shot from 14 ft,,38,35
115,2,9:25.0,,Defensive rebound by T. Frazier,38,35
116,2,9:17.0,,J. Crawford misses 2-pt jump shot from 10 ft (block by K. Dunn),38,35
117,2,9:16.0,,Offensive rebound by Team,38,35
118,2,9:04.0,,D. Motiejūnas misses 2-pt hook shot from 6 ft,38,35
119,2,9:02.0,Defensive rebound by B. Rush,,38,35
120,2,8:54.0,Shooting foul by T. Frazier (drawn by S. Muhammad),,38,35
121,2,8:54.0,Official timeout,,38,35
122,2,8:54.0,S. Muhammad makes free throw 1 of 2,,39,35
123,2,8:54.0,S. Muhammad makes free throw 2 of 2,,40,35
124,2,8:42.0,,Turnover by J. Crawford (lost ball),40,35
125,2,8:27.0,K. Towns misses 2-pt layup from 1 ft (block by D. Motiejūnas),,40,35
126,2,8:26.0,,Defensive rebound by J. Crawford,40,35
127,2,8:21.0,,J. Crawford makes 2-pt jump shot from 10 ft,40,37
128,2,7:55.0,K. Towns makes 2-pt dunk at rim (assist by S. Muhammad),,42,37
129,2,7:40.0,,T. Frazier misses 3-pt jump shot from 26 ft,42,37
130,2,7:39.0,Defensive rebound by K. Dunn,,42,37
131,2,7:26.0,,Violation by D. Motiejūnas (kicked ball),42,37
132,2,7:25.0,,A. Davis enters the game for D. Motiejūnas,42,37
133,2,7:25.0,,J. Holiday enters the game for T. Frazier,42,37
134,2,7:20.0,K. Towns makes 2-pt jump shot from 16 ft (assist by T. Jones),,44,37
135,2,7:03.0,Offensive charge foul by J. Crawford (drawn by T. Jones),,44,37
136,2,7:03.0,,Turnover by J. Crawford (offensive foul),44,37
137,2,7:03.0,R. Rubio enters the game for T. Jones,,44,37
138,2,7:03.0,A. Wiggins enters the game for K. Dunn,,44,37
139,2,6:48.0,S. Muhammad makes 2-pt dunk at rim (assist by K. Towns),,46,37
140,2,6:29.0,,Turnover by A. Davis (bad pass; steal by K. Towns),46,37
141,2,6:08.0,S. Muhammad misses 3-pt jump shot from 25 ft,,46,37
142,2,6:07.0,,Defensive rebound by J. Holiday,46,37
143,2,5:51.0,,J. Crawford misses 3-pt jump shot from 28 ft,46,37
144,2,5:50.0,Defensive rebound by K. Towns,,46,37
145,2,5:26.0,S. Muhammad makes 2-pt jump shot from 4 ft (assist by R. Rubio),,48,37
146,2,5:24.0,,New Orleans full timeout,48,37
147,2,5:24.0,G. Dieng enters the game for S. Muhammad,,48,37
148,2,5:13.0,,J. Holiday misses 2-pt jump shot from 17 ft,48,37
149,2,5:12.0,,Offensive rebound by A. Davis,48,37
150,2,5:12.0,Loose ball foul by G. Dieng (drawn by A. Davis),,48,37
151,2,5:05.0,,J. Holiday misses 2-pt layup from 1 ft,48,37
152,2,5:04.0,Defensive rebound by G. Dieng,,48,37
153,2,4:51.0,A. Wiggins misses 2-pt layup from 2 ft,,48,37
154,2,4:50.0,Offensive rebound by A. Wiggins,,48,37
155,2,4:49.0,A. Wiggins makes 2-pt layup from 2 ft,,50,37
156,2,4:32.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by J. Holiday),50,40
157,2,4:15.0,Shooting foul by J. Holiday (drawn by G. Dieng),,50,40
158,2,4:15.0,G. Dieng makes free throw 1 of 2,,51,40
159,2,4:15.0,,S. Hill enters the game for D. Cunningham,51,40
160,2,4:15.0,,D. Cousins enters the game for J. Crawford,51,40
161,2,4:15.0,G. Dieng makes free throw 2 of 2,,52,40
162,2,3:49.0,,J. Holiday misses 2-pt jump shot from 20 ft,52,40
163,2,3:49.0,,Offensive rebound by A. Davis,52,40
164,2,3:49.0,,Turnover by A. Davis (offensive goaltending),52,40
165,2,3:35.0,A. Wiggins misses 2-pt jump shot from 15 ft,,52,40
166,2,3:34.0,,Defensive rebound by A. Davis,52,40
167,2,3:14.0,,Turnover by D. Cousins (lost ball; steal by G. Dieng),52,40
168,2,3:07.0,Turnover by A. Wiggins (bad pass),,52,40
169,2,2:55.0,,A. Davis misses 2-pt jump shot from 21 ft,52,40
170,2,2:54.0,,Offensive rebound by Team,52,40
171,2,2:54.0,Loose ball foul by R. Rubio (drawn by D. Cousins),,52,40
172,2,2:54.0,Minnesota full timeout,,52,40
173,2,2:54.0,,J. Crawford enters the game for E. Moore,52,40
174,2,2:46.0,,Turnover by J. Holiday (step out of bounds),52,40
175,2,2:34.0,Turnover by G. Dieng (lost ball; steal by D. Cousins),,52,40
176,2,2:29.0,,J. Crawford makes 2-pt dunk at rim,52,42
177,2,2:07.0,K. Towns misses 2-pt jump shot from 10 ft,,52,42
178,2,2:06.0,,Defensive rebound by J. Holiday,52,42
179,2,1:56.0,,Turnover by J. Holiday (bad pass; steal by A. Wiggins),52,42
180,2,1:37.0,B. Rush misses 3-pt jump shot from 23 ft,,52,42
181,2,1:37.0,,Defensive rebound by D. Cousins,52,42
182,2,1:29.0,,J. Holiday misses 2-pt layup from 2 ft,52,42
183,2,1:28.0,,Offensive rebound by A. Davis,52,42
184,2,1:26.0,,Turnover by A. Davis (bad pass; steal by A. Wiggins),52,42
185,2,1:21.0,A. Wiggins makes 2-pt layup from 2 ft,,54,42
186,2,1:12.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by S. Hill),54,45
187,2,0:57.0,Turnover by R. Rubio (bad pass; steal by S. Hill),,54,45
188,2,0:54.0,,Shooting foul by A. Wiggins (drawn by S. Hill),54,45
189,2,0:54.0,,S. Hill misses free throw 1 of 2,54,45
190,2,0:54.0,,Offensive rebound by Team,54,45
191,2,0:54.0,,D. Cunningham enters the game for D. Cousins,54,45
192,2,0:54.0,,S. Hill makes free throw 2 of 2,54,46
193,2,0:42.0,K. Towns misses 2-pt hook shot from 5 ft,,54,46
194,2,0:40.0,,Defensive rebound by A. Davis,54,46
195,2,0:25.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),54,48
196,2,0:00.0,R. Rubio misses 2-pt jump shot from 4 ft,,54,48
197,2,0:00.0,Offensive rebound by Team,,54,48
198,3,11:42.0,,J. Holiday makes 2-pt jump shot from 4 ft,54,50
199,3,11:22.0,Turnover by A. Wiggins (lost ball; steal by D. Cousins),,54,50
200,3,11:12.0,,A. Davis misses 3-pt jump shot from 25 ft,54,50
201,3,11:11.0,Defensive rebound by G. Dieng,,54,50
202,3,11:03.0,,Violation by T. Frazier (kicked ball),54,50
203,3,10:59.0,R. Rubio makes 2-pt jump shot from 18 ft,,56,50
204,3,10:47.0,,D. Cousins makes 2-pt jump shot from 22 ft (assist by J. Holiday),56,52
205,3,10:23.0,A. Wiggins misses 3-pt jump shot from 28 ft,,56,52
206,3,10:22.0,,Defensive rebound by D. Cousins,56,52
207,3,10:14.0,,D. Cousins misses 3-pt jump shot from 25 ft,56,52
208,3,10:13.0,Defensive rebound by R. Rubio,,56,52
209,3,10:06.0,Personal foul by A. Davis (drawn by R. Rubio),,56,52
210,3,10:02.0,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),,59,52
211,3,9:40.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by T. Frazier),59,55
212,3,9:22.0,R. Rubio misses 3-pt jump shot from 28 ft,,59,55
213,3,9:21.0,,Defensive rebound by A. Davis,59,55
214,3,9:09.0,,S. Hill misses 3-pt jump shot from 26 ft,59,55
215,3,9:08.0,Defensive rebound by K. Towns,,59,55
216,3,8:57.0,K. Towns makes 2-pt jump shot from 6 ft (assist by R. Rubio),,61,55
217,3,8:47.0,,Turnover by S. Hill (bad pass; steal by G. Dieng),61,55
218,3,8:41.0,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),,63,55
219,3,8:28.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. Frazier),63,57
220,3,8:10.0,K. Towns misses 3-pt jump shot from 23 ft,,63,57
221,3,8:09.0,,Defensive rebound by D. Cousins,63,57
222,3,8:01.0,,S. Hill makes 3-pt jump shot from 24 ft (assist by A. Davis),63,60
223,3,8:00.0,Minnesota full timeout,,63,60
224,3,7:42.0,Turnover by A. Wiggins (lost ball),,63,60
225,3,7:23.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by S. Hill),63,63
226,3,7:05.0,A. Wiggins misses 2-pt jump shot from 18 ft,,63,63
227,3,7:04.0,Offensive rebound by G. Dieng,,63,63
228,3,7:00.0,R. Rubio makes 3-pt jump shot from 28 ft (assist by G. Dieng),,66,63
229,3,6:35.0,,D. Cousins makes 2-pt jump shot from 13 ft,66,65
230,3,6:12.0,Turnover by R. Rubio (bad pass),,66,65
231,3,6:02.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),66,67
232,3,5:46.0,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),,69,67
233,3,5:26.0,,Shooting foul by B. Rush (drawn by S. Hill),69,67
234,3,5:26.0,,S. Hill makes free throw 1 of 2,69,68
235,3,5:26.0,,E. Moore enters the game for T. Frazier,69,68
236,3,5:26.0,,S. Hill makes free throw 2 of 2,69,69
237,3,5:14.0,K. Towns misses 3-pt jump shot from 25 ft,,69,69
238,3,5:13.0,,Defensive rebound by D. Cousins,69,69
239,3,5:09.0,,A. Davis makes 2-pt layup from 2 ft (assist by E. Moore),69,71
240,3,5:09.0,,Shooting foul by K. Towns (drawn by A. Davis),69,71
241,3,5:09.0,,A. Davis makes free throw 1 of 1,69,72
242,3,4:55.0,A. Wiggins misses 2-pt layup from 2 ft,,69,72
243,3,4:54.0,,Defensive rebound by S. Hill,69,72
244,3,4:47.0,,A. Davis makes 2-pt layup from 2 ft (assist by S. Hill),69,74
245,3,4:47.0,Technical foul by Team,,69,74
246,3,4:47.0,,A. Davis makes technical free throw,69,75
247,3,4:36.0,B. Rush misses 2-pt jump shot from 21 ft,,69,75
248,3,4:34.0,,Defensive rebound by J. Holiday,69,75
249,3,4:23.0,,D. Cousins misses 2-pt layup from 2 ft (block by G. Dieng),69,75
250,3,4:22.0,Defensive rebound by G. Dieng,,69,75
251,3,4:04.0,R. Rubio misses 3-pt jump shot from 24 ft,,69,75
252,3,4:03.0,Offensive rebound by G. Dieng,,69,75
253,3,4:03.0,,Loose ball foul by D. Cousins (drawn by G. Dieng),69,75
254,3,4:03.0,,D. Cunningham enters the game for D. Cousins,69,75
255,3,3:58.0,Shooting foul by S. Hill (drawn by A. Wiggins),,69,75
256,3,3:58.0,A. Wiggins misses free throw 1 of 2,,69,75
257,3,3:58.0,Offensive rebound by Team,,69,75
258,3,3:58.0,C. Aldrich enters the game for K. Towns,,69,75
259,3,3:58.0,A. Wiggins makes free throw 2 of 2,,70,75
260,3,3:43.0,,S. Hill makes 2-pt layup from 2 ft,70,77
261,3,3:18.0,A. Wiggins makes 2-pt jump shot from 21 ft,,72,77
262,3,3:08.0,,Shooting foul by A. Wiggins (drawn by A. Davis),72,77
263,3,3:08.0,,A. Davis makes free throw 1 of 2,72,78
264,3,3:08.0,S. Muhammad enters the game for B. Rush,,72,78
265,3,3:08.0,,A. Davis makes free throw 2 of 2,72,79
266,3,2:59.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,75,79
267,3,2:48.0,,E. Moore makes 2-pt jump shot from 7 ft (assist by J. Holiday),75,81
268,3,2:31.0,C. Aldrich makes 2-pt layup from 3 ft (assist by R. Rubio),,77,81
269,3,2:23.0,,E. Moore misses 3-pt jump shot from 25 ft,77,81
270,3,2:22.0,Defensive rebound by C. Aldrich,,77,81
271,3,2:12.0,Personal foul by D. Cunningham (drawn by R. Rubio),,77,81
272,3,2:12.0,,New Orleans full timeout,77,81
273,3,2:12.0,,D. Cousins enters the game for A. Davis,77,81
274,3,2:12.0,,J. Crawford enters the game for J. Holiday,77,81
275,3,2:10.0,A. Wiggins misses 2-pt layup at rim,,77,81
276,3,2:08.0,,Defensive rebound by D. Cunningham,77,81
277,3,1:50.0,,Turnover by D. Cousins (lost ball; steal by R. Rubio),77,81
278,3,1:44.0,C. Aldrich makes 2-pt hook shot from 3 ft (assist by R. Rubio),,79,81
279,3,1:25.0,,Turnover by D. Cousins (bad pass; steal by C. Aldrich),79,81
280,3,1:10.0,R. Rubio misses 2-pt jump shot from 14 ft,,79,81
281,3,1:09.0,,Defensive rebound by D. Cunningham,79,81
282,3,1:01.0,,J. Crawford makes 2-pt jump shot from 14 ft,79,83
283,3,0:48.0,G. Dieng misses 2-pt jump shot from 5 ft,,79,83
284,3,0:47.0,Offensive rebound by S. Muhammad,,79,83
285,3,0:44.0,Shooting foul by D. Cousins (drawn by S. Muhammad),,79,83
286,3,0:44.0,S. Muhammad makes free throw 1 of 2,,80,83
287,3,0:44.0,S. Muhammad misses free throw 2 of 2,,80,83
288,3,0:43.0,,Defensive rebound by S. Hill,80,83
289,3,0:38.0,,J. Crawford makes 2-pt jump shot from 17 ft,80,85
290,3,0:32.0,A. Wiggins makes 2-pt layup from 1 ft,,82,85
291,3,0:19.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by E. Moore),82,88
292,3,0:03.0,A. Wiggins makes 2-pt jump shot from 21 ft,,84,88
293,3,0:00.0,,S. Hill misses 3-pt jump shot from 33 ft,84,88
294,3,0:00.0,,Offensive rebound by Team,84,88
295,4,11:47.0,K. Towns makes 2-pt layup from 2 ft (assist by T. Jones),,86,88
296,4,11:34.0,,Personal foul by K. Dunn (drawn by J. Crawford),86,88
297,4,11:23.0,,E. Moore misses 2-pt jump shot from 5 ft,86,88
298,4,11:21.0,Defensive rebound by T. Jones,,86,88
299,4,11:15.0,T. Jones misses 2-pt jump shot from 4 ft,,86,88
300,4,11:13.0,,Defensive rebound by J. Crawford,86,88
301,4,11:05.0,,J. Crawford makes 3-pt jump shot from 28 ft (assist by T. Frazier),86,91
302,4,10:46.0,K. Towns misses 3-pt jump shot from 25 ft,,86,91
303,4,10:45.0,,Defensive rebound by D. Cousins,86,91
304,4,10:38.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by T. Frazier),86,94
305,4,10:36.0,Minnesota full timeout,,86,94
306,4,10:27.0,K. Towns makes 2-pt jump shot from 20 ft (assist by T. Jones),,88,94
307,4,10:07.0,,J. Crawford makes 2-pt jump shot from 13 ft,88,96
308,4,9:46.0,K. Towns misses 2-pt layup from 2 ft,,88,96
309,4,9:45.0,,Defensive rebound by D. Cousins,88,96
310,4,9:42.0,,Turnover by E. Moore (lost ball; steal by S. Muhammad),88,96
311,4,9:39.0,K. Towns misses 2-pt jump shot from 6 ft,,88,96
312,4,9:38.0,,Defensive rebound by E. Moore,88,96
313,4,9:33.0,,J. Crawford misses 3-pt jump shot from 27 ft,88,96
314,4,9:31.0,Defensive rebound by K. Towns,,88,96
315,4,9:30.0,Turnover by K. Towns (lost ball; steal by D. Cunningham),,88,96
316,4,9:29.0,,D. Cunningham misses 2-pt layup from 1 ft (block by K. Dunn),88,96
317,4,9:28.0,,Offensive rebound by D. Cunningham,88,96
318,4,9:26.0,,Turnover by D. Cunningham (bad pass; steal by T. Jones),88,96
319,4,9:23.0,S. Muhammad misses 2-pt layup from 3 ft,,88,96
320,4,9:22.0,Offensive rebound by T. Jones,,88,96
321,4,9:22.0,Turnover by S. Muhammad (traveling),,88,96
322,4,9:01.0,,D. Cousins makes 2-pt layup from 2 ft,88,98
323,4,8:54.0,B. Rush makes 3-pt jump shot from 26 ft (assist by T. Jones),,91,98
324,4,8:32.0,,Turnover by D. Cousins (lost ball; steal by K. Dunn),91,98
325,4,8:29.0,S. Muhammad makes 2-pt layup from 1 ft,,93,98
326,4,8:29.0,,New Orleans full timeout,93,98
327,4,8:29.0,,J. Holiday enters the game for T. Frazier,93,98
328,4,8:29.0,,A. Davis enters the game for D. Cunningham,93,98
329,4,8:27.0,G. Dieng enters the game for B. Rush,,93,98
330,4,8:16.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),93,100
331,4,8:02.0,S. Muhammad misses 2-pt jump shot from 7 ft,,93,100
332,4,8:01.0,,Defensive rebound by D. Cousins,93,100
333,4,7:49.0,,D. Cousins misses 3-pt jump shot from 26 ft,93,100
334,4,7:48.0,Defensive rebound by T. Jones,,93,100
335,4,7:37.0,S. Muhammad makes 2-pt layup from 3 ft,,95,100
336,4,7:20.0,,A. Davis misses 3-pt jump shot from 25 ft,95,100
337,4,7:19.0,Defensive rebound by S. Muhammad,,95,100
338,4,7:07.0,K. Dunn makes 2-pt jump shot from 10 ft,,97,100
339,4,6:54.0,,J. Holiday makes 2-pt jump shot from 6 ft,97,102
340,4,6:32.0,K. Towns makes 2-pt dunk at rim (assist by T. Jones),,99,102
341,4,6:12.0,,J. Holiday makes 2-pt jump shot from 16 ft,99,104
342,4,6:09.0,Minnesota full timeout,,99,104
343,4,6:09.0,,S. Hill enters the game for J. Crawford,99,104
344,4,6:09.0,R. Rubio enters the game for K. Dunn,,99,104
345,4,6:09.0,A. Wiggins enters the game for T. Jones,,99,104
346,4,5:59.0,Turnover by G. Dieng (offensive goaltending),,99,104
347,4,5:50.0,,J. Holiday misses 3-pt jump shot from 25 ft,99,104
348,4,5:49.0,,Offensive rebound by D. Cousins,99,104
349,4,5:46.0,,D. Cousins misses 2-pt layup from 2 ft,99,104
350,4,5:46.0,Defensive rebound by S. Muhammad,,99,104
351,4,5:22.0,K. Towns misses 2-pt jump shot from 19 ft,,99,104
352,4,5:21.0,,Defensive rebound by D. Cousins,99,104
353,4,5:14.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by J. Holiday),99,107
354,4,4:55.0,K. Towns misses 3-pt jump shot from 23 ft,,99,107
355,4,4:53.0,,Defensive rebound by S. Hill,99,107
356,4,4:41.0,,D. Cousins misses 3-pt jump shot from 26 ft,99,107
357,4,4:40.0,Defensive rebound by S. Muhammad,,99,107
358,4,4:32.0,Turnover by K. Towns (lost ball; steal by J. Holiday),,99,107
359,4,4:22.0,,Personal foul by R. Rubio (drawn by A. Davis),99,107
360,4,4:22.0,,D. Cunningham enters the game for D. Cousins,99,107
361,4,4:14.0,,J. Holiday misses 2-pt jump shot from 22 ft,99,107
362,4,4:14.0,,Offensive rebound by A. Davis,99,107
363,4,4:13.0,Violation by G. Dieng (def goaltending),,99,107
364,4,4:13.0,,A. Davis makes 2-pt layup from 2 ft,99,109
365,4,3:57.0,Turnover by K. Towns (lost ball),,99,109
366,4,3:57.0,B. Rush enters the game for G. Dieng,,99,109
367,4,3:38.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by A. Davis),99,112
368,4,3:18.0,K. Towns misses 2-pt layup from 2 ft,,99,112
369,4,3:18.0,,Defensive rebound by A. Davis,99,112
370,4,3:14.0,,E. Moore makes 2-pt layup from 2 ft (assist by A. Davis),99,114
371,4,3:12.0,Minnesota full timeout,,99,114
372,4,3:01.0,S. Muhammad misses 3-pt jump shot from 23 ft,,99,114
373,4,3:00.0,Offensive rebound by K. Towns,,99,114
374,4,2:57.0,K. Towns makes 2-pt dunk at rim,,101,114
375,4,2:42.0,,A. Davis makes 2-pt jump shot from 8 ft,101,116
376,4,2:27.0,Shooting block foul by D. Cunningham (drawn by K. Towns),,101,116
