,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
26,1,7:46.0,,Turnover by L. Aldridge (lost ball; steal by A. Aminu),14,11
27,1,7:45.0,,Violation by D. Green (def goaltending),14,11
28,1,7:45.0,A. Crabbe makes 2-pt layup from 1 ft (assist by A. Aminu),,16,11
29,1,7:30.0,,T. Parker misses 2-pt jump shot from 16 ft,16,11
30,1,7:28.0,Defensive rebound by M. Plumlee,,16,11
31,1,7:19.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,19,11
32,1,7:12.0,,San Antonio full timeout,19,11
33,1,7:12.0,,M. Ginóbili enters the game for D. Green,19,11
34,1,7:12.0,,D. Dedmon enters the game for K. Anderson,19,11
35,1,7:12.0,,D. Lee enters the game for L. Aldridge,19,11
36,1,7:12.0,,J. Simmons enters the game for P. Gasol,19,11
37,1,7:09.0,,Personal foul by C. McCollum (drawn by T. Parker),19,11
38,1,7:09.0,S. Napier enters the game for C. McCollum,,19,11
39,1,7:01.0,,Turnover by M. Ginóbili (bad pass),19,11
40,1,7:01.0,,Loose ball foul by D. Dedmon (drawn by M. Plumlee),19,11
41,1,6:52.0,M. Harkless makes 2-pt dunk at rim (assist by S. Napier),,21,11
42,1,6:35.0,,Turnover by M. Ginóbili (bad pass; steal by A. Aminu),21,11
43,1,6:23.0,S. Napier misses 3-pt jump shot from 25 ft,,21,11
44,1,6:21.0,,Defensive rebound by M. Ginóbili,21,11
45,1,6:17.0,,Personal foul by A. Crabbe (drawn by T. Parker),21,11
46,1,6:16.0,N. Vonleh enters the game for A. Aminu,,21,11
47,1,6:16.0,,D. Green enters the game for M. Ginóbili,21,11
48,1,6:16.0,,P. Mills enters the game for T. Parker,21,11
49,1,6:06.0,,J. Simmons misses 2-pt jump shot from 16 ft,21,11
50,1,6:05.0,Defensive rebound by M. Plumlee,,21,11
51,1,5:53.0,A. Crabbe misses 2-pt jump shot from 13 ft,,21,11
52,1,5:51.0,,Defensive rebound by D. Dedmon,21,11
53,1,5:41.0,,D. Green makes 3-pt jump shot from 23 ft (assist by D. Lee),21,14
54,1,5:23.0,Turnover by S. Napier (bad pass; steal by P. Mills),,21,14
55,1,5:17.0,,J. Simmons misses 2-pt layup from 1 ft,21,14
56,1,5:16.0,,Offensive rebound by D. Dedmon,21,14
57,1,5:05.0,,P. Mills makes 2-pt jump shot from 20 ft (assist by D. Dedmon),21,16
58,1,4:43.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by S. Napier),,24,16
59,1,4:25.0,,J. Simmons misses 2-pt jump shot from 17 ft,24,16
60,1,4:23.0,Defensive rebound by N. Vonleh,,24,16
61,1,4:07.0,S. Napier makes 2-pt jump shot from 22 ft,,26,16
62,1,3:54.0,,Turnover by J. Simmons (bad pass; steal by M. Harkless),26,16
63,1,3:50.0,Turnover by M. Harkless (lost ball),,26,16
64,1,3:50.0,M. Leonard enters the game for M. Plumlee,,26,16
65,1,3:50.0,E. Turner enters the game for A. Crabbe,,26,16
66,1,3:32.0,,Turnover by D. Green (traveling),26,16
67,1,3:32.0,Portland full timeout,,26,16
68,1,3:23.0,Personal foul by P. Mills,,26,16
69,1,3:08.0,S. Napier makes 2-pt jump shot from 21 ft,,28,16
70,1,2:57.0,,Personal foul by M. Harkless (drawn by J. Simmons),28,16
71,1,2:57.0,,J. Simmons makes free throw 1 of 2,28,17
72,1,2:57.0,,J. Simmons makes free throw 2 of 2,28,18
73,1,2:35.0,S. Napier misses 3-pt jump shot from 25 ft,,28,18
74,1,2:34.0,,Defensive rebound by D. Dedmon,28,18
75,1,2:29.0,,D. Green misses 3-pt jump shot from 25 ft,28,18
76,1,2:26.0,,Offensive rebound by D. Lee,28,18
77,1,2:20.0,,Turnover by P. Mills (bad pass; steal by E. Turner),28,18
78,1,2:03.0,S. Napier makes 2-pt jump shot from 22 ft,,30,18
79,1,1:51.0,,D. Lee makes 2-pt jump shot from 6 ft,30,20
80,1,1:28.0,E. Turner misses 2-pt jump shot from 12 ft,,30,20
81,1,1:27.0,,Defensive rebound by D. Dedmon,30,20
82,1,1:12.0,,D. Lee makes 2-pt jump shot from 18 ft (assist by J. Simmons),30,22
83,1,0:57.0,S. Napier makes 2-pt layup from 2 ft,,32,22
84,1,0:41.0,,Turnover by D. Lee (dbl dribble),32,22
85,1,0:41.0,,M. Ginóbili enters the game for D. Green,32,22
86,1,0:41.0,P. Connaughton enters the game for M. Harkless,,32,22
87,1,0:29.0,E. Turner misses 3-pt jump shot from 26 ft,,32,22
88,1,0:27.0,,Defensive rebound by M. Ginóbili,32,22
89,1,0:12.0,,Turnover by P. Mills (bad pass; steal by S. Napier),32,22
90,1,0:06.0,P. Connaughton misses 2-pt jump shot from 7 ft (block by J. Simmons),,32,22
91,1,0:03.0,,Defensive rebound by D. Dedmon,32,22
92,1,0:00.0,,J. Simmons misses 3-pt jump shot from 27 ft,32,22
93,1,0:00.0,,Offensive rebound by Team,32,22
94,2,11:46.0,Personal foul by K. Anderson (drawn by S. Napier),,32,22
95,2,11:39.0,E. Turner misses 2-pt jump shot from 18 ft,,32,22
96,2,11:38.0,,Defensive rebound by L. Aldridge,32,22
97,2,11:30.0,,T. Parker misses 2-pt layup from 2 ft (block by S. Napier),32,22
98,2,11:28.0,,Offensive rebound by P. Gasol,32,22
99,2,11:22.0,,P. Gasol makes 2-pt jump shot from 9 ft,32,24
100,2,11:00.0,E. Turner makes 2-pt jump shot from 7 ft,,34,24
101,2,10:47.0,,P. Gasol misses 2-pt jump shot from 20 ft,34,24
102,2,10:47.0,,Offensive rebound by Team,34,24
103,2,10:47.0,Loose ball foul by E. Davis (drawn by L. Aldridge),,34,24
104,2,10:41.0,,M. Ginóbili makes 2-pt jump shot from 8 ft (assist by K. Anderson),34,26
105,2,10:31.0,Turnover by S. Napier (lost ball),,34,26
106,2,10:14.0,,Personal foul by P. Connaughton (drawn by K. Anderson),34,26
107,2,10:14.0,A. Aminu enters the game for M. Leonard,,34,26
108,2,10:14.0,,D. Murray enters the game for K. Anderson,34,26
109,2,10:06.0,,P. Gasol misses 2-pt jump shot from 4 ft,34,26
110,2,10:05.0,Defensive rebound by P. Connaughton,,34,26
111,2,9:52.0,E. Davis makes 2-pt layup from 2 ft (assist by E. Turner),,36,26
112,2,9:34.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,36,26
113,2,9:33.0,Defensive rebound by E. Turner,,36,26
114,2,9:30.0,,D. Dedmon enters the game for P. Gasol,36,26
115,2,9:23.0,E. Turner misses 2-pt jump shot from 16 ft,,36,26
116,2,9:22.0,,Defensive rebound by L. Aldridge,36,26
117,2,9:11.0,,Personal foul by P. Connaughton (drawn by D. Murray),36,26
118,2,9:11.0,C. McCollum enters the game for S. Napier,,36,26
119,2,9:11.0,A. Crabbe enters the game for P. Connaughton,,36,26
120,2,9:05.0,,T. Parker misses 2-pt jump shot from 17 ft,36,26
121,2,9:04.0,Defensive rebound by A. Crabbe,,36,26
122,2,8:52.0,E. Davis makes 2-pt dunk at rim (assist by A. Aminu),,38,26
123,2,8:45.0,,San Antonio full timeout,38,26
124,2,8:33.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,38,26
125,2,8:32.0,Defensive rebound by A. Aminu,,38,26
126,2,8:21.0,C. McCollum misses 2-pt jump shot from 15 ft,,38,26
127,2,8:20.0,,Defensive rebound by L. Aldridge,38,26
128,2,8:04.0,,D. Murray misses 3-pt jump shot from 26 ft,38,26
129,2,8:03.0,,Offensive rebound by L. Aldridge,38,26
130,2,7:58.0,,J. Simmons enters the game for T. Parker,38,26
131,2,7:53.0,,Personal foul by A. Aminu (drawn by L. Aldridge),38,26
132,2,7:38.0,,L. Aldridge misses 2-pt jump shot from 18 ft,38,26
133,2,7:38.0,,Offensive rebound by Team,38,26
134,2,7:38.0,,Turnover by Team (shot clock),38,26
135,2,7:26.0,C. McCollum misses 2-pt jump shot from 19 ft,,38,26
136,2,7:26.0,,Defensive rebound by D. Dedmon,38,26
137,2,7:26.0,,Personal foul by E. Davis (drawn by D. Dedmon),38,26
138,2,7:26.0,,D. Dedmon misses free throw 1 of 2,38,26
139,2,7:26.0,,Offensive rebound by Team,38,26
140,2,7:26.0,,D. Dedmon makes free throw 2 of 2,38,27
141,2,7:09.0,Personal block foul by D. Dedmon (drawn by E. Turner),,38,27
142,2,7:01.0,Shooting foul by D. Dedmon (drawn by C. McCollum),,38,27
143,2,7:01.0,C. McCollum makes free throw 1 of 2,,39,27
144,2,7:01.0,,P. Mills enters the game for D. Murray,39,27
145,2,7:01.0,,D. Lee enters the game for D. Dedmon,39,27
146,2,7:01.0,M. Plumlee enters the game for E. Davis,,39,27
147,2,7:01.0,C. McCollum makes free throw 2 of 2,,40,27
148,2,6:51.0,,Turnover by L. Aldridge (lost ball; steal by C. McCollum),40,27
149,2,6:45.0,A. Crabbe misses 3-pt jump shot from 24 ft,,40,27
150,2,6:44.0,,Defensive rebound by D. Lee,40,27
151,2,6:38.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by J. Simmons),40,30
152,2,6:22.0,C. McCollum misses 2-pt layup from 1 ft,,40,30
153,2,6:20.0,,Defensive rebound by L. Aldridge,40,30
154,2,6:14.0,,M. Ginóbili misses 2-pt layup at rim,40,30
155,2,6:13.0,,Offensive rebound by D. Lee,40,30
156,2,6:13.0,,D. Lee makes 2-pt layup from 1 ft,40,32
157,2,6:13.0,Portland full timeout,,40,32
158,2,6:01.0,Shooting foul by L. Aldridge (drawn by C. McCollum),,40,32
159,2,6:01.0,C. McCollum makes free throw 1 of 2,,41,32
160,2,6:01.0,M. Harkless enters the game for A. Crabbe,,41,32
161,2,6:01.0,C. McCollum makes free throw 2 of 2,,42,32
162,2,5:52.0,,Turnover by D. Lee (bad pass),42,32
163,2,5:43.0,Personal foul by P. Mills,,42,32
164,2,5:43.0,C. McCollum makes free throw 1 of 2,,43,32
165,2,5:43.0,C. McCollum makes free throw 2 of 2,,44,32
166,2,5:35.0,,Personal foul by E. Turner (drawn by M. Ginóbili),44,32
167,2,5:35.0,,M. Ginóbili makes free throw 1 of 2,44,33
168,2,5:35.0,,P. Gasol enters the game for L. Aldridge,44,33
169,2,5:35.0,,M. Ginóbili makes free throw 2 of 2,44,34
170,2,5:15.0,M. Plumlee misses 2-pt jump shot from 17 ft,,44,34
171,2,5:14.0,Offensive rebound by M. Harkless,,44,34
172,2,5:14.0,M. Harkless misses 2-pt layup from 2 ft,,44,34
173,2,5:14.0,Offensive rebound by Team,,44,34
174,2,5:14.0,,D. Green enters the game for M. Ginóbili,44,34
175,2,5:14.0,A. Crabbe enters the game for A. Aminu,,44,34
176,2,5:00.0,M. Harkless makes 2-pt layup from 1 ft (assist by E. Turner),,46,34
177,2,4:42.0,,J. Simmons makes 2-pt jump shot from 18 ft,46,36
178,2,4:20.0,Shooting foul by D. Green (drawn by M. Plumlee),,46,36
179,2,4:20.0,M. Plumlee makes free throw 1 of 2,,47,36
180,2,4:20.0,M. Plumlee misses free throw 2 of 2,,47,36
181,2,4:20.0,,K. Anderson enters the game for D. Lee,47,36
182,2,4:19.0,,Defensive rebound by P. Gasol,47,36
183,2,4:04.0,,Personal foul by M. Harkless (drawn by J. Simmons),47,36
184,2,4:04.0,,J. Simmons makes free throw 1 of 2,47,37
185,2,4:04.0,,J. Simmons makes free throw 2 of 2,47,38
186,2,3:49.0,M. Harkless misses 3-pt jump shot from 24 ft,,47,38
187,2,3:47.0,,Defensive rebound by K. Anderson,47,38
188,2,3:42.0,,J. Simmons misses 2-pt layup from 1 ft (block by M. Harkless),47,38
189,2,3:41.0,,Offensive rebound by K. Anderson,47,38
190,2,3:35.0,,K. Anderson misses 2-pt hook shot from 8 ft,47,38
191,2,3:34.0,,Offensive rebound by K. Anderson,47,38
192,2,3:21.0,,Shooting block foul by M. Harkless (drawn by J. Simmons),47,38
193,2,3:21.0,,J. Simmons makes free throw 1 of 2,47,39
194,2,3:21.0,,J. Simmons makes free throw 2 of 2,47,40
195,2,3:03.0,Turnover by C. McCollum (bad pass; steal by P. Gasol),,47,40
196,2,2:44.0,,K. Anderson makes 2-pt jump shot from 11 ft (assist by P. Mills),47,42
197,2,2:19.0,E. Turner misses 2-pt layup from 1 ft,,47,42
198,2,2:18.0,,Defensive rebound by K. Anderson,47,42
199,2,2:12.0,Official timeout,,47,42
200,2,2:12.0,E. Davis enters the game for M. Harkless,,47,42
201,2,2:08.0,,D. Green misses 3-pt jump shot from 22 ft,47,42
202,2,2:06.0,Defensive rebound by E. Turner,,47,42
203,2,2:00.0,M. Plumlee makes 2-pt dunk at rim (assist by E. Turner),,49,42
204,2,1:38.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Gasol),49,45
205,2,1:22.0,Shooting foul by P. Gasol (drawn by M. Plumlee),,49,45
206,2,1:22.0,M. Plumlee misses free throw 1 of 2,,49,45
207,2,1:22.0,Offensive rebound by Team,,49,45
208,2,1:22.0,M. Plumlee makes free throw 2 of 2,,50,45
209,2,1:09.0,,P. Gasol misses 2-pt jump shot from 4 ft (block by M. Plumlee),50,45
210,2,1:08.0,,Offensive rebound by J. Simmons,50,45
211,2,1:02.0,,Personal block foul by M. Plumlee (drawn by P. Gasol),50,45
212,2,1:02.0,,P. Gasol makes free throw 1 of 2,50,46
213,2,1:02.0,,P. Gasol makes free throw 2 of 2,50,47
214,2,0:44.0,A. Crabbe misses 2-pt jump shot from 7 ft,,50,47
215,2,0:43.0,,Defensive rebound by D. Green,50,47
216,2,0:28.0,,Turnover by D. Green (bad pass; steal by A. Crabbe),50,47
217,2,0:17.0,Portland full timeout,,50,47
218,2,0:17.0,,D. Dedmon enters the game for P. Gasol,50,47
219,2,0:17.0,M. Leonard enters the game for M. Plumlee,,50,47
220,2,0:17.0,S. Napier enters the game for E. Davis,,50,47
221,2,0:05.0,C. McCollum makes 2-pt layup from 1 ft,,52,47
222,2,0:04.0,,Turnover by D. Dedmon (bad pass; steal by A. Crabbe),52,47
223,2,0:00.0,S. Napier misses 3-pt jump shot from 23 ft,,52,47
224,2,0:00.0,Offensive rebound by Team,,52,47
225,3,11:42.0,C. McCollum makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,54,47
226,3,11:21.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),54,50
227,3,10:58.0,Turnover by M. Harkless (lost ball; steal by K. Anderson),,54,50
228,3,10:42.0,,P. Gasol makes 2-pt hook shot from 7 ft,54,52
229,3,10:18.0,A. Aminu misses 3-pt jump shot from 25 ft,,54,52
230,3,10:17.0,,Defensive rebound by T. Parker,54,52
231,3,10:07.0,,T. Parker makes 2-pt jump shot from 20 ft,54,54
232,3,9:53.0,C. McCollum misses 3-pt jump shot from 26 ft,,54,54
233,3,9:52.0,Offensive rebound by A. Aminu,,54,54
234,3,9:42.0,M. Plumlee misses 2-pt jump shot from 15 ft,,54,54
235,3,9:40.0,,Defensive rebound by P. Gasol,54,54
236,3,9:31.0,,T. Parker misses 2-pt layup from 2 ft,54,54
237,3,9:30.0,Defensive rebound by M. Plumlee,,54,54
238,3,9:19.0,A. Crabbe makes 2-pt jump shot from 8 ft,,56,54
239,3,9:03.0,,K. Anderson misses 3-pt jump shot from 23 ft,56,54
240,3,9:01.0,Defensive rebound by M. Plumlee,,56,54
241,3,8:51.0,Shooting foul by D. Green (drawn by C. McCollum),,56,54
242,3,8:51.0,C. McCollum makes free throw 1 of 2,,57,54
243,3,8:51.0,C. McCollum makes free throw 2 of 2,,58,54
244,3,8:37.0,,P. Gasol misses 2-pt jump shot from 8 ft,58,54
245,3,8:36.0,Defensive rebound by A. Aminu,,58,54
246,3,8:28.0,C. McCollum misses 3-pt jump shot from 26 ft,,58,54
247,3,8:27.0,,Defensive rebound by T. Parker,58,54
248,3,8:10.0,,Turnover by L. Aldridge (bad pass; steal by M. Harkless),58,54
249,3,7:58.0,A. Aminu misses 2-pt jump shot from 5 ft,,58,54
250,3,7:57.0,,Defensive rebound by P. Gasol,58,54
251,3,7:51.0,,D. Green makes 3-pt jump shot from 25 ft,58,57
252,3,7:38.0,A. Crabbe makes 2-pt jump shot from 4 ft (assist by M. Plumlee),,60,57
253,3,7:38.0,,San Antonio full timeout,60,57
254,3,7:19.0,,P. Gasol misses 2-pt jump shot from 8 ft,60,57
255,3,7:18.0,Defensive rebound by M. Plumlee,,60,57
256,3,7:06.0,M. Harkless makes 2-pt jump shot from 4 ft,,62,57
257,3,6:50.0,,T. Parker misses 2-pt layup from 3 ft,62,57
258,3,6:48.0,,Offensive rebound by P. Gasol,62,57
259,3,6:48.0,,P. Gasol makes 2-pt layup from 1 ft,62,59
260,3,6:26.0,A. Aminu makes 2-pt dunk at rim (assist by A. Crabbe),,64,59
261,3,6:07.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by T. Parker),64,61
262,3,5:41.0,C. McCollum makes 2-pt jump shot from 18 ft,,66,61
263,3,5:31.0,,T. Parker makes 2-pt layup from 1 ft,66,63
264,3,5:31.0,,Shooting foul by C. McCollum (drawn by T. Parker),66,63
265,3,5:31.0,,M. Ginóbili enters the game for K. Anderson,66,63
266,3,5:31.0,,J. Simmons enters the game for D. Green,66,63
267,3,5:31.0,,T. Parker makes free throw 1 of 1,66,64
268,3,5:16.0,Shooting foul by L. Aldridge (drawn by A. Aminu),,66,64
269,3,5:16.0,A. Aminu misses free throw 1 of 2,,66,64
270,3,5:16.0,Offensive rebound by Team,,66,64
271,3,5:16.0,,P. Mills enters the game for T. Parker,66,64
272,3,5:16.0,E. Turner enters the game for A. Crabbe,,66,64
273,3,5:16.0,A. Aminu makes free throw 2 of 2,,67,64
274,3,5:00.0,,Personal foul by M. Harkless (drawn by P. Gasol),67,64
275,3,5:00.0,S. Napier enters the game for M. Harkless,,67,64
276,3,4:53.0,,M. Ginóbili makes 2-pt jump shot from 9 ft,67,66
277,3,4:41.0,M. Plumlee misses 2-pt layup from 1 ft,,67,66
278,3,4:38.0,,Defensive rebound by J. Simmons,67,66
279,3,4:24.0,,P. Gasol misses 2-pt jump shot from 8 ft,67,66
280,3,4:24.0,Defensive rebound by Team,,67,66
281,3,4:24.0,,D. Lee enters the game for L. Aldridge,67,66
282,3,4:10.0,A. Aminu misses 3-pt jump shot from 25 ft,,67,66
283,3,4:09.0,,Defensive rebound by P. Gasol,67,66
284,3,3:54.0,,J. Simmons misses 2-pt layup from 3 ft,67,66
285,3,3:51.0,,Offensive rebound by M. Ginóbili,67,66
286,3,3:49.0,,M. Ginóbili makes 3-pt jump shot from 27 ft,67,69
287,3,3:49.0,Portland full timeout,,67,69
288,3,3:49.0,E. Davis enters the game for M. Plumlee,,67,69
289,3,3:37.0,Offensive foul by E. Davis (drawn by M. Ginóbili),,67,69
290,3,3:37.0,Turnover by E. Davis (offensive foul),,67,69
291,3,3:25.0,,J. Simmons makes 3-pt jump shot from 26 ft (assist by P. Gasol),67,72
292,3,3:04.0,S. Napier misses 2-pt jump shot from 18 ft,,67,72
293,3,3:03.0,,Defensive rebound by M. Ginóbili,67,72
294,3,3:01.0,,Shooting foul by E. Turner (drawn by M. Ginóbili),67,72
295,3,3:01.0,,M. Ginóbili makes free throw 1 of 2,67,73
296,3,3:01.0,M. Leonard enters the game for A. Aminu,,67,73
297,3,3:01.0,,M. Ginóbili makes free throw 2 of 2,67,74
298,3,2:41.0,C. McCollum makes 2-pt jump shot from 7 ft,,69,74
299,3,2:23.0,,P. Mills makes 2-pt jump shot from 19 ft (assist by P. Gasol),69,76
300,3,2:10.0,C. McCollum makes 2-pt layup from 1 ft,,71,76
301,3,2:00.0,,Turnover by D. Lee (bad pass),71,76
302,3,2:00.0,,L. Aldridge enters the game for P. Gasol,71,76
303,3,1:52.0,C. McCollum makes 2-pt jump shot from 19 ft,,73,76
304,3,1:27.0,,P. Mills makes 2-pt jump shot from 16 ft (assist by L. Aldridge),73,78
305,3,1:11.0,C. McCollum misses 2-pt jump shot from 17 ft,,73,78
306,3,1:10.0,,Defensive rebound by M. Ginóbili,73,78
307,3,1:03.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,73,78
308,3,1:00.0,Defensive rebound by E. Davis,,73,78
309,3,0:59.0,Personal foul by P. Mills,,73,78
310,3,0:59.0,A. Crabbe enters the game for C. McCollum,,73,78
311,3,0:50.0,S. Napier misses 3-pt jump shot from 27 ft,,73,78
312,3,0:48.0,,Defensive rebound by P. Mills,73,78
313,3,0:28.0,,D. Lee makes 2-pt jump shot from 9 ft (assist by M. Ginóbili),73,80
314,3,0:09.0,E. Turner misses 2-pt jump shot from 9 ft,,73,80
315,3,0:08.0,,Defensive rebound by M. Ginóbili,73,80
316,3,0:00.0,,P. Mills misses 2-pt jump shot from 24 ft,73,80
317,3,0:00.0,,Offensive rebound by Team,73,80
318,4,11:48.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by P. Mills),73,82
319,4,11:33.0,Turnover by A. Crabbe (bad pass; steal by D. Lee),,73,82
320,4,11:30.0,,Shooting foul by M. Leonard (drawn by J. Simmons),73,82
321,4,11:30.0,,J. Simmons misses free throw 1 of 2,73,82
322,4,11:30.0,,Offensive rebound by Team,73,82
323,4,11:30.0,,J. Simmons makes free throw 2 of 2,73,83
324,4,11:17.0,S. Napier misses 3-pt jump shot from 26 ft,,73,83
325,4,11:15.0,,Defensive rebound by D. Lee,73,83
326,4,11:04.0,,Shooting foul by E. Davis (drawn by L. Aldridge),73,83
327,4,11:04.0,,L. Aldridge makes free throw 1 of 2,73,84
328,4,11:04.0,C. McCollum enters the game for S. Napier,,73,84
329,4,11:04.0,A. Aminu enters the game for M. Leonard,,73,84
330,4,11:04.0,,L. Aldridge makes free throw 2 of 2,73,85
331,4,10:46.0,E. Turner makes 2-pt layup from 2 ft,,75,85
332,4,10:26.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by P. Mills),75,88
333,4,10:11.0,Turnover by C. McCollum (bad pass; steal by P. Mills),,75,88
334,4,10:07.0,,Personal foul by A. Aminu (drawn by J. Simmons),75,88
335,4,10:07.0,,K. Anderson enters the game for D. Lee,75,88
336,4,10:07.0,M. Plumlee enters the game for E. Davis,,75,88
337,4,9:56.0,,K. Anderson misses 3-pt jump shot from 23 ft,75,88
338,4,9:55.0,Defensive rebound by E. Turner,,75,88
339,4,9:51.0,Personal foul by J. Simmons (drawn by E. Turner),,75,88
340,4,9:46.0,C. McCollum makes 2-pt jump shot from 11 ft (assist by M. Plumlee),,77,88
341,4,9:45.0,,San Antonio full timeout,77,88
342,4,9:26.0,,J. Simmons makes 2-pt jump shot from 17 ft,77,90
343,4,9:07.0,E. Turner misses 2-pt layup from 3 ft (block by J. Simmons),,77,90
344,4,9:06.0,,Defensive rebound by K. Anderson,77,90
345,4,8:46.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),77,93
346,4,8:46.0,Portland full timeout,,77,93
347,4,8:46.0,M. Harkless enters the game for E. Turner,,77,93
348,4,8:46.0,,T. Parker enters the game for P. Mills,77,93
349,4,8:43.0,Personal foul by L. Aldridge (drawn by M. Plumlee),,77,93
350,4,8:35.0,A. Crabbe misses 2-pt jump shot from 21 ft,,77,93
351,4,8:34.0,,Defensive rebound by K. Anderson,77,93
352,4,8:15.0,,D. Green misses 2-pt jump shot from 9 ft,77,93
353,4,8:14.0,Defensive rebound by A. Aminu,,77,93
354,4,8:03.0,C. McCollum misses 2-pt jump shot from 16 ft (block by D. Green),,77,93
355,4,8:03.0,Offensive rebound by Team,,77,93
356,4,7:56.0,A. Aminu misses 2-pt jump shot from 4 ft,,77,93
357,4,7:55.0,,Defensive rebound by K. Anderson,77,93
358,4,7:35.0,,Turnover by D. Green (bad pass; steal by M. Harkless),77,93
359,4,7:28.0,Shooting foul by J. Simmons (drawn by M. Plumlee),,77,93
360,4,7:28.0,M. Plumlee makes free throw 1 of 2,,78,93
361,4,7:28.0,M. Plumlee makes free throw 2 of 2,,79,93
362,4,7:10.0,,K. Anderson makes 2-pt dunk at rim (assist by T. Parker),79,95
363,4,6:59.0,C. McCollum misses 2-pt jump shot from 7 ft,,79,95
364,4,6:58.0,,Defensive rebound by D. Green,79,95
365,4,6:48.0,,T. Parker makes 2-pt layup from 2 ft,79,97
366,4,6:35.0,A. Aminu misses 2-pt jump shot from 4 ft (block by K. Anderson),,79,97
367,4,6:35.0,Offensive rebound by Team,,79,97
368,4,6:35.0,,M. Ginóbili enters the game for J. Simmons,79,97
369,4,6:35.0,E. Turner enters the game for M. Plumlee,,79,97
370,4,6:25.0,E. Turner makes 2-pt jump shot from 16 ft,,81,97
371,4,6:10.0,,T. Parker misses 2-pt jump shot from 6 ft,81,97
372,4,6:09.0,Defensive rebound by A. Aminu,,81,97
373,4,5:55.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by A. Aminu),,84,97
374,4,5:38.0,,Shooting foul by A. Aminu (drawn by L. Aldridge),84,97
375,4,5:38.0,,L. Aldridge makes free throw 1 of 2,84,98
376,4,5:38.0,,L. Aldridge makes free throw 2 of 2,84,99
377,4,5:26.0,C. McCollum misses 3-pt jump shot from 26 ft,,84,99
378,4,5:24.0,,Defensive rebound by K. Anderson,84,99
379,4,5:06.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by D. Green),84,102
380,4,4:48.0,A. Aminu misses 3-pt jump shot from 25 ft,,84,102
381,4,4:47.0,,Defensive rebound by M. Ginóbili,84,102
382,4,4:37.0,,T. Parker makes 2-pt jump shot from 19 ft (assist by M. Ginóbili),84,104
383,4,4:15.0,Shooting foul by M. Ginóbili (drawn by E. Turner),,84,104
