,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
98,1,0:04.0,,J. Holiday enters the game for K. Porziņģis,36,25
99,1,0:04.0,,C. Lee makes free throw 2 of 2,36,26
100,1,0:01.0,I. Shumpert misses 3-pt jump shot from 29 ft,,36,26
101,1,0:00.0,Offensive rebound by Team,,36,26
102,2,11:47.0,Shooting foul by S. Vujačić (drawn by L. James),,36,26
103,2,11:47.0,L. James makes free throw 1 of 2,,37,26
104,2,11:47.0,L. James misses free throw 2 of 2,,37,26
105,2,11:46.0,,Defensive rebound by S. Vujačić,37,26
106,2,11:28.0,,Turnover by J. Holiday (bad pass; steal by C. Frye),37,26
107,2,11:17.0,R. Jefferson misses 2-pt layup from 3 ft,,37,26
108,2,11:16.0,,Defensive rebound by S. Vujačić,37,26
109,2,11:01.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by J. Holiday),37,28
110,2,10:49.0,C. Frye misses 3-pt jump shot from 26 ft,,37,28
111,2,10:48.0,,Defensive rebound by K. Porziņģis,37,28
112,2,10:27.0,,S. Vujačić misses 2-pt layup from 2 ft,37,28
113,2,10:26.0,Defensive rebound by I. Shumpert,,37,28
114,2,10:20.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by L. James),,40,28
115,2,10:01.0,,K. O'Quinn misses 2-pt jump shot from 13 ft,40,28
116,2,10:00.0,Defensive rebound by R. Jefferson,,40,28
117,2,9:56.0,Shooting foul by K. O'Quinn (drawn by L. James),,40,28
118,2,9:56.0,L. James makes free throw 1 of 2,,41,28
119,2,9:56.0,,C. Anthony enters the game for K. O'Quinn,40,28
120,2,9:56.0,L. James makes free throw 2 of 2,,42,28
121,2,9:34.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Anthony),42,31
122,2,9:24.0,Shooting foul by L. Thomas (drawn by I. Shumpert),,42,31
123,2,9:24.0,I. Shumpert makes free throw 1 of 2,,43,31
124,2,9:24.0,I. Shumpert makes free throw 2 of 2,,44,31
125,2,9:02.0,,C. Anthony misses 2-pt layup from 3 ft (block by L. James),44,31
126,2,9:01.0,Defensive rebound by M. Dunleavy,,44,31
127,2,8:46.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by L. James),,47,31
128,2,8:35.0,,Personal foul by L. James (drawn by C. Anthony),47,31
129,2,8:35.0,Official timeout,,47,31
130,2,8:35.0,K. Irving enters the game for R. Jefferson,,47,31
131,2,8:23.0,,K. Porziņģis makes 2-pt jump shot from 14 ft,47,33
132,2,8:07.0,Turnover by K. Irving (bad pass; steal by J. Holiday),,47,33
133,2,8:05.0,,Personal foul by K. Irving (drawn by J. Holiday),47,33
134,2,8:05.0,,B. Jennings enters the game for S. Vujačić,47,33
135,2,7:54.0,,L. Thomas misses 3-pt jump shot from 25 ft,47,33
136,2,7:53.0,Defensive rebound by I. Shumpert,,47,33
137,2,7:42.0,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Irving),,50,33
138,2,7:26.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,50,33
139,2,7:25.0,,Offensive rebound by C. Anthony,50,33
140,2,7:24.0,,Personal foul by L. James (drawn by C. Anthony),50,33
141,2,7:24.0,,C. Lee enters the game for L. Thomas,50,33
142,2,7:24.0,R. Jefferson enters the game for M. Dunleavy,,50,33
143,2,7:09.0,,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by C. Lee),50,35
144,2,6:56.0,C. Frye misses 2-pt jump shot from 23 ft,,50,35
145,2,6:55.0,,Defensive rebound by Team,50,35
146,2,6:47.0,,Shooting foul by I. Shumpert (drawn by B. Jennings),50,35
147,2,6:47.0,,B. Jennings makes free throw 1 of 2,50,36
148,2,6:47.0,,B. Jennings makes free throw 2 of 2,50,37
149,2,6:37.0,R. Jefferson misses 3-pt jump shot from 24 ft,,50,37
150,2,6:36.0,,Defensive rebound by K. Porziņģis,50,37
151,2,6:30.0,,B. Jennings makes 2-pt layup from 2 ft,50,39
152,2,6:15.0,Def 3 sec tech foul by K. Porziņģis,,50,39
153,2,6:15.0,K. Irving makes technical free throw,,51,39
154,2,6:15.0,K. Love enters the game for C. Frye,,51,39
155,2,6:15.0,T. Thompson enters the game for I. Shumpert,,51,39
156,2,6:02.0,K. Love misses 3-pt jump shot from 24 ft,,51,39
157,2,6:01.0,,Defensive rebound by J. Holiday,51,39
158,2,5:48.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by C. Lee),51,42
159,2,5:36.0,K. Irving misses 3-pt jump shot from 27 ft,,51,42
160,2,5:35.0,,Defensive rebound by C. Anthony,51,42
161,2,5:30.0,,New York full timeout,51,42
162,2,5:19.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,51,42
163,2,5:18.0,Defensive rebound by T. Thompson,,51,42
164,2,5:02.0,Turnover by L. James (lost ball),,51,42
165,2,4:49.0,,Turnover by C. Anthony (lost ball; steal by K. Love),51,42
166,2,4:42.0,Shooting foul by C. Anthony (drawn by L. James),,51,42
167,2,4:42.0,L. James misses free throw 1 of 2,,51,42
168,2,4:42.0,Offensive rebound by Team,,51,42
169,2,4:42.0,,L. Thomas enters the game for C. Anthony,51,42
170,2,4:42.0,L. James makes free throw 2 of 2,,52,42
171,2,4:29.0,,B. Jennings makes 2-pt jump shot from 19 ft,52,44
172,2,4:17.0,K. Irving makes 2-pt jump shot from 12 ft,,54,44
173,2,4:10.0,,B. Jennings misses 3-pt jump shot from 26 ft,54,44
174,2,4:09.0,,Offensive rebound by C. Lee,54,44
175,2,4:04.0,,L. Thomas makes 2-pt jump shot from 17 ft (assist by C. Lee),54,46
176,2,3:41.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),,57,46
177,2,3:25.0,,L. Thomas misses 2-pt jump shot from 14 ft,57,46
178,2,3:24.0,Defensive rebound by R. Jefferson,,57,46
179,2,3:20.0,K. Irving misses 2-pt layup from 1 ft,,57,46
180,2,3:19.0,Offensive rebound by T. Thompson,,57,46
181,2,3:19.0,T. Thompson misses 2-pt layup from 2 ft,,57,46
182,2,3:17.0,,Defensive rebound by B. Jennings,57,46
183,2,2:56.0,,Turnover by K. Porziņģis (lost ball),57,46
184,2,2:56.0,Cleveland full timeout,,57,46
185,2,2:46.0,R. Jefferson misses 2-pt layup from 2 ft (block by K. Porziņģis),,57,46
186,2,2:45.0,Offensive rebound by T. Thompson,,57,46
187,2,2:39.0,K. Irving misses 2-pt layup from 3 ft,,57,46
188,2,2:37.0,Offensive rebound by T. Thompson,,57,46
189,2,2:37.0,T. Thompson misses 2-pt layup from 1 ft,,57,46
190,2,2:35.0,,Defensive rebound by J. Holiday,57,46
191,2,2:14.0,,C. Lee makes 2-pt jump shot from 16 ft,57,48
192,2,1:55.0,R. Jefferson makes 2-pt jump shot from 8 ft,,59,48
193,2,1:38.0,,B. Jennings misses 2-pt jump shot from 20 ft,59,48
194,2,1:37.0,Defensive rebound by K. Irving,,59,48
195,2,1:32.0,L. James makes 2-pt dunk at rim (assist by K. Irving),,61,48
196,2,1:09.0,,B. Jennings misses 2-pt layup from 1 ft (block by T. Thompson),61,48
197,2,1:08.0,,Offensive rebound by J. Holiday,61,48
198,2,1:04.0,,L. Thomas misses 3-pt jump shot from 26 ft,61,48
199,2,1:03.0,Defensive rebound by T. Thompson,,61,48
200,2,0:59.0,L. James makes 2-pt layup from 1 ft,,63,48
201,2,0:59.0,,New York full timeout,63,48
202,2,0:59.0,I. Shumpert enters the game for L. James,,63,48
203,2,0:59.0,,K. O'Quinn enters the game for L. Thomas,63,48
204,2,0:40.0,,J. Holiday misses 3-pt jump shot from 25 ft,63,48
205,2,0:39.0,Defensive rebound by T. Thompson,,63,48
206,2,0:27.0,K. Irving misses 2-pt jump shot from 10 ft,,63,48
207,2,0:25.0,,Defensive rebound by J. Holiday,63,48
208,2,0:02.0,,C. Lee misses 3-pt jump shot from 23 ft,63,48
209,2,0:00.0,,Offensive rebound by Team,63,48
210,3,11:41.0,K. Love misses 3-pt jump shot from 24 ft,,63,48
211,3,11:40.0,Offensive rebound by D. Liggins,,63,48
212,3,11:35.0,K. Love makes 3-pt jump shot from 23 ft (assist by D. Liggins),,66,48
213,3,11:14.0,,C. Anthony misses 2-pt jump shot from 18 ft,66,48
214,3,11:13.0,Defensive rebound by T. Thompson,,66,48
215,3,11:07.0,K. Love misses 3-pt jump shot from 26 ft,,66,48
216,3,11:06.0,,Defensive rebound by C. Anthony,66,48
217,3,10:57.0,,C. Anthony misses 3-pt jump shot from 26 ft,66,48
218,3,10:56.0,Defensive rebound by T. Thompson,,66,48
219,3,10:55.0,Personal foul by J. Noah (drawn by T. Thompson),,66,48
220,3,10:40.0,K. Irving misses 2-pt jump shot from 17 ft,,66,48
221,3,10:39.0,Offensive rebound by T. Thompson,,66,48
222,3,10:30.0,K. Love misses 3-pt jump shot from 23 ft,,66,48
223,3,10:29.0,,Defensive rebound by B. Jennings,66,48
224,3,10:21.0,,Turnover by B. Jennings (lost ball; steal by D. Liggins),66,48
225,3,10:17.0,L. James makes 2-pt dunk at rim (assist by K. Irving),,68,48
226,3,9:54.0,,K. Porziņģis misses 3-pt jump shot from 23 ft,68,48
227,3,9:53.0,Defensive rebound by L. James,,68,48
228,3,9:48.0,Personal foul by K. Porziņģis (drawn by K. Love),,68,48
229,3,9:42.0,K. Irving makes 3-pt jump shot from 25 ft (assist by T. Thompson),,71,48
230,3,9:29.0,,J. Noah makes 2-pt dunk at rim (assist by C. Lee),71,50
231,3,9:09.0,T. Thompson misses 2-pt dunk at rim,,71,50
232,3,9:08.0,,Defensive rebound by J. Noah,71,50
233,3,9:03.0,,K. Porziņģis misses 2-pt hook shot at rim,71,50
234,3,9:02.0,,Offensive rebound by Team,71,50
235,3,8:59.0,,B. Jennings misses 2-pt jump shot from 18 ft,71,50
236,3,8:58.0,Defensive rebound by T. Thompson,,71,50
237,3,8:54.0,Shooting foul by K. Porziņģis (drawn by L. James),,71,50
238,3,8:54.0,L. James misses free throw 1 of 2,,71,50
239,3,8:54.0,Offensive rebound by Team,,71,50
240,3,8:54.0,L. James makes free throw 2 of 2,,72,50
241,3,8:41.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Noah),72,52
242,3,8:20.0,L. James misses 2-pt jump shot from 16 ft,,72,52
243,3,8:18.0,Offensive rebound by Team,,72,52
244,3,8:09.0,K. Irving misses 2-pt jump shot from 10 ft,,72,52
245,3,8:08.0,Offensive rebound by T. Thompson,,72,52
246,3,8:08.0,T. Thompson misses 2-pt layup from 1 ft,,72,52
247,3,8:07.0,,Defensive rebound by J. Noah,72,52
248,3,7:52.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,72,52
249,3,7:51.0,Defensive rebound by T. Thompson,,72,52
250,3,7:41.0,Turnover by K. Irving (bad pass; steal by C. Lee),,72,52
251,3,7:27.0,,C. Lee misses 2-pt jump shot from 11 ft,72,52
252,3,7:26.0,,Offensive rebound by K. Porziņģis,72,52
253,3,7:26.0,,K. Porziņģis misses 2-pt dunk at rim,72,52
254,3,7:25.0,Defensive rebound by L. James,,72,52
255,3,7:20.0,Personal foul by K. Porziņģis (drawn by L. James),,72,52
256,3,7:13.0,K. Love misses 2-pt jump shot from 12 ft,,72,52
257,3,7:12.0,,Defensive rebound by C. Anthony,72,52
258,3,7:03.0,,Personal foul by T. Thompson (drawn by B. Jennings),72,52
259,3,7:00.0,,Personal foul by D. Liggins (drawn by B. Jennings),72,52
260,3,6:47.0,,C. Anthony misses 2-pt jump shot from 10 ft (block by L. James),72,52
261,3,6:46.0,Defensive rebound by T. Thompson,,72,52
262,3,6:38.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,75,52
263,3,6:37.0,,New York full timeout,75,52
264,3,6:37.0,,M. Kuzminskas enters the game for K. Porziņģis,75,52
265,3,6:22.0,,Offensive foul by C. Anthony (drawn by L. James),75,52
266,3,6:22.0,,Turnover by C. Anthony (offensive foul),75,52
267,3,6:07.0,K. Irving misses 3-pt jump shot from 24 ft,,75,52
268,3,6:06.0,,Defensive rebound by J. Noah,75,52
269,3,5:55.0,,C. Anthony makes 2-pt jump shot from 20 ft,75,54
270,3,5:29.0,D. Liggins makes 3-pt jump shot from 23 ft (assist by K. Irving),,78,54
271,3,5:15.0,,B. Jennings misses 2-pt jump shot from 8 ft,78,54
272,3,5:14.0,Defensive rebound by T. Thompson,,78,54
273,3,5:09.0,K. Irving misses 2-pt layup from 1 ft,,78,54
274,3,5:08.0,Offensive rebound by L. James,,78,54
275,3,5:02.0,K. Irving makes 3-pt jump shot from 25 ft (assist by D. Liggins),,81,54
276,3,4:51.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,81,54
277,3,4:49.0,Defensive rebound by Team,,81,54
278,3,4:49.0,,W. Hernangómez enters the game for J. Noah,81,54
279,3,4:37.0,Shooting foul by M. Kuzminskas (drawn by K. Love),,81,54
280,3,4:37.0,K. Love makes free throw 1 of 2,,82,54
281,3,4:37.0,K. Love makes free throw 2 of 2,,83,54
282,3,4:24.0,,Turnover by M. Kuzminskas (traveling),83,54
283,3,4:15.0,Turnover by K. Love (bad pass; steal by W. Hernangómez),,83,54
284,3,4:07.0,,B. Jennings makes 3-pt jump shot from 26 ft (assist by C. Lee),83,57
285,3,4:06.0,Cleveland full timeout,,83,57
286,3,3:44.0,K. Love misses 3-pt jump shot from 22 ft,,83,57
287,3,3:43.0,Offensive rebound by T. Thompson,,83,57
288,3,3:42.0,Personal foul by C. Lee (drawn by T. Thompson),,83,57
289,3,3:42.0,T. Thompson misses free throw 1 of 2,,83,57
290,3,3:42.0,Offensive rebound by Team,,83,57
291,3,3:42.0,T. Thompson makes free throw 2 of 2,,84,57
292,3,3:21.0,,M. Kuzminskas misses 3-pt jump shot from 26 ft,84,57
293,3,3:20.0,Defensive rebound by L. James,,84,57
294,3,3:12.0,Shooting foul by C. Lee (drawn by L. James),,84,57
295,3,3:12.0,L. James makes free throw 1 of 2,,85,57
296,3,3:12.0,,K. O'Quinn enters the game for C. Anthony,85,57
297,3,3:12.0,,S. Vujačić enters the game for B. Jennings,85,57
298,3,3:12.0,C. Frye enters the game for K. Love,,85,57
299,3,3:12.0,L. James makes free throw 2 of 2,,86,57
300,3,2:58.0,,Offensive foul by S. Vujačić (drawn by D. Liggins),86,57
301,3,2:58.0,,Turnover by S. Vujačić (offensive foul),86,57
302,3,2:47.0,Shooting foul by S. Vujačić (drawn by L. James),,86,57
303,3,2:47.0,L. James makes free throw 1 of 2,,87,57
304,3,2:47.0,L. James misses free throw 2 of 2,,87,57
305,3,2:46.0,,Defensive rebound by K. O'Quinn,87,57
306,3,2:36.0,,Personal foul by D. Liggins (drawn by S. Vujačić),87,57
307,3,2:23.0,,K. O'Quinn makes 2-pt jump shot from 9 ft (assist by S. Vujačić),87,59
308,3,2:15.0,Turnover by L. James (bad pass; steal by M. Kuzminskas),,87,59
309,3,2:07.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by S. Vujačić),87,62
310,3,1:58.0,L. James misses 3-pt jump shot from 25 ft,,87,62
311,3,1:57.0,,Defensive rebound by W. Hernangómez,87,62
312,3,1:51.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by S. Vujačić),87,65
313,3,1:50.0,Cleveland full timeout,,87,65
314,3,1:34.0,K. Irving makes 2-pt layup from 1 ft,,89,65
315,3,1:20.0,Violation by K. Irving (kicked ball),,89,65
316,3,1:20.0,I. Shumpert enters the game for K. Irving,,89,65
317,3,1:11.0,,K. O'Quinn misses 2-pt jump shot from 15 ft,89,65
318,3,1:10.0,Defensive rebound by T. Thompson,,89,65
319,3,1:04.0,Turnover by L. James (bad pass),,89,65
320,3,0:49.0,,M. Kuzminskas misses 2-pt jump shot from 4 ft,89,65
321,3,0:48.0,Defensive rebound by I. Shumpert,,89,65
322,3,0:39.0,Turnover by I. Shumpert (bad pass),,89,65
323,3,0:28.0,,S. Vujačić misses 3-pt jump shot from 26 ft,89,65
324,3,0:27.0,Defensive rebound by D. Liggins,,89,65
325,3,0:07.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,92,65
326,4,11:49.0,,Personal foul by C. Frye (drawn by K. Porziņģis),92,65
327,4,11:41.0,Violation by C. Frye (kicked ball),,92,65
328,4,11:30.0,,B. Jennings misses 2-pt jump shot from 12 ft,92,65
329,4,11:29.0,Defensive rebound by T. Thompson,,92,65
330,4,11:10.0,Personal foul by S. Vujačić (drawn by K. Irving),,92,65
331,4,11:01.0,K. Irving makes 2-pt jump shot from 15 ft,,94,65
332,4,10:53.0,,B. Jennings makes 2-pt layup from 1 ft,94,67
333,4,10:53.0,,Shooting foul by C. Frye (drawn by B. Jennings),94,67
334,4,10:53.0,,B. Jennings makes free throw 1 of 1,94,68
335,4,10:42.0,K. Irving makes 2-pt layup from 1 ft,,96,68
336,4,10:42.0,Shooting foul by K. Porziņģis (drawn by K. Irving),,96,68
337,4,10:42.0,K. Irving makes free throw 1 of 1,,97,68
338,4,10:16.0,,J. Holiday misses 2-pt jump shot from 8 ft,97,68
339,4,10:15.0,Defensive rebound by I. Shumpert,,97,68
340,4,10:10.0,Shooting foul by J. Holiday (drawn by T. Thompson),,97,68
341,4,10:10.0,T. Thompson makes free throw 1 of 2,,98,68
342,4,10:10.0,,M. Ndour enters the game for C. Anthony,98,68
343,4,10:10.0,,W. Hernangómez enters the game for K. Porziņģis,98,68
344,4,10:10.0,,M. Kuzminskas enters the game for B. Jennings,98,68
345,4,10:10.0,,R. Baker enters the game for S. Vujačić,98,68
346,4,10:10.0,,K. O'Quinn enters the game for J. Holiday,98,68
347,4,10:10.0,K. Felder enters the game for K. Irving,,98,68
348,4,10:10.0,T. Thompson makes free throw 2 of 2,,99,68
349,4,9:51.0,,R. Baker makes 2-pt jump shot from 15 ft (assist by M. Kuzminskas),99,70
350,4,9:38.0,K. Felder misses 2-pt jump shot from 14 ft,,99,70
351,4,9:37.0,,Defensive rebound by K. O'Quinn,99,70
352,4,9:33.0,,Turnover by K. O'Quinn (bad pass; steal by I. Shumpert),99,70
353,4,9:30.0,Turnover by I. Shumpert (bad pass; steal by M. Ndour),,99,70
354,4,9:23.0,,W. Hernangómez misses 2-pt jump shot from 15 ft,99,70
355,4,9:22.0,Defensive rebound by R. Jefferson,,99,70
356,4,9:03.0,K. Felder misses 2-pt layup from 1 ft,,99,70
357,4,9:02.0,,Defensive rebound by R. Baker,99,70
358,4,9:01.0,,Personal foul by T. Thompson (drawn by R. Baker),99,70
359,4,8:47.0,,Personal foul by I. Shumpert (drawn by M. Kuzminskas),99,70
360,4,8:47.0,Official timeout,,99,70
361,4,8:37.0,,W. Hernangómez makes 3-pt jump shot from 25 ft (assist by R. Baker),99,73
362,4,8:17.0,I. Shumpert makes 3-pt jump shot from 23 ft (assist by K. Felder),,102,73
363,4,8:03.0,,R. Baker misses 3-pt jump shot from 26 ft,102,73
364,4,8:02.0,Defensive rebound by T. Thompson,,102,73
365,4,7:54.0,Cleveland full timeout,,102,73
366,4,7:54.0,C. Andersen enters the game for T. Thompson,,102,73
367,4,7:54.0,M. Dunleavy enters the game for R. Jefferson,,102,73
368,4,7:54.0,J. Jones enters the game for C. Frye,,102,73
369,4,7:46.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,102,73
370,4,7:44.0,,Defensive rebound by K. O'Quinn,102,73
371,4,7:31.0,,Shooting foul by K. Felder (drawn by R. Baker),102,73
372,4,7:31.0,,R. Baker makes free throw 1 of 2,102,74
373,4,7:31.0,,R. Baker misses free throw 2 of 2,102,74
374,4,7:30.0,Defensive rebound by I. Shumpert,,102,74
375,4,7:08.0,C. Andersen makes 2-pt layup from 2 ft (assist by K. Felder),,104,74
376,4,6:51.0,,W. Hernangómez misses 2-pt layup from 1 ft (block by C. Andersen),104,74
377,4,6:50.0,Defensive rebound by I. Shumpert,,104,74
378,4,6:43.0,J. Jones makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),,107,74
379,4,6:29.0,,Turnover by M. Kuzminskas (lost ball; steal by I. Shumpert),107,74
380,4,6:22.0,K. Felder misses 3-pt jump shot from 23 ft,,107,74
381,4,6:21.0,,Defensive rebound by M. Ndour,107,74
382,4,6:09.0,,R. Baker misses 2-pt jump shot from 6 ft,107,74
383,4,6:08.0,,Offensive rebound by K. O'Quinn,107,74
384,4,6:03.0,,M. Kuzminskas makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),107,77
385,4,5:47.0,K. Felder makes 2-pt jump shot from 18 ft,,109,77
386,4,5:34.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by M. Ndour),109,79
