,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
143,2,7:06.0,A. Wiggins enters the game for S. Muhammad,,36,35
144,2,7:06.0,,K. Looney enters the game for K. Durant,36,35
145,2,6:57.0,Turnover by Z. LaVine (lost ball; steal by S. Curry),,36,35
146,2,6:46.0,,Z. Pachulia makes 2-pt hook shot from 7 ft,36,37
147,2,6:28.0,G. Dieng misses 2-pt jump shot from 12 ft,,36,37
148,2,6:27.0,,Defensive rebound by K. Looney,36,37
149,2,6:08.0,,K. Looney makes 2-pt dunk at rim (assist by Z. Pachulia),36,39
150,2,5:42.0,R. Rubio misses 3-pt jump shot from 26 ft,,36,39
151,2,5:42.0,Offensive rebound by R. Rubio,,36,39
152,2,5:32.0,G. Dieng makes 2-pt jump shot from 11 ft,,38,39
153,2,5:19.0,,K. Thompson makes 2-pt jump shot from 7 ft (assist by Z. Pachulia),38,41
154,2,4:56.0,G. Dieng misses 2-pt jump shot from 7 ft,,38,41
155,2,4:55.0,,Defensive rebound by Z. Pachulia,38,41
156,2,4:49.0,,Turnover by S. Curry (lost ball; steal by N. Bjelica),38,41
157,2,4:44.0,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),,40,41
158,2,4:25.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Livingston),40,43
159,2,4:07.0,Shooting foul by S. Curry (drawn by A. Wiggins),,40,43
160,2,4:07.0,A. Wiggins makes free throw 1 of 2,,41,43
161,2,4:07.0,K. Towns enters the game for N. Bjelica,,41,43
162,2,4:07.0,,A. Iguodala enters the game for S. Livingston,41,43
163,2,4:07.0,A. Wiggins makes free throw 2 of 2,,42,43
164,2,3:50.0,,A. Iguodala misses 3-pt jump shot from 26 ft,42,43
165,2,3:50.0,Defensive rebound by K. Towns,,42,43
166,2,3:44.0,Personal foul by K. Looney (drawn by G. Dieng),,42,43
167,2,3:44.0,,J. McGee enters the game for Z. Pachulia,42,43
168,2,3:29.0,R. Rubio makes 2-pt jump shot from 19 ft,,44,43
169,2,3:19.0,,Shooting foul by G. Dieng (drawn by K. Looney),44,43
170,2,3:19.0,,K. Looney makes free throw 1 of 2,44,44
171,2,3:19.0,,K. Looney makes free throw 2 of 2,44,45
172,2,3:07.0,A. Wiggins makes 2-pt jump shot from 18 ft,,46,45
173,2,2:54.0,,J. McGee makes 2-pt layup from 1 ft (assist by K. Looney),46,47
174,2,2:40.0,A. Wiggins misses 3-pt jump shot from 25 ft,,46,47
175,2,2:39.0,,Defensive rebound by K. Thompson,46,47
176,2,2:35.0,Offensive charge foul by J. McGee (drawn by R. Rubio),,46,47
177,2,2:35.0,,Turnover by J. McGee (offensive foul),46,47
178,2,2:35.0,,Golden State full timeout,46,47
179,2,2:35.0,,K. Durant enters the game for K. Looney,46,47
180,2,2:11.0,K. Towns misses 2-pt jump shot from 15 ft,,46,47
181,2,2:10.0,,Defensive rebound by J. McGee,46,47
182,2,2:04.0,,J. McGee makes 2-pt dunk at rim (assist by S. Curry),46,49
183,2,1:45.0,Turnover by R. Rubio (lost ball; steal by S. Curry),,46,49
184,2,1:45.0,,Offensive foul by S. Curry (drawn by R. Rubio),46,49
185,2,1:45.0,,Turnover by S. Curry (offensive foul),46,49
186,2,1:45.0,,S. Livingston enters the game for S. Curry,46,49
187,2,1:45.0,,Violation by Team (jump ball),46,49
188,2,1:33.0,Z. LaVine makes 2-pt jump shot from 16 ft,,48,49
189,2,1:09.0,,S. Livingston makes 2-pt jump shot from 16 ft (assist by A. Iguodala),48,51
190,2,0:49.0,Z. LaVine misses 3-pt jump shot from 26 ft,,48,51
191,2,0:48.0,,Defensive rebound by K. Durant,48,51
192,2,0:42.0,,K. Durant misses 3-pt jump shot from 26 ft,48,51
193,2,0:41.0,,Offensive rebound by K. Thompson,48,51
194,2,0:39.0,,K. Thompson misses 3-pt jump shot from 27 ft,48,51
195,2,0:37.0,,Offensive rebound by K. Durant,48,51
196,2,0:36.0,,K. Durant makes 2-pt jump shot from 6 ft,48,53
197,2,0:17.0,A. Wiggins misses 3-pt jump shot from 24 ft,,48,53
198,2,0:16.0,,Defensive rebound by J. McGee,48,53
199,2,0:08.0,,Golden State full timeout,48,53
200,2,0:08.0,,S. Curry enters the game for S. Livingston,48,53
201,2,0:01.0,,K. Durant makes 3-pt jump shot from 29 ft,48,56
202,3,11:48.0,,Turnover by K. Durant (step out of bounds),48,56
203,3,11:33.0,Shooting foul by K. Durant (drawn by A. Wiggins),,48,56
204,3,11:33.0,A. Wiggins misses free throw 1 of 2,,48,56
205,3,11:33.0,Offensive rebound by Team,,48,56
206,3,11:33.0,A. Wiggins makes free throw 2 of 2,,49,56
207,3,11:19.0,,K. Thompson misses 2-pt jump shot from 19 ft,49,56
208,3,11:18.0,Defensive rebound by A. Wiggins,,49,56
209,3,11:07.0,Turnover by A. Wiggins (bad pass; steal by K. Looney),,49,56
210,3,11:00.0,,K. Thompson makes 2-pt jump shot from 16 ft,49,58
211,3,10:46.0,Def 3 sec tech foul by Z. Pachulia,,49,58
212,3,10:46.0,R. Rubio makes technical free throw,,50,58
213,3,10:29.0,Turnover by Team (shot clock),,50,58
214,3,10:10.0,,Z. Pachulia misses 2-pt jump shot from 6 ft,50,58
215,3,10:08.0,,Offensive rebound by K. Looney,50,58
216,3,10:08.0,,K. Looney misses 2-pt layup from 2 ft,50,58
217,3,10:07.0,Defensive rebound by A. Wiggins,,50,58
218,3,9:49.0,K. Towns misses 2-pt layup from 1 ft,,50,58
219,3,9:48.0,Offensive rebound by K. Towns,,50,58
220,3,9:42.0,K. Towns misses 3-pt jump shot from 24 ft,,50,58
221,3,9:42.0,,Defensive rebound by K. Durant,50,58
222,3,9:30.0,,S. Curry makes 3-pt jump shot from 29 ft (assist by K. Durant),50,61
223,3,9:30.0,Minnesota full timeout,,50,61
224,3,9:12.0,Z. LaVine misses 2-pt jump shot from 3 ft (block by Z. Pachulia),,50,61
225,3,9:11.0,,Defensive rebound by K. Thompson,50,61
226,3,9:05.0,,K. Thompson misses 3-pt jump shot from 29 ft,50,61
227,3,9:04.0,,Offensive rebound by Z. Pachulia,50,61
228,3,9:04.0,,Z. Pachulia misses 2-pt layup from 1 ft,50,61
229,3,9:03.0,,Offensive rebound by S. Curry,50,61
230,3,8:53.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),50,64
231,3,8:34.0,A. Wiggins misses 3-pt jump shot from 30 ft,,50,64
232,3,8:33.0,Offensive rebound by K. Towns,,50,64
233,3,8:25.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by G. Dieng),,53,64
234,3,8:06.0,,S. Curry makes 2-pt jump shot from 20 ft,53,66
235,3,7:56.0,G. Dieng misses 2-pt jump shot from 13 ft,,53,66
236,3,7:55.0,,Defensive rebound by K. Looney,53,66
237,3,7:51.0,,Turnover by K. Thompson (palming),53,66
238,3,7:37.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Rubio),,56,66
239,3,7:24.0,,K. Looney makes 2-pt dunk at rim (assist by K. Durant),56,68
240,3,7:00.0,Z. LaVine misses 3-pt jump shot from 25 ft,,56,68
241,3,7:00.0,,Defensive rebound by Team,56,68
242,3,7:00.0,Loose ball foul by G. Dieng (drawn by K. Looney),,56,68
243,3,6:49.0,,S. Curry misses 2-pt jump shot from 15 ft,56,68
244,3,6:48.0,Defensive rebound by G. Dieng,,56,68
245,3,6:41.0,R. Rubio makes 2-pt layup from 1 ft,,58,68
246,3,6:26.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by K. Looney),58,71
247,3,6:15.0,G. Dieng misses 2-pt jump shot from 2 ft (block by K. Durant),,58,71
248,3,6:14.0,Offensive rebound by Team,,58,71
249,3,6:06.0,Z. LaVine misses 2-pt jump shot from 16 ft,,58,71
250,3,6:06.0,,Defensive rebound by K. Durant,58,71
251,3,5:55.0,,Turnover by K. Durant (lost ball; steal by K. Towns),58,71
252,3,5:50.0,Z. LaVine makes 2-pt dunk at rim (assist by K. Towns),,60,71
253,3,5:35.0,,K. Thompson misses 2-pt jump shot from 20 ft,60,71
254,3,5:35.0,Defensive rebound by G. Dieng,,60,71
255,3,5:26.0,Z. LaVine makes 2-pt layup from 2 ft,,62,71
256,3,5:17.0,,Golden State full timeout,62,71
257,3,5:17.0,,J. McGee enters the game for K. Looney,62,71
258,3,5:17.0,,A. Iguodala enters the game for Z. Pachulia,62,71
259,3,5:06.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),62,74
260,3,4:40.0,G. Dieng makes 2-pt jump shot from 17 ft (assist by Z. LaVine),,64,74
261,3,4:28.0,,J. McGee makes 2-pt dunk at rim (assist by S. Curry),64,76
262,3,4:11.0,A. Wiggins misses 2-pt jump shot from 3 ft (block by J. McGee),,64,76
263,3,4:10.0,,Defensive rebound by K. Thompson,64,76
264,3,4:07.0,,Turnover by A. Iguodala (bad pass),64,76
265,3,4:07.0,C. Aldrich enters the game for G. Dieng,,64,76
266,3,3:56.0,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),,67,76
267,3,3:37.0,,K. Thompson misses 3-pt jump shot from 25 ft,67,76
268,3,3:35.0,Defensive rebound by Z. LaVine,,67,76
269,3,3:26.0,K. Towns misses 3-pt jump shot from 28 ft,,67,76
270,3,3:26.0,,Defensive rebound by K. Thompson,67,76
271,3,3:14.0,,A. Iguodala misses 2-pt jump shot from 4 ft,67,76
272,3,3:12.0,,Offensive rebound by J. McGee,67,76
273,3,3:12.0,,J. McGee makes 2-pt layup from 1 ft,67,78
274,3,3:05.0,Z. LaVine makes 2-pt layup from 1 ft (assist by R. Rubio),,69,78
275,3,2:55.0,,S. Curry makes 2-pt jump shot from 9 ft (assist by K. Durant),69,80
276,3,2:42.0,Personal foul by K. Thompson (drawn by Z. LaVine),,69,80
277,3,2:42.0,N. Bjelica enters the game for K. Towns,,69,80
278,3,2:42.0,,P. McCaw enters the game for K. Thompson,69,80
279,3,2:42.0,K. Dunn enters the game for R. Rubio,,69,80
280,3,2:30.0,A. Wiggins makes 2-pt dunk at rim,,71,80
281,3,2:09.0,,S. Curry makes 2-pt layup from 3 ft,71,82
282,3,1:53.0,Turnover by Z. LaVine (bad pass; steal by A. Iguodala),,71,82
283,3,1:48.0,,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),71,84
284,3,1:48.0,Minnesota full timeout,,71,84
285,3,1:48.0,,S. Livingston enters the game for K. Durant,71,84
286,3,1:28.0,N. Bjelica misses 2-pt jump shot from 6 ft,,71,84
287,3,1:27.0,,Defensive rebound by J. McGee,71,84
288,3,1:16.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by J. McGee),71,87
289,3,1:00.0,Personal foul by S. Curry (drawn by A. Wiggins),,71,87
290,3,1:00.0,T. Jones enters the game for Z. LaVine,,71,87
291,3,0:49.0,K. Dunn makes 2-pt jump shot from 18 ft,,73,87
292,3,0:36.0,,S. Curry makes 3-pt jump shot from 29 ft,73,90
293,3,0:22.0,N. Bjelica misses 3-pt jump shot from 26 ft,,73,90
294,3,0:22.0,,Defensive rebound by S. Curry,73,90
295,3,0:03.0,,S. Curry misses 3-pt jump shot from 27 ft,73,90
296,3,0:01.0,Defensive rebound by T. Jones,,73,90
297,4,11:40.0,N. Bjelica makes 2-pt layup from 1 ft (assist by A. Wiggins),,75,90
298,4,11:24.0,,S. Livingston misses 2-pt jump shot from 15 ft,75,90
299,4,11:23.0,,Offensive rebound by S. Livingston,75,90
300,4,11:09.0,,K. Thompson misses 2-pt jump shot from 23 ft,75,90
301,4,11:08.0,Defensive rebound by T. Jones,,75,90
302,4,11:02.0,Turnover by T. Jones (bad pass; steal by A. Iguodala),,75,90
303,4,10:54.0,,Turnover by A. Iguodala (bad pass),75,90
304,4,10:54.0,S. Muhammad enters the game for A. Wiggins,,75,90
305,4,10:42.0,T. Jones makes 2-pt jump shot from 16 ft,,77,90
306,4,10:26.0,,Turnover by J. McGee (lost ball; steal by K. Dunn),77,90
307,4,10:20.0,Turnover by N. Bjelica (lost ball; steal by P. McCaw),,77,90
308,4,10:04.0,,S. Livingston misses 2-pt jump shot from 12 ft,77,90
309,4,10:02.0,,Offensive rebound by J. McGee,77,90
310,4,10:02.0,,J. McGee misses 2-pt layup from 2 ft,77,90
311,4,10:02.0,,Offensive rebound by P. McCaw,77,90
312,4,10:02.0,Loose ball foul by C. Aldrich (drawn by P. McCaw),,77,90
313,4,10:02.0,,D. West enters the game for P. McCaw,77,90
314,4,10:02.0,,K. Durant enters the game for J. McGee,77,90
315,4,9:54.0,,K. Thompson makes 2-pt layup from 2 ft,77,92
316,4,9:38.0,Shooting foul by A. Iguodala (drawn by S. Muhammad),,77,92
317,4,9:38.0,S. Muhammad makes free throw 1 of 2,,78,92
318,4,9:38.0,G. Dieng enters the game for C. Aldrich,,78,92
319,4,9:38.0,S. Muhammad makes free throw 2 of 2,,79,92
320,4,9:16.0,,S. Livingston misses 2-pt jump shot from 13 ft,79,92
321,4,9:16.0,,Offensive rebound by Team,79,92
322,4,9:16.0,,Personal foul by S. Muhammad (drawn by D. West),79,92
323,4,9:16.0,Z. LaVine enters the game for K. Dunn,,79,92
324,4,9:07.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. West),79,94
325,4,8:49.0,S. Muhammad misses 3-pt jump shot from 26 ft,,79,94
326,4,8:48.0,,Defensive rebound by D. West,79,94
327,4,8:44.0,,S. Livingston misses 2-pt layup from 1 ft,79,94
328,4,8:43.0,Defensive rebound by S. Muhammad,,79,94
329,4,8:43.0,Turnover by S. Muhammad (bad pass),,79,94
330,4,8:43.0,Official timeout,,79,94
331,4,8:43.0,K. Towns enters the game for N. Bjelica,,79,94
332,4,8:43.0,,P. McCaw enters the game for A. Iguodala,79,94
333,4,8:30.0,,Turnover by D. West (bad pass; steal by K. Towns),79,94
334,4,8:09.0,Z. LaVine makes 3-pt jump shot from 29 ft (assist by T. Jones),,82,94
335,4,7:47.0,,K. Thompson misses 3-pt jump shot from 24 ft,82,94
336,4,7:46.0,Defensive rebound by Z. LaVine,,82,94
337,4,7:38.0,Z. LaVine misses 3-pt jump shot from 25 ft,,82,94
338,4,7:38.0,,Defensive rebound by S. Livingston,82,94
339,4,7:24.0,,D. West makes 2-pt layup from 1 ft (assist by K. Thompson),82,96
340,4,7:06.0,Personal foul by S. Livingston (drawn by S. Muhammad),,82,96
341,4,7:06.0,S. Muhammad makes free throw 1 of 2,,83,96
342,4,7:06.0,,S. Curry enters the game for K. Thompson,83,96
343,4,7:06.0,S. Muhammad makes free throw 2 of 2,,84,96
344,4,6:46.0,,P. McCaw makes 2-pt jump shot from 22 ft (assist by D. West),84,98
345,4,6:24.0,T. Jones makes 3-pt jump shot from 24 ft (assist by S. Muhammad),,87,98
346,4,6:06.0,,K. Durant misses 2-pt jump shot from 17 ft,87,98
347,4,6:05.0,Defensive rebound by Z. LaVine,,87,98
348,4,5:59.0,Z. LaVine makes 2-pt layup from 1 ft,,89,98
349,4,5:38.0,,Shooting foul by Z. LaVine (drawn by K. Durant),89,98
350,4,5:38.0,,Golden State full timeout,89,98
351,4,5:38.0,,K. Durant makes free throw 1 of 2,89,99
352,4,5:38.0,A. Wiggins enters the game for S. Muhammad,,89,98
353,4,5:38.0,,Z. Pachulia enters the game for D. West,89,98
354,4,5:38.0,,K. Durant makes free throw 2 of 2,89,100
355,4,5:23.0,Turnover by A. Wiggins (traveling),,89,100
356,4,5:03.0,,S. Curry makes 2-pt layup from 2 ft,89,102
357,4,4:46.0,A. Wiggins misses 2-pt jump shot from 18 ft,,89,102
358,4,4:46.0,,Defensive rebound by P. McCaw,89,102
359,4,4:38.0,,Turnover by K. Durant (traveling),89,102
360,4,4:26.0,A. Wiggins misses 2-pt layup from 2 ft (block by K. Durant),,89,102
361,4,4:25.0,Offensive rebound by K. Towns,,89,102
362,4,4:05.0,A. Wiggins misses 3-pt jump shot from 29 ft,,89,102
363,4,4:04.0,Offensive rebound by K. Towns,,89,102
364,4,4:03.0,K. Towns makes 2-pt layup from 3 ft,,91,102
365,4,4:03.0,Shooting foul by Z. Pachulia (drawn by K. Towns),,91,102
366,4,4:03.0,,K. Thompson enters the game for P. McCaw,91,102
367,4,4:03.0,K. Towns makes free throw 1 of 1,,92,102
368,4,3:59.0,,Personal foul by Z. LaVine (drawn by S. Curry),92,102
369,4,3:47.0,,S. Curry misses 3-pt jump shot from 26 ft,92,102
370,4,3:46.0,Defensive rebound by G. Dieng,,92,102
371,4,3:27.0,G. Dieng makes 2-pt hook shot from 8 ft (assist by Z. LaVine),,94,102
372,4,3:21.0,,Turnover by S. Curry (lost ball; steal by K. Towns),94,102
373,4,3:09.0,K. Towns misses 3-pt jump shot from 25 ft,,94,102
374,4,3:09.0,,Defensive rebound by Team,94,102
375,4,2:46.0,,S. Livingston makes 2-pt layup from 1 ft,94,104
376,4,2:32.0,Turnover by Z. LaVine (bad pass; steal by Z. Pachulia),,94,104
377,4,2:27.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),94,107
378,4,2:27.0,Minnesota full timeout,,94,107
379,4,2:13.0,Z. LaVine misses 2-pt layup from 3 ft (block by K. Durant),,94,107
380,4,2:13.0,Offensive rebound by Team,,94,107
381,4,2:03.0,K. Towns misses 3-pt jump shot from 26 ft,,94,107
