,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
371,4,7:19.0,,D. Harris enters the game for S. Curry,100,89
372,4,7:19.0,,D. Powell enters the game for D. Nowitzki,100,89
373,4,7:19.0,M. Plumlee makes free throw 2 of 2,,101,89
374,4,7:01.0,,Personal foul by M. Harkless (drawn by W. Matthews),101,89
375,4,7:01.0,E. Davis enters the game for M. Plumlee,,101,89
376,4,6:49.0,,H. Barnes makes 2-pt jump shot from 10 ft,101,91
377,4,6:28.0,A. Aminu misses 2-pt hook shot from 6 ft,,101,91
378,4,6:26.0,Offensive rebound by M. Harkless,,101,91
379,4,6:26.0,M. Harkless misses 2-pt jump shot from 3 ft,,101,91
380,4,6:25.0,,Defensive rebound by D. Powell,101,91
381,4,6:18.0,,Shooting foul by E. Davis (drawn by Y. Ferrell),101,91
382,4,6:18.0,,Y. Ferrell makes free throw 1 of 2,101,92
383,4,6:18.0,,Y. Ferrell makes free throw 2 of 2,101,93
384,4,5:58.0,A. Aminu misses 2-pt jump shot from 8 ft,,101,93
385,4,5:56.0,,Defensive rebound by H. Barnes,101,93
386,4,5:42.0,,H. Barnes makes 2-pt jump shot from 18 ft,101,95
387,4,5:40.0,Portland full timeout,,101,95
388,4,5:40.0,A. Crabbe enters the game for M. Harkless,,101,95
389,4,5:28.0,Turnover by C. McCollum (lost ball; steal by D. Powell),,101,95
390,4,5:26.0,,Shooting foul by C. McCollum (drawn by D. Harris),101,95
391,4,5:26.0,,D. Harris makes free throw 1 of 2,101,96
392,4,5:26.0,,D. Harris makes free throw 2 of 2,101,97
393,4,5:13.0,D. Lillard misses 2-pt jump shot from 3 ft,,101,97
394,4,5:12.0,,Defensive rebound by D. Powell,101,97
395,4,4:52.0,,H. Barnes makes 2-pt jump shot from 5 ft,101,99
396,4,4:31.0,A. Crabbe misses 3-pt jump shot from 24 ft,,101,99
397,4,4:30.0,Offensive rebound by C. McCollum,,101,99
398,4,4:30.0,Offensive foul by E. Davis (drawn by W. Matthews),,101,99
399,4,4:30.0,Turnover by E. Davis (offensive foul),,101,99
400,4,4:30.0,M. Plumlee enters the game for E. Davis,,101,99
401,4,4:15.0,,Shooting foul by D. Lillard (drawn by Y. Ferrell),101,99
402,4,4:15.0,,Y. Ferrell makes 2-pt jump shot from 15 ft,101,101
403,4,4:15.0,,Y. Ferrell makes free throw 1 of 1,101,102
404,4,3:58.0,Turnover by C. McCollum (step out of bounds),,101,102
405,4,3:46.0,,H. Barnes misses 3-pt jump shot from 24 ft,101,102
406,4,3:44.0,Defensive rebound by M. Plumlee,,101,102
407,4,3:37.0,D. Lillard misses 2-pt jump shot from 10 ft,,101,102
408,4,3:36.0,Offensive rebound by A. Aminu,,101,102
409,4,3:29.0,C. McCollum misses 2-pt jump shot from 6 ft,,101,102
410,4,3:28.0,,Defensive rebound by D. Harris,101,102
411,4,3:25.0,,Turnover by D. Harris (bad pass; steal by D. Lillard),101,102
412,4,3:08.0,D. Lillard makes 2-pt jump shot from 23 ft,,103,102
413,4,3:06.0,,Dallas full timeout,103,102
414,4,3:06.0,,D. Nowitzki enters the game for D. Powell,103,102
415,4,2:49.0,,Shooting foul by C. McCollum (drawn by H. Barnes),103,102
416,4,2:49.0,,H. Barnes makes free throw 1 of 2,103,103
417,4,2:49.0,,H. Barnes misses free throw 2 of 2,103,103
418,4,2:49.0,,D. Powell enters the game for D. Nowitzki,103,103
419,4,2:48.0,Defensive rebound by A. Aminu,,103,103
420,4,2:32.0,D. Lillard misses 3-pt jump shot from 25 ft,,103,103
421,4,2:30.0,,Defensive rebound by H. Barnes,103,103
422,4,2:07.0,,Turnover by H. Barnes (bad pass; steal by M. Plumlee),103,103
423,4,1:55.0,Turnover by A. Aminu (traveling),,103,103
424,4,1:55.0,,D. Nowitzki enters the game for D. Powell,103,103
425,4,1:46.0,,Y. Ferrell makes 2-pt layup from 2 ft (assist by D. Nowitzki),103,105
426,4,1:29.0,Shooting foul by H. Barnes (drawn by A. Aminu),,103,105
427,4,1:29.0,A. Aminu makes free throw 1 of 2,,104,105
428,4,1:29.0,A. Aminu makes free throw 2 of 2,,105,105
429,4,1:16.0,,Turnover by Y. Ferrell (bad pass; steal by A. Aminu),105,105
430,4,1:13.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,107,105
431,4,1:13.0,,Dallas full timeout,107,105
432,4,1:02.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,107,105
433,4,1:01.0,Defensive rebound by D. Lillard,,107,105
434,4,0:44.0,Turnover by D. Lillard (bad pass; steal by D. Harris),,107,105
435,4,0:39.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by W. Matthews),107,108
436,4,0:39.0,Portland full timeout,,107,108
437,4,0:39.0,,D. Finney-Smith enters the game for D. Nowitzki,107,108
438,4,0:35.0,C. McCollum makes 2-pt jump shot from 11 ft,,109,108
439,4,0:19.0,,D. Harris makes 2-pt jump shot from 3 ft,109,110
440,4,0:19.0,Portland full timeout,,109,110
441,4,0:12.0,C. McCollum makes 2-pt layup from 2 ft,,111,110
442,4,0:12.0,Shooting foul by D. Harris (drawn by C. McCollum),,111,110
443,4,0:12.0,,D. Nowitzki enters the game for D. Finney-Smith,111,110
444,4,0:12.0,C. McCollum makes free throw 1 of 1,,112,110
445,4,0:04.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),112,113
446,4,0:04.0,Portland full timeout,,112,113
447,4,0:04.0,,D. Finney-Smith enters the game for D. Nowitzki,112,113
448,4,0:01.0,C. McCollum makes 2-pt jump shot from 16 ft,,114,113
449,4,0:00.0,,D. Harris misses 3-pt jump shot from 67 ft,114,113
450,4,0:00.0,,Offensive rebound by Team,114,113
