,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
65,1,3:32.0,,T. Robinson makes 2-pt jump shot from 3 ft,17,18
66,1,3:19.0,Shooting foul by T. Robinson (drawn by W. Selden),,17,18
67,1,3:19.0,W. Selden makes free throw 1 of 2,,18,18
68,1,3:19.0,W. Selden misses free throw 2 of 2,,18,18
69,1,3:19.0,J. Ennis enters the game for B. Wright,,18,18
70,1,3:17.0,,Defensive rebound by J. Randle,18,18
71,1,3:05.0,,Turnover by D. Russell (traveling),18,18
72,1,3:05.0,M. Conley enters the game for W. Selden,,18,18
73,1,2:49.0,T. Daniels makes 2-pt jump shot from 20 ft,,20,18
74,1,2:43.0,,T. Robinson makes 2-pt layup from 1 ft (assist by D. Russell),20,20
75,1,2:23.0,M. Conley makes 2-pt layup from 3 ft (assist by Z. Randolph),,22,20
76,1,2:11.0,,B. Ingram misses 3-pt jump shot from 25 ft,22,20
77,1,2:09.0,Defensive rebound by Z. Randolph,,22,20
78,1,2:01.0,Z. Randolph misses 3-pt jump shot from 25 ft,,22,20
79,1,2:00.0,,Defensive rebound by B. Ingram,22,20
80,1,1:48.0,,J. Randle misses 2-pt hook shot from 3 ft,22,20
81,1,1:46.0,Defensive rebound by Z. Randolph,,22,20
82,1,1:41.0,M. Conley misses 3-pt jump shot from 23 ft,,22,20
83,1,1:37.0,,Defensive rebound by J. Randle,22,20
84,1,1:20.0,,D. Russell makes 2-pt layup from 1 ft,22,22
85,1,0:56.0,T. Daniels makes 3-pt jump shot from 28 ft (assist by M. Conley),,25,22
86,1,0:45.0,,D. Nwaba enters the game for B. Ingram,25,22
87,1,0:45.0,,T. Ennis enters the game for J. Clarkson,25,22
88,1,0:37.0,,Turnover by D. Russell (bad pass; steal by Z. Randolph),25,22
89,1,0:34.0,W. Baldwin makes 2-pt dunk at rim (assist by M. Conley),,27,22
90,1,0:11.0,,Turnover by J. Randle (lost ball; steal by W. Baldwin),27,22
91,1,0:11.0,,Violation by J. Randle (kicked ball),27,22
92,1,0:00.0,T. Daniels misses 3-pt jump shot from 25 ft,,27,22
93,1,0:00.0,Offensive rebound by Team,,27,22
94,2,11:44.0,Turnover by Z. Randolph (lost ball; steal by D. Nwaba),,27,22
95,2,11:19.0,,L. Nance misses 2-pt jump shot from 20 ft,27,22
96,2,11:18.0,Defensive rebound by T. Daniels,,27,22
97,2,11:03.0,T. Daniels misses 3-pt jump shot from 28 ft,,27,22
98,2,11:01.0,,Defensive rebound by T. Robinson,27,22
99,2,10:55.0,,T. Robinson misses 2-pt layup from 1 ft,27,22
100,2,10:49.0,,Offensive rebound by D. Nwaba,27,22
101,2,10:48.0,,D. Nwaba makes 2-pt layup from 2 ft,27,24
102,2,10:37.0,Turnover by W. Baldwin (bad pass; steal by C. Brewer),,27,24
103,2,10:34.0,,T. Ennis misses 2-pt layup from 3 ft (block by W. Baldwin),27,24
104,2,10:34.0,Defensive rebound by Team,,27,24
105,2,10:16.0,J. Ennis misses 3-pt jump shot from 25 ft,,27,24
106,2,10:15.0,,Defensive rebound by T. Ennis,27,24
107,2,10:07.0,,L. Nance makes 2-pt hook shot from 12 ft (assist by T. Ennis),27,26
108,2,9:46.0,J. Ennis makes 2-pt layup from 3 ft (assist by W. Baldwin),,29,26
109,2,9:30.0,,Turnover by D. Nwaba (bad pass; steal by J. Ennis),29,26
110,2,9:24.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Conley),,32,26
111,2,9:02.0,,T. Ennis misses 2-pt jump shot from 13 ft,32,26
112,2,8:59.0,,Offensive rebound by T. Robinson,32,26
113,2,8:58.0,,T. Robinson makes 2-pt layup from 2 ft,32,28
114,2,8:42.0,Turnover by Z. Randolph (lost ball; steal by T. Robinson),,32,28
115,2,8:37.0,,C. Brewer makes 2-pt layup from 2 ft (assist by L. Nance),32,30
116,2,8:27.0,Memphis full timeout,,32,30
117,2,8:27.0,T. Allen enters the game for W. Baldwin,,32,30
118,2,8:17.0,,Violation by T. Robinson (kicked ball),32,30
119,2,8:09.0,Shooting foul by L. Nance (drawn by Z. Randolph),,32,30
120,2,8:09.0,Z. Randolph misses free throw 1 of 2,,32,30
121,2,8:09.0,Offensive rebound by Team,,32,30
122,2,8:09.0,Z. Randolph makes free throw 2 of 2,,33,30
123,2,7:56.0,,Turnover by T. Robinson (bad pass),33,30
124,2,7:34.0,Z. Randolph misses 2-pt hook shot from 4 ft,,33,30
125,2,7:32.0,,Defensive rebound by T. Robinson,33,30
126,2,7:24.0,,T. Ennis makes 3-pt jump shot from 28 ft,33,33
127,2,7:06.0,M. Conley makes 2-pt layup from 3 ft (assist by J. Ennis),,35,33
128,2,6:43.0,,C. Brewer misses 2-pt jump shot from 17 ft,35,33
129,2,6:43.0,,Offensive rebound by T. Robinson,35,33
130,2,6:43.0,,T. Robinson makes 2-pt layup from 3 ft,35,35
131,2,6:43.0,,Shooting foul by Z. Randolph (drawn by T. Robinson),35,35
132,2,6:43.0,B. Wright enters the game for Z. Randolph,,35,35
133,2,6:43.0,W. Selden enters the game for T. Daniels,,35,35
134,2,6:43.0,,J. Clarkson enters the game for D. Nwaba,35,35
135,2,6:43.0,,T. Robinson makes free throw 1 of 1,35,36
136,2,6:27.0,T. Allen misses 2-pt hook shot from 4 ft,,35,36
137,2,6:24.0,,Defensive rebound by T. Robinson,35,36
138,2,6:20.0,,T. Ennis misses 2-pt jump shot from 14 ft,35,36
139,2,6:16.0,,Offensive rebound by L. Nance,35,36
140,2,6:11.0,,T. Robinson misses 2-pt dunk from 1 ft (block by J. Ennis),35,36
141,2,6:10.0,,Offensive rebound by L. Nance,35,36
142,2,6:06.0,,Shooting foul by W. Selden (drawn by L. Nance),35,36
143,2,6:06.0,,L. Nance makes free throw 1 of 2,35,37
144,2,6:06.0,Z. Randolph enters the game for J. Ennis,,35,37
145,2,6:06.0,,J. Randle enters the game for T. Robinson,35,37
146,2,6:06.0,,L. Nance makes free throw 2 of 2,35,38
147,2,5:54.0,W. Selden misses 3-pt jump shot from 26 ft,,35,38
148,2,5:52.0,,Defensive rebound by L. Nance,35,38
149,2,5:41.0,,J. Clarkson makes 2-pt layup from 1 ft,35,40
150,2,5:30.0,Memphis full timeout,,35,40
151,2,5:30.0,Official timeout,,35,40
152,2,5:30.0,,D. Russell enters the game for C. Brewer,35,40
153,2,5:30.0,T. Daniels enters the game for M. Conley,,35,40
154,2,5:12.0,B. Wright makes 2-pt dunk at rim (assist by T. Daniels),,37,40
155,2,4:45.0,,J. Clarkson makes 2-pt jump shot from 16 ft,37,42
156,2,4:30.0,T. Daniels makes 3-pt jump shot from 27 ft,,40,42
157,2,4:16.0,,J. Clarkson misses 2-pt jump shot from 8 ft,40,42
158,2,4:14.0,Defensive rebound by T. Allen,,40,42
159,2,4:10.0,Shooting foul by T. Ennis (drawn by Z. Randolph),,40,42
160,2,4:10.0,Z. Randolph makes 2-pt layup from 2 ft (assist by T. Allen),,42,42
161,2,4:10.0,Z. Randolph misses free throw 1 of 1,,42,42
162,2,4:06.0,,Defensive rebound by J. Randle,42,42
163,2,3:53.0,,J. Clarkson misses 2-pt layup at rim (block by T. Allen),42,42
164,2,3:49.0,,Offensive rebound by J. Clarkson,42,42
165,2,3:43.0,,T. Ennis makes 2-pt layup from 2 ft,42,44
166,2,3:22.0,Z. Randolph misses 2-pt jump shot from 18 ft,,42,44
167,2,3:21.0,,Defensive rebound by L. Nance,42,44
168,2,3:07.0,,D. Russell makes 2-pt jump shot from 5 ft,42,46
169,2,3:07.0,,Shooting foul by T. Daniels (drawn by D. Russell),42,46
170,2,3:07.0,,D. Russell makes free throw 1 of 1,42,47
171,2,2:43.0,T. Allen makes 2-pt layup at rim (assist by W. Selden),,44,47
172,2,2:23.0,,Turnover by J. Clarkson (lost ball),44,47
173,2,2:23.0,,LA Lakers full timeout,44,47
174,2,2:23.0,,D. Nwaba enters the game for T. Ennis,44,47
175,2,2:23.0,M. Conley enters the game for W. Selden,,44,47
176,2,2:07.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by M. Conley),,47,47
177,2,1:42.0,,D. Russell misses 3-pt jump shot from 26 ft,47,47
178,2,1:40.0,Defensive rebound by B. Wright,,47,47
179,2,1:34.0,Z. Randolph makes 2-pt hook shot from 5 ft (assist by T. Allen),,49,47
180,2,1:22.0,,Shooting foul by Z. Randolph (drawn by L. Nance),49,47
181,2,1:22.0,,L. Nance makes free throw 1 of 2,49,48
182,2,1:22.0,,L. Nance misses free throw 2 of 2,49,48
183,2,1:19.0,Defensive rebound by Z. Randolph,,49,48
184,2,1:00.0,Z. Randolph misses 2-pt hook shot from 7 ft,,49,48
185,2,0:57.0,,Defensive rebound by L. Nance,49,48
186,2,0:51.0,,D. Russell makes 2-pt layup from 2 ft,49,50
187,2,0:31.0,Turnover by B. Wright (3 sec),,49,50
188,2,0:31.0,J. Ennis enters the game for Z. Randolph,,49,50
189,2,0:31.0,W. Baldwin enters the game for T. Daniels,,49,50
190,2,0:16.0,,J. Clarkson misses 3-pt jump shot from 24 ft,49,50
191,2,0:15.0,Defensive rebound by T. Allen,,49,50
192,2,0:03.0,M. Conley misses 3-pt jump shot from 25 ft,,49,50
193,2,0:00.0,,Defensive rebound by D. Russell,49,50
194,3,11:44.0,M. Conley misses 2-pt jump shot from 10 ft,,49,50
195,3,11:42.0,,Defensive rebound by B. Ingram,49,50
196,3,11:30.0,,D. Russell misses 2-pt layup from 2 ft,49,50
197,3,11:27.0,,Offensive rebound by J. Randle,49,50
198,3,11:26.0,,J. Randle makes 2-pt layup from 1 ft,49,52
199,3,11:09.0,Shooting foul by J. Clarkson (drawn by B. Wright),,49,52
200,3,11:09.0,B. Wright makes free throw 1 of 2,,50,52
201,3,11:09.0,B. Wright makes free throw 2 of 2,,51,52
202,3,10:59.0,,B. Ingram makes 2-pt layup from 3 ft (assist by D. Russell),51,54
203,3,10:59.0,,Shooting foul by B. Wright (drawn by B. Ingram),51,54
204,3,10:59.0,,B. Ingram makes free throw 1 of 1,51,55
205,3,10:39.0,T. Allen makes 2-pt hook shot from 4 ft,,53,55
206,3,10:27.0,,Personal foul by W. Selden (drawn by B. Ingram),53,55
207,3,10:13.0,,J. Randle misses 2-pt jump shot from 18 ft,53,55
208,3,10:11.0,,Offensive rebound by L. Nance,53,55
209,3,10:11.0,,L. Nance misses 2-pt layup at rim,53,55
210,3,10:08.0,Defensive rebound by T. Allen,,53,55
211,3,10:00.0,B. Wright makes 2-pt dunk at rim (assist by J. Ennis),,55,55
212,3,9:30.0,,D. Russell misses 2-pt jump shot from 3 ft,55,55
213,3,9:26.0,Defensive rebound by M. Conley,,55,55
214,3,9:15.0,B. Wright makes 2-pt layup from 4 ft (assist by M. Conley),,57,55
215,3,9:15.0,Shooting foul by B. Ingram (drawn by B. Wright),,57,55
216,3,9:15.0,B. Wright misses free throw 1 of 1,,57,55
217,3,9:14.0,,Defensive rebound by J. Randle,57,55
218,3,8:52.0,,B. Ingram makes 2-pt layup from 2 ft,57,57
219,3,8:39.0,Personal foul by D. Russell (drawn by M. Conley),,57,57
220,3,8:30.0,J. Ennis misses 2-pt jump shot from 17 ft,,57,57
221,3,8:28.0,,Defensive rebound by B. Ingram,57,57
222,3,8:20.0,,L. Nance misses 2-pt hook shot from 15 ft,57,57
223,3,8:17.0,Defensive rebound by M. Conley,,57,57
224,3,8:08.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Conley),,60,57
225,3,7:54.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Clarkson),60,60
226,3,7:32.0,B. Wright makes 2-pt dunk at rim (assist by M. Conley),,62,60
227,3,7:08.0,,J. Clarkson misses 2-pt layup from 2 ft,62,60
228,3,7:05.0,,Offensive rebound by J. Randle,62,60
229,3,7:04.0,,J. Randle makes 2-pt dunk at rim,62,62
230,3,6:44.0,T. Allen makes 2-pt layup from 2 ft (assist by B. Wright),,64,62
231,3,6:30.0,,D. Russell makes 2-pt jump shot from 17 ft,64,64
232,3,6:09.0,M. Conley misses 2-pt jump shot from 6 ft,,64,64
233,3,6:09.0,Offensive rebound by J. Ennis,,64,64
234,3,6:09.0,Shooting foul by L. Nance (drawn by J. Ennis),,64,64
235,3,6:09.0,J. Ennis makes free throw 1 of 2,,65,64
236,3,6:09.0,W. Baldwin enters the game for M. Conley,,65,64
237,3,6:09.0,Z. Randolph enters the game for W. Selden,,65,64
238,3,6:09.0,J. Ennis makes free throw 2 of 2,,66,64
239,3,5:52.0,,B. Ingram makes 2-pt jump shot from 15 ft,66,66
240,3,5:34.0,J. Ennis misses 3-pt jump shot from 28 ft,,66,66
241,3,5:33.0,,Defensive rebound by D. Russell,66,66
242,3,5:25.0,,D. Russell misses 3-pt jump shot from 26 ft,66,66
243,3,5:23.0,Defensive rebound by Z. Randolph,,66,66
244,3,5:09.0,Turnover by Z. Randolph (bad pass; steal by L. Nance),,66,66
245,3,5:05.0,,Turnover by D. Russell (bad pass; steal by T. Allen),66,66
246,3,5:02.0,B. Wright makes 2-pt dunk from 1 ft (assist by J. Ennis),,68,66
247,3,5:02.0,,LA Lakers full timeout,68,66
248,3,5:02.0,T. Daniels enters the game for J. Ennis,,68,66
249,3,4:43.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),68,68
250,3,4:29.0,Turnover by B. Wright (bad pass; steal by J. Randle),,68,68
251,3,4:25.0,,Turnover by J. Clarkson (bad pass; steal by T. Daniels),68,68
252,3,4:12.0,,Violation by D. Russell (kicked ball),68,68
253,3,4:00.0,Turnover by T. Daniels (lost ball; steal by B. Ingram),,68,68
254,3,3:57.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),68,70
255,3,3:39.0,T. Daniels misses 2-pt jump shot from 19 ft,,68,70
256,3,3:36.0,,Defensive rebound by J. Clarkson,68,70
257,3,3:23.0,,D. Russell makes 2-pt layup from 2 ft (assist by J. Clarkson),68,72
258,3,3:22.0,Memphis full timeout,,68,72
259,3,3:22.0,J. Ennis enters the game for B. Wright,,68,72
260,3,3:22.0,,T. Robinson enters the game for L. Nance,68,72
261,3,3:04.0,Z. Randolph makes 2-pt hook shot from 4 ft (assist by T. Daniels),,70,72
262,3,2:34.0,,B. Ingram misses 2-pt jump shot from 11 ft,70,72
263,3,2:29.0,Defensive rebound by J. Ennis,,70,72
264,3,2:21.0,Z. Randolph misses 2-pt jump shot from 18 ft,,70,72
265,3,2:19.0,,Defensive rebound by J. Randle,70,72
266,3,2:06.0,,J. Randle misses 3-pt jump shot from 24 ft,70,72
267,3,2:05.0,,Offensive rebound by T. Robinson,70,72
268,3,1:58.0,,T. Robinson makes 2-pt jump shot from 10 ft,70,74
269,3,1:32.0,T. Daniels misses 3-pt jump shot from 27 ft,,70,74
270,3,1:30.0,Offensive rebound by Z. Randolph,,70,74
271,3,1:27.0,Z. Randolph makes 2-pt layup from 2 ft,,72,74
272,3,1:10.0,,Shooting foul by Z. Randolph (drawn by J. Randle),72,74
273,3,1:10.0,,J. Randle makes free throw 1 of 2,72,75
274,3,1:10.0,W. Selden enters the game for T. Allen,,72,75
275,3,1:10.0,M. Conley enters the game for W. Baldwin,,72,75
276,3,1:10.0,,D. Nwaba enters the game for J. Clarkson,72,75
277,3,1:10.0,,J. Randle makes free throw 2 of 2,72,76
278,3,0:58.0,T. Daniels misses 3-pt jump shot from 26 ft,,72,76
279,3,0:57.0,Offensive rebound by Z. Randolph,,72,76
280,3,0:56.0,Z. Randolph makes 2-pt layup from 2 ft,,74,76
281,3,0:39.0,,Turnover by B. Ingram (lost ball; steal by W. Selden),74,76
282,3,0:35.0,T. Daniels makes 3-pt jump shot from 29 ft (assist by W. Selden),,77,76
283,3,0:28.0,,D. Russell makes 3-pt jump shot from 24 ft,77,79
284,3,0:04.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by M. Conley),,80,79
285,3,0:01.0,,J. Randle misses 3-pt jump shot from 27 ft,80,79
286,3,0:00.0,,Offensive rebound by Team,80,79
287,4,11:40.0,,L. Nance makes 3-pt jump shot from 26 ft (assist by C. Brewer),80,82
288,4,11:18.0,Z. Randolph misses 2-pt hook shot from 4 ft,,80,82
289,4,11:16.0,,Defensive rebound by L. Nance,80,82
290,4,11:09.0,,T. Ennis misses 2-pt layup from 1 ft,80,82
291,4,11:07.0,,Offensive rebound by L. Nance,80,82
292,4,11:07.0,,L. Nance makes 2-pt layup from 3 ft,80,84
293,4,10:51.0,J. Ennis makes 2-pt jump shot from 18 ft,,82,84
294,4,10:37.0,,Offensive foul by T. Robinson (drawn by J. Ennis),82,84
295,4,10:37.0,,Turnover by T. Robinson (offensive foul),82,84
296,4,10:21.0,M. Conley misses 2-pt layup from 1 ft,,82,84
297,4,10:21.0,Offensive rebound by Team,,82,84
298,4,10:17.0,J. Ennis misses 2-pt layup from 2 ft,,82,84
299,4,10:15.0,,Defensive rebound by T. Robinson,82,84
300,4,10:00.0,,Shooting foul by M. Conley (drawn by D. Nwaba),82,84
301,4,10:00.0,,D. Nwaba misses free throw 1 of 2,82,84
302,4,10:00.0,,Offensive rebound by Team,82,84
303,4,10:00.0,,D. Nwaba makes free throw 2 of 2,82,85
304,4,9:48.0,Turnover by W. Selden (bad pass),,82,85
305,4,9:31.0,,T. Ennis makes 2-pt jump shot from 5 ft,82,87
306,4,9:15.0,Z. Randolph misses 2-pt layup from 1 ft,,82,87
307,4,9:12.0,,Defensive rebound by T. Ennis,82,87
308,4,9:10.0,,Personal foul by W. Selden (drawn by T. Robinson),82,87
309,4,9:10.0,B. Wright enters the game for Z. Randolph,,82,87
310,4,9:02.0,,C. Brewer misses 2-pt layup from 3 ft,82,87
311,4,8:56.0,Defensive rebound by B. Wright,,82,87
312,4,8:46.0,Shooting foul by L. Nance (drawn by M. Conley),,82,87
313,4,8:46.0,Official timeout,,82,87
314,4,8:46.0,M. Conley makes free throw 1 of 2,,83,87
315,4,8:46.0,T. Allen enters the game for J. Ennis,,82,87
316,4,8:46.0,M. Conley makes free throw 2 of 2,,84,87
317,4,8:37.0,,Personal foul by T. Allen (drawn by L. Nance),84,87
318,4,8:27.0,,T. Ennis misses 2-pt layup from 3 ft,84,87
319,4,8:24.0,Defensive rebound by T. Allen,,84,87
320,4,8:16.0,W. Selden misses 3-pt jump shot from 22 ft,,84,87
321,4,8:14.0,,Defensive rebound by L. Nance,84,87
322,4,7:59.0,,Shooting block foul by T. Daniels (drawn by T. Robinson),84,87
323,4,7:59.0,,T. Robinson misses free throw 1 of 2,84,87
324,4,7:59.0,,Offensive rebound by Team,84,87
325,4,7:59.0,,T. Robinson misses free throw 2 of 2,84,87
326,4,7:56.0,Defensive rebound by T. Allen,,84,87
327,4,7:50.0,M. Conley makes 3-pt jump shot from 26 ft (assist by T. Allen),,87,87
328,4,7:32.0,,D. Nwaba misses 2-pt layup from 4 ft (block by M. Conley),87,87
329,4,7:28.0,Defensive rebound by T. Allen,,87,87
330,4,7:10.0,Turnover by W. Selden (lost ball; steal by T. Robinson),,87,87
331,4,7:04.0,,D. Nwaba misses 2-pt layup from 1 ft,87,87
332,4,7:00.0,,Offensive rebound by C. Brewer,87,87
333,4,7:00.0,,C. Brewer makes 2-pt layup from 1 ft,87,89
334,4,6:40.0,Turnover by T. Allen (bad pass; steal by L. Nance),,87,89
335,4,6:32.0,,T. Robinson misses 2-pt jump shot from 4 ft,87,89
336,4,6:32.0,,Offensive rebound by T. Robinson,87,89
337,4,6:32.0,,Shooting foul by W. Selden (drawn by T. Robinson),87,89
338,4,6:32.0,,T. Robinson misses free throw 1 of 2,87,89
339,4,6:32.0,,Offensive rebound by Team,87,89
340,4,6:32.0,J. Ennis enters the game for W. Selden,,87,89
341,4,6:32.0,,D. Russell enters the game for D. Nwaba,87,89
342,4,6:32.0,,T. Robinson makes free throw 2 of 2,87,90
343,4,6:11.0,Turnover by B. Wright (lost ball; steal by C. Brewer),,87,90
344,4,6:03.0,,L. Nance misses 2-pt layup from 3 ft,87,90
345,4,6:01.0,,Offensive rebound by T. Robinson,87,90
346,4,6:01.0,,T. Robinson misses 2-pt layup at rim,87,90
347,4,5:58.0,Defensive rebound by T. Allen,,87,90
348,4,5:44.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by B. Wright),,90,90
349,4,5:43.0,,LA Lakers full timeout,90,90
350,4,5:43.0,,J. Randle enters the game for T. Robinson,90,90
351,4,5:43.0,,J. Clarkson enters the game for C. Brewer,90,90
352,4,5:20.0,,D. Russell makes 3-pt jump shot from 26 ft,90,93
353,4,5:19.0,,Violation by Team (jump ball),90,93
354,4,5:05.0,T. Daniels misses 3-pt jump shot from 26 ft,,90,93
355,4,5:04.0,,Defensive rebound by D. Russell,90,93
356,4,5:04.0,,Personal foul by T. Allen (drawn by D. Russell),90,93
357,4,5:04.0,,D. Russell makes free throw 1 of 2,90,94
358,4,5:04.0,W. Selden enters the game for T. Daniels,,90,94
359,4,5:04.0,Z. Randolph enters the game for M. Conley,,90,94
360,4,5:04.0,,D. Russell makes free throw 2 of 2,90,95
361,4,4:47.0,Z. Randolph makes 2-pt layup from 4 ft,,92,95
362,4,4:22.0,,J. Clarkson misses 3-pt jump shot from 27 ft,92,95
363,4,4:20.0,Defensive rebound by T. Allen,,92,95
364,4,3:56.0,Z. Randolph misses 2-pt jump shot from 18 ft,,92,95
365,4,3:55.0,,Defensive rebound by J. Clarkson,92,95
366,4,3:38.0,,J. Clarkson misses 2-pt jump shot from 6 ft (block by B. Wright),92,95
367,4,3:36.0,Defensive rebound by J. Ennis,,92,95
368,4,3:28.0,Memphis full timeout,,92,95
369,4,3:28.0,M. Conley enters the game for W. Selden,,92,95
370,4,3:28.0,T. Daniels enters the game for B. Wright,,92,95
371,4,3:12.0,Z. Randolph misses 2-pt hook shot from 3 ft,,92,95
372,4,3:10.0,,Defensive rebound by L. Nance,92,95
373,4,3:05.0,,Turnover by Team (turnover),92,95
374,4,2:53.0,M. Conley misses 3-pt jump shot from 27 ft,,92,95
375,4,2:52.0,,Defensive rebound by D. Russell,92,95
376,4,2:34.0,,Shooting foul by T. Allen (drawn by D. Russell),92,95
377,4,2:34.0,,D. Russell makes free throw 1 of 2,92,96
378,4,2:34.0,B. Wright enters the game for T. Allen,,92,96
379,4,2:34.0,,D. Russell makes free throw 2 of 2,92,97
380,4,2:19.0,M. Conley makes 3-pt jump shot from 27 ft (assist by T. Daniels),,95,97
381,4,2:00.0,,D. Russell misses 3-pt jump shot from 26 ft,95,97
382,4,1:57.0,Defensive rebound by T. Daniels,,95,97
383,4,1:51.0,B. Wright makes 2-pt layup from 4 ft (assist by M. Conley),,97,97
384,4,1:51.0,,LA Lakers full timeout,97,97
385,4,1:39.0,,T. Ennis makes 2-pt jump shot from 11 ft (assist by D. Russell),97,99
386,4,1:26.0,Turnover by J. Ennis (lost ball; steal by T. Ennis),,97,99
387,4,1:08.0,,J. Randle misses 2-pt layup from 1 ft,97,99
