,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,UTAH_ACTION,BROOKLYN_SCORE,UTAH_SCORE
58,1,4:37.0,,Defensive rebound by B. Diaw,16,22
59,1,4:29.0,,B. Diaw makes 2-pt jump shot from 19 ft,16,24
60,1,4:10.0,S. Kilpatrick misses 2-pt jump shot from 3 ft (block by R. Gobert),,16,24
61,1,4:10.0,Offensive rebound by Team,,16,24
62,1,4:10.0,Q. Acy enters the game for B. Lopez,,16,24
63,1,4:10.0,,D. Favors enters the game for R. Gobert,16,24
64,1,4:02.0,S. Dinwiddie makes 2-pt jump shot from 15 ft,,18,24
65,1,3:43.0,,B. Diaw misses 2-pt layup from 2 ft,18,24
66,1,3:43.0,,Offensive rebound by B. Diaw,18,24
67,1,3:43.0,,B. Diaw misses 2-pt layup from 2 ft,18,24
68,1,3:42.0,Defensive rebound by Q. Acy,,18,24
69,1,3:33.0,S. Dinwiddie misses 2-pt jump shot from 12 ft,,18,24
70,1,3:33.0,,Defensive rebound by B. Diaw,18,24
71,1,3:24.0,,Shooting foul by Q. Acy (drawn by D. Favors),18,24
72,1,3:24.0,,D. Favors makes 2-pt layup from 2 ft (assist by B. Diaw),18,26
73,1,3:24.0,,D. Favors makes free throw 1 of 1,18,27
74,1,3:14.0,T. Booker makes 2-pt dunk at rim (assist by S. Dinwiddie),,20,27
75,1,2:53.0,,A. Burks misses 2-pt jump shot from 13 ft,20,27
76,1,2:53.0,Defensive rebound by T. Booker,,20,27
77,1,2:45.0,T. Booker makes 2-pt jump shot from 7 ft,,22,27
78,1,2:45.0,,Utah full timeout,22,27
79,1,2:45.0,I. Whitehead enters the game for S. Dinwiddie,,22,27
80,1,2:45.0,,G. Hill enters the game for D. Exum,22,27
81,1,2:37.0,,Shooting foul by J. Harris (drawn by G. Hayward),22,27
82,1,2:37.0,,G. Hayward misses free throw 1 of 2,22,27
83,1,2:37.0,,Offensive rebound by Team,22,27
84,1,2:37.0,,G. Hayward makes free throw 2 of 2,22,28
85,1,2:21.0,Shooting foul by A. Burks (drawn by S. Kilpatrick),,22,28
86,1,2:21.0,S. Kilpatrick misses free throw 1 of 2,,22,28
87,1,2:21.0,Offensive rebound by Team,,22,28
88,1,2:21.0,,J. Ingles enters the game for G. Hayward,22,28
89,1,2:21.0,S. Kilpatrick makes free throw 2 of 2,,23,28
90,1,2:06.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by B. Diaw),23,31
91,1,1:52.0,I. Whitehead misses 2-pt jump shot from 12 ft,,23,31
92,1,1:52.0,,Defensive rebound by B. Diaw,23,31
93,1,1:39.0,,D. Favors makes 2-pt layup from 1 ft (assist by G. Hill),23,33
94,1,1:18.0,Q. Acy makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),,26,33
95,1,0:56.0,,B. Diaw makes 2-pt layup from 2 ft,26,35
96,1,0:47.0,T. Booker misses 2-pt layup from 2 ft,,26,35
97,1,0:46.0,,Defensive rebound by J. Ingles,26,35
98,1,0:36.0,,B. Diaw misses 2-pt jump shot from 22 ft,26,35
99,1,0:35.0,Defensive rebound by T. Booker,,26,35
100,1,0:26.0,I. Whitehead misses 3-pt jump shot from 24 ft,,26,35
101,1,0:26.0,,Defensive rebound by D. Favors,26,35
102,1,0:07.0,,Shooting foul by I. Whitehead (drawn by G. Hill),26,35
103,1,0:07.0,,G. Hill makes free throw 1 of 3,26,36
104,1,0:07.0,,G. Hill makes free throw 2 of 3,26,37
105,1,0:07.0,,G. Hill makes free throw 3 of 3,26,38
106,1,0:01.0,Q. Acy misses 3-pt jump shot from 24 ft,,26,38
107,1,0:00.0,Offensive rebound by Team,,26,38
108,2,11:41.0,,Turnover by J. Ingles (bad pass),26,38
109,2,11:25.0,I. Whitehead makes 2-pt jump shot from 6 ft,,28,38
110,2,11:08.0,,Turnover by G. Hill (bad pass; steal by I. Whitehead),28,38
111,2,11:02.0,I. Whitehead misses 2-pt jump shot from 4 ft (block by T. Lyles),,28,38
112,2,11:00.0,Offensive rebound by I. Whitehead,,28,38
113,2,10:57.0,Q. Acy makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,30,38
114,2,10:57.0,Shooting foul by A. Burks (drawn by Q. Acy),,30,38
115,2,10:57.0,Q. Acy misses free throw 1 of 1,,30,38
116,2,10:57.0,,Defensive rebound by T. Lyles,30,38
117,2,10:38.0,,G. Hill makes 2-pt jump shot from 20 ft,30,40
118,2,10:19.0,T. Booker makes 2-pt jump shot from 19 ft,,32,40
119,2,10:02.0,,A. Burks misses 2-pt jump shot from 20 ft,32,40
120,2,10:02.0,Defensive rebound by T. Booker,,32,40
121,2,9:52.0,J. Harris misses 3-pt jump shot from 25 ft,,32,40
122,2,9:52.0,Offensive rebound by T. Booker,,32,40
123,2,9:48.0,J. Harris misses 2-pt jump shot from 3 ft (block by T. Lyles),,32,40
124,2,9:46.0,Offensive rebound by J. Harris,,32,40
125,2,9:45.0,J. Harris makes 2-pt layup from 2 ft,,34,40
126,2,9:30.0,,J. Ingles misses 2-pt jump shot from 12 ft,34,40
127,2,9:30.0,Defensive rebound by T. Booker,,34,40
128,2,9:15.0,J. Harris misses 3-pt jump shot from 25 ft,,34,40
129,2,9:15.0,,Defensive rebound by A. Burks,34,40
130,2,8:56.0,,Offensive foul by G. Hill (drawn by I. Whitehead),34,40
131,2,8:56.0,,Turnover by G. Hill (offensive foul),34,40
132,2,8:56.0,Brooklyn full timeout,,34,40
133,2,8:56.0,,D. Exum enters the game for G. Hill,34,40
134,2,8:56.0,,R. Gobert enters the game for D. Favors,34,40
135,2,8:56.0,,G. Hayward enters the game for J. Ingles,34,40
136,2,8:40.0,T. Booker misses 2-pt hook shot from 4 ft,,34,40
137,2,8:40.0,,Defensive rebound by A. Burks,34,40
138,2,8:29.0,Loose ball foul by T. Booker (drawn by D. Exum),,34,40
139,2,8:20.0,,T. Lyles misses 3-pt jump shot from 23 ft,34,40
140,2,8:20.0,Defensive rebound by I. Whitehead,,34,40
141,2,7:55.0,T. Booker misses 3-pt jump shot from 25 ft,,34,40
142,2,7:54.0,,Defensive rebound by T. Lyles,34,40
143,2,7:48.0,,Personal foul by S. Dinwiddie (drawn by G. Hayward),34,40
144,2,7:43.0,,G. Hayward makes 3-pt jump shot from 24 ft,34,43
145,2,7:34.0,Turnover by T. Booker (bad pass; steal by A. Burks),,34,43
146,2,7:17.0,,Shooting foul by T. Booker (drawn by D. Exum),34,43
147,2,7:17.0,,D. Exum makes free throw 1 of 2,34,44
148,2,7:17.0,B. Lopez enters the game for Q. Acy,,34,44
149,2,7:17.0,,D. Exum makes free throw 2 of 2,34,45
150,2,7:03.0,Shooting foul by R. Gobert (drawn by B. Lopez),,34,45
151,2,7:03.0,B. Lopez makes free throw 1 of 2,,35,45
152,2,7:03.0,B. Lopez makes free throw 2 of 2,,36,45
153,2,6:45.0,,Offensive foul by D. Exum (drawn by I. Whitehead),36,45
154,2,6:45.0,,Turnover by D. Exum (offensive foul),36,45
155,2,6:45.0,S. Kilpatrick enters the game for J. Harris,,36,45
156,2,6:30.0,Turnover by I. Whitehead (lost ball; steal by T. Lyles),,36,45
157,2,6:23.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),36,47
158,2,6:23.0,Brooklyn full timeout,,36,47
159,2,5:58.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,36,47
160,2,5:58.0,Offensive rebound by T. Booker,,36,47
161,2,5:46.0,S. Dinwiddie makes 2-pt layup from 2 ft,,38,47
162,2,5:27.0,,A. Burks misses 2-pt dunk at rim (block by B. Lopez),38,47
163,2,5:25.0,Defensive rebound by S. Kilpatrick,,38,47
164,2,5:07.0,S. Kilpatrick misses 2-pt layup from 2 ft,,38,47
165,2,5:06.0,,Defensive rebound by D. Exum,38,47
166,2,4:57.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by T. Lyles),38,50
167,2,4:41.0,B. Lopez misses 2-pt jump shot from 13 ft,,38,50
168,2,4:41.0,,Defensive rebound by T. Lyles,38,50
169,2,4:30.0,,T. Lyles misses 2-pt jump shot from 7 ft,38,50
170,2,4:29.0,Defensive rebound by T. Booker,,38,50
171,2,4:19.0,S. Kilpatrick makes 2-pt layup from 2 ft,,40,50
172,2,4:01.0,,T. Lyles misses 3-pt jump shot from 23 ft,40,50
173,2,4:01.0,Defensive rebound by S. Dinwiddie,,40,50
174,2,3:50.0,I. Whitehead makes 3-pt jump shot from 25 ft (assist by B. Lopez),,43,50
175,2,3:50.0,,Utah full timeout,43,50
176,2,3:50.0,R. Hollis-Jefferson enters the game for S. Dinwiddie,,43,50
177,2,3:50.0,J. Lin enters the game for T. Booker,,43,50
178,2,3:50.0,C. LeVert enters the game for I. Whitehead,,43,50
179,2,3:50.0,,J. Ingles enters the game for D. Exum,43,50
180,2,3:50.0,,G. Hill enters the game for A. Burks,43,50
181,2,3:50.0,,D. Favors enters the game for T. Lyles,43,50
182,2,3:39.0,,Shooting foul by B. Lopez (drawn by R. Gobert),43,50
183,2,3:39.0,,R. Gobert makes free throw 1 of 2,43,51
184,2,3:39.0,,R. Gobert misses free throw 2 of 2,43,51
185,2,3:39.0,Defensive rebound by B. Lopez,,43,51
186,2,3:25.0,C. LeVert makes 2-pt jump shot from 15 ft,,45,51
187,2,3:05.0,,G. Hill makes 2-pt jump shot from 11 ft,45,53
188,2,3:00.0,Personal foul by G. Hill (drawn by J. Lin),,45,53
189,2,2:51.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,47,53
190,2,2:27.0,,J. Ingles misses 3-pt jump shot from 27 ft,47,53
191,2,2:26.0,Defensive rebound by J. Lin,,47,53
192,2,2:20.0,B. Lopez makes 2-pt dunk at rim (assist by J. Lin),,49,53
193,2,2:01.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by G. Hayward),49,56
194,2,1:44.0,J. Lin makes 2-pt jump shot from 13 ft,,51,56
195,2,1:24.0,,G. Hill misses 2-pt jump shot from 11 ft,51,56
196,2,1:24.0,Defensive rebound by J. Lin,,51,56
197,2,1:18.0,Personal foul by D. Favors (drawn by S. Kilpatrick),,51,56
198,2,1:10.0,Turnover by J. Lin (lost ball; steal by J. Ingles),,51,56
199,2,1:06.0,,G. Hayward makes 2-pt dunk at rim (assist by D. Favors),51,58
200,2,0:48.0,C. LeVert misses 3-pt jump shot from 23 ft,,51,58
201,2,0:47.0,,Defensive rebound by D. Favors,51,58
202,2,0:34.0,,Personal foul by J. Lin (drawn by R. Gobert),51,58
203,2,0:34.0,,R. Gobert makes free throw 1 of 2,51,59
204,2,0:34.0,,R. Gobert makes free throw 2 of 2,51,60
205,2,0:20.0,Turnover by J. Lin (traveling),,51,60
206,2,0:01.0,,G. Hayward misses 2-pt jump shot from 13 ft,51,60
207,2,0:00.0,,Offensive rebound by Team,51,60
208,3,11:39.0,,Shooting foul by J. Lin (drawn by D. Favors),51,60
209,3,11:39.0,,D. Favors misses free throw 1 of 2,51,60
210,3,11:39.0,,Offensive rebound by Team,51,60
211,3,11:39.0,,D. Favors makes free throw 2 of 2,51,61
212,3,11:32.0,Shooting foul by J. Ingles (drawn by B. Lopez),,51,61
213,3,11:32.0,B. Lopez makes free throw 1 of 2,,52,61
214,3,11:32.0,B. Lopez makes free throw 2 of 2,,53,61
215,3,11:24.0,,G. Hill misses 2-pt layup from 2 ft,53,61
216,3,11:23.0,Defensive rebound by C. LeVert,,53,61
217,3,11:16.0,C. LeVert makes 2-pt layup from 3 ft,,55,61
218,3,10:58.0,,G. Hayward misses 3-pt jump shot from 24 ft,55,61
219,3,10:58.0,Defensive rebound by R. Foye,,55,61
220,3,10:42.0,B. Lopez misses 2-pt jump shot from 4 ft,,55,61
221,3,10:41.0,,Defensive rebound by R. Gobert,55,61
222,3,10:26.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),55,63
223,3,10:18.0,Shooting foul by R. Gobert (drawn by B. Lopez),,55,63
224,3,10:18.0,B. Lopez misses free throw 1 of 2,,55,63
225,3,10:18.0,Offensive rebound by Team,,55,63
226,3,10:18.0,B. Lopez makes free throw 2 of 2,,56,63
227,3,9:54.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by G. Hayward),56,66
228,3,9:32.0,B. Lopez misses 3-pt jump shot from 26 ft,,56,66
229,3,9:32.0,Offensive rebound by R. Foye,,56,66
230,3,9:18.0,C. LeVert misses 3-pt jump shot from 24 ft,,56,66
231,3,9:17.0,,Defensive rebound by R. Gobert,56,66
232,3,9:13.0,,Shooting foul by J. Lin (drawn by G. Hill),56,66
233,3,9:13.0,,G. Hill makes 2-pt jump shot from 5 ft (assist by G. Hayward),56,68
234,3,9:13.0,S. Dinwiddie enters the game for J. Lin,,56,68
235,3,9:13.0,,G. Hill makes free throw 1 of 1,56,69
236,3,9:06.0,Shooting foul by D. Favors (drawn by R. Hollis-Jefferson),,56,69
237,3,9:06.0,R. Hollis-Jefferson misses free throw 1 of 2,,56,69
238,3,9:06.0,Offensive rebound by Team,,56,69
239,3,9:06.0,R. Hollis-Jefferson makes free throw 2 of 2,,57,69
240,3,8:57.0,,Personal foul by R. Hollis-Jefferson (drawn by R. Gobert),57,69
241,3,8:52.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hill),57,71
242,3,8:35.0,R. Foye misses 3-pt jump shot from 25 ft,,57,71
243,3,8:34.0,,Defensive rebound by G. Hayward,57,71
244,3,8:14.0,,G. Hayward makes 2-pt dunk at rim (assist by D. Favors),57,73
245,3,8:13.0,Brooklyn full timeout,,57,73
246,3,7:51.0,B. Lopez makes 2-pt hook shot from 5 ft,,59,73
247,3,7:37.0,,D. Favors misses 2-pt dunk at rim (block by B. Lopez),59,73
248,3,7:36.0,Defensive rebound by B. Lopez,,59,73
249,3,7:34.0,Turnover by R. Foye (bad pass),,59,73
250,3,7:19.0,,Turnover by G. Hill (bad pass; steal by R. Foye),59,73
251,3,7:15.0,R. Foye makes 2-pt layup from 2 ft,,61,73
252,3,6:50.0,,G. Hayward misses 2-pt jump shot from 12 ft,61,73
253,3,6:50.0,Defensive rebound by R. Hollis-Jefferson,,61,73
254,3,6:49.0,Personal foul by G. Hill (drawn by R. Hollis-Jefferson),,61,73
255,3,6:41.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,61,73
256,3,6:40.0,,Defensive rebound by D. Favors,61,73
257,3,6:32.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Favors),61,76
258,3,6:16.0,R. Foye misses 3-pt jump shot from 26 ft,,61,76
259,3,6:15.0,,Defensive rebound by R. Gobert,61,76
260,3,5:55.0,,G. Hill makes 2-pt jump shot from 12 ft,61,78
261,3,5:40.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,61,78
262,3,5:40.0,Offensive rebound by R. Hollis-Jefferson,,61,78
263,3,5:35.0,C. LeVert misses 2-pt jump shot from 21 ft,,61,78
264,3,5:34.0,,Defensive rebound by D. Favors,61,78
265,3,5:24.0,,Turnover by G. Hill (bad pass; steal by C. LeVert),61,78
266,3,5:24.0,Turnover by C. LeVert (bad pass),,61,78
267,3,5:24.0,,B. Diaw enters the game for D. Favors,61,78
268,3,5:24.0,,D. Exum enters the game for G. Hill,61,78
269,3,5:20.0,T. Booker enters the game for R. Hollis-Jefferson,,61,78
270,3,5:20.0,S. Kilpatrick enters the game for R. Foye,,61,78
271,3,5:12.0,,Personal foul by S. Dinwiddie (drawn by R. Gobert),61,78
272,3,5:12.0,K. McDaniels enters the game for C. LeVert,,61,78
273,3,5:02.0,,B. Diaw misses 2-pt jump shot from 6 ft,61,78
274,3,5:02.0,Defensive rebound by Team,,61,78
275,3,4:46.0,T. Booker misses 3-pt jump shot from 24 ft,,61,78
276,3,4:45.0,,Defensive rebound by J. Ingles,61,78
277,3,4:33.0,,D. Exum misses 3-pt jump shot from 22 ft,61,78
278,3,4:33.0,Defensive rebound by S. Dinwiddie,,61,78
279,3,4:26.0,Turnover by S. Dinwiddie (lost ball; steal by D. Exum),,61,78
280,3,4:21.0,,G. Hayward makes 2-pt layup from 2 ft (assist by J. Ingles),61,80
281,3,3:59.0,Turnover by S. Dinwiddie (bad pass; steal by G. Hayward),,61,80
282,3,3:50.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),61,82
283,3,3:49.0,Brooklyn full timeout,,61,82
284,3,3:49.0,Q. Acy enters the game for B. Lopez,,61,82
285,3,3:49.0,,A. Burks enters the game for J. Ingles,61,82
286,3,3:29.0,S. Dinwiddie misses 2-pt jump shot from 21 ft,,61,82
287,3,3:29.0,Offensive rebound by Team,,61,82
288,3,3:29.0,,Loose ball foul by D. Exum (drawn by Q. Acy),61,82
289,3,3:29.0,Q. Acy makes free throw 1 of 2,,62,82
290,3,3:29.0,Q. Acy misses free throw 2 of 2,,62,82
291,3,3:29.0,,Defensive rebound by R. Gobert,62,82
292,3,3:17.0,,Turnover by B. Diaw (bad pass; steal by Q. Acy),62,82
293,3,3:12.0,S. Kilpatrick misses 2-pt layup from 2 ft (block by B. Diaw),,62,82
294,3,3:12.0,Offensive rebound by Team,,62,82
295,3,3:11.0,Turnover by K. McDaniels (bad pass; steal by G. Hayward),,62,82
296,3,3:09.0,,Turnover by G. Hayward (lost ball; steal by K. McDaniels),62,82
297,3,3:07.0,Q. Acy makes 2-pt layup from 3 ft,,64,82
298,3,3:07.0,Shooting foul by B. Diaw (drawn by Q. Acy),,64,82
299,3,3:07.0,Q. Acy makes free throw 1 of 1,,65,82
300,3,3:05.0,,Utah full timeout,65,82
301,3,3:05.0,I. Whitehead enters the game for S. Dinwiddie,,65,82
302,3,2:51.0,,Turnover by D. Exum (bad pass; steal by K. McDaniels),65,82
303,3,2:47.0,Turnover by K. McDaniels (bad pass),,65,82
304,3,2:36.0,,G. Hayward misses 3-pt jump shot from 25 ft,65,82
305,3,2:33.0,Defensive rebound by T. Booker,,65,82
306,3,2:21.0,T. Booker misses 2-pt jump shot from 5 ft,,65,82
307,3,2:20.0,,Defensive rebound by R. Gobert,65,82
308,3,2:12.0,,D. Exum makes 2-pt layup from 2 ft,65,84
309,3,2:12.0,,Shooting foul by K. McDaniels (drawn by D. Exum),65,84
310,3,2:12.0,,D. Favors enters the game for R. Gobert,65,84
311,3,2:12.0,,J. Ingles enters the game for G. Hayward,65,84
312,3,2:12.0,,D. Exum makes free throw 1 of 1,65,85
313,3,2:05.0,Q. Acy makes 3-pt jump shot from 25 ft (assist by I. Whitehead),,68,85
314,3,1:52.0,,D. Exum misses 2-pt jump shot from 5 ft,68,85
315,3,1:51.0,,Offensive rebound by D. Favors,68,85
316,3,1:48.0,,Turnover by D. Favors (turnover),68,85
317,3,1:48.0,,G. Hill enters the game for D. Exum,68,85
318,3,1:27.0,K. McDaniels misses 3-pt jump shot from 25 ft,,68,85
319,3,1:27.0,,Defensive rebound by D. Favors,68,85
320,3,1:12.0,,B. Diaw misses 3-pt jump shot from 24 ft,68,85
321,3,1:12.0,Defensive rebound by Q. Acy,,68,85
322,3,1:00.0,Shooting block foul by B. Diaw (drawn by Q. Acy),,68,85
323,3,1:00.0,Q. Acy makes free throw 1 of 2,,69,85
324,3,1:00.0,Q. Acy makes free throw 2 of 2,,70,85
325,3,0:51.0,Violation by T. Booker (kicked ball),,70,85
326,3,0:43.0,,A. Burks misses 3-pt jump shot from 23 ft,70,85
327,3,0:42.0,,Offensive rebound by B. Diaw,70,85
328,3,0:42.0,,Shooting foul by Q. Acy (drawn by B. Diaw),70,85
329,3,0:42.0,,B. Diaw makes free throw 1 of 2,70,86
330,3,0:42.0,,B. Diaw misses free throw 2 of 2,70,86
331,3,0:40.0,Defensive rebound by T. Booker,,70,86
332,3,0:31.0,S. Kilpatrick misses 2-pt jump shot from 5 ft,,70,86
333,3,0:31.0,,Defensive rebound by A. Burks,70,86
334,3,0:09.0,,G. Hill makes 2-pt jump shot from 22 ft,70,88
335,3,0:02.0,I. Whitehead misses 3-pt jump shot from 25 ft,,70,88
336,3,0:01.0,Offensive rebound by Team,,70,88
337,4,11:45.0,Shooting foul by G. Hill (drawn by S. Dinwiddie),,70,88
338,4,11:45.0,S. Dinwiddie makes free throw 1 of 2,,71,88
339,4,11:45.0,S. Dinwiddie misses free throw 2 of 2,,71,88
340,4,11:44.0,,Defensive rebound by B. Diaw,71,88
341,4,11:29.0,,A. Burks makes 2-pt jump shot from 4 ft (assist by B. Diaw),71,90
342,4,11:14.0,I. Whitehead makes 2-pt jump shot from 16 ft,,73,90
343,4,10:59.0,,Personal foul by K. McDaniels (drawn by J. Ingles),73,90
344,4,10:59.0,J. Lin enters the game for S. Dinwiddie,,73,90
345,4,10:56.0,,Shooting foul by T. Booker (drawn by B. Diaw),73,90
346,4,10:56.0,Technical foul by T. Booker,,73,90
347,4,10:56.0,,G. Hill misses technical free throw,73,90
348,4,10:56.0,,Offensive rebound by Team,73,90
349,4,10:56.0,,B. Diaw misses free throw 1 of 2,73,90
350,4,10:56.0,,Offensive rebound by Team,73,90
351,4,10:56.0,,B. Diaw makes free throw 2 of 2,73,91
352,4,10:45.0,J. Lin makes 3-pt jump shot from 25 ft (assist by T. Booker),,76,91
353,4,10:24.0,,Personal foul by B. Lopez (drawn by G. Hill),76,91
354,4,10:24.0,,T. Lyles enters the game for B. Diaw,76,91
355,4,10:14.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by G. Hill),76,94
356,4,10:00.0,K. McDaniels misses 3-pt jump shot from 24 ft,,76,94
357,4,10:00.0,,Defensive rebound by G. Hill,76,94
358,4,9:40.0,,A. Burks misses 2-pt layup from 2 ft,76,94
359,4,9:39.0,,Offensive rebound by A. Burks,76,94
360,4,9:35.0,,T. Lyles misses 2-pt jump shot from 4 ft,76,94
361,4,9:34.0,,Offensive rebound by A. Burks,76,94
362,4,9:33.0,,A. Burks misses 2-pt dunk at rim,76,94
363,4,9:32.0,Defensive rebound by J. Lin,,76,94
364,4,9:21.0,J. Lin misses 2-pt jump shot from 18 ft,,76,94
365,4,9:21.0,,Defensive rebound by Team,76,94
366,4,9:21.0,,Personal foul by B. Lopez (drawn by T. Lyles),76,94
367,4,9:21.0,Brooklyn full timeout,,76,94
368,4,8:59.0,,A. Burks misses 2-pt jump shot from 4 ft (block by T. Booker),76,94
369,4,8:58.0,Defensive rebound by I. Whitehead,,76,94
370,4,8:54.0,I. Whitehead misses 2-pt layup from 3 ft,,76,94
371,4,8:54.0,Offensive rebound by Team,,76,94
372,4,8:54.0,,Loose ball foul by T. Lyles (drawn by T. Booker),76,94
373,4,8:54.0,,R. Gobert enters the game for D. Favors,76,94
374,4,8:54.0,,D. Exum enters the game for G. Hill,76,94
375,4,8:53.0,Personal foul by R. Gobert (drawn by B. Lopez),,76,94
376,4,8:53.0,,G. Hayward enters the game for A. Burks,76,94
377,4,8:38.0,B. Lopez misses 2-pt jump shot from 7 ft,,76,94
378,4,8:37.0,,Defensive rebound by G. Hayward,76,94
379,4,8:29.0,,Offensive foul by D. Exum (drawn by J. Lin),76,94
380,4,8:29.0,,Turnover by D. Exum (offensive foul),76,94
381,4,8:20.0,J. Lin makes 2-pt jump shot from 22 ft,,78,94
382,4,8:07.0,,J. Ingles misses 3-pt jump shot from 24 ft,78,94
383,4,8:06.0,Defensive rebound by T. Booker,,78,94
384,4,7:54.0,K. McDaniels makes 2-pt jump shot from 4 ft,,80,94
385,4,7:29.0,,Turnover by Team (shot clock),80,94
