,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
66,1,5:18.0,,D. Russell misses 3-pt jump shot from 26 ft,10,14
67,1,5:17.0,Defensive rebound by D. Green,,10,14
68,1,5:12.0,S. Curry misses 2-pt jump shot from 21 ft,,10,14
69,1,5:08.0,,Defensive rebound by D. Russell,10,14
70,1,4:56.0,,J. Randle makes 2-pt layup from 2 ft (assist by L. Deng),10,16
71,1,4:56.0,Golden State full timeout,,10,16
72,1,4:56.0,,L. Nance enters the game for J. Randle,10,16
73,1,4:56.0,,J. Clarkson enters the game for N. Young,10,16
74,1,4:44.0,S. Curry makes 2-pt jump shot from 21 ft,,12,16
75,1,4:30.0,,LA Lakers full timeout,12,16
76,1,4:30.0,I. Clark enters the game for K. Thompson,,12,16
77,1,4:16.0,,L. Deng misses 3-pt jump shot from 23 ft,12,16
78,1,4:15.0,Defensive rebound by I. Clark,,12,16
79,1,4:14.0,Turnover by I. Clark (lost ball; steal by J. Clarkson),,12,16
80,1,4:08.0,,Personal foul by S. Curry (drawn by L. Nance),12,16
81,1,4:08.0,K. Durant enters the game for S. Curry,,12,16
82,1,3:51.0,,D. Russell misses 2-pt jump shot from 22 ft,12,16
83,1,3:51.0,,Offensive rebound by L. Deng,12,16
84,1,3:51.0,,Personal foul by I. Clark (drawn by L. Deng),12,16
85,1,3:51.0,,B. Ingram enters the game for L. Deng,12,16
86,1,3:41.0,,B. Ingram misses 2-pt jump shot from 15 ft,12,16
87,1,3:38.0,Defensive rebound by I. Clark,,12,16
88,1,3:34.0,,L. Williams enters the game for D. Russell,12,16
89,1,3:20.0,Turnover by A. Iguodala (bad pass),,12,16
90,1,3:04.0,,B. Ingram misses 3-pt jump shot from 23 ft,12,16
91,1,3:01.0,Defensive rebound by A. Iguodala,,12,16
92,1,2:53.0,Turnover by K. Durant (bad pass; steal by B. Ingram),,12,16
93,1,2:49.0,,J. Clarkson makes 2-pt dunk at rim (assist by B. Ingram),12,18
94,1,2:49.0,Golden State full timeout,,12,18
95,1,2:49.0,,T. Black enters the game for T. Mozgov,12,18
96,1,2:36.0,K. Durant misses 2-pt jump shot from 17 ft,,12,18
97,1,2:35.0,,Defensive rebound by L. Nance,12,18
98,1,2:26.0,,J. Clarkson misses 2-pt layup from 1 ft,12,18
99,1,2:23.0,Defensive rebound by D. Green,,12,18
100,1,2:22.0,Turnover by D. Green (bad pass),,12,18
101,1,2:22.0,D. West enters the game for Z. Pachulia,,12,18
102,1,2:13.0,,Shooting foul by D. West (drawn by B. Ingram),12,18
103,1,2:13.0,,B. Ingram misses free throw 1 of 2,12,18
104,1,2:13.0,,Offensive rebound by Team,12,18
105,1,2:13.0,K. Thompson enters the game for D. Green,,12,18
106,1,2:13.0,,B. Ingram makes free throw 2 of 2,12,19
107,1,2:10.0,Turnover by I. Clark (bad pass),,12,19
108,1,1:58.0,,L. Williams misses 3-pt jump shot from 26 ft,12,19
109,1,1:56.0,Defensive rebound by K. Durant,,12,19
110,1,1:48.0,K. Durant misses 2-pt jump shot from 18 ft,,12,19
111,1,1:45.0,,Defensive rebound by L. Nance,12,19
112,1,1:28.0,,L. Williams misses 2-pt jump shot from 15 ft,12,19
113,1,1:27.0,,Offensive rebound by L. Nance,12,19
114,1,1:27.0,,L. Nance makes 2-pt layup from 1 ft,12,21
115,1,1:05.0,I. Clark misses 2-pt jump shot from 8 ft,,12,21
116,1,1:03.0,,Defensive rebound by T. Black,12,21
117,1,0:45.0,,Def 3 sec tech foul by D. West,12,21
118,1,0:45.0,,L. Williams makes technical free throw,12,22
119,1,0:41.0,,T. Black makes 2-pt dunk at rim (assist by L. Williams),12,24
120,1,0:27.0,K. Thompson misses 2-pt jump shot from 17 ft,,12,24
121,1,0:26.0,,Defensive rebound by T. Black,12,24
122,1,0:07.0,,J. Clarkson misses 2-pt jump shot from 18 ft,12,24
123,1,0:05.0,Defensive rebound by A. Iguodala,,12,24
124,1,0:02.0,A. Iguodala makes 3-pt jump shot from 25 ft,,15,24
125,2,11:44.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),15,26
126,2,11:26.0,Personal foul by B. Ingram (drawn by K. Durant),,15,26
127,2,11:18.0,D. West misses 2-pt jump shot from 18 ft,,15,26
128,2,11:17.0,,Defensive rebound by L. Nance,15,26
129,2,11:08.0,,J. Clarkson misses 2-pt jump shot from 7 ft,15,26
130,2,11:05.0,Defensive rebound by K. Thompson,,15,26
131,2,10:59.0,Turnover by A. Iguodala (lost ball),,15,26
132,2,10:42.0,,L. Nance makes 2-pt hook shot from 7 ft (assist by B. Ingram),15,28
133,2,10:27.0,D. West makes 2-pt jump shot from 20 ft (assist by K. Durant),,17,28
134,2,10:13.0,,J. Clarkson misses 2-pt jump shot from 5 ft,17,28
135,2,10:11.0,,Offensive rebound by T. Black,17,28
136,2,10:11.0,,T. Black makes 2-pt layup from 1 ft,17,30
137,2,9:59.0,S. Livingston makes 2-pt jump shot from 11 ft (assist by D. West),,19,30
138,2,9:49.0,,J. Clarkson makes 2-pt jump shot from 12 ft (assist by L. Williams),19,32
139,2,9:49.0,Golden State full timeout,,19,32
140,2,9:49.0,S. Curry enters the game for A. Iguodala,,19,32
141,2,9:36.0,D. West misses 2-pt layup from 2 ft,,19,32
142,2,9:34.0,Offensive rebound by D. West,,19,32
143,2,9:32.0,D. West makes 2-pt layup from 1 ft,,21,32
144,2,9:19.0,,T. Black makes 2-pt layup from 1 ft (assist by B. Ingram),21,34
145,2,9:08.0,K. Thompson misses 3-pt jump shot from 26 ft,,21,34
146,2,9:06.0,,Defensive rebound by T. Black,21,34
147,2,8:58.0,,L. Nance makes 2-pt dunk at rim (assist by J. Clarkson),21,36
148,2,8:42.0,S. Curry misses 3-pt jump shot from 25 ft (block by L. Williams),,21,36
149,2,8:40.0,,Defensive rebound by J. Clarkson,21,36
150,2,8:35.0,,Shooting foul by S. Livingston (drawn by B. Ingram),21,36
151,2,8:35.0,,B. Ingram makes free throw 1 of 3,21,37
152,2,8:35.0,,B. Ingram makes free throw 2 of 3,21,38
153,2,8:35.0,D. Green enters the game for D. West,,21,38
154,2,8:35.0,,B. Ingram makes free throw 3 of 3,21,39
155,2,8:25.0,K. Thompson misses 3-pt jump shot from 25 ft,,21,39
156,2,8:25.0,,Defensive rebound by Team,21,39
157,2,8:16.0,,Turnover by L. Williams (bad pass; steal by K. Durant),21,39
158,2,8:06.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,23,39
159,2,7:50.0,,T. Black misses 2-pt jump shot from 18 ft,23,39
160,2,7:48.0,Defensive rebound by D. Green,,23,39
161,2,7:44.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,25,39
162,2,7:44.0,,LA Lakers full timeout,25,39
163,2,7:44.0,,N. Young enters the game for B. Ingram,25,39
164,2,7:44.0,,J. Randle enters the game for T. Black,25,39
165,2,7:31.0,,L. Nance makes 2-pt dunk at rim (assist by L. Williams),25,41
166,2,7:16.0,K. Durant makes 2-pt layup from 1 ft (assist by S. Livingston),,27,41
167,2,6:55.0,,L. Williams misses 3-pt jump shot from 25 ft,27,41
168,2,6:54.0,Defensive rebound by D. Green,,27,41
169,2,6:46.0,K. Thompson misses 3-pt jump shot from 25 ft,,27,41
170,2,6:44.0,,Defensive rebound by J. Randle,27,41
171,2,6:41.0,,Personal foul by K. Thompson (drawn by N. Young),27,41
172,2,6:41.0,K. Looney enters the game for K. Durant,,27,41
173,2,6:32.0,,J. Clarkson makes 3-pt jump shot from 27 ft (assist by N. Young),27,44
174,2,6:23.0,S. Curry misses 3-pt jump shot from 25 ft,,27,44
175,2,6:22.0,,Defensive rebound by L. Nance,27,44
176,2,6:11.0,,J. Clarkson makes 2-pt jump shot from 7 ft,27,46
177,2,6:10.0,Golden State full timeout,,27,46
178,2,5:54.0,D. Green makes 2-pt hook shot from 7 ft,,29,46
179,2,5:40.0,,L. Williams makes 2-pt jump shot from 18 ft (assist by J. Clarkson),29,48
180,2,5:22.0,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),,31,48
181,2,5:11.0,,Turnover by J. Randle (bad pass; steal by K. Thompson),31,48
182,2,5:01.0,K. Thompson misses 3-pt jump shot from 24 ft,,31,48
183,2,5:00.0,Offensive rebound by S. Livingston,,31,48
184,2,4:55.0,K. Looney makes 2-pt dunk at rim (assist by S. Curry),,33,48
185,2,4:43.0,,J. Randle makes 2-pt layup from 1 ft (assist by L. Nance),33,50
186,2,4:25.0,K. Looney makes 2-pt layup from 1 ft (assist by S. Curry),,35,50
187,2,4:13.0,,L. Williams misses 3-pt jump shot from 26 ft,35,50
188,2,4:12.0,Defensive rebound by S. Curry,,35,50
189,2,4:08.0,K. Looney makes 2-pt layup from 1 ft (assist by S. Curry),,37,50
190,2,3:52.0,,J. Randle makes 2-pt jump shot from 7 ft (assist by L. Nance),37,52
191,2,3:28.0,K. Thompson makes 2-pt jump shot from 13 ft,,39,52
192,2,3:15.0,,J. Clarkson misses 2-pt jump shot from 21 ft,39,52
193,2,3:12.0,Defensive rebound by K. Looney,,39,52
194,2,3:09.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,41,52
195,2,3:09.0,,LA Lakers full timeout,41,52
196,2,3:09.0,,B. Ingram enters the game for L. Nance,41,52
197,2,3:09.0,,D. Russell enters the game for J. Clarkson,41,52
198,2,3:09.0,,L. Deng enters the game for L. Williams,41,52
199,2,2:49.0,,Turnover by L. Deng (lost ball; steal by D. Green),41,52
200,2,2:33.0,S. Curry misses 3-pt jump shot from 26 ft,,41,52
201,2,2:32.0,,Defensive rebound by B. Ingram,41,52
202,2,2:24.0,,Personal foul by S. Curry (drawn by N. Young),41,52
203,2,2:24.0,,N. Young makes free throw 1 of 3,41,53
204,2,2:24.0,,N. Young makes free throw 2 of 3,41,54
205,2,2:24.0,K. Durant enters the game for S. Curry,,41,54
206,2,2:24.0,A. Iguodala enters the game for K. Looney,,41,54
207,2,2:24.0,,N. Young makes free throw 3 of 3,41,55
208,2,2:07.0,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Livingston),,44,55
209,2,1:54.0,,B. Ingram misses 2-pt jump shot from 8 ft,44,55
210,2,1:53.0,,Offensive rebound by Team,44,55
211,2,1:36.0,,J. Randle misses 2-pt jump shot from 8 ft,44,55
212,2,1:34.0,,Offensive rebound by J. Randle,44,55
213,2,1:34.0,,J. Randle makes 2-pt layup at rim,44,57
214,2,1:26.0,Personal foul by D. Russell (drawn by S. Livingston),,44,57
215,2,1:19.0,K. Thompson misses 2-pt layup from 1 ft,,44,57
216,2,1:17.0,,Defensive rebound by J. Randle,44,57
217,2,1:12.0,,N. Young makes 3-pt jump shot from 26 ft (assist by D. Russell),44,60
218,2,0:51.0,S. Livingston makes 2-pt jump shot from 6 ft,,46,60
219,2,0:38.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by D. Russell),46,63
220,2,0:34.0,S. Livingston makes 2-pt jump shot from 17 ft,,48,63
221,2,0:34.0,Shooting foul by D. Russell (drawn by S. Livingston),,48,63
222,2,0:34.0,S. Livingston makes free throw 1 of 1,,49,63
223,2,0:21.0,,D. Russell misses 2-pt jump shot from 6 ft,49,63
224,2,0:20.0,,Offensive rebound by J. Randle,49,63
225,2,0:20.0,,J. Randle makes 2-pt layup from 1 ft,49,65
226,2,0:02.0,A. Iguodala misses 3-pt jump shot from 25 ft,,49,65
227,2,0:00.0,Offensive rebound by Team,,49,65
228,3,11:34.0,,J. Randle misses 2-pt jump shot from 4 ft,49,65
229,3,11:31.0,Defensive rebound by S. Curry,,49,65
230,3,11:28.0,S. Curry misses 2-pt layup from 2 ft (block by T. Mozgov),,49,65
231,3,11:28.0,Offensive rebound by Z. Pachulia,,49,65
232,3,11:25.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,51,65
233,3,11:12.0,,D. Russell makes 2-pt jump shot from 12 ft,51,67
234,3,10:59.0,K. Thompson misses 2-pt layup from 3 ft (block by N. Young),,51,67
235,3,10:59.0,Offensive rebound by Team,,51,67
236,3,10:55.0,Turnover by K. Thompson (bad pass),,51,67
237,3,10:32.0,,N. Young misses 3-pt jump shot from 26 ft,51,67
238,3,10:31.0,Defensive rebound by K. Durant,,51,67
239,3,10:25.0,Shooting foul by L. Deng (drawn by D. Green),,51,67
240,3,10:25.0,D. Green misses free throw 1 of 2,,51,67
241,3,10:25.0,Offensive rebound by Team,,51,67
242,3,10:25.0,D. Green makes free throw 2 of 2,,52,67
243,3,10:06.0,,D. Russell makes 3-pt jump shot from 25 ft,52,70
244,3,9:54.0,Personal foul by N. Young (drawn by K. Thompson),,52,70
245,3,9:49.0,Turnover by K. Thompson (lost ball; steal by D. Russell),,52,70
246,3,9:36.0,,T. Mozgov makes 2-pt dunk at rim (assist by D. Russell),52,72
247,3,9:31.0,Personal foul by T. Mozgov (drawn by Z. Pachulia),,52,72
248,3,9:31.0,Technical foul by Z. Pachulia,,52,72
249,3,9:31.0,,D. Russell makes technical free throw,52,73
250,3,9:26.0,Shooting foul by T. Mozgov (drawn by K. Durant),,52,73
251,3,9:26.0,K. Durant makes free throw 1 of 2,,53,73
252,3,9:26.0,K. Durant makes free throw 2 of 2,,54,73
253,3,9:17.0,,Personal foul by K. Durant (drawn by L. Deng),54,73
254,3,9:16.0,,Turnover by L. Deng (bad pass; steal by D. Green),54,73
255,3,9:12.0,D. Green makes 2-pt dunk at rim,,56,73
256,3,8:55.0,,N. Young misses 3-pt jump shot from 23 ft,56,73
257,3,8:54.0,Defensive rebound by S. Curry,,56,73
258,3,8:49.0,S. Curry misses 3-pt jump shot from 26 ft,,56,73
259,3,8:47.0,Offensive rebound by Z. Pachulia,,56,73
260,3,8:41.0,K. Durant makes 2-pt dunk at rim (assist by Z. Pachulia),,58,73
261,3,8:19.0,,D. Russell makes 2-pt layup at rim (assist by T. Mozgov),58,75
262,3,8:02.0,K. Durant misses 3-pt jump shot from 26 ft,,58,75
263,3,8:00.0,,Defensive rebound by N. Young,58,75
264,3,7:50.0,,J. Randle misses 2-pt hook shot from 6 ft,58,75
265,3,7:47.0,Defensive rebound by D. Green,,58,75
266,3,7:41.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by K. Durant),,61,75
267,3,7:40.0,,LA Lakers full timeout,61,75
268,3,7:15.0,,L. Deng misses 2-pt jump shot from 14 ft,61,75
269,3,7:12.0,Defensive rebound by K. Thompson,,61,75
270,3,7:07.0,Turnover by Z. Pachulia (lost ball),,61,75
271,3,6:55.0,,Turnover by J. Randle (bad pass; steal by K. Durant),61,75
272,3,6:53.0,K. Durant makes 2-pt layup from 1 ft (assist by S. Curry),,63,75
273,3,6:53.0,Shooting foul by N. Young (drawn by K. Durant),,63,75
274,3,6:53.0,K. Durant misses free throw 1 of 1,,63,75
275,3,6:52.0,,Defensive rebound by J. Randle,63,75
276,3,6:43.0,,D. Russell misses 3-pt jump shot from 26 ft,63,75
277,3,6:42.0,,Offensive rebound by J. Randle,63,75
278,3,6:35.0,,L. Deng misses 2-pt jump shot from 21 ft,63,75
279,3,6:33.0,Defensive rebound by S. Curry,,63,75
280,3,6:25.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,66,75
281,3,5:59.0,,N. Young misses 2-pt jump shot from 13 ft,66,75
282,3,5:57.0,Defensive rebound by S. Curry,,66,75
283,3,5:52.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,68,75
284,3,5:33.0,,J. Randle makes 2-pt jump shot from 16 ft (assist by D. Russell),68,77
285,3,5:13.0,Personal foul by N. Young (drawn by D. Green),,68,77
286,3,5:13.0,D. Green makes free throw 1 of 2,,69,77
287,3,5:13.0,K. Looney enters the game for K. Durant,,69,77
288,3,5:13.0,A. Iguodala enters the game for Z. Pachulia,,69,77
289,3,5:13.0,,L. Nance enters the game for J. Randle,69,77
290,3,5:13.0,,T. Black enters the game for T. Mozgov,69,77
291,3,5:13.0,D. Green makes free throw 2 of 2,,70,77
292,3,4:49.0,,D. Russell makes 3-pt jump shot from 25 ft,70,80
293,3,4:30.0,S. Curry misses 3-pt jump shot from 26 ft,,70,80
294,3,4:29.0,,Defensive rebound by L. Deng,70,80
295,3,4:18.0,,N. Young misses 3-pt jump shot from 26 ft,70,80
296,3,4:17.0,Defensive rebound by K. Looney,,70,80
297,3,4:07.0,K. Thompson misses 3-pt jump shot from 24 ft,,70,80
298,3,4:06.0,,Defensive rebound by L. Deng,70,80
299,3,4:01.0,,D. Russell misses 3-pt jump shot from 25 ft,70,80
300,3,3:59.0,,Offensive rebound by N. Young,70,80
301,3,3:59.0,,N. Young makes 2-pt layup from 2 ft,70,82
302,3,3:59.0,Golden State full timeout,,70,82
303,3,3:59.0,,B. Ingram enters the game for L. Deng,70,82
304,3,3:59.0,I. Clark enters the game for K. Thompson,,70,82
305,3,3:40.0,Shooting foul by N. Young (drawn by D. Green),,70,82
306,3,3:40.0,D. Green misses free throw 1 of 2,,70,82
307,3,3:40.0,Offensive rebound by Team,,70,82
308,3,3:40.0,D. Green makes free throw 2 of 2,,71,82
309,3,3:22.0,,T. Black misses 2-pt jump shot from 3 ft (block by S. Curry),71,82
310,3,3:20.0,Defensive rebound by S. Curry,,71,82
311,3,3:17.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,73,82
312,3,3:08.0,,Turnover by D. Russell (bad pass; steal by S. Curry),73,82
313,3,3:08.0,Personal foul by L. Nance (drawn by S. Curry),,73,82
314,3,3:08.0,S. Curry makes free throw 1 of 2,,74,82
315,3,3:08.0,,J. Clarkson enters the game for N. Young,74,82
316,3,3:08.0,S. Curry makes free throw 2 of 2,,75,82
317,3,2:46.0,,Shooting foul by D. Green (drawn by B. Ingram),75,82
318,3,2:46.0,,B. Ingram makes free throw 1 of 2,75,83
319,3,2:46.0,,L. Williams enters the game for D. Russell,75,83
320,3,2:46.0,,B. Ingram makes free throw 2 of 2,75,84
321,3,2:39.0,Shooting foul by T. Black (drawn by K. Looney),,75,84
322,3,2:39.0,K. Looney misses free throw 1 of 2,,75,84
323,3,2:39.0,Offensive rebound by Team,,75,84
324,3,2:39.0,K. Durant enters the game for D. Green,,75,84
325,3,2:39.0,K. Looney makes free throw 2 of 2,,76,84
326,3,2:19.0,,L. Williams makes 2-pt jump shot from 10 ft,76,86
327,3,2:19.0,,Shooting foul by A. Iguodala (drawn by L. Williams),76,86
328,3,2:19.0,,L. Williams makes free throw 1 of 1,76,87
329,3,2:10.0,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),,79,87
330,3,1:51.0,,B. Ingram misses 3-pt jump shot from 24 ft,79,87
331,3,1:50.0,Defensive rebound by S. Curry,,79,87
332,3,1:43.0,I. Clark misses 3-pt jump shot from 25 ft,,79,87
333,3,1:41.0,Offensive rebound by K. Looney,,79,87
334,3,1:39.0,K. Looney makes 2-pt layup from 2 ft,,81,87
335,3,1:12.0,,J. Clarkson misses 3-pt jump shot from 26 ft,81,87
336,3,1:10.0,Defensive rebound by A. Iguodala,,81,87
337,3,1:00.0,I. Clark misses 3-pt jump shot from 25 ft,,81,87
338,3,0:59.0,,Defensive rebound by B. Ingram,81,87
339,3,0:56.0,,L. Williams makes 2-pt jump shot from 8 ft,81,89
340,3,0:47.0,Personal foul by J. Clarkson (drawn by K. Durant),,81,89
341,3,0:47.0,K. Durant makes free throw 1 of 2,,82,89
342,3,0:47.0,K. Durant misses free throw 2 of 2,,82,89
343,3,0:47.0,D. Green enters the game for K. Looney,,82,89
344,3,0:46.0,,Defensive rebound by B. Ingram,82,89
345,3,0:30.0,,Shooting foul by I. Clark (drawn by L. Williams),82,89
346,3,0:30.0,,L. Williams misses free throw 1 of 3,82,89
347,3,0:30.0,,Offensive rebound by Team,82,89
348,3,0:30.0,,L. Williams makes free throw 2 of 3,82,90
349,3,0:30.0,,L. Williams makes free throw 3 of 3,82,91
350,3,0:14.0,Turnover by S. Curry (bad pass; steal by B. Ingram),,82,91
351,3,0:02.0,,B. Ingram makes 2-pt jump shot from 8 ft (assist by J. Clarkson),82,93
352,3,0:01.0,D. Green misses 3-pt jump shot from 41 ft,,82,93
353,3,0:00.0,Offensive rebound by Team,,82,93
354,4,11:42.0,A. Iguodala misses 3-pt jump shot from 24 ft,,82,93
355,4,11:40.0,,Defensive rebound by L. Williams,82,93
356,4,11:26.0,,L. Williams misses 2-pt jump shot from 18 ft,82,93
357,4,11:24.0,,Offensive rebound by B. Ingram,82,93
358,4,11:21.0,,B. Ingram misses 3-pt jump shot from 25 ft,82,93
359,4,11:19.0,Defensive rebound by Z. Pachulia,,82,93
360,4,11:09.0,K. Thompson misses 2-pt jump shot from 8 ft,,82,93
361,4,11:06.0,,Defensive rebound by T. Black,82,93
362,4,10:52.0,,Offensive foul by T. Black (drawn by K. Durant),82,93
363,4,10:52.0,,Turnover by T. Black (offensive foul),82,93
364,4,10:31.0,A. Iguodala misses 2-pt jump shot from 20 ft,,82,93
365,4,10:30.0,,Defensive rebound by L. Williams,82,93
366,4,10:09.0,,Turnover by B. Ingram (lost ball; steal by K. Thompson),82,93
367,4,10:03.0,Turnover by K. Thompson (lost ball; steal by L. Williams),,82,93
368,4,10:00.0,,L. Williams makes 2-pt dunk at rim,82,95
369,4,10:00.0,Golden State full timeout,,82,95
370,4,9:51.0,K. Durant misses 2-pt layup from 2 ft (block by L. Nance),,82,95
371,4,9:51.0,Offensive rebound by Team,,82,95
372,4,9:46.0,K. Durant makes 2-pt jump shot from 18 ft (assist by Z. Pachulia),,84,95
373,4,9:30.0,,Turnover by T. Black (bad pass; steal by A. Iguodala),84,95
374,4,9:24.0,K. Thompson misses 3-pt jump shot from 25 ft,,84,95
375,4,9:23.0,Offensive rebound by K. Durant,,84,95
376,4,9:23.0,Shooting foul by B. Ingram (drawn by K. Durant),,84,95
377,4,9:23.0,K. Durant makes free throw 1 of 2,,85,95
378,4,9:23.0,K. Durant misses free throw 2 of 2,,85,95
379,4,9:23.0,D. Green enters the game for Z. Pachulia,,85,95
380,4,9:21.0,,Defensive rebound by L. Nance,85,95
381,4,9:03.0,,J. Clarkson misses 2-pt jump shot from 17 ft,85,95
382,4,9:03.0,Defensive rebound by Team,,85,95
383,4,9:03.0,Personal foul by T. Black (drawn by D. Green),,85,95
384,4,9:03.0,,J. Randle enters the game for T. Black,85,95
385,4,8:47.0,D. Green misses 3-pt jump shot from 25 ft,,85,95
386,4,8:46.0,,Defensive rebound by L. Nance,85,95
387,4,8:27.0,,L. Williams misses 3-pt jump shot from 24 ft,85,95
388,4,8:25.0,,Offensive rebound by J. Randle,85,95
389,4,8:12.0,,Turnover by J. Randle (bad pass; steal by A. Iguodala),85,95
390,4,8:07.0,Turnover by S. Livingston (bad pass; steal by J. Randle),,85,95
391,4,8:01.0,,L. Williams makes 3-pt jump shot from 28 ft (assist by J. Randle),85,98
392,4,8:01.0,Golden State full timeout,,85,98
393,4,8:01.0,S. Curry enters the game for S. Livingston,,85,98
