,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
47,1,6:51.0,,Y. Ferrell makes 3-pt jump shot from 22 ft (assist by D. Finney-Smith),8,14
48,1,6:29.0,J. Murray makes 3-pt jump shot from 22 ft (assist by G. Harris),,11,14
49,1,6:17.0,,J. Barea makes 3-pt jump shot from 24 ft,11,17
50,1,6:02.0,J. Murray misses 2-pt layup from 3 ft,,11,17
51,1,6:01.0,,Defensive rebound by J. Barea,11,17
52,1,5:45.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by J. Barea),11,19
53,1,5:33.0,Offensive foul by N. Jokić (drawn by J. Barea),,11,19
54,1,5:33.0,Turnover by N. Jokić (offensive foul),,11,19
55,1,5:33.0,,Dallas full timeout,11,19
56,1,5:33.0,,D. Harris enters the game for D. Finney-Smith,11,19
57,1,5:33.0,,D. Powell enters the game for D. Nowitzki,11,19
58,1,5:33.0,,N. Brussino enters the game for J. Barea,11,19
59,1,5:33.0,M. Beasley enters the game for N. Jokić,,11,19
60,1,5:33.0,D. Arthur enters the game for G. Harris,,11,19
61,1,5:16.0,,D. Harris makes 2-pt jump shot from 20 ft (assist by Y. Ferrell),11,21
62,1,4:58.0,W. Chandler misses 2-pt jump shot from 3 ft (block by N. Noel),,11,21
63,1,4:58.0,Offensive rebound by Team,,11,21
64,1,4:52.0,D. Arthur misses 2-pt jump shot from 15 ft,,11,21
65,1,4:51.0,,Defensive rebound by N. Noel,11,21
66,1,4:41.0,,Y. Ferrell misses 2-pt jump shot from 20 ft,11,21
67,1,4:41.0,Defensive rebound by M. Plumlee,,11,21
68,1,4:32.0,,S. Mejri enters the game for N. Noel,11,21
69,1,4:25.0,W. Chandler makes 2-pt layup from 1 ft,,13,21
70,1,4:12.0,,D. Harris misses 3-pt jump shot from 25 ft,13,21
71,1,4:11.0,Defensive rebound by W. Chandler,,13,21
72,1,4:03.0,M. Plumlee makes 2-pt jump shot from 14 ft (assist by J. Murray),,15,21
73,1,3:50.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,15,21
74,1,3:49.0,Defensive rebound by M. Beasley,,15,21
75,1,3:41.0,D. Arthur misses 3-pt jump shot from 24 ft,,15,21
76,1,3:40.0,,Defensive rebound by D. Powell,15,21
77,1,3:25.0,,S. Mejri misses 2-pt jump shot from 16 ft,15,21
78,1,3:24.0,Defensive rebound by Team,,15,21
79,1,3:09.0,W. Chandler misses 3-pt jump shot from 27 ft,,15,21
80,1,3:08.0,Offensive rebound by D. Arthur,,15,21
81,1,3:04.0,M. Beasley misses 3-pt jump shot from 24 ft,,15,21
82,1,3:03.0,,Defensive rebound by Y. Ferrell,15,21
83,1,2:54.0,,Turnover by D. Harris (bad pass; steal by J. Murray),15,21
84,1,2:50.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Murray),,17,21
85,1,2:49.0,,Dallas full timeout,17,21
86,1,2:49.0,Denver full timeout,,17,21
87,1,2:49.0,,J. Uthoff enters the game for Y. Ferrell,17,21
88,1,2:49.0,J. Hernangómez enters the game for W. Chandler,,17,21
89,1,2:26.0,,D. Harris misses 2-pt jump shot from 5 ft,17,21
90,1,2:26.0,Defensive rebound by D. Arthur,,17,21
91,1,2:20.0,J. Murray misses 3-pt jump shot from 26 ft,,17,21
92,1,2:19.0,,Defensive rebound by J. Uthoff,17,21
93,1,2:09.0,,N. Brussino misses 3-pt jump shot from 25 ft,17,21
94,1,2:08.0,Defensive rebound by D. Arthur,,17,21
95,1,1:53.0,D. Arthur makes 3-pt jump shot from 24 ft (assist by J. Murray),,20,21
96,1,1:38.0,,D. Powell makes 3-pt jump shot from 24 ft (assist by N. Brussino),20,24
97,1,1:17.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by J. Murray),,23,24
98,1,0:55.0,,S. Mejri makes 2-pt hook shot from 8 ft,23,26
99,1,0:44.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,23,26
100,1,0:43.0,,Defensive rebound by S. Mejri,23,26
101,1,0:34.0,,D. Harris misses 3-pt jump shot from 28 ft,23,26
102,1,0:34.0,Defensive rebound by J. Hernangómez,,23,26
103,1,0:26.0,Offensive foul by M. Plumlee (drawn by S. Mejri),,23,26
104,1,0:26.0,Turnover by M. Plumlee (offensive foul),,23,26
105,1,0:26.0,M. Miller enters the game for M. Plumlee,,23,26
106,1,0:26.0,G. Harris enters the game for J. Murray,,23,26
107,1,0:10.0,,Personal take foul by G. Harris (drawn by D. Harris),23,26
108,1,0:02.0,,N. Brussino misses 3-pt jump shot from 26 ft,23,26
109,1,0:00.0,Defensive rebound by Team,,23,26
110,2,11:37.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by J. Uthoff),23,28
111,2,11:17.0,Personal foul by J. Uthoff (drawn by J. Hernangómez),,23,28
112,2,11:08.0,M. Miller makes 2-pt jump shot from 5 ft (assist by G. Harris),,25,28
113,2,11:00.0,,Turnover by J. Barea (bad pass; steal by M. Beasley),25,28
114,2,10:52.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by M. Miller),,28,28
115,2,10:35.0,,D. Harris misses 3-pt jump shot from 25 ft,28,28
116,2,10:35.0,,Offensive rebound by S. Mejri,28,28
117,2,10:28.0,,J. Barea makes 2-pt layup from 2 ft,28,30
118,2,10:22.0,Shooting foul by S. Mejri (drawn by G. Harris),,28,30
119,2,10:22.0,G. Harris makes free throw 1 of 2,,29,30
120,2,10:22.0,G. Harris misses free throw 2 of 2,,29,30
121,2,10:21.0,,Defensive rebound by D. Nowitzki,29,30
122,2,10:05.0,,J. Uthoff makes 3-pt jump shot from 23 ft (assist by D. Harris),29,33
123,2,9:47.0,G. Harris makes 3-pt jump shot from 24 ft (assist by M. Miller),,32,33
124,2,9:32.0,,Turnover by J. Barea (lost ball; steal by G. Harris),32,33
125,2,9:30.0,Shooting foul by D. Nowitzki (drawn by M. Beasley),,32,33
126,2,9:30.0,M. Beasley makes free throw 1 of 2,,33,33
127,2,9:30.0,,N. Brussino enters the game for D. Harris,33,33
128,2,9:30.0,M. Beasley makes free throw 2 of 2,,34,33
129,2,9:17.0,,Turnover by N. Brussino (bad pass),34,33
130,2,9:06.0,J. Hernangómez makes 2-pt jump shot from 5 ft (assist by M. Miller),,36,33
131,2,8:40.0,,J. Barea misses 2-pt jump shot from 22 ft,36,33
132,2,8:37.0,Defensive rebound by G. Harris,,36,33
133,2,8:34.0,M. Beasley makes 2-pt dunk at rim (assist by G. Harris),,38,33
134,2,8:34.0,,Dallas full timeout,38,33
135,2,8:34.0,,A. Hammons enters the game for S. Mejri,38,33
136,2,8:34.0,,D. Finney-Smith enters the game for J. Uthoff,38,33
137,2,8:15.0,,J. Barea makes 2-pt layup from 2 ft (assist by A. Hammons),38,35
138,2,7:58.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Miller),,41,35
139,2,7:37.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,41,35
140,2,7:36.0,Defensive rebound by J. Hernangómez,,41,35
141,2,7:29.0,G. Harris misses 3-pt jump shot from 25 ft,,41,35
142,2,7:28.0,,Defensive rebound by A. Hammons,41,35
143,2,7:13.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by N. Brussino),41,37
144,2,6:54.0,D. Arthur misses 3-pt jump shot from 25 ft,,41,37
145,2,6:53.0,Offensive rebound by G. Harris,,41,37
146,2,6:47.0,M. Miller misses 3-pt jump shot from 27 ft,,41,37
147,2,6:45.0,Offensive rebound by M. Beasley,,41,37
148,2,6:43.0,M. Beasley makes 2-pt layup from 2 ft,,43,37
149,2,6:24.0,,Turnover by D. Nowitzki (bad pass; steal by J. Hernangómez),43,37
150,2,6:18.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),,46,37
151,2,6:05.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),46,39
152,2,5:53.0,D. Arthur misses 3-pt jump shot from 25 ft,,46,39
153,2,5:52.0,,Defensive rebound by J. Barea,46,39
154,2,5:39.0,,J. Barea misses 2-pt jump shot from 13 ft,46,39
155,2,5:37.0,Defensive rebound by G. Harris,,46,39
156,2,5:28.0,Offensive foul by J. Hernangómez (drawn by J. Barea),,46,39
157,2,5:28.0,Turnover by J. Hernangómez (offensive foul),,46,39
158,2,5:28.0,Official timeout,,46,39
159,2,5:28.0,,D. Harris enters the game for D. Nowitzki,46,39
160,2,5:28.0,,Y. Ferrell enters the game for J. Barea,46,39
161,2,5:28.0,,D. Powell enters the game for N. Brussino,46,39
162,2,5:28.0,N. Jokić enters the game for G. Harris,,46,39
163,2,5:28.0,J. Murray enters the game for D. Arthur,,46,39
164,2,5:28.0,W. Chandler enters the game for J. Hernangómez,,46,39
165,2,5:17.0,,A. Hammons misses 2-pt jump shot from 21 ft,46,39
166,2,5:16.0,Defensive rebound by M. Miller,,46,39
167,2,4:59.0,M. Beasley misses 3-pt jump shot from 25 ft,,46,39
168,2,4:58.0,,Defensive rebound by Y. Ferrell,46,39
169,2,4:53.0,,Turnover by D. Harris (bad pass),46,39
170,2,4:32.0,W. Chandler makes 2-pt layup from 1 ft (assist by M. Miller),,48,39
171,2,4:09.0,,Turnover by A. Hammons (lost ball),48,39
172,2,3:52.0,M. Beasley misses 3-pt jump shot from 24 ft,,48,39
173,2,3:51.0,,Defensive rebound by D. Powell,48,39
174,2,3:42.0,,D. Powell misses 3-pt jump shot from 25 ft,48,39
175,2,3:41.0,Defensive rebound by N. Jokić,,48,39
176,2,3:24.0,Personal foul by D. Powell (drawn by N. Jokić),,48,39
177,2,3:24.0,,D. Nowitzki enters the game for D. Powell,48,39
178,2,3:24.0,,N. Noel enters the game for A. Hammons,48,39
179,2,3:24.0,,J. Barea enters the game for D. Harris,48,39
180,2,3:13.0,J. Murray misses 2-pt jump shot from 17 ft,,48,39
181,2,3:12.0,,Defensive rebound by D. Finney-Smith,48,39
182,2,3:02.0,,J. Barea misses 3-pt jump shot from 25 ft,48,39
183,2,3:01.0,,Offensive rebound by D. Nowitzki,48,39
184,2,2:59.0,,Shooting foul by M. Miller (drawn by D. Nowitzki),48,39
185,2,2:59.0,Denver full timeout,,48,39
186,2,2:59.0,,D. Nowitzki makes free throw 1 of 2,48,40
187,2,2:59.0,G. Harris enters the game for M. Beasley,,48,39
188,2,2:59.0,,D. Nowitzki makes free throw 2 of 2,48,41
189,2,2:46.0,Turnover by G. Harris (bad pass; steal by D. Nowitzki),,48,41
190,2,2:40.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,48,41
191,2,2:39.0,,Offensive rebound by N. Noel,48,41
192,2,2:39.0,,N. Noel misses 2-pt layup from 2 ft,48,41
193,2,2:38.0,Defensive rebound by M. Miller,,48,41
194,2,2:35.0,Shooting foul by D. Nowitzki (drawn by W. Chandler),,48,41
195,2,2:35.0,W. Chandler misses free throw 1 of 2,,48,41
196,2,2:35.0,Offensive rebound by Team,,48,41
197,2,2:35.0,W. Chandler makes free throw 2 of 2,,49,41
198,2,2:21.0,,N. Noel misses 2-pt jump shot from 17 ft,49,41
199,2,2:20.0,Defensive rebound by W. Chandler,,49,41
200,2,2:09.0,N. Jokić makes 2-pt layup at rim (assist by G. Harris),,51,41
201,2,1:54.0,,Turnover by Y. Ferrell (traveling),51,41
202,2,1:43.0,J. Murray makes 3-pt jump shot from 25 ft,,54,41
203,2,1:25.0,,J. Barea makes 3-pt jump shot from 25 ft,54,44
204,2,1:11.0,Shooting foul by D. Finney-Smith (drawn by W. Chandler),,54,44
205,2,1:11.0,W. Chandler makes free throw 1 of 2,,55,44
206,2,1:11.0,W. Chandler misses free throw 2 of 2,,55,44
207,2,1:11.0,,N. Brussino enters the game for D. Finney-Smith,55,44
208,2,1:10.0,,Defensive rebound by D. Nowitzki,55,44
209,2,0:53.0,,J. Barea misses 2-pt jump shot from 21 ft,55,44
210,2,0:52.0,Defensive rebound by W. Chandler,,55,44
211,2,0:41.0,J. Murray misses 3-pt jump shot from 24 ft,,55,44
212,2,0:39.0,,Defensive rebound by D. Nowitzki,55,44
213,2,0:20.0,,Turnover by Y. Ferrell (lost ball; steal by M. Miller),55,44
214,2,0:15.0,Turnover by J. Murray (lost ball),,55,44
215,2,0:15.0,M. Plumlee enters the game for N. Jokić,,55,44
216,2,0:04.0,,Personal take foul by J. Murray (drawn by Y. Ferrell),55,44
217,2,0:04.0,,Turnover by J. Barea (bad pass; steal by M. Plumlee),55,44
218,2,0:00.0,Shooting foul by Y. Ferrell (drawn by G. Harris),,55,44
219,2,0:00.0,G. Harris makes free throw 1 of 2,,56,44
220,2,0:00.0,G. Harris makes free throw 2 of 2,,57,44
221,3,11:48.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,57,44
222,3,11:48.0,Defensive rebound by J. Murray,,57,44
223,3,11:32.0,M. Plumlee misses 2-pt layup from 2 ft (block by D. Nowitzki),,57,44
224,3,11:31.0,Offensive rebound by M. Plumlee,,57,44
225,3,11:26.0,J. Murray misses 3-pt jump shot from 25 ft,,57,44
226,3,11:25.0,,Defensive rebound by N. Noel,57,44
227,3,11:06.0,,Shooting foul by J. Murray (drawn by D. Harris),57,44
228,3,11:06.0,,D. Harris makes free throw 1 of 3,57,45
229,3,11:06.0,,D. Harris makes free throw 2 of 3,57,46
230,3,11:06.0,,D. Harris makes free throw 3 of 3,57,47
231,3,10:56.0,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Murray),,60,47
232,3,10:35.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by J. Barea),60,49
233,3,10:08.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,60,49
234,3,10:07.0,,Defensive rebound by J. Barea,60,49
235,3,9:54.0,,D. Harris misses 3-pt jump shot from 25 ft,60,49
236,3,9:53.0,Defensive rebound by M. Plumlee,,60,49
237,3,9:31.0,G. Harris makes 3-pt jump shot from 23 ft (assist by N. Jokić),,63,49
238,3,9:11.0,,J. Barea misses 2-pt jump shot from 10 ft,63,49
239,3,9:10.0,Defensive rebound by M. Plumlee,,63,49
240,3,8:54.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by N. Jokić),,65,49
241,3,8:35.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,65,49
242,3,8:34.0,Defensive rebound by G. Harris,,65,49
243,3,8:27.0,M. Plumlee misses 2-pt dunk from 2 ft,,65,49
244,3,8:25.0,Offensive rebound by N. Jokić,,65,49
245,3,8:23.0,J. Hernangómez makes 2-pt dunk at rim (assist by N. Jokić),,67,49
246,3,8:23.0,,Dallas full timeout,67,49
247,3,8:09.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,67,49
248,3,8:08.0,Defensive rebound by M. Plumlee,,67,49
249,3,8:05.0,Turnover by M. Plumlee (bad pass),,67,49
250,3,7:45.0,,J. Barea makes 3-pt jump shot from 24 ft,67,52
251,3,7:30.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Murray),,69,52
252,3,7:13.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),69,55
253,3,6:57.0,N. Jokić makes 2-pt jump shot from 7 ft (assist by J. Murray),,71,55
254,3,6:46.0,,D. Nowitzki makes 2-pt layup at rim (assist by J. Barea),71,57
255,3,6:38.0,N. Jokić makes 3-pt jump shot from 26 ft,,74,57
256,3,6:24.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,74,57
257,3,6:24.0,Defensive rebound by N. Jokić,,74,57
258,3,6:17.0,N. Jokić misses 3-pt jump shot from 25 ft,,74,57
259,3,6:16.0,,Defensive rebound by Y. Ferrell,74,57
260,3,6:05.0,,N. Noel makes 2-pt dunk at rim (assist by D. Harris),74,59
261,3,5:45.0,J. Hernangómez misses 2-pt layup from 1 ft,,74,59
262,3,5:43.0,,Defensive rebound by D. Harris,74,59
263,3,5:36.0,,J. Barea misses 3-pt jump shot from 23 ft,74,59
264,3,5:35.0,,Offensive rebound by N. Noel,74,59
265,3,5:30.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,74,59
266,3,5:29.0,Defensive rebound by N. Jokić,,74,59
267,3,5:23.0,,Dallas full timeout,74,59
268,3,5:23.0,,D. Powell enters the game for N. Noel,74,59
269,3,5:23.0,M. Beasley enters the game for M. Plumlee,,74,59
270,3,5:23.0,D. Arthur enters the game for G. Harris,,74,59
271,3,5:16.0,D. Arthur makes 3-pt jump shot from 24 ft (assist by J. Murray),,77,59
272,3,4:54.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),77,62
273,3,4:45.0,J. Murray misses 3-pt jump shot from 24 ft,,77,62
274,3,4:44.0,,Defensive rebound by J. Barea,77,62
275,3,4:35.0,,Y. Ferrell makes 2-pt jump shot from 3 ft,77,64
276,3,4:35.0,,Shooting foul by D. Arthur (drawn by Y. Ferrell),77,64
277,3,4:35.0,,Y. Ferrell makes free throw 1 of 1,77,65
278,3,4:24.0,Turnover by D. Arthur (bad pass; steal by D. Powell),,77,65
279,3,4:18.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,77,65
280,3,4:17.0,,Offensive rebound by D. Powell,77,65
281,3,4:11.0,,J. Barea misses 3-pt jump shot from 26 ft,77,65
282,3,4:10.0,Defensive rebound by J. Hernangómez,,77,65
283,3,4:06.0,Turnover by J. Hernangómez (bad pass; steal by Y. Ferrell),,77,65
284,3,4:05.0,,Y. Ferrell makes 2-pt layup from 1 ft,77,67
285,3,4:05.0,Denver full timeout,,77,67
286,3,4:05.0,,N. Brussino enters the game for Y. Ferrell,77,67
287,3,4:05.0,,D. Finney-Smith enters the game for D. Harris,77,67
288,3,4:05.0,M. Miller enters the game for N. Jokić,,77,67
289,3,3:56.0,Turnover by M. Miller (bad pass; steal by N. Brussino),,77,67
290,3,3:44.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by J. Barea),77,69
291,3,3:30.0,M. Beasley misses 3-pt jump shot from 24 ft,,77,69
292,3,3:29.0,,Defensive rebound by D. Finney-Smith,77,69
293,3,3:18.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,77,69
294,3,3:17.0,Defensive rebound by J. Hernangómez,,77,69
295,3,3:06.0,J. Murray misses 2-pt layup from 1 ft,,77,69
296,3,3:05.0,,Defensive rebound by D. Nowitzki,77,69
297,3,3:05.0,Loose ball foul by M. Beasley (drawn by D. Nowitzki),,77,69
298,3,3:05.0,M. Plumlee enters the game for J. Hernangómez,,77,69
299,3,2:54.0,,D. Powell misses 3-pt jump shot from 25 ft,77,69
300,3,2:53.0,Defensive rebound by J. Murray,,77,69
301,3,2:44.0,D. Arthur misses 2-pt jump shot from 23 ft,,77,69
302,3,2:43.0,,Defensive rebound by N. Brussino,77,69
303,3,2:28.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,77,69
304,3,2:27.0,Defensive rebound by M. Miller,,77,69
305,3,2:22.0,M. Beasley makes 2-pt layup from 1 ft,,79,69
306,3,2:11.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft,79,72
307,3,1:54.0,M. Plumlee misses 2-pt hook shot from 4 ft,,79,72
308,3,1:52.0,,Defensive rebound by D. Nowitzki,79,72
309,3,1:30.0,,D. Finney-Smith misses 2-pt layup from 1 ft,79,72
310,3,1:29.0,Defensive rebound by M. Miller,,79,72
311,3,1:23.0,,J. Uthoff enters the game for J. Barea,79,72
312,3,1:23.0,,D. Harris enters the game for D. Nowitzki,79,72
313,3,1:16.0,J. Murray makes 2-pt jump shot from 21 ft,,81,72
314,3,0:59.0,,D. Harris misses 2-pt jump shot from 19 ft,81,72
315,3,0:58.0,Defensive rebound by M. Miller,,81,72
316,3,0:40.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Beasley),,83,72
317,3,0:30.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by D. Harris),83,75
318,3,0:05.0,D. Arthur misses 3-pt jump shot from 25 ft,,83,75
319,3,0:04.0,,Defensive rebound by J. Uthoff,83,75
320,3,0:01.0,,D. Harris misses 3-pt jump shot from 27 ft,83,75
321,3,0:00.0,,Offensive rebound by Team,83,75
322,4,11:42.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by G. Harris),,86,75
323,4,11:28.0,,Personal foul by M. Beasley (drawn by N. Brussino),86,75
324,4,11:15.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,86,75
325,4,11:14.0,Defensive rebound by M. Miller,,86,75
326,4,11:06.0,Offensive foul by M. Miller (drawn by Y. Ferrell),,86,75
327,4,11:06.0,Turnover by M. Miller (offensive foul),,86,75
328,4,10:53.0,,Shooting foul by M. Plumlee (drawn by D. Powell),86,75
329,4,10:53.0,,D. Powell makes free throw 1 of 2,86,76
330,4,10:53.0,,D. Powell makes free throw 2 of 2,86,77
331,4,10:29.0,Turnover by Team (shot clock),,86,77
332,4,10:11.0,,Y. Ferrell misses 2-pt jump shot from 6 ft,86,77
333,4,10:10.0,Defensive rebound by M. Beasley,,86,77
334,4,9:58.0,G. Harris makes 2-pt jump shot from 2 ft,,88,77
335,4,9:40.0,,D. Finney-Smith misses 2-pt layup from 3 ft (block by M. Plumlee),88,77
336,4,9:38.0,,Offensive rebound by D. Finney-Smith,88,77
337,4,9:29.0,,D. Finney-Smith makes 2-pt layup at rim,88,79
338,4,9:05.0,G. Harris misses 3-pt jump shot from 25 ft,,88,79
339,4,9:04.0,,Defensive rebound by D. Powell,88,79
340,4,8:53.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,88,79
341,4,8:52.0,Defensive rebound by M. Beasley,,88,79
342,4,8:52.0,Denver full timeout,,88,79
343,4,8:35.0,Turnover by M. Plumlee (bad pass),,88,79
344,4,8:23.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,88,81
345,4,8:10.0,Shooting foul by J. Uthoff (drawn by J. Hernangómez),,88,81
346,4,8:10.0,J. Hernangómez makes free throw 1 of 2,,89,81
347,4,8:10.0,J. Hernangómez misses free throw 2 of 2,,89,81
348,4,8:09.0,,Defensive rebound by N. Brussino,89,81
349,4,7:54.0,,D. Powell misses 3-pt jump shot from 25 ft,89,81
350,4,7:53.0,Defensive rebound by J. Hernangómez,,89,81
351,4,7:42.0,M. Beasley makes 2-pt dunk at rim (assist by M. Miller),,91,81
352,4,7:24.0,,N. Brussino misses 3-pt jump shot from 24 ft,91,81
353,4,7:23.0,Defensive rebound by J. Hernangómez,,91,81
354,4,7:08.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by G. Harris),,94,81
355,4,6:56.0,,N. Brussino makes 2-pt jump shot from 17 ft (assist by J. Uthoff),94,83
356,4,6:29.0,M. Beasley misses 3-pt jump shot from 24 ft,,94,83
357,4,6:27.0,Offensive rebound by Team,,94,83
358,4,6:27.0,,A. Hammons enters the game for D. Powell,94,83
359,4,6:15.0,Turnover by M. Miller (step out of bounds),,94,83
360,4,5:57.0,,Shooting foul by M. Plumlee (drawn by A. Hammons),94,83
361,4,5:57.0,Official timeout,,94,83
362,4,5:57.0,,A. Hammons misses free throw 1 of 2,94,83
363,4,5:57.0,,Offensive rebound by Team,94,83
364,4,5:57.0,,A. Hammons makes free throw 2 of 2,94,84
365,4,5:45.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Harris),,96,84
366,4,5:17.0,,Turnover by Y. Ferrell (bad pass; steal by M. Beasley),96,84
367,4,5:03.0,M. Beasley misses 2-pt hook shot from 3 ft,,96,84
368,4,5:02.0,Offensive rebound by M. Beasley,,96,84
369,4,4:59.0,M. Miller makes 3-pt jump shot from 25 ft (assist by M. Beasley),,99,84
370,4,4:39.0,,N. Brussino makes 3-pt jump shot from 24 ft (assist by J. Uthoff),99,87
371,4,4:15.0,J. Hernangómez misses 2-pt dunk at rim,,99,87
372,4,4:14.0,,Defensive rebound by Y. Ferrell,99,87
373,4,4:07.0,,J. Uthoff makes 2-pt hook shot from 3 ft (assist by Y. Ferrell),99,89
374,4,3:47.0,M. Miller makes 3-pt jump shot from 26 ft (assist by G. Harris),,102,89
375,4,3:44.0,,Dallas full timeout,102,89
376,4,3:44.0,,D. Powell enters the game for A. Hammons,102,89
377,4,3:44.0,J. Murray enters the game for J. Hernangómez,,102,89
