,QUARTER,TIME_REMAINING,DENVER_ACTION,CLEVELAND_ACTION,DENVER_SCORE,CLEVELAND_SCORE
44,1,5:32.0,Offensive rebound by Team,,15,17
45,1,5:32.0,N. Jokić makes free throw 2 of 2,,16,17
46,1,5:14.0,,L. James makes 2-pt jump shot from 7 ft,16,19
47,1,4:51.0,J. Nelson makes 3-pt jump shot from 26 ft (assist by W. Chandler),,19,19
48,1,4:35.0,,K. Irving makes 2-pt layup at rim,19,21
49,1,4:07.0,J. Nelson makes 2-pt jump shot from 8 ft,,21,21
50,1,3:56.0,,K. Irving misses 3-pt jump shot from 25 ft,21,21
51,1,3:56.0,Defensive rebound by N. Jokić,,21,21
52,1,3:52.0,Turnover by N. Jokić (lost ball; steal by D. Liggins),,21,21
53,1,3:46.0,,K. Irving makes 2-pt layup from 2 ft,21,23
54,1,3:25.0,W. Chandler makes 2-pt dunk at rim (assist by N. Jokić),,23,23
55,1,3:04.0,,T. Thompson misses 2-pt dunk at rim (block by N. Jokić),23,23
56,1,3:02.0,Defensive rebound by J. Nelson,,23,23
57,1,2:58.0,J. Nelson makes 3-pt jump shot from 25 ft,,26,23
58,1,2:58.0,,Cleveland full timeout,26,23
59,1,2:58.0,Denver full timeout,,26,23
60,1,2:58.0,W. Barton enters the game for D. Arthur,,26,23
61,1,2:58.0,J. Hernangómez enters the game for G. Harris,,26,23
62,1,2:58.0,,K. Korver enters the game for L. James,26,23
63,1,2:58.0,,R. Jefferson enters the game for D. Liggins,26,23
64,1,2:39.0,,K. Love misses 2-pt hook shot from 10 ft,26,23
65,1,2:37.0,Defensive rebound by J. Nelson,,26,23
66,1,2:28.0,N. Jokić makes 2-pt layup from 1 ft (assist by J. Nelson),,28,23
67,1,2:16.0,,Turnover by K. Irving (bad pass; steal by J. Hernangómez),28,23
68,1,2:13.0,W. Chandler makes 2-pt dunk at rim (assist by N. Jokić),,30,23
69,1,2:13.0,Shooting foul by K. Korver (drawn by W. Chandler),,30,23
70,1,2:13.0,W. Chandler makes free throw 1 of 1,,31,23
71,1,1:52.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by K. Korver),31,26
72,1,1:36.0,W. Chandler misses 3-pt jump shot from 25 ft,,31,26
73,1,1:35.0,Offensive rebound by N. Jokić,,31,26
74,1,1:30.0,W. Barton misses 3-pt jump shot from 26 ft,,31,26
75,1,1:30.0,,Defensive rebound by K. Love,31,26
76,1,1:18.0,,K. Korver misses 3-pt jump shot from 25 ft,31,26
77,1,1:18.0,Defensive rebound by N. Jokić,,31,26
78,1,1:07.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,31,26
79,1,1:07.0,Offensive rebound by W. Chandler,,31,26
80,1,0:56.0,N. Jokić misses 2-pt jump shot from 12 ft,,31,26
81,1,0:56.0,Offensive rebound by W. Chandler,,31,26
82,1,0:56.0,W. Chandler makes 2-pt layup from 1 ft,,33,26
83,1,0:47.0,,Personal foul by N. Jokić (drawn by K. Korver),33,26
84,1,0:47.0,J. O'Bryant enters the game for W. Chandler,,33,26
85,1,0:46.0,,K. Korver makes 2-pt jump shot from 9 ft (assist by K. Irving),33,28
86,1,0:29.0,J. Nelson misses 2-pt jump shot from 20 ft,,33,28
87,1,0:28.0,,Defensive rebound by Team,33,28
88,1,0:09.0,,K. Irving misses 2-pt jump shot from 18 ft,33,28
89,1,0:06.0,Defensive rebound by J. Hernangómez,,33,28
90,1,0:05.0,Personal foul by R. Jefferson (drawn by W. Barton),,33,28
91,1,0:05.0,,D. Liggins enters the game for K. Irving,33,28
92,1,0:01.0,Turnover by N. Jokić (bad pass; steal by K. Korver),,33,28
93,2,11:51.0,,Turnover by L. James (lost ball; steal by J. Hernangómez),33,28
94,2,11:39.0,M. Miller misses 3-pt jump shot from 26 ft,,33,28
95,2,11:38.0,Offensive rebound by J. Hernangómez,,33,28
96,2,11:33.0,W. Barton misses 2-pt layup from 1 ft,,33,28
97,2,11:29.0,Offensive rebound by W. Barton,,33,28
98,2,11:26.0,Shooting foul by C. Frye (drawn by J. Hernangómez),,33,28
99,2,11:26.0,J. Hernangómez makes free throw 1 of 2,,34,28
100,2,11:26.0,J. Hernangómez makes free throw 2 of 2,,35,28
101,2,11:13.0,,R. Jefferson makes 2-pt layup from 1 ft (assist by L. James),35,30
102,2,10:56.0,W. Barton misses 2-pt jump shot from 7 ft,,35,30
103,2,10:54.0,,Defensive rebound by L. James,35,30
104,2,10:51.0,,Shooting foul by J. O'Bryant (drawn by L. James),35,30
105,2,10:51.0,,L. James makes free throw 1 of 2,35,31
106,2,10:51.0,,L. James makes free throw 2 of 2,35,32
107,2,10:32.0,W. Barton makes 2-pt jump shot from 18 ft,,37,32
108,2,10:18.0,,L. James makes 2-pt layup from 2 ft,37,34
109,2,10:18.0,,Shooting foul by J. Hernangómez (drawn by L. James),37,34
110,2,10:18.0,,L. James makes free throw 1 of 1,37,35
111,2,9:56.0,J. O'Bryant misses 2-pt jump shot from 10 ft,,37,35
112,2,9:55.0,,Defensive rebound by D. Williams,37,35
113,2,9:50.0,,Shooting foul by J. Hernangómez (drawn by D. Williams),37,35
114,2,9:50.0,,D. Williams makes free throw 1 of 2,37,36
115,2,9:50.0,,D. Williams makes free throw 2 of 2,37,37
116,2,9:44.0,Offensive foul by M. Miller (drawn by R. Jefferson),,37,37
117,2,9:44.0,Turnover by M. Miller (offensive foul),,37,37
118,2,9:33.0,,Personal foul by M. Miller (drawn by D. Williams),37,37
119,2,9:28.0,,K. Korver misses 2-pt jump shot from 15 ft,37,37
120,2,9:28.0,Defensive rebound by J. O'Bryant,,37,37
121,2,9:10.0,W. Barton misses 2-pt layup from 2 ft,,37,37
122,2,9:10.0,,Defensive rebound by Team,37,37
123,2,9:04.0,,L. James makes 2-pt layup from 2 ft,37,39
124,2,9:02.0,Denver full timeout,,37,39
125,2,9:02.0,N. Jokić enters the game for J. Hernangómez,,37,39
126,2,9:02.0,W. Chandler enters the game for J. O'Bryant,,37,39
127,2,8:42.0,J. Murray misses 2-pt jump shot from 17 ft,,37,39
128,2,8:42.0,,Defensive rebound by Team,37,39
129,2,8:23.0,,K. Korver makes 2-pt jump shot from 21 ft (assist by L. James),37,41
130,2,8:10.0,W. Chandler misses 2-pt jump shot from 17 ft,,37,41
131,2,8:09.0,,Defensive rebound by L. James,37,41
132,2,8:06.0,,Turnover by L. James (bad pass; steal by W. Barton),37,41
133,2,7:55.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by M. Miller),,40,41
134,2,7:45.0,,Offensive foul by C. Frye (drawn by J. Murray),40,41
135,2,7:45.0,,Turnover by C. Frye (offensive foul),40,41
136,2,7:45.0,J. Nelson enters the game for J. Murray,,40,41
137,2,7:29.0,M. Miller misses 3-pt jump shot from 25 ft,,40,41
138,2,7:29.0,,Defensive rebound by R. Jefferson,40,41
139,2,7:21.0,,R. Jefferson misses 3-pt jump shot from 25 ft,40,41
140,2,7:21.0,Defensive rebound by W. Chandler,,40,41
141,2,7:12.0,Turnover by N. Jokić (bad pass),,40,41
142,2,7:01.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by L. James),40,44
143,2,6:43.0,Shooting foul by R. Jefferson (drawn by W. Barton),,40,44
144,2,6:43.0,W. Barton makes free throw 1 of 2,,41,44
145,2,6:43.0,D. Arthur enters the game for M. Miller,,41,44
146,2,6:43.0,,K. Irving enters the game for R. Jefferson,41,44
147,2,6:43.0,W. Barton makes free throw 2 of 2,,42,44
148,2,6:22.0,,C. Frye misses 3-pt jump shot from 25 ft,42,44
149,2,6:22.0,Defensive rebound by D. Arthur,,42,44
150,2,6:15.0,W. Barton misses 2-pt jump shot from 9 ft,,42,44
151,2,6:15.0,,Defensive rebound by K. Irving,42,44
152,2,6:12.0,,Turnover by K. Irving (step out of bounds),42,44
153,2,6:12.0,G. Harris enters the game for W. Barton,,42,44
154,2,6:12.0,,T. Thompson enters the game for C. Frye,42,44
155,2,5:50.0,W. Chandler makes 2-pt layup from 2 ft,,44,44
156,2,5:34.0,,K. Korver misses 2-pt jump shot from 20 ft,44,44
157,2,5:33.0,Defensive rebound by J. Nelson,,44,44
158,2,5:24.0,N. Jokić misses 3-pt jump shot from 25 ft,,44,44
159,2,5:23.0,Offensive rebound by D. Arthur,,44,44
160,2,5:17.0,W. Chandler misses 3-pt jump shot from 25 ft,,44,44
161,2,5:16.0,,Defensive rebound by K. Irving,44,44
162,2,5:05.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by L. James),44,47
163,2,4:49.0,G. Harris misses 2-pt jump shot from 8 ft (block by T. Thompson),,44,47
164,2,4:46.0,Offensive rebound by J. Nelson,,44,47
165,2,4:41.0,J. Nelson misses 2-pt jump shot from 21 ft,,44,47
166,2,4:40.0,,Defensive rebound by L. James,44,47
167,2,4:37.0,,D. Williams makes 2-pt dunk at rim (assist by K. Irving),44,49
168,2,4:37.0,Denver full timeout,,44,49
169,2,4:37.0,Official timeout,,44,49
170,2,4:37.0,,K. Love enters the game for L. James,44,49
171,2,4:24.0,Shooting foul by K. Korver (drawn by N. Jokić),,44,49
172,2,4:24.0,N. Jokić makes free throw 1 of 2,,45,49
173,2,4:24.0,N. Jokić makes free throw 2 of 2,,46,49
174,2,4:08.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by K. Love),46,52
175,2,3:51.0,W. Chandler makes 2-pt dunk at rim (assist by N. Jokić),,48,52
176,2,3:32.0,,K. Korver makes 2-pt jump shot from 14 ft (assist by T. Thompson),48,54
177,2,3:06.0,N. Jokić misses 2-pt jump shot from 13 ft,,48,54
178,2,3:06.0,,Defensive rebound by K. Korver,48,54
179,2,2:48.0,,Turnover by K. Love (bad pass; steal by J. Nelson),48,54
180,2,2:36.0,W. Chandler misses 2-pt jump shot from 8 ft,,48,54
181,2,2:35.0,Offensive rebound by N. Jokić,,48,54
182,2,2:35.0,N. Jokić makes 2-pt layup from 1 ft,,50,54
183,2,2:33.0,,Cleveland full timeout,50,54
184,2,2:33.0,W. Barton enters the game for D. Arthur,,50,54
185,2,2:33.0,,D. Liggins enters the game for K. Korver,50,54
186,2,2:22.0,,K. Irving misses 2-pt layup from 1 ft,50,54
187,2,2:21.0,Defensive rebound by Team,,50,54
188,2,1:59.0,G. Harris misses 3-pt jump shot from 28 ft,,50,54
189,2,1:59.0,,Defensive rebound by D. Liggins,50,54
190,2,1:44.0,,K. Irving misses 2-pt jump shot from 19 ft,50,54
191,2,1:44.0,Defensive rebound by W. Chandler,,50,54
192,2,1:25.0,N. Jokić misses 2-pt hook shot from 13 ft,,50,54
193,2,1:24.0,,Defensive rebound by K. Love,50,54
194,2,1:13.0,,K. Love misses 3-pt jump shot from 28 ft,50,54
195,2,1:13.0,Defensive rebound by G. Harris,,50,54
196,2,1:08.0,N. Jokić misses 2-pt layup from 1 ft (block by K. Love),,50,54
197,2,1:05.0,,Defensive rebound by K. Irving,50,54
198,2,0:56.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by D. Liggins),50,57
199,2,0:44.0,J. Nelson misses 2-pt jump shot from 4 ft,,50,57
200,2,0:43.0,,Defensive rebound by T. Thompson,50,57
201,2,0:38.0,,K. Irving misses 3-pt jump shot from 25 ft,50,57
202,2,0:37.0,Defensive rebound by W. Barton,,50,57
203,2,0:32.0,N. Jokić makes 2-pt layup from 1 ft (assist by J. Nelson),,52,57
204,2,0:12.0,,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),52,59
205,2,0:01.0,W. Barton makes 3-pt jump shot from 22 ft (assist by J. Nelson),,55,59
206,2,0:00.0,,K. Irving misses 3-pt jump shot from 40 ft,55,59
207,2,0:00.0,,Offensive rebound by Team,55,59
208,3,11:37.0,,L. James misses 2-pt jump shot from 13 ft,55,59
209,3,11:36.0,Defensive rebound by N. Jokić,,55,59
210,3,11:32.0,W. Chandler misses 2-pt layup from 4 ft (block by K. Irving),,55,59
211,3,11:31.0,,Defensive rebound by T. Thompson,55,59
212,3,11:20.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by K. Love),55,62
213,3,10:59.0,Turnover by W. Chandler (bad pass; steal by D. Liggins),,55,62
214,3,10:45.0,,K. Irving misses 2-pt layup from 1 ft,55,62
215,3,10:43.0,Defensive rebound by J. Nelson,,55,62
216,3,10:29.0,W. Chandler misses 3-pt jump shot from 25 ft,,55,62
217,3,10:28.0,,Defensive rebound by D. Liggins,55,62
218,3,10:04.0,,Turnover by Team (shot clock),55,62
219,3,9:53.0,W. Chandler misses 3-pt jump shot from 24 ft,,55,62
220,3,9:53.0,,Defensive rebound by T. Thompson,55,62
221,3,9:43.0,,Shooting foul by J. Nelson (drawn by D. Liggins),55,62
222,3,9:43.0,,D. Liggins makes free throw 1 of 2,55,63
223,3,9:43.0,,D. Liggins makes free throw 2 of 2,55,64
224,3,9:26.0,G. Harris misses 3-pt jump shot from 24 ft,,55,64
225,3,9:25.0,,Defensive rebound by K. Love,55,64
226,3,9:20.0,,D. Liggins makes 2-pt layup from 1 ft (assist by K. Love),55,66
227,3,9:18.0,Denver full timeout,,55,66
228,3,9:06.0,Personal foul by T. Thompson (drawn by W. Chandler),,55,66
229,3,9:02.0,Turnover by N. Jokić (bad pass; steal by D. Liggins),,55,66
230,3,8:52.0,,L. James makes 2-pt jump shot from 12 ft (assist by D. Liggins),55,68
231,3,8:27.0,N. Jokić misses 2-pt jump shot from 14 ft,,55,68
232,3,8:24.0,,Defensive rebound by K. Love,55,68
233,3,8:17.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by K. Love),55,71
234,3,8:00.0,J. Nelson misses 3-pt jump shot from 24 ft,,55,71
235,3,8:00.0,,Defensive rebound by D. Liggins,55,71
236,3,7:52.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by D. Liggins),55,74
237,3,7:52.0,Denver full timeout,,55,74
238,3,7:35.0,D. Arthur misses 3-pt jump shot from 28 ft,,55,74
239,3,7:35.0,,Defensive rebound by T. Thompson,55,74
240,3,7:12.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),55,77
241,3,6:59.0,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Nelson),,58,77
242,3,6:35.0,,T. Thompson misses 2-pt jump shot from 6 ft,58,77
243,3,6:33.0,Defensive rebound by G. Harris,,58,77
244,3,6:23.0,N. Jokić misses 2-pt jump shot from 4 ft,,58,77
245,3,6:23.0,Offensive rebound by N. Jokić,,58,77
246,3,6:20.0,N. Jokić makes 2-pt jump shot from 5 ft,,60,77
247,3,6:06.0,,K. Irving misses 3-pt jump shot from 25 ft,60,77
248,3,6:04.0,Defensive rebound by J. Nelson,,60,77
249,3,5:57.0,D. Arthur misses 3-pt jump shot from 24 ft,,60,77
250,3,5:57.0,,Defensive rebound by D. Liggins,60,77
251,3,5:44.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),60,80
252,3,5:29.0,W. Chandler makes 2-pt layup from 2 ft (assist by J. Nelson),,62,80
253,3,5:10.0,,L. James makes 3-pt jump shot from 27 ft,62,83
254,3,4:58.0,G. Harris misses 2-pt jump shot from 8 ft (block by D. Liggins),,62,83
255,3,4:58.0,Offensive rebound by N. Jokić,,62,83
256,3,4:58.0,Shooting foul by T. Thompson (drawn by N. Jokić),,62,83
257,3,4:58.0,N. Jokić makes free throw 1 of 2,,63,83
258,3,4:58.0,W. Barton enters the game for D. Arthur,,63,83
259,3,4:58.0,N. Jokić makes free throw 2 of 2,,64,83
260,3,4:48.0,,Turnover by L. James (traveling),64,83
261,3,4:38.0,J. Nelson makes 2-pt layup at rim (assist by W. Barton),,66,83
262,3,4:15.0,,L. James misses 2-pt jump shot from 14 ft,66,83
263,3,4:12.0,,Offensive rebound by K. Love,66,83
264,3,4:09.0,,K. Love misses 3-pt jump shot from 23 ft,66,83
265,3,4:08.0,Defensive rebound by N. Jokić,,66,83
266,3,3:56.0,N. Jokić misses 2-pt jump shot from 11 ft,,66,83
267,3,3:54.0,,Defensive rebound by T. Thompson,66,83
268,3,3:46.0,,L. James makes 2-pt layup from 2 ft (assist by K. Irving),66,85
269,3,3:32.0,Personal foul by L. James (drawn by W. Barton),,66,85
270,3,3:32.0,,R. Jefferson enters the game for L. James,66,85
271,3,3:32.0,,K. Korver enters the game for D. Liggins,66,85
272,3,3:23.0,J. Nelson makes 2-pt jump shot from 16 ft,,68,85
273,3,3:12.0,,Personal foul by W. Chandler (drawn by K. Love),68,85
274,3,3:07.0,,K. Love makes 2-pt jump shot from 14 ft (assist by K. Irving),68,87
275,3,2:51.0,Shooting foul by K. Irving (drawn by G. Harris),,68,87
276,3,2:51.0,,Cleveland full timeout,68,87
277,3,2:51.0,G. Harris misses free throw 1 of 2,,68,87
278,3,2:51.0,Offensive rebound by Team,,68,87
279,3,2:51.0,J. Hernangómez enters the game for W. Chandler,,68,87
280,3,2:51.0,G. Harris makes free throw 2 of 2,,69,87
281,3,2:38.0,,Turnover by K. Korver (lost ball; steal by G. Harris),69,87
282,3,2:28.0,J. Nelson misses 3-pt jump shot from 28 ft,,69,87
283,3,2:28.0,,Defensive rebound by T. Thompson,69,87
284,3,2:09.0,,Turnover by K. Irving (bad pass),69,87
285,3,1:54.0,G. Harris makes 2-pt layup from 1 ft (assist by W. Barton),,71,87
286,3,1:42.0,,K. Irving misses 3-pt jump shot from 25 ft,71,87
287,3,1:42.0,Defensive rebound by J. Hernangómez,,71,87
288,3,1:36.0,W. Barton misses 2-pt layup from 1 ft,,71,87
289,3,1:35.0,,Defensive rebound by R. Jefferson,71,87
290,3,1:26.0,,K. Irving makes 2-pt layup from 2 ft,71,89
291,3,1:14.0,G. Harris makes 2-pt layup from 1 ft,,73,89
292,3,1:05.0,,Personal foul by W. Barton (drawn by T. Thompson),73,89
293,3,1:05.0,J. Murray enters the game for G. Harris,,73,89
294,3,0:56.0,,K. Irving misses 2-pt jump shot from 17 ft,73,89
295,3,0:55.0,Defensive rebound by J. Nelson,,73,89
296,3,0:49.0,Shooting foul by K. Irving (drawn by W. Barton),,73,89
297,3,0:49.0,W. Barton makes free throw 1 of 2,,74,89
298,3,0:49.0,W. Barton makes free throw 2 of 2,,75,89
299,3,0:43.0,,Personal foul by J. Hernangómez,75,89
300,3,0:43.0,,K. Love misses free throw 1 of 2,75,89
301,3,0:43.0,,Offensive rebound by Team,75,89
302,3,0:43.0,,K. Love makes free throw 2 of 2,75,90
303,3,0:31.0,Turnover by W. Barton (bad pass; steal by R. Jefferson),,75,90
304,3,0:11.0,,Shooting foul by J. Nelson (drawn by R. Jefferson),75,90
305,3,0:11.0,,R. Jefferson makes free throw 1 of 2,75,91
306,3,0:11.0,,D. Williams enters the game for K. Love,75,91
307,3,0:11.0,,D. Liggins enters the game for K. Irving,75,91
308,3,0:11.0,,R. Jefferson makes free throw 2 of 2,75,92
309,3,0:01.0,W. Barton makes 3-pt jump shot from 27 ft,,78,92
310,4,11:42.0,J. O'Bryant makes 2-pt layup from 1 ft (assist by W. Barton),,80,92
311,4,11:33.0,,Personal foul by W. Barton (drawn by R. Jefferson),80,92
312,4,11:19.0,,L. James makes 2-pt layup from 1 ft,80,94
313,4,11:19.0,,Shooting foul by J. Hernangómez (drawn by L. James),80,94
314,4,11:19.0,,L. James makes free throw 1 of 1,80,95
315,4,11:06.0,J. Murray misses 3-pt jump shot from 26 ft,,80,95
316,4,11:06.0,,Defensive rebound by K. Korver,80,95
317,4,11:04.0,,Turnover by D. Williams (lost ball),80,95
318,4,10:55.0,W. Barton misses 3-pt jump shot from 25 ft,,80,95
319,4,10:54.0,,Defensive rebound by L. James,80,95
320,4,10:34.0,,L. James misses 2-pt jump shot from 17 ft,80,95
321,4,10:32.0,Defensive rebound by W. Barton,,80,95
322,4,10:19.0,J. Hernangómez misses 2-pt jump shot from 6 ft,,80,95
323,4,10:17.0,,Defensive rebound by C. Frye,80,95
324,4,10:13.0,,Turnover by R. Jefferson (lost ball; steal by M. Miller),80,95
325,4,10:08.0,J. O'Bryant makes 2-pt dunk at rim (assist by W. Barton),,82,95
326,4,10:06.0,,Cleveland full timeout,82,95
327,4,10:00.0,,L. James makes 2-pt layup from 1 ft (assist by R. Jefferson),82,97
328,4,9:44.0,J. Murray makes 2-pt jump shot from 19 ft,,84,97
329,4,9:31.0,,Turnover by L. James (lost ball),84,97
330,4,9:17.0,W. Barton misses 2-pt layup from 2 ft,,84,97
331,4,9:15.0,,Defensive rebound by K. Korver,84,97
332,4,9:07.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),84,100
333,4,8:57.0,J. Murray makes 3-pt jump shot from 26 ft (assist by M. Miller),,87,100
334,4,8:44.0,,Turnover by L. James (back court),87,100
335,4,8:25.0,J. Murray misses 2-pt layup from 1 ft,,87,100
336,4,8:24.0,Offensive rebound by J. O'Bryant,,87,100
337,4,8:24.0,J. O'Bryant misses 2-pt layup from 1 ft,,87,100
338,4,8:23.0,,Defensive rebound by K. Korver,87,100
339,4,8:20.0,,Turnover by L. James (bad pass; steal by J. Murray),87,100
340,4,8:19.0,Personal foul by R. Jefferson (drawn by J. Murray),,87,100
341,4,8:12.0,J. Murray misses 3-pt jump shot from 25 ft,,87,100
342,4,8:11.0,,Defensive rebound by L. James,87,100
343,4,8:10.0,,Personal foul by J. Murray (drawn by L. James),87,100
344,4,7:55.0,,Personal foul by J. Hernangómez,87,100
345,4,7:46.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),87,103
346,4,7:28.0,J. Murray makes 2-pt dunk at rim (assist by M. Miller),,89,103
347,4,7:18.0,,R. Jefferson misses 3-pt jump shot from 24 ft,89,103
348,4,7:18.0,Defensive rebound by M. Miller,,89,103
349,4,7:12.0,J. Hernangómez makes 2-pt layup at rim (assist by M. Miller),,91,103
350,4,6:51.0,,C. Frye makes 2-pt jump shot from 21 ft (assist by L. James),91,105
351,4,6:38.0,Turnover by M. Miller (bad pass; steal by L. James),,91,105
352,4,6:27.0,,R. Jefferson misses 3-pt jump shot from 23 ft,91,105
353,4,6:27.0,Defensive rebound by M. Miller,,91,105
354,4,6:21.0,Shooting foul by K. Korver (drawn by J. Murray),,91,105
355,4,6:21.0,J. Murray makes free throw 1 of 3,,92,105
356,4,6:21.0,J. Murray makes free throw 2 of 3,,93,105
357,4,6:21.0,,K. Irving enters the game for R. Jefferson,93,105
358,4,6:21.0,,K. Love enters the game for C. Frye,93,105
359,4,6:21.0,,T. Thompson enters the game for D. Williams,93,105
360,4,6:21.0,N. Jokić enters the game for J. O'Bryant,,93,105
361,4,6:21.0,W. Chandler enters the game for M. Miller,,93,105
362,4,6:21.0,J. Murray makes free throw 3 of 3,,94,105
363,4,6:04.0,,L. James misses 2-pt jump shot from 12 ft,94,105
364,4,6:03.0,Defensive rebound by N. Jokić,,94,105
365,4,6:00.0,J. Hernangómez misses 2-pt jump shot from 6 ft,,94,105
366,4,5:58.0,Offensive rebound by J. Hernangómez,,94,105
367,4,5:57.0,J. Hernangómez misses 2-pt layup from 1 ft,,94,105
368,4,5:56.0,Offensive rebound by J. Hernangómez,,94,105
369,4,5:56.0,J. Hernangómez misses 2-pt layup from 1 ft,,94,105
370,4,5:55.0,,Defensive rebound by K. Love,94,105
371,4,5:46.0,,K. Korver makes 2-pt jump shot from 21 ft (assist by L. James),94,107
372,4,5:44.0,Denver full timeout,,94,107
373,4,5:44.0,J. Nelson enters the game for W. Barton,,94,107
374,4,5:44.0,G. Harris enters the game for J. Hernangómez,,94,107
375,4,5:32.0,N. Jokić misses 2-pt jump shot from 13 ft,,94,107
376,4,5:32.0,,Defensive rebound by T. Thompson,94,107
377,4,5:08.0,,K. Irving misses 2-pt jump shot from 17 ft,94,107
378,4,5:08.0,,Offensive rebound by K. Love,94,107
379,4,5:03.0,,L. James makes 2-pt dunk at rim (assist by K. Love),94,109
380,4,4:46.0,J. Nelson misses 2-pt jump shot from 20 ft,,94,109
381,4,4:46.0,Offensive rebound by N. Jokić,,94,109
382,4,4:40.0,N. Jokić makes 2-pt jump shot from 9 ft,,96,109
383,4,4:23.0,,Shooting foul by J. Nelson (drawn by K. Irving),96,109
384,4,4:23.0,,K. Irving makes free throw 1 of 2,96,110
385,4,4:23.0,,K. Irving makes free throw 2 of 2,96,111
386,4,4:10.0,W. Chandler misses 3-pt jump shot from 24 ft,,96,111
387,4,4:09.0,,Defensive rebound by K. Korver,96,111
388,4,4:02.0,,K. Irving misses 3-pt jump shot from 25 ft,96,111
