,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
148,2,7:58.0,,T. Rozier misses 3-pt jump shot from 25 ft,29,41
149,2,7:57.0,Defensive rebound by C. Felício,,29,41
150,2,7:45.0,C. Felício misses 2-pt layup from 2 ft (block by A. Johnson),,29,41
151,2,7:44.0,,Defensive rebound by A. Johnson,29,41
152,2,7:32.0,,A. Johnson makes 2-pt dunk at rim (assist by M. Smart),29,43
153,2,7:32.0,Chicago full timeout,,29,43
154,2,7:32.0,,J. Brown enters the game for M. Smart,29,43
155,2,7:32.0,R. Rondo enters the game for D. Wade,,29,43
156,2,7:32.0,J. Butler enters the game for C. Felício,,29,43
157,2,7:32.0,T. Gibson enters the game for D. Valentine,,29,43
158,2,7:17.0,Shooting foul by J. Brown (drawn by J. Butler),,29,43
159,2,7:17.0,J. Butler makes free throw 1 of 2,,30,43
160,2,7:17.0,J. Butler makes free throw 2 of 2,,31,43
161,2,6:53.0,,J. Jerebko misses 2-pt layup from 3 ft,31,43
162,2,6:52.0,Defensive rebound by R. Rondo,,31,43
163,2,6:50.0,Shooting foul by J. Brown (drawn by J. Butler),,31,43
164,2,6:50.0,J. Butler makes free throw 1 of 2,,32,43
165,2,6:50.0,,J. Crowder enters the game for J. Brown,32,43
166,2,6:50.0,,I. Thomas enters the game for T. Rozier,32,43
167,2,6:50.0,J. Butler makes free throw 2 of 2,,33,43
168,2,6:35.0,,J. Crowder misses 2-pt jump shot from 20 ft,33,43
169,2,6:34.0,Defensive rebound by J. Butler,,33,43
170,2,6:13.0,J. Butler makes 2-pt layup from 1 ft (assist by T. Gibson),,35,43
171,2,6:02.0,,Turnover by J. Crowder (lost ball; steal by T. Gibson),35,43
172,2,5:56.0,J. Butler makes 2-pt layup from 1 ft (assist by J. Grant),,37,43
173,2,5:55.0,,Boston full timeout,37,43
174,2,5:55.0,,M. Smart enters the game for J. Jerebko,37,43
175,2,5:39.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),37,45
176,2,5:21.0,J. Butler misses 2-pt jump shot from 16 ft,,37,45
177,2,5:20.0,Offensive rebound by T. Gibson,,37,45
178,2,5:09.0,T. Gibson makes 2-pt layup from 1 ft (assist by J. Grant),,39,45
179,2,5:09.0,Shooting foul by A. Johnson (drawn by T. Gibson),,39,45
180,2,5:09.0,T. Gibson makes free throw 1 of 1,,40,45
181,2,4:52.0,,A. Johnson makes 2-pt layup from 1 ft (assist by M. Smart),40,47
182,2,4:42.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by R. Rondo),,43,47
183,2,4:18.0,,I. Thomas makes 3-pt jump shot from 27 ft (assist by J. Crowder),43,50
184,2,4:04.0,J. Butler makes 2-pt layup from 1 ft (assist by T. Gibson),,45,50
185,2,4:04.0,,Boston full timeout,45,50
186,2,4:04.0,,J. Jerebko enters the game for J. Crowder,45,50
187,2,3:46.0,,A. Bradley misses 3-pt jump shot from 24 ft,45,50
188,2,3:45.0,Defensive rebound by J. Grant,,45,50
189,2,3:36.0,R. Rondo makes 2-pt layup from 2 ft (assist by T. Gibson),,47,50
190,2,3:11.0,,J. Jerebko misses 2-pt jump shot from 20 ft,47,50
191,2,3:10.0,Defensive rebound by T. Gibson,,47,50
192,2,2:53.0,J. Grant makes 2-pt jump shot from 17 ft,,49,50
193,2,2:37.0,,Turnover by I. Thomas (lost ball; steal by R. Rondo),49,50
194,2,2:34.0,Offensive foul by J. Butler (drawn by I. Thomas),,49,50
195,2,2:34.0,Turnover by J. Butler (offensive foul),,49,50
196,2,2:34.0,Official timeout,,49,50
197,2,2:34.0,,T. Zeller enters the game for A. Johnson,49,50
198,2,2:34.0,,J. Brown enters the game for J. Jerebko,49,50
199,2,2:14.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by I. Thomas),49,53
200,2,1:50.0,T. Gibson makes 2-pt jump shot from 9 ft (assist by J. Butler),,51,53
201,2,1:39.0,,J. Brown misses 3-pt jump shot from 26 ft,51,53
202,2,1:37.0,Defensive rebound by J. Grant,,51,53
203,2,1:26.0,Shooting foul by J. Brown (drawn by N. Mirotić),,51,53
204,2,1:26.0,N. Mirotić misses free throw 1 of 2,,51,53
205,2,1:26.0,Offensive rebound by Team,,51,53
206,2,1:26.0,D. Wade enters the game for J. Grant,,51,53
207,2,1:26.0,N. Mirotić makes free throw 2 of 2,,52,53
208,2,1:07.0,,A. Bradley misses 3-pt jump shot from 25 ft,52,53
209,2,1:06.0,,Offensive rebound by J. Brown,52,53
210,2,1:06.0,,J. Brown misses 2-pt layup from 1 ft,52,53
211,2,1:05.0,Defensive rebound by R. Rondo,,52,53
212,2,1:01.0,J. Butler misses 2-pt layup at rim,,52,53
213,2,1:00.0,,Defensive rebound by Team,52,53
214,2,0:39.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by I. Thomas),52,55
215,2,0:39.0,Chicago full timeout,,52,55
216,2,0:39.0,,J. Young enters the game for J. Brown,52,55
217,2,0:31.0,J. Butler misses 2-pt jump shot from 11 ft,,52,55
218,2,0:29.0,,Defensive rebound by A. Bradley,52,55
219,2,0:11.0,,Shooting foul by T. Gibson (drawn by M. Smart),52,55
220,2,0:11.0,,M. Smart misses free throw 1 of 2,52,55
221,2,0:11.0,,Offensive rebound by Team,52,55
222,2,0:11.0,,M. Smart misses free throw 2 of 2,52,55
223,2,0:11.0,Defensive rebound by R. Rondo,,52,55
224,2,0:11.0,,A. Johnson enters the game for T. Zeller,52,55
225,2,0:03.0,J. Butler misses 2-pt jump shot from 1 ft (block by I. Thomas),,52,55
226,2,0:02.0,,Defensive rebound by J. Young,52,55
227,2,0:01.0,,A. Bradley misses 3-pt jump shot from 27 ft,52,55
228,2,0:00.0,,Offensive rebound by Team,52,55
229,3,11:37.0,,A. Johnson misses 2-pt hook shot from 8 ft,52,55
230,3,11:36.0,,Offensive rebound by T. Zeller,52,55
231,3,11:35.0,,T. Zeller misses 2-pt layup from 1 ft,52,55
232,3,11:34.0,Defensive rebound by R. Lopez,,52,55
233,3,11:17.0,Turnover by T. Gibson (lost ball; steal by I. Thomas),,52,55
234,3,11:14.0,,Shooting foul by R. Rondo (drawn by I. Thomas),52,55
235,3,11:14.0,,I. Thomas makes free throw 1 of 2,52,56
236,3,11:14.0,,I. Thomas makes free throw 2 of 2,52,57
237,3,10:51.0,D. Wade misses 3-pt jump shot from 25 ft,,52,57
238,3,10:50.0,Offensive rebound by R. Lopez,,52,57
239,3,10:50.0,R. Lopez misses 2-pt layup from 1 ft,,52,57
240,3,10:49.0,Offensive rebound by R. Lopez,,52,57
241,3,10:49.0,R. Lopez misses 2-pt layup from 1 ft,,52,57
242,3,10:45.0,,Defensive rebound by M. Smart,52,57
243,3,10:36.0,,A. Johnson makes 3-pt jump shot from 23 ft (assist by M. Smart),52,60
244,3,10:16.0,Turnover by T. Gibson (lost ball; steal by A. Johnson),,52,60
245,3,10:07.0,,T. Zeller misses 2-pt layup from 2 ft (block by R. Lopez),52,60
246,3,10:05.0,,Offensive rebound by T. Zeller,52,60
247,3,10:04.0,,T. Zeller misses 2-pt layup from 1 ft (block by T. Gibson),52,60
248,3,10:03.0,Defensive rebound by T. Gibson,,52,60
249,3,9:49.0,T. Gibson misses 2-pt jump shot from 18 ft,,52,60
250,3,9:48.0,,Defensive rebound by A. Bradley,52,60
251,3,9:39.0,,A. Johnson misses 2-pt hook shot from 5 ft,52,60
252,3,9:38.0,,Offensive rebound by A. Johnson,52,60
253,3,9:37.0,,A. Johnson makes 2-pt layup at rim,52,62
254,3,9:37.0,Chicago full timeout,,52,62
255,3,9:18.0,R. Lopez makes 2-pt hook shot from 5 ft (assist by J. Butler),,54,62
256,3,9:08.0,,Turnover by I. Thomas (lost ball; steal by D. Wade),54,62
257,3,9:04.0,D. Wade makes 2-pt layup from 2 ft,,56,62
258,3,8:41.0,,A. Johnson makes 3-pt jump shot from 26 ft (assist by I. Thomas),56,65
259,3,8:28.0,T. Gibson misses 2-pt jump shot from 17 ft,,56,65
260,3,8:27.0,Offensive rebound by R. Rondo,,56,65
261,3,8:26.0,R. Rondo makes 2-pt layup from 1 ft,,58,65
262,3,8:07.0,,I. Thomas misses 2-pt jump shot from 12 ft,58,65
263,3,8:06.0,,Offensive rebound by I. Thomas,58,65
264,3,8:02.0,,M. Smart misses 3-pt jump shot from 25 ft,58,65
265,3,8:00.0,Defensive rebound by D. Wade,,58,65
266,3,7:51.0,Turnover by T. Gibson (3 sec),,58,65
267,3,7:33.0,,I. Thomas misses 2-pt jump shot from 11 ft,58,65
268,3,7:32.0,Defensive rebound by R. Rondo,,58,65
269,3,7:28.0,Turnover by J. Butler (offensive foul),,58,65
270,3,7:28.0,,Offensive charge foul by J. Butler (drawn by A. Johnson),58,65
271,3,7:13.0,,M. Smart misses 3-pt jump shot from 25 ft,58,65
272,3,7:11.0,Defensive rebound by J. Butler,,58,65
273,3,6:54.0,R. Rondo makes 2-pt jump shot from 17 ft (assist by D. Wade),,60,65
274,3,6:41.0,,A. Bradley makes 2-pt layup from 1 ft (assist by A. Johnson),60,67
275,3,6:26.0,Turnover by T. Gibson (offensive foul),,60,67
276,3,6:26.0,Offensive foul by T. Gibson (drawn by I. Thomas),,60,67
277,3,6:26.0,N. Mirotić enters the game for R. Lopez,,60,67
278,3,6:05.0,,Turnover by M. Smart (lost ball; steal by T. Gibson),60,67
279,3,6:00.0,Shooting block foul by I. Thomas (drawn by D. Wade),,60,67
280,3,6:00.0,D. Wade makes free throw 1 of 2,,61,67
281,3,6:00.0,,J. Jerebko enters the game for T. Zeller,61,67
282,3,6:00.0,,G. Green enters the game for M. Smart,61,67
283,3,6:00.0,D. Wade makes free throw 2 of 2,,62,67
284,3,5:44.0,,A. Johnson makes 3-pt jump shot from 25 ft (assist by A. Bradley),62,70
285,3,5:25.0,Shooting foul by J. Jerebko (drawn by N. Mirotić),,62,70
286,3,5:25.0,N. Mirotić makes free throw 1 of 3,,63,70
287,3,5:25.0,N. Mirotić makes free throw 2 of 3,,64,70
288,3,5:25.0,I. Canaan enters the game for D. Wade,,64,70
289,3,5:25.0,N. Mirotić makes free throw 3 of 3,,65,70
290,3,5:15.0,,Turnover by A. Bradley (lost ball; steal by I. Canaan),65,70
291,3,5:06.0,Turnover by R. Rondo (bad pass; steal by A. Johnson),,65,70
292,3,4:45.0,,A. Johnson makes 3-pt jump shot from 24 ft (assist by I. Thomas),65,73
293,3,4:30.0,Turnover by I. Canaan (bad pass; steal by I. Thomas),,65,73
294,3,4:27.0,,I. Thomas makes 2-pt layup from 1 ft,65,75
295,3,4:27.0,Chicago full timeout,,65,75
296,3,4:03.0,J. Butler misses 2-pt layup from 2 ft (block by A. Johnson),,65,75
297,3,4:02.0,,Defensive rebound by A. Johnson,65,75
298,3,3:41.0,,A. Johnson makes 2-pt hook shot from 5 ft (assist by G. Green),65,77
299,3,3:27.0,Personal block foul by G. Green (drawn by I. Canaan),,65,77
300,3,3:27.0,,T. Rozier enters the game for I. Thomas,65,77
301,3,3:12.0,R. Rondo makes 2-pt layup from 2 ft,,67,77
302,3,2:47.0,,A. Bradley misses 3-pt jump shot from 25 ft,67,77
303,3,2:46.0,,Offensive rebound by J. Jerebko,67,77
304,3,2:45.0,,J. Jerebko makes 2-pt layup at rim,67,79
305,3,2:26.0,I. Canaan misses 3-pt jump shot from 24 ft,,67,79
306,3,2:25.0,,Defensive rebound by A. Johnson,67,79
307,3,2:18.0,,G. Green misses 3-pt jump shot from 25 ft,67,79
308,3,2:17.0,Defensive rebound by J. Butler,,67,79
309,3,2:00.0,Shooting foul by A. Johnson (drawn by T. Gibson),,67,79
310,3,2:00.0,,Boston full timeout,67,79
311,3,2:00.0,T. Gibson misses free throw 1 of 2,,67,79
312,3,2:00.0,Offensive rebound by Team,,67,79
313,3,2:00.0,,M. Smart enters the game for A. Johnson,67,79
314,3,2:00.0,,T. Zeller enters the game for A. Bradley,67,79
315,3,2:00.0,T. Gibson makes free throw 2 of 2,,68,79
316,3,1:43.0,,T. Rozier misses 2-pt jump shot from 15 ft,68,79
317,3,1:43.0,Defensive rebound by R. Rondo,,68,79
318,3,1:21.0,T. Gibson misses 2-pt jump shot from 5 ft,,68,79
319,3,1:20.0,Offensive rebound by T. Gibson,,68,79
320,3,1:20.0,T. Gibson misses 2-pt layup from 1 ft,,68,79
321,3,1:19.0,Offensive rebound by T. Gibson,,68,79
322,3,1:19.0,T. Gibson misses 2-pt layup from 1 ft,,68,79
323,3,1:18.0,,Defensive rebound by M. Smart,68,79
324,3,1:15.0,,Shooting foul by J. Butler (drawn by G. Green),68,79
325,3,1:15.0,,G. Green makes free throw 1 of 2,68,80
326,3,1:15.0,D. Wade enters the game for J. Butler,,68,80
327,3,1:15.0,C. Felício enters the game for T. Gibson,,68,80
328,3,1:15.0,,G. Green makes free throw 2 of 2,68,81
329,3,1:01.0,R. Rondo makes 2-pt jump shot from 18 ft,,70,81
330,3,0:35.0,,M. Smart misses 3-pt jump shot from 26 ft,70,81
331,3,0:33.0,Defensive rebound by Team,,70,81
332,3,0:26.0,R. Rondo misses 3-pt jump shot from 25 ft,,70,81
333,3,0:25.0,,Defensive rebound by J. Jerebko,70,81
334,3,0:07.0,,Turnover by M. Smart (bad pass; steal by C. Felício),70,81
335,3,0:03.0,I. Canaan misses 3-pt jump shot from 24 ft,,70,81
336,3,0:00.0,,Defensive rebound by T. Rozier,70,81
337,4,11:45.0,D. Wade misses 2-pt jump shot from 20 ft,,70,81
338,4,11:44.0,,Defensive rebound by T. Zeller,70,81
339,4,11:23.0,,T. Zeller makes 2-pt layup from 3 ft (assist by M. Smart),70,83
340,4,11:05.0,Turnover by N. Mirotić (bad pass; steal by J. Jerebko),,70,83
341,4,11:01.0,,Shooting foul by I. Canaan (drawn by T. Zeller),70,83
342,4,11:01.0,,T. Zeller makes free throw 1 of 2,70,84
343,4,11:01.0,,T. Zeller misses free throw 2 of 2,70,84
344,4,11:01.0,Defensive rebound by B. Portis,,70,84
345,4,11:01.0,B. Portis enters the game for C. Felício,,70,84
346,4,10:49.0,D. Wade misses 2-pt layup from 2 ft,,70,84
347,4,10:48.0,,Defensive rebound by J. Jerebko,70,84
348,4,10:42.0,Violation by B. Portis (def goaltending),,70,84
349,4,10:42.0,,T. Zeller makes 2-pt layup from 1 ft (assist by J. Jerebko),70,86
350,4,10:42.0,Chicago full timeout,,70,86
351,4,10:24.0,D. Wade makes 2-pt layup from 2 ft,,72,86
352,4,10:10.0,,Turnover by M. Smart (lost ball),72,86
353,4,10:10.0,,A. Bradley enters the game for M. Smart,72,86
354,4,9:50.0,I. Canaan makes 3-pt jump shot from 23 ft (assist by J. Grant),,75,86
355,4,9:31.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by G. Green),75,89
356,4,9:09.0,J. Grant makes 2-pt layup from 1 ft,,77,89
357,4,8:56.0,,T. Rozier makes 2-pt layup from 2 ft,77,91
358,4,8:56.0,,Shooting foul by N. Mirotić (drawn by T. Rozier),77,91
359,4,8:56.0,,T. Rozier misses free throw 1 of 1,77,91
360,4,8:56.0,Defensive rebound by N. Mirotić,,77,91
361,4,8:40.0,,Offensive charge foul by J. Grant (drawn by T. Zeller),77,91
362,4,8:40.0,Turnover by J. Grant (offensive foul),,77,91
363,4,8:40.0,,I. Thomas enters the game for G. Green,77,91
364,4,8:23.0,,T. Zeller misses 2-pt hook shot from 4 ft,77,91
365,4,8:22.0,Defensive rebound by B. Portis,,77,91
366,4,8:09.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Wade),,80,91
367,4,7:45.0,,J. Jerebko misses 2-pt jump shot from 22 ft,80,91
368,4,7:44.0,Defensive rebound by B. Portis,,80,91
369,4,7:43.0,Personal foul by J. Jerebko (drawn by N. Mirotić),,80,91
370,4,7:43.0,J. Butler enters the game for J. Grant,,80,91
371,4,7:43.0,,M. Smart enters the game for T. Rozier,80,91
372,4,7:25.0,Shooting foul by T. Zeller (drawn by D. Wade),,80,91
373,4,7:25.0,D. Wade makes free throw 1 of 2,,81,91
374,4,7:25.0,D. Wade makes free throw 2 of 2,,82,91
375,4,7:13.0,,T. Zeller makes 2-pt jump shot from 19 ft (assist by I. Thomas),82,93
376,4,6:51.0,J. Butler makes 3-pt jump shot from 25 ft (assist by I. Canaan),,85,93
377,4,6:30.0,,T. Zeller misses 2-pt layup from 2 ft,85,93
378,4,6:29.0,Defensive rebound by B. Portis,,85,93
379,4,6:25.0,J. Butler makes 2-pt layup from 2 ft (assist by I. Canaan),,87,93
380,4,6:25.0,Shooting foul by I. Thomas (drawn by J. Butler),,87,93
381,4,6:25.0,J. Butler makes free throw 1 of 1,,88,93
382,4,6:20.0,,Boston full timeout,88,93
383,4,6:20.0,,A. Johnson enters the game for T. Zeller,88,93
384,4,6:20.0,,G. Green enters the game for J. Jerebko,88,93
385,4,6:11.0,,Shooting foul by J. Butler (drawn by I. Thomas),88,93
386,4,6:11.0,,I. Thomas misses free throw 1 of 2,88,93
