,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
183,2,3:15.0,T. Booker makes 2-pt hook shot from 8 ft,,50,51
184,2,2:59.0,,T. Young misses 2-pt jump shot from 7 ft (block by B. Lopez),50,51
185,2,2:58.0,Defensive rebound by T. Booker,,50,51
186,2,2:45.0,Turnover by S. Kilpatrick (bad pass),,50,51
187,2,2:31.0,,P. George misses 3-pt jump shot from 26 ft,50,51
188,2,2:30.0,Defensive rebound by C. LeVert,,50,51
189,2,2:18.0,Personal block foul by T. Young (drawn by S. Dinwiddie),,50,51
190,2,2:18.0,J. Harris enters the game for S. Kilpatrick,,50,51
191,2,2:03.0,T. Booker misses 2-pt jump shot from 17 ft,,50,51
192,2,2:02.0,Offensive rebound by C. LeVert,,50,51
193,2,1:49.0,Personal block foul by T. Young (drawn by S. Dinwiddie),,50,51
194,2,1:38.0,B. Lopez makes 2-pt dunk at rim,,52,51
195,2,1:26.0,,M. Turner makes 3-pt jump shot from 24 ft (assist by J. Teague),52,54
196,2,1:16.0,B. Lopez misses 2-pt jump shot from 7 ft,,52,54
197,2,1:14.0,,Defensive rebound by T. Young,52,54
198,2,1:04.0,,T. Young misses 3-pt jump shot from 28 ft,52,54
199,2,1:04.0,Defensive rebound by Team,,52,54
200,2,0:50.0,S. Dinwiddie misses 2-pt layup from 4 ft (block by J. Teague),,52,54
201,2,0:50.0,,Defensive rebound by Team,52,54
202,2,0:35.0,,M. Turner makes 2-pt layup from 3 ft,52,56
203,2,0:35.0,,Shooting foul by C. LeVert (drawn by M. Turner),52,56
204,2,0:35.0,,M. Turner makes free throw 1 of 1,52,57
205,2,0:28.0,J. Harris misses 3-pt jump shot from 29 ft,,52,57
206,2,0:28.0,,Defensive rebound by T. Young,52,57
207,2,0:26.0,,Indiana full timeout,52,57
208,2,0:26.0,,C. Miles enters the game for T. Young,52,57
209,2,0:09.0,,P. George makes 2-pt jump shot from 15 ft (assist by J. Teague),52,59
210,2,0:00.0,B. Lopez misses 3-pt jump shot from 28 ft,,52,59
211,2,0:00.0,Offensive rebound by Team,,52,59
212,3,11:48.0,,Personal foul by I. Whitehead (drawn by J. Teague),52,59
213,3,11:39.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by J. Teague),52,62
214,3,11:25.0,I. Whitehead misses 2-pt layup from 2 ft,,52,62
215,3,11:24.0,,Defensive rebound by J. Teague,52,62
216,3,11:18.0,,J. Teague makes 2-pt layup from 1 ft,52,64
217,3,10:58.0,B. Lopez makes 2-pt hook shot from 12 ft,,54,64
218,3,10:46.0,,J. Teague misses 2-pt jump shot from 3 ft (block by I. Whitehead),54,64
219,3,10:45.0,Defensive rebound by T. Booker,,54,64
220,3,10:40.0,T. Booker misses 2-pt layup from 2 ft (block by M. Turner),,54,64
221,3,10:39.0,Offensive rebound by T. Booker,,54,64
222,3,10:35.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,54,64
223,3,10:35.0,,Defensive rebound by J. Teague,54,64
224,3,10:27.0,,P. George misses 2-pt layup from 3 ft (block by J. Harris),54,64
225,3,10:26.0,Defensive rebound by J. Harris,,54,64
226,3,10:19.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Harris),,57,64
227,3,10:06.0,,J. Teague misses 2-pt layup from 2 ft,57,64
228,3,10:05.0,Defensive rebound by B. Lopez,,57,64
229,3,10:00.0,Turnover by I. Whitehead (bad pass; steal by P. George),,57,64
230,3,9:55.0,,Shooting foul by B. Lopez (drawn by T. Young),57,64
231,3,9:55.0,,T. Young makes free throw 1 of 2,57,65
232,3,9:55.0,,T. Young makes free throw 2 of 2,57,66
233,3,9:43.0,I. Whitehead makes 2-pt jump shot from 17 ft,,59,66
234,3,9:33.0,,Shooting foul by J. Harris (drawn by M. Turner),59,66
235,3,9:33.0,,M. Turner makes free throw 1 of 2,59,67
236,3,9:33.0,,M. Turner makes free throw 2 of 2,59,68
237,3,9:26.0,Turnover by J. Harris (bad pass; steal by G. Robinson),,59,68
238,3,9:21.0,,Shooting block foul by I. Whitehead (drawn by T. Young),59,68
239,3,9:21.0,,T. Young makes free throw 1 of 2,59,69
240,3,9:21.0,,T. Young misses free throw 2 of 2,59,69
241,3,9:21.0,Defensive rebound by B. Lopez,,59,69
242,3,9:09.0,I. Whitehead misses 3-pt jump shot from 26 ft,,59,69
243,3,9:09.0,,Defensive rebound by T. Young,59,69
244,3,9:03.0,,P. George makes 3-pt jump shot from 27 ft (assist by J. Teague),59,72
245,3,9:03.0,Brooklyn full timeout,,59,72
246,3,8:51.0,I. Whitehead misses 2-pt layup from 2 ft,,59,72
247,3,8:50.0,,Defensive rebound by J. Teague,59,72
248,3,8:36.0,,M. Turner misses 2-pt jump shot from 8 ft,59,72
249,3,8:35.0,,Offensive rebound by G. Robinson,59,72
250,3,8:35.0,,Shooting foul by B. Lopez (drawn by G. Robinson),59,72
251,3,8:35.0,,G. Robinson makes free throw 1 of 2,59,73
252,3,8:35.0,S. Dinwiddie enters the game for I. Whitehead,,59,73
253,3,8:35.0,,G. Robinson makes free throw 2 of 2,59,74
254,3,8:11.0,T. Booker makes 2-pt jump shot from 10 ft,,61,74
255,3,7:58.0,,G. Robinson makes 2-pt dunk at rim (assist by J. Teague),61,76
256,3,7:44.0,B. Lopez makes 2-pt layup from 4 ft,,63,76
257,3,7:35.0,,M. Turner misses 2-pt layup from 2 ft,63,76
258,3,7:34.0,,Offensive rebound by M. Turner,63,76
259,3,7:32.0,,M. Turner makes 2-pt layup from 1 ft,63,78
260,3,7:23.0,Turnover by T. Booker (bad pass; steal by M. Turner),,63,78
261,3,7:17.0,,T. Young makes 2-pt dunk at rim (assist by J. Teague),63,80
262,3,7:16.0,Brooklyn full timeout,,63,80
263,3,7:16.0,L. Scola enters the game for B. Lopez,,63,80
264,3,7:16.0,S. Kilpatrick enters the game for J. Harris,,63,80
265,3,7:03.0,S. Dinwiddie misses 2-pt jump shot from 7 ft,,63,80
266,3,7:02.0,,Defensive rebound by G. Robinson,63,80
267,3,6:59.0,,Turnover by G. Robinson (bad pass; steal by S. Kilpatrick),63,80
268,3,6:44.0,B. Bogdanović misses 2-pt layup from 2 ft (block by M. Turner),,63,80
269,3,6:43.0,,Defensive rebound by T. Young,63,80
270,3,6:36.0,,P. George makes 2-pt jump shot from 7 ft,63,82
271,3,6:36.0,,Shooting foul by S. Dinwiddie (drawn by P. George),63,82
272,3,6:36.0,,P. George misses free throw 1 of 1,63,82
273,3,6:36.0,,K. Séraphin enters the game for T. Young,63,82
274,3,6:34.0,,Offensive rebound by K. Séraphin,63,82
275,3,6:27.0,,J. Teague makes 2-pt jump shot from 6 ft,63,84
276,3,6:07.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,63,84
277,3,6:06.0,,Defensive rebound by M. Turner,63,84
278,3,6:02.0,Violation by B. Bogdanović (kicked ball),,63,84
279,3,6:02.0,,A. Jefferson enters the game for M. Turner,63,84
280,3,5:49.0,,P. George misses 2-pt jump shot from 19 ft,63,84
281,3,5:47.0,Defensive rebound by S. Kilpatrick,,63,84
282,3,5:40.0,Personal foul by G. Robinson (drawn by S. Kilpatrick),,63,84
283,3,5:40.0,J. Hamilton enters the game for B. Bogdanović,,63,84
284,3,5:40.0,C. LeVert enters the game for T. Booker,,63,84
285,3,5:32.0,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by C. LeVert),,66,84
286,3,5:19.0,,P. George makes 2-pt jump shot from 17 ft,66,86
287,3,5:05.0,L. Scola misses 2-pt jump shot from 20 ft,,66,86
288,3,5:03.0,,Defensive rebound by G. Robinson,66,86
289,3,4:55.0,,K. Séraphin makes 2-pt layup from 1 ft (assist by J. Teague),66,88
290,3,4:40.0,Shooting foul by A. Jefferson (drawn by S. Kilpatrick),,66,88
291,3,4:40.0,S. Kilpatrick misses free throw 1 of 2,,66,88
292,3,4:40.0,Offensive rebound by Team,,66,88
293,3,4:40.0,S. Kilpatrick makes free throw 2 of 2,,67,88
294,3,4:28.0,,K. Séraphin misses 2-pt hook shot from 7 ft,67,88
295,3,4:27.0,Defensive rebound by S. Kilpatrick,,67,88
296,3,4:18.0,S. Kilpatrick makes 2-pt layup from 2 ft,,69,88
297,3,4:10.0,,Indiana full timeout,69,88
298,3,4:10.0,,M. Ellis enters the game for G. Robinson,69,88
299,3,3:56.0,,K. Séraphin makes 2-pt jump shot from 14 ft (assist by J. Teague),69,90
300,3,3:30.0,L. Scola misses 3-pt jump shot from 26 ft,,69,90
301,3,3:28.0,,Defensive rebound by K. Séraphin,69,90
302,3,3:18.0,,Turnover by J. Teague (bad pass; steal by S. Dinwiddie),69,90
303,3,3:08.0,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by S. Kilpatrick),,72,90
304,3,2:46.0,,P. George makes 3-pt jump shot from 23 ft (assist by J. Teague),72,93
305,3,2:39.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,75,93
306,3,2:21.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Teague),75,95
307,3,2:06.0,S. Kilpatrick makes 2-pt jump shot from 19 ft,,77,95
308,3,1:45.0,,K. Séraphin makes 2-pt jump shot from 20 ft (assist by J. Teague),77,97
309,3,1:35.0,Shooting block foul by A. Jefferson (drawn by S. Dinwiddie),,77,97
310,3,1:35.0,S. Dinwiddie makes free throw 1 of 2,,78,97
311,3,1:35.0,,A. Brooks enters the game for J. Teague,78,97
312,3,1:35.0,B. Lopez enters the game for L. Scola,,78,97
313,3,1:35.0,,C. Miles enters the game for P. George,78,97
314,3,1:35.0,S. Dinwiddie makes free throw 2 of 2,,79,97
315,3,1:11.0,,K. Séraphin misses 2-pt jump shot from 17 ft,79,97
316,3,1:10.0,Defensive rebound by J. Hamilton,,79,97
317,3,1:03.0,B. Lopez misses 3-pt jump shot from 26 ft,,79,97
318,3,1:01.0,,Defensive rebound by M. Ellis,79,97
319,3,0:52.0,,K. Séraphin misses 2-pt jump shot from 7 ft,79,97
320,3,0:51.0,Defensive rebound by S. Kilpatrick,,79,97
321,3,0:46.0,S. Kilpatrick misses 2-pt layup from 1 ft (block by A. Brooks),,79,97
322,3,0:46.0,Offensive rebound by Team,,79,97
323,3,0:40.0,B. Lopez makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,81,97
324,3,0:27.0,,A. Brooks misses 2-pt jump shot from 15 ft,81,97
325,3,0:27.0,Defensive rebound by S. Kilpatrick,,81,97
326,3,0:06.0,S. Kilpatrick misses 2-pt layup from 2 ft,,81,97
327,3,0:05.0,Offensive rebound by J. Hamilton,,81,97
328,3,0:02.0,J. Hamilton makes 3-pt jump shot from 29 ft,,84,97
329,3,0:00.0,,C. Miles misses 3-pt jump shot from 37 ft,84,97
330,3,0:00.0,,Offensive rebound by Team,84,97
331,4,11:48.0,J. Hamilton misses 3-pt jump shot from 25 ft,,84,97
332,4,11:47.0,,Defensive rebound by C. Miles,84,97
333,4,11:32.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by A. Brooks),84,100
334,4,11:25.0,Personal foul by M. Turner (drawn by B. Lopez),,84,100
335,4,11:18.0,J. Hamilton misses 2-pt jump shot from 10 ft,,84,100
336,4,11:17.0,,Defensive rebound by M. Turner,84,100
337,4,11:09.0,,A. Brooks makes 2-pt layup from 2 ft,84,102
338,4,10:59.0,S. Kilpatrick misses 2-pt jump shot from 16 ft,,84,102
339,4,10:58.0,,Defensive rebound by M. Turner,84,102
340,4,10:47.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by M. Ellis),84,105
341,4,10:46.0,Brooklyn full timeout,,84,105
342,4,10:46.0,R. Foye enters the game for C. LeVert,,84,105
343,4,10:46.0,J. Harris enters the game for S. Kilpatrick,,84,105
344,4,10:28.0,B. Lopez misses 2-pt layup from 3 ft,,84,105
345,4,10:27.0,,Defensive rebound by M. Turner,84,105
346,4,10:12.0,,T. Young misses 2-pt layup from 1 ft (block by J. Hamilton),84,105
347,4,10:11.0,Defensive rebound by J. Hamilton,,84,105
348,4,10:00.0,J. Harris makes 3-pt jump shot from 29 ft (assist by B. Lopez),,87,105
349,4,9:40.0,,C. Miles misses 2-pt jump shot from 19 ft,87,105
350,4,9:39.0,Defensive rebound by B. Lopez,,87,105
351,4,9:26.0,,Offensive charge foul by J. Harris (drawn by T. Young),87,105
352,4,9:26.0,Turnover by J. Harris (offensive foul),,87,105
353,4,9:26.0,L. Scola enters the game for B. Lopez,,87,105
354,4,9:16.0,,M. Ellis misses 2-pt jump shot from 19 ft,87,105
355,4,9:15.0,Defensive rebound by R. Foye,,87,105
356,4,8:55.0,S. Dinwiddie makes 2-pt jump shot from 17 ft,,89,105
357,4,8:35.0,,M. Turner makes 2-pt jump shot from 19 ft,89,107
358,4,8:19.0,J. Hamilton makes 2-pt layup from 4 ft (assist by L. Scola),,91,107
359,4,8:03.0,,T. Young misses 2-pt layup from 2 ft (block by S. Dinwiddie),91,107
360,4,8:03.0,Defensive rebound by Team,,91,107
361,4,8:03.0,I. Whitehead enters the game for S. Dinwiddie,,91,107
362,4,7:44.0,L. Scola makes 2-pt layup from 2 ft,,93,107
363,4,7:30.0,,T. Young misses 3-pt jump shot from 27 ft,93,107
364,4,7:29.0,Defensive rebound by R. Foye,,93,107
365,4,7:22.0,Personal block foul by T. Young (drawn by J. Hamilton),,93,107
366,4,7:15.0,L. Scola makes 3-pt jump shot from 26 ft (assist by I. Whitehead),,96,107
367,4,7:08.0,,Indiana full timeout,96,107
368,4,7:08.0,,P. George enters the game for C. Miles,96,107
369,4,7:08.0,,J. Teague enters the game for A. Brooks,96,107
370,4,6:56.0,,M. Turner misses 2-pt jump shot from 19 ft,96,107
371,4,6:55.0,Defensive rebound by J. Hamilton,,96,107
372,4,6:45.0,J. Harris misses 3-pt jump shot from 26 ft,,96,107
373,4,6:44.0,,Defensive rebound by M. Turner,96,107
374,4,6:31.0,,P. George misses 2-pt jump shot from 3 ft,96,107
375,4,6:29.0,,Offensive rebound by M. Turner,96,107
376,4,6:29.0,,M. Turner misses 2-pt layup from 2 ft,96,107
377,4,6:28.0,,Offensive rebound by M. Turner,96,107
378,4,6:28.0,,M. Turner makes 2-pt layup from 1 ft,96,109
379,4,6:12.0,J. Harris makes 2-pt layup from 1 ft (assist by R. Foye),,98,109
380,4,5:59.0,,M. Turner makes 2-pt dunk at rim (assist by J. Teague),98,111
