,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
102,1,1:51.0,E. Moore misses 2-pt jump shot from 17 ft,,20,18
103,1,1:51.0,Offensive rebound by A. Davis,,20,18
104,1,1:51.0,,Loose ball foul by J. Randle (drawn by A. Davis),20,18
105,1,1:51.0,New Orleans full timeout,,20,18
106,1,1:51.0,A. Davis makes free throw 1 of 2,,21,18
107,1,1:51.0,D. Cunningham enters the game for A. Ajinça,,20,18
108,1,1:51.0,A. Davis misses free throw 2 of 2,,21,18
109,1,1:50.0,,Defensive rebound by J. Randle,21,18
110,1,1:31.0,,J. Clarkson misses 2-pt jump shot from 14 ft,21,18
111,1,1:29.0,Defensive rebound by J. Holiday,,21,18
112,1,1:16.0,E. Moore makes 3-pt jump shot from 24 ft (assist by S. Hill),,24,18
113,1,1:06.0,,Offensive foul by L. Nance (drawn by E. Moore),24,18
114,1,1:06.0,,Turnover by L. Nance (offensive foul),24,18
115,1,1:06.0,,C. Brewer enters the game for J. Randle,24,18
116,1,1:04.0,T. Frazier enters the game for J. Holiday,,24,18
117,1,0:56.0,E. Moore makes 2-pt layup from 1 ft,,26,18
118,1,0:39.0,,B. Ingram misses 2-pt layup from 2 ft,26,18
119,1,0:37.0,Defensive rebound by D. Cunningham,,26,18
120,1,0:29.0,Turnover by S. Hill (traveling),,26,18
121,1,0:29.0,D. Cousins enters the game for A. Davis,,26,18
122,1,0:15.0,,Shooting foul by T. Frazier (drawn by J. Clarkson),26,18
123,1,0:15.0,,J. Clarkson makes free throw 1 of 2,26,19
124,1,0:15.0,,J. Clarkson makes free throw 2 of 2,26,20
125,1,0:01.0,Turnover by T. Frazier (lost ball; steal by J. Clarkson),,26,20
126,1,0:00.0,,C. Brewer misses 3-pt jump shot from 68 ft,26,20
127,1,0:00.0,,Offensive rebound by Team,26,20
128,2,11:37.0,,C. Brewer makes 2-pt jump shot from 15 ft,26,22
129,2,11:23.0,D. Cousins misses 2-pt hook shot from 6 ft,,26,22
130,2,11:21.0,,Defensive rebound by L. Nance,26,22
131,2,11:16.0,,J. Clarkson misses 2-pt jump shot from 18 ft,26,22
132,2,11:12.0,Defensive rebound by D. Cousins,,26,22
133,2,11:03.0,D. Cousins misses 2-pt jump shot from 21 ft,,26,22
134,2,11:00.0,,Defensive rebound by T. Ennis,26,22
135,2,10:56.0,,Turnover by C. Brewer (traveling),26,22
136,2,10:37.0,E. Moore misses 2-pt jump shot from 5 ft,,26,22
137,2,10:35.0,,Defensive rebound by T. Mozgov,26,22
138,2,10:25.0,,T. Ennis makes 3-pt jump shot from 26 ft (assist by J. Clarkson),26,25
139,2,10:09.0,T. Frazier misses 2-pt layup from 2 ft,,26,25
140,2,10:08.0,,Defensive rebound by T. Ennis,26,25
141,2,9:59.0,,T. Mozgov makes 2-pt dunk at rim (assist by J. Clarkson),26,27
142,2,9:37.0,D. Cousins misses 2-pt jump shot from 4 ft,,26,27
143,2,9:36.0,Offensive rebound by Team,,26,27
144,2,9:36.0,,Loose ball foul by T. Mozgov (drawn by D. Cousins),26,27
145,2,9:23.0,D. Cunningham misses 3-pt jump shot from 24 ft,,26,27
146,2,9:22.0,,Defensive rebound by C. Brewer,26,27
147,2,9:17.0,,LA Lakers full timeout,26,27
148,2,9:03.0,,T. Ennis misses 2-pt layup from 2 ft,26,27
149,2,9:02.0,Defensive rebound by D. Cousins,,26,27
150,2,8:58.0,T. Frazier misses 2-pt layup from 2 ft (block by C. Brewer),,26,27
151,2,8:55.0,,Defensive rebound by L. Nance,26,27
152,2,8:41.0,,T. Ennis makes 3-pt jump shot from 25 ft (assist by C. Brewer),26,30
153,2,8:26.0,H. Thompson misses 2-pt jump shot from 18 ft,,26,30
154,2,8:25.0,,Defensive rebound by T. Mozgov,26,30
155,2,8:17.0,,C. Brewer makes 2-pt layup from 1 ft,26,32
156,2,8:11.0,New Orleans full timeout,,26,32
157,2,8:02.0,D. Cousins makes 2-pt dunk at rim (assist by E. Moore),,28,32
158,2,7:45.0,,T. Mozgov makes 2-pt jump shot from 20 ft (assist by T. Ennis),28,34
159,2,7:35.0,T. Frazier makes 3-pt jump shot from 26 ft (assist by D. Cousins),,31,34
160,2,7:20.0,,L. Nance makes 2-pt layup from 2 ft (assist by C. Brewer),31,36
161,2,7:11.0,Turnover by T. Frazier (bad pass; steal by T. Ennis),,31,36
162,2,7:08.0,,Shooting foul by T. Frazier (drawn by J. Clarkson),31,36
163,2,7:08.0,,J. Clarkson makes free throw 1 of 2,31,37
164,2,7:08.0,J. Holiday enters the game for T. Frazier,,31,37
165,2,7:08.0,,J. Clarkson makes free throw 2 of 2,31,38
166,2,6:48.0,D. Cousins misses 2-pt jump shot from 12 ft,,31,38
167,2,6:45.0,,Defensive rebound by J. Clarkson,31,38
168,2,6:42.0,,Turnover by C. Brewer (bad pass),31,38
169,2,6:32.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Holiday),,34,38
170,2,6:15.0,,J. Clarkson makes 2-pt layup from 2 ft,34,40
171,2,6:01.0,D. Cousins makes 2-pt jump shot from 7 ft,,36,40
172,2,5:49.0,,C. Brewer misses 2-pt layup from 2 ft (block by D. Cousins),36,40
173,2,5:47.0,Defensive rebound by H. Thompson,,36,40
174,2,5:23.0,E. Moore makes 3-pt jump shot from 27 ft (assist by D. Cousins),,39,40
175,2,5:23.0,,LA Lakers full timeout,39,40
176,2,5:23.0,,B. Ingram enters the game for T. Mozgov,39,40
177,2,5:23.0,,N. Young enters the game for J. Clarkson,39,40
178,2,5:23.0,,J. Randle enters the game for L. Nance,39,40
179,2,5:23.0,,D. Russell enters the game for C. Brewer,39,40
180,2,5:23.0,,T. Black enters the game for T. Ennis,39,40
181,2,5:23.0,A. Davis enters the game for D. Cousins,,39,40
182,2,5:10.0,,D. Russell misses 3-pt jump shot from 27 ft,39,40
183,2,5:09.0,,Offensive rebound by J. Randle,39,40
184,2,4:59.0,,N. Young misses 3-pt jump shot from 26 ft,39,40
185,2,4:57.0,Defensive rebound by D. Cunningham,,39,40
186,2,4:42.0,A. Davis misses 2-pt hook shot from 5 ft,,39,40
187,2,4:39.0,,Defensive rebound by D. Russell,39,40
188,2,4:34.0,,N. Young makes 3-pt jump shot from 27 ft (assist by D. Russell),39,43
189,2,4:24.0,J. Holiday makes 2-pt jump shot from 5 ft,,41,43
190,2,4:09.0,,J. Randle misses 2-pt jump shot from 3 ft (block by A. Davis),41,43
191,2,4:07.0,Defensive rebound by J. Holiday,,41,43
192,2,4:03.0,E. Moore misses 3-pt jump shot from 26 ft,,41,43
193,2,4:00.0,,Defensive rebound by N. Young,41,43
194,2,3:57.0,,N. Young makes 3-pt jump shot from 27 ft,41,46
195,2,3:40.0,Shooting foul by T. Black (drawn by A. Davis),,41,46
196,2,3:40.0,A. Davis misses free throw 1 of 2,,41,46
197,2,3:40.0,Offensive rebound by Team,,41,46
198,2,3:40.0,S. Hill enters the game for H. Thompson,,41,46
199,2,3:40.0,,D. Nwaba enters the game for T. Black,41,46
200,2,3:40.0,A. Davis makes free throw 2 of 2,,42,46
201,2,3:21.0,,B. Ingram makes 2-pt layup at rim,42,48
202,2,3:05.0,A. Davis makes 2-pt layup from 3 ft (assist by E. Moore),,44,48
203,2,2:54.0,,J. Randle makes 2-pt dunk at rim (assist by D. Russell),44,50
204,2,2:39.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,46,50
205,2,2:11.0,,Turnover by N. Young (traveling),46,50
206,2,2:11.0,Official timeout,,46,50
207,2,2:11.0,,J. Clarkson enters the game for D. Nwaba,46,50
208,2,2:11.0,D. Cousins enters the game for D. Cunningham,,46,50
209,2,2:11.0,Violation by Team (jump ball),,46,50
210,2,2:01.0,Turnover by J. Holiday (bad pass),,46,50
211,2,2:01.0,,L. Nance enters the game for J. Clarkson,46,50
212,2,1:47.0,,D. Russell makes 2-pt layup from 3 ft,46,52
213,2,1:35.0,Shooting foul by J. Randle (drawn by D. Cousins),,46,52
214,2,1:35.0,D. Cousins makes free throw 1 of 2,,47,52
215,2,1:35.0,D. Cousins makes free throw 2 of 2,,48,52
216,2,1:22.0,,D. Russell makes 2-pt jump shot from 13 ft,48,54
217,2,1:10.0,A. Davis misses 2-pt layup from 2 ft,,48,54
218,2,1:09.0,,Defensive rebound by N. Young,48,54
219,2,0:49.0,,Turnover by N. Young (lost ball; steal by A. Davis),48,54
220,2,0:45.0,J. Holiday misses 3-pt jump shot from 25 ft,,48,54
221,2,0:45.0,Offensive rebound by Team,,48,54
222,2,0:45.0,,Loose ball foul by D. Russell (drawn by A. Davis),48,54
223,2,0:45.0,,Technical foul by D. Russell,48,54
224,2,0:45.0,A. Davis makes technical free throw,,49,54
225,2,0:45.0,A. Davis misses free throw 1 of 2,,49,54
226,2,0:45.0,Offensive rebound by Team,,49,54
227,2,0:45.0,A. Davis makes free throw 2 of 2,,50,54
228,2,0:36.0,,B. Ingram makes 2-pt dunk at rim (assist by J. Randle),50,56
229,2,0:30.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,52,56
230,2,0:30.0,Shooting foul by L. Nance (drawn by A. Davis),,52,56
231,2,0:30.0,A. Davis makes free throw 1 of 1,,53,56
232,2,0:12.0,,Shooting foul by D. Cousins (drawn by N. Young),53,56
233,2,0:12.0,,N. Young makes 2-pt layup from 2 ft (assist by D. Russell),53,58
234,2,0:12.0,H. Thompson enters the game for D. Cousins,,53,58
235,2,0:12.0,,C. Brewer enters the game for L. Nance,53,58
236,2,0:12.0,,N. Young makes free throw 1 of 1,53,59
237,2,0:05.0,J. Holiday makes 2-pt jump shot from 10 ft,,55,59
238,2,0:02.0,,N. Young misses 3-pt jump shot from 25 ft,55,59
239,2,0:00.0,Defensive rebound by Team,,55,59
240,3,11:41.0,,B. Ingram makes 2-pt layup from 1 ft (assist by J. Randle),55,61
241,3,11:27.0,A. Davis misses 2-pt jump shot from 20 ft,,55,61
242,3,11:26.0,,Defensive rebound by Team,55,61
243,3,11:14.0,,Turnover by J. Randle (bad pass; steal by J. Holiday),55,61
244,3,11:04.0,Turnover by D. Cousins (bad pass; steal by D. Russell),,55,61
245,3,10:56.0,,D. Russell misses 3-pt jump shot from 27 ft,55,61
246,3,10:54.0,Defensive rebound by J. Holiday,,55,61
247,3,10:42.0,J. Holiday makes 2-pt jump shot from 14 ft,,57,61
248,3,10:18.0,,N. Young misses 3-pt jump shot from 29 ft,57,61
249,3,10:16.0,Defensive rebound by D. Cousins,,57,61
250,3,10:00.0,H. Thompson misses 3-pt jump shot from 24 ft,,57,61
251,3,9:59.0,,Defensive rebound by D. Russell,57,61
252,3,9:53.0,,Turnover by D. Russell (bad pass; steal by J. Holiday),57,61
253,3,9:48.0,J. Holiday misses 3-pt jump shot from 26 ft,,57,61
254,3,9:44.0,,Defensive rebound by B. Ingram,57,61
255,3,9:34.0,,Def 3 sec tech foul by A. Davis,57,61
256,3,9:34.0,,D. Russell misses technical free throw,57,61
257,3,9:34.0,,Offensive rebound by Team,57,61
258,3,9:22.0,,T. Black misses 2-pt layup from 1 ft,57,61
259,3,9:20.0,Defensive rebound by A. Davis,,57,61
260,3,9:01.0,H. Thompson misses 2-pt jump shot from 5 ft,,57,61
261,3,9:00.0,,Defensive rebound by J. Randle,57,61
262,3,8:55.0,,D. Russell misses 3-pt jump shot from 26 ft,57,61
263,3,8:50.0,,Offensive rebound by T. Black,57,61
264,3,8:50.0,,T. Black misses 2-pt layup from 1 ft,57,61
265,3,8:47.0,,Offensive rebound by N. Young,57,61
266,3,8:41.0,,J. Randle misses 2-pt jump shot from 9 ft,57,61
267,3,8:38.0,Defensive rebound by A. Davis,,57,61
268,3,8:28.0,Turnover by J. Holiday (lost ball; steal by D. Russell),,57,61
269,3,8:22.0,,D. Russell misses 3-pt jump shot from 26 ft,57,61
270,3,8:20.0,Defensive rebound by S. Hill,,57,61
271,3,8:10.0,A. Davis makes 2-pt jump shot from 8 ft (assist by S. Hill),,59,61
272,3,7:58.0,,Turnover by J. Randle (bad pass; steal by H. Thompson),59,61
273,3,7:53.0,Shooting foul by N. Young (drawn by H. Thompson),,59,61
274,3,7:53.0,H. Thompson makes free throw 1 of 2,,60,61
275,3,7:53.0,H. Thompson misses free throw 2 of 2,,60,61
276,3,7:53.0,Offensive rebound by H. Thompson,,60,61
277,3,7:40.0,D. Cousins makes 2-pt layup from 1 ft (assist by A. Davis),,62,61
278,3,7:29.0,,D. Russell misses 2-pt jump shot from 13 ft,62,61
279,3,7:25.0,Defensive rebound by D. Cousins,,62,61
280,3,7:18.0,D. Cousins misses 3-pt jump shot from 25 ft,,62,61
281,3,7:11.0,,Defensive rebound by B. Ingram,62,61
282,3,7:11.0,,T. Black makes 2-pt layup from 1 ft,62,63
283,3,7:11.0,,Shooting foul by D. Cousins (drawn by T. Black),62,63
284,3,7:11.0,,T. Black makes free throw 1 of 1,62,64
285,3,6:58.0,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Holiday),,64,64
286,3,6:37.0,,T. Black misses 2-pt jump shot at rim (block by A. Davis),64,64
287,3,6:35.0,Defensive rebound by D. Cousins,,64,64
288,3,6:29.0,D. Cousins makes 2-pt layup from 3 ft,,66,64
289,3,6:29.0,,LA Lakers full timeout,66,64
290,3,6:29.0,,J. Clarkson enters the game for D. Russell,66,64
291,3,6:21.0,,Personal foul by H. Thompson (drawn by B. Ingram),66,64
292,3,6:14.0,,Turnover by T. Black (3 sec),66,64
293,3,5:55.0,A. Davis misses 2-pt jump shot from 5 ft,,66,64
294,3,5:51.0,,Defensive rebound by T. Black,66,64
295,3,5:43.0,,B. Ingram makes 3-pt jump shot from 24 ft (assist by J. Clarkson),66,67
296,3,5:30.0,Shooting foul by N. Young (drawn by J. Holiday),,66,67
297,3,5:30.0,J. Holiday makes free throw 1 of 2,,67,67
298,3,5:30.0,J. Holiday makes free throw 2 of 2,,68,67
299,3,5:16.0,,B. Ingram misses 2-pt jump shot from 15 ft,68,67
300,3,5:13.0,Defensive rebound by D. Cousins,,68,67
301,3,5:03.0,D. Cousins misses 3-pt jump shot from 26 ft,,68,67
302,3,5:01.0,Offensive rebound by S. Hill,,68,67
303,3,4:56.0,S. Hill makes 2-pt jump shot from 9 ft,,70,67
304,3,4:41.0,,N. Young misses 2-pt jump shot from 19 ft,70,67
305,3,4:40.0,Defensive rebound by Team,,70,67
306,3,4:40.0,A. Ajinça enters the game for D. Cousins,,70,67
307,3,4:33.0,J. Holiday makes 2-pt layup from 3 ft,,72,67
308,3,4:17.0,,J. Clarkson misses 3-pt jump shot from 25 ft,72,67
309,3,4:15.0,Defensive rebound by A. Davis,,72,67
310,3,4:08.0,A. Ajinça misses 2-pt jump shot from 11 ft,,72,67
311,3,4:07.0,,Defensive rebound by J. Randle,72,67
312,3,3:55.0,,Turnover by J. Clarkson (step out of bounds),72,67
313,3,3:55.0,,C. Brewer enters the game for J. Randle,72,67
314,3,3:55.0,,L. Nance enters the game for N. Young,72,67
315,3,3:46.0,S. Hill makes 3-pt jump shot from 24 ft (assist by A. Davis),,75,67
316,3,3:32.0,E. Moore enters the game for H. Thompson,,75,67
317,3,3:28.0,,Turnover by T. Black (lost ball; steal by A. Davis),75,67
318,3,3:14.0,Turnover by A. Ajinça (3 sec),,75,67
319,3,3:00.0,Violation by J. Holiday (kicked ball),,75,67
320,3,2:52.0,,T. Black misses 2-pt hook shot from 6 ft,75,67
321,3,2:49.0,,Offensive rebound by T. Black,75,67
322,3,2:45.0,,C. Brewer misses 3-pt jump shot from 25 ft,75,67
323,3,2:44.0,Defensive rebound by J. Holiday,,75,67
324,3,2:28.0,Turnover by J. Holiday (bad pass; steal by L. Nance),,75,67
325,3,2:21.0,,B. Ingram misses 2-pt layup from 3 ft,75,67
326,3,2:20.0,Defensive rebound by J. Holiday,,75,67
327,3,2:16.0,E. Moore makes 2-pt dunk at rim (assist by J. Holiday),,77,67
328,3,1:53.0,,T. Black misses 2-pt jump shot from 12 ft,77,67
329,3,1:50.0,Defensive rebound by A. Ajinça,,77,67
330,3,1:33.0,Shooting foul by T. Black (drawn by A. Davis),,77,67
331,3,1:33.0,New Orleans full timeout,,77,67
332,3,1:33.0,A. Davis makes free throw 1 of 2,,78,67
333,3,1:33.0,D. Cunningham enters the game for S. Hill,,77,67
334,3,1:33.0,T. Frazier enters the game for J. Holiday,,77,67
335,3,1:33.0,,T. Robinson enters the game for T. Black,77,67
336,3,1:33.0,A. Davis makes free throw 2 of 2,,79,67
337,3,1:19.0,,J. Clarkson makes 2-pt layup from 3 ft,79,69
338,3,1:02.0,A. Davis makes 2-pt layup from 4 ft,,81,69
339,3,0:46.0,,B. Ingram makes 2-pt jump shot from 10 ft,81,71
340,3,0:36.0,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Frazier),,83,71
341,3,0:33.0,,Shooting foul by E. Moore (drawn by J. Clarkson),83,71
342,3,0:33.0,,J. Clarkson makes free throw 1 of 2,83,72
343,3,0:33.0,,J. Clarkson makes free throw 2 of 2,83,73
344,3,0:10.0,A. Davis misses 2-pt jump shot from 20 ft,,83,73
345,3,0:08.0,,Defensive rebound by B. Ingram,83,73
346,3,0:02.0,,J. Clarkson misses 2-pt jump shot from 19 ft (block by E. Moore),83,73
347,3,0:02.0,Defensive rebound by A. Davis,,83,73
348,3,0:01.0,A. Davis misses 3-pt jump shot from 80 ft,,83,73
349,3,0:00.0,Offensive rebound by Team,,83,73
350,4,11:46.0,D. Cousins makes 2-pt jump shot from 13 ft,,85,73
351,4,11:25.0,,Turnover by B. Ingram (bad pass; steal by A. Ajinça),85,73
352,4,11:21.0,D. Cunningham makes 2-pt dunk at rim (assist by T. Frazier),,87,73
353,4,10:54.0,,Personal foul by E. Moore (drawn by J. Clarkson),87,73
354,4,10:47.0,,L. Nance makes 2-pt dunk at rim (assist by T. Mozgov),87,75
355,4,10:25.0,D. Cousins misses 2-pt jump shot from 16 ft,,87,75
356,4,10:24.0,,Defensive rebound by C. Brewer,87,75
357,4,10:17.0,,Turnover by C. Brewer (lost ball; steal by T. Frazier),87,75
358,4,10:05.0,A. Ajinça misses 2-pt jump shot from 17 ft,,87,75
359,4,10:04.0,,Defensive rebound by L. Nance,87,75
360,4,9:49.0,,B. Ingram misses 2-pt jump shot from 20 ft,87,75
361,4,9:46.0,Defensive rebound by D. Cousins,,87,75
362,4,9:40.0,A. Ajinça misses 2-pt layup from 3 ft (block by C. Brewer),,87,75
363,4,9:40.0,Offensive rebound by Team,,87,75
364,4,9:39.0,Shooting foul by L. Nance (drawn by D. Cousins),,87,75
365,4,9:39.0,D. Cousins makes free throw 1 of 2,,88,75
366,4,9:39.0,,D. Russell enters the game for B. Ingram,88,75
367,4,9:39.0,D. Cousins makes free throw 2 of 2,,89,75
368,4,9:19.0,,J. Clarkson makes 2-pt jump shot from 5 ft (assist by D. Russell),89,77
369,4,8:59.0,T. Frazier misses 2-pt layup at rim (block by T. Mozgov),,89,77
370,4,8:58.0,,Defensive rebound by J. Clarkson,89,77
371,4,8:53.0,,J. Clarkson misses 3-pt jump shot from 25 ft,89,77
372,4,8:49.0,Defensive rebound by D. Cousins,,89,77
373,4,8:40.0,E. Moore misses 2-pt hook shot from 4 ft,,89,77
374,4,8:39.0,,Defensive rebound by L. Nance,89,77
375,4,8:33.0,,Turnover by J. Clarkson (bad pass; steal by E. Moore),89,77
376,4,8:20.0,Offensive foul by D. Cousins (drawn by D. Russell),,89,77
377,4,8:20.0,Turnover by D. Cousins (offensive foul),,89,77
378,4,8:20.0,Official timeout,,89,77
379,4,8:20.0,,D. Nwaba enters the game for L. Nance,89,77
380,4,8:20.0,,J. Randle enters the game for C. Brewer,89,77
381,4,8:07.0,,Turnover by T. Mozgov (traveling),89,77
382,4,7:58.0,D. Cousins misses 2-pt hook shot from 3 ft,,89,77
383,4,7:57.0,,Defensive rebound by J. Randle,89,77
384,4,7:50.0,,D. Russell misses 2-pt jump shot from 17 ft,89,77
385,4,7:47.0,,Offensive rebound by T. Mozgov,89,77
386,4,7:34.0,,Shooting foul by D. Cousins (drawn by T. Mozgov),89,77
387,4,7:34.0,,T. Mozgov makes free throw 1 of 2,89,78
388,4,7:34.0,A. Davis enters the game for D. Cousins,,89,78
389,4,7:34.0,J. Holiday enters the game for T. Frazier,,89,78
390,4,7:34.0,S. Hill enters the game for A. Ajinça,,89,78
391,4,7:34.0,,T. Mozgov makes free throw 2 of 2,89,79
