,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
103,2,10:44.0,C. Felício makes 2-pt layup from 2 ft,,24,27
104,2,10:24.0,,Turnover by D. Rudež (traveling),24,27
105,2,10:24.0,Violation by Team (jump ball),,24,27
106,2,10:11.0,N. Mirotić makes 2-pt hook shot from 7 ft,,26,27
107,2,9:51.0,,B. Biyombo makes 2-pt layup at rim (assist by M. Hezonja),26,29
108,2,9:27.0,P. Zipser misses 2-pt layup from 2 ft,,26,29
109,2,9:25.0,,Defensive rebound by B. Biyombo,26,29
110,2,9:21.0,,Personal block foul by P. Zipser (drawn by C. Watson),26,29
111,2,9:21.0,D. Wade enters the game for P. Zipser,,26,29
112,2,9:14.0,,B. Biyombo misses 2-pt hook shot from 5 ft,26,29
113,2,9:13.0,Defensive rebound by C. Felício,,26,29
114,2,9:01.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by R. Rondo),,29,29
115,2,8:54.0,,Personal block foul by N. Mirotić (drawn by C. Watson),29,29
116,2,8:54.0,Official timeout,,29,29
117,2,8:46.0,,C. Watson misses 2-pt jump shot from 17 ft,29,29
118,2,8:44.0,Defensive rebound by D. Wade,,29,29
119,2,8:33.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by R. Rondo),,32,29
120,2,8:17.0,,D. Rudež makes 3-pt jump shot from 26 ft (assist by C. Watson),32,32
121,2,7:57.0,N. Mirotić misses 3-pt jump shot from 24 ft,,32,32
122,2,7:55.0,,Defensive rebound by M. Hezonja,32,32
123,2,7:41.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by C. Watson),32,35
124,2,7:29.0,Shooting foul by B. Biyombo (drawn by N. Mirotić),,32,35
125,2,7:29.0,N. Mirotić makes free throw 1 of 2,,33,35
126,2,7:29.0,J. Butler enters the game for R. Rondo,,33,35
127,2,7:29.0,,A. Gordon enters the game for M. Hezonja,33,35
128,2,7:29.0,N. Mirotić makes free throw 2 of 2,,34,35
129,2,7:12.0,,J. Green misses 3-pt jump shot from 26 ft,34,35
130,2,7:11.0,Defensive rebound by N. Mirotić,,34,35
131,2,6:46.0,C. Felício makes 2-pt jump shot from 18 ft,,36,35
132,2,6:18.0,,J. Green misses 2-pt jump shot from 16 ft,36,35
133,2,6:17.0,Defensive rebound by C. Felício,,36,35
134,2,6:06.0,Shooting foul by J. Green (drawn by D. Wade),,36,35
135,2,6:06.0,D. Wade makes free throw 1 of 2,,37,35
136,2,6:06.0,,Orlando full timeout,37,35
137,2,6:06.0,,S. Ibaka enters the game for C. Watson,37,35
138,2,6:06.0,,E. Payton enters the game for B. Biyombo,37,35
139,2,6:06.0,,N. Vučević enters the game for D. Rudež,37,35
140,2,6:06.0,D. Wade makes free throw 2 of 2,,38,35
141,2,5:58.0,,Shooting foul by D. Wade (drawn by J. Green),38,35
142,2,5:58.0,,J. Green makes free throw 1 of 2,38,36
143,2,5:58.0,,J. Green makes free throw 2 of 2,38,37
144,2,5:45.0,D. McDermott misses 2-pt jump shot from 11 ft,,38,37
145,2,5:43.0,,Defensive rebound by J. Green,38,37
146,2,5:37.0,,E. Payton makes 2-pt layup from 2 ft,38,39
147,2,5:21.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by D. Wade),,41,39
148,2,5:05.0,,Turnover by E. Payton (lost ball; steal by N. Mirotić),41,39
149,2,5:05.0,Personal foul by E. Payton (drawn by N. Mirotić),,41,39
150,2,5:05.0,T. Gibson enters the game for N. Mirotić,,41,39
151,2,5:05.0,R. Lopez enters the game for C. Felício,,41,39
152,2,4:42.0,J. Butler misses 3-pt jump shot from 24 ft,,41,39
153,2,4:41.0,,Defensive rebound by S. Ibaka,41,39
154,2,4:32.0,,Turnover by S. Ibaka (bad pass; steal by D. Wade),41,39
155,2,4:26.0,J. Butler makes 2-pt layup from 1 ft (assist by D. Wade),,43,39
156,2,4:17.0,,E. Payton misses 2-pt layup from 2 ft (block by D. McDermott),43,39
157,2,4:17.0,Defensive rebound by R. Lopez,,43,39
158,2,4:11.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Butler),,46,39
159,2,4:11.0,,Orlando full timeout,46,39
160,2,4:11.0,,M. Hezonja enters the game for J. Green,46,39
161,2,3:59.0,,N. Vučević misses 2-pt layup from 1 ft,46,39
162,2,3:57.0,Defensive rebound by T. Gibson,,46,39
163,2,3:41.0,Turnover by D. Wade (bad pass),,46,39
164,2,3:19.0,,A. Gordon misses 2-pt jump shot from 16 ft,46,39
165,2,3:18.0,Defensive rebound by T. Gibson,,46,39
166,2,3:10.0,D. Wade misses 2-pt jump shot from 10 ft,,46,39
167,2,3:07.0,,Defensive rebound by M. Hezonja,46,39
168,2,2:57.0,,Turnover by N. Vučević (lost ball; steal by D. Wade),46,39
169,2,2:50.0,D. McDermott misses 3-pt jump shot from 28 ft,,46,39
170,2,2:49.0,,Defensive rebound by M. Hezonja,46,39
171,2,2:42.0,,Shooting foul by T. Gibson (drawn by N. Vučević),46,39
172,2,2:42.0,Chicago full timeout,,46,39
173,2,2:42.0,,N. Vučević makes free throw 1 of 2,46,40
174,2,2:42.0,J. Grant enters the game for D. McDermott,,46,39
175,2,2:42.0,,N. Vučević makes free throw 2 of 2,46,41
176,2,2:28.0,T. Gibson misses 3-pt jump shot from 24 ft,,46,41
177,2,2:27.0,,Defensive rebound by N. Vučević,46,41
178,2,2:13.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by N. Vučević),46,44
179,2,1:56.0,D. Wade makes 2-pt jump shot from 13 ft (assist by J. Butler),,48,44
180,2,1:35.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by A. Gordon),48,46
181,2,1:17.0,D. Wade makes 2-pt jump shot from 15 ft,,50,46
182,2,0:58.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by N. Vučević),50,49
183,2,0:42.0,D. Wade makes 2-pt jump shot from 11 ft,,52,49
184,2,0:29.0,,A. Gordon misses 2-pt layup from 1 ft (block by R. Lopez),52,49
185,2,0:27.0,Defensive rebound by J. Butler,,52,49
186,2,0:14.0,T. Gibson misses 2-pt layup from 2 ft,,52,49
187,2,0:12.0,,Defensive rebound by M. Hezonja,52,49
188,2,0:08.0,,Turnover by M. Hezonja (lost ball; steal by D. Wade),52,49
189,2,0:00.0,J. Butler misses 3-pt jump shot from 27 ft,,52,49
190,2,0:00.0,Offensive rebound by Team,,52,49
191,3,11:43.0,Personal foul by A. Gordon (drawn by T. Gibson),,52,49
192,3,11:29.0,R. Lopez makes 2-pt hook shot from 7 ft,,54,49
193,3,11:13.0,,S. Ibaka misses 3-pt jump shot from 26 ft,54,49
194,3,11:12.0,,Offensive rebound by A. Gordon,54,49
195,3,11:11.0,,A. Gordon misses 2-pt layup from 3 ft (block by D. Wade),54,49
196,3,11:06.0,,Offensive rebound by A. Gordon,54,49
197,3,11:06.0,,A. Gordon makes 2-pt layup from 1 ft,54,51
198,3,10:45.0,T. Gibson misses 2-pt jump shot from 2 ft (block by S. Ibaka),,54,51
199,3,10:43.0,,Defensive rebound by J. Green,54,51
200,3,10:38.0,,Shooting block foul by J. Grant (drawn by J. Green),54,51
201,3,10:38.0,,J. Green makes free throw 1 of 2,54,52
202,3,10:38.0,,J. Green makes free throw 2 of 2,54,53
203,3,10:18.0,J. Grant makes 3-pt jump shot from 26 ft (assist by T. Gibson),,57,53
204,3,9:56.0,,A. Gordon makes 2-pt layup from 2 ft (assist by E. Payton),57,55
205,3,9:56.0,,Shooting foul by R. Lopez (drawn by A. Gordon),57,55
206,3,9:56.0,,A. Gordon makes free throw 1 of 1,57,56
207,3,9:41.0,J. Butler misses 2-pt jump shot from 17 ft,,57,56
208,3,9:39.0,,Defensive rebound by S. Ibaka,57,56
209,3,9:28.0,,N. Vučević makes 2-pt jump shot from 8 ft,57,58
210,3,9:16.0,D. Wade makes 2-pt jump shot from 14 ft,,59,58
211,3,9:03.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),59,60
212,3,8:54.0,Turnover by D. Wade (bad pass; steal by N. Vučević),,59,60
213,3,8:52.0,,Turnover by J. Green (bad pass; steal by D. Wade),59,60
214,3,8:48.0,D. Wade makes 2-pt layup from 1 ft,,61,60
215,3,8:38.0,,E. Payton misses 2-pt layup from 2 ft,61,60
216,3,8:36.0,Defensive rebound by J. Grant,,61,60
217,3,8:32.0,Turnover by J. Grant (bad pass),,61,60
218,3,8:15.0,,J. Green misses 2-pt jump shot from 18 ft,61,60
219,3,8:14.0,Defensive rebound by R. Lopez,,61,60
220,3,8:05.0,Shooting foul by J. Green (drawn by T. Gibson),,61,60
221,3,8:05.0,T. Gibson makes free throw 1 of 2,,62,60
222,3,8:05.0,T. Gibson misses free throw 2 of 2,,62,60
223,3,8:03.0,,Defensive rebound by N. Vučević,62,60
224,3,7:52.0,,N. Vučević misses 2-pt jump shot from 6 ft,62,60
225,3,7:51.0,Defensive rebound by R. Lopez,,62,60
226,3,7:39.0,Shooting foul by S. Ibaka (drawn by T. Gibson),,62,60
227,3,7:39.0,T. Gibson misses free throw 1 of 2,,62,60
228,3,7:39.0,Offensive rebound by Team,,62,60
229,3,7:39.0,T. Gibson makes free throw 2 of 2,,63,60
230,3,7:27.0,,S. Ibaka makes 2-pt hook shot from 5 ft,63,62
231,3,7:27.0,,Shooting foul by T. Gibson (drawn by S. Ibaka),63,62
232,3,7:27.0,,S. Ibaka makes free throw 1 of 1,63,63
233,3,7:13.0,D. Wade misses 2-pt jump shot from 18 ft,,63,63
234,3,7:11.0,Offensive rebound by Team,,63,63
235,3,7:00.0,R. Lopez makes 2-pt hook shot from 6 ft,,65,63
236,3,6:50.0,,Turnover by E. Payton (lost ball),65,63
237,3,6:34.0,J. Grant misses 3-pt jump shot from 27 ft,,65,63
238,3,6:31.0,Offensive rebound by R. Lopez,,65,63
239,3,6:31.0,R. Lopez makes 2-pt layup from 2 ft,,67,63
240,3,6:12.0,,J. Green misses 2-pt layup from 2 ft,67,63
241,3,6:09.0,Defensive rebound by D. Wade,,67,63
242,3,6:03.0,D. Wade makes 2-pt layup from 1 ft,,69,63
243,3,6:03.0,,Orlando full timeout,69,63
244,3,5:41.0,,S. Ibaka misses 3-pt jump shot from 27 ft,69,63
245,3,5:40.0,Defensive rebound by T. Gibson,,69,63
246,3,5:23.0,R. Lopez misses 2-pt layup from 2 ft (block by S. Ibaka),,69,63
247,3,5:20.0,,Defensive rebound by N. Vučević,69,63
248,3,5:01.0,,E. Payton misses 3-pt jump shot from 26 ft,69,63
249,3,5:00.0,,Offensive rebound by J. Green,69,63
250,3,4:54.0,,N. Vučević misses 2-pt hook shot from 3 ft,69,63
251,3,4:53.0,,Offensive rebound by N. Vučević,69,63
252,3,4:42.0,,N. Vučević makes 2-pt hook shot from 5 ft,69,65
253,3,4:17.0,Shooting foul by E. Payton (drawn by J. Grant),,69,65
254,3,4:17.0,J. Grant makes free throw 1 of 3,,70,65
255,3,4:17.0,J. Grant makes free throw 2 of 3,,71,65
256,3,4:17.0,,C. Watson enters the game for J. Green,71,65
257,3,4:17.0,R. Rondo enters the game for D. Wade,,71,65
258,3,4:17.0,J. Grant makes free throw 3 of 3,,72,65
259,3,4:06.0,,N. Vučević makes 2-pt jump shot from 20 ft,72,67
260,3,3:40.0,R. Rondo misses 3-pt jump shot from 24 ft,,72,67
261,3,3:37.0,,Defensive rebound by E. Payton,72,67
262,3,3:33.0,,E. Payton makes 2-pt layup from 2 ft,72,69
263,3,3:17.0,J. Grant misses 3-pt jump shot from 25 ft,,72,69
264,3,3:16.0,,Defensive rebound by E. Payton,72,69
265,3,3:11.0,,E. Payton makes 2-pt layup from 1 ft,72,71
266,3,3:11.0,Chicago full timeout,,72,71
267,3,3:11.0,D. McDermott enters the game for T. Gibson,,72,71
268,3,3:11.0,N. Mirotić enters the game for J. Grant,,72,71
269,3,2:49.0,J. Butler misses 3-pt jump shot from 25 ft,,72,71
270,3,2:48.0,,Defensive rebound by S. Ibaka,72,71
271,3,2:36.0,,N. Vučević misses 2-pt jump shot from 12 ft,72,71
272,3,2:35.0,Defensive rebound by J. Butler,,72,71
273,3,2:21.0,N. Mirotić misses 3-pt jump shot from 25 ft,,72,71
274,3,2:20.0,,Defensive rebound by E. Payton,72,71
275,3,2:14.0,,Turnover by E. Payton (bad pass),72,71
276,3,2:14.0,,B. Biyombo enters the game for N. Vučević,72,71
277,3,2:14.0,,D. Rudež enters the game for S. Ibaka,72,71
278,3,2:00.0,J. Butler makes 2-pt layup from 2 ft,,74,71
279,3,1:54.0,,Personal foul by D. McDermott (drawn by B. Biyombo),74,71
280,3,1:54.0,C. Felício enters the game for R. Lopez,,74,71
281,3,1:47.0,,E. Payton misses 2-pt layup from 2 ft (block by N. Mirotić),74,71
282,3,1:45.0,Defensive rebound by R. Rondo,,74,71
283,3,1:41.0,D. McDermott misses 3-pt jump shot from 26 ft,,74,71
284,3,1:40.0,,Defensive rebound by Team,74,71
285,3,1:24.0,,A. Gordon makes 2-pt jump shot from 18 ft (assist by E. Payton),74,73
286,3,1:05.0,C. Felício misses 2-pt jump shot from 17 ft,,74,73
287,3,1:04.0,,Defensive rebound by A. Gordon,74,73
288,3,0:59.0,,C. Watson misses 3-pt jump shot from 25 ft,74,73
289,3,0:57.0,,Offensive rebound by A. Gordon,74,73
290,3,0:53.0,,Orlando full timeout,74,73
291,3,0:46.0,,A. Gordon misses 2-pt hook shot from 9 ft,74,73
292,3,0:45.0,Defensive rebound by C. Felício,,74,73
293,3,0:31.0,C. Felício misses 2-pt hook shot from 11 ft,,74,73
294,3,0:31.0,Offensive rebound by J. Butler,,74,73
295,3,0:31.0,Shooting foul by D. Rudež (drawn by J. Butler),,74,73
296,3,0:31.0,J. Butler makes free throw 1 of 2,,75,73
297,3,0:31.0,J. Butler makes free throw 2 of 2,,76,73
298,3,0:11.0,,Turnover by E. Payton (bad pass; steal by R. Rondo),76,73
299,3,0:02.0,J. Butler makes 2-pt jump shot from 20 ft,,78,73
300,3,0:00.0,,A. Gordon misses 3-pt jump shot from 59 ft,78,73
301,3,0:00.0,,Offensive rebound by Team,78,73
302,4,11:42.0,,Turnover by B. Biyombo (traveling),78,73
303,4,11:31.0,Turnover by R. Rondo (bad pass),,78,73
304,4,11:10.0,,B. Biyombo misses 2-pt jump shot from 12 ft,78,73
305,4,11:10.0,,Offensive rebound by Team,78,73
306,4,11:10.0,Loose ball foul by N. Mirotić (drawn by C. Watson),,78,73
307,4,10:57.0,,C. Watson misses 2-pt layup from 1 ft,78,73
308,4,10:55.0,Defensive rebound by C. Felício,,78,73
309,4,10:51.0,,Violation by B. Biyombo (def goaltending),78,73
310,4,10:51.0,R. Rondo makes 2-pt layup from 1 ft,,80,73
311,4,10:34.0,,J. Green makes 2-pt jump shot from 20 ft (assist by C. Watson),80,75
312,4,10:20.0,Shooting foul by D. Rudež (drawn by C. Felício),,80,75
313,4,10:20.0,C. Felício makes free throw 1 of 2,,81,75
314,4,10:20.0,C. Felício misses free throw 2 of 2,,81,75
315,4,10:18.0,,Defensive rebound by D. Rudež,81,75
316,4,9:58.0,,J. Green misses 3-pt jump shot from 29 ft,81,75
317,4,9:56.0,Defensive rebound by D. McDermott,,81,75
318,4,9:46.0,N. Mirotić misses 2-pt hook shot from 4 ft,,81,75
319,4,9:46.0,,Defensive rebound by B. Biyombo,81,75
320,4,9:46.0,,Personal foul by R. Rondo (drawn by B. Biyombo),81,75
321,4,9:46.0,D. Wade enters the game for R. Rondo,,81,75
322,4,9:32.0,,D. Rudež misses 3-pt jump shot from 26 ft,81,75
323,4,9:31.0,Defensive rebound by C. Felício,,81,75
324,4,9:16.0,Turnover by P. Zipser (lost ball; steal by M. Hezonja),,81,75
325,4,9:10.0,,D. Rudež makes 2-pt jump shot from 17 ft (assist by M. Hezonja),81,77
326,4,8:57.0,N. Mirotić misses 3-pt jump shot from 27 ft,,81,77
327,4,8:55.0,,Defensive rebound by B. Biyombo,81,77
328,4,8:49.0,,M. Hezonja misses 3-pt jump shot from 26 ft,81,77
329,4,8:47.0,,Offensive rebound by C. Watson,81,77
330,4,8:45.0,,D. Rudež misses 3-pt jump shot from 27 ft,81,77
331,4,8:43.0,Defensive rebound by C. Felício,,81,77
332,4,8:36.0,Official timeout,,81,77
333,4,8:36.0,,S. Ibaka enters the game for D. Rudež,81,77
334,4,8:36.0,,E. Payton enters the game for M. Hezonja,81,77
335,4,8:32.0,D. Wade makes 3-pt jump shot from 27 ft (assist by D. McDermott),,84,77
336,4,8:12.0,,C. Watson makes 2-pt jump shot from 8 ft,84,79
337,4,8:00.0,C. Felício makes 2-pt dunk at rim (assist by D. Wade),,86,79
338,4,7:41.0,,Turnover by C. Watson (bad pass),86,79
339,4,7:23.0,D. Wade makes 2-pt jump shot from 15 ft,,88,79
340,4,7:23.0,,Orlando full timeout,88,79
341,4,7:23.0,J. Butler enters the game for D. McDermott,,88,79
342,4,7:23.0,,A. Gordon enters the game for J. Green,88,79
343,4,7:23.0,,N. Vučević enters the game for B. Biyombo,88,79
344,4,7:08.0,,E. Payton misses 2-pt jump shot from 18 ft,88,79
345,4,7:07.0,Defensive rebound by N. Mirotić,,88,79
346,4,6:54.0,D. Wade misses 2-pt jump shot from 9 ft,,88,79
347,4,6:52.0,Offensive rebound by C. Felício,,88,79
348,4,6:52.0,C. Felício makes 2-pt layup at rim,,90,79
349,4,6:39.0,,N. Vučević misses 2-pt jump shot from 17 ft,90,79
350,4,6:36.0,Defensive rebound by J. Butler,,90,79
351,4,6:24.0,Turnover by N. Mirotić (lost ball; steal by N. Vučević),,90,79
352,4,6:19.0,,Shooting foul by P. Zipser (drawn by C. Watson),90,79
353,4,6:19.0,,C. Watson misses free throw 1 of 2,90,79
354,4,6:19.0,,Offensive rebound by Team,90,79
355,4,6:19.0,T. Gibson enters the game for N. Mirotić,,90,79
356,4,6:19.0,,C. Watson makes free throw 2 of 2,90,80
357,4,5:58.0,D. Wade misses 2-pt jump shot from 14 ft,,90,80
358,4,5:56.0,,Defensive rebound by C. Watson,90,80
359,4,5:50.0,,E. Payton misses 3-pt jump shot from 26 ft,90,80
360,4,5:49.0,,Offensive rebound by Team,90,80
361,4,5:48.0,,Turnover by A. Gordon (bad pass; steal by J. Butler),90,80
362,4,5:44.0,J. Butler makes 2-pt dunk at rim,,92,80
363,4,5:31.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by C. Watson),92,83
364,4,5:10.0,J. Butler makes 2-pt layup from 2 ft,,94,83
365,4,5:02.0,,Shooting foul by D. Wade (drawn by A. Gordon),94,83
366,4,5:02.0,,A. Gordon makes free throw 1 of 2,94,84
367,4,5:02.0,,A. Gordon misses free throw 2 of 2,94,84
368,4,5:00.0,Defensive rebound by C. Felício,,94,84
369,4,4:44.0,D. Wade misses 2-pt jump shot from 8 ft,,94,84
370,4,4:41.0,,Defensive rebound by C. Watson,94,84
371,4,4:34.0,,Turnover by E. Payton (lost ball; steal by D. Wade),94,84
372,4,4:29.0,Shooting foul by S. Ibaka (drawn by C. Felício),,94,84
373,4,4:29.0,C. Felício makes free throw 1 of 2,,95,84
374,4,4:29.0,C. Felício misses free throw 2 of 2,,95,84
375,4,4:29.0,,J. Green enters the game for C. Watson,95,84
376,4,4:28.0,,Defensive rebound by S. Ibaka,95,84
377,4,4:15.0,,N. Vučević misses 2-pt jump shot from 9 ft,95,84
378,4,4:13.0,Defensive rebound by D. Wade,,95,84
379,4,4:04.0,Shooting foul by J. Green (drawn by T. Gibson),,95,84
380,4,4:04.0,T. Gibson makes free throw 1 of 2,,96,84
381,4,4:04.0,T. Gibson misses free throw 2 of 2,,96,84
382,4,4:02.0,,Defensive rebound by S. Ibaka,96,84
383,4,3:47.0,,S. Ibaka misses 2-pt jump shot from 19 ft,96,84
384,4,3:42.0,,Offensive rebound by N. Vučević,96,84
385,4,3:42.0,,Turnover by N. Vučević (bad pass; steal by J. Butler),96,84
386,4,3:38.0,D. Wade misses 2-pt layup from 1 ft,,96,84
387,4,3:35.0,Offensive rebound by D. Wade,,96,84
388,4,3:35.0,D. Wade misses 2-pt layup from 2 ft,,96,84
389,4,3:34.0,Offensive rebound by D. Wade,,96,84
390,4,3:34.0,D. Wade misses 2-pt layup from 1 ft,,96,84
391,4,3:33.0,,Defensive rebound by N. Vučević,96,84
