,QUARTER,TIME_REMAINING,INDIANA_ACTION,LA LAKERS_ACTION,INDIANA_SCORE,LA LAKERS_SCORE
247,3,10:29.0,M. Turner misses 3-pt jump shot from 26 ft,,55,51
248,3,10:28.0,Offensive rebound by G. Robinson,,55,51
249,3,10:25.0,G. Robinson misses 2-pt dunk at rim,,55,51
250,3,10:23.0,,Defensive rebound by B. Ingram,55,51
251,3,10:05.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. Randle),55,54
252,3,9:44.0,Shooting foul by J. Randle (drawn by P. George),,55,54
253,3,9:44.0,P. George makes free throw 1 of 2,,56,54
254,3,9:44.0,P. George makes free throw 2 of 2,,57,54
255,3,9:21.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),57,57
256,3,9:15.0,Personal foul by J. Calderón (drawn by J. Teague),,57,57
257,3,9:08.0,P. George misses 2-pt dunk at rim (block by T. Mozgov),,57,57
258,3,9:03.0,Offensive rebound by P. George,,57,57
259,3,9:03.0,P. George makes 2-pt layup from 3 ft,,59,57
260,3,8:58.0,,B. Ingram makes 2-pt layup from 1 ft (assist by J. Calderón),59,59
261,3,8:50.0,Turnover by J. Teague (lost ball; steal by B. Ingram),,59,59
262,3,8:45.0,,B. Ingram misses 2-pt layup from 2 ft (block by M. Turner),59,59
263,3,8:44.0,,Offensive rebound by J. Calderón,59,59
264,3,8:44.0,,J. Calderón makes 2-pt layup from 1 ft,59,61
265,3,8:25.0,Turnover by J. Teague (bad pass; steal by T. Mozgov),,59,61
266,3,8:22.0,,N. Young misses 3-pt jump shot from 26 ft,59,61
267,3,8:18.0,,Offensive rebound by T. Mozgov,59,61
268,3,8:18.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by T. Mozgov),59,64
269,3,8:18.0,Indiana full timeout,,59,64
270,3,8:18.0,,T. Black enters the game for T. Mozgov,59,64
271,3,8:05.0,Turnover by P. George (bad pass; steal by B. Ingram),,59,64
272,3,8:00.0,,J. Calderón makes 2-pt layup from 1 ft (assist by B. Ingram),59,66
273,3,7:40.0,G. Robinson misses 3-pt jump shot from 24 ft,,59,66
274,3,7:38.0,,Defensive rebound by B. Ingram,59,66
275,3,7:24.0,,J. Randle misses 2-pt jump shot from 11 ft,59,66
276,3,7:21.0,Defensive rebound by J. Teague,,59,66
277,3,7:07.0,Turnover by P. George (bad pass; steal by B. Ingram),,59,66
278,3,6:53.0,,J. Calderón makes 3-pt jump shot from 28 ft (assist by N. Young),59,69
279,3,6:36.0,J. Teague makes 2-pt layup from 2 ft,,61,69
280,3,6:10.0,,B. Ingram misses 3-pt jump shot from 27 ft,61,69
281,3,6:09.0,,Offensive rebound by T. Black,61,69
282,3,5:53.0,,N. Young misses 3-pt jump shot from 26 ft,61,69
283,3,5:50.0,Defensive rebound by M. Turner,,61,69
284,3,5:37.0,M. Turner makes 2-pt jump shot from 13 ft,,63,69
285,3,5:37.0,,LA Lakers full timeout,63,69
286,3,5:37.0,,J. Clarkson enters the game for N. Young,63,69
287,3,5:37.0,C. Miles enters the game for G. Robinson,,63,69
288,3,5:13.0,,J. Clarkson misses 3-pt jump shot from 26 ft,63,69
289,3,5:13.0,,Offensive rebound by Team,63,69
290,3,5:13.0,,Turnover by Team (shot clock),63,69
291,3,4:59.0,T. Young makes 3-pt jump shot from 24 ft (assist by M. Turner),,66,69
292,3,4:46.0,,T. Black makes 2-pt hook shot from 8 ft (assist by J. Calderón),66,71
293,3,4:30.0,Turnover by J. Teague (traveling),,66,71
294,3,4:18.0,,B. Ingram makes 2-pt jump shot from 15 ft,66,73
295,3,4:04.0,Turnover by J. Teague (bad pass; steal by J. Calderón),,66,73
296,3,3:45.0,,J. Randle makes 2-pt hook shot from 5 ft (assist by J. Calderón),66,75
297,3,3:26.0,Shooting foul by J. Randle (drawn by T. Young),,66,75
298,3,3:26.0,T. Young makes free throw 1 of 2,,67,75
299,3,3:26.0,M. Ellis enters the game for J. Teague,,67,75
300,3,3:26.0,,L. Williams enters the game for J. Calderón,67,75
301,3,3:26.0,,T. Robinson enters the game for J. Randle,67,75
302,3,3:26.0,T. Young makes free throw 2 of 2,,68,75
303,3,3:03.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by T. Black),68,77
304,3,2:45.0,Turnover by P. George (bad pass; steal by J. Clarkson),,68,77
305,3,2:31.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by T. Robinson),68,80
306,3,2:20.0,Indiana full timeout,,68,80
307,3,2:20.0,,N. Young enters the game for B. Ingram,68,80
308,3,2:20.0,,T. Mozgov enters the game for T. Black,68,80
309,3,2:20.0,A. Jefferson enters the game for M. Turner,,68,80
310,3,2:12.0,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),,71,80
311,3,2:12.0,Shooting foul by T. Robinson (drawn by C. Miles),,71,80
312,3,2:12.0,C. Miles misses free throw 1 of 1,,71,80
313,3,2:12.0,K. Séraphin enters the game for T. Young,,71,80
314,3,2:12.0,,T. Black enters the game for T. Robinson,71,80
315,3,2:11.0,,Defensive rebound by T. Mozgov,71,80
316,3,1:53.0,,T. Black makes 2-pt layup from 2 ft (assist by T. Mozgov),71,82
317,3,1:53.0,,Shooting foul by K. Séraphin (drawn by T. Black),71,82
318,3,1:53.0,,T. Black misses free throw 1 of 1,71,82
319,3,1:51.0,,Offensive rebound by N. Young,71,82
320,3,1:47.0,,N. Young misses 3-pt jump shot from 28 ft,71,82
321,3,1:45.0,Defensive rebound by P. George,,71,82
322,3,1:30.0,A. Jefferson misses 2-pt jump shot from 5 ft,,71,82
323,3,1:27.0,,Defensive rebound by N. Young,71,82
324,3,1:19.0,,Personal foul by M. Ellis,71,82
325,3,1:19.0,,L. Williams misses free throw 1 of 2,71,82
326,3,1:19.0,,Offensive rebound by Team,71,82
327,3,1:19.0,A. Brooks enters the game for P. George,,71,82
328,3,1:19.0,,L. Williams makes free throw 2 of 2,71,83
329,3,1:02.0,C. Miles makes 3-pt jump shot from 24 ft (assist by K. Séraphin),,74,83
330,3,0:53.0,,T. Mozgov misses 2-pt dunk at rim,74,83
331,3,0:49.0,,Offensive rebound by T. Mozgov,74,83
332,3,0:48.0,,N. Young misses 2-pt jump shot from 15 ft,74,83
333,3,0:46.0,Defensive rebound by M. Ellis,,74,83
334,3,0:41.0,C. Miles misses 3-pt jump shot from 25 ft,,74,83
335,3,0:36.0,,Defensive rebound by J. Clarkson,74,83
336,3,0:33.0,,Turnover by J. Clarkson (lost ball; steal by A. Brooks),74,83
337,3,0:32.0,Personal take foul by L. Williams,,74,83
338,3,0:32.0,M. Ellis misses free throw 1 of 2,,74,83
339,3,0:32.0,Offensive rebound by Team,,74,83
340,3,0:32.0,M. Ellis makes free throw 2 of 2,,75,83
341,3,0:14.0,,L. Williams misses 2-pt jump shot from 19 ft,75,83
342,3,0:11.0,,Offensive rebound by J. Clarkson,75,83
343,3,0:11.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Clarkson),75,86
344,3,0:03.0,K. Séraphin misses 2-pt jump shot from 18 ft,,75,86
345,3,0:02.0,Offensive rebound by A. Brooks,,75,86
346,3,0:01.0,A. Brooks misses 2-pt jump shot from 14 ft,,75,86
347,3,0:00.0,Offensive rebound by Team,,75,86
348,4,11:41.0,M. Turner makes 2-pt jump shot from 15 ft (assist by A. Jefferson),,77,86
349,4,11:25.0,,Personal block foul by M. Ellis (drawn by T. Mozgov),77,86
350,4,11:19.0,,T. Mozgov misses 2-pt dunk at rim,77,86
351,4,11:14.0,Defensive rebound by A. Jefferson,,77,86
352,4,11:09.0,Turnover by M. Turner (bad pass; steal by T. Mozgov),,77,86
353,4,11:05.0,,Shooting foul by C. Miles (drawn by L. Williams),77,86
354,4,11:05.0,,L. Williams makes free throw 1 of 3,77,87
355,4,11:05.0,,L. Williams makes free throw 2 of 3,77,88
356,4,11:05.0,,L. Williams makes free throw 3 of 3,77,89
357,4,10:47.0,Turnover by A. Brooks (bad pass; steal by J. Clarkson),,77,89
358,4,10:42.0,,J. Clarkson makes 2-pt dunk at rim,77,91
359,4,10:30.0,A. Jefferson misses 2-pt jump shot from 15 ft,,77,91
360,4,10:27.0,,Defensive rebound by T. Black,77,91
361,4,10:20.0,,L. Williams misses 3-pt jump shot from 28 ft,77,91
362,4,10:17.0,,Offensive rebound by T. Black,77,91
363,4,10:17.0,,T. Black misses 2-pt dunk at rim,77,91
364,4,10:13.0,,Offensive rebound by T. Black,77,91
365,4,10:10.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Clarkson),77,94
366,4,10:10.0,Indiana full timeout,,77,94
367,4,10:10.0,J. Teague enters the game for A. Brooks,,77,94
368,4,10:10.0,P. George enters the game for C. Miles,,77,94
369,4,9:59.0,Turnover by M. Turner (bad pass; steal by T. Black),,77,94
370,4,9:44.0,,T. Mozgov misses 2-pt jump shot from 21 ft,77,94
371,4,9:43.0,Defensive rebound by P. George,,77,94
372,4,9:33.0,A. Jefferson misses 2-pt hook shot from 6 ft,,77,94
373,4,9:33.0,Offensive rebound by Team,,77,94
374,4,9:25.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,80,94
375,4,9:13.0,,Turnover by L. Williams (lost ball; steal by M. Ellis),80,94
376,4,9:07.0,Personal foul by N. Young (drawn by P. George),,80,94
377,4,8:49.0,M. Turner misses 3-pt jump shot from 28 ft,,80,94
378,4,8:48.0,Offensive rebound by M. Ellis,,80,94
379,4,8:41.0,A. Jefferson misses 2-pt hook shot from 3 ft,,80,94
380,4,8:38.0,,Defensive rebound by T. Black,80,94
381,4,8:31.0,,L. Williams makes 3-pt jump shot from 25 ft,80,97
382,4,8:05.0,J. Teague misses 2-pt jump shot from 6 ft,,80,97
383,4,8:03.0,,Defensive rebound by T. Mozgov,80,97
384,4,7:56.0,,L. Williams makes 2-pt layup from 2 ft,80,99
385,4,7:41.0,Shooting foul by N. Young (drawn by J. Teague),,80,99
386,4,7:41.0,J. Teague makes free throw 1 of 2,,81,99
387,4,7:41.0,T. Young enters the game for A. Jefferson,,81,99
388,4,7:41.0,,J. Randle enters the game for T. Mozgov,81,99
389,4,7:41.0,J. Teague makes free throw 2 of 2,,82,99
390,4,7:26.0,,T. Black makes 2-pt layup from 1 ft (assist by L. Williams),82,101
