,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHILADELPHIA_ACTION,GOLDEN STATE_SCORE,PHILADELPHIA_SCORE
382,4,11:16.0,,Defensive rebound by N. Stauskas,93,80
383,4,10:59.0,,S. Rodríguez misses 2-pt layup from 2 ft,93,80
384,4,10:57.0,Defensive rebound by S. Livingston,,93,80
385,4,10:46.0,D. West misses 2-pt jump shot from 20 ft,,93,80
386,4,10:44.0,,Defensive rebound by J. Okafor,93,80
387,4,10:38.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by N. Stauskas),93,82
388,4,10:24.0,Turnover by K. Thompson (bad pass; steal by N. Stauskas),,93,82
389,4,10:18.0,,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by R. Covington),93,85
390,4,9:58.0,K. Thompson misses 3-pt jump shot from 24 ft,,93,85
391,4,9:56.0,,Defensive rebound by R. Covington,93,85
392,4,9:42.0,,N. Stauskas misses 2-pt jump shot from 15 ft,93,85
393,4,9:41.0,Defensive rebound by K. Thompson,,93,85
394,4,9:30.0,D. Green misses 3-pt jump shot from 26 ft,,93,85
395,4,9:28.0,,Defensive rebound by R. Covington,93,85
396,4,9:19.0,,Turnover by J. Okafor (lost ball; steal by D. Green),93,85
397,4,9:14.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),,96,85
398,4,9:13.0,,Philadelphia full timeout,96,85
399,4,9:13.0,,D. Šarić enters the game for T. Luwawu-Cabarrot,96,85
400,4,8:57.0,,Turnover by N. Stauskas (bad pass; steal by D. Green),96,85
401,4,8:52.0,Turnover by D. Green (bad pass),,96,85
402,4,8:39.0,,D. Šarić makes 2-pt hook shot from 3 ft,96,87
403,4,8:20.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,99,87
404,4,7:58.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,99,87
405,4,7:56.0,,Offensive rebound by D. Šarić,99,87
406,4,7:54.0,,Flagrant foul type 1 by D. West (drawn by D. Šarić),99,87
407,4,7:54.0,,D. Šarić makes flagrant free throw 1 of 2,99,88
408,4,7:54.0,,D. Šarić makes flagrant free throw 2 of 2,99,89
409,4,7:40.0,,N. Stauskas makes 2-pt jump shot from 12 ft,99,91
410,4,7:20.0,S. Livingston makes 2-pt layup from 1 ft (assist by D. West),,101,91
411,4,7:02.0,,Turnover by N. Stauskas (bad pass; steal by A. Iguodala),101,91
412,4,6:56.0,K. Thompson misses 2-pt jump shot from 8 ft,,101,91
413,4,6:55.0,,Defensive rebound by J. Okafor,101,91
414,4,6:44.0,,J. Okafor misses 2-pt jump shot from 8 ft (block by D. West),101,91
415,4,6:41.0,Defensive rebound by S. Livingston,,101,91
416,4,6:26.0,D. Green makes 3-pt jump shot from 24 ft (assist by D. West),,104,91
417,4,6:18.0,,Philadelphia full timeout,104,91
418,4,6:18.0,K. Durant enters the game for D. Green,,104,91
419,4,6:18.0,I. Clark enters the game for K. Thompson,,104,91
420,4,6:18.0,S. Curry enters the game for A. Iguodala,,104,91
421,4,6:18.0,,G. Henderson enters the game for S. Rodríguez,104,91
422,4,6:18.0,,T. McConnell enters the game for N. Stauskas,104,91
423,4,6:07.0,,Shooting foul by K. Durant (drawn by D. Šarić),104,91
424,4,6:07.0,,D. Šarić misses free throw 1 of 2,104,91
425,4,6:07.0,,Offensive rebound by Team,104,91
426,4,6:07.0,,D. Šarić makes free throw 2 of 2,104,92
427,4,5:51.0,S. Curry makes 2-pt layup from 1 ft (assist by D. West),,106,92
428,4,5:38.0,,Shooting foul by S. Livingston (drawn by R. Covington),106,92
429,4,5:38.0,,R. Covington misses free throw 1 of 2,106,92
430,4,5:38.0,,Offensive rebound by Team,106,92
431,4,5:38.0,,R. Holmes enters the game for J. Okafor,106,92
432,4,5:38.0,Z. Pachulia enters the game for D. West,,106,92
433,4,5:38.0,,R. Covington makes free throw 2 of 2,106,93
434,4,5:19.0,S. Curry misses 3-pt jump shot from 27 ft,,106,93
435,4,5:16.0,,Defensive rebound by R. Covington,106,93
436,4,5:03.0,,R. Holmes makes 2-pt dunk at rim (assist by D. Šarić),106,95
437,4,4:49.0,Turnover by S. Curry (bad pass; steal by T. McConnell),,106,95
438,4,4:46.0,,Personal foul by K. Durant,106,95
439,4,4:38.0,,G. Henderson makes 2-pt jump shot from 6 ft (assist by R. Holmes),106,97
440,4,4:37.0,Golden State full timeout,,106,97
441,4,4:37.0,A. Iguodala enters the game for Z. Pachulia,,106,97
442,4,4:37.0,K. Thompson enters the game for I. Clark,,106,97
443,4,4:27.0,D. Green enters the game for S. Livingston,,106,97
444,4,4:21.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,108,97
445,4,3:56.0,,G. Henderson misses 2-pt jump shot from 13 ft,108,97
446,4,3:55.0,Defensive rebound by D. Green,,108,97
447,4,3:42.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,110,97
448,4,3:35.0,,R. Covington misses 3-pt jump shot from 25 ft,110,97
449,4,3:33.0,Defensive rebound by A. Iguodala,,110,97
450,4,3:10.0,Shooting foul by R. Covington (drawn by K. Durant),,110,97
451,4,3:10.0,K. Durant misses free throw 1 of 2,,110,97
452,4,3:10.0,Offensive rebound by Team,,110,97
453,4,3:10.0,K. Durant makes free throw 2 of 2,,111,97
454,4,3:01.0,,D. Šarić makes 2-pt layup from 2 ft (assist by T. McConnell),111,99
455,4,3:01.0,,Shooting foul by D. Green (drawn by D. Šarić),111,99
456,4,3:01.0,,D. Šarić makes free throw 1 of 1,111,100
457,4,2:41.0,K. Thompson misses 2-pt jump shot from 14 ft,,111,100
458,4,2:39.0,Offensive rebound by A. Iguodala,,111,100
459,4,2:36.0,Shooting foul by D. Šarić (drawn by K. Durant),,111,100
460,4,2:36.0,K. Durant makes free throw 1 of 2,,112,100
461,4,2:36.0,K. Durant makes free throw 2 of 2,,113,100
462,4,2:20.0,,Shooting foul by A. Iguodala (drawn by R. Holmes),113,100
463,4,2:20.0,,R. Holmes makes free throw 1 of 2,113,101
464,4,2:20.0,,R. Holmes makes free throw 2 of 2,113,102
465,4,1:56.0,K. Durant makes 2-pt jump shot from 4 ft,,115,102
466,4,1:45.0,,G. Henderson misses 2-pt layup from 2 ft,115,102
467,4,1:42.0,Defensive rebound by D. Green,,115,102
468,4,1:21.0,Turnover by Team (shot clock),,115,102
469,4,1:21.0,I. Clark enters the game for S. Curry,,115,102
470,4,1:21.0,,Philadelphia full timeout,115,102
471,4,1:21.0,J. McAdoo enters the game for K. Durant,,115,102
472,4,1:21.0,P. McCaw enters the game for D. Green,,115,102
473,4,1:21.0,K. Looney enters the game for A. Iguodala,,115,102
474,4,1:11.0,,Shooting foul by J. McAdoo (drawn by D. Šarić),115,102
475,4,1:11.0,,D. Šarić makes free throw 1 of 2,115,103
476,4,1:11.0,,J. Anderson enters the game for R. Covington,115,103
477,4,1:11.0,,N. Stauskas enters the game for G. Henderson,115,103
478,4,1:11.0,,T. Luwawu-Cabarrot enters the game for R. Holmes,115,103
479,4,1:11.0,,S. Rodríguez enters the game for T. McConnell,115,103
480,4,1:11.0,,D. Šarić makes free throw 2 of 2,115,104
481,4,0:55.0,K. Looney makes 2-pt dunk at rim (assist by K. Thompson),,117,104
482,4,0:55.0,,Philadelphia full timeout,117,104
483,4,0:55.0,,R. Holmes enters the game for D. Šarić,117,104
484,4,0:39.0,,J. Anderson makes 2-pt jump shot from 5 ft,117,106
485,4,0:17.0,I. Clark makes 2-pt jump shot from 13 ft,,119,106
486,4,0:08.0,,R. Holmes misses 3-pt jump shot from 24 ft,119,106
487,4,0:06.0,,Offensive rebound by J. Anderson,119,106
488,4,0:01.0,,J. Anderson makes 2-pt dunk at rim (assist by N. Stauskas),119,108
