,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
371,4,3:34.0,M. Beasley makes 3-pt jump shot from 24 ft (assist by R. Vaughn),,83,102
372,4,3:15.0,,M. Turner misses 2-pt jump shot from 20 ft,83,102
373,4,3:14.0,Defensive rebound by R. Vaughn,,83,102
374,4,3:03.0,R. Vaughn makes 2-pt hook shot from 6 ft,,85,102
375,4,2:43.0,,M. Turner misses 2-pt jump shot from 6 ft,85,102
376,4,2:42.0,Defensive rebound by S. Hawes,,85,102
377,4,2:37.0,Milwaukee full timeout,,85,102
378,4,2:37.0,,C. Miles enters the game for P. George,85,102
379,4,2:33.0,S. Hawes misses 2-pt jump shot from 10 ft,,85,102
380,4,2:33.0,,Defensive rebound by M. Turner,85,102
381,4,2:12.0,,Shooting foul by G. Payton (drawn by M. Turner),85,102
382,4,2:12.0,,M. Turner makes free throw 1 of 2,85,103
383,4,2:12.0,,M. Turner makes free throw 2 of 2,85,104
384,4,1:53.0,R. Vaughn makes 2-pt jump shot from 18 ft (assist by S. Hawes),,87,104
385,4,1:39.0,,Turnover by L. Stephenson (lost ball),87,104
386,4,1:39.0,,K. Séraphin enters the game for M. Turner,87,104
387,4,1:31.0,R. Vaughn misses 3-pt jump shot from 26 ft,,87,104
388,4,1:30.0,,Defensive rebound by T. Young,87,104
389,4,1:26.0,,Indiana full timeout,87,104
390,4,1:26.0,,R. Christmas enters the game for T. Young,87,104
391,4,1:26.0,,J. Young enters the game for L. Stephenson,87,104
392,4,1:14.0,,Turnover by A. Brooks (lost ball; steal by G. Payton),87,104
393,4,1:11.0,S. Hawes makes 2-pt layup from 1 ft (assist by G. Payton),,89,104
394,4,0:53.0,,J. Young misses 2-pt jump shot from 14 ft,89,104
395,4,0:53.0,Defensive rebound by M. Beasley,,89,104
396,4,0:38.0,G. Payton misses 2-pt layup from 4 ft,,89,104
397,4,0:37.0,,Defensive rebound by K. Séraphin,89,104
398,4,0:13.0,,Turnover by Team (shot clock),89,104
