,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
76,1,2:41.0,R. Westbrook makes 3-pt jump shot from 26 ft,,16,22
77,1,2:39.0,,Portland full timeout,16,22
78,1,2:39.0,,P. Connaughton enters the game for M. Harkless,16,22
79,1,2:39.0,,A. Aminu enters the game for N. Vonleh,16,22
80,1,2:26.0,,Turnover by A. Crabbe (lost ball; steal by E. Freedom),16,22
81,1,2:22.0,R. Westbrook makes 2-pt layup from 1 ft,,18,22
82,1,2:02.0,,A. Aminu misses 2-pt layup from 2 ft,18,22
83,1,2:01.0,Defensive rebound by E. Freedom,,18,22
84,1,1:49.0,D. McDermott misses 3-pt jump shot from 26 ft,,18,22
85,1,1:49.0,,Defensive rebound by A. Aminu,18,22
86,1,1:36.0,,D. Lillard makes 2-pt layup from 2 ft,18,24
87,1,1:20.0,Shooting foul by J. Nurkić (drawn by E. Freedom),,18,24
88,1,1:20.0,E. Freedom makes free throw 1 of 2,,19,24
89,1,1:20.0,,M. Leonard enters the game for J. Nurkić,19,24
90,1,1:20.0,,S. Napier enters the game for P. Connaughton,19,24
91,1,1:20.0,,C. McCollum enters the game for D. Lillard,19,24
92,1,1:20.0,N. Cole enters the game for R. Westbrook,,19,24
93,1,1:20.0,J. Grant enters the game for A. Roberson,,19,24
94,1,1:20.0,E. Freedom makes free throw 2 of 2,,20,24
95,1,1:03.0,,Shooting foul by D. McDermott (drawn by S. Napier),20,24
96,1,1:03.0,,S. Napier makes 2-pt layup from 2 ft (assist by M. Leonard),20,26
97,1,1:03.0,,S. Napier misses free throw 1 of 1,20,26
98,1,1:02.0,Defensive rebound by E. Freedom,,20,26
99,1,0:51.0,E. Freedom makes 2-pt layup from 1 ft,,22,26
100,1,0:30.0,,C. McCollum misses 3-pt jump shot from 26 ft,22,26
101,1,0:30.0,Defensive rebound by Team,,22,26
102,1,0:18.0,N. Cole misses 2-pt jump shot from 19 ft,,22,26
103,1,0:18.0,Offensive rebound by T. Gibson,,22,26
104,1,0:18.0,T. Gibson makes 2-pt dunk at rim,,24,26
105,1,0:00.0,,C. McCollum misses 2-pt jump shot from 12 ft,24,26
106,1,0:00.0,,Offensive rebound by Team,24,26
107,2,11:37.0,,Turnover by M. Leonard (lost ball),24,26
108,2,11:17.0,N. Cole makes 3-pt jump shot from 26 ft (assist by D. McDermott),,27,26
109,2,10:52.0,,C. McCollum makes 2-pt jump shot from 8 ft,27,28
110,2,10:40.0,D. McDermott makes 2-pt layup from 2 ft (assist by N. Cole),,29,28
111,2,10:28.0,,C. McCollum misses 2-pt jump shot from 13 ft,29,28
112,2,10:27.0,Defensive rebound by E. Freedom,,29,28
113,2,10:18.0,T. Gibson misses 2-pt layup from 1 ft,,29,28
114,2,10:17.0,,Defensive rebound by A. Aminu,29,28
115,2,10:00.0,,C. McCollum misses 3-pt jump shot from 26 ft,29,28
116,2,10:00.0,Defensive rebound by N. Cole,,29,28
117,2,9:55.0,Shooting foul by S. Napier (drawn by N. Cole),,29,28
118,2,9:55.0,N. Cole makes free throw 1 of 2,,30,28
119,2,9:55.0,N. Cole makes free throw 2 of 2,,31,28
120,2,9:38.0,,M. Leonard makes 3-pt jump shot from 26 ft (assist by C. McCollum),31,31
121,2,9:21.0,Turnover by E. Freedom (bad pass; steal by A. Aminu),,31,31
122,2,9:08.0,,C. McCollum makes 3-pt jump shot from 29 ft (assist by M. Leonard),31,34
123,2,8:50.0,Shooting foul by M. Leonard (drawn by E. Freedom),,31,34
124,2,8:50.0,Official timeout,,31,34
125,2,8:50.0,E. Freedom makes free throw 1 of 2,,32,34
126,2,8:50.0,S. Adams enters the game for T. Gibson,,31,34
127,2,8:50.0,E. Freedom misses free throw 2 of 2,,32,34
128,2,8:50.0,,Defensive rebound by A. Aminu,32,34
129,2,8:31.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by S. Napier),32,37
130,2,8:16.0,Personal foul by C. McCollum (drawn by D. McDermott),,32,37
131,2,8:16.0,R. Westbrook enters the game for N. Cole,,32,37
132,2,8:16.0,,D. Lillard enters the game for C. McCollum,32,37
133,2,8:07.0,Turnover by R. Westbrook (lost ball; steal by S. Napier),,32,37
134,2,7:59.0,,Shooting foul by J. Grant (drawn by A. Aminu),32,37
135,2,7:59.0,,A. Aminu misses free throw 1 of 2,32,37
136,2,7:59.0,,Offensive rebound by Team,32,37
137,2,7:59.0,,A. Aminu makes free throw 2 of 2,32,38
138,2,7:45.0,Technical foul by S. Adams,,32,38
139,2,7:45.0,,D. Lillard misses technical free throw,32,38
140,2,7:45.0,Offensive rebound by Team,,32,38
141,2,7:42.0,Shooting foul by M. Leonard (drawn by R. Westbrook),,32,38
142,2,7:42.0,,Technical foul by M. Leonard,32,38
143,2,7:42.0,R. Westbrook makes technical free throw,,33,38
144,2,7:42.0,R. Westbrook makes free throw 1 of 2,,34,38
145,2,7:42.0,,M. Harkless enters the game for S. Napier,34,38
146,2,7:42.0,R. Westbrook makes free throw 2 of 2,,35,38
147,2,7:23.0,,Turnover by M. Leonard (lost ball; steal by J. Grant),35,38
148,2,7:12.0,Shooting foul by M. Harkless (drawn by J. Grant),,35,38
149,2,7:12.0,J. Grant misses free throw 1 of 2,,35,38
150,2,7:12.0,Offensive rebound by Team,,35,38
151,2,7:12.0,,J. Nurkić enters the game for M. Leonard,35,38
152,2,7:12.0,J. Grant makes free throw 2 of 2,,36,38
153,2,6:54.0,,A. Crabbe misses 2-pt jump shot from 20 ft,36,38
154,2,6:54.0,Defensive rebound by E. Freedom,,36,38
155,2,6:48.0,E. Freedom misses 2-pt layup from 2 ft (block by A. Aminu),,36,38
156,2,6:46.0,Offensive rebound by Team,,36,38
157,2,6:32.0,R. Westbrook makes 3-pt jump shot from 26 ft,,39,38
158,2,6:29.0,,Portland full timeout,39,38
159,2,6:29.0,T. Gibson enters the game for E. Freedom,,39,38
160,2,6:17.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by J. Nurkić),39,41
161,2,6:01.0,D. McDermott makes 2-pt jump shot from 20 ft (assist by R. Westbrook),,41,41
162,2,5:39.0,,J. Nurkić misses 2-pt layup from 2 ft (block by T. Gibson),41,41
163,2,5:37.0,Defensive rebound by S. Adams,,41,41
164,2,5:34.0,R. Westbrook misses 2-pt jump shot from 15 ft,,41,41
165,2,5:33.0,Offensive rebound by J. Grant,,41,41
166,2,5:23.0,Turnover by S. Adams (bad pass; steal by A. Aminu),,41,41
167,2,5:15.0,,D. Lillard makes 2-pt jump shot from 5 ft,41,43
168,2,5:11.0,Shooting foul by A. Crabbe (drawn by R. Westbrook),,41,43
169,2,5:11.0,R. Westbrook makes free throw 1 of 2,,42,43
170,2,5:11.0,,C. McCollum enters the game for A. Crabbe,42,43
171,2,5:11.0,R. Westbrook makes free throw 2 of 2,,43,43
172,2,4:59.0,,D. Lillard misses 3-pt jump shot from 27 ft,43,43
173,2,4:58.0,Defensive rebound by R. Westbrook,,43,43
174,2,4:48.0,T. Gibson misses 2-pt jump shot from 20 ft,,43,43
175,2,4:47.0,,Defensive rebound by J. Nurkić,43,43
176,2,4:35.0,,A. Aminu makes 2-pt layup from 3 ft (assist by C. McCollum),43,45
177,2,4:21.0,R. Westbrook misses 3-pt jump shot from 27 ft,,43,45
178,2,4:19.0,,Defensive rebound by C. McCollum,43,45
179,2,4:11.0,,C. McCollum makes 2-pt layup at rim,43,47
180,2,4:05.0,Oklahoma City full timeout,,43,47
181,2,4:05.0,A. Roberson enters the game for D. McDermott,,43,47
182,2,3:56.0,R. Westbrook misses 2-pt layup from 2 ft (block by J. Nurkić),,43,47
183,2,3:55.0,,Defensive rebound by J. Nurkić,43,47
184,2,3:40.0,,Shooting foul by T. Gibson (drawn by J. Nurkić),43,47
185,2,3:40.0,,J. Nurkić makes free throw 1 of 2,43,48
186,2,3:40.0,D. McDermott enters the game for J. Grant,,43,48
187,2,3:40.0,,J. Nurkić makes free throw 2 of 2,43,49
188,2,3:20.0,T. Gibson makes 2-pt layup from 1 ft,,45,49
189,2,2:59.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by C. McCollum),45,52
190,2,2:30.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Roberson),,48,52
191,2,2:18.0,,D. Lillard makes 2-pt layup from 1 ft,48,54
192,2,1:57.0,R. Westbrook misses 2-pt layup from 2 ft,,48,54
193,2,1:56.0,,Defensive rebound by J. Nurkić,48,54
194,2,1:49.0,,C. McCollum misses 2-pt jump shot from 13 ft,48,54
195,2,1:49.0,,Offensive rebound by M. Harkless,48,54
196,2,1:47.0,,M. Harkless misses 2-pt layup from 1 ft,48,54
197,2,1:46.0,Defensive rebound by T. Gibson,,48,54
198,2,1:39.0,Turnover by R. Westbrook (bad pass; steal by A. Aminu),,48,54
199,2,1:34.0,,C. McCollum makes 3-pt jump shot from 27 ft (assist by A. Aminu),48,57
200,2,1:34.0,Oklahoma City full timeout,,48,57
201,2,1:34.0,E. Freedom enters the game for S. Adams,,48,57
202,2,1:17.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by T. Gibson),,51,57
203,2,1:00.0,,J. Nurkić misses 2-pt jump shot from 19 ft,51,57
204,2,0:59.0,Defensive rebound by E. Freedom,,51,57
205,2,0:38.0,E. Freedom misses 2-pt jump shot from 15 ft,,51,57
206,2,0:36.0,Offensive rebound by A. Roberson,,51,57
207,2,0:30.0,R. Westbrook makes 3-pt jump shot from 26 ft,,54,57
208,2,0:13.0,,A. Aminu misses 3-pt jump shot from 23 ft,54,57
209,2,0:13.0,Defensive rebound by D. McDermott,,54,57
210,2,0:03.0,Shooting foul by D. Lillard (drawn by R. Westbrook),,54,57
211,2,0:03.0,R. Westbrook makes free throw 1 of 3,,55,57
212,2,0:03.0,R. Westbrook makes free throw 2 of 3,,56,57
213,2,0:03.0,N. Cole enters the game for D. McDermott,,56,57
214,2,0:03.0,J. Grant enters the game for E. Freedom,,56,57
215,2,0:03.0,,P. Connaughton enters the game for M. Harkless,57,57
216,2,0:03.0,,A. Crabbe enters the game for A. Aminu,57,57
217,2,0:03.0,R. Westbrook makes free throw 3 of 3,,57,57
218,2,0:03.0,,Portland full timeout,57,57
219,2,0:02.0,,Turnover by P. Connaughton (bad pass; steal by T. Gibson),57,57
220,2,0:02.0,T. Gibson makes 3-pt jump shot from 61 ft,,60,57
221,3,11:48.0,,Shooting foul by Á. Abrines (drawn by M. Harkless),60,57
222,3,11:48.0,,M. Harkless misses free throw 1 of 2,60,57
223,3,11:48.0,,Offensive rebound by Team,60,57
224,3,11:48.0,,M. Harkless makes free throw 2 of 2,60,58
225,3,11:37.0,R. Westbrook makes 3-pt jump shot from 25 ft,,63,58
226,3,11:24.0,,M. Harkless misses 2-pt jump shot from 3 ft,63,58
227,3,11:23.0,,Offensive rebound by N. Vonleh,63,58
228,3,11:13.0,,D. Lillard misses 2-pt layup from 1 ft,63,58
229,3,11:11.0,,Offensive rebound by J. Nurkić,63,58
230,3,11:11.0,,J. Nurkić makes 2-pt layup from 1 ft,63,60
231,3,11:11.0,Turnover by R. Westbrook (bad pass),,63,60
232,3,10:59.0,,D. Lillard makes 3-pt jump shot from 22 ft (assist by J. Nurkić),63,63
233,3,10:45.0,R. Westbrook makes 3-pt jump shot from 26 ft,,66,63
234,3,10:29.0,,D. Lillard makes 3-pt jump shot from 26 ft,66,66
235,3,10:13.0,S. Adams misses 2-pt hook shot from 10 ft,,66,66
236,3,10:12.0,,Defensive rebound by C. McCollum,66,66
237,3,9:59.0,,M. Harkless makes 3-pt jump shot from 26 ft (assist by D. Lillard),66,69
238,3,9:43.0,R. Westbrook misses 2-pt jump shot from 14 ft,,66,69
239,3,9:41.0,,Defensive rebound by M. Harkless,66,69
240,3,9:29.0,D. McDermott enters the game for Á. Abrines,,66,69
241,3,9:18.0,,N. Vonleh misses 2-pt layup from 2 ft,66,69
242,3,9:17.0,Defensive rebound by S. Adams,,66,69
243,3,9:08.0,R. Westbrook misses 3-pt jump shot from 27 ft,,66,69
244,3,9:08.0,Offensive rebound by S. Adams,,66,69
245,3,9:05.0,Oklahoma City full timeout,,66,69
246,3,8:59.0,R. Westbrook misses 2-pt layup from 2 ft,,66,69
247,3,8:59.0,,Defensive rebound by Team,66,69
248,3,8:33.0,,M. Harkless misses 3-pt jump shot from 24 ft,66,69
249,3,8:33.0,Defensive rebound by S. Adams,,66,69
250,3,8:22.0,D. McDermott makes 2-pt dunk at rim (assist by D. Sabonis),,68,69
251,3,8:04.0,,Personal foul by S. Adams (drawn by J. Nurkić),68,69
252,3,7:53.0,,Personal foul by A. Roberson (drawn by J. Nurkić),68,69
253,3,7:45.0,,D. Lillard misses 3-pt jump shot from 26 ft,68,69
254,3,7:44.0,Defensive rebound by R. Westbrook,,68,69
255,3,7:37.0,Turnover by S. Adams (lost ball; steal by D. Lillard),,68,69
256,3,7:29.0,,Shooting foul by S. Adams (drawn by M. Harkless),68,69
257,3,7:29.0,,M. Harkless makes free throw 1 of 2,68,70
258,3,7:29.0,,M. Harkless makes free throw 2 of 2,68,71
259,3,7:20.0,R. Westbrook makes 2-pt layup from 2 ft,,70,71
260,3,7:00.0,,C. McCollum misses 2-pt jump shot from 21 ft,70,71
261,3,6:57.0,Defensive rebound by D. McDermott,,70,71
262,3,6:54.0,R. Westbrook makes 2-pt layup from 1 ft,,72,71
263,3,6:54.0,Shooting foul by M. Harkless (drawn by R. Westbrook),,72,71
264,3,6:54.0,R. Westbrook makes free throw 1 of 1,,73,71
265,3,6:34.0,,J. Nurkić misses 2-pt jump shot from 11 ft,73,71
266,3,6:33.0,,Offensive rebound by Team,73,71
267,3,6:33.0,E. Freedom enters the game for D. Sabonis,,73,71
268,3,6:33.0,T. Gibson enters the game for S. Adams,,73,71
269,3,6:28.0,,Turnover by J. Nurkić (lost ball; steal by T. Gibson),73,71
270,3,6:10.0,R. Westbrook misses 3-pt jump shot from 28 ft,,73,71
271,3,6:10.0,Offensive rebound by E. Freedom,,73,71
272,3,6:07.0,E. Freedom misses 2-pt layup from 1 ft (block by J. Nurkić),,73,71
273,3,6:05.0,,Defensive rebound by J. Nurkić,73,71
274,3,5:57.0,,D. Lillard misses 3-pt jump shot from 25 ft,73,71
275,3,5:56.0,Defensive rebound by E. Freedom,,73,71
276,3,5:41.0,D. McDermott misses 2-pt jump shot from 17 ft,,73,71
277,3,5:37.0,,Defensive rebound by N. Vonleh,73,71
278,3,5:28.0,,C. McCollum misses 2-pt jump shot from 12 ft (block by A. Roberson),73,71
279,3,5:26.0,Defensive rebound by A. Roberson,,73,71
280,3,5:20.0,E. Freedom misses 2-pt layup from 1 ft (block by J. Nurkić),,73,71
281,3,5:18.0,,Defensive rebound by C. McCollum,73,71
282,3,5:07.0,,Personal foul by E. Freedom (drawn by J. Nurkić),73,71
283,3,5:07.0,,J. Nurkić misses free throw 1 of 2,73,71
284,3,5:07.0,,Offensive rebound by Team,73,71
285,3,5:07.0,,A. Crabbe enters the game for N. Vonleh,73,71
286,3,5:07.0,,A. Aminu enters the game for C. McCollum,73,71
287,3,5:07.0,,J. Nurkić makes free throw 2 of 2,73,72
288,3,4:55.0,D. McDermott misses 3-pt jump shot from 26 ft,,73,72
289,3,4:54.0,,Defensive rebound by D. Lillard,73,72
290,3,4:41.0,,D. Lillard makes 2-pt layup from 2 ft,73,74
291,3,4:24.0,E. Freedom misses 2-pt jump shot from 12 ft,,73,74
292,3,4:22.0,Offensive rebound by D. McDermott,,73,74
293,3,4:16.0,R. Westbrook misses 3-pt jump shot from 27 ft,,73,74
294,3,4:15.0,Offensive rebound by R. Westbrook,,73,74
295,3,4:10.0,Shooting foul by M. Harkless (drawn by R. Westbrook),,73,74
296,3,4:10.0,R. Westbrook makes free throw 1 of 2,,74,74
297,3,4:10.0,,M. Leonard enters the game for J. Nurkić,74,74
298,3,4:10.0,R. Westbrook makes free throw 2 of 2,,75,74
299,3,3:46.0,,D. Lillard misses 2-pt layup from 1 ft (block by R. Westbrook),75,74
300,3,3:46.0,,Offensive rebound by Team,75,74
301,3,3:33.0,,A. Crabbe misses 2-pt jump shot from 15 ft,75,74
302,3,3:32.0,Defensive rebound by T. Gibson,,75,74
303,3,3:28.0,R. Westbrook misses 2-pt jump shot from 17 ft,,75,74
304,3,3:25.0,Offensive rebound by E. Freedom,,75,74
305,3,3:25.0,E. Freedom makes 2-pt layup at rim,,77,74
306,3,3:13.0,,Personal foul by E. Freedom (drawn by M. Leonard),77,74
307,3,3:13.0,Violation by Team (jump ball),,77,74
308,3,3:13.0,,M. Leonard misses free throw 1 of 2,77,74
309,3,3:13.0,,Offensive rebound by Team,77,74
310,3,3:13.0,,M. Leonard makes free throw 2 of 2,77,75
311,3,2:59.0,Shooting foul by M. Harkless (drawn by T. Gibson),,77,75
312,3,2:59.0,,Portland full timeout,77,75
313,3,2:59.0,T. Gibson makes free throw 1 of 2,,78,75
314,3,2:59.0,,P. Connaughton enters the game for M. Harkless,77,75
315,3,2:59.0,T. Gibson makes free throw 2 of 2,,79,75
316,3,2:44.0,,M. Leonard makes 2-pt jump shot from 5 ft,79,77
317,3,2:28.0,J. Grant enters the game for A. Roberson,,79,77
318,3,2:28.0,N. Cole enters the game for R. Westbrook,,79,77
319,3,2:17.0,T. Gibson misses 2-pt jump shot from 4 ft (block by M. Leonard),,79,77
320,3,2:16.0,,Defensive rebound by P. Connaughton,79,77
321,3,2:09.0,,Shooting foul by E. Freedom (drawn by D. Lillard),79,77
322,3,2:09.0,,D. Lillard makes free throw 1 of 2,79,78
323,3,2:09.0,,D. Lillard makes free throw 2 of 2,79,79
324,3,1:54.0,N. Cole misses 2-pt jump shot from 19 ft,,79,79
325,3,1:54.0,,Defensive rebound by D. Lillard,79,79
326,3,1:36.0,,A. Crabbe misses 3-pt jump shot from 26 ft,79,79
327,3,1:36.0,Defensive rebound by E. Freedom,,79,79
328,3,1:18.0,T. Gibson makes 2-pt layup from 1 ft,,81,79
329,3,0:56.0,,D. Lillard misses 3-pt jump shot from 29 ft,81,79
330,3,0:56.0,Defensive rebound by D. McDermott,,81,79
331,3,0:36.0,Shooting foul by M. Leonard (drawn by E. Freedom),,81,79
332,3,0:36.0,E. Freedom makes free throw 1 of 2,,82,79
333,3,0:36.0,E. Freedom makes free throw 2 of 2,,83,79
334,3,0:30.0,,D. Lillard makes 2-pt jump shot from 20 ft,83,81
335,3,0:10.0,E. Freedom makes 2-pt jump shot from 7 ft,,85,81
336,3,0:01.0,,D. Lillard misses 2-pt jump shot from 6 ft,85,81
337,3,0:01.0,,Offensive rebound by M. Leonard,85,81
338,3,0:00.0,,M. Leonard misses 3-pt jump shot from 26 ft,85,81
339,3,0:00.0,,Offensive rebound by Team,85,81
340,4,11:44.0,Shooting foul by J. Nurkić (drawn by J. Grant),,85,81
341,4,11:44.0,J. Grant makes free throw 1 of 2,,86,81
342,4,11:44.0,J. Grant makes free throw 2 of 2,,87,81
343,4,11:27.0,,A. Aminu misses 3-pt jump shot from 24 ft,87,81
344,4,11:26.0,,Offensive rebound by A. Aminu,87,81
345,4,11:22.0,,A. Aminu makes 2-pt dunk at rim,87,83
346,4,11:05.0,Turnover by J. Grant (lost ball; steal by A. Crabbe),,87,83
347,4,10:49.0,,C. McCollum makes 2-pt layup from 2 ft (assist by J. Nurkić),87,85
348,4,10:35.0,Offensive foul by T. Gibson (drawn by A. Crabbe),,87,85
349,4,10:35.0,Turnover by T. Gibson (offensive foul),,87,85
350,4,10:20.0,,Offensive foul by P. Connaughton (drawn by J. Grant),87,85
351,4,10:20.0,,Turnover by P. Connaughton (offensive foul),87,85
352,4,10:07.0,N. Cole makes 2-pt jump shot from 21 ft,,89,85
353,4,9:56.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by J. Nurkić),89,87
354,4,9:41.0,N. Cole misses 2-pt layup from 2 ft,,89,87
355,4,9:40.0,,Defensive rebound by J. Nurkić,89,87
356,4,9:32.0,,A. Aminu makes 2-pt dunk at rim (assist by C. McCollum),89,89
357,4,9:12.0,E. Freedom makes 2-pt layup from 1 ft,,91,89
358,4,9:12.0,Shooting foul by J. Nurkić (drawn by E. Freedom),,91,89
359,4,9:12.0,E. Freedom makes free throw 1 of 1,,92,89
360,4,9:02.0,,Turnover by J. Nurkić (bad pass),92,89
361,4,9:02.0,Á. Abrines enters the game for D. McDermott,,92,89
362,4,8:46.0,E. Freedom misses 2-pt jump shot from 5 ft (block by J. Nurkić),,92,89
363,4,8:44.0,,Defensive rebound by J. Nurkić,92,89
364,4,8:31.0,,Turnover by J. Nurkić (bad pass; steal by N. Cole),92,89
365,4,8:26.0,E. Freedom makes 2-pt dunk at rim (assist by N. Cole),,94,89
366,4,8:24.0,,Portland full timeout,94,89
367,4,8:24.0,,M. Harkless enters the game for P. Connaughton,94,89
368,4,8:24.0,R. Westbrook enters the game for N. Cole,,94,89
369,4,8:14.0,,Personal foul by Á. Abrines (drawn by A. Crabbe),94,89
370,4,8:04.0,,C. McCollum misses 2-pt jump shot from 18 ft,94,89
371,4,8:04.0,Defensive rebound by E. Freedom,,94,89
372,4,7:48.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,97,89
373,4,7:28.0,,A. Aminu makes 2-pt layup from 1 ft,97,91
374,4,7:10.0,E. Freedom makes 2-pt hook shot from 5 ft,,99,91
375,4,6:52.0,,Shooting foul by J. Grant (drawn by A. Crabbe),99,91
376,4,6:52.0,,A. Crabbe makes 2-pt layup from 2 ft,99,93
377,4,6:52.0,,D. Lillard enters the game for C. McCollum,99,93
378,4,6:52.0,A. Roberson enters the game for Á. Abrines,,99,93
379,4,6:52.0,,A. Crabbe makes free throw 1 of 1,99,94
380,4,6:32.0,R. Westbrook misses 3-pt jump shot from 29 ft,,99,94
381,4,6:31.0,,Defensive rebound by M. Harkless,99,94
382,4,6:17.0,,D. Lillard misses 3-pt jump shot from 29 ft,99,94
383,4,6:16.0,Defensive rebound by A. Roberson,,99,94
