,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
96,1,0:35.0,,Defensive rebound by K. O'Quinn,26,33
97,1,0:28.0,,Turnover by C. Randle (lost ball; steal by S. Dinwiddie),26,33
98,1,0:25.0,Shooting foul by C. Anthony (drawn by K. McDaniels),,26,33
99,1,0:25.0,K. McDaniels makes free throw 1 of 2,,27,33
100,1,0:25.0,K. McDaniels makes free throw 2 of 2,,28,33
101,1,0:11.0,,R. Baker misses 2-pt layup from 2 ft,28,33
102,1,0:09.0,Defensive rebound by K. McDaniels,,28,33
103,1,0:04.0,Q. Acy misses 3-pt jump shot from 24 ft,,28,33
104,1,0:02.0,,Defensive rebound by C. Anthony,28,33
105,2,11:42.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by J. Holiday),28,35
106,2,11:42.0,,Shooting foul by K. McDaniels (drawn by K. O'Quinn),28,35
107,2,11:42.0,,K. O'Quinn makes free throw 1 of 1,28,36
108,2,11:28.0,I. Whitehead misses 3-pt jump shot from 26 ft,,28,36
109,2,11:26.0,Offensive rebound by J. Hamilton,,28,36
110,2,11:24.0,J. Hamilton makes 2-pt layup from 1 ft,,30,36
111,2,11:11.0,,R. Baker misses 3-pt jump shot from 23 ft,30,36
112,2,11:10.0,,Offensive rebound by Team,30,36
113,2,11:10.0,Loose ball foul by Q. Acy (drawn by K. O'Quinn),,30,36
114,2,11:05.0,,J. Holiday makes 2-pt jump shot from 11 ft (assist by C. Randle),30,38
115,2,10:44.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by I. Whitehead),,33,38
116,2,10:27.0,,K. O'Quinn makes 2-pt layup from 1 ft,33,40
117,2,10:08.0,K. McDaniels makes 2-pt layup from 2 ft,,35,40
118,2,9:56.0,,Personal foul by J. Hamilton (drawn by K. O'Quinn),35,40
119,2,9:56.0,R. Foye enters the game for K. McDaniels,,35,40
120,2,9:48.0,,K. O'Quinn misses 3-pt jump shot from 24 ft,35,40
121,2,9:46.0,Defensive rebound by S. Dinwiddie,,35,40
122,2,9:33.0,Personal foul by C. Randle (drawn by Q. Acy),,35,40
123,2,9:33.0,,D. Rose enters the game for C. Randle,35,40
124,2,9:19.0,Turnover by Team (shot clock),,35,40
125,2,8:57.0,,K. O'Quinn makes 2-pt dunk at rim (assist by R. Baker),35,42
126,2,8:47.0,Personal foul by J. Holiday (drawn by J. Hamilton),,35,42
127,2,8:47.0,Official timeout,,35,42
128,2,8:37.0,J. Hamilton misses 3-pt jump shot from 24 ft,,35,42
129,2,8:35.0,,Defensive rebound by L. Thomas,35,42
130,2,8:14.0,,L. Thomas makes 2-pt layup from 3 ft,35,44
131,2,7:57.0,Personal foul by D. Rose (drawn by S. Dinwiddie),,35,44
132,2,7:57.0,S. Dinwiddie misses free throw 1 of 3,,35,44
133,2,7:57.0,Offensive rebound by Team,,35,44
134,2,7:57.0,S. Dinwiddie makes free throw 2 of 3,,36,44
135,2,7:57.0,S. Dinwiddie makes free throw 3 of 3,,37,44
136,2,7:44.0,,L. Thomas makes 2-pt jump shot from 13 ft,37,46
137,2,7:21.0,I. Whitehead misses 3-pt jump shot from 25 ft,,37,46
138,2,7:19.0,,Defensive rebound by R. Baker,37,46
139,2,7:07.0,,D. Rose misses 2-pt jump shot from 16 ft,37,46
140,2,7:05.0,Defensive rebound by Q. Acy,,37,46
141,2,6:52.0,Def 3 sec tech foul by K. O'Quinn,,37,46
142,2,6:52.0,R. Foye misses technical free throw,,37,46
143,2,6:52.0,Offensive rebound by Team,,37,46
144,2,6:52.0,J. Lin enters the game for S. Dinwiddie,,37,46
145,2,6:52.0,B. Lopez enters the game for J. Hamilton,,37,46
146,2,6:49.0,B. Lopez misses 3-pt jump shot from 25 ft,,37,46
147,2,6:47.0,,Defensive rebound by L. Thomas,37,46
148,2,6:27.0,,D. Rose misses 2-pt jump shot from 14 ft,37,46
149,2,6:26.0,Defensive rebound by Q. Acy,,37,46
150,2,6:19.0,,C. Lee enters the game for J. Holiday,37,46
151,2,6:19.0,C. LeVert enters the game for I. Whitehead,,37,46
152,2,6:15.0,Turnover by B. Lopez (bad pass; steal by R. Baker),,37,46
153,2,6:12.0,,Shooting foul by C. LeVert (drawn by D. Rose),37,46
154,2,6:12.0,,D. Rose makes free throw 1 of 2,37,47
155,2,6:12.0,,W. Hernangómez enters the game for K. O'Quinn,37,47
156,2,6:12.0,,D. Rose makes free throw 2 of 2,37,48
157,2,6:03.0,Shooting foul by W. Hernangómez (drawn by B. Lopez),,37,48
158,2,6:03.0,B. Lopez makes free throw 1 of 2,,38,48
159,2,6:03.0,,C. Anthony enters the game for L. Thomas,38,48
160,2,6:03.0,B. Lopez makes free throw 2 of 2,,39,48
161,2,5:52.0,,W. Hernangómez misses 2-pt jump shot from 12 ft,39,48
162,2,5:50.0,Defensive rebound by R. Foye,,39,48
163,2,5:39.0,B. Lopez misses 2-pt hook shot from 5 ft,,39,48
164,2,5:37.0,,Defensive rebound by W. Hernangómez,39,48
165,2,5:29.0,,Turnover by D. Rose (bad pass; steal by J. Lin),39,48
166,2,5:24.0,Offensive foul by B. Lopez (drawn by C. Anthony),,39,48
167,2,5:24.0,Turnover by B. Lopez (offensive foul),,39,48
168,2,5:24.0,,New York full timeout,39,48
169,2,5:24.0,R. Hollis-Jefferson enters the game for Q. Acy,,39,48
170,2,5:11.0,,C. Lee misses 3-pt jump shot from 25 ft,39,48
171,2,5:09.0,Defensive rebound by R. Foye,,39,48
172,2,4:56.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by J. Lin),,41,48
173,2,4:36.0,,R. Baker misses 2-pt jump shot from 8 ft,41,48
174,2,4:34.0,Defensive rebound by C. LeVert,,41,48
175,2,4:26.0,B. Lopez misses 2-pt jump shot from 9 ft,,41,48
176,2,4:25.0,,Defensive rebound by W. Hernangómez,41,48
177,2,4:16.0,,C. Anthony misses 2-pt jump shot from 13 ft,41,48
178,2,4:14.0,Defensive rebound by B. Lopez,,41,48
179,2,4:03.0,R. Foye makes 2-pt layup from 3 ft,,43,48
180,2,3:42.0,,W. Hernangómez misses 2-pt jump shot from 9 ft,43,48
181,2,3:41.0,Defensive rebound by C. LeVert,,43,48
182,2,3:40.0,Personal foul by C. Lee (drawn by C. LeVert),,43,48
183,2,3:40.0,C. LeVert makes free throw 1 of 2,,44,48
184,2,3:40.0,,L. Thomas enters the game for R. Baker,44,48
185,2,3:40.0,C. LeVert makes free throw 2 of 2,,45,48
186,2,3:26.0,,C. Lee makes 2-pt layup from 2 ft (assist by C. Anthony),45,50
187,2,3:26.0,,Shooting foul by C. LeVert (drawn by C. Lee),45,50
188,2,3:26.0,,C. Lee makes free throw 1 of 1,45,51
189,2,3:16.0,Shooting foul by W. Hernangómez (drawn by R. Hollis-Jefferson),,45,51
190,2,3:16.0,R. Hollis-Jefferson makes free throw 1 of 2,,46,51
191,2,3:16.0,S. Dinwiddie enters the game for R. Foye,,46,51
192,2,3:16.0,,K. O'Quinn enters the game for W. Hernangómez,46,51
193,2,3:16.0,R. Hollis-Jefferson makes free throw 2 of 2,,47,51
194,2,3:00.0,,D. Rose makes 2-pt layup from 3 ft (assist by C. Lee),47,53
195,2,2:44.0,B. Lopez misses 2-pt hook shot from 5 ft,,47,53
196,2,2:42.0,,Defensive rebound by C. Anthony,47,53
197,2,2:31.0,,K. O'Quinn misses 2-pt jump shot from 14 ft,47,53
198,2,2:30.0,,Offensive rebound by K. O'Quinn,47,53
199,2,2:27.0,,K. O'Quinn makes 2-pt layup from 2 ft,47,55
200,2,2:26.0,Brooklyn full timeout,,47,55
201,2,2:16.0,J. Lin misses 2-pt jump shot from 13 ft,,47,55
202,2,2:14.0,Offensive rebound by R. Hollis-Jefferson,,47,55
203,2,2:08.0,Turnover by C. LeVert (traveling),,47,55
204,2,2:00.0,,Offensive foul by C. Anthony (drawn by R. Hollis-Jefferson),47,55
205,2,2:00.0,,Turnover by C. Anthony (offensive foul),47,55
206,2,1:47.0,J. Lin misses 3-pt jump shot from 25 ft,,47,55
207,2,1:45.0,Offensive rebound by B. Lopez,,47,55
208,2,1:44.0,B. Lopez makes 2-pt layup from 1 ft,,49,55
209,2,1:44.0,Shooting foul by K. O'Quinn (drawn by B. Lopez),,49,55
210,2,1:44.0,B. Lopez makes free throw 1 of 1,,50,55
211,2,1:27.0,,D. Rose misses 2-pt jump shot from 17 ft,50,55
212,2,1:26.0,Defensive rebound by C. LeVert,,50,55
213,2,1:20.0,C. LeVert misses 3-pt jump shot from 25 ft,,50,55
214,2,1:19.0,,Defensive rebound by Team,50,55
215,2,1:19.0,Loose ball foul by R. Hollis-Jefferson (drawn by L. Thomas),,50,55
216,2,1:19.0,,L. Thomas makes free throw 1 of 2,50,56
217,2,1:19.0,,L. Thomas makes free throw 2 of 2,50,57
218,2,1:07.0,Offensive foul by R. Hollis-Jefferson (drawn by L. Thomas),,50,57
219,2,1:07.0,Turnover by R. Hollis-Jefferson (offensive foul),,50,57
220,2,1:07.0,Q. Acy enters the game for R. Hollis-Jefferson,,50,57
221,2,0:49.0,,C. Lee misses 2-pt jump shot from 14 ft,50,57
222,2,0:47.0,Defensive rebound by C. LeVert,,50,57
223,2,0:36.0,Q. Acy makes 2-pt jump shot from 13 ft (assist by J. Lin),,52,57
224,2,0:32.0,,Shooting foul by J. Lin (drawn by D. Rose),52,57
225,2,0:32.0,,D. Rose makes free throw 1 of 2,52,58
226,2,0:32.0,,R. Baker enters the game for C. Anthony,52,58
227,2,0:32.0,,D. Rose makes free throw 2 of 2,52,59
228,2,0:17.0,J. Lin makes 2-pt jump shot from 4 ft,,54,59
229,2,0:17.0,,New York full timeout,54,59
230,2,0:17.0,,C. Anthony enters the game for R. Baker,54,59
231,2,0:02.0,,C. Anthony makes 2-pt jump shot from 19 ft,54,61
232,2,0:01.0,J. Lin misses 3-pt jump shot from 45 ft,,54,61
233,2,0:00.0,Offensive rebound by Team,,54,61
234,3,11:44.0,,W. Hernangómez misses 2-pt hook shot from 6 ft,54,61
235,3,11:42.0,Defensive rebound by J. Lin,,54,61
236,3,11:35.0,Shooting foul by C. Lee (drawn by R. Hollis-Jefferson),,54,61
237,3,11:35.0,R. Hollis-Jefferson makes free throw 1 of 2,,55,61
238,3,11:35.0,R. Hollis-Jefferson makes free throw 2 of 2,,56,61
239,3,11:24.0,,Shooting foul by B. Lopez (drawn by C. Lee),56,61
240,3,11:24.0,,C. Lee makes free throw 1 of 2,56,62
241,3,11:24.0,,C. Lee makes free throw 2 of 2,56,63
242,3,11:15.0,R. Foye misses 2-pt jump shot from 18 ft,,56,63
243,3,11:14.0,,Defensive rebound by W. Hernangómez,56,63
244,3,11:08.0,,D. Rose misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),56,63
245,3,11:08.0,Defensive rebound by Team,,56,63
246,3,11:02.0,B. Lopez makes 2-pt dunk at rim (assist by J. Lin),,58,63
247,3,10:48.0,,C. Anthony makes 2-pt jump shot from 8 ft,58,65
248,3,10:39.0,Turnover by J. Lin (bad pass; steal by W. Hernangómez),,58,65
249,3,10:28.0,,C. Anthony misses 3-pt jump shot from 24 ft,58,65
250,3,10:26.0,Defensive rebound by R. Hollis-Jefferson,,58,65
251,3,10:19.0,B. Lopez misses 3-pt jump shot from 27 ft,,58,65
252,3,10:17.0,,Defensive rebound by D. Rose,58,65
253,3,10:02.0,,L. Thomas makes 2-pt jump shot from 18 ft,58,67
254,3,9:53.0,Personal foul by C. Anthony (drawn by J. Lin),,58,67
255,3,9:50.0,B. Lopez makes 2-pt layup from 1 ft,,60,67
256,3,9:28.0,,D. Rose misses 2-pt jump shot from 13 ft,60,67
257,3,9:26.0,Defensive rebound by R. Hollis-Jefferson,,60,67
258,3,9:20.0,J. Lin makes 3-pt jump shot from 24 ft (assist by R. Foye),,63,67
259,3,8:59.0,,Turnover by D. Rose (lost ball; steal by J. Lin),63,67
260,3,8:53.0,Personal foul by L. Thomas (drawn by R. Hollis-Jefferson),,63,67
261,3,8:41.0,C. LeVert misses 2-pt layup at rim,,63,67
262,3,8:40.0,,Defensive rebound by W. Hernangómez,63,67
263,3,8:35.0,,D. Rose misses 2-pt layup from 2 ft,63,67
264,3,8:33.0,Defensive rebound by R. Foye,,63,67
265,3,8:28.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by R. Foye),,66,67
266,3,8:27.0,,New York full timeout,66,67
267,3,8:12.0,,C. Anthony makes 2-pt jump shot from 15 ft,66,69
268,3,8:00.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by J. Lin),,69,69
269,3,7:32.0,,C. Anthony makes 2-pt jump shot from 16 ft,69,71
270,3,7:18.0,J. Lin makes 3-pt jump shot from 23 ft (assist by B. Lopez),,72,71
271,3,7:00.0,,W. Hernangómez makes 2-pt hook shot from 5 ft,72,73
272,3,6:51.0,R. Foye makes 3-pt jump shot from 25 ft (assist by J. Lin),,75,73
273,3,6:40.0,,D. Rose misses 2-pt layup from 2 ft (block by B. Lopez),75,73
274,3,6:39.0,Defensive rebound by Team,,75,73
275,3,6:39.0,,K. O'Quinn enters the game for W. Hernangómez,75,73
276,3,6:39.0,,Violation by Team (delay of game),75,73
277,3,6:29.0,B. Lopez misses 2-pt jump shot from 7 ft,,75,73
278,3,6:28.0,,Defensive rebound by L. Thomas,75,73
279,3,6:21.0,,Personal foul by J. Lin (drawn by C. Anthony),75,73
280,3,6:21.0,I. Whitehead enters the game for C. LeVert,,75,73
281,3,6:08.0,,C. Anthony misses 2-pt jump shot from 16 ft,75,73
282,3,6:07.0,Defensive rebound by R. Foye,,75,73
283,3,6:01.0,R. Foye misses 2-pt layup from 3 ft (block by C. Anthony),,75,73
284,3,6:01.0,Offensive rebound by Team,,75,73
285,3,6:01.0,K. McDaniels enters the game for R. Foye,,75,73
286,3,6:01.0,,J. Holiday enters the game for L. Thomas,75,73
287,3,6:01.0,Brooklyn full timeout,,75,73
288,3,5:51.0,B. Lopez makes 2-pt jump shot from 4 ft,,77,73
289,3,5:38.0,,Turnover by K. O'Quinn (bad pass; steal by K. McDaniels),77,73
290,3,5:32.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by B. Lopez),,79,73
291,3,5:14.0,,Personal foul by R. Hollis-Jefferson (drawn by C. Anthony),79,73
292,3,5:14.0,,R. Baker enters the game for D. Rose,79,73
293,3,5:14.0,Q. Acy enters the game for R. Hollis-Jefferson,,79,73
294,3,5:08.0,,C. Lee misses 2-pt jump shot from 18 ft,79,73
295,3,5:06.0,Defensive rebound by Q. Acy,,79,73
296,3,4:53.0,B. Lopez misses 3-pt jump shot from 25 ft,,79,73
297,3,4:52.0,,Defensive rebound by C. Anthony,79,73
298,3,4:37.0,,R. Baker misses 2-pt jump shot from 8 ft,79,73
299,3,4:36.0,,Offensive rebound by K. O'Quinn,79,73
300,3,4:36.0,,K. O'Quinn makes 2-pt layup from 2 ft,79,75
301,3,4:18.0,B. Lopez makes 2-pt jump shot from 4 ft (assist by J. Lin),,81,75
302,3,4:07.0,,C. Lee makes 2-pt layup from 1 ft (assist by K. O'Quinn),81,77
303,3,3:48.0,Turnover by I. Whitehead (bad pass; steal by C. Anthony),,81,77
304,3,3:42.0,,C. Lee makes 2-pt jump shot from 16 ft (assist by C. Anthony),81,79
305,3,3:31.0,J. Lin makes 2-pt jump shot from 22 ft,,83,79
306,3,3:31.0,Shooting foul by R. Baker (drawn by J. Lin),,83,79
307,3,3:31.0,J. Hamilton enters the game for B. Lopez,,83,79
308,3,3:31.0,J. Lin makes free throw 1 of 1,,84,79
309,3,3:09.0,,R. Baker misses 2-pt jump shot from 18 ft,84,79
310,3,3:07.0,Defensive rebound by J. Hamilton,,84,79
311,3,3:00.0,J. Lin misses 2-pt layup from 1 ft (block by J. Holiday),,84,79
312,3,2:59.0,Offensive rebound by Team,,84,79
313,3,2:59.0,S. Dinwiddie enters the game for J. Lin,,84,79
314,3,2:48.0,Turnover by J. Hamilton (offensive goaltending),,84,79
315,3,2:34.0,,C. Anthony misses 3-pt jump shot from 25 ft,84,79
316,3,2:32.0,Defensive rebound by K. McDaniels,,84,79
317,3,2:25.0,K. McDaniels makes 3-pt jump shot from 24 ft (assist by Q. Acy),,87,79
318,3,2:25.0,Shooting foul by C. Anthony (drawn by K. McDaniels),,87,79
319,3,2:25.0,K. McDaniels misses free throw 1 of 1,,87,79
320,3,2:24.0,,Defensive rebound by J. Holiday,87,79
321,3,2:07.0,,C. Anthony makes 2-pt jump shot from 11 ft,87,81
322,3,1:39.0,I. Whitehead makes 2-pt layup from 2 ft,,89,81
323,3,1:25.0,,R. Baker misses 3-pt jump shot from 24 ft,89,81
324,3,1:23.0,,Offensive rebound by K. O'Quinn,89,81
325,3,1:20.0,,C. Anthony misses 3-pt jump shot from 25 ft,89,81
326,3,1:18.0,Defensive rebound by K. McDaniels,,89,81
327,3,1:12.0,J. Hamilton misses 3-pt jump shot from 23 ft,,89,81
328,3,1:10.0,,Defensive rebound by C. Anthony,89,81
329,3,0:59.0,,Shooting foul by J. Hamilton (drawn by R. Baker),89,81
330,3,0:59.0,,R. Baker makes free throw 1 of 2,89,82
331,3,0:59.0,,L. Thomas enters the game for C. Anthony,89,82
332,3,0:59.0,,R. Baker makes free throw 2 of 2,89,83
333,3,0:47.0,Shooting foul by R. Baker (drawn by S. Dinwiddie),,89,83
334,3,0:47.0,S. Dinwiddie makes free throw 1 of 2,,90,83
335,3,0:47.0,S. Dinwiddie misses free throw 2 of 2,,90,83
336,3,0:46.0,,Defensive rebound by L. Thomas,90,83
337,3,0:30.0,,J. Holiday makes 2-pt jump shot from 21 ft (assist by L. Thomas),90,85
338,3,0:05.0,I. Whitehead makes 2-pt layup from 3 ft,,92,85
339,3,0:00.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by R. Baker),92,87
340,4,11:43.0,I. Whitehead makes 2-pt layup at rim (assist by K. McDaniels),,94,87
341,4,11:27.0,,L. Thomas makes 2-pt jump shot from 13 ft (assist by K. O'Quinn),94,89
342,4,11:06.0,Q. Acy makes 3-pt jump shot from 24 ft,,97,89
343,4,10:51.0,,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by J. Holiday),97,91
344,4,10:28.0,Turnover by I. Whitehead (traveling),,97,91
345,4,10:08.0,,R. Baker misses 2-pt layup from 1 ft,97,91
346,4,10:07.0,Defensive rebound by J. Hamilton,,97,91
347,4,9:56.0,Q. Acy misses 2-pt layup from 3 ft (block by K. O'Quinn),,97,91
348,4,9:54.0,Offensive rebound by Q. Acy,,97,91
349,4,9:54.0,Shooting foul by K. O'Quinn (drawn by Q. Acy),,97,91
350,4,9:54.0,Q. Acy makes free throw 1 of 2,,98,91
351,4,9:54.0,Q. Acy misses free throw 2 of 2,,98,91
352,4,9:54.0,R. Foye enters the game for K. McDaniels,,98,91
353,4,9:54.0,,W. Hernangómez enters the game for K. O'Quinn,98,91
354,4,9:53.0,,Defensive rebound by L. Thomas,98,91
355,4,9:40.0,,R. Baker makes 2-pt jump shot from 21 ft,98,93
356,4,9:29.0,S. Dinwiddie misses 2-pt layup from 2 ft,,98,93
357,4,9:28.0,Offensive rebound by Team,,98,93
358,4,9:28.0,Inbound foul by R. Baker,,98,93
359,4,9:28.0,S. Dinwiddie misses free throw 1 of 1,,98,93
360,4,9:28.0,Offensive rebound by Team,,98,93
361,4,9:22.0,Shooting foul by W. Hernangómez (drawn by J. Hamilton),,98,93
362,4,9:22.0,J. Hamilton makes free throw 1 of 2,,99,93
363,4,9:22.0,K. McDaniels enters the game for I. Whitehead,,99,93
364,4,9:22.0,J. Hamilton makes free throw 2 of 2,,100,93
365,4,9:13.0,,J. Holiday misses 3-pt jump shot from 25 ft,100,93
366,4,9:12.0,,Offensive rebound by W. Hernangómez,100,93
367,4,9:10.0,,W. Hernangómez misses 2-pt hook shot from 3 ft,100,93
368,4,9:08.0,Defensive rebound by Q. Acy,,100,93
369,4,8:55.0,R. Foye misses 3-pt jump shot from 25 ft,,100,93
370,4,8:53.0,Offensive rebound by J. Hamilton,,100,93
371,4,8:46.0,R. Foye makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,103,93
372,4,8:31.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by R. Baker),103,96
373,4,8:05.0,K. McDaniels misses 2-pt layup from 2 ft,,103,96
374,4,8:03.0,Offensive rebound by K. McDaniels,,103,96
