,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
39,1,7:13.0,,Z. Pachulia makes free throw 1 of 2,15,19
40,1,7:13.0,,Z. Pachulia makes free throw 2 of 2,15,20
41,1,7:00.0,Turnover by C. McCollum (lost ball; steal by K. Thompson),,15,20
42,1,6:53.0,,Turnover by D. Green (bad pass; steal by A. Aminu),15,20
43,1,6:47.0,C. McCollum misses 3-pt jump shot from 26 ft,,15,20
44,1,6:45.0,Offensive rebound by Team,,15,20
45,1,6:30.0,Shooting foul by K. Thompson (drawn by C. McCollum),,15,20
46,1,6:30.0,C. McCollum makes 2-pt jump shot from 8 ft,,17,20
47,1,6:30.0,,I. Clark enters the game for K. Thompson,17,20
48,1,6:30.0,C. McCollum makes free throw 1 of 1,,18,20
49,1,6:22.0,,Shooting foul by A. Crabbe (drawn by S. Curry),18,20
50,1,6:22.0,,S. Curry makes free throw 1 of 2,18,21
51,1,6:22.0,,S. Curry makes free throw 2 of 2,18,22
52,1,6:08.0,C. McCollum misses 2-pt jump shot from 11 ft,,18,22
53,1,6:07.0,Offensive rebound by M. Harkless,,18,22
54,1,6:07.0,M. Harkless misses 2-pt layup from 1 ft,,18,22
55,1,6:06.0,Offensive rebound by Team,,18,22
56,1,6:04.0,Turnover by A. Aminu (lost ball; steal by D. Green),,18,22
57,1,5:53.0,,S. Curry makes 2-pt layup from 3 ft,18,24
58,1,5:41.0,C. McCollum makes 2-pt jump shot from 19 ft,,20,24
59,1,5:37.0,,Turnover by S. Curry (bad pass),20,24
60,1,5:37.0,,Golden State full timeout,20,24
61,1,5:37.0,,J. McGee enters the game for Z. Pachulia,20,24
62,1,5:37.0,E. Turner enters the game for A. Crabbe,,20,24
63,1,5:22.0,Turnover by E. Turner (bad pass; steal by J. McGee),,20,24
64,1,5:12.0,,I. Clark misses 3-pt jump shot from 24 ft,20,24
65,1,5:11.0,Defensive rebound by A. Aminu,,20,24
66,1,5:03.0,Personal foul by I. Clark (drawn by M. Harkless),,20,24
67,1,5:03.0,,A. Iguodala enters the game for K. Durant,20,24
68,1,4:52.0,M. Harkless makes 3-pt jump shot from 26 ft (assist by A. Aminu),,23,24
69,1,4:32.0,,P. McCaw enters the game for I. Clark,23,24
70,1,4:32.0,P. Connaughton enters the game for M. Harkless,,23,24
71,1,4:32.0,M. Leonard enters the game for M. Plumlee,,23,24
72,1,4:27.0,,S. Curry misses 3-pt jump shot from 25 ft,23,24
73,1,4:25.0,Defensive rebound by C. McCollum,,23,24
74,1,4:17.0,C. McCollum misses 3-pt jump shot from 24 ft,,23,24
75,1,4:16.0,,Defensive rebound by S. Curry,23,24
76,1,3:56.0,,J. McGee misses 2-pt jump shot from 7 ft,23,24
77,1,3:54.0,,Offensive rebound by P. McCaw,23,24
78,1,3:52.0,,D. Green misses 3-pt jump shot from 27 ft,23,24
79,1,3:50.0,Defensive rebound by A. Aminu,,23,24
80,1,3:43.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by A. Aminu),,26,24
81,1,3:33.0,,Shooting foul by E. Turner (drawn by S. Curry),26,24
82,1,3:33.0,,S. Curry makes free throw 1 of 2,26,25
83,1,3:33.0,N. Vonleh enters the game for A. Aminu,,26,25
84,1,3:33.0,,S. Curry makes free throw 2 of 2,26,26
85,1,3:20.0,Personal foul by P. McCaw (drawn by M. Leonard),,26,26
86,1,3:20.0,M. Leonard makes free throw 1 of 2,,27,26
87,1,3:20.0,,K. Durant enters the game for J. McGee,27,26
88,1,3:20.0,M. Leonard makes free throw 2 of 2,,28,26
89,1,3:10.0,,Turnover by S. Curry (lost ball),28,26
90,1,3:10.0,Portland full timeout,,28,26
91,1,3:10.0,,I. Clark enters the game for P. McCaw,28,26
92,1,2:56.0,C. McCollum misses 2-pt jump shot from 20 ft,,28,26
93,1,2:55.0,,Defensive rebound by S. Curry,28,26
94,1,2:50.0,,Shooting foul by E. Turner (drawn by K. Durant),28,26
95,1,2:50.0,,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),28,28
96,1,2:50.0,,K. Durant makes free throw 1 of 1,28,29
97,1,2:33.0,C. McCollum misses 2-pt layup from 1 ft (block by K. Durant),,28,29
98,1,2:31.0,Offensive rebound by N. Vonleh,,28,29
99,1,2:30.0,N. Vonleh misses 2-pt layup from 1 ft (block by K. Durant),,28,29
100,1,2:28.0,,Defensive rebound by A. Iguodala,28,29
101,1,2:25.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by A. Iguodala),28,32
102,1,2:13.0,C. McCollum makes 2-pt jump shot from 21 ft,,30,32
103,1,1:58.0,,A. Iguodala makes 3-pt jump shot from 27 ft (assist by D. Green),30,35
104,1,1:40.0,E. Turner misses 2-pt jump shot from 14 ft,,30,35
105,1,1:39.0,,Defensive rebound by K. Durant,30,35
106,1,1:21.0,,I. Clark makes 3-pt jump shot from 23 ft (assist by S. Curry),30,38
107,1,1:03.0,Offensive foul by C. McCollum (drawn by S. Curry),,30,38
108,1,1:03.0,Turnover by C. McCollum (offensive foul),,30,38
109,1,0:56.0,,S. Curry misses 3-pt jump shot from 27 ft,30,38
110,1,0:54.0,Defensive rebound by N. Vonleh,,30,38
111,1,0:39.0,N. Vonleh misses 2-pt jump shot from 3 ft,,30,38
112,1,0:39.0,Offensive rebound by N. Vonleh,,30,38
113,1,0:39.0,N. Vonleh makes 2-pt layup from 3 ft,,32,38
114,1,0:30.0,,I. Clark makes 2-pt jump shot from 18 ft (assist by D. Green),32,40
115,1,0:13.0,C. McCollum misses 2-pt jump shot from 13 ft,,32,40
116,1,0:11.0,Offensive rebound by C. McCollum,,32,40
117,1,0:02.0,C. McCollum makes 2-pt layup at rim,,34,40
118,1,0:01.0,,S. Curry misses 3-pt jump shot from 72 ft,34,40
119,1,0:00.0,,Offensive rebound by Team,34,40
120,2,11:36.0,,D. West makes 2-pt layup from 2 ft (assist by A. Iguodala),34,42
121,2,11:14.0,E. Turner misses 2-pt jump shot from 8 ft,,34,42
122,2,11:13.0,,Defensive rebound by K. Thompson,34,42
123,2,11:02.0,,Turnover by K. Thompson (bad pass; steal by S. Napier),34,42
124,2,10:52.0,M. Leonard misses 2-pt jump shot from 17 ft,,34,42
125,2,10:51.0,,Defensive rebound by K. Durant,34,42
126,2,10:46.0,,Shooting foul by M. Leonard (drawn by K. Durant),34,42
127,2,10:46.0,,K. Durant makes free throw 1 of 2,34,43
128,2,10:46.0,M. Harkless enters the game for M. Leonard,,34,43
129,2,10:46.0,,K. Durant makes free throw 2 of 2,34,44
130,2,10:32.0,A. Crabbe misses 2-pt jump shot from 8 ft,,34,44
131,2,10:31.0,,Defensive rebound by D. West,34,44
132,2,10:25.0,,K. Durant misses 3-pt jump shot from 26 ft,34,44
133,2,10:23.0,Defensive rebound by N. Vonleh,,34,44
134,2,10:05.0,S. Napier misses 2-pt layup from 2 ft,,34,44
135,2,10:03.0,,Defensive rebound by D. West,34,44
136,2,9:54.0,,Turnover by S. Livingston (bad pass; steal by S. Napier),34,44
137,2,9:49.0,M. Harkless makes 2-pt layup from 2 ft (assist by S. Napier),,36,44
138,2,9:29.0,,S. Livingston makes 2-pt jump shot from 9 ft,36,46
139,2,9:29.0,,Shooting foul by A. Crabbe (drawn by S. Livingston),36,46
140,2,9:29.0,,S. Livingston makes free throw 1 of 1,36,47
141,2,9:13.0,M. Harkless misses 3-pt jump shot from 25 ft,,36,47
142,2,9:12.0,,Defensive rebound by S. Livingston,36,47
143,2,9:06.0,,Personal foul by S. Napier (drawn by S. Livingston),36,47
144,2,8:57.0,,K. Durant makes 2-pt hook shot from 5 ft (assist by D. West),36,49
145,2,8:55.0,Portland full timeout,,36,49
146,2,8:55.0,M. Plumlee enters the game for N. Vonleh,,36,49
147,2,8:44.0,E. Turner makes 2-pt hook shot from 5 ft,,38,49
148,2,8:29.0,,Turnover by D. West (lost ball; steal by M. Plumlee),38,49
149,2,8:21.0,S. Napier makes 3-pt jump shot from 26 ft (assist by A. Crabbe),,41,49
150,2,8:07.0,,K. Thompson makes 2-pt jump shot from 9 ft (assist by A. Iguodala),41,51
151,2,7:52.0,A. Crabbe misses 2-pt jump shot from 17 ft,,41,51
152,2,7:51.0,,Defensive rebound by K. Thompson,41,51
153,2,7:38.0,,K. Thompson misses 2-pt jump shot from 18 ft,41,51
154,2,7:37.0,Defensive rebound by Team,,41,51
155,2,7:36.0,,I. Clark enters the game for A. Iguodala,41,51
156,2,7:18.0,M. Harkless misses 2-pt layup from 1 ft,,41,51
157,2,7:17.0,,Defensive rebound by S. Livingston,41,51
158,2,7:09.0,,I. Clark misses 2-pt jump shot from 9 ft (block by M. Harkless),41,51
159,2,7:09.0,,Offensive rebound by Team,41,51
160,2,7:09.0,,D. Green enters the game for K. Durant,41,51
161,2,7:09.0,C. McCollum enters the game for S. Napier,,41,51
162,2,7:05.0,,K. Thompson misses 2-pt hook shot from 5 ft,41,51
163,2,7:04.0,Defensive rebound by C. McCollum,,41,51
164,2,6:44.0,Shooting foul by D. West (drawn by A. Crabbe),,41,51
165,2,6:44.0,A. Crabbe makes free throw 1 of 3,,42,51
166,2,6:44.0,A. Crabbe makes free throw 2 of 3,,43,51
167,2,6:44.0,,Z. Pachulia enters the game for D. West,43,51
168,2,6:44.0,A. Crabbe makes free throw 3 of 3,,44,51
169,2,6:23.0,,S. Livingston misses 2-pt jump shot from 14 ft,44,51
170,2,6:22.0,Defensive rebound by C. McCollum,,44,51
171,2,6:14.0,E. Turner misses 2-pt jump shot from 12 ft,,44,51
172,2,6:13.0,Offensive rebound by M. Harkless,,44,51
173,2,6:11.0,A. Crabbe misses 2-pt layup from 3 ft,,44,51
174,2,6:10.0,,Defensive rebound by D. Green,44,51
175,2,6:01.0,,D. Green misses 2-pt layup from 1 ft,44,51
176,2,5:59.0,,Offensive rebound by S. Livingston,44,51
177,2,5:47.0,,Personal foul by M. Harkless (drawn by Z. Pachulia),44,51
178,2,5:47.0,Official timeout,,44,51
179,2,5:47.0,A. Aminu enters the game for E. Turner,,44,51
180,2,5:47.0,,S. Curry enters the game for I. Clark,44,51
181,2,5:40.0,,K. Thompson misses 3-pt jump shot from 24 ft,44,51
182,2,5:39.0,Defensive rebound by A. Aminu,,44,51
183,2,5:30.0,M. Plumlee makes 2-pt jump shot from 6 ft (assist by C. McCollum),,46,51
184,2,5:30.0,Shooting foul by D. Green (drawn by M. Plumlee),,46,51
185,2,5:30.0,M. Plumlee makes free throw 1 of 1,,47,51
186,2,5:13.0,,Z. Pachulia misses 2-pt layup from 2 ft,47,51
187,2,5:10.0,Defensive rebound by A. Crabbe,,47,51
188,2,5:02.0,A. Crabbe misses 3-pt jump shot from 27 ft,,47,51
189,2,5:01.0,,Defensive rebound by D. Green,47,51
190,2,4:50.0,,K. Thompson misses 3-pt jump shot from 25 ft,47,51
191,2,4:49.0,,Offensive rebound by Z. Pachulia,47,51
192,2,4:34.0,,Shooting foul by M. Harkless (drawn by Z. Pachulia),47,51
193,2,4:34.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),47,53
194,2,4:34.0,E. Turner enters the game for M. Harkless,,47,53
195,2,4:34.0,,Z. Pachulia makes free throw 1 of 1,47,54
196,2,4:16.0,C. McCollum makes 2-pt jump shot from 16 ft,,49,54
197,2,4:05.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),49,57
198,2,3:53.0,C. McCollum makes 3-pt jump shot from 27 ft,,52,57
199,2,3:42.0,,S. Curry misses 2-pt jump shot from 20 ft,52,57
200,2,3:40.0,Defensive rebound by C. McCollum,,52,57
201,2,3:35.0,Shooting foul by D. Green (drawn by A. Aminu),,52,57
202,2,3:35.0,A. Aminu makes free throw 1 of 2,,53,57
203,2,3:35.0,,A. Iguodala enters the game for Z. Pachulia,53,57
204,2,3:35.0,,K. Durant enters the game for S. Livingston,53,57
205,2,3:35.0,A. Aminu makes free throw 2 of 2,,54,57
206,2,3:21.0,,S. Curry makes 2-pt jump shot from 6 ft,54,59
207,2,3:12.0,Personal foul by D. Green (drawn by A. Aminu),,54,59
208,2,3:05.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by A. Crabbe),,57,59
209,2,2:52.0,,S. Curry misses 2-pt jump shot from 10 ft (block by C. McCollum),57,59
210,2,2:50.0,Defensive rebound by A. Aminu,,57,59
211,2,2:47.0,A. Crabbe makes 2-pt dunk at rim (assist by A. Aminu),,59,59
212,2,2:47.0,,Golden State full timeout,59,59
213,2,2:47.0,,Z. Pachulia enters the game for D. Green,59,59
214,2,2:32.0,,K. Durant misses 2-pt layup from 2 ft,59,59
215,2,2:30.0,Defensive rebound by C. McCollum,,59,59
216,2,2:25.0,C. McCollum makes 2-pt layup from 2 ft,,61,59
217,2,2:13.0,,Turnover by S. Curry (bad pass; steal by M. Plumlee),61,59
218,2,2:06.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. McCollum),,64,59
219,2,2:06.0,,Golden State full timeout,64,59
220,2,1:58.0,,K. Durant makes 2-pt layup from 1 ft (assist by A. Iguodala),64,61
221,2,1:41.0,E. Turner makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,67,61
222,2,1:28.0,,Shooting foul by A. Aminu (drawn by K. Durant),67,61
223,2,1:28.0,,K. Durant makes free throw 1 of 2,67,62
224,2,1:28.0,,K. Durant makes free throw 2 of 2,67,63
225,2,1:14.0,C. McCollum makes 2-pt jump shot from 18 ft,,69,63
226,2,1:01.0,,S. Curry misses 3-pt jump shot from 27 ft (block by C. McCollum),69,63
227,2,1:00.0,,Offensive rebound by S. Curry,69,63
228,2,1:00.0,,S. Curry misses 3-pt jump shot from 27 ft,69,63
229,2,0:58.0,Defensive rebound by E. Turner,,69,63
230,2,0:53.0,E. Turner makes 2-pt jump shot from 20 ft,,71,63
231,2,0:31.0,,Shooting foul by E. Turner (drawn by K. Durant),71,63
232,2,0:31.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by A. Iguodala),71,66
233,2,0:31.0,P. Connaughton enters the game for E. Turner,,71,66
234,2,0:31.0,,K. Durant makes free throw 1 of 1,71,67
235,2,0:13.0,C. McCollum misses 2-pt jump shot from 11 ft,,71,67
236,2,0:12.0,,Defensive rebound by K. Durant,71,67
237,2,0:06.0,,S. Curry makes 2-pt layup from 3 ft,71,69
238,2,0:04.0,Portland full timeout,,71,69
239,2,0:04.0,E. Turner enters the game for A. Aminu,,71,69
240,2,0:04.0,,P. McCaw enters the game for Z. Pachulia,71,69
241,2,0:04.0,,S. Livingston enters the game for K. Thompson,71,69
242,2,0:01.0,M. Plumlee misses 2-pt jump shot from 6 ft,,71,69
243,2,0:00.0,Offensive rebound by Team,,71,69
244,3,11:51.0,,Turnover by D. Green (bad pass),71,69
245,3,11:34.0,M. Plumlee makes 2-pt hook shot from 7 ft (assist by A. Crabbe),,73,69
246,3,11:22.0,,K. Durant misses 3-pt jump shot from 27 ft,73,69
247,3,11:21.0,,Offensive rebound by Team,73,69
248,3,11:15.0,,S. Curry misses 2-pt jump shot from 18 ft,73,69
249,3,11:12.0,Defensive rebound by M. Harkless,,73,69
250,3,11:01.0,A. Crabbe misses 2-pt jump shot from 22 ft,,73,69
251,3,11:00.0,,Defensive rebound by K. Durant,73,69
252,3,10:50.0,,Shooting foul by C. McCollum (drawn by D. Green),73,69
253,3,10:50.0,,D. Green makes free throw 1 of 2,73,70
254,3,10:50.0,,D. Green misses free throw 2 of 2,73,70
255,3,10:49.0,Defensive rebound by M. Plumlee,,73,70
256,3,10:42.0,Shooting foul by Z. Pachulia (drawn by M. Plumlee),,73,70
257,3,10:42.0,M. Plumlee misses free throw 1 of 2,,73,70
258,3,10:42.0,Offensive rebound by Team,,73,70
259,3,10:42.0,M. Plumlee makes free throw 2 of 2,,74,70
260,3,10:33.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),74,72
261,3,10:09.0,M. Harkless misses 2-pt layup from 3 ft (block by Z. Pachulia),,74,72
262,3,10:08.0,,Defensive rebound by Team,74,72
263,3,10:00.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),74,74
264,3,10:00.0,Portland full timeout,,74,74
265,3,9:46.0,M. Plumlee misses 2-pt jump shot from 4 ft,,74,74
266,3,9:44.0,Offensive rebound by M. Plumlee,,74,74
267,3,9:43.0,M. Plumlee misses 2-pt layup from 1 ft,,74,74
268,3,9:42.0,,Defensive rebound by K. Thompson,74,74
269,3,9:27.0,,Personal foul by C. McCollum (drawn by K. Thompson),74,74
270,3,9:21.0,,Z. Pachulia makes 2-pt layup at rim (assist by K. Thompson),74,76
271,3,9:09.0,C. McCollum misses 3-pt jump shot from 27 ft,,74,76
272,3,9:08.0,,Defensive rebound by D. Green,74,76
273,3,9:02.0,,K. Thompson misses 3-pt jump shot from 23 ft,74,76
274,3,8:59.0,Defensive rebound by M. Harkless,,74,76
275,3,8:51.0,Offensive foul by A. Aminu (drawn by D. Green),,74,76
276,3,8:51.0,Turnover by A. Aminu (offensive foul),,74,76
277,3,8:41.0,,S. Curry makes 3-pt jump shot from 29 ft (assist by D. Green),74,79
278,3,8:29.0,C. McCollum misses 2-pt layup from 2 ft (block by Z. Pachulia),,74,79
279,3,8:28.0,,Defensive rebound by Z. Pachulia,74,79
280,3,8:18.0,,S. Curry makes 2-pt layup from 1 ft,74,81
281,3,8:06.0,Shooting foul by D. Green (drawn by A. Crabbe),,74,81
282,3,8:06.0,A. Crabbe makes free throw 1 of 2,,75,81
283,3,8:06.0,,A. Iguodala enters the game for D. Green,75,81
284,3,8:06.0,A. Crabbe makes free throw 2 of 2,,76,81
285,3,7:58.0,,Turnover by S. Curry (bad pass; steal by M. Harkless),76,81
286,3,7:54.0,Shooting foul by K. Thompson (drawn by C. McCollum),,76,81
287,3,7:54.0,C. McCollum makes free throw 1 of 2,,77,81
288,3,7:54.0,C. McCollum makes free throw 2 of 2,,78,81
289,3,7:32.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by A. Iguodala),78,83
290,3,7:19.0,Personal foul by A. Iguodala (drawn by C. McCollum),,78,83
291,3,7:06.0,Turnover by A. Crabbe (lost ball; steal by A. Iguodala),,78,83
292,3,7:01.0,,Shooting foul by A. Aminu (drawn by K. Thompson),78,83
293,3,7:01.0,,K. Thompson makes free throw 1 of 2,78,84
294,3,7:01.0,E. Turner enters the game for A. Aminu,,78,84
295,3,7:01.0,,K. Thompson makes free throw 2 of 2,78,85
296,3,6:44.0,M. Plumlee makes 2-pt jump shot from 18 ft (assist by C. McCollum),,80,85
297,3,6:33.0,,Turnover by S. Curry (bad pass),80,85
298,3,6:21.0,,Violation by A. Iguodala (kicked ball),80,85
299,3,6:21.0,Official timeout,,80,85
300,3,6:21.0,P. Connaughton enters the game for A. Crabbe,,80,85
301,3,6:08.0,Turnover by C. McCollum (bad pass; steal by Z. Pachulia),,80,85
302,3,6:00.0,,K. Thompson misses 2-pt jump shot from 16 ft,80,85
303,3,5:59.0,Defensive rebound by M. Harkless,,80,85
304,3,5:45.0,Turnover by M. Harkless (lost ball; steal by A. Iguodala),,80,85
305,3,5:43.0,,Shooting foul by P. Connaughton (drawn by K. Durant),80,85
306,3,5:43.0,,K. Durant makes free throw 1 of 2,80,86
307,3,5:43.0,M. Leonard enters the game for M. Plumlee,,80,86
308,3,5:43.0,,K. Durant makes free throw 2 of 2,80,87
309,3,5:28.0,Turnover by M. Leonard (bad pass; steal by K. Thompson),,80,87
310,3,5:26.0,,K. Thompson makes 2-pt layup from 2 ft,80,89
311,3,5:26.0,,Shooting foul by C. McCollum (drawn by K. Thompson),80,89
312,3,5:26.0,,K. Looney enters the game for Z. Pachulia,80,89
313,3,5:26.0,S. Napier enters the game for C. McCollum,,80,89
314,3,5:26.0,,K. Thompson makes free throw 1 of 1,80,90
315,3,5:06.0,Personal foul by K. Looney (drawn by M. Leonard),,80,90
316,3,5:06.0,M. Leonard makes free throw 1 of 2,,81,90
317,3,5:06.0,M. Leonard makes free throw 2 of 2,,82,90
318,3,4:56.0,,K. Looney misses 2-pt layup from 1 ft (block by M. Leonard),82,90
319,3,4:54.0,Defensive rebound by M. Leonard,,82,90
320,3,4:46.0,S. Napier makes 2-pt layup from 1 ft,,84,90
321,3,4:35.0,,I. Clark enters the game for K. Thompson,84,90
322,3,4:25.0,,S. Curry makes 2-pt jump shot from 8 ft,84,92
323,3,4:03.0,Shooting foul by S. Curry (drawn by S. Napier),,84,92
324,3,4:03.0,S. Napier misses free throw 1 of 2,,84,92
325,3,4:03.0,Offensive rebound by Team,,84,92
326,3,4:03.0,S. Napier makes free throw 2 of 2,,85,92
327,3,3:53.0,Violation by M. Leonard (kicked ball),,85,92
328,3,3:46.0,,S. Curry misses 3-pt jump shot from 22 ft,85,92
329,3,3:45.0,,Offensive rebound by A. Iguodala,85,92
330,3,3:40.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Durant),85,95
331,3,3:19.0,Turnover by S. Napier (back court),,85,95
332,3,3:11.0,,Turnover by K. Durant (bad pass),85,95
333,3,2:53.0,Turnover by S. Napier (bad pass; steal by K. Durant),,85,95
334,3,2:43.0,,I. Clark misses 3-pt jump shot from 25 ft,85,95
335,3,2:42.0,Defensive rebound by M. Harkless,,85,95
336,3,2:32.0,Personal foul by K. Looney (drawn by M. Leonard),,85,95
337,3,2:32.0,,Golden State full timeout,85,95
338,3,2:32.0,M. Leonard misses free throw 1 of 2,,85,95
339,3,2:32.0,Offensive rebound by Team,,85,95
340,3,2:32.0,A. Crabbe enters the game for P. Connaughton,,85,95
341,3,2:32.0,M. Leonard makes free throw 2 of 2,,86,95
342,3,2:23.0,,Personal foul by M. Harkless (drawn by S. Curry),86,95
343,3,2:23.0,,S. Curry misses free throw 1 of 2,86,95
344,3,2:23.0,,Offensive rebound by Team,86,95
345,3,2:23.0,,S. Curry misses free throw 2 of 2,86,95
346,3,2:23.0,A. Aminu enters the game for M. Harkless,,86,95
347,3,2:22.0,Defensive rebound by E. Turner,,86,95
348,3,2:14.0,E. Turner makes 2-pt layup from 1 ft,,88,95
349,3,2:01.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by K. Durant),88,97
350,3,1:39.0,A. Aminu makes 2-pt layup from 2 ft,,90,97
351,3,1:20.0,,K. Durant misses 3-pt jump shot from 26 ft,90,97
352,3,1:18.0,Defensive rebound by Team,,90,97
353,3,1:18.0,,D. West enters the game for K. Looney,90,97
354,3,1:06.0,S. Napier misses 3-pt jump shot from 25 ft,,90,97
355,3,1:05.0,,Defensive rebound by A. Iguodala,90,97
356,3,0:55.0,,A. Iguodala makes 2-pt jump shot from 17 ft (assist by I. Clark),90,99
357,3,0:35.0,M. Leonard makes 2-pt dunk at rim (assist by E. Turner),,92,99
358,3,0:17.0,,Offensive foul by K. Durant (drawn by M. Leonard),92,99
359,3,0:17.0,,Turnover by K. Durant (offensive foul),92,99
360,3,0:17.0,C. McCollum enters the game for S. Napier,,92,99
361,3,0:17.0,,S. Livingston enters the game for D. West,92,99
362,3,0:17.0,,K. Thompson enters the game for S. Curry,92,99
363,3,0:00.0,C. McCollum misses 2-pt jump shot from 9 ft (block by K. Durant),,92,99
364,3,0:00.0,Offensive rebound by Team,,92,99
365,4,11:44.0,Personal foul by D. Green (drawn by A. Aminu),,92,99
366,4,11:30.0,A. Aminu makes 2-pt layup from 2 ft (assist by M. Plumlee),,94,99
367,4,11:07.0,,S. Livingston makes 2-pt jump shot from 12 ft,94,101
368,4,10:50.0,E. Turner makes 2-pt jump shot from 16 ft (assist by M. Plumlee),,96,101
369,4,10:39.0,,D. Green makes 2-pt jump shot from 6 ft,96,103
370,4,10:39.0,,Shooting foul by M. Plumlee (drawn by D. Green),96,103
371,4,10:39.0,,D. Green misses free throw 1 of 1,96,103
372,4,10:38.0,Defensive rebound by A. Aminu,,96,103
373,4,10:26.0,Turnover by E. Turner (bad pass; steal by K. Thompson),,96,103
374,4,10:21.0,,K. Thompson misses 3-pt jump shot from 27 ft,96,103
375,4,10:20.0,,Offensive rebound by A. Iguodala,96,103
376,4,10:17.0,,K. Thompson misses 3-pt jump shot from 24 ft,96,103
377,4,10:16.0,Defensive rebound by E. Turner,,96,103
378,4,10:04.0,M. Plumlee makes 2-pt jump shot from 10 ft (assist by E. Turner),,98,103
379,4,9:48.0,,Turnover by S. Livingston (lost ball),98,103
380,4,9:48.0,A. Crabbe enters the game for S. Napier,,98,103
381,4,9:34.0,E. Turner misses 3-pt jump shot from 26 ft,,98,103
382,4,9:33.0,,Defensive rebound by D. West,98,103
