,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
39,1,7:25.0,,Personal foul by D. DeRozan (drawn by B. Bogdanović),11,7
40,1,7:00.0,,T. Booker misses 2-pt layup from 2 ft,11,7
41,1,6:59.0,,Offensive rebound by T. Booker,11,7
42,1,6:53.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,11,7
43,1,6:52.0,Defensive rebound by J. Valančiūnas,,11,7
44,1,6:36.0,C. Joseph makes 2-pt jump shot from 17 ft (assist by D. Carroll),,13,7
45,1,6:27.0,,Turnover by B. Lopez (3 sec),13,7
46,1,6:27.0,,S. Kilpatrick enters the game for J. Harris,13,7
47,1,6:16.0,Personal foul by B. Bogdanović (drawn by D. DeRozan),,13,7
48,1,6:07.0,D. DeRozan makes 2-pt jump shot from 18 ft,,15,7
49,1,5:59.0,,B. Lopez makes 2-pt hook shot from 6 ft (assist by T. Booker),15,9
50,1,5:59.0,,Shooting foul by L. Nogueira (drawn by B. Lopez),15,9
51,1,5:59.0,,Brooklyn full timeout,15,9
52,1,5:59.0,,R. Foye enters the game for B. Bogdanović,15,9
53,1,5:59.0,,B. Lopez makes free throw 1 of 1,15,10
54,1,5:37.0,D. DeRozan misses 2-pt jump shot from 7 ft,,15,10
55,1,5:36.0,,Defensive rebound by T. Booker,15,10
56,1,5:20.0,,T. Booker makes 2-pt hook shot from 6 ft (assist by B. Lopez),15,12
57,1,4:58.0,C. Joseph misses 2-pt jump shot from 18 ft,,15,12
58,1,4:57.0,,Defensive rebound by B. Lopez,15,12
59,1,4:51.0,,T. Booker misses 2-pt layup from 2 ft,15,12
60,1,4:50.0,Defensive rebound by J. Valančiūnas,,15,12
61,1,4:34.0,Personal foul by S. Dinwiddie (drawn by C. Joseph),,15,12
62,1,4:34.0,,C. LeVert enters the game for S. Dinwiddie,15,12
63,1,4:34.0,,R. Hollis-Jefferson enters the game for T. Booker,15,12
64,1,4:34.0,T. Ross enters the game for L. Nogueira,,15,12
65,1,4:28.0,J. Valančiūnas misses 2-pt hook shot from 5 ft,,15,12
66,1,4:27.0,Offensive rebound by D. Carroll,,15,12
67,1,4:22.0,D. Carroll makes 3-pt jump shot from 23 ft,,18,12
68,1,4:09.0,,B. Lopez makes 2-pt jump shot from 7 ft,18,14
69,1,3:53.0,Turnover by D. DeRozan (lost ball; steal by R. Foye),,18,14
70,1,3:47.0,,Personal foul by D. Carroll (drawn by C. LeVert),18,14
71,1,3:47.0,,J. Hamilton enters the game for B. Lopez,18,14
72,1,3:36.0,,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by C. LeVert),18,17
73,1,3:18.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,21,17
74,1,3:00.0,,J. Hamilton makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),21,20
75,1,2:41.0,D. DeRozan misses 2-pt jump shot from 12 ft (block by R. Foye),,21,20
76,1,2:39.0,Offensive rebound by D. DeRozan,,21,20
77,1,2:32.0,D. DeRozan misses 2-pt jump shot from 13 ft,,21,20
78,1,2:31.0,,Defensive rebound by R. Hollis-Jefferson,21,20
79,1,2:25.0,Toronto full timeout,,21,20
80,1,2:25.0,F. VanVleet enters the game for C. Joseph,,21,20
81,1,2:25.0,N. Powell enters the game for D. Carroll,,21,20
82,1,2:25.0,J. Poeltl enters the game for J. Valančiūnas,,21,20
83,1,2:15.0,,S. Kilpatrick misses 2-pt jump shot from 21 ft,21,20
84,1,2:14.0,,Offensive rebound by J. Hamilton,21,20
85,1,2:12.0,,J. Hamilton makes 2-pt jump shot from 3 ft,21,22
86,1,1:51.0,Shooting foul by C. LeVert (drawn by D. DeRozan),,21,22
87,1,1:51.0,D. DeRozan makes free throw 1 of 2,,22,22
88,1,1:51.0,D. DeRozan makes free throw 2 of 2,,23,22
89,1,1:44.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,23,24
90,1,1:44.0,,Shooting foul by N. Powell (drawn by R. Hollis-Jefferson),23,24
91,1,1:44.0,,R. Hollis-Jefferson makes free throw 1 of 1,23,25
92,1,1:25.0,T. Ross makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,26,25
93,1,1:11.0,,R. Foye misses 3-pt jump shot from 24 ft,26,25
94,1,1:10.0,Defensive rebound by D. DeRozan,,26,25
95,1,0:53.0,D. DeRozan misses 2-pt jump shot from 6 ft,,26,25
96,1,0:50.0,Offensive rebound by Team,,26,25
97,1,0:42.0,Turnover by D. DeRozan (lost ball; steal by R. Hollis-Jefferson),,26,25
98,1,0:40.0,,R. Hollis-Jefferson makes 2-pt dunk from 2 ft,26,27
99,1,0:32.0,D. DeRozan misses 2-pt jump shot from 17 ft,,26,27
100,1,0:31.0,,Defensive rebound by R. Hollis-Jefferson,26,27
101,1,0:13.0,,C. LeVert makes 2-pt jump shot from 13 ft,26,29
102,1,0:01.0,D. DeRozan misses 2-pt jump shot from 15 ft,,26,29
103,1,0:00.0,Offensive rebound by Team,,26,29
104,2,11:45.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,26,31
105,2,11:45.0,,Shooting foul by N. Powell (drawn by R. Hollis-Jefferson),26,31
106,2,11:45.0,,R. Hollis-Jefferson makes free throw 1 of 1,26,32
107,2,11:32.0,T. Ross misses 3-pt jump shot from 25 ft,,26,32
108,2,11:31.0,,Defensive rebound by J. Hamilton,26,32
109,2,11:16.0,,J. Hamilton misses 3-pt jump shot from 24 ft,26,32
110,2,11:15.0,Defensive rebound by T. Ross,,26,32
111,2,11:08.0,C. Joseph misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,26,32
112,2,11:06.0,Offensive rebound by C. Joseph,,26,32
113,2,11:02.0,C. Joseph makes 2-pt layup from 2 ft,,28,32
114,2,10:49.0,,R. Foye misses 3-pt jump shot from 25 ft,28,32
115,2,10:48.0,Defensive rebound by J. Poeltl,,28,32
116,2,10:38.0,J. Poeltl makes 2-pt dunk at rim (assist by C. Joseph),,30,32
117,2,10:26.0,,R. Hollis-Jefferson makes 2-pt jump shot from 14 ft,30,34
118,2,10:10.0,,I. Whitehead enters the game for R. Foye,30,34
119,2,10:10.0,,T. Booker enters the game for R. Hollis-Jefferson,30,34
120,2,10:10.0,,Violation by Team (jump ball),30,34
121,2,10:02.0,T. Ross misses 2-pt jump shot from 15 ft,,30,34
122,2,10:01.0,,Defensive rebound by Team,30,34
123,2,9:42.0,,J. Hamilton makes 2-pt hook shot from 3 ft (assist by I. Whitehead),30,36
124,2,9:31.0,C. Joseph misses 2-pt jump shot from 11 ft,,30,36
125,2,9:30.0,Offensive rebound by C. Joseph,,30,36
126,2,9:27.0,C. Joseph makes 2-pt layup at rim,,32,36
127,2,9:16.0,,Offensive foul by S. Kilpatrick (drawn by C. Joseph),32,36
128,2,9:16.0,,Turnover by S. Kilpatrick (offensive foul),32,36
129,2,9:03.0,C. Joseph makes 2-pt jump shot from 15 ft,,34,36
130,2,8:56.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by J. Poeltl),34,36
131,2,8:54.0,,Offensive rebound by J. Hamilton,34,36
132,2,8:52.0,,J. Hamilton misses 2-pt layup from 2 ft (block by T. Ross),34,36
133,2,8:51.0,Defensive rebound by N. Powell,,34,36
134,2,8:50.0,N. Powell misses 2-pt layup from 2 ft (block by T. Booker),,34,36
135,2,8:49.0,,Defensive rebound by Team,34,36
136,2,8:49.0,Official timeout,,34,36
137,2,8:25.0,,I. Whitehead misses 3-pt jump shot from 24 ft,34,36
138,2,8:24.0,Defensive rebound by T. Ross,,34,36
139,2,8:16.0,T. Ross makes 2-pt jump shot from 21 ft,,36,36
140,2,8:01.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,36,36
141,2,8:00.0,Defensive rebound by F. VanVleet,,36,36
142,2,7:49.0,T. Ross makes 2-pt jump shot from 9 ft (assist by F. VanVleet),,38,36
143,2,7:34.0,,J. Hamilton misses 3-pt jump shot from 24 ft,38,36
144,2,7:33.0,,Offensive rebound by T. Booker,38,36
145,2,7:31.0,,T. Booker makes 2-pt layup from 1 ft,38,38
146,2,7:14.0,C. Joseph makes 2-pt jump shot from 9 ft,,40,38
147,2,7:05.0,,J. Hamilton makes 2-pt hook shot from 8 ft (assist by S. Kilpatrick),40,40
148,2,6:47.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by J. Poeltl),,43,40
149,2,6:35.0,,J. Hamilton misses 3-pt jump shot from 25 ft,43,40
150,2,6:34.0,Defensive rebound by C. Joseph,,43,40
151,2,6:28.0,C. Joseph makes 2-pt layup from 2 ft,,45,40
152,2,6:27.0,,Brooklyn full timeout,45,40
153,2,6:27.0,D. Carroll enters the game for F. VanVleet,,45,40
154,2,6:27.0,D. DeRozan enters the game for N. Powell,,45,40
155,2,6:27.0,J. Valančiūnas enters the game for J. Poeltl,,45,40
156,2,6:27.0,,B. Lopez enters the game for J. Hamilton,45,40
157,2,6:27.0,,J. Harris enters the game for S. Kilpatrick,45,40
158,2,6:27.0,,C. LeVert enters the game for B. Bogdanović,45,40
159,2,6:11.0,,Shooting foul by D. Carroll (drawn by B. Lopez),45,40
160,2,6:11.0,,B. Lopez makes free throw 1 of 2,45,41
161,2,6:11.0,,B. Lopez makes free throw 2 of 2,45,42
162,2,5:56.0,T. Ross misses 3-pt jump shot from 25 ft,,45,42
163,2,5:55.0,,Defensive rebound by I. Whitehead,45,42
164,2,5:48.0,,B. Lopez makes 2-pt layup from 3 ft (assist by I. Whitehead),45,44
165,2,5:40.0,Personal foul by I. Whitehead (drawn by J. Valančiūnas),,45,44
166,2,5:33.0,C. Joseph makes 2-pt jump shot from 8 ft,,47,44
167,2,5:13.0,,I. Whitehead makes 3-pt jump shot from 24 ft (assist by C. LeVert),47,47
168,2,4:49.0,C. Joseph makes 2-pt jump shot from 6 ft,,49,47
169,2,4:31.0,,T. Booker makes 2-pt hook shot from 8 ft,49,49
170,2,4:15.0,D. DeRozan misses 2-pt jump shot from 10 ft,,49,49
171,2,4:14.0,,Defensive rebound by C. LeVert,49,49
172,2,4:07.0,,B. Lopez misses 3-pt jump shot from 25 ft,49,49
173,2,4:05.0,Defensive rebound by Team,,49,49
174,2,3:47.0,C. Joseph misses 3-pt jump shot from 25 ft,,49,49
175,2,3:45.0,,Defensive rebound by T. Booker,49,49
176,2,3:38.0,,I. Whitehead makes 2-pt dunk at rim (assist by C. LeVert),49,51
177,2,3:31.0,Toronto full timeout,,49,51
178,2,3:31.0,,R. Hollis-Jefferson enters the game for T. Booker,49,51
179,2,3:15.0,Shooting foul by C. LeVert (drawn by D. DeRozan),,49,51
180,2,3:15.0,D. DeRozan makes free throw 1 of 2,,50,51
181,2,3:15.0,D. DeRozan makes free throw 2 of 2,,51,51
182,2,2:59.0,,B. Lopez makes 2-pt layup from 3 ft,51,53
183,2,2:48.0,Shooting foul by C. LeVert (drawn by D. DeRozan),,51,53
184,2,2:48.0,D. DeRozan makes free throw 1 of 2,,52,53
185,2,2:48.0,,S. Dinwiddie enters the game for C. LeVert,52,53
186,2,2:48.0,F. VanVleet enters the game for C. Joseph,,52,53
187,2,2:48.0,N. Powell enters the game for T. Ross,,52,53
188,2,2:48.0,D. DeRozan makes free throw 2 of 2,,53,53
189,2,2:33.0,,B. Lopez makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),53,55
190,2,2:19.0,F. VanVleet misses 2-pt jump shot from 4 ft,,53,55
191,2,2:18.0,,Defensive rebound by B. Lopez,53,55
192,2,1:58.0,,Personal foul by J. Valančiūnas (drawn by B. Lopez),53,55
193,2,1:53.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,53,55
194,2,1:52.0,Defensive rebound by F. VanVleet,,53,55
195,2,1:43.0,D. DeRozan misses 2-pt layup from 2 ft,,53,55
196,2,1:42.0,Offensive rebound by D. DeRozan,,53,55
197,2,1:40.0,D. DeRozan misses 2-pt layup from 2 ft,,53,55
198,2,1:39.0,,Defensive rebound by R. Hollis-Jefferson,53,55
199,2,1:32.0,,B. Lopez makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),53,57
200,2,1:10.0,N. Powell misses 2-pt jump shot from 9 ft,,53,57
201,2,1:09.0,,Defensive rebound by Team,53,57
202,2,1:09.0,Loose ball foul by J. Valančiūnas (drawn by B. Lopez),,53,57
203,2,1:09.0,,B. Lopez makes free throw 1 of 2,53,58
204,2,1:09.0,,B. Lopez makes free throw 2 of 2,53,59
205,2,0:54.0,D. DeRozan makes 2-pt jump shot from 5 ft,,55,59
206,2,0:37.0,,B. Lopez makes 2-pt layup from 2 ft,55,61
207,2,0:30.0,Shooting foul by I. Whitehead (drawn by F. VanVleet),,55,61
208,2,0:30.0,F. VanVleet misses free throw 1 of 2,,55,61
209,2,0:30.0,Offensive rebound by Team,,55,61
210,2,0:30.0,F. VanVleet misses free throw 2 of 2,,55,61
211,2,0:29.0,,Defensive rebound by R. Hollis-Jefferson,55,61
212,2,0:08.0,,B. Lopez misses 2-pt jump shot from 12 ft,55,61
213,2,0:07.0,Defensive rebound by D. DeRozan,,55,61
214,2,0:01.0,Shooting foul by I. Whitehead (drawn by D. DeRozan),,55,61
215,2,0:01.0,D. DeRozan makes free throw 1 of 3,,56,61
216,2,0:01.0,D. DeRozan makes free throw 2 of 3,,57,61
217,2,0:01.0,,R. Foye enters the game for I. Whitehead,55,61
218,2,0:01.0,J. Poeltl enters the game for J. Valančiūnas,,55,61
219,2,0:01.0,D. DeRozan makes free throw 3 of 3,,58,61
220,3,11:48.0,,B. Lopez makes 2-pt jump shot from 5 ft (assist by T. Booker),58,63
221,3,11:28.0,D. DeRozan makes 2-pt jump shot from 21 ft,,60,63
222,3,11:17.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,60,63
223,3,11:16.0,,Offensive rebound by B. Lopez,60,63
224,3,11:13.0,,Turnover by B. Lopez (lost ball; steal by D. DeRozan),60,63
225,3,11:13.0,Personal foul by J. Harris (drawn by D. Carroll),,60,63
226,3,10:56.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by C. Joseph),,62,63
227,3,10:38.0,,B. Lopez misses 2-pt layup from 1 ft,62,63
228,3,10:37.0,Defensive rebound by J. Valančiūnas,,62,63
229,3,10:32.0,Personal foul by B. Lopez (drawn by D. DeRozan),,62,63
230,3,10:24.0,Personal foul by T. Booker (drawn by J. Valančiūnas),,62,63
231,3,10:15.0,Personal foul by T. Booker (drawn by J. Valančiūnas),,62,63
232,3,10:01.0,Turnover by J. Valančiūnas (lost ball; steal by B. Bogdanović),,62,63
233,3,9:52.0,,J. Harris misses 2-pt layup from 2 ft (block by P. Siakam),62,63
234,3,9:52.0,,Offensive rebound by Team,62,63
235,3,9:49.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by B. Lopez),62,66
236,3,9:29.0,D. DeRozan makes 2-pt jump shot from 20 ft,,64,66
237,3,9:08.0,,B. Lopez misses 2-pt layup from 2 ft,64,66
238,3,9:07.0,Defensive rebound by D. Carroll,,64,66
239,3,9:02.0,D. Carroll makes 3-pt jump shot from 24 ft,,67,66
240,3,8:39.0,,Turnover by S. Dinwiddie (traveling),67,66
241,3,8:26.0,D. DeRozan makes 2-pt jump shot from 15 ft,,69,66
242,3,8:07.0,,B. Lopez misses 2-pt hook shot from 5 ft,69,66
243,3,8:06.0,Defensive rebound by J. Valančiūnas,,69,66
244,3,7:58.0,D. DeRozan misses 2-pt jump shot from 16 ft,,69,66
245,3,7:57.0,,Defensive rebound by T. Booker,69,66
246,3,7:41.0,,Shooting foul by D. DeRozan (drawn by B. Bogdanović),69,66
247,3,7:41.0,,B. Bogdanović makes free throw 1 of 3,69,67
248,3,7:41.0,,B. Bogdanović makes free throw 2 of 3,69,68
249,3,7:41.0,,B. Bogdanović makes free throw 3 of 3,69,69
250,3,7:26.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,69,69
251,3,7:25.0,,Defensive rebound by B. Lopez,69,69
252,3,7:05.0,,Turnover by B. Lopez (bad pass; steal by P. Siakam),69,69
253,3,6:59.0,D. Carroll misses 3-pt jump shot from 25 ft,,69,69
254,3,6:58.0,Offensive rebound by P. Siakam,,69,69
255,3,6:57.0,P. Siakam makes 2-pt layup from 2 ft,,71,69
256,3,6:57.0,,Brooklyn full timeout,71,69
257,3,6:44.0,,S. Dinwiddie makes 2-pt layup from 2 ft,71,71
258,3,6:27.0,J. Valančiūnas makes 2-pt layup from 3 ft (assist by D. DeRozan),,73,71
259,3,6:09.0,,J. Harris misses 3-pt jump shot from 23 ft,73,71
260,3,6:08.0,Defensive rebound by D. DeRozan,,73,71
261,3,5:57.0,D. DeRozan misses 2-pt layup from 3 ft (block by B. Lopez),,73,71
262,3,5:56.0,,Defensive rebound by B. Bogdanović,73,71
263,3,5:52.0,,J. Harris misses 2-pt layup from 2 ft (block by P. Siakam),73,71
264,3,5:51.0,Defensive rebound by J. Valančiūnas,,73,71
265,3,5:43.0,Personal foul by J. Harris (drawn by C. Joseph),,73,71
266,3,5:43.0,C. Joseph makes free throw 1 of 2,,74,71
267,3,5:43.0,,S. Kilpatrick enters the game for J. Harris,74,71
268,3,5:43.0,C. Joseph makes free throw 2 of 2,,75,71
269,3,5:27.0,,B. Bogdanović misses 2-pt layup from 3 ft,75,71
270,3,5:26.0,,Offensive rebound by B. Lopez,75,71
271,3,5:25.0,,B. Lopez makes 2-pt layup from 2 ft,75,73
272,3,4:59.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,78,73
273,3,4:43.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Valančiūnas),78,73
274,3,4:38.0,C. Joseph misses 2-pt jump shot from 4 ft (block by S. Dinwiddie),,78,73
275,3,4:37.0,,Defensive rebound by T. Booker,78,73
276,3,4:36.0,,Personal foul by D. Carroll (drawn by T. Booker),78,73
277,3,4:36.0,,R. Foye enters the game for B. Bogdanović,78,73
278,3,4:36.0,,C. LeVert enters the game for S. Dinwiddie,78,73
279,3,4:36.0,T. Ross enters the game for D. Carroll,,78,73
280,3,4:18.0,,Turnover by C. LeVert (traveling),78,73
281,3,4:07.0,J. Valančiūnas makes 2-pt hook shot from 4 ft,,80,73
282,3,4:00.0,,R. Hollis-Jefferson enters the game for T. Booker,80,73
283,3,3:44.0,,R. Foye makes 2-pt jump shot from 7 ft (assist by S. Kilpatrick),80,75
284,3,3:24.0,P. Siakam misses 2-pt layup from 3 ft,,80,75
285,3,3:23.0,,Defensive rebound by R. Hollis-Jefferson,80,75
286,3,3:08.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,80,75
287,3,3:05.0,Defensive rebound by J. Valančiūnas,,80,75
288,3,2:59.0,P. Siakam misses 2-pt layup from 3 ft,,80,75
289,3,2:58.0,Offensive rebound by P. Siakam,,80,75
290,3,2:57.0,P. Siakam makes 2-pt layup at rim,,82,75
291,3,2:40.0,,B. Lopez misses 3-pt jump shot from 25 ft,82,75
292,3,2:39.0,,Offensive rebound by R. Foye,82,75
293,3,2:36.0,,Turnover by R. Foye (bad pass; steal by T. Ross),82,75
294,3,2:32.0,J. Valančiūnas makes 2-pt dunk at rim (assist by T. Ross),,84,75
295,3,2:07.0,,C. LeVert makes 2-pt layup from 2 ft,84,77
296,3,2:05.0,Toronto full timeout,,84,77
297,3,2:05.0,N. Powell enters the game for C. Joseph,,84,77
298,3,2:05.0,F. VanVleet enters the game for J. Valančiūnas,,84,77
299,3,2:05.0,,J. Hamilton enters the game for B. Lopez,84,77
300,3,1:50.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,87,77
301,3,1:35.0,,C. LeVert makes 2-pt layup from 2 ft,87,79
302,3,1:16.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by T. Ross),,90,79
303,3,0:58.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,90,79
304,3,0:57.0,Defensive rebound by D. DeRozan,,90,79
305,3,0:51.0,Turnover by N. Powell (bad pass),,90,79
306,3,0:36.0,,C. LeVert makes 3-pt jump shot from 24 ft (assist by J. Hamilton),90,82
307,3,0:29.0,D. DeRozan makes 2-pt jump shot from 9 ft,,92,82
308,3,0:06.0,,C. LeVert makes 3-pt jump shot from 24 ft,92,85
309,3,0:03.0,Turnover by D. DeRozan (lost ball; steal by R. Foye),,92,85
310,3,0:01.0,,R. Foye misses 3-pt jump shot from 49 ft,92,85
311,3,0:00.0,,Offensive rebound by Team,92,85
312,4,11:48.0,F. VanVleet makes 2-pt layup from 2 ft,,94,85
313,4,11:32.0,,Turnover by R. Foye (lost ball; steal by F. VanVleet),94,85
314,4,11:19.0,P. Siakam misses 2-pt layup from 3 ft,,94,85
315,4,11:18.0,,Defensive rebound by J. Hamilton,94,85
316,4,11:10.0,,S. Kilpatrick misses 2-pt jump shot from 6 ft,94,85
317,4,11:09.0,Defensive rebound by N. Powell,,94,85
318,4,11:05.0,F. VanVleet makes 2-pt layup from 2 ft (assist by N. Powell),,96,85
319,4,10:52.0,,Turnover by J. Hamilton (bad pass; steal by D. Carroll),96,85
320,4,10:45.0,D. Carroll misses 2-pt jump shot from 21 ft,,96,85
321,4,10:42.0,,Defensive rebound by J. Hamilton,96,85
322,4,10:34.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by D. Carroll),96,85
323,4,10:19.0,F. VanVleet misses 3-pt jump shot from 25 ft,,96,85
324,4,10:18.0,,Defensive rebound by R. Hollis-Jefferson,96,85
325,4,10:13.0,,Personal foul by D. Carroll (drawn by J. Hamilton),96,85
326,4,10:13.0,,B. Lopez enters the game for J. Hamilton,96,85
327,4,10:13.0,J. Valančiūnas enters the game for P. Siakam,,96,85
328,4,10:07.0,,C. LeVert misses 2-pt jump shot from 8 ft,96,85
329,4,10:06.0,Defensive rebound by J. Valančiūnas,,96,85
330,4,9:57.0,T. Ross misses 3-pt jump shot from 24 ft,,96,85
331,4,9:56.0,,Defensive rebound by R. Hollis-Jefferson,96,85
332,4,9:41.0,,Shooting block foul by F. VanVleet (drawn by S. Kilpatrick),96,85
333,4,9:41.0,,S. Kilpatrick makes free throw 1 of 2,96,86
334,4,9:41.0,,S. Kilpatrick makes free throw 2 of 2,96,87
335,4,9:26.0,Shooting foul by B. Lopez (drawn by J. Valančiūnas),,96,87
336,4,9:26.0,J. Valančiūnas makes free throw 1 of 2,,97,87
337,4,9:26.0,J. Valančiūnas misses free throw 2 of 2,,97,87
338,4,9:25.0,,Defensive rebound by C. LeVert,97,87
339,4,9:18.0,,Shooting foul by D. Carroll (drawn by R. Hollis-Jefferson),97,87
340,4,9:18.0,,R. Hollis-Jefferson makes free throw 1 of 2,97,88
341,4,9:18.0,C. Joseph enters the game for D. Carroll,,97,88
342,4,9:18.0,,R. Hollis-Jefferson makes free throw 2 of 2,97,89
343,4,9:01.0,C. Joseph makes 2-pt jump shot from 13 ft,,99,89
344,4,8:40.0,,B. Lopez makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),99,91
345,4,8:23.0,,Flagrant foul type 1 by J. Valančiūnas (drawn by S. Kilpatrick),99,91
346,4,8:23.0,Turnover by J. Valančiūnas (offensive foul),,99,91
347,4,8:23.0,Official timeout,,99,91
348,4,8:23.0,,S. Kilpatrick makes flagrant free throw 1 of 2,99,92
349,4,8:23.0,D. DeRozan enters the game for N. Powell,,99,91
350,4,8:23.0,,B. Bogdanović enters the game for C. LeVert,99,91
351,4,8:23.0,,S. Kilpatrick makes flagrant free throw 2 of 2,99,93
352,4,8:13.0,,S. Kilpatrick misses 2-pt layup from 5 ft (block by T. Ross),99,93
353,4,8:11.0,,Offensive rebound by B. Lopez,99,93
354,4,8:09.0,,B. Lopez misses 2-pt layup from 2 ft,99,93
355,4,8:08.0,,Offensive rebound by B. Lopez,99,93
356,4,8:07.0,,B. Lopez misses 2-pt layup from 4 ft,99,93
357,4,8:06.0,Defensive rebound by J. Valančiūnas,,99,93
358,4,8:02.0,Personal foul by S. Kilpatrick (drawn by D. DeRozan),,99,93
359,4,7:54.0,D. DeRozan makes 2-pt jump shot from 5 ft,,101,93
360,4,7:37.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,101,93
361,4,7:36.0,Defensive rebound by J. Valančiūnas,,101,93
362,4,7:23.0,C. Joseph makes 2-pt layup from 1 ft (assist by D. DeRozan),,103,93
363,4,7:04.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,103,93
364,4,7:04.0,Defensive rebound by F. VanVleet,,103,93
365,4,6:54.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by B. Lopez),,103,93
366,4,6:53.0,,Defensive rebound by R. Foye,103,93
367,4,6:50.0,,Shooting foul by F. VanVleet (drawn by R. Foye),103,93
368,4,6:50.0,,R. Foye makes free throw 1 of 2,103,94
