,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
109,2,9:50.0,,S. Dekker misses 3-pt jump shot from 25 ft,35,26
110,2,9:49.0,Defensive rebound by J. Ingles,,35,26
111,2,9:31.0,J. Withey misses 2-pt jump shot from 4 ft (block by P. Beverley),,35,26
112,2,9:29.0,,Defensive rebound by S. Dekker,35,26
113,2,9:24.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by P. Beverley),35,29
114,2,9:23.0,Utah full timeout,,35,29
115,2,9:23.0,A. Burks enters the game for R. Hood,,35,29
116,2,9:09.0,J. Withey misses 2-pt layup from 2 ft (block by M. Harrell),,35,29
117,2,9:08.0,,Defensive rebound by M. Harrell,35,29
118,2,9:05.0,,Shooting foul by D. Exum (drawn by L. Williams),35,29
119,2,9:05.0,,L. Williams makes free throw 1 of 2,35,30
120,2,9:05.0,,L. Williams makes free throw 2 of 2,35,31
121,2,8:49.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Exum),,38,31
122,2,8:37.0,,Shooting foul by D. Exum (drawn by L. Williams),38,31
123,2,8:37.0,,L. Williams misses free throw 1 of 3,38,31
124,2,8:37.0,,Offensive rebound by Team,38,31
125,2,8:37.0,,L. Williams makes free throw 2 of 3,38,32
126,2,8:37.0,,L. Williams makes free throw 3 of 3,38,33
127,2,8:30.0,D. Exum makes 2-pt layup from 1 ft,,40,33
128,2,8:30.0,Shooting foul by P. Beverley (drawn by D. Exum),,40,33
129,2,8:30.0,D. Exum makes free throw 1 of 1,,41,33
130,2,8:21.0,,E. Gordon misses 3-pt jump shot from 23 ft,41,33
131,2,8:19.0,Defensive rebound by A. Burks,,41,33
132,2,8:06.0,Turnover by J. Ingles (bad pass; steal by S. Dekker),,41,33
133,2,8:02.0,,S. Dekker makes 2-pt layup from 1 ft,41,35
134,2,7:45.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by B. Diaw),,44,35
135,2,7:36.0,,Shooting foul by D. Exum (drawn by L. Williams),44,35
136,2,7:36.0,,L. Williams makes free throw 1 of 2,44,36
137,2,7:36.0,,C. Capela enters the game for M. Harrell,44,36
138,2,7:36.0,G. Hayward enters the game for D. Exum,,44,36
139,2,7:36.0,R. Gobert enters the game for J. Withey,,44,36
140,2,7:36.0,,L. Williams makes free throw 2 of 2,44,37
141,2,7:15.0,G. Hayward misses 3-pt jump shot from 23 ft,,44,37
142,2,7:14.0,Offensive rebound by B. Diaw,,44,37
143,2,7:13.0,B. Diaw misses 2-pt layup from 2 ft,,44,37
144,2,7:13.0,Offensive rebound by B. Diaw,,44,37
145,2,7:13.0,B. Diaw makes 2-pt layup from 2 ft,,46,37
146,2,7:01.0,,E. Gordon misses 2-pt jump shot from 4 ft,46,37
147,2,6:59.0,,Offensive rebound by C. Capela,46,37
148,2,6:56.0,,S. Dekker misses 3-pt jump shot from 25 ft,46,37
149,2,6:56.0,Defensive rebound by R. Gobert,,46,37
150,2,6:43.0,R. Gobert misses 2-pt dunk from 1 ft (block by L. Williams),,46,37
151,2,6:42.0,Offensive rebound by J. Ingles,,46,37
152,2,6:32.0,A. Burks makes 3-pt jump shot from 25 ft,,49,37
153,2,6:23.0,,L. Williams makes 3-pt jump shot from 25 ft,49,40
154,2,6:04.0,A. Burks makes 2-pt jump shot from 12 ft,,51,40
155,2,5:53.0,,P. Beverley misses 3-pt jump shot from 24 ft,51,40
156,2,5:53.0,Defensive rebound by A. Burks,,51,40
157,2,5:45.0,Shooting foul by E. Gordon (drawn by R. Gobert),,51,40
158,2,5:45.0,Official timeout,,51,40
159,2,5:45.0,R. Gobert makes free throw 1 of 2,,52,40
160,2,5:45.0,,T. Ariza enters the game for L. Williams,51,40
161,2,5:45.0,,J. Harden enters the game for S. Dekker,51,40
162,2,5:45.0,R. Hood enters the game for J. Ingles,,51,40
163,2,5:45.0,J. Johnson enters the game for B. Diaw,,51,40
164,2,5:45.0,R. Gobert makes free throw 2 of 2,,53,40
165,2,5:30.0,,Shooting foul by R. Hood (drawn by J. Harden),53,40
166,2,5:30.0,,J. Harden makes free throw 1 of 3,53,41
167,2,5:30.0,,J. Harden makes free throw 2 of 3,53,42
168,2,5:30.0,,J. Harden makes free throw 3 of 3,53,43
169,2,5:11.0,Turnover by R. Gobert (3 sec),,53,43
170,2,4:53.0,,P. Beverley misses 3-pt jump shot from 24 ft,53,43
171,2,4:52.0,Defensive rebound by R. Hood,,53,43
172,2,4:35.0,G. Hayward makes 2-pt layup at rim (assist by R. Hood),,55,43
173,2,4:23.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),55,46
174,2,3:57.0,A. Burks misses 2-pt layup from 1 ft,,55,46
175,2,3:56.0,,Defensive rebound by C. Capela,55,46
176,2,3:46.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),55,48
177,2,3:31.0,A. Burks makes 3-pt jump shot from 25 ft,,58,48
178,2,3:12.0,,C. Capela misses 2-pt hook shot from 5 ft,58,48
179,2,3:11.0,Defensive rebound by R. Hood,,58,48
180,2,2:54.0,R. Gobert makes 2-pt dunk at rim (assist by J. Johnson),,60,48
181,2,2:38.0,,Shooting foul by R. Hood (drawn by J. Harden),60,48
182,2,2:38.0,,Houston full timeout,60,48
183,2,2:38.0,,J. Harden makes free throw 1 of 3,60,49
184,2,2:38.0,,J. Harden makes free throw 2 of 3,60,50
185,2,2:38.0,,S. Dekker enters the game for P. Beverley,60,48
186,2,2:38.0,R. Neto enters the game for A. Burks,,60,48
187,2,2:38.0,,J. Harden makes free throw 3 of 3,60,51
188,2,2:21.0,J. Johnson misses 3-pt jump shot from 23 ft,,60,51
189,2,2:19.0,,Defensive rebound by C. Capela,60,51
190,2,2:05.0,,J. Harden misses 3-pt jump shot from 24 ft,60,51
191,2,2:04.0,Defensive rebound by J. Johnson,,60,51
192,2,1:54.0,G. Hayward misses 3-pt jump shot from 25 ft,,60,51
193,2,1:53.0,,Defensive rebound by E. Gordon,60,51
194,2,1:48.0,,Turnover by J. Harden (bad pass),60,51
195,2,1:48.0,J. Ingles enters the game for R. Neto,,60,51
196,2,1:35.0,Shooting foul by S. Dekker (drawn by R. Gobert),,60,51
197,2,1:35.0,R. Gobert makes free throw 1 of 2,,61,51
198,2,1:35.0,R. Gobert makes free throw 2 of 2,,62,51
199,2,1:19.0,,J. Harden misses 3-pt jump shot from 25 ft,62,51
200,2,1:17.0,Defensive rebound by G. Hayward,,62,51
201,2,0:57.0,J. Johnson misses 2-pt jump shot from 20 ft,,62,51
202,2,0:56.0,,Defensive rebound by J. Harden,62,51
203,2,0:45.0,,C. Capela makes 2-pt layup at rim (assist by T. Ariza),62,53
204,2,0:39.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,64,53
205,2,0:31.0,,J. Harden misses 2-pt jump shot from 18 ft,64,53
206,2,0:30.0,Defensive rebound by R. Hood,,64,53
207,2,0:07.0,G. Hayward misses 2-pt jump shot from 17 ft,,64,53
208,2,0:07.0,Offensive rebound by Team,,64,53
209,2,0:07.0,Turnover by Team (shot clock),,64,53
210,2,0:07.0,A. Burks enters the game for R. Hood,,64,53
211,2,0:07.0,,L. Williams enters the game for S. Dekker,64,53
212,2,0:00.0,,J. Harden misses 2-pt layup at rim (block by R. Gobert),64,53
213,2,0:00.0,,Offensive rebound by Team,64,53
214,3,11:47.0,,Offensive foul by C. Capela (drawn by R. Hood),64,53
215,3,11:47.0,,Turnover by C. Capela (offensive foul),64,53
216,3,11:24.0,R. Hood misses 2-pt jump shot from 6 ft,,64,53
217,3,11:23.0,,Defensive rebound by E. Gordon,64,53
218,3,11:17.0,,J. Harden misses 3-pt jump shot from 25 ft,64,53
219,3,11:16.0,Defensive rebound by D. Exum,,64,53
220,3,11:08.0,Turnover by D. Exum (bad pass; steal by P. Beverley),,64,53
221,3,11:07.0,,Personal foul by D. Exum (drawn by P. Beverley),64,53
222,3,11:07.0,R. Neto enters the game for D. Exum,,64,53
223,3,10:53.0,,C. Capela misses 2-pt layup from 1 ft,64,53
224,3,10:53.0,,Offensive rebound by C. Capela,64,53
225,3,10:52.0,,C. Capela makes 2-pt hook shot from 5 ft,64,55
226,3,10:28.0,R. Neto misses 2-pt jump shot from 21 ft,,64,55
227,3,10:25.0,Offensive rebound by R. Neto,,64,55
228,3,10:08.0,R. Neto misses 3-pt jump shot from 24 ft,,64,55
229,3,10:07.0,,Defensive rebound by J. Harden,64,55
230,3,10:00.0,,J. Harden makes 2-pt layup from 1 ft,64,57
231,3,9:44.0,Turnover by R. Hood (offensive foul),,64,57
232,3,9:44.0,,Offensive charge foul by R. Hood (drawn by T. Ariza),64,57
233,3,9:31.0,,E. Gordon misses 3-pt jump shot from 26 ft,64,57
234,3,9:30.0,Defensive rebound by G. Hayward,,64,57
235,3,9:21.0,G. Hayward makes 2-pt jump shot from 13 ft,,66,57
236,3,9:06.0,,T. Ariza misses 3-pt jump shot from 25 ft,66,57
237,3,9:04.0,Defensive rebound by G. Hayward,,66,57
238,3,8:49.0,R. Hood makes 3-pt jump shot from 24 ft (assist by J. Johnson),,69,57
239,3,8:30.0,,J. Harden makes 2-pt jump shot from 5 ft (assist by C. Capela),69,59
240,3,8:12.0,G. Hayward misses 3-pt jump shot from 25 ft,,69,59
241,3,8:11.0,,Defensive rebound by T. Ariza,69,59
242,3,8:01.0,,J. Harden makes 2-pt layup from 2 ft (assist by C. Capela),69,61
243,3,7:38.0,R. Hood misses 3-pt jump shot from 25 ft,,69,61
244,3,7:36.0,,Defensive rebound by P. Beverley,69,61
245,3,7:31.0,,C. Capela makes 2-pt layup from 1 ft (assist by P. Beverley),69,63
246,3,7:30.0,Utah full timeout,,69,63
247,3,7:30.0,J. Ingles enters the game for J. Johnson,,69,63
248,3,7:18.0,Turnover by R. Neto (lost ball),,69,63
249,3,7:08.0,,J. Harden misses 3-pt jump shot from 24 ft,69,63
250,3,7:07.0,Defensive rebound by J. Ingles,,69,63
251,3,7:02.0,Turnover by J. Ingles (lost ball; steal by P. Beverley),,69,63
252,3,6:52.0,,J. Harden makes 2-pt jump shot from 14 ft,69,65
253,3,6:45.0,Personal foul by P. Beverley (drawn by R. Neto),,69,65
254,3,6:30.0,R. Neto misses 2-pt layup from 2 ft (block by J. Harden),,69,65
255,3,6:29.0,Offensive rebound by Team,,69,65
256,3,6:27.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,71,65
257,3,6:13.0,,P. Beverley misses 3-pt jump shot from 25 ft,71,65
258,3,6:11.0,Defensive rebound by G. Hayward,,71,65
259,3,5:55.0,Turnover by R. Hood (bad pass),,71,65
260,3,5:55.0,Loose ball foul by R. Hood (drawn by T. Ariza),,71,65
261,3,5:55.0,J. Johnson enters the game for R. Hood,,71,65
262,3,5:42.0,,Shooting foul by R. Gobert (drawn by C. Capela),71,65
263,3,5:42.0,,C. Capela misses free throw 1 of 2,71,65
264,3,5:42.0,,Offensive rebound by Team,71,65
265,3,5:42.0,,C. Capela misses free throw 2 of 2,71,65
266,3,5:42.0,Defensive rebound by R. Gobert,,71,65
267,3,5:42.0,,L. Williams enters the game for P. Beverley,71,65
268,3,5:32.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,73,65
269,3,5:22.0,,L. Williams misses 3-pt jump shot from 24 ft,73,65
270,3,5:21.0,,Offensive rebound by C. Capela,73,65
271,3,5:15.0,,C. Capela makes 2-pt dunk at rim (assist by L. Williams),73,67
272,3,4:53.0,Personal foul by L. Williams (drawn by R. Neto),,73,67
273,3,4:53.0,A. Burks enters the game for R. Neto,,73,67
274,3,4:47.0,Personal foul by E. Gordon (drawn by G. Hayward),,73,67
275,3,4:41.0,J. Ingles misses 3-pt jump shot from 25 ft,,73,67
276,3,4:39.0,,Defensive rebound by C. Capela,73,67
277,3,4:28.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),73,70
278,3,4:05.0,A. Burks misses 3-pt jump shot from 25 ft,,73,70
279,3,4:04.0,,Defensive rebound by L. Williams,73,70
280,3,4:02.0,,Turnover by J. Harden (lost ball),73,70
281,3,3:49.0,G. Hayward makes 2-pt jump shot from 18 ft,,75,70
282,3,3:38.0,,Shooting foul by J. Ingles (drawn by J. Harden),75,70
283,3,3:38.0,,J. Harden makes free throw 1 of 3,75,71
284,3,3:38.0,,J. Harden misses free throw 2 of 3,75,71
285,3,3:38.0,,Offensive rebound by Team,75,71
286,3,3:38.0,,S. Dekker enters the game for E. Gordon,75,71
287,3,3:38.0,,J. Harden makes free throw 3 of 3,75,72
288,3,3:18.0,A. Burks misses 3-pt jump shot from 23 ft,,75,72
289,3,3:17.0,,Defensive rebound by L. Williams,75,72
290,3,3:10.0,,Shooting foul by R. Gobert (drawn by C. Capela),75,72
291,3,3:10.0,,C. Capela misses free throw 1 of 2,75,72
292,3,3:10.0,,Offensive rebound by Team,75,72
293,3,3:10.0,,C. Capela misses free throw 2 of 2,75,72
294,3,3:10.0,Defensive rebound by J. Ingles,,75,72
295,3,3:10.0,B. Diaw enters the game for R. Gobert,,75,72
296,3,3:10.0,J. Withey enters the game for J. Johnson,,75,72
297,3,2:50.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by B. Diaw),,78,72
298,3,2:29.0,,L. Williams misses 3-pt jump shot from 24 ft,78,72
299,3,2:28.0,,Offensive rebound by C. Capela,78,72
300,3,2:28.0,,Shooting foul by J. Ingles (drawn by C. Capela),78,72
301,3,2:28.0,,Houston full timeout,78,72
302,3,2:28.0,,C. Capela misses free throw 1 of 2,78,72
303,3,2:28.0,,Offensive rebound by Team,78,72
304,3,2:28.0,,C. Capela makes free throw 2 of 2,78,73
305,3,2:14.0,Shooting foul by C. Capela (drawn by G. Hayward),,78,73
306,3,2:14.0,G. Hayward makes free throw 1 of 2,,79,73
307,3,2:14.0,,M. Harrell enters the game for C. Capela,79,73
308,3,2:14.0,G. Hayward makes free throw 2 of 2,,80,73
309,3,2:01.0,,Shooting foul by J. Withey (drawn by T. Ariza),80,73
310,3,2:01.0,,T. Ariza misses free throw 1 of 2,80,73
311,3,2:01.0,,Offensive rebound by Team,80,73
312,3,2:01.0,,T. Ariza misses free throw 2 of 2,80,73
313,3,2:01.0,Defensive rebound by J. Withey,,80,73
314,3,1:45.0,A. Burks misses 3-pt jump shot from 24 ft,,80,73
315,3,1:44.0,Offensive rebound by J. Withey,,80,73
316,3,1:42.0,J. Withey makes 2-pt layup from 2 ft,,82,73
317,3,1:26.0,,Shooting foul by J. Withey (drawn by J. Harden),82,73
318,3,1:26.0,,J. Harden makes free throw 1 of 2,82,74
319,3,1:26.0,,J. Harden makes free throw 2 of 2,82,75
320,3,1:14.0,Turnover by B. Diaw (bad pass; steal by S. Dekker),,82,75
321,3,1:01.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),82,77
322,3,0:40.0,A. Burks makes 2-pt jump shot from 8 ft,,84,77
323,3,0:30.0,,L. Williams misses 2-pt layup from 1 ft,84,77
324,3,0:29.0,Defensive rebound by A. Burks,,84,77
325,3,0:09.0,Turnover by A. Burks (lost ball),,84,77
326,3,0:01.0,,J. Harden misses 3-pt jump shot from 24 ft,84,77
327,3,0:00.0,Defensive rebound by A. Burks,,84,77
328,4,11:47.0,R. Hood makes 2-pt jump shot from 19 ft (assist by J. Ingles),,86,77
329,4,11:26.0,,L. Williams misses 2-pt layup at rim,86,77
330,4,11:25.0,Defensive rebound by B. Diaw,,86,77
331,4,11:14.0,Turnover by A. Burks (back court),,86,77
332,4,11:08.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Beverley),86,80
333,4,10:46.0,R. Hood makes 2-pt jump shot from 15 ft,,88,80
334,4,10:23.0,,M. Harrell makes 2-pt dunk at rim (assist by L. Williams),88,82
335,4,10:07.0,Turnover by J. Withey (bad pass),,88,82
336,4,10:07.0,R. Neto enters the game for A. Burks,,88,82
337,4,9:49.0,,M. Harrell makes 2-pt hook shot from 4 ft (assist by L. Williams),88,84
338,4,9:27.0,J. Ingles misses 3-pt jump shot from 25 ft,,88,84
339,4,9:25.0,Offensive rebound by B. Diaw,,88,84
340,4,9:19.0,B. Diaw makes 2-pt jump shot from 14 ft,,90,84
341,4,9:09.0,,Turnover by E. Gordon (traveling),90,84
342,4,9:09.0,R. Gobert enters the game for J. Withey,,90,84
343,4,8:52.0,B. Diaw misses 2-pt jump shot from 7 ft,,90,84
344,4,8:51.0,,Defensive rebound by L. Williams,90,84
345,4,8:40.0,,M. Harrell makes 2-pt hook shot from 3 ft (assist by L. Williams),90,86
346,4,8:34.0,Utah full timeout,,90,86
347,4,8:34.0,J. Johnson enters the game for J. Ingles,,90,86
348,4,8:34.0,G. Hayward enters the game for B. Diaw,,90,86
349,4,8:25.0,R. Hood makes 2-pt jump shot from 11 ft,,92,86
350,4,8:00.0,,L. Williams misses 2-pt layup from 2 ft,92,86
351,4,7:59.0,Defensive rebound by R. Gobert,,92,86
352,4,7:51.0,R. Neto makes 2-pt layup from 2 ft,,94,86
353,4,7:38.0,,S. Dekker misses 3-pt jump shot from 25 ft,94,86
354,4,7:37.0,Defensive rebound by R. Gobert,,94,86
355,4,7:19.0,Shooting foul by M. Harrell (drawn by R. Gobert),,94,86
356,4,7:19.0,R. Gobert makes free throw 1 of 2,,95,86
357,4,7:19.0,,J. Harden enters the game for L. Williams,95,86
358,4,7:19.0,,C. Capela enters the game for M. Harrell,95,86
359,4,7:19.0,,T. Ariza enters the game for S. Dekker,95,86
360,4,7:19.0,A. Burks enters the game for G. Hayward,,95,86
361,4,7:19.0,R. Gobert makes free throw 2 of 2,,96,86
362,4,6:59.0,,P. Beverley makes 3-pt jump shot from 24 ft,96,89
363,4,6:41.0,J. Johnson makes 2-pt jump shot from 18 ft (assist by R. Neto),,98,89
364,4,6:22.0,,J. Harden misses 2-pt layup from 2 ft,98,89
365,4,6:21.0,,Offensive rebound by C. Capela,98,89
366,4,6:21.0,,C. Capela misses 2-pt layup at rim,98,89
367,4,6:19.0,Defensive rebound by J. Johnson,,98,89
368,4,6:03.0,Shooting foul by T. Ariza (drawn by R. Gobert),,98,89
369,4,6:03.0,R. Gobert misses free throw 1 of 2,,98,89
370,4,6:03.0,Offensive rebound by Team,,98,89
371,4,6:03.0,R. Gobert misses free throw 2 of 2,,98,89
372,4,6:03.0,,Defensive rebound by C. Capela,98,89
373,4,6:03.0,G. Hayward enters the game for A. Burks,,98,89
374,4,5:47.0,,E. Gordon misses 2-pt layup from 2 ft,98,89
375,4,5:46.0,Defensive rebound by R. Gobert,,98,89
376,4,5:22.0,J. Johnson misses 2-pt jump shot from 18 ft,,98,89
377,4,5:22.0,Offensive rebound by Team,,98,89
378,4,5:22.0,Turnover by Team (shot clock),,98,89
379,4,5:22.0,Official timeout,,98,89
380,4,5:09.0,,Shooting foul by G. Hayward (drawn by E. Gordon),98,89
381,4,5:09.0,,E. Gordon misses free throw 1 of 2,98,89
382,4,5:09.0,,Offensive rebound by Team,98,89
383,4,5:09.0,,E. Gordon makes free throw 2 of 2,98,90
384,4,4:53.0,J. Johnson misses 3-pt jump shot from 24 ft,,98,90
385,4,4:52.0,,Defensive rebound by C. Capela,98,90
386,4,4:40.0,,J. Harden makes 2-pt layup from 2 ft,98,92
387,4,4:13.0,Shooting foul by T. Ariza (drawn by J. Johnson),,98,92
388,4,4:13.0,J. Johnson makes free throw 1 of 2,,99,92
389,4,4:13.0,J. Ingles enters the game for R. Neto,,99,92
390,4,4:13.0,J. Johnson makes free throw 2 of 2,,100,92
391,4,4:02.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),100,94
392,4,3:42.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),,103,94
393,4,3:31.0,,E. Gordon makes 2-pt layup from 2 ft,103,96
394,4,3:31.0,,Shooting foul by R. Gobert (drawn by E. Gordon),103,96
