,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
174,2,3:00.0,,J. Valančiūnas misses 2-pt jump shot from 18 ft,54,45
175,2,3:00.0,,Offensive rebound by D. DeRozan,54,45
176,2,2:48.0,,C. Joseph misses 2-pt hook shot from 5 ft,54,45
177,2,2:48.0,Defensive rebound by D. Valentine,,54,45
178,2,2:42.0,Personal foul by D. DeRozan (drawn by R. Rondo),,54,45
179,2,2:42.0,Official timeout,,54,45
180,2,2:42.0,R. Rondo makes free throw 1 of 2,,55,45
181,2,2:42.0,,P. Tucker enters the game for D. Carroll,54,45
182,2,2:42.0,R. Rondo makes free throw 2 of 2,,56,45
183,2,2:23.0,,S. Ibaka misses 2-pt jump shot from 8 ft,56,45
184,2,2:23.0,Defensive rebound by R. Lopez,,56,45
185,2,2:12.0,R. Rondo makes 2-pt hook shot from 6 ft,,58,45
186,2,1:57.0,,D. DeRozan makes 2-pt jump shot from 7 ft,58,47
187,2,1:40.0,Personal foul by S. Ibaka (drawn by N. Mirotić),,58,47
188,2,1:40.0,N. Mirotić misses free throw 1 of 2,,58,47
189,2,1:40.0,Offensive rebound by Team,,58,47
190,2,1:40.0,N. Mirotić misses free throw 2 of 2,,58,47
191,2,1:38.0,,Defensive rebound by J. Valančiūnas,58,47
192,2,1:30.0,,C. Joseph makes 2-pt jump shot from 8 ft,58,49
193,2,1:05.0,N. Mirotić misses 2-pt hook shot from 8 ft,,58,49
194,2,1:05.0,,Defensive rebound by Team,58,49
195,2,1:05.0,Loose ball foul by N. Mirotić (drawn by S. Ibaka),,58,49
196,2,0:55.0,,D. DeRozan misses 2-pt jump shot from 15 ft,58,49
197,2,0:54.0,Defensive rebound by N. Mirotić,,58,49
198,2,0:52.0,Turnover by N. Mirotić (lost ball),,58,49
199,2,0:52.0,Loose ball foul by N. Mirotić (drawn by C. Joseph),,58,49
200,2,0:52.0,,C. Joseph makes free throw 1 of 2,58,50
201,2,0:52.0,B. Portis enters the game for N. Mirotić,,58,50
202,2,0:52.0,,P. Patterson enters the game for S. Ibaka,58,50
203,2,0:52.0,,J. Poeltl enters the game for J. Valančiūnas,58,50
204,2,0:52.0,,C. Joseph makes free throw 2 of 2,58,51
205,2,0:45.0,Offensive foul by R. Lopez (drawn by P. Tucker),,58,51
206,2,0:45.0,Turnover by R. Lopez (offensive foul),,58,51
207,2,0:45.0,M. Carter-Williams enters the game for R. Rondo,,58,51
208,2,0:35.0,,D. DeRozan misses 2-pt layup from 4 ft,58,51
209,2,0:35.0,Defensive rebound by B. Portis,,58,51
210,2,0:28.0,Personal foul by J. Poeltl (drawn by J. Butler),,58,51
211,2,0:28.0,J. Butler makes free throw 1 of 2,,59,51
212,2,0:28.0,J. Butler misses free throw 2 of 2,,59,51
213,2,0:28.0,P. Zipser enters the game for R. Lopez,,59,51
214,2,0:28.0,,N. Powell enters the game for J. Poeltl,59,51
215,2,0:27.0,,Defensive rebound by N. Powell,59,51
216,2,0:03.0,,D. DeRozan makes 3-pt jump shot from 32 ft (assist by N. Powell),59,54
217,2,0:00.0,P. Zipser misses 3-pt jump shot from 45 ft,,59,54
218,2,0:00.0,Offensive rebound by Team,,59,54
219,3,11:47.0,,D. DeRozan misses 2-pt jump shot from 19 ft,59,54
220,3,11:47.0,Defensive rebound by J. Butler,,59,54
221,3,11:32.0,J. Butler makes 2-pt jump shot from 19 ft (assist by R. Lopez),,61,54
222,3,11:22.0,,Shooting foul by P. Zipser (drawn by D. DeRozan),61,54
223,3,11:22.0,,D. DeRozan makes free throw 1 of 2,61,55
224,3,11:22.0,,D. DeRozan makes free throw 2 of 2,61,56
225,3,11:08.0,N. Mirotić misses 3-pt jump shot from 28 ft,,61,56
226,3,11:08.0,Offensive rebound by J. Butler,,61,56
227,3,11:06.0,J. Butler makes 2-pt layup from 2 ft,,63,56
228,3,10:42.0,,J. Valančiūnas misses 2-pt jump shot from 16 ft,63,56
229,3,10:42.0,Defensive rebound by J. Butler,,63,56
230,3,10:25.0,R. Rondo misses 2-pt jump shot from 8 ft (block by D. Carroll),,63,56
231,3,10:25.0,,Defensive rebound by S. Ibaka,63,56
232,3,10:17.0,,Shooting foul by P. Zipser (drawn by D. DeRozan),63,56
233,3,10:17.0,,D. DeRozan makes free throw 1 of 2,63,57
234,3,10:17.0,,D. DeRozan makes free throw 2 of 2,63,58
235,3,10:00.0,Personal foul by D. Carroll (drawn by R. Lopez),,63,58
236,3,9:53.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),,66,58
237,3,9:27.0,,S. Ibaka misses 2-pt jump shot from 4 ft,66,58
238,3,9:27.0,,Offensive rebound by J. Valančiūnas,66,58
239,3,9:16.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by D. Carroll),66,60
240,3,8:54.0,R. Lopez makes 2-pt jump shot from 15 ft,,68,60
241,3,8:42.0,,C. Joseph makes 2-pt layup from 3 ft,68,62
242,3,8:25.0,J. Butler misses 2-pt jump shot from 18 ft,,68,62
243,3,8:25.0,Offensive rebound by R. Lopez,,68,62
244,3,8:21.0,Shooting block foul by J. Valančiūnas (drawn by J. Butler),,68,62
245,3,8:21.0,J. Butler makes free throw 1 of 2,,69,62
246,3,8:21.0,J. Butler makes free throw 2 of 2,,70,62
247,3,8:07.0,,S. Ibaka misses 2-pt layup from 4 ft (block by R. Lopez),70,62
248,3,8:07.0,,Offensive rebound by Team,70,62
249,3,7:57.0,,C. Joseph misses 3-pt jump shot from 25 ft,70,62
250,3,7:57.0,,Offensive rebound by S. Ibaka,70,62
251,3,7:55.0,,S. Ibaka makes 2-pt hook shot from 3 ft,70,64
252,3,7:38.0,Turnover by N. Mirotić (lost ball),,70,64
253,3,7:23.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by D. Carroll),70,66
254,3,7:05.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by R. Rondo),,73,66
255,3,6:49.0,,Turnover by J. Valančiūnas (lost ball; steal by R. Rondo),73,66
256,3,6:43.0,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),,75,66
257,3,6:36.0,,Toronto full timeout,75,66
258,3,6:36.0,,N. Powell enters the game for D. Carroll,75,66
259,3,6:36.0,,P. Tucker enters the game for J. Valančiūnas,75,66
260,3,6:27.0,,D. DeRozan makes 2-pt jump shot from 15 ft,75,68
261,3,5:59.0,N. Mirotić misses 3-pt jump shot from 26 ft,,75,68
262,3,5:59.0,Offensive rebound by J. Butler,,75,68
263,3,5:47.0,R. Rondo makes 3-pt jump shot from 24 ft (assist by P. Zipser),,78,68
264,3,5:37.0,,S. Ibaka misses 3-pt jump shot from 26 ft,78,68
265,3,5:37.0,Defensive rebound by J. Butler,,78,68
266,3,5:29.0,Shooting foul by S. Ibaka (drawn by J. Butler),,78,68
267,3,5:29.0,J. Butler makes free throw 1 of 2,,79,68
268,3,5:29.0,J. Butler makes free throw 2 of 2,,80,68
269,3,5:18.0,,D. DeRozan makes 2-pt jump shot from 6 ft,80,70
270,3,4:59.0,R. Lopez makes 2-pt layup from 2 ft (assist by J. Butler),,82,70
271,3,4:59.0,Shooting foul by C. Joseph (drawn by R. Lopez),,82,70
272,3,4:59.0,R. Lopez makes free throw 1 of 1,,83,70
273,3,4:46.0,,D. DeRozan makes 2-pt jump shot from 9 ft,83,72
274,3,4:27.0,P. Zipser makes 2-pt dunk at rim (assist by N. Mirotić),,85,72
275,3,4:27.0,Violation by Team (jump ball),,85,72
276,3,4:13.0,,C. Joseph misses 3-pt jump shot from 27 ft,85,72
277,3,4:13.0,Defensive rebound by J. Butler,,85,72
278,3,3:59.0,J. Butler makes 3-pt jump shot from 26 ft (assist by N. Mirotić),,88,72
279,3,3:58.0,,Technical foul by S. Ibaka,88,72
280,3,3:58.0,Technical foul by R. Lopez,,88,72
281,3,3:58.0,Technical foul by N. Mirotić,,88,72
282,3,3:58.0,,J. Poeltl enters the game for S. Ibaka,88,72
283,3,3:58.0,C. Felício enters the game for P. Zipser,,88,72
284,3,3:58.0,D. Valentine enters the game for R. Lopez,,88,72
285,3,3:39.0,Violation by C. Felício (kicked ball),,88,72
286,3,3:32.0,,Turnover by C. Joseph (traveling),88,72
287,3,3:08.0,Turnover by Team (shot clock),,88,72
288,3,3:08.0,B. Portis enters the game for N. Mirotić,,88,72
289,3,3:01.0,,D. DeRozan makes 2-pt layup from 2 ft,88,74
290,3,3:01.0,,Shooting foul by B. Portis (drawn by D. DeRozan),88,74
291,3,3:01.0,,D. DeRozan makes free throw 1 of 1,88,75
292,3,2:44.0,R. Rondo misses 3-pt jump shot from 25 ft,,88,75
293,3,2:44.0,,Defensive rebound by P. Tucker,88,75
294,3,2:35.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by J. Butler),88,75
295,3,2:34.0,,Offensive rebound by D. DeRozan,88,75
296,3,2:32.0,,Turnover by D. DeRozan (lost ball; steal by R. Rondo),88,75
297,3,2:31.0,Personal foul by C. Joseph (drawn by J. Butler),,88,75
298,3,2:31.0,Chicago full timeout,,88,75
299,3,2:31.0,J. Butler misses free throw 1 of 2,,88,75
300,3,2:31.0,Offensive rebound by Team,,88,75
301,3,2:31.0,,F. VanVleet enters the game for C. Joseph,88,75
302,3,2:31.0,J. Butler makes free throw 2 of 2,,89,75
303,3,2:20.0,,Personal foul by R. Rondo (drawn by F. VanVleet),89,75
304,3,2:11.0,,N. Powell misses 3-pt jump shot from 24 ft,89,75
305,3,2:10.0,Defensive rebound by R. Rondo,,89,75
306,3,1:56.0,J. Butler misses 2-pt jump shot from 17 ft,,89,75
307,3,1:55.0,,Defensive rebound by J. Poeltl,89,75
308,3,1:49.0,,D. DeRozan makes 2-pt layup from 1 ft,89,77
309,3,1:49.0,,Shooting foul by J. Butler (drawn by D. DeRozan),89,77
310,3,1:49.0,,D. DeRozan misses free throw 1 of 1,89,77
311,3,1:49.0,M. Carter-Williams enters the game for R. Rondo,,89,77
312,3,1:48.0,Defensive rebound by B. Portis,,89,77
313,3,1:31.0,M. Carter-Williams makes 2-pt hook shot from 5 ft,,91,77
314,3,1:19.0,,Turnover by F. VanVleet (bad pass),91,77
315,3,1:09.0,Turnover by C. Felício (traveling),,91,77
316,3,0:53.0,,N. Powell makes 2-pt layup from 2 ft,91,79
317,3,0:30.0,J. Butler makes 3-pt jump shot from 27 ft,,94,79
318,3,0:07.0,,D. DeRozan misses 3-pt jump shot from 26 ft,94,79
319,3,0:06.0,Defensive rebound by B. Portis,,94,79
320,3,0:00.0,B. Portis misses 3-pt jump shot from 28 ft,,94,79
321,3,0:00.0,Offensive rebound by Team,,94,79
322,4,11:50.0,M. Carter-Williams misses 2-pt jump shot from 11 ft,,94,79
323,4,11:50.0,,Defensive rebound by F. VanVleet,94,79
324,4,11:37.0,,N. Powell misses 2-pt jump shot from 2 ft,94,79
325,4,11:36.0,,Offensive rebound by P. Tucker,94,79
326,4,11:34.0,,P. Tucker makes 2-pt hook shot from 3 ft,94,81
327,4,11:18.0,Turnover by M. Carter-Williams (lost ball; steal by F. VanVleet),,94,81
328,4,11:14.0,,F. VanVleet makes 2-pt layup from 1 ft,94,83
329,4,11:14.0,Chicago full timeout,,94,83
330,4,10:50.0,P. Zipser makes 2-pt jump shot from 12 ft (assist by D. Valentine),,96,83
331,4,10:40.0,,Personal foul by B. Portis (drawn by P. Patterson),96,83
332,4,10:27.0,,N. Powell misses 2-pt jump shot from 8 ft (block by M. Carter-Williams),96,83
333,4,10:26.0,Defensive rebound by B. Portis,,96,83
334,4,10:19.0,B. Portis misses 2-pt hook shot from 6 ft,,96,83
335,4,10:19.0,,Defensive rebound by P. Patterson,96,83
336,4,10:14.0,,Shooting foul by D. Valentine (drawn by F. VanVleet),96,83
337,4,10:14.0,,F. VanVleet makes free throw 1 of 2,96,84
338,4,10:14.0,,F. VanVleet makes free throw 2 of 2,96,85
339,4,10:14.0,,Technical foul by J. Valančiūnas,96,85
340,4,10:14.0,,C. Joseph enters the game for P. Tucker,96,84
341,4,10:14.0,D. Valentine makes technical free throw,,97,85
342,4,9:59.0,Shooting foul by F. VanVleet (drawn by M. Carter-Williams),,97,85
343,4,9:59.0,M. Carter-Williams makes free throw 1 of 2,,98,85
344,4,9:59.0,M. Carter-Williams makes free throw 2 of 2,,99,85
345,4,9:44.0,,N. Powell makes 2-pt layup from 4 ft,99,87
346,4,9:31.0,M. Carter-Williams misses 2-pt jump shot from 6 ft,,99,87
347,4,9:31.0,,Defensive rebound by F. VanVleet,99,87
348,4,9:15.0,,Turnover by N. Powell (lost ball; steal by M. Carter-Williams),99,87
349,4,9:02.0,B. Portis misses 3-pt jump shot from 24 ft,,99,87
350,4,9:02.0,Offensive rebound by P. Zipser,,99,87
351,4,8:43.0,M. Carter-Williams makes 3-pt jump shot from 26 ft (assist by P. Zipser),,102,87
352,4,8:28.0,,Shooting block foul by M. Carter-Williams (drawn by C. Joseph),102,87
353,4,8:28.0,,C. Joseph makes free throw 1 of 2,102,88
354,4,8:28.0,,C. Joseph makes free throw 2 of 2,102,89
355,4,8:09.0,P. Zipser makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,104,89
356,4,8:03.0,,Shooting foul by D. Valentine (drawn by N. Powell),104,89
357,4,8:03.0,,N. Powell makes free throw 1 of 2,104,90
358,4,8:03.0,,Turnover by J. Valančiūnas (lane violation.),104,90
359,4,7:52.0,Turnover by P. Zipser (lost ball),,104,90
360,4,7:44.0,,P. Patterson makes 2-pt layup from 2 ft (assist by C. Joseph),104,92
361,4,7:30.0,C. Felício misses 2-pt layup from 3 ft (block by P. Patterson),,104,92
362,4,7:29.0,,Defensive rebound by P. Patterson,104,92
363,4,7:24.0,,N. Powell misses 2-pt layup from 2 ft (block by M. Carter-Williams),104,92
364,4,7:24.0,,Offensive rebound by N. Powell,104,92
365,4,7:24.0,,Shooting foul by M. Carter-Williams (drawn by N. Powell),104,92
366,4,7:24.0,Chicago full timeout,,104,92
367,4,7:24.0,,N. Powell misses free throw 1 of 2,104,92
368,4,7:24.0,,Offensive rebound by Team,104,92
369,4,7:24.0,,N. Powell misses free throw 2 of 2,104,92
370,4,7:24.0,J. Lauvergne enters the game for B. Portis,,104,92
371,4,7:24.0,J. Butler enters the game for C. Felício,,104,92
372,4,7:24.0,R. Rondo enters the game for M. Carter-Williams,,104,92
373,4,7:24.0,,P. Tucker enters the game for J. Valančiūnas,104,92
374,4,7:23.0,Defensive rebound by R. Rondo,,104,92
375,4,7:09.0,J. Lauvergne makes 2-pt dunk at rim (assist by R. Rondo),,106,92
376,4,7:03.0,,C. Joseph makes 2-pt layup from 4 ft,106,94
377,4,7:03.0,,Shooting foul by D. Valentine (drawn by C. Joseph),106,94
378,4,7:03.0,,C. Joseph misses free throw 1 of 1,106,94
379,4,7:03.0,,D. DeRozan enters the game for N. Powell,106,94
380,4,7:02.0,Defensive rebound by J. Lauvergne,,106,94
