,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
64,1,3:19.0,,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),21,26
65,1,3:08.0,A. Davis makes 2-pt dunk at rim (assist by S. Hill),,23,26
66,1,2:43.0,,G. Dieng misses 2-pt jump shot from 16 ft,23,26
67,1,2:42.0,,Offensive rebound by K. Towns,23,26
68,1,2:42.0,,K. Towns makes 2-pt layup at rim,23,28
69,1,2:28.0,Turnover by A. Davis (bad pass; steal by A. Wiggins),,23,28
70,1,2:20.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by R. Rubio),23,31
71,1,2:08.0,,Violation by G. Dieng (kicked ball),23,31
72,1,2:08.0,,Minnesota full timeout,23,31
73,1,2:08.0,,N. Bjelica enters the game for G. Dieng,23,31
74,1,2:08.0,T. Frazier enters the game for J. Holiday,,23,31
75,1,1:52.0,D. Motiejūnas misses 2-pt jump shot from 10 ft,,23,31
76,1,1:51.0,,Defensive rebound by K. Towns,23,31
77,1,1:37.0,,K. Towns makes 2-pt hook shot from 7 ft (assist by A. Wiggins),23,33
78,1,1:26.0,S. Hill makes 2-pt layup from 1 ft,,25,33
79,1,1:12.0,,Shooting foul by D. Motiejūnas (drawn by K. Towns),25,33
80,1,1:12.0,,K. Towns makes free throw 1 of 2,25,34
81,1,1:12.0,,K. Dunn enters the game for R. Rubio,25,34
82,1,1:12.0,Ö. Aşık enters the game for A. Davis,,25,34
83,1,1:12.0,,K. Towns makes free throw 2 of 2,25,35
84,1,1:00.0,Shooting block foul by K. Dunn (drawn by T. Frazier),,25,35
85,1,1:00.0,T. Frazier misses free throw 1 of 2,,25,35
86,1,1:00.0,Offensive rebound by Team,,25,35
87,1,1:00.0,T. Frazier misses free throw 2 of 2,,25,35
88,1,1:00.0,Offensive rebound by D. Motiejūnas,,25,35
89,1,0:57.0,Turnover by D. Motiejūnas (lost ball; steal by K. Dunn),,25,35
90,1,0:52.0,,S. Muhammad misses 2-pt layup from 1 ft,25,35
91,1,0:51.0,Defensive rebound by S. Hill,,25,35
92,1,0:47.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by S. Hill),,28,35
93,1,0:36.0,,K. Towns makes 2-pt jump shot from 3 ft (assist by K. Dunn),28,37
94,1,0:36.0,,Shooting foul by Ö. Aşık (drawn by K. Towns),28,37
95,1,0:36.0,,K. Towns makes free throw 1 of 1,28,38
96,1,0:18.0,L. Galloway misses 3-pt jump shot from 29 ft,,28,38
97,1,0:17.0,,Defensive rebound by A. Wiggins,28,38
98,1,0:04.0,,A. Wiggins makes 2-pt jump shot from 18 ft,28,40
99,1,0:00.0,S. Hill misses 3-pt jump shot from 29 ft,,28,40
100,1,0:00.0,Offensive rebound by Team,,28,40
101,2,11:46.0,,S. Muhammad misses 2-pt jump shot from 10 ft (block by D. Cunningham),28,40
102,2,11:45.0,,Offensive rebound by S. Muhammad,28,40
103,2,11:43.0,,Turnover by N. Bjelica (traveling),28,40
104,2,11:31.0,Personal block foul by C. Aldrich (drawn by T. Frazier),,28,40
105,2,11:19.0,T. Frazier misses 2-pt jump shot from 5 ft,,28,40
106,2,11:17.0,,Defensive rebound by L. Stephenson,28,40
107,2,11:07.0,,L. Stephenson misses 2-pt jump shot from 14 ft,28,40
108,2,11:06.0,,Offensive rebound by C. Aldrich,28,40
109,2,11:03.0,,C. Aldrich makes 2-pt hook shot from 4 ft,28,42
110,2,10:50.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by L. Galloway),,31,42
111,2,10:29.0,,L. Stephenson misses 2-pt jump shot from 12 ft,31,42
112,2,10:28.0,Defensive rebound by L. Galloway,,31,42
113,2,10:21.0,D. Cunningham misses 3-pt jump shot from 23 ft,,31,42
114,2,10:19.0,,Defensive rebound by L. Stephenson,31,42
115,2,10:15.0,,Shooting foul by L. Galloway (drawn by S. Muhammad),31,42
116,2,10:15.0,,S. Muhammad makes free throw 1 of 2,31,43
117,2,10:15.0,,S. Muhammad misses free throw 2 of 2,31,43
118,2,10:15.0,Defensive rebound by Ö. Aşık,,31,43
119,2,10:02.0,Offensive foul by Ö. Aşık (drawn by K. Dunn),,31,43
120,2,10:02.0,Turnover by Ö. Aşık (offensive foul),,31,43
121,2,9:52.0,,Shooting block foul by Ö. Aşık (drawn by L. Stephenson),31,43
122,2,9:52.0,,L. Stephenson makes free throw 1 of 2,31,44
123,2,9:52.0,,L. Stephenson misses free throw 2 of 2,31,44
124,2,9:52.0,Defensive rebound by A. Davis,,31,44
125,2,9:52.0,A. Davis enters the game for Ö. Aşık,,31,44
126,2,9:34.0,D. Cunningham misses 2-pt jump shot from 6 ft,,31,44
127,2,9:33.0,,Defensive rebound by C. Aldrich,31,44
128,2,9:27.0,,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),31,46
129,2,9:19.0,Shooting foul by K. Dunn (drawn by T. Frazier),,31,46
130,2,9:19.0,T. Frazier makes free throw 1 of 2,,32,46
131,2,9:19.0,,G. Dieng enters the game for C. Aldrich,32,46
132,2,9:19.0,T. Frazier makes free throw 2 of 2,,33,46
133,2,9:03.0,,N. Bjelica misses 3-pt jump shot from 25 ft,33,46
134,2,9:02.0,Defensive rebound by A. Davis,,33,46
135,2,8:57.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by T. Frazier),,36,46
136,2,8:39.0,,Shooting foul by A. Davis (drawn by G. Dieng),36,46
137,2,8:39.0,,Minnesota full timeout,36,46
138,2,8:39.0,,G. Dieng misses free throw 1 of 2,36,46
139,2,8:39.0,,Offensive rebound by Team,36,46
140,2,8:39.0,,G. Dieng makes free throw 2 of 2,36,47
141,2,8:21.0,Away from play foul by G. Dieng (drawn by A. Davis),,36,47
142,2,8:21.0,A. Davis misses free throw 1 of 1,,36,47
143,2,8:21.0,Offensive rebound by Team,,36,47
144,2,8:10.0,Personal foul by K. Dunn (drawn by A. Davis),,36,47
145,2,8:10.0,,R. Rubio enters the game for K. Dunn,36,47
146,2,7:56.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by L. Galloway),,39,47
147,2,7:39.0,,R. Rubio misses 3-pt jump shot from 25 ft,39,47
148,2,7:38.0,Defensive rebound by D. Cunningham,,39,47
149,2,7:28.0,T. Frazier misses 2-pt jump shot from 21 ft,,39,47
150,2,7:27.0,,Defensive rebound by L. Stephenson,39,47
151,2,7:16.0,,S. Muhammad misses 3-pt jump shot from 23 ft,39,47
152,2,7:15.0,Defensive rebound by Team,,39,47
153,2,7:15.0,J. Holiday enters the game for L. Galloway,,39,47
154,2,7:15.0,,K. Towns enters the game for N. Bjelica,39,47
155,2,7:00.0,A. Davis makes 2-pt jump shot from 11 ft (assist by D. Motiejūnas),,41,47
156,2,6:39.0,,S. Muhammad misses 2-pt layup from 1 ft,41,47
157,2,6:37.0,,Offensive rebound by G. Dieng,41,47
158,2,6:31.0,,S. Muhammad misses 3-pt jump shot from 24 ft,41,47
159,2,6:30.0,Defensive rebound by A. Davis,,41,47
160,2,6:27.0,T. Frazier makes 2-pt layup from 2 ft,,43,47
161,2,6:27.0,Shooting foul by L. Stephenson (drawn by T. Frazier),,43,47
162,2,6:27.0,T. Frazier misses free throw 1 of 1,,43,47
163,2,6:27.0,,A. Wiggins enters the game for S. Muhammad,43,47
164,2,6:26.0,Offensive rebound by A. Davis,,43,47
165,2,6:26.0,A. Davis makes 2-pt layup at rim,,45,47
166,2,6:12.0,,Shooting foul by D. Motiejūnas (drawn by K. Towns),45,47
167,2,6:12.0,,K. Towns makes free throw 1 of 2,45,48
168,2,6:12.0,,K. Towns makes free throw 2 of 2,45,49
169,2,6:03.0,A. Davis makes 2-pt jump shot from 20 ft (assist by J. Holiday),,47,49
170,2,5:45.0,,Turnover by A. Wiggins (lost ball; steal by J. Holiday),47,49
171,2,5:40.0,T. Frazier misses 2-pt layup from 1 ft,,47,49
172,2,5:39.0,Offensive rebound by D. Motiejūnas,,47,49
173,2,5:38.0,D. Motiejūnas makes 2-pt layup from 1 ft,,49,49
174,2,5:23.0,,K. Towns misses 3-pt jump shot from 25 ft,49,49
175,2,5:21.0,Defensive rebound by A. Davis,,49,49
176,2,5:12.0,Personal foul by G. Dieng (drawn by A. Davis),,49,49
177,2,5:12.0,,Minnesota full timeout,49,49
178,2,5:12.0,A. Davis misses free throw 1 of 2,,49,49
179,2,5:12.0,Offensive rebound by Team,,49,49
180,2,5:12.0,,B. Rush enters the game for L. Stephenson,49,49
181,2,5:12.0,Ö. Aşık enters the game for D. Motiejūnas,,49,49
182,2,5:12.0,A. Davis makes free throw 2 of 2,,50,49
183,2,4:59.0,,G. Dieng makes 2-pt layup at rim (assist by R. Rubio),50,51
184,2,4:45.0,A. Davis makes 2-pt jump shot from 4 ft (assist by J. Holiday),,52,51
185,2,4:22.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by K. Towns),52,54
186,2,4:09.0,J. Holiday makes 2-pt layup from 1 ft,,54,54
187,2,3:55.0,,Shooting foul by Ö. Aşık (drawn by K. Towns),54,54
188,2,3:55.0,,K. Towns makes free throw 1 of 2,54,55
189,2,3:55.0,S. Hill enters the game for Ö. Aşık,,54,55
190,2,3:55.0,,K. Towns makes free throw 2 of 2,54,56
191,2,3:42.0,Turnover by T. Frazier (bad pass),,54,56
192,2,3:26.0,,K. Towns misses 2-pt hook shot from 10 ft,54,56
193,2,3:25.0,Defensive rebound by A. Davis,,54,56
194,2,3:18.0,A. Davis makes 2-pt jump shot from 7 ft,,56,56
195,2,2:59.0,,A. Wiggins makes 2-pt jump shot from 12 ft (assist by R. Rubio),56,58
196,2,2:49.0,Turnover by T. Frazier (bad pass; steal by R. Rubio),,56,58
197,2,2:48.0,,Personal foul by D. Cunningham (drawn by R. Rubio),56,58
198,2,2:48.0,New Orleans full timeout,,56,58
199,2,2:48.0,,R. Rubio makes free throw 1 of 2,56,59
200,2,2:48.0,,R. Rubio misses free throw 2 of 2,56,59
201,2,2:47.0,,Offensive rebound by G. Dieng,56,59
202,2,2:46.0,,G. Dieng misses 2-pt layup from 1 ft,56,59
203,2,2:45.0,,Offensive rebound by K. Towns,56,59
204,2,2:45.0,,K. Towns misses 2-pt layup at rim,56,59
205,2,2:44.0,Defensive rebound by D. Cunningham,,56,59
206,2,2:44.0,,Loose ball foul by G. Dieng (drawn by D. Cunningham),56,59
207,2,2:44.0,D. Cunningham makes free throw 1 of 2,,57,59
208,2,2:44.0,D. Cunningham misses free throw 2 of 2,,57,59
209,2,2:44.0,,Defensive rebound by N. Bjelica,57,59
210,2,2:44.0,,N. Bjelica enters the game for G. Dieng,57,59
211,2,2:44.0,D. Motiejūnas enters the game for A. Davis,,57,59
212,2,2:35.0,,Shooting foul by S. Hill (drawn by A. Wiggins),57,59
213,2,2:35.0,,A. Wiggins makes free throw 1 of 2,57,60
214,2,2:35.0,,A. Wiggins makes free throw 2 of 2,57,61
215,2,2:23.0,S. Hill misses 2-pt jump shot from 6 ft,,57,61
216,2,2:22.0,,Defensive rebound by N. Bjelica,57,61
217,2,2:15.0,,R. Rubio misses 2-pt jump shot from 15 ft,57,61
218,2,2:14.0,Defensive rebound by D. Cunningham,,57,61
219,2,2:06.0,Turnover by J. Holiday (discontinued dribble),,57,61
220,2,1:52.0,,K. Towns makes 2-pt jump shot from 14 ft (assist by R. Rubio),57,63
221,2,1:37.0,Turnover by J. Holiday (bad pass; steal by R. Rubio),,57,63
222,2,1:33.0,,R. Rubio makes 2-pt layup at rim,57,65
223,2,1:29.0,New Orleans full timeout,,57,65
224,2,1:17.0,D. Cunningham misses 3-pt jump shot from 24 ft,,57,65
225,2,1:16.0,,Defensive rebound by B. Rush,57,65
226,2,0:56.0,,A. Wiggins misses 3-pt jump shot from 25 ft,57,65
227,2,0:55.0,Defensive rebound by J. Holiday,,57,65
228,2,0:50.0,T. Frazier makes 2-pt layup from 1 ft (assist by J. Holiday),,59,65
229,2,0:36.0,,Turnover by K. Towns (bad pass; steal by S. Hill),59,65
230,2,0:31.0,Turnover by S. Hill (bad pass; steal by R. Rubio),,59,65
231,2,0:20.0,,Minnesota full timeout,59,65
232,2,0:11.0,,B. Rush misses 2-pt layup at rim (block by S. Hill),59,65
233,2,0:10.0,Defensive rebound by S. Hill,,59,65
234,2,0:01.0,J. Holiday makes 2-pt jump shot from 5 ft,,61,65
235,3,11:39.0,,G. Dieng makes 2-pt jump shot from 12 ft (assist by R. Rubio),61,67
236,3,11:16.0,A. Davis misses 2-pt jump shot from 19 ft,,61,67
237,3,11:15.0,,Defensive rebound by B. Rush,61,67
238,3,11:07.0,,B. Rush misses 3-pt jump shot from 24 ft,61,67
239,3,11:06.0,Defensive rebound by A. Davis,,61,67
240,3,10:55.0,J. Holiday makes 2-pt jump shot from 19 ft,,63,67
241,3,10:41.0,,Turnover by A. Wiggins (lost ball; steal by J. Holiday),63,67
242,3,10:36.0,J. Holiday makes 2-pt dunk at rim (assist by A. Davis),,65,67
243,3,10:18.0,,Turnover by R. Rubio (bad pass; steal by J. Holiday),65,67
244,3,10:18.0,Personal foul by K. Towns (drawn by S. Hill),,65,67
245,3,10:01.0,S. Hill misses 3-pt jump shot from 25 ft,,65,67
246,3,10:00.0,,Defensive rebound by G. Dieng,65,67
247,3,9:47.0,,A. Wiggins misses 2-pt jump shot from 15 ft,65,67
248,3,9:46.0,Defensive rebound by B. Hield,,65,67
249,3,9:28.0,A. Davis makes 3-pt jump shot from 25 ft (assist by S. Hill),,68,67
250,3,9:01.0,,R. Rubio misses 2-pt jump shot from 19 ft,68,67
251,3,9:00.0,Defensive rebound by A. Davis,,68,67
252,3,8:50.0,Turnover by A. Davis (bad pass; steal by A. Wiggins),,68,67
253,3,8:42.0,,K. Towns makes 2-pt layup at rim (assist by R. Rubio),68,69
254,3,8:30.0,Shooting foul by K. Towns (drawn by A. Davis),,68,69
255,3,8:30.0,A. Davis misses free throw 1 of 2,,68,69
256,3,8:30.0,Offensive rebound by Team,,68,69
257,3,8:30.0,A. Davis makes free throw 2 of 2,,69,69
258,3,8:24.0,,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),69,71
259,3,8:11.0,B. Hield misses 2-pt jump shot from 16 ft,,69,71
260,3,8:10.0,,Defensive rebound by G. Dieng,69,71
261,3,8:00.0,,Turnover by R. Rubio (bad pass; steal by J. Holiday),69,71
262,3,7:48.0,A. Davis misses 3-pt jump shot from 24 ft,,69,71
263,3,7:46.0,Offensive rebound by S. Hill,,69,71
264,3,7:42.0,B. Hield makes 3-pt jump shot from 23 ft (assist by S. Hill),,72,71
265,3,7:25.0,,Turnover by G. Dieng (3 sec),72,71
266,3,7:15.0,A. Davis makes 2-pt jump shot from 8 ft (assist by J. Holiday),,74,71
267,3,7:14.0,,Minnesota full timeout,74,71
268,3,7:03.0,,A. Wiggins misses 2-pt jump shot from 19 ft,74,71
269,3,7:02.0,Defensive rebound by B. Hield,,74,71
270,3,6:44.0,B. Hield makes 2-pt jump shot from 21 ft (assist by J. Holiday),,76,71
271,3,6:28.0,,Shooting foul by J. Holiday (drawn by A. Wiggins),76,71
272,3,6:28.0,,A. Wiggins makes free throw 1 of 2,76,72
273,3,6:28.0,,S. Muhammad enters the game for G. Dieng,76,72
274,3,6:28.0,,A. Wiggins makes free throw 2 of 2,76,73
275,3,6:12.0,Offensive foul by S. Hill (drawn by A. Wiggins),,76,73
276,3,6:12.0,Turnover by S. Hill (offensive foul),,76,73
277,3,5:57.0,,Shooting foul by B. Hield (drawn by R. Rubio),76,73
278,3,5:57.0,,R. Rubio makes free throw 1 of 2,76,74
279,3,5:57.0,,R. Rubio makes free throw 2 of 2,76,75
280,3,5:42.0,Shooting foul by K. Towns (drawn by A. Davis),,76,75
281,3,5:42.0,A. Davis makes free throw 1 of 2,,77,75
282,3,5:42.0,,G. Dieng enters the game for K. Towns,77,75
283,3,5:42.0,A. Davis makes free throw 2 of 2,,78,75
284,3,5:32.0,,S. Muhammad misses 3-pt jump shot from 24 ft,78,75
285,3,5:31.0,Defensive rebound by B. Hield,,78,75
286,3,5:30.0,Offensive foul by B. Hield (drawn by R. Rubio),,78,75
287,3,5:30.0,Turnover by B. Hield (offensive foul),,78,75
288,3,5:14.0,,Shooting foul by J. Holiday (drawn by A. Wiggins),78,75
289,3,5:14.0,,A. Wiggins misses free throw 1 of 2,78,75
290,3,5:14.0,,Offensive rebound by Team,78,75
291,3,5:14.0,,A. Wiggins makes free throw 2 of 2,78,76
292,3,5:05.0,J. Holiday misses 2-pt layup from 1 ft,,78,76
293,3,5:03.0,Offensive rebound by A. Davis,,78,76
294,3,5:03.0,A. Davis misses 2-pt layup from 1 ft,,78,76
295,3,5:02.0,,Defensive rebound by A. Wiggins,78,76
296,3,4:52.0,,A. Wiggins misses 2-pt jump shot from 18 ft,78,76
297,3,4:51.0,Defensive rebound by A. Davis,,78,76
298,3,4:51.0,Personal foul by G. Dieng (drawn by A. Davis),,78,76
299,3,4:29.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,81,76
300,3,4:07.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by R. Rubio),81,79
301,3,3:49.0,Shooting foul by B. Rush (drawn by S. Hill),,81,79
302,3,3:49.0,S. Hill makes free throw 1 of 2,,82,79
303,3,3:49.0,S. Hill makes free throw 2 of 2,,83,79
304,3,3:32.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by A. Wiggins),83,81
305,3,3:16.0,A. Davis makes 2-pt dunk at rim (assist by S. Hill),,85,81
306,3,2:58.0,,G. Dieng misses 2-pt jump shot from 15 ft,85,81
307,3,2:57.0,Defensive rebound by A. Davis,,85,81
308,3,2:47.0,J. Holiday makes 3-pt jump shot from 22 ft,,88,81
309,3,2:46.0,,Minnesota full timeout,88,81
310,3,2:46.0,New Orleans full timeout,,88,81
311,3,2:46.0,L. Galloway enters the game for S. Hill,,88,81
312,3,2:36.0,,A. Wiggins makes 2-pt layup from 1 ft,88,83
313,3,2:19.0,B. Hield makes 2-pt layup at rim (assist by J. Holiday),,90,83
314,3,2:07.0,,A. Wiggins makes 2-pt jump shot from 21 ft,90,85
315,3,1:47.0,J. Holiday makes 2-pt layup from 1 ft,,92,85
316,3,1:28.0,,A. Wiggins makes 2-pt jump shot from 17 ft,92,87
317,3,1:05.0,A. Davis makes 2-pt jump shot from 19 ft,,94,87
318,3,0:48.0,,A. Wiggins makes 2-pt jump shot from 16 ft,94,89
319,3,0:39.0,Personal foul by R. Rubio (drawn by J. Holiday),,94,89
320,3,0:39.0,J. Holiday makes free throw 1 of 2,,95,89
321,3,0:39.0,D. Motiejūnas enters the game for A. Davis,,95,89
322,3,0:39.0,J. Holiday makes free throw 2 of 2,,96,89
323,3,0:25.0,,Turnover by A. Wiggins (lost ball; steal by J. Holiday),96,89
324,3,0:22.0,B. Hield makes 2-pt dunk at rim,,98,89
325,3,0:03.0,,B. Rush misses 3-pt jump shot from 24 ft,98,89
326,3,0:02.0,Defensive rebound by D. Motiejūnas,,98,89
327,3,0:00.0,B. Hield misses 3-pt jump shot from 52 ft,,98,89
328,3,0:00.0,Offensive rebound by Team,,98,89
329,4,11:34.0,S. Hill misses 3-pt jump shot from 24 ft,,98,89
330,4,11:33.0,Offensive rebound by Team,,98,89
331,4,11:27.0,B. Hield makes 2-pt jump shot from 16 ft,,100,89
332,4,11:03.0,,K. Towns makes 2-pt jump shot from 6 ft (assist by L. Stephenson),100,91
333,4,10:50.0,Offensive foul by D. Motiejūnas (drawn by L. Stephenson),,100,91
334,4,10:50.0,Turnover by D. Motiejūnas (offensive foul),,100,91
335,4,10:37.0,,K. Towns misses 2-pt jump shot from 7 ft,100,91
336,4,10:37.0,Defensive rebound by T. Frazier,,100,91
337,4,10:35.0,Personal foul by N. Bjelica (drawn by T. Frazier),,100,91
338,4,10:18.0,T. Frazier misses 2-pt jump shot from 19 ft,,100,91
339,4,10:16.0,,Defensive rebound by S. Muhammad,100,91
340,4,10:03.0,,K. Towns misses 3-pt jump shot from 26 ft,100,91
341,4,10:02.0,,Offensive rebound by N. Bjelica,100,91
342,4,9:57.0,,K. Dunn misses 3-pt jump shot from 25 ft,100,91
343,4,9:56.0,,Offensive rebound by Team,100,91
344,4,9:40.0,,N. Bjelica misses 3-pt jump shot from 23 ft,100,91
345,4,9:39.0,Defensive rebound by L. Galloway,,100,91
346,4,9:30.0,Shooting block foul by N. Bjelica (drawn by T. Frazier),,100,91
347,4,9:30.0,T. Frazier makes free throw 1 of 2,,101,91
348,4,9:30.0,,T. Jones enters the game for N. Bjelica,101,91
349,4,9:30.0,T. Frazier makes free throw 2 of 2,,102,91
350,4,9:15.0,,Personal block foul by D. Motiejūnas (drawn by L. Stephenson),102,91
351,4,9:05.0,,Shooting block foul by T. Frazier (drawn by T. Jones),102,91
352,4,9:05.0,,T. Jones misses free throw 1 of 2,102,91
353,4,9:05.0,,Offensive rebound by Team,102,91
354,4,9:05.0,,T. Jones makes free throw 2 of 2,102,92
355,4,8:52.0,Turnover by D. Motiejūnas (bad pass),,102,92
356,4,8:52.0,,Minnesota full timeout,102,92
357,4,8:52.0,J. Holiday enters the game for B. Hield,,102,92
358,4,8:35.0,,K. Dunn misses 3-pt jump shot from 25 ft,102,92
359,4,8:34.0,Defensive rebound by S. Hill,,102,92
360,4,8:20.0,Shooting foul by K. Dunn (drawn by J. Holiday),,102,92
361,4,8:20.0,J. Holiday makes free throw 1 of 2,,103,92
362,4,8:20.0,,R. Rubio enters the game for K. Dunn,103,92
363,4,8:20.0,J. Holiday makes free throw 2 of 2,,104,92
364,4,8:09.0,,Turnover by R. Rubio (lost ball; steal by D. Motiejūnas),104,92
365,4,7:52.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Holiday),,107,92
366,4,7:24.0,,L. Stephenson misses 3-pt jump shot from 24 ft,107,92
367,4,7:23.0,Defensive rebound by L. Galloway,,107,92
368,4,7:03.0,S. Hill misses 3-pt jump shot from 25 ft,,107,92
369,4,7:02.0,Offensive rebound by D. Motiejūnas,,107,92
370,4,6:58.0,J. Holiday misses 2-pt jump shot from 7 ft,,107,92
371,4,6:57.0,Offensive rebound by J. Holiday,,107,92
372,4,6:57.0,A. Davis enters the game for D. Motiejūnas,,107,92
373,4,6:57.0,,A. Wiggins enters the game for L. Stephenson,107,92
374,4,6:44.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,109,92
375,4,6:25.0,Flagrant foul type 1 by K. Towns (drawn by A. Davis),,109,92
376,4,6:25.0,,Turnover by K. Towns (offensive foul),109,92
377,4,6:25.0,A. Davis makes flagrant free throw 1 of 2,,110,92
378,4,6:25.0,A. Davis makes flagrant free throw 2 of 2,,111,92
379,4,6:13.0,J. Holiday makes 2-pt layup from 1 ft,,113,92
380,4,6:04.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by R. Rubio),113,94
381,4,6:04.0,,Shooting foul by A. Davis (drawn by A. Wiggins),113,94
