,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
247,3,6:52.0,Defensive rebound by M. Turner,,65,76
248,3,6:47.0,Shooting foul by I. Shumpert (drawn by P. George),,65,76
249,3,6:47.0,P. George misses free throw 1 of 2,,65,76
250,3,6:47.0,Offensive rebound by Team,,65,76
251,3,6:47.0,P. George makes free throw 2 of 2,,66,76
252,3,6:33.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by T. Thompson),66,79
253,3,6:17.0,Turnover by P. George (lost ball; steal by I. Shumpert),,66,79
254,3,6:01.0,,K. Irving misses 3-pt jump shot from 25 ft,66,79
255,3,6:00.0,Defensive rebound by P. George,,66,79
256,3,5:53.0,T. Young misses 2-pt layup from 1 ft,,66,79
257,3,5:53.0,Offensive rebound by M. Turner,,66,79
258,3,5:53.0,M. Turner misses 2-pt layup from 1 ft,,66,79
259,3,5:53.0,Offensive rebound by Team,,66,79
260,3,5:32.0,Turnover by M. Ellis (lost ball),,66,79
261,3,5:17.0,,Turnover by K. Irving (bad pass; steal by T. Young),66,79
262,3,5:09.0,P. George misses 3-pt jump shot from 26 ft,,66,79
263,3,5:08.0,,Defensive rebound by T. Thompson,66,79
264,3,4:52.0,,L. James misses 2-pt jump shot from 16 ft,66,79
265,3,4:52.0,Defensive rebound by P. George,,66,79
266,3,4:43.0,M. Turner makes 2-pt jump shot from 12 ft (assist by P. George),,68,79
267,3,4:43.0,,Cleveland full timeout,68,79
268,3,4:43.0,L. Stephenson enters the game for M. Ellis,,68,79
269,3,4:27.0,,Personal foul by L. Stephenson (drawn by K. Love),68,79
270,3,4:27.0,K. Séraphin enters the game for M. Turner,,68,79
271,3,4:27.0,,Turnover by L. James (bad pass),68,79
272,3,4:06.0,J. Teague makes 2-pt jump shot from 15 ft,,70,79
273,3,3:51.0,,Shooting foul by L. Stephenson (drawn by K. Love),70,79
274,3,3:51.0,,K. Love makes free throw 1 of 2,70,80
275,3,3:51.0,,K. Love makes free throw 2 of 2,70,81
276,3,3:28.0,Turnover by J. Teague (lost ball),,70,81
277,3,3:16.0,,K. Love makes 2-pt jump shot from 6 ft (assist by L. James),70,83
278,3,2:55.0,L. Stephenson misses 2-pt jump shot from 8 ft,,70,83
279,3,2:52.0,,Defensive rebound by L. James,70,83
280,3,2:49.0,,Shooting foul by L. Stephenson (drawn by K. Love),70,83
281,3,2:49.0,,K. Love makes free throw 1 of 2,70,84
282,3,2:49.0,,K. Love makes free throw 2 of 2,70,85
283,3,2:33.0,K. Séraphin misses 2-pt hook shot from 9 ft,,70,85
284,3,2:32.0,,Defensive rebound by K. Love,70,85
285,3,2:23.0,,L. James misses 3-pt jump shot from 24 ft,70,85
286,3,2:20.0,,Offensive rebound by K. Love,70,85
287,3,2:20.0,,K. Love makes 2-pt layup from 1 ft,70,87
288,3,2:10.0,,Offensive charge foul by K. Séraphin (drawn by K. Love),70,87
289,3,2:10.0,Turnover by K. Séraphin (offensive foul),,70,87
290,3,2:10.0,C. Miles enters the game for T. Young,,70,87
291,3,2:02.0,,Shooting foul by C. Miles (drawn by K. Love),70,87
292,3,2:02.0,,K. Love makes free throw 1 of 2,70,88
293,3,2:02.0,L. Allen enters the game for J. Teague,,70,88
294,3,2:02.0,,C. Frye enters the game for T. Thompson,70,88
295,3,2:02.0,,K. Love makes free throw 2 of 2,70,89
296,3,1:44.0,C. Miles makes 3-pt jump shot from 22 ft (assist by K. Séraphin),,73,89
297,3,1:24.0,,L. James makes 2-pt layup from 1 ft,73,91
298,3,1:02.0,K. Séraphin makes 2-pt layup from 1 ft (assist by L. Stephenson),,75,91
299,3,1:02.0,,Cleveland full timeout,75,91
300,3,1:02.0,G. Robinson enters the game for P. George,,75,91
301,3,1:02.0,,K. Korver enters the game for L. James,75,91
302,3,0:47.0,,K. Irving misses 3-pt jump shot from 25 ft,75,91
303,3,0:46.0,Defensive rebound by K. Séraphin,,75,91
304,3,0:40.0,C. Miles misses 3-pt jump shot from 24 ft,,75,91
305,3,0:39.0,,Defensive rebound by K. Irving,75,91
306,3,0:25.0,,K. Irving makes 2-pt jump shot from 16 ft,75,93
307,3,0:15.0,L. Stephenson makes 2-pt layup from 2 ft,,77,93
308,3,0:15.0,Shooting foul by K. Love (drawn by L. Stephenson),,77,93
309,3,0:15.0,,R. Jefferson enters the game for K. Love,77,93
310,3,0:15.0,L. Stephenson makes free throw 1 of 1,,78,93
311,3,0:00.0,,K. Irving makes 3-pt jump shot from 25 ft,78,96
312,4,11:45.0,C. Miles makes 2-pt jump shot from 17 ft (assist by L. Stephenson),,80,96
313,4,11:21.0,,Shooting foul by C. Miles (drawn by L. James),80,96
314,4,11:21.0,,L. James misses free throw 1 of 2,80,96
315,4,11:21.0,,Offensive rebound by Team,80,96
316,4,11:21.0,,L. James misses free throw 2 of 2,80,96
317,4,11:20.0,Defensive rebound by K. Séraphin,,80,96
318,4,11:03.0,Turnover by K. Séraphin (lost ball; steal by L. James),,80,96
319,4,10:54.0,,C. Frye misses 3-pt jump shot from 26 ft,80,96
320,4,10:54.0,Defensive rebound by K. Séraphin,,80,96
321,4,10:44.0,P. George makes 3-pt jump shot from 28 ft,,83,96
322,4,10:24.0,,C. Frye misses 2-pt jump shot from 7 ft,83,96
323,4,10:23.0,Defensive rebound by L. Allen,,83,96
324,4,10:08.0,K. Séraphin makes 2-pt jump shot from 17 ft (assist by L. Stephenson),,85,96
325,4,10:08.0,,Cleveland full timeout,85,96
326,4,10:08.0,,K. Love enters the game for R. Jefferson,85,96
327,4,10:08.0,M. Turner enters the game for K. Séraphin,,85,96
328,4,9:56.0,,K. Korver makes 2-pt layup from 1 ft (assist by L. James),85,98
329,4,9:40.0,C. Miles misses 3-pt jump shot from 25 ft,,85,98
330,4,9:40.0,,Defensive rebound by L. James,85,98
331,4,9:19.0,,L. James makes 2-pt jump shot from 12 ft,85,100
332,4,9:02.0,M. Turner makes 2-pt jump shot from 11 ft (assist by P. George),,87,100
333,4,8:36.0,,Turnover by Team (shot clock),87,100
334,4,8:36.0,T. Young enters the game for L. Allen,,87,100
335,4,8:21.0,L. Stephenson makes 2-pt jump shot from 18 ft (assist by M. Turner),,89,100
336,4,8:08.0,,Shooting foul by T. Young (drawn by K. Love),89,100
337,4,8:08.0,,K. Love makes free throw 1 of 2,89,101
338,4,8:08.0,J. Teague enters the game for C. Miles,,89,101
339,4,8:08.0,,K. Irving enters the game for C. Frye,89,101
340,4,8:08.0,,K. Love makes free throw 2 of 2,89,102
341,4,7:54.0,T. Young makes 2-pt jump shot from 8 ft (assist by L. Stephenson),,91,102
342,4,7:45.0,,K. Korver misses 3-pt jump shot from 26 ft,91,102
343,4,7:45.0,Defensive rebound by M. Turner,,91,102
344,4,7:38.0,L. Stephenson misses 2-pt jump shot from 19 ft,,91,102
345,4,7:38.0,,Defensive rebound by Team,91,102
346,4,7:38.0,,Personal foul by T. Young (drawn by K. Korver),91,102
347,4,7:38.0,,I. Shumpert enters the game for K. Korver,91,102
348,4,7:38.0,,T. Thompson enters the game for D. Williams,91,102
349,4,7:24.0,,K. Irving makes 2-pt jump shot from 17 ft,91,104
350,4,7:05.0,P. George misses 2-pt jump shot from 15 ft,,91,104
351,4,7:05.0,,Defensive rebound by L. James,91,104
352,4,6:50.0,,K. Irving makes 2-pt jump shot from 7 ft,91,106
353,4,6:27.0,J. Teague makes 3-pt jump shot from 26 ft,,94,106
354,4,6:10.0,,K. Irving makes 3-pt jump shot from 28 ft,94,109
355,4,6:00.0,J. Teague misses 2-pt jump shot from 8 ft (block by K. Love),,94,109
356,4,5:58.0,Offensive rebound by T. Young,,94,109
357,4,5:57.0,T. Young misses 2-pt jump shot from 6 ft,,94,109
358,4,5:56.0,Offensive rebound by T. Young,,94,109
359,4,5:56.0,T. Young makes 2-pt layup from 1 ft,,96,109
360,4,5:44.0,,Turnover by K. Irving (bad pass; steal by L. Stephenson),96,109
361,4,5:39.0,P. George misses 2-pt layup from 2 ft,,96,109
362,4,5:37.0,,Defensive rebound by K. Love,96,109
363,4,5:37.0,,Personal foul by P. George (drawn by K. Love),96,109
364,4,5:37.0,Official timeout,,96,109
365,4,5:21.0,,T. Thompson misses 2-pt dunk at rim (block by M. Turner),96,109
366,4,5:20.0,Defensive rebound by J. Teague,,96,109
367,4,5:15.0,Shooting foul by K. Irving (drawn by J. Teague),,96,109
368,4,5:15.0,J. Teague makes free throw 1 of 2,,97,109
369,4,5:15.0,J. Teague makes free throw 2 of 2,,98,109
370,4,4:53.0,,L. James misses 2-pt jump shot from 11 ft,98,109
371,4,4:51.0,Defensive rebound by P. George,,98,109
372,4,4:43.0,Turnover by P. George (bad pass; steal by L. James),,98,109
373,4,4:29.0,,K. Irving misses 3-pt jump shot from 24 ft,98,109
374,4,4:29.0,Defensive rebound by P. George,,98,109
375,4,4:25.0,T. Young makes 2-pt layup from 1 ft (assist by P. George),,100,109
376,4,4:01.0,,L. James misses 3-pt jump shot from 25 ft,100,109
377,4,4:01.0,Defensive rebound by Team,,100,109
378,4,3:41.0,P. George misses 3-pt jump shot from 25 ft,,100,109
379,4,3:41.0,,Defensive rebound by T. Thompson,100,109
380,4,3:25.0,,Turnover by K. Love (lost ball; steal by T. Young),100,109
381,4,3:14.0,M. Turner makes 2-pt dunk at rim (assist by P. George),,102,109
382,4,3:14.0,,Cleveland full timeout,102,109
383,4,2:50.0,,K. Irving misses 2-pt jump shot from 10 ft,102,109
384,4,2:50.0,,Offensive rebound by T. Thompson,102,109
385,4,2:50.0,Indiana full timeout,,102,109
386,4,2:50.0,,Turnover by T. Thompson (lost ball; steal by M. Turner),102,109
387,4,2:28.0,P. George makes 2-pt jump shot from 14 ft,,104,109
388,4,2:02.0,,L. James makes 2-pt jump shot from 9 ft,104,111
389,4,1:47.0,Shooting foul by I. Shumpert (drawn by P. George),,104,111
390,4,1:47.0,P. George makes free throw 1 of 2,,105,111
391,4,1:47.0,P. George makes free throw 2 of 2,,106,111
392,4,1:23.0,,L. James misses 2-pt jump shot from 16 ft,106,111
393,4,1:21.0,Defensive rebound by J. Teague,,106,111
394,4,1:11.0,P. George misses 3-pt jump shot from 24 ft,,106,111
395,4,1:10.0,,Defensive rebound by K. Love,106,111
396,4,0:48.0,,K. Irving misses 3-pt jump shot from 24 ft,106,111
397,4,0:48.0,,Offensive rebound by T. Thompson,106,111
398,4,0:31.0,,L. James misses 2-pt layup from 2 ft,106,111
399,4,0:31.0,,Offensive rebound by Team,106,111
400,4,0:30.0,,K. Korver enters the game for T. Thompson,106,111
401,4,0:30.0,,D. Williams enters the game for I. Shumpert,106,111
