,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
81,1,3:47.0,,R. Westbrook misses 3-pt jump shot from 26 ft,12,15
82,1,3:47.0,,Offensive rebound by Team,12,15
83,1,3:47.0,Loose ball foul by M. Leonard (drawn by S. Adams),,12,15
84,1,3:47.0,,S. Adams misses free throw 1 of 2,12,15
85,1,3:47.0,,Offensive rebound by Team,12,15
86,1,3:47.0,,S. Adams misses free throw 2 of 2,12,15
87,1,3:46.0,Defensive rebound by A. Aminu,,12,15
88,1,3:34.0,Personal foul by S. Adams (drawn by D. Lillard),,12,15
89,1,3:34.0,,D. Sabonis enters the game for S. Adams,12,15
90,1,3:26.0,D. Lillard makes 3-pt jump shot from 26 ft,,15,15
91,1,3:12.0,,A. Morrow makes 2-pt jump shot from 8 ft (assist by R. Westbrook),15,17
92,1,2:54.0,Turnover by A. Aminu (bad pass; steal by A. Morrow),,15,17
93,1,2:48.0,,R. Westbrook makes 2-pt layup from 2 ft,15,19
94,1,2:37.0,A. Crabbe misses 3-pt jump shot from 23 ft,,15,19
95,1,2:36.0,,Defensive rebound by A. Roberson,15,19
96,1,2:30.0,,R. Westbrook misses 2-pt layup from 1 ft,15,19
97,1,2:29.0,,Offensive rebound by J. Lauvergne,15,19
98,1,2:27.0,,Oklahoma City full timeout,15,19
99,1,2:27.0,,Technical foul by Team,15,19
100,1,2:27.0,D. Lillard makes technical free throw,,16,19
101,1,2:27.0,C. McCollum enters the game for D. Lillard,,16,19
102,1,2:21.0,,D. Sabonis misses 2-pt layup from 1 ft,16,19
103,1,2:20.0,,Offensive rebound by Team,16,19
104,1,2:10.0,,J. Lauvergne misses 3-pt jump shot from 23 ft,16,19
105,1,2:08.0,Defensive rebound by A. Crabbe,,16,19
106,1,1:58.0,C. McCollum misses 2-pt jump shot from 13 ft,,16,19
107,1,1:57.0,,Defensive rebound by A. Roberson,16,19
108,1,1:52.0,,Shooting foul by C. McCollum (drawn by R. Westbrook),16,19
109,1,1:52.0,,R. Westbrook makes free throw 1 of 2,16,20
110,1,1:52.0,,R. Westbrook makes free throw 2 of 2,16,21
111,1,1:38.0,A. Crabbe misses 3-pt jump shot from 25 ft,,16,21
112,1,1:38.0,,Defensive rebound by R. Westbrook,16,21
113,1,1:32.0,,R. Westbrook misses 3-pt jump shot from 26 ft,16,21
114,1,1:31.0,Defensive rebound by M. Leonard,,16,21
115,1,1:25.0,A. Crabbe misses 2-pt jump shot from 10 ft,,16,21
116,1,1:24.0,,Defensive rebound by J. Lauvergne,16,21
117,1,1:10.0,,Def 3 sec tech foul by A. Crabbe,16,21
118,1,1:10.0,,R. Westbrook makes technical free throw,16,22
119,1,1:10.0,,C. Payne enters the game for R. Westbrook,16,22
120,1,1:00.0,,A. Roberson makes 2-pt jump shot from 4 ft (assist by J. Lauvergne),16,24
121,1,0:40.0,A. Aminu misses 2-pt jump shot from 5 ft,,16,24
122,1,0:39.0,,Defensive rebound by A. Roberson,16,24
123,1,0:29.0,,Turnover by J. Lauvergne (bad pass),16,24
124,1,0:29.0,,V. Oladipo enters the game for A. Roberson,16,24
125,1,0:17.0,C. McCollum misses 2-pt layup from 1 ft,,16,24
126,1,0:15.0,,Defensive rebound by J. Lauvergne,16,24
127,1,0:00.0,,V. Oladipo misses 2-pt jump shot from 12 ft,16,24
128,1,0:00.0,,Offensive rebound by Team,16,24
129,2,11:44.0,M. Harkless misses 2-pt hook shot from 3 ft,,16,24
130,2,11:43.0,,Defensive rebound by V. Oladipo,16,24
131,2,11:26.0,,C. Payne misses 2-pt jump shot from 14 ft,16,24
132,2,11:26.0,,Offensive rebound by S. Adams,16,24
133,2,11:20.0,,S. Adams misses 2-pt hook shot from 3 ft,16,24
134,2,11:19.0,,Offensive rebound by Team,16,24
135,2,11:13.0,,Shooting foul by A. Aminu (drawn by V. Oladipo),16,24
136,2,11:13.0,,V. Oladipo makes free throw 1 of 2,16,25
137,2,11:13.0,,V. Oladipo misses free throw 2 of 2,16,25
138,2,11:12.0,Defensive rebound by M. Harkless,,16,25
139,2,11:05.0,C. McCollum makes 2-pt jump shot from 13 ft,,18,25
140,2,10:52.0,,V. Oladipo misses 2-pt jump shot from 15 ft,18,25
141,2,10:50.0,,Offensive rebound by S. Adams,18,25
142,2,10:41.0,,S. Adams misses 2-pt layup from 1 ft,18,25
143,2,10:41.0,Defensive rebound by C. McCollum,,18,25
144,2,10:29.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by M. Leonard),,21,25
145,2,10:16.0,,V. Oladipo misses 2-pt layup from 3 ft (block by A. Aminu),21,25
146,2,10:15.0,Defensive rebound by A. Aminu,,21,25
147,2,10:12.0,C. McCollum makes 2-pt layup from 1 ft,,23,25
148,2,10:12.0,Shooting foul by C. Payne (drawn by C. McCollum),,23,25
149,2,10:12.0,C. McCollum makes free throw 1 of 1,,24,25
150,2,9:54.0,,S. Adams misses 2-pt layup from 2 ft,24,25
151,2,9:53.0,Defensive rebound by M. Leonard,,24,25
152,2,9:37.0,M. Harkless misses 3-pt jump shot from 22 ft,,24,25
153,2,9:36.0,,Defensive rebound by D. Sabonis,24,25
154,2,9:25.0,,C. Payne misses 2-pt jump shot from 8 ft,24,25
155,2,9:23.0,,Offensive rebound by S. Adams,24,25
156,2,9:23.0,,S. Adams misses 2-pt layup from 2 ft,24,25
157,2,9:23.0,Defensive rebound by C. McCollum,,24,25
158,2,9:13.0,C. McCollum misses 2-pt jump shot from 4 ft (block by C. Payne),,24,25
159,2,9:13.0,,Defensive rebound by V. Oladipo,24,25
160,2,9:13.0,,Shooting foul by A. Crabbe (drawn by V. Oladipo),24,25
161,2,9:13.0,,V. Oladipo makes free throw 1 of 2,24,26
162,2,9:13.0,,J. Lauvergne enters the game for S. Adams,24,26
163,2,9:13.0,,V. Oladipo makes free throw 2 of 2,24,27
164,2,9:04.0,C. McCollum makes 3-pt jump shot from 25 ft,,27,27
165,2,8:45.0,,J. Grant misses 2-pt jump shot from 12 ft,27,27
166,2,8:44.0,,Offensive rebound by J. Lauvergne,27,27
167,2,8:44.0,,J. Lauvergne misses 2-pt layup from 2 ft,27,27
168,2,8:44.0,Defensive rebound by M. Leonard,,27,27
169,2,8:31.0,A. Crabbe makes 2-pt layup from 2 ft (assist by M. Leonard),,29,27
170,2,8:31.0,,Oklahoma City full timeout,29,27
171,2,8:31.0,D. Lillard enters the game for C. McCollum,,29,27
172,2,8:12.0,,C. Payne misses 3-pt jump shot from 25 ft,29,27
173,2,8:12.0,Defensive rebound by A. Aminu,,29,27
174,2,8:00.0,D. Lillard misses 2-pt layup from 2 ft,,29,27
175,2,8:00.0,,Defensive rebound by D. Sabonis,29,27
176,2,7:54.0,,C. Payne misses 2-pt layup from 2 ft,29,27
177,2,7:53.0,Defensive rebound by M. Leonard,,29,27
178,2,7:47.0,D. Lillard misses 2-pt layup at rim (block by D. Sabonis),,29,27
179,2,7:46.0,,Defensive rebound by D. Sabonis,29,27
180,2,7:40.0,,J. Grant makes 2-pt layup from 2 ft (assist by C. Payne),29,29
181,2,7:18.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by M. Harkless),,32,29
182,2,6:54.0,,J. Lauvergne misses 2-pt layup from 2 ft,32,29
183,2,6:53.0,Defensive rebound by M. Leonard,,32,29
184,2,6:34.0,D. Lillard misses 2-pt jump shot from 20 ft,,32,29
185,2,6:33.0,,Defensive rebound by V. Oladipo,32,29
186,2,6:22.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by J. Lauvergne),32,31
187,2,5:57.0,M. Harkless makes 2-pt layup from 3 ft,,34,31
188,2,5:39.0,,J. Lauvergne makes 2-pt jump shot from 12 ft (assist by C. Payne),34,33
189,2,5:38.0,Portland full timeout,,34,33
190,2,5:38.0,M. Plumlee enters the game for M. Harkless,,34,33
191,2,5:38.0,E. Turner enters the game for M. Leonard,,34,33
192,2,5:38.0,,S. Adams enters the game for D. Sabonis,34,33
193,2,5:38.0,,R. Westbrook enters the game for C. Payne,34,33
194,2,5:38.0,,A. Roberson enters the game for J. Grant,34,33
195,2,5:20.0,,Offensive charge foul by M. Plumlee (drawn by V. Oladipo),34,33
196,2,5:20.0,Turnover by M. Plumlee (offensive foul),,34,33
197,2,5:20.0,,A. Morrow enters the game for J. Lauvergne,34,33
198,2,5:12.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),34,36
199,2,4:48.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by A. Crabbe),,37,36
200,2,4:30.0,,V. Oladipo misses 3-pt jump shot from 23 ft,37,36
201,2,4:29.0,Defensive rebound by D. Lillard,,37,36
202,2,4:18.0,E. Turner makes 2-pt layup from 1 ft,,39,36
203,2,4:02.0,,R. Westbrook misses 3-pt jump shot from 25 ft,39,36
204,2,4:02.0,Defensive rebound by D. Lillard,,39,36
205,2,3:50.0,E. Turner misses 2-pt jump shot from 12 ft,,39,36
206,2,3:50.0,,Defensive rebound by V. Oladipo,39,36
207,2,3:46.0,,A. Roberson makes 2-pt dunk at rim (assist by V. Oladipo),39,38
208,2,3:20.0,E. Turner makes 2-pt jump shot from 8 ft,,41,38
209,2,3:00.0,,S. Adams makes 2-pt hook shot from 8 ft (assist by R. Westbrook),41,40
210,2,2:40.0,D. Lillard makes 2-pt layup from 1 ft,,43,40
211,2,2:26.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),43,42
212,2,2:07.0,A. Crabbe makes 2-pt jump shot from 13 ft,,45,42
213,2,1:48.0,,R. Westbrook misses 2-pt jump shot from 14 ft,45,42
214,2,1:47.0,,Offensive rebound by S. Adams,45,42
215,2,1:47.0,,S. Adams misses 2-pt layup from 1 ft,45,42
216,2,1:47.0,,Offensive rebound by Team,45,42
217,2,1:47.0,Official timeout,,45,42
218,2,1:47.0,C. McCollum enters the game for M. Plumlee,,45,42
219,2,1:47.0,M. Leonard enters the game for A. Crabbe,,45,42
220,2,1:43.0,,R. Westbrook makes 2-pt jump shot from 14 ft (assist by A. Morrow),45,44
221,2,1:25.0,E. Turner misses 2-pt layup from 1 ft (block by V. Oladipo),,45,44
222,2,1:24.0,,Defensive rebound by V. Oladipo,45,44
223,2,1:16.0,,A. Morrow misses 2-pt jump shot from 13 ft,45,44
224,2,1:15.0,Defensive rebound by M. Leonard,,45,44
225,2,1:06.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by A. Aminu),,48,44
226,2,0:57.0,,Shooting foul by A. Aminu (drawn by A. Roberson),48,44
227,2,0:57.0,,A. Roberson makes free throw 1 of 2,48,45
228,2,0:57.0,,D. Sabonis enters the game for S. Adams,48,45
229,2,0:57.0,,A. Roberson makes free throw 2 of 2,48,46
230,2,0:37.0,Shooting foul by D. Sabonis (drawn by D. Lillard),,48,46
231,2,0:37.0,D. Lillard makes free throw 1 of 2,,49,46
232,2,0:37.0,M. Harkless enters the game for M. Leonard,,49,46
233,2,0:37.0,D. Lillard makes free throw 2 of 2,,50,46
234,2,0:31.0,,R. Westbrook misses 2-pt layup from 1 ft,50,46
235,2,0:29.0,Defensive rebound by M. Harkless,,50,46
236,2,0:04.0,D. Lillard misses 3-pt jump shot from 25 ft,,50,46
237,2,0:04.0,Offensive rebound by E. Turner,,50,46
238,2,0:04.0,E. Turner makes 2-pt layup from 1 ft,,52,46
239,2,0:00.0,,R. Westbrook misses 3-pt jump shot from 25 ft,52,46
240,2,0:00.0,,Offensive rebound by Team,52,46
241,3,11:44.0,M. Plumlee misses 2-pt layup at rim,,52,46
242,3,11:42.0,Offensive rebound by N. Vonleh,,52,46
243,3,11:42.0,N. Vonleh misses 2-pt dunk at rim (block by V. Oladipo),,52,46
244,3,11:40.0,,Defensive rebound by V. Oladipo,52,46
245,3,11:26.0,,R. Westbrook makes 2-pt jump shot from 16 ft,52,48
246,3,11:05.0,D. Lillard misses 2-pt jump shot from 6 ft,,52,48
247,3,11:05.0,,Defensive rebound by R. Westbrook,52,48
248,3,11:02.0,,Turnover by R. Westbrook (bad pass),52,48
249,3,10:46.0,C. McCollum makes 2-pt layup from 2 ft (assist by D. Lillard),,54,48
250,3,10:34.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),54,50
251,3,10:10.0,M. Plumlee misses 2-pt layup at rim,,54,50
252,3,10:10.0,Offensive rebound by N. Vonleh,,54,50
253,3,10:06.0,E. Turner misses 3-pt jump shot from 25 ft,,54,50
254,3,10:04.0,Offensive rebound by M. Plumlee,,54,50
255,3,10:04.0,M. Plumlee misses 2-pt dunk at rim,,54,50
256,3,10:04.0,,Defensive rebound by V. Oladipo,54,50
257,3,9:46.0,,Turnover by S. Adams (3 sec),54,50
258,3,9:30.0,E. Turner makes 2-pt jump shot from 10 ft,,56,50
259,3,9:12.0,,R. Westbrook makes 2-pt layup from 1 ft,56,52
260,3,8:57.0,E. Turner misses 2-pt jump shot from 17 ft,,56,52
261,3,8:57.0,,Defensive rebound by V. Oladipo,56,52
262,3,8:42.0,,R. Westbrook makes 2-pt jump shot from 21 ft,56,54
263,3,8:20.0,E. Turner misses 2-pt jump shot from 13 ft,,56,54
264,3,8:20.0,,Defensive rebound by D. Sabonis,56,54
265,3,8:08.0,,R. Westbrook makes 2-pt layup from 2 ft,56,56
266,3,7:48.0,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),,58,56
267,3,7:33.0,,Shooting foul by E. Turner (drawn by D. Sabonis),58,56
268,3,7:33.0,,D. Sabonis makes free throw 1 of 2,58,57
269,3,7:33.0,,D. Sabonis makes free throw 2 of 2,58,58
270,3,7:13.0,N. Vonleh makes 2-pt dunk at rim (assist by E. Turner),,60,58
271,3,7:02.0,,R. Westbrook misses 2-pt jump shot from 13 ft,60,58
272,3,7:01.0,Defensive rebound by C. McCollum,,60,58
273,3,6:54.0,Turnover by C. McCollum (bad pass; steal by A. Roberson),,60,58
274,3,6:49.0,,V. Oladipo makes 2-pt layup from 1 ft,60,60
275,3,6:49.0,,Shooting foul by D. Lillard (drawn by V. Oladipo),60,60
276,3,6:49.0,,V. Oladipo makes free throw 1 of 1,60,61
277,3,6:25.0,Turnover by Team (shot clock),,60,61
278,3,6:11.0,,R. Westbrook misses 2-pt jump shot from 15 ft,60,61
279,3,6:11.0,Defensive rebound by E. Turner,,60,61
280,3,5:59.0,Shooting foul by A. Roberson (drawn by C. McCollum),,60,61
281,3,5:59.0,,Oklahoma City full timeout,60,61
282,3,5:59.0,C. McCollum makes free throw 1 of 2,,61,61
283,3,5:59.0,C. McCollum makes free throw 2 of 2,,62,61
284,3,5:50.0,,Turnover by R. Westbrook (bad pass; steal by E. Turner),62,61
285,3,5:44.0,E. Turner misses 2-pt layup from 1 ft,,62,61
286,3,5:43.0,,Defensive rebound by A. Roberson,62,61
287,3,5:41.0,,Personal foul by E. Turner (drawn by A. Roberson),62,61
288,3,5:41.0,,A. Morrow enters the game for V. Oladipo,62,61
289,3,5:41.0,A. Crabbe enters the game for C. McCollum,,62,61
290,3,5:33.0,,R. Westbrook misses 2-pt jump shot from 18 ft,62,61
291,3,5:32.0,Defensive rebound by D. Lillard,,62,61
292,3,5:24.0,Turnover by M. Plumlee (lost ball; steal by S. Adams),,62,61
293,3,5:21.0,,R. Westbrook makes 2-pt dunk at rim (assist by S. Adams),62,63
294,3,4:54.0,Turnover by A. Crabbe (bad pass),,62,63
295,3,4:54.0,,J. Lauvergne enters the game for D. Sabonis,62,63
296,3,4:41.0,,A. Morrow misses 3-pt jump shot from 25 ft,62,63
297,3,4:41.0,Defensive rebound by D. Lillard,,62,63
298,3,4:33.0,A. Crabbe misses 3-pt jump shot from 24 ft,,62,63
299,3,4:32.0,Offensive rebound by N. Vonleh,,62,63
300,3,4:26.0,D. Lillard misses 3-pt jump shot from 25 ft,,62,63
301,3,4:25.0,,Defensive rebound by R. Westbrook,62,63
302,3,4:18.0,,R. Westbrook misses 2-pt jump shot from 18 ft,62,63
303,3,4:17.0,Defensive rebound by D. Lillard,,62,63
304,3,4:09.0,Shooting foul by A. Roberson (drawn by D. Lillard),,62,63
305,3,4:09.0,D. Lillard makes free throw 1 of 2,,63,63
306,3,4:09.0,D. Lillard makes free throw 2 of 2,,64,63
307,3,3:58.0,,R. Westbrook misses 2-pt layup from 1 ft (block by M. Plumlee),64,63
308,3,3:58.0,,Offensive rebound by Team,64,63
309,3,3:58.0,M. Harkless enters the game for N. Vonleh,,64,63
310,3,3:58.0,A. Aminu enters the game for E. Turner,,64,63
311,3,3:52.0,,A. Roberson makes 2-pt dunk at rim,64,65
312,3,3:36.0,Shooting foul by R. Westbrook (drawn by M. Plumlee),,64,65
313,3,3:36.0,M. Plumlee makes free throw 1 of 2,,65,65
314,3,3:36.0,M. Plumlee makes free throw 2 of 2,,66,65
315,3,3:25.0,,A. Morrow makes 2-pt jump shot from 11 ft (assist by R. Westbrook),66,67
316,3,3:11.0,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),,68,67
317,3,3:11.0,Shooting foul by J. Lauvergne (drawn by M. Plumlee),,68,67
318,3,3:11.0,M. Plumlee makes free throw 1 of 1,,69,67
319,3,3:02.0,,R. Westbrook makes 2-pt jump shot from 10 ft,69,69
320,3,2:40.0,M. Plumlee misses 2-pt layup from 2 ft,,69,69
321,3,2:39.0,,Defensive rebound by J. Lauvergne,69,69
322,3,2:31.0,,R. Westbrook misses 2-pt jump shot from 17 ft,69,69
323,3,2:30.0,,Offensive rebound by Team,69,69
324,3,2:30.0,Portland full timeout,,69,69
325,3,2:30.0,C. McCollum enters the game for M. Plumlee,,69,69
326,3,2:30.0,M. Leonard enters the game for D. Lillard,,69,69
327,3,2:30.0,,C. Payne enters the game for A. Roberson,69,69
328,3,2:30.0,,V. Oladipo enters the game for R. Westbrook,69,69
329,3,2:20.0,,V. Oladipo misses 2-pt jump shot from 21 ft,69,69
330,3,2:18.0,,Offensive rebound by J. Lauvergne,69,69
331,3,2:11.0,,A. Morrow misses 2-pt layup from 1 ft,69,69
332,3,2:10.0,,Offensive rebound by S. Adams,69,69
333,3,2:10.0,,S. Adams misses 2-pt layup from 2 ft,69,69
334,3,2:09.0,Defensive rebound by A. Aminu,,69,69
335,3,2:02.0,A. Aminu misses 2-pt layup from 1 ft,,69,69
336,3,2:01.0,,Defensive rebound by V. Oladipo,69,69
337,3,1:54.0,,Personal foul by M. Leonard (drawn by J. Lauvergne),69,69
338,3,1:41.0,,S. Adams makes 2-pt jump shot from 6 ft (assist by V. Oladipo),69,71
339,3,1:23.0,A. Aminu misses 3-pt jump shot from 25 ft,,69,71
340,3,1:23.0,,Defensive rebound by V. Oladipo,69,71
341,3,1:00.0,,Turnover by V. Oladipo (bad pass; steal by A. Aminu),69,71
342,3,0:55.0,A. Aminu misses 2-pt jump shot from 6 ft,,69,71
343,3,0:54.0,Offensive rebound by A. Aminu,,69,71
344,3,0:54.0,A. Aminu misses 2-pt layup at rim,,69,71
345,3,0:53.0,Offensive rebound by A. Aminu,,69,71
346,3,0:53.0,Shooting foul by V. Oladipo (drawn by A. Aminu),,69,71
347,3,0:53.0,A. Aminu makes free throw 1 of 2,,70,71
348,3,0:53.0,A. Aminu makes free throw 2 of 2,,71,71
349,3,0:29.0,,Turnover by V. Oladipo (bad pass; steal by M. Harkless),71,71
350,3,0:24.0,C. McCollum misses 3-pt jump shot from 25 ft,,71,71
351,3,0:23.0,,Defensive rebound by J. Lauvergne,71,71
352,3,0:04.0,,Turnover by V. Oladipo (bad pass; steal by A. Aminu),71,71
353,3,0:01.0,M. Harkless makes 2-pt dunk at rim (assist by C. McCollum),,73,71
354,3,0:00.0,,C. Payne misses 3-pt jump shot from 54 ft,73,71
355,3,0:00.0,,Offensive rebound by Team,73,71
356,4,11:39.0,,V. Oladipo makes 2-pt jump shot from 4 ft,73,73
357,4,11:20.0,Turnover by C. McCollum (lost ball; steal by S. Adams),,73,73
358,4,11:16.0,,V. Oladipo misses 2-pt layup from 2 ft,73,73
359,4,11:14.0,,Offensive rebound by J. Lauvergne,73,73
360,4,11:11.0,,J. Lauvergne makes 2-pt layup from 1 ft,73,75
361,4,10:51.0,M. Harkless misses 2-pt layup from 2 ft,,73,75
362,4,10:49.0,Offensive rebound by M. Harkless,,73,75
363,4,10:48.0,M. Harkless makes 2-pt layup from 1 ft,,75,75
364,4,10:34.0,,Personal foul by A. Crabbe (drawn by A. Morrow),75,75
365,4,10:34.0,,D. Sabonis enters the game for S. Adams,75,75
366,4,10:27.0,,V. Oladipo makes 2-pt jump shot from 23 ft,75,77
367,4,10:08.0,A. Crabbe misses 3-pt jump shot from 24 ft,,75,77
368,4,10:08.0,,Defensive rebound by J. Lauvergne,75,77
369,4,10:00.0,,V. Oladipo makes 3-pt jump shot from 26 ft,75,80
370,4,9:40.0,C. McCollum makes 2-pt layup from 2 ft,,77,80
371,4,9:24.0,,J. Lauvergne makes 3-pt jump shot from 25 ft (assist by V. Oladipo),77,83
372,4,9:12.0,Personal foul by J. Lauvergne (drawn by A. Aminu),,77,83
373,4,9:12.0,,R. Westbrook enters the game for A. Morrow,77,83
374,4,9:00.0,A. Aminu misses 2-pt jump shot from 4 ft,,77,83
375,4,9:00.0,,Defensive rebound by V. Oladipo,77,83
376,4,8:53.0,,Turnover by V. Oladipo (lost ball),77,83
377,4,8:53.0,Official timeout,,77,83
378,4,8:53.0,D. Lillard enters the game for C. McCollum,,77,83
379,4,8:53.0,M. Plumlee enters the game for M. Leonard,,77,83
380,4,8:53.0,,A. Roberson enters the game for V. Oladipo,77,83
381,4,8:37.0,Personal foul by J. Lauvergne (drawn by M. Plumlee),,77,83
382,4,8:32.0,D. Lillard misses 2-pt jump shot from 15 ft,,77,83
383,4,8:31.0,,Defensive rebound by Team,77,83
384,4,8:31.0,Loose ball foul by M. Plumlee (drawn by C. Payne),,77,83
