,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
75,1,3:31.0,Offensive foul by P. Millsap (drawn by J. Wall),,12,17
76,1,3:31.0,Turnover by P. Millsap (offensive foul),,12,17
77,1,3:31.0,,Washington full timeout,12,17
78,1,3:31.0,,B. Jennings enters the game for B. Beal,12,17
79,1,3:31.0,M. Muscala enters the game for P. Millsap,,12,17
80,1,3:22.0,,J. Wall misses 2-pt jump shot from 8 ft,12,17
81,1,3:21.0,Defensive rebound by Team,,12,17
82,1,3:21.0,,Loose ball foul by M. Gortat (drawn by E. İlyasova),12,17
83,1,3:21.0,,B. Bogdanović enters the game for M. Gortat,12,17
84,1,3:09.0,D. Schröder makes 2-pt layup from 1 ft,,14,17
85,1,2:52.0,,Shooting foul by M. Muscala (drawn by J. Wall),14,17
86,1,2:52.0,,J. Wall makes free throw 1 of 2,14,18
87,1,2:52.0,,J. Wall makes free throw 2 of 2,14,19
88,1,2:32.0,K. Bazemore misses 3-pt jump shot from 26 ft,,14,19
89,1,2:31.0,,Defensive rebound by B. Bogdanović,14,19
90,1,2:26.0,,Shooting foul by M. Dunleavy (drawn by B. Bogdanović),14,19
91,1,2:26.0,,B. Bogdanović misses free throw 1 of 2,14,19
92,1,2:26.0,,Offensive rebound by Team,14,19
93,1,2:26.0,,B. Bogdanović makes free throw 2 of 2,14,20
94,1,2:16.0,Shooting foul by B. Bogdanović (drawn by D. Schröder),,14,20
95,1,2:16.0,D. Schröder makes free throw 1 of 2,,15,20
96,1,2:16.0,D. Schröder makes free throw 2 of 2,,16,20
97,1,2:02.0,,Shooting foul by K. Bazemore (drawn by K. Oubre),16,20
98,1,2:02.0,,K. Oubre makes free throw 1 of 2,16,21
99,1,2:02.0,,K. Oubre misses free throw 2 of 2,16,21
100,1,2:02.0,Defensive rebound by M. Muscala,,16,21
101,1,1:56.0,Shooting foul by K. Oubre (drawn by D. Schröder),,16,21
102,1,1:56.0,D. Schröder makes free throw 1 of 2,,17,21
103,1,1:56.0,D. Schröder makes free throw 2 of 2,,18,21
104,1,1:41.0,,J. Wall misses 2-pt jump shot from 18 ft,18,21
105,1,1:40.0,Defensive rebound by K. Bazemore,,18,21
106,1,1:33.0,Shooting foul by B. Jennings (drawn by K. Bazemore),,18,21
107,1,1:33.0,K. Bazemore makes free throw 1 of 2,,19,21
108,1,1:33.0,K. Bazemore makes free throw 2 of 2,,20,21
109,1,1:20.0,,J. Wall misses 2-pt layup from 2 ft,20,21
110,1,1:19.0,Defensive rebound by Team,,20,21
111,1,1:07.0,D. Schröder misses 2-pt jump shot from 18 ft,,20,21
112,1,1:06.0,,Defensive rebound by B. Bogdanović,20,21
113,1,0:56.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,20,21
114,1,0:55.0,Defensive rebound by M. Muscala,,20,21
115,1,0:46.0,D. Schröder makes 2-pt layup from 1 ft,,22,21
116,1,0:36.0,,Personal foul by M. Muscala (drawn by J. Wall),22,21
117,1,0:36.0,,J. Wall makes free throw 1 of 2,22,22
118,1,0:36.0,,J. Wall makes free throw 2 of 2,22,23
119,1,0:31.0,D. Schröder makes 2-pt layup from 1 ft,,24,23
120,1,0:10.0,,J. Wall misses 2-pt layup from 2 ft (block by K. Bazemore),24,23
121,1,0:07.0,Defensive rebound by M. Muscala,,24,23
122,1,0:03.0,E. İlyasova misses 3-pt jump shot from 27 ft,,24,23
123,1,0:02.0,,Defensive rebound by B. Bogdanović,24,23
124,1,0:01.0,,B. Bogdanović misses 3-pt jump shot from 53 ft,24,23
125,1,0:00.0,,Offensive rebound by Team,24,23
126,2,11:49.0,,B. Beal misses 2-pt jump shot from 19 ft,24,23
127,2,11:48.0,Defensive rebound by M. Muscala,,24,23
128,2,11:38.0,M. Muscala misses 2-pt jump shot from 5 ft,,24,23
129,2,11:37.0,Offensive rebound by E. İlyasova,,24,23
130,2,11:35.0,E. İlyasova misses 2-pt layup from 1 ft,,24,23
131,2,11:34.0,Offensive rebound by E. İlyasova,,24,23
132,2,11:18.0,M. Muscala misses 2-pt layup from 1 ft (block by J. Smith),,24,23
133,2,11:17.0,,Defensive rebound by B. Jennings,24,23
134,2,11:02.0,Offensive charge foul by B. Beal (drawn by M. Dunleavy),,24,23
135,2,11:02.0,,Turnover by B. Beal (offensive foul),24,23
136,2,11:02.0,T. Prince enters the game for M. Dunleavy,,24,23
137,2,10:52.0,Turnover by K. Bazemore (bad pass; steal by B. Beal),,24,23
138,2,10:45.0,,J. Smith makes 2-pt jump shot from 7 ft (assist by B. Jennings),24,25
139,2,10:28.0,Turnover by K. Bazemore (lost ball; steal by K. Oubre),,24,25
140,2,10:23.0,,K. Oubre misses 2-pt layup from 2 ft (block by K. Bazemore),24,25
141,2,10:22.0,,Offensive rebound by B. Jennings,24,25
142,2,10:20.0,,B. Jennings makes 2-pt layup from 1 ft,24,27
143,2,10:20.0,Atlanta full timeout,,24,27
144,2,10:20.0,P. Millsap enters the game for K. Bazemore,,24,27
145,2,10:20.0,J. Calderón enters the game for E. İlyasova,,24,27
146,2,10:00.0,T. Hardaway makes 2-pt layup from 2 ft,,26,27
147,2,9:46.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by B. Beal),26,30
148,2,9:37.0,T. Hardaway misses 3-pt jump shot from 27 ft,,26,30
149,2,9:37.0,,Defensive rebound by B. Jennings,26,30
150,2,9:31.0,,B. Jennings misses 3-pt jump shot from 24 ft,26,30
151,2,9:30.0,,Offensive rebound by J. Smith,26,30
152,2,9:28.0,,J. Smith misses 2-pt layup from 2 ft,26,30
153,2,9:28.0,Defensive rebound by M. Muscala,,26,30
154,2,9:26.0,Personal foul by B. Bogdanović (drawn by T. Hardaway),,26,30
155,2,9:13.0,P. Millsap misses 2-pt jump shot from 5 ft (block by J. Smith),,26,30
156,2,9:11.0,Offensive rebound by T. Hardaway,,26,30
157,2,9:07.0,M. Muscala misses 2-pt jump shot from 14 ft,,26,30
158,2,9:06.0,,Defensive rebound by J. Smith,26,30
159,2,8:54.0,,J. Smith makes 2-pt dunk at rim (assist by B. Beal),26,32
160,2,8:43.0,Personal foul by B. Bogdanović (drawn by M. Muscala),,26,32
161,2,8:43.0,,J. Wall enters the game for B. Bogdanović,26,32
162,2,8:33.0,J. Calderón makes 2-pt jump shot from 17 ft (assist by P. Millsap),,28,32
163,2,8:22.0,,B. Beal misses 2-pt jump shot from 4 ft (block by M. Muscala),28,32
164,2,8:22.0,,Offensive rebound by Team,28,32
165,2,8:22.0,D. Howard enters the game for M. Muscala,,28,32
166,2,8:22.0,,M. Gortat enters the game for J. Smith,28,32
167,2,8:19.0,,B. Beal misses 2-pt jump shot from 15 ft,28,32
168,2,8:18.0,Defensive rebound by D. Howard,,28,32
169,2,8:10.0,Shooting foul by K. Oubre (drawn by P. Millsap),,28,32
170,2,8:10.0,P. Millsap makes free throw 1 of 2,,29,32
171,2,8:10.0,,M. Morris enters the game for K. Oubre,29,32
172,2,8:10.0,P. Millsap makes free throw 2 of 2,,30,32
173,2,7:58.0,,M. Morris misses 2-pt jump shot from 15 ft,30,32
174,2,7:58.0,,Offensive rebound by B. Beal,30,32
175,2,7:54.0,,J. Wall makes 3-pt jump shot from 28 ft (assist by B. Beal),30,35
176,2,7:39.0,Turnover by D. Howard (lost ball; steal by B. Beal),,30,35
177,2,7:33.0,,Turnover by B. Beal (discontinued dribble),30,35
178,2,7:18.0,Shooting foul by B. Beal (drawn by T. Hardaway),,30,35
179,2,7:18.0,T. Hardaway makes free throw 1 of 2,,31,35
180,2,7:18.0,T. Hardaway makes free throw 2 of 2,,32,35
181,2,6:56.0,,Shooting foul by J. Calderón (drawn by B. Jennings),32,35
182,2,6:56.0,,Violation by Team (delay of game),32,35
183,2,6:56.0,,B. Jennings makes free throw 1 of 2,32,36
184,2,6:56.0,,B. Jennings makes free throw 2 of 2,32,37
185,2,6:42.0,Turnover by D. Howard (lost ball),,32,37
186,2,6:42.0,,O. Porter enters the game for B. Jennings,32,37
187,2,6:31.0,,J. Wall misses 2-pt jump shot from 21 ft,32,37
188,2,6:30.0,,Offensive rebound by M. Gortat,32,37
189,2,6:24.0,,O. Porter misses 3-pt jump shot from 26 ft,32,37
190,2,6:24.0,,Offensive rebound by Team,32,37
191,2,6:24.0,Loose ball foul by D. Howard (drawn by M. Gortat),,32,37
192,2,6:24.0,D. Schröder enters the game for J. Calderón,,32,37
193,2,6:19.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Gortat),32,40
194,2,6:03.0,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),,34,40
195,2,5:43.0,,Turnover by B. Beal (bad pass; steal by D. Howard),34,40
196,2,5:38.0,T. Hardaway misses 2-pt layup from 1 ft (block by J. Wall),,34,40
197,2,5:37.0,Offensive rebound by T. Prince,,34,40
198,2,5:35.0,T. Prince makes 2-pt layup from 1 ft,,36,40
199,2,5:18.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),36,42
200,2,4:55.0,Turnover by P. Millsap (bad pass; steal by O. Porter),,36,42
201,2,4:49.0,,J. Wall misses 2-pt layup from 3 ft (block by D. Howard),36,42
202,2,4:48.0,Defensive rebound by P. Millsap,,36,42
203,2,4:39.0,T. Prince misses 3-pt jump shot from 27 ft,,36,42
204,2,4:37.0,Offensive rebound by D. Schröder,,36,42
205,2,4:29.0,,Offensive charge foul by T. Hardaway (drawn by M. Gortat),36,42
206,2,4:29.0,Turnover by T. Hardaway (offensive foul),,36,42
207,2,4:29.0,Official timeout,,36,42
208,2,4:29.0,K. Bazemore enters the game for T. Prince,,36,42
209,2,4:29.0,T. Sefolosha enters the game for T. Hardaway,,36,42
210,2,4:15.0,,O. Porter misses 3-pt jump shot from 26 ft,36,42
211,2,4:14.0,Defensive rebound by D. Howard,,36,42
212,2,4:02.0,D. Schröder misses 3-pt jump shot from 27 ft,,36,42
213,2,4:01.0,,Defensive rebound by Team,36,42
214,2,4:00.0,M. Muscala enters the game for D. Howard,,36,42
215,2,3:46.0,,Shooting block foul by M. Muscala (drawn by B. Beal),36,42
216,2,3:46.0,,B. Beal makes free throw 1 of 2,36,43
217,2,3:46.0,,B. Beal misses free throw 2 of 2,36,43
218,2,3:45.0,Defensive rebound by D. Schröder,,36,43
219,2,3:30.0,K. Bazemore makes 2-pt jump shot from 19 ft,,38,43
220,2,3:09.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),38,45
221,2,2:54.0,Personal foul by J. Wall (drawn by T. Sefolosha),,38,45
222,2,2:54.0,,Washington full timeout,38,45
223,2,2:54.0,T. Sefolosha misses free throw 1 of 2,,38,45
224,2,2:54.0,Offensive rebound by Team,,38,45
225,2,2:54.0,T. Sefolosha misses free throw 2 of 2,,38,45
226,2,2:54.0,E. İlyasova enters the game for P. Millsap,,38,45
227,2,2:53.0,,Defensive rebound by M. Morris,38,45
228,2,2:37.0,,M. Gortat makes 2-pt hook shot from 6 ft,38,47
229,2,2:19.0,D. Schröder makes 2-pt jump shot from 10 ft,,40,47
230,2,2:19.0,Shooting foul by M. Morris (drawn by D. Schröder),,40,47
231,2,2:19.0,,Technical foul by Team,40,47
232,2,2:19.0,D. Schröder makes technical free throw,,41,47
233,2,2:19.0,D. Schröder misses free throw 1 of 1,,41,47
234,2,2:19.0,,J. Smith enters the game for M. Morris,41,47
235,2,2:18.0,,Defensive rebound by M. Gortat,41,47
236,2,1:56.0,,B. Beal misses 2-pt layup from 2 ft,41,47
237,2,1:55.0,Defensive rebound by E. İlyasova,,41,47
238,2,1:48.0,Personal foul by O. Porter (drawn by K. Bazemore),,41,47
239,2,1:48.0,K. Bazemore makes free throw 1 of 2,,42,47
240,2,1:48.0,,K. Oubre enters the game for O. Porter,42,47
241,2,1:48.0,K. Bazemore makes free throw 2 of 2,,43,47
242,2,1:35.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),43,49
243,2,1:18.0,D. Schröder misses 3-pt jump shot from 28 ft,,43,49
244,2,1:17.0,,Defensive rebound by J. Wall,43,49
245,2,1:13.0,,Shooting foul by K. Bazemore (drawn by J. Wall),43,49
246,2,1:13.0,,J. Wall makes free throw 1 of 2,43,50
247,2,1:13.0,P. Millsap enters the game for E. İlyasova,,43,50
248,2,1:13.0,,J. Wall makes free throw 2 of 2,43,51
249,2,1:00.0,D. Schröder misses 2-pt jump shot from 14 ft,,43,51
250,2,0:59.0,,Defensive rebound by J. Smith,43,51
251,2,0:49.0,,J. Wall misses 2-pt layup from 1 ft (block by M. Muscala),43,51
252,2,0:49.0,Defensive rebound by Team,,43,51
253,2,0:29.0,T. Sefolosha misses 2-pt jump shot from 3 ft (block by K. Oubre),,43,51
254,2,0:29.0,Offensive rebound by Team,,43,51
255,2,0:29.0,Atlanta full timeout,,43,51
256,2,0:25.0,P. Millsap misses 2-pt jump shot from 12 ft,,43,51
257,2,0:24.0,Offensive rebound by K. Bazemore,,43,51
258,2,0:22.0,K. Bazemore misses 2-pt jump shot from 7 ft,,43,51
259,2,0:20.0,,Defensive rebound by M. Gortat,43,51
260,2,0:01.0,,B. Beal misses 2-pt layup from 2 ft,43,51
261,2,0:00.0,,Offensive rebound by Team,43,51
262,3,11:44.0,,O. Porter makes 2-pt jump shot from 20 ft (assist by J. Wall),43,53
263,3,11:31.0,T. Prince makes 2-pt jump shot from 18 ft (assist by T. Hardaway),,45,53
264,3,11:06.0,,J. Wall misses 2-pt jump shot from 16 ft,45,53
265,3,11:06.0,Defensive rebound by Team,,45,53
266,3,10:47.0,Turnover by P. Millsap (lost ball),,45,53
267,3,10:32.0,,O. Porter misses 3-pt jump shot from 26 ft,45,53
268,3,10:31.0,Defensive rebound by D. Howard,,45,53
269,3,10:20.0,Personal foul by O. Porter (drawn by T. Prince),,45,53
270,3,10:20.0,,K. Oubre enters the game for O. Porter,45,53
271,3,10:14.0,,Violation by M. Morris (def goaltending),45,53
272,3,10:14.0,T. Hardaway makes 2-pt layup from 1 ft (assist by D. Howard),,47,53
273,3,9:53.0,,B. Beal makes 2-pt jump shot from 19 ft,47,55
274,3,9:40.0,T. Hardaway makes 3-pt jump shot from 26 ft,,50,55
275,3,9:27.0,,B. Beal misses 3-pt jump shot from 25 ft,50,55
276,3,9:26.0,Defensive rebound by D. Howard,,50,55
277,3,9:15.0,P. Millsap misses 3-pt jump shot from 26 ft,,50,55
278,3,9:14.0,Offensive rebound by D. Howard,,50,55
279,3,9:14.0,Personal foul by K. Oubre (drawn by D. Howard),,50,55
280,3,9:11.0,Turnover by D. Howard (bad pass; steal by J. Wall),,50,55
281,3,9:07.0,,J. Wall makes 2-pt dunk at rim,50,57
282,3,8:50.0,D. Schröder misses 3-pt jump shot from 25 ft,,50,57
283,3,8:50.0,Offensive rebound by Team,,50,57
284,3,8:50.0,,Loose ball foul by M. Morris (drawn by P. Millsap),50,57
285,3,8:50.0,,J. Smith enters the game for M. Morris,50,57
286,3,8:45.0,Shooting block foul by J. Smith (drawn by P. Millsap),,50,57
287,3,8:45.0,P. Millsap makes free throw 1 of 3,,51,57
288,3,8:45.0,P. Millsap makes free throw 2 of 3,,52,57
289,3,8:45.0,P. Millsap makes free throw 3 of 3,,53,57
290,3,8:28.0,,Personal foul by D. Schröder (drawn by J. Smith),53,57
291,3,8:22.0,,Personal foul by T. Hardaway (drawn by B. Beal),53,57
292,3,8:17.0,,B. Beal makes 2-pt jump shot from 16 ft,53,59
293,3,8:05.0,Personal foul by K. Oubre (drawn by T. Prince),,53,59
294,3,8:05.0,,Technical foul by Team,53,59
295,3,8:05.0,D. Schröder makes technical free throw,,54,59
296,3,8:05.0,T. Prince makes free throw 1 of 2,,55,59
297,3,8:05.0,,B. Bogdanović enters the game for K. Oubre,54,59
298,3,8:05.0,T. Prince makes free throw 2 of 2,,56,59
299,3,7:51.0,,Shooting foul by D. Howard (drawn by J. Wall),56,59
300,3,7:51.0,,J. Wall makes free throw 1 of 2,56,60
301,3,7:51.0,,J. Wall makes free throw 2 of 2,56,61
302,3,7:38.0,Turnover by T. Hardaway (bad pass; steal by M. Gortat),,56,61
303,3,7:30.0,,Shooting foul by D. Howard (drawn by J. Smith),56,61
304,3,7:30.0,,J. Smith makes free throw 1 of 2,56,62
305,3,7:30.0,,J. Smith makes free throw 2 of 2,56,63
306,3,7:20.0,Personal foul by J. Smith (drawn by P. Millsap),,56,63
307,3,7:20.0,P. Millsap makes free throw 1 of 2,,57,63
308,3,7:20.0,P. Millsap makes free throw 2 of 2,,58,63
309,3,7:03.0,,J. Wall makes 2-pt jump shot from 14 ft,58,65
310,3,6:48.0,P. Millsap makes 2-pt jump shot from 11 ft,,60,65
311,3,6:48.0,Shooting foul by J. Smith (drawn by P. Millsap),,60,65
312,3,6:48.0,P. Millsap makes free throw 1 of 1,,61,65
313,3,6:29.0,,M. Gortat makes 2-pt jump shot from 12 ft,61,67
314,3,6:14.0,D. Schröder misses 3-pt jump shot from 27 ft,,61,67
315,3,6:13.0,,Defensive rebound by M. Gortat,61,67
316,3,6:07.0,,B. Beal misses 3-pt jump shot from 27 ft,61,67
317,3,6:05.0,Defensive rebound by T. Prince,,61,67
318,3,5:58.0,T. Prince makes 2-pt jump shot from 3 ft,,63,67
319,3,5:41.0,,B. Beal misses 3-pt jump shot from 25 ft,63,67
320,3,5:40.0,Defensive rebound by P. Millsap,,63,67
321,3,5:30.0,P. Millsap makes 2-pt jump shot from 6 ft (assist by D. Schröder),,65,67
322,3,5:30.0,,Washington full timeout,65,67
323,3,5:30.0,K. Bazemore enters the game for T. Hardaway,,65,67
324,3,5:09.0,,Turnover by J. Wall (bad pass; steal by D. Schröder),65,67
325,3,5:03.0,T. Prince makes 2-pt layup from 2 ft (assist by D. Schröder),,67,67
326,3,4:50.0,,B. Beal misses 3-pt jump shot from 26 ft,67,67
327,3,4:49.0,Defensive rebound by P. Millsap,,67,67
328,3,4:42.0,P. Millsap makes 2-pt layup from 1 ft,,69,67
329,3,4:27.0,,J. Smith misses 2-pt jump shot from 17 ft,69,67
330,3,4:26.0,Defensive rebound by Team,,69,67
331,3,4:08.0,D. Schröder makes 3-pt jump shot from 25 ft,,72,67
332,3,3:53.0,,Turnover by J. Wall (lost ball; steal by P. Millsap),72,67
333,3,3:48.0,D. Schröder misses 2-pt layup from 1 ft,,72,67
334,3,3:47.0,Offensive rebound by D. Schröder,,72,67
335,3,3:38.0,Personal foul by J. Smith (drawn by P. Millsap),,72,67
336,3,3:38.0,P. Millsap makes free throw 1 of 2,,73,67
337,3,3:38.0,M. Muscala enters the game for D. Howard,,73,67
338,3,3:38.0,P. Millsap makes free throw 2 of 2,,74,67
339,3,3:23.0,,B. Beal misses 2-pt jump shot from 6 ft,74,67
340,3,3:22.0,,Offensive rebound by M. Gortat,74,67
341,3,3:16.0,,J. Wall misses 2-pt jump shot from 4 ft,74,67
342,3,3:15.0,,Offensive rebound by M. Gortat,74,67
343,3,3:13.0,,M. Gortat misses 2-pt layup from 2 ft,74,67
344,3,3:13.0,Defensive rebound by P. Millsap,,74,67
345,3,2:57.0,M. Muscala misses 3-pt jump shot from 24 ft,,74,67
346,3,2:56.0,,Defensive rebound by M. Gortat,74,67
347,3,2:42.0,,M. Gortat makes 2-pt layup from 1 ft,74,69
348,3,2:25.0,D. Schröder misses 2-pt layup from 3 ft (block by M. Gortat),,74,69
349,3,2:24.0,,Defensive rebound by J. Smith,74,69
350,3,2:21.0,,Shooting foul by K. Bazemore (drawn by J. Wall),74,69
351,3,2:21.0,Atlanta full timeout,,74,69
352,3,2:21.0,,J. Wall makes free throw 1 of 2,74,70
353,3,2:21.0,,B. Jennings enters the game for B. Beal,74,69
354,3,2:21.0,,J. Wall misses free throw 2 of 2,74,70
355,3,2:20.0,,Offensive rebound by J. Smith,74,70
356,3,2:05.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,74,70
357,3,2:04.0,Defensive rebound by P. Millsap,,74,70
358,3,1:49.0,P. Millsap misses 2-pt layup from 1 ft,,74,70
359,3,1:48.0,,Defensive rebound by J. Wall,74,70
360,3,1:40.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,74,70
361,3,1:39.0,,Offensive rebound by B. Bogdanović,74,70
362,3,1:37.0,,Personal foul by K. Bazemore (drawn by B. Bogdanović),74,70
363,3,1:37.0,Violation by Team (delay of game),,74,70
364,3,1:37.0,,B. Bogdanović makes free throw 1 of 2,74,71
365,3,1:37.0,T. Hardaway enters the game for P. Millsap,,74,71
366,3,1:37.0,E. İlyasova enters the game for T. Prince,,74,71
367,3,1:37.0,,B. Bogdanović makes free throw 2 of 2,74,72
368,3,1:21.0,E. İlyasova makes 2-pt jump shot from 18 ft (assist by M. Muscala),,76,72
369,3,1:06.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,76,72
370,3,1:06.0,Defensive rebound by M. Muscala,,76,72
371,3,0:53.0,D. Schröder makes 2-pt layup from 1 ft,,78,72
372,3,0:42.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),78,74
373,3,0:32.0,D. Schröder misses 3-pt jump shot from 26 ft,,78,74
374,3,0:31.0,,Defensive rebound by B. Jennings,78,74
375,3,0:10.0,,J. Wall misses 2-pt layup from 1 ft,78,74
376,3,0:09.0,,Offensive rebound by M. Gortat,78,74
377,3,0:07.0,,M. Gortat misses 2-pt layup at rim,78,74
378,3,0:06.0,Defensive rebound by K. Bazemore,,78,74
379,3,0:01.0,K. Bazemore misses 2-pt jump shot from 7 ft,,78,74
380,3,0:00.0,Offensive rebound by Team,,78,74
381,4,11:45.0,T. Hardaway misses 2-pt layup from 1 ft,,78,74
382,4,11:44.0,,Defensive rebound by J. Smith,78,74
383,4,11:30.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Smith),78,76
384,4,11:09.0,M. Muscala makes 2-pt dunk at rim (assist by J. Calderón),,80,76
385,4,10:57.0,,B. Beal misses 3-pt jump shot from 26 ft,80,76
386,4,10:56.0,Defensive rebound by K. Bazemore,,80,76
387,4,10:46.0,T. Hardaway misses 2-pt layup at rim (block by M. Morris),,80,76
388,4,10:46.0,,Defensive rebound by Team,80,76
389,4,10:35.0,,B. Jennings makes 2-pt jump shot from 18 ft,80,78
390,4,10:15.0,M. Muscala misses 2-pt layup from 1 ft (block by M. Morris),,80,78
