,QUARTER,TIME_REMAINING,DENVER_ACTION,ORLANDO_ACTION,DENVER_SCORE,ORLANDO_SCORE
58,1,5:00.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by D. Augustin),15,16
59,1,5:00.0,Denver full timeout,,15,16
60,1,5:00.0,N. Jokić enters the game for J. Nurkić,,15,16
61,1,5:00.0,,E. Payton enters the game for D. Augustin,15,16
62,1,4:44.0,N. Jokić makes 2-pt hook shot from 4 ft (assist by D. Gallinari),,17,16
63,1,4:20.0,,E. Payton misses 2-pt jump shot from 8 ft,17,16
64,1,4:18.0,Defensive rebound by N. Jokić,,17,16
65,1,4:11.0,E. Mudiay makes 2-pt layup from 2 ft,,19,16
66,1,4:00.0,,Shooting foul by D. Gallinari (drawn by A. Gordon),19,16
67,1,4:00.0,,A. Gordon makes free throw 1 of 2,19,17
68,1,4:00.0,J. Nelson enters the game for E. Mudiay,,19,17
69,1,4:00.0,J. Murray enters the game for W. Barton,,19,17
70,1,4:00.0,,A. Gordon makes free throw 2 of 2,19,18
71,1,3:46.0,Shooting foul by A. Gordon (drawn by D. Gallinari),,19,18
72,1,3:46.0,D. Gallinari makes free throw 1 of 3,,20,18
73,1,3:46.0,D. Gallinari makes free throw 2 of 3,,21,18
74,1,3:46.0,,J. Green enters the game for A. Gordon,21,18
75,1,3:46.0,D. Gallinari makes free throw 3 of 3,,22,18
76,1,3:38.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by E. Payton),22,20
77,1,3:23.0,K. Faried makes 2-pt hook shot from 6 ft (assist by D. Gallinari),,24,20
78,1,3:05.0,,S. Ibaka makes 2-pt jump shot from 20 ft (assist by E. Fournier),24,22
79,1,2:54.0,K. Faried misses 2-pt jump shot from 4 ft (block by S. Ibaka),,24,22
80,1,2:51.0,,Defensive rebound by E. Payton,24,22
81,1,2:46.0,,J. Green misses 3-pt jump shot from 25 ft,24,22
82,1,2:44.0,Defensive rebound by K. Faried,,24,22
83,1,2:34.0,N. Jokić misses 3-pt jump shot from 26 ft,,24,22
84,1,2:34.0,,Defensive rebound by Team,24,22
85,1,2:34.0,,Orlando full timeout,24,22
86,1,2:34.0,,J. Meeks enters the game for S. Ibaka,24,22
87,1,2:17.0,,J. Green misses 2-pt layup from 2 ft (block by N. Jokić),24,22
88,1,2:14.0,Defensive rebound by N. Jokić,,24,22
89,1,2:02.0,J. Nelson misses 2-pt layup from 2 ft,,24,22
90,1,2:00.0,Offensive rebound by K. Faried,,24,22
91,1,2:00.0,K. Faried makes 2-pt dunk at rim,,26,22
92,1,1:54.0,,E. Fournier misses 2-pt layup from 2 ft,26,22
93,1,1:52.0,Defensive rebound by K. Faried,,26,22
94,1,1:40.0,N. Jokić makes 2-pt jump shot from 14 ft,,28,22
95,1,1:26.0,,Shooting foul by N. Jokić (drawn by E. Fournier),28,22
96,1,1:26.0,,E. Fournier makes free throw 1 of 2,28,23
97,1,1:26.0,,S. Zimmerman enters the game for B. Biyombo,28,23
98,1,1:26.0,,E. Fournier makes free throw 2 of 2,28,24
99,1,1:04.0,J. Murray misses 3-pt jump shot from 25 ft,,28,24
100,1,1:03.0,,Defensive rebound by E. Fournier,28,24
101,1,0:58.0,,J. Green makes 2-pt jump shot from 22 ft (assist by E. Fournier),28,26
102,1,0:49.0,K. Faried makes 2-pt layup from 2 ft (assist by N. Jokić),,30,26
103,1,0:30.0,,Shooting foul by K. Faried (drawn by J. Green),30,26
104,1,0:30.0,,J. Green misses free throw 1 of 2,30,26
105,1,0:30.0,,Offensive rebound by Team,30,26
106,1,0:30.0,,J. Green makes free throw 2 of 2,30,27
107,1,0:11.0,K. Faried makes 2-pt layup from 2 ft (assist by J. Murray),,32,27
108,1,0:00.0,,E. Payton makes 2-pt jump shot from 15 ft,32,29
109,2,11:45.0,J. Murray misses 2-pt jump shot from 19 ft,,32,29
110,2,11:43.0,,Defensive rebound by S. Zimmerman,32,29
111,2,11:37.0,,Turnover by E. Payton (bad pass; steal by N. Jokić),32,29
112,2,11:22.0,J. Nelson misses 2-pt jump shot from 21 ft,,32,29
113,2,11:21.0,Offensive rebound by N. Jokić,,32,29
114,2,11:19.0,N. Jokić makes 2-pt hook shot from 5 ft,,34,29
115,2,11:00.0,,Turnover by E. Payton (bad pass; steal by J. Murray),34,29
116,2,10:54.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,34,29
117,2,10:53.0,,Defensive rebound by E. Payton,34,29
118,2,10:45.0,,J. Meeks misses 2-pt jump shot from 15 ft,34,29
119,2,10:44.0,Defensive rebound by K. Faried,,34,29
120,2,10:29.0,N. Jokić makes 2-pt jump shot from 8 ft,,36,29
121,2,10:15.0,,S. Zimmerman makes 2-pt jump shot from 19 ft (assist by E. Payton),36,31
122,2,10:04.0,Turnover by J. Nelson (bad pass; steal by M. Hezonja),,36,31
123,2,9:53.0,,M. Hezonja makes 2-pt jump shot from 11 ft,36,33
124,2,9:39.0,J. Murray makes 2-pt layup from 2 ft,,38,33
125,2,9:25.0,,J. Meeks misses 2-pt jump shot from 18 ft,38,33
126,2,9:24.0,Defensive rebound by N. Jokić,,38,33
127,2,9:15.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by K. Faried),,41,33
128,2,8:53.0,,J. Green makes 3-pt jump shot from 24 ft (assist by E. Payton),41,36
129,2,8:36.0,N. Jokić misses 2-pt jump shot from 20 ft,,41,36
130,2,8:35.0,Offensive rebound by K. Faried,,41,36
131,2,8:35.0,K. Faried makes 2-pt layup from 2 ft,,43,36
132,2,8:17.0,,S. Zimmerman misses 2-pt jump shot from 18 ft,43,36
133,2,8:16.0,Defensive rebound by Team,,43,36
134,2,8:16.0,Official timeout,,43,36
135,2,8:03.0,,Violation by S. Zimmerman (kicked ball),43,36
136,2,7:54.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by N. Jokić),,46,36
137,2,7:35.0,,J. Green makes 2-pt jump shot from 11 ft,46,38
138,2,7:18.0,J. Murray misses 3-pt jump shot from 25 ft,,46,38
139,2,7:17.0,,Defensive rebound by J. Green,46,38
140,2,6:57.0,,E. Payton misses 2-pt jump shot from 11 ft,46,38
141,2,6:54.0,Defensive rebound by N. Jokić,,46,38
142,2,6:46.0,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by N. Jokić),,49,38
143,2,6:46.0,,Orlando full timeout,49,38
144,2,6:46.0,,E. Fournier enters the game for J. Green,49,38
145,2,6:46.0,,S. Ibaka enters the game for J. Meeks,49,38
146,2,6:46.0,,B. Biyombo enters the game for S. Zimmerman,49,38
147,2,6:46.0,E. Mudiay enters the game for K. Faried,,49,38
148,2,6:46.0,D. Arthur enters the game for N. Jokić,,49,38
149,2,6:46.0,J. Nurkić enters the game for J. Nelson,,49,38
150,2,6:34.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),49,41
151,2,6:15.0,J. Hernangómez misses 2-pt layup from 2 ft,,49,41
152,2,6:14.0,Offensive rebound by J. Hernangómez,,49,41
153,2,5:59.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by D. Arthur),,52,41
154,2,5:38.0,,S. Ibaka misses 2-pt jump shot from 9 ft (block by J. Murray),52,41
155,2,5:36.0,,Offensive rebound by B. Biyombo,52,41
156,2,5:31.0,,B. Biyombo misses 2-pt hook shot from 9 ft,52,41
157,2,5:30.0,Defensive rebound by J. Nurkić,,52,41
158,2,5:29.0,Turnover by E. Mudiay (bad pass),,52,41
159,2,5:29.0,,A. Gordon enters the game for M. Hezonja,52,41
160,2,5:29.0,W. Barton enters the game for J. Murray,,52,41
161,2,5:18.0,,S. Ibaka makes 3-pt jump shot from 25 ft,52,44
162,2,5:00.0,J. Hernangómez misses 2-pt hook shot from 5 ft,,52,44
163,2,4:59.0,,Defensive rebound by A. Gordon,52,44
164,2,4:44.0,,Turnover by E. Payton (step out of bounds),52,44
165,2,4:23.0,J. Nurkić makes 2-pt hook shot from 6 ft,,54,44
166,2,4:06.0,,E. Fournier misses 2-pt jump shot from 18 ft,54,44
167,2,4:05.0,Defensive rebound by E. Mudiay,,54,44
168,2,4:00.0,D. Arthur misses 2-pt layup from 2 ft (block by S. Ibaka),,54,44
169,2,3:59.0,,Defensive rebound by E. Fournier,54,44
170,2,3:59.0,,Personal foul by J. Hernangómez,54,44
171,2,3:59.0,D. Gallinari enters the game for J. Hernangómez,,54,44
172,2,3:50.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by B. Biyombo),54,47
173,2,3:42.0,Personal foul by E. Fournier (drawn by W. Barton),,54,47
174,2,3:32.0,Shooting foul by A. Gordon (drawn by D. Gallinari),,54,47
175,2,3:32.0,D. Gallinari makes free throw 1 of 2,,55,47
176,2,3:32.0,,J. Green enters the game for A. Gordon,55,47
177,2,3:32.0,D. Gallinari makes free throw 2 of 2,,56,47
178,2,3:26.0,,E. Payton makes 2-pt layup from 2 ft (assist by J. Green),56,49
179,2,3:26.0,,Shooting foul by E. Mudiay (drawn by E. Payton),56,49
180,2,3:26.0,,E. Payton misses free throw 1 of 1,56,49
181,2,3:25.0,Defensive rebound by D. Gallinari,,56,49
182,2,3:10.0,J. Nurkić misses 2-pt layup from 2 ft,,56,49
183,2,3:09.0,,Defensive rebound by J. Green,56,49
184,2,3:06.0,,Shooting foul by W. Barton (drawn by S. Ibaka),56,49
185,2,3:06.0,,S. Ibaka makes free throw 1 of 2,56,50
186,2,3:06.0,,D. Augustin enters the game for E. Payton,56,50
187,2,3:06.0,,S. Ibaka makes free throw 2 of 2,56,51
188,2,2:55.0,E. Mudiay makes 2-pt layup from 2 ft,,58,51
189,2,2:34.0,,D. Augustin misses 2-pt jump shot from 10 ft,58,51
190,2,2:33.0,Defensive rebound by D. Gallinari,,58,51
191,2,2:33.0,,Loose ball foul by D. Augustin (drawn by D. Gallinari),58,51
192,2,2:33.0,Denver full timeout,,58,51
193,2,2:22.0,D. Gallinari misses 2-pt jump shot from 19 ft,,58,51
194,2,2:21.0,,Defensive rebound by B. Biyombo,58,51
195,2,2:10.0,,Turnover by J. Green (bad pass),58,51
196,2,2:01.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by D. Arthur),,61,51
197,2,1:36.0,,S. Ibaka makes 2-pt hook shot from 7 ft (assist by B. Biyombo),61,53
198,2,1:20.0,D. Gallinari makes 2-pt jump shot from 12 ft,,63,53
199,2,1:01.0,,S. Ibaka makes 2-pt dunk at rim (assist by D. Augustin),63,55
200,2,0:54.0,W. Barton makes 2-pt layup from 2 ft (assist by D. Arthur),,65,55
201,2,0:54.0,,Orlando full timeout,65,55
202,2,0:54.0,J. Hernangómez enters the game for W. Barton,,65,55
203,2,0:54.0,,E. Payton enters the game for J. Green,65,55
204,2,0:45.0,,E. Fournier misses 3-pt jump shot from 25 ft,65,55
205,2,0:43.0,Defensive rebound by J. Nurkić,,65,55
206,2,0:42.0,Turnover by J. Nurkić (bad pass; steal by E. Fournier),,65,55
207,2,0:34.0,,Shooting foul by D. Arthur (drawn by E. Fournier),65,55
208,2,0:34.0,,E. Fournier makes free throw 1 of 2,65,56
209,2,0:34.0,,E. Fournier misses free throw 2 of 2,65,56
210,2,0:34.0,Defensive rebound by J. Nurkić,,65,56
211,2,0:34.0,,J. Green enters the game for D. Augustin,65,56
212,2,0:12.0,D. Arthur misses 2-pt jump shot from 11 ft,,65,56
213,2,0:11.0,,Defensive rebound by S. Ibaka,65,56
214,2,0:03.0,,E. Fournier makes 2-pt layup from 2 ft,65,58
215,3,11:37.0,J. Nurkić makes 2-pt hook shot from 7 ft,,67,58
216,3,11:37.0,Violation by Team (jump ball),,67,58
217,3,11:21.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by A. Gordon),67,61
218,3,11:06.0,D. Gallinari makes 2-pt layup from 2 ft,,69,61
219,3,10:52.0,,A. Gordon misses 2-pt jump shot from 16 ft,69,61
220,3,10:51.0,Defensive rebound by J. Nurkić,,69,61
221,3,10:42.0,D. Arthur misses 3-pt jump shot from 25 ft,,69,61
222,3,10:41.0,,Defensive rebound by A. Gordon,69,61
223,3,10:37.0,,Personal foul by D. Gallinari (drawn by A. Gordon),69,61
224,3,10:29.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by E. Fournier),69,63
225,3,10:13.0,D. Gallinari misses 2-pt jump shot from 17 ft,,69,63
226,3,10:11.0,,Defensive rebound by S. Ibaka,69,63
227,3,9:57.0,,E. Fournier misses 2-pt jump shot from 15 ft,69,63
228,3,9:55.0,Defensive rebound by J. Nurkić,,69,63
229,3,9:44.0,J. Nurkić makes 2-pt dunk at rim (assist by W. Barton),,71,63
230,3,9:20.0,,D. Augustin misses 2-pt layup from 2 ft (block by J. Nurkić),71,63
231,3,9:20.0,Defensive rebound by Team,,71,63
232,3,9:04.0,J. Nurkić makes 2-pt hook shot from 7 ft (assist by D. Arthur),,73,63
233,3,9:03.0,Technical foul by Team,,73,63
234,3,9:03.0,,E. Fournier makes technical free throw,73,64
235,3,8:54.0,,Personal foul by W. Barton (drawn by E. Fournier),73,64
236,3,8:43.0,,S. Ibaka misses 2-pt jump shot from 16 ft,73,64
237,3,8:42.0,Defensive rebound by E. Mudiay,,73,64
238,3,8:32.0,J. Nurkić makes 2-pt layup from 2 ft (assist by E. Mudiay),,75,64
239,3,8:32.0,,Orlando full timeout,75,64
240,3,8:22.0,,S. Ibaka makes 2-pt hook shot from 9 ft (assist by E. Fournier),75,66
241,3,8:05.0,D. Gallinari makes 2-pt layup from 2 ft,,77,66
242,3,7:41.0,,E. Fournier makes 2-pt jump shot from 21 ft,77,68
243,3,7:27.0,Shooting foul by E. Fournier (drawn by W. Barton),,77,68
244,3,7:27.0,W. Barton makes free throw 1 of 2,,78,68
245,3,7:27.0,W. Barton misses free throw 2 of 2,,78,68
246,3,7:26.0,,Defensive rebound by E. Fournier,78,68
247,3,7:10.0,,S. Ibaka makes 2-pt jump shot from 20 ft (assist by A. Gordon),78,70
248,3,6:57.0,J. Nurkić misses 2-pt dunk at rim (block by S. Ibaka),,78,70
249,3,6:55.0,,Defensive rebound by D. Augustin,78,70
250,3,6:49.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. Augustin),78,73
251,3,6:49.0,Denver full timeout,,78,73
252,3,6:39.0,Turnover by J. Nurkić (bad pass),,78,73
253,3,6:28.0,,E. Fournier makes 2-pt jump shot from 18 ft (assist by D. Augustin),78,75
254,3,6:18.0,J. Nurkić makes 2-pt dunk at rim (assist by W. Barton),,80,75
255,3,6:03.0,,E. Fournier makes 2-pt layup from 2 ft (assist by D. Augustin),80,77
256,3,5:57.0,Personal foul by E. Fournier (drawn by E. Mudiay),,80,77
257,3,5:55.0,Offensive foul by D. Gallinari (drawn by A. Gordon),,80,77
258,3,5:55.0,Turnover by D. Gallinari (offensive foul),,80,77
259,3,5:45.0,,D. Augustin makes 2-pt jump shot from 17 ft,80,79
260,3,5:24.0,E. Mudiay misses 3-pt jump shot from 25 ft,,80,79
261,3,5:22.0,,Defensive rebound by A. Gordon,80,79
262,3,5:04.0,,E. Fournier makes 2-pt jump shot from 12 ft,80,81
263,3,4:50.0,Shooting foul by A. Gordon (drawn by D. Gallinari),,80,81
264,3,4:50.0,,Technical foul by A. Gordon,80,81
265,3,4:50.0,D. Gallinari makes technical free throw,,81,81
266,3,4:50.0,D. Gallinari makes free throw 1 of 2,,82,81
267,3,4:50.0,D. Gallinari misses free throw 2 of 2,,82,81
268,3,4:50.0,,J. Green enters the game for A. Gordon,82,81
269,3,4:50.0,J. Nelson enters the game for D. Arthur,,82,81
270,3,4:50.0,K. Faried enters the game for J. Nurkić,,82,81
271,3,4:50.0,N. Jokić enters the game for W. Barton,,82,81
272,3,4:49.0,,Defensive rebound by E. Fournier,82,81
273,3,4:31.0,,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),82,83
274,3,4:16.0,E. Mudiay misses 2-pt jump shot from 15 ft,,82,83
275,3,4:16.0,Offensive rebound by Team,,82,83
276,3,4:16.0,,Loose ball foul by D. Augustin (drawn by K. Faried),82,83
277,3,4:08.0,Turnover by K. Faried (bad pass; steal by D. Augustin),,82,83
278,3,4:08.0,,Clear path foul by E. Mudiay,82,83
279,3,4:08.0,,D. Augustin makes clear path free throw 1 of 2,82,84
280,3,4:08.0,J. Murray enters the game for E. Mudiay,,82,83
281,3,4:08.0,,D. Augustin makes clear path free throw 2 of 2,82,85
282,3,3:53.0,,J. Green misses 2-pt jump shot from 7 ft,82,85
283,3,3:53.0,,Offensive rebound by B. Biyombo,82,85
284,3,3:53.0,,Shooting foul by N. Jokić (drawn by B. Biyombo),82,85
285,3,3:53.0,,B. Biyombo misses free throw 1 of 2,82,85
286,3,3:53.0,,Offensive rebound by Team,82,85
287,3,3:53.0,,B. Biyombo misses free throw 2 of 2,82,85
288,3,3:52.0,Defensive rebound by K. Faried,,82,85
289,3,3:37.0,J. Nelson makes 2-pt jump shot from 10 ft (assist by N. Jokić),,84,85
290,3,3:23.0,,E. Fournier misses 3-pt jump shot from 25 ft,84,85
291,3,3:22.0,Defensive rebound by Team,,84,85
292,3,3:22.0,,E. Payton enters the game for B. Biyombo,84,85
293,3,3:04.0,K. Faried makes 2-pt hook shot from 8 ft (assist by J. Nelson),,86,85
294,3,2:41.0,,S. Ibaka misses 2-pt hook shot from 8 ft,86,85
295,3,2:40.0,Defensive rebound by D. Gallinari,,86,85
296,3,2:29.0,N. Jokić misses 3-pt jump shot from 26 ft,,86,85
297,3,2:27.0,Offensive rebound by K. Faried,,86,85
298,3,2:27.0,K. Faried makes 2-pt layup from 3 ft,,88,85
299,3,2:16.0,,Shooting foul by J. Murray (drawn by E. Payton),88,85
300,3,2:16.0,,E. Payton misses free throw 1 of 2,88,85
301,3,2:16.0,,Offensive rebound by Team,88,85
302,3,2:16.0,,E. Payton makes free throw 2 of 2,88,86
303,3,2:06.0,J. Nelson makes 2-pt jump shot from 23 ft,,90,86
304,3,1:53.0,,E. Payton makes 2-pt jump shot from 19 ft,90,88
305,3,1:42.0,J. Nelson misses 2-pt layup from 2 ft (block by S. Ibaka),,90,88
306,3,1:40.0,,Defensive rebound by J. Green,90,88
307,3,1:35.0,,S. Ibaka misses 2-pt layup from 2 ft (block by N. Jokić),90,88
308,3,1:33.0,Defensive rebound by J. Murray,,90,88
309,3,1:28.0,D. Gallinari misses 3-pt jump shot from 24 ft,,90,88
310,3,1:27.0,,Defensive rebound by E. Payton,90,88
311,3,1:18.0,,D. Augustin makes 3-pt jump shot from 23 ft (assist by E. Fournier),90,91
312,3,0:59.0,Personal foul by S. Ibaka (drawn by N. Jokić),,90,91
313,3,0:59.0,N. Jokić makes free throw 1 of 2,,91,91
314,3,0:59.0,,J. Meeks enters the game for D. Augustin,91,91
315,3,0:59.0,J. Hernangómez enters the game for D. Gallinari,,91,91
316,3,0:59.0,,B. Biyombo enters the game for S. Ibaka,91,91
317,3,0:59.0,N. Jokić makes free throw 2 of 2,,92,91
318,3,0:47.0,,E. Payton misses 3-pt jump shot from 25 ft,92,91
319,3,0:45.0,Defensive rebound by K. Faried,,92,91
320,3,0:38.0,J. Hernangómez misses 2-pt jump shot from 7 ft,,92,91
321,3,0:37.0,,Defensive rebound by Team,92,91
322,3,0:37.0,Loose ball foul by N. Jokić (drawn by J. Green),,92,91
323,3,0:37.0,,J. Green makes free throw 1 of 2,92,92
324,3,0:37.0,,J. Green makes free throw 2 of 2,92,93
325,3,0:30.0,Turnover by N. Jokić (bad pass),,92,93
326,3,0:11.0,,E. Fournier makes 2-pt dunk at rim,92,95
327,4,11:41.0,,E. Payton misses 2-pt jump shot from 16 ft,92,95
328,4,11:40.0,,Offensive rebound by Team,92,95
329,4,11:40.0,Loose ball foul by J. Murray (drawn by B. Biyombo),,92,95
330,4,11:27.0,,J. Green misses 3-pt jump shot from 25 ft,92,95
331,4,11:25.0,Defensive rebound by K. Faried,,92,95
332,4,11:17.0,Turnover by K. Faried (lost ball; steal by D. Rudež),,92,95
333,4,11:02.0,,E. Payton misses 3-pt jump shot from 26 ft,92,95
334,4,11:01.0,Defensive rebound by J. Hernangómez,,92,95
335,4,10:43.0,J. Murray misses 3-pt jump shot from 25 ft,,92,95
336,4,10:42.0,,Defensive rebound by J. Meeks,92,95
337,4,10:22.0,,E. Payton misses 2-pt jump shot from 15 ft,92,95
338,4,10:21.0,Defensive rebound by N. Jokić,,92,95
339,4,10:09.0,J. Murray misses 2-pt jump shot from 11 ft,,92,95
340,4,10:07.0,,Defensive rebound by J. Green,92,95
341,4,9:59.0,,Shooting foul by K. Faried (drawn by B. Biyombo),92,95
342,4,9:59.0,,B. Biyombo misses free throw 1 of 2,92,95
343,4,9:59.0,,Offensive rebound by Team,92,95
344,4,9:59.0,,B. Biyombo makes free throw 2 of 2,92,96
345,4,9:44.0,J. Nelson makes 3-pt jump shot from 26 ft (assist by J. Hernangómez),,95,96
346,4,9:27.0,,J. Meeks makes 3-pt jump shot from 24 ft (assist by E. Payton),95,99
347,4,9:13.0,J. Nelson misses 2-pt jump shot from 15 ft,,95,99
348,4,9:12.0,Offensive rebound by Team,,95,99
349,4,9:05.0,N. Jokić misses 3-pt jump shot from 25 ft,,95,99
350,4,9:04.0,Offensive rebound by J. Hernangómez,,95,99
351,4,9:01.0,Personal foul by D. Rudež,,95,99
352,4,8:51.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by J. Hernangómez),,97,99
353,4,8:32.0,,J. Green makes 2-pt jump shot from 20 ft,97,101
354,4,8:17.0,Shooting block foul by D. Rudež (drawn by K. Faried),,97,101
355,4,8:17.0,Official timeout,,97,101
356,4,8:17.0,K. Faried misses free throw 1 of 2,,97,101
357,4,8:17.0,Offensive rebound by Team,,97,101
358,4,8:17.0,K. Faried misses free throw 2 of 2,,97,101
359,4,8:17.0,Offensive rebound by J. Hernangómez,,97,101
360,4,8:17.0,,S. Ibaka enters the game for B. Biyombo,97,101
361,4,8:12.0,J. Nelson misses 3-pt jump shot from 25 ft,,97,101
362,4,8:11.0,,Defensive rebound by E. Payton,97,101
363,4,7:51.0,,J. Meeks misses 3-pt jump shot from 25 ft,97,101
364,4,7:50.0,Defensive rebound by K. Faried,,97,101
365,4,7:37.0,K. Faried makes 2-pt layup from 2 ft (assist by N. Jokić),,99,101
366,4,7:37.0,Shooting foul by S. Ibaka (drawn by K. Faried),,99,101
367,4,7:37.0,,E. Fournier enters the game for J. Meeks,99,101
368,4,7:37.0,K. Faried makes free throw 1 of 1,,100,101
369,4,7:24.0,,J. Green makes 2-pt jump shot from 11 ft,100,103
370,4,6:55.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by J. Nelson),,102,103
371,4,6:32.0,,D. Rudež makes 3-pt jump shot from 25 ft (assist by E. Fournier),102,106
372,4,6:03.0,J. Nelson makes 2-pt jump shot from 21 ft,,104,106
373,4,5:55.0,,Orlando full timeout,104,106
374,4,5:55.0,,A. Gordon enters the game for D. Rudež,104,106
375,4,5:55.0,D. Gallinari enters the game for K. Faried,,104,106
376,4,5:36.0,,E. Fournier misses 2-pt jump shot from 14 ft,104,106
377,4,5:34.0,Defensive rebound by D. Gallinari,,104,106
378,4,5:12.0,J. Hernangómez makes 2-pt layup from 2 ft (assist by J. Murray),,106,106
379,4,4:51.0,,S. Ibaka misses 2-pt jump shot from 18 ft,106,106
380,4,4:50.0,Defensive rebound by J. Nelson,,106,106
381,4,4:42.0,Turnover by J. Murray (bad pass; steal by A. Gordon),,106,106
