,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
52,1,5:10.0,D. Lillard makes free throw 1 of 2,,20,13
53,1,5:10.0,,A. Tolliver enters the game for K. Koufos,19,13
54,1,5:10.0,N. Vonleh enters the game for M. Harkless,,19,13
55,1,5:10.0,A. Crabbe enters the game for M. Plumlee,,19,13
56,1,5:10.0,D. Lillard makes free throw 2 of 2,,21,13
57,1,4:49.0,,D. Cousins makes 2-pt hook shot from 4 ft (assist by D. Collison),21,15
58,1,4:31.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,24,15
59,1,4:20.0,,D. Collison makes 2-pt layup from 3 ft,24,17
60,1,3:55.0,D. Lillard makes 2-pt layup from 4 ft (assist by M. Leonard),,26,17
61,1,3:39.0,,Shooting foul by D. Lillard (drawn by D. Collison),26,17
62,1,3:39.0,,D. Collison misses free throw 1 of 2,26,17
63,1,3:39.0,,Offensive rebound by Team,26,17
64,1,3:39.0,S. Napier enters the game for C. McCollum,,26,17
65,1,3:39.0,,G. Temple enters the game for B. McLemore,26,17
66,1,3:39.0,,D. Collison makes free throw 2 of 2,26,18
67,1,3:14.0,S. Napier misses 2-pt jump shot from 18 ft,,26,18
68,1,3:12.0,Offensive rebound by M. Leonard,,26,18
69,1,3:06.0,D. Lillard misses 3-pt layup from 24 ft,,26,18
70,1,3:05.0,,Defensive rebound by G. Temple,26,18
71,1,3:01.0,,Turnover by D. Collison (bad pass; steal by N. Vonleh),26,18
72,1,3:00.0,Personal foul by D. Collison (drawn by S. Napier),,26,18
73,1,3:00.0,Portland full timeout,,26,18
74,1,3:00.0,,A. Afflalo enters the game for D. Collison,26,18
75,1,3:00.0,,T. Lawson enters the game for M. Barnes,26,18
76,1,2:58.0,Offensive foul by S. Napier (drawn by G. Temple),,26,18
77,1,2:58.0,Turnover by S. Napier (offensive foul),,26,18
78,1,2:43.0,,Personal foul by N. Vonleh (drawn by D. Cousins),26,18
79,1,2:43.0,,D. Cousins makes free throw 1 of 2,26,19
80,1,2:43.0,,D. Cousins makes free throw 2 of 2,26,20
81,1,2:33.0,A. Crabbe makes 2-pt jump shot from 12 ft (assist by S. Napier),,28,20
82,1,2:19.0,,Turnover by D. Cousins (bad pass; steal by S. Napier),28,20
83,1,2:07.0,A. Crabbe makes 2-pt jump shot from 22 ft (assist by M. Leonard),,30,20
84,1,1:54.0,,D. Cousins makes 2-pt layup from 2 ft (assist by G. Temple),30,22
85,1,1:47.0,Shooting block foul by G. Temple (drawn by D. Lillard),,30,22
86,1,1:47.0,D. Lillard makes free throw 1 of 2,,31,22
87,1,1:47.0,D. Lillard makes free throw 2 of 2,,32,22
88,1,1:37.0,,T. Lawson makes 2-pt jump shot from 20 ft,32,24
89,1,1:21.0,D. Lillard misses 2-pt hook shot from 4 ft,,32,24
90,1,1:20.0,,Defensive rebound by T. Lawson,32,24
91,1,1:07.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),32,27
92,1,0:51.0,Offensive foul by N. Vonleh (drawn by T. Lawson),,32,27
93,1,0:51.0,Turnover by N. Vonleh (offensive foul),,32,27
94,1,0:51.0,E. Davis enters the game for N. Vonleh,,32,27
95,1,0:32.0,,G. Temple misses 3-pt jump shot from 25 ft,32,27
96,1,0:31.0,Defensive rebound by M. Leonard,,32,27
97,1,0:17.0,D. Lillard misses 2-pt jump shot from 7 ft,,32,27
98,1,0:15.0,Offensive rebound by E. Davis,,32,27
99,1,0:00.0,S. Napier makes 3-pt jump shot from 26 ft,,35,27
100,2,11:44.0,,T. Lawson makes 2-pt jump shot from 18 ft,35,29
101,2,11:31.0,Shooting foul by G. Temple (drawn by C. McCollum),,35,29
102,2,11:31.0,C. McCollum misses free throw 1 of 2,,35,29
103,2,11:31.0,Offensive rebound by Team,,35,29
104,2,11:31.0,C. McCollum makes free throw 2 of 2,,36,29
105,2,11:08.0,,A. Afflalo misses 2-pt jump shot from 12 ft,36,29
106,2,11:07.0,Defensive rebound by M. Plumlee,,36,29
107,2,10:51.0,A. Crabbe makes 2-pt jump shot from 18 ft,,38,29
108,2,10:38.0,,T. Lawson misses 3-pt jump shot from 25 ft,38,29
109,2,10:37.0,Defensive rebound by M. Plumlee,,38,29
110,2,10:29.0,Personal foul by A. Tolliver (drawn by M. Plumlee),,38,29
111,2,10:29.0,M. Plumlee makes free throw 1 of 2,,39,29
112,2,10:29.0,M. Plumlee makes free throw 2 of 2,,40,29
113,2,10:14.0,,A. Afflalo makes 2-pt jump shot from 17 ft (assist by G. Temple),40,31
114,2,9:58.0,M. Plumlee makes 2-pt dunk at rim (assist by S. Napier),,42,31
115,2,9:32.0,,Personal foul by M. Plumlee (drawn by A. Afflalo),42,31
116,2,9:32.0,M. Harkless enters the game for M. Plumlee,,42,31
117,2,9:20.0,,Personal foul by M. Harkless (drawn by G. Temple),42,31
118,2,9:20.0,,G. Temple misses free throw 1 of 2,42,31
119,2,9:20.0,,Offensive rebound by Team,42,31
120,2,9:20.0,,G. Temple makes free throw 2 of 2,42,32
121,2,9:04.0,Turnover by S. Napier (traveling),,42,32
122,2,8:45.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by A. Afflalo),42,34
123,2,8:36.0,Shooting block foul by W. Cauley-Stein (drawn by C. McCollum),,42,34
124,2,8:36.0,Official timeout,,42,34
125,2,8:36.0,C. McCollum makes free throw 1 of 2,,43,34
126,2,8:36.0,,M. Barnes enters the game for A. Tolliver,42,34
127,2,8:36.0,C. McCollum makes free throw 2 of 2,,44,34
128,2,8:13.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Lawson),44,36
129,2,8:00.0,M. Harkless makes 2-pt layup from 5 ft (assist by A. Crabbe),,46,36
130,2,8:00.0,Shooting foul by M. Barnes (drawn by M. Harkless),,46,36
131,2,8:00.0,M. Harkless misses free throw 1 of 1,,46,36
132,2,7:59.0,,Defensive rebound by A. Afflalo,46,36
133,2,7:49.0,Violation by E. Davis (def goaltending),,46,36
134,2,7:49.0,,G. Temple makes 2-pt layup from 2 ft (assist by M. Barnes),46,38
135,2,7:49.0,,Shooting foul by C. McCollum (drawn by G. Temple),46,38
136,2,7:49.0,,G. Temple misses free throw 1 of 1,46,38
137,2,7:47.0,Defensive rebound by M. Harkless,,46,38
138,2,7:32.0,C. McCollum makes 2-pt jump shot from 18 ft,,48,38
139,2,7:18.0,,G. Temple misses 2-pt layup from 2 ft,48,38
140,2,7:18.0,Defensive rebound by E. Davis,,48,38
141,2,7:18.0,Personal foul by G. Temple (drawn by E. Davis),,48,38
142,2,7:18.0,E. Davis makes free throw 1 of 2,,49,38
143,2,7:18.0,,B. McLemore enters the game for G. Temple,48,38
144,2,7:18.0,E. Davis misses free throw 2 of 2,,49,38
145,2,7:13.0,Offensive rebound by C. McCollum,,49,38
146,2,7:07.0,S. Napier misses 3-pt jump shot from 25 ft,,49,38
147,2,7:07.0,Offensive rebound by M. Harkless,,49,38
148,2,7:07.0,Shooting foul by M. Barnes (drawn by M. Harkless),,49,38
149,2,7:07.0,M. Harkless misses free throw 1 of 2,,49,38
150,2,7:07.0,Offensive rebound by Team,,49,38
151,2,7:07.0,M. Plumlee enters the game for A. Crabbe,,49,38
152,2,7:07.0,,D. Cousins enters the game for M. Barnes,49,38
153,2,7:07.0,M. Leonard enters the game for E. Davis,,49,38
154,2,7:07.0,M. Harkless makes free throw 2 of 2,,50,38
155,2,6:46.0,,W. Cauley-Stein makes 2-pt hook shot from 6 ft,50,40
156,2,6:33.0,Turnover by C. McCollum (lost ball; steal by D. Cousins),,50,40
157,2,6:20.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by T. Lawson),50,43
158,2,6:20.0,Portland full timeout,,50,43
159,2,6:20.0,D. Lillard enters the game for C. McCollum,,50,43
160,2,6:10.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by D. Lillard),,52,43
161,2,6:10.0,Shooting foul by A. Afflalo (drawn by M. Plumlee),,52,43
162,2,6:10.0,M. Plumlee misses free throw 1 of 1,,52,43
163,2,6:09.0,,Defensive rebound by D. Cousins,52,43
164,2,6:01.0,,Turnover by D. Cousins (offensive foul),52,43
165,2,6:01.0,,Offensive foul by D. Cousins (drawn by M. Leonard),52,43
166,2,5:47.0,D. Lillard makes 2-pt jump shot from 17 ft,,54,43
167,2,5:35.0,,Personal foul by M. Leonard (drawn by D. Cousins),54,43
168,2,5:33.0,,Shooting foul by M. Leonard (drawn by D. Cousins),54,43
169,2,5:33.0,,D. Cousins makes free throw 1 of 2,54,44
170,2,5:33.0,E. Davis enters the game for M. Leonard,,54,44
171,2,5:33.0,,D. Cousins makes free throw 2 of 2,54,45
172,2,5:16.0,D. Lillard misses 3-pt jump shot from 25 ft,,54,45
173,2,5:14.0,Offensive rebound by M. Plumlee,,54,45
174,2,5:14.0,M. Plumlee makes 2-pt layup from 2 ft,,56,45
175,2,5:07.0,,Personal foul by S. Napier (drawn by T. Lawson),56,45
176,2,5:07.0,,T. Lawson makes free throw 1 of 2,56,46
177,2,5:07.0,A. Crabbe enters the game for S. Napier,,56,46
178,2,5:07.0,,K. Koufos enters the game for W. Cauley-Stein,56,46
179,2,5:07.0,,T. Lawson makes free throw 2 of 2,56,47
180,2,5:07.0,,Technical foul by D. Cousins,56,47
181,2,5:07.0,Technical foul by E. Davis,,56,47
182,2,4:47.0,D. Lillard misses 3-pt jump shot from 25 ft,,56,47
183,2,4:46.0,,Defensive rebound by D. Cousins,56,47
184,2,4:35.0,,B. McLemore misses 3-pt jump shot from 24 ft,56,47
185,2,4:35.0,Defensive rebound by E. Davis,,56,47
186,2,4:31.0,Personal foul by K. Koufos (drawn by M. Plumlee),,56,47
187,2,4:31.0,M. Plumlee makes free throw 1 of 2,,57,47
188,2,4:31.0,M. Plumlee misses free throw 2 of 2,,57,47
189,2,4:30.0,,Defensive rebound by D. Cousins,57,47
190,2,4:17.0,,Shooting foul by E. Davis (drawn by D. Cousins),57,47
191,2,4:17.0,,D. Cousins makes free throw 1 of 2,57,48
192,2,4:17.0,,D. Cousins makes free throw 2 of 2,57,49
193,2,4:04.0,,Offensive charge foul by A. Crabbe (drawn by B. McLemore),57,49
194,2,4:04.0,Turnover by A. Crabbe (offensive foul),,57,49
195,2,3:50.0,,Shooting foul by E. Davis (drawn by D. Cousins),57,49
196,2,3:50.0,,D. Cousins makes free throw 1 of 2,57,50
197,2,3:50.0,C. McCollum enters the game for M. Harkless,,57,50
198,2,3:50.0,,D. Collison enters the game for T. Lawson,57,50
199,2,3:50.0,,D. Cousins makes free throw 2 of 2,57,51
200,2,3:35.0,E. Davis makes 2-pt dunk at rim (assist by D. Lillard),,59,51
201,2,3:18.0,,B. McLemore misses 3-pt jump shot from 25 ft,59,51
202,2,3:17.0,Defensive rebound by M. Plumlee,,59,51
203,2,3:03.0,C. McCollum makes 2-pt layup from 3 ft (assist by D. Lillard),,61,51
204,2,2:47.0,,D. Collison makes 2-pt jump shot from 18 ft,61,53
205,2,2:25.0,E. Davis makes 2-pt dunk at rim (assist by M. Plumlee),,63,53
206,2,2:07.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),63,56
207,2,2:07.0,Portland full timeout,,63,56
208,2,2:07.0,,Sacramento full timeout,63,56
209,2,1:49.0,C. McCollum makes 2-pt jump shot from 9 ft (assist by D. Lillard),,65,56
210,2,1:31.0,,D. Collison makes 2-pt layup from 3 ft,65,58
211,2,1:19.0,E. Davis makes 2-pt hook shot from 6 ft (assist by C. McCollum),,67,58
212,2,1:00.0,,D. Collison misses 2-pt jump shot from 18 ft,67,58
213,2,1:00.0,,Offensive rebound by D. Collison,67,58
214,2,0:58.0,,A. Tolliver enters the game for K. Koufos,67,58
215,2,0:42.0,,Shooting block foul by E. Davis (drawn by D. Cousins),67,58
216,2,0:42.0,,D. Cousins makes free throw 1 of 2,67,59
217,2,0:42.0,M. Harkless enters the game for E. Davis,,67,59
218,2,0:42.0,,D. Cousins makes free throw 2 of 2,67,60
219,2,0:32.0,C. McCollum misses 3-pt jump shot from 26 ft,,67,60
220,2,0:32.0,Offensive rebound by M. Plumlee,,67,60
221,2,0:31.0,M. Plumlee makes 2-pt dunk at rim,,69,60
222,2,0:08.0,,D. Cousins misses 2-pt jump shot from 6 ft (block by M. Harkless),69,60
223,2,0:08.0,Defensive rebound by Team,,69,60
224,2,0:02.0,Shooting foul by D. Collison (drawn by D. Lillard),,69,60
225,2,0:02.0,D. Lillard makes 2-pt hook shot from 7 ft,,71,60
226,2,0:02.0,S. Napier enters the game for M. Plumlee,,71,60
227,2,0:02.0,N. Vonleh enters the game for C. McCollum,,71,60
228,2,0:02.0,D. Lillard makes free throw 1 of 1,,72,60
229,2,0:01.0,,D. Collison misses 2-pt layup from 3 ft,72,60
230,2,0:00.0,Defensive rebound by D. Lillard,,72,60
231,3,11:42.0,,D. Cousins makes 2-pt jump shot from 21 ft,72,62
232,3,11:26.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,74,62
233,3,11:13.0,,Shooting foul by M. Harkless (drawn by M. Barnes),74,62
234,3,11:13.0,,M. Barnes misses free throw 1 of 2,74,62
235,3,11:13.0,,Offensive rebound by Team,74,62
236,3,11:13.0,,M. Barnes makes free throw 2 of 2,74,63
237,3,10:58.0,C. McCollum misses 3-pt jump shot from 25 ft,,74,63
238,3,10:58.0,,Defensive rebound by D. Cousins,74,63
239,3,10:51.0,,D. Cousins makes 2-pt layup from 3 ft,74,65
240,3,10:35.0,Personal foul by B. McLemore (drawn by D. Lillard),,74,65
241,3,10:35.0,D. Lillard makes free throw 1 of 3,,75,65
242,3,10:35.0,D. Lillard makes free throw 2 of 3,,76,65
243,3,10:35.0,D. Lillard makes free throw 3 of 3,,77,65
244,3,10:25.0,,Personal foul by M. Leonard (drawn by D. Cousins),77,65
245,3,10:25.0,Technical foul by M. Leonard,,77,65
246,3,10:25.0,,D. Collison makes technical free throw,77,66
247,3,10:19.0,,D. Cousins misses 2-pt jump shot from 3 ft (block by C. McCollum),77,66
248,3,10:18.0,,Offensive rebound by D. Cousins,77,66
249,3,10:16.0,,Shooting foul by M. Leonard (drawn by D. Cousins),77,66
250,3,10:16.0,,D. Cousins makes free throw 1 of 2,77,67
251,3,10:16.0,A. Crabbe enters the game for M. Leonard,,77,67
252,3,10:16.0,,D. Cousins makes free throw 2 of 2,77,68
253,3,10:00.0,C. McCollum makes 2-pt jump shot from 11 ft,,79,68
254,3,9:48.0,,Shooting foul by M. Harkless (drawn by B. McLemore),79,68
255,3,9:48.0,,B. McLemore makes free throw 1 of 2,79,69
256,3,9:48.0,E. Davis enters the game for M. Harkless,,79,69
257,3,9:48.0,,B. McLemore makes free throw 2 of 2,79,70
258,3,9:35.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,81,70
259,3,9:17.0,,D. Cousins makes 3-pt jump shot from 25 ft,81,73
260,3,9:00.0,Personal block foul by B. McLemore (drawn by M. Plumlee),,81,73
261,3,8:51.0,M. Plumlee misses 2-pt jump shot from 6 ft,,81,73
262,3,8:50.0,,Defensive rebound by D. Cousins,81,73
263,3,8:36.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by D. Collison),81,76
264,3,8:18.0,Shooting foul by D. Cousins (drawn by D. Lillard),,81,76
265,3,8:18.0,D. Lillard makes free throw 1 of 2,,82,76
266,3,8:18.0,D. Lillard makes free throw 2 of 2,,83,76
267,3,8:04.0,,M. Barnes misses 3-pt jump shot from 25 ft,83,76
268,3,8:02.0,,Offensive rebound by A. Tolliver,83,76
269,3,7:52.0,,Shooting foul by C. McCollum (drawn by D. Collison),83,76
270,3,7:52.0,,D. Collison makes free throw 1 of 2,83,77
271,3,7:52.0,,D. Collison makes free throw 2 of 2,83,78
272,3,7:37.0,C. McCollum makes 2-pt jump shot from 11 ft (assist by D. Lillard),,85,78
273,3,7:28.0,,D. Collison misses 2-pt layup from 2 ft,85,78
274,3,7:27.0,Defensive rebound by E. Davis,,85,78
275,3,7:19.0,D. Lillard makes 3-pt jump shot from 26 ft,,88,78
276,3,6:53.0,,D. Cousins makes 2-pt jump shot from 13 ft,88,80
277,3,6:33.0,D. Lillard misses 2-pt jump shot from 9 ft,,88,80
278,3,6:31.0,,Defensive rebound by D. Cousins,88,80
279,3,6:20.0,,Turnover by D. Cousins (lost ball; steal by E. Davis),88,80
280,3,6:15.0,A. Crabbe makes 2-pt layup from 3 ft (assist by D. Lillard),,90,80
281,3,6:15.0,,Sacramento full timeout,90,80
282,3,6:15.0,,T. Lawson enters the game for B. McLemore,90,80
283,3,5:50.0,,M. Barnes misses 2-pt layup from 2 ft,90,80
284,3,5:50.0,Defensive rebound by M. Plumlee,,90,80
285,3,5:39.0,A. Crabbe misses 3-pt jump shot from 24 ft,,90,80
286,3,5:39.0,,Defensive rebound by D. Collison,90,80
287,3,5:25.0,,D. Cousins makes 2-pt dunk at rim (assist by M. Barnes),90,82
288,3,5:05.0,C. McCollum makes 2-pt layup from 2 ft (assist by M. Plumlee),,92,82
289,3,4:55.0,,Personal block foul by M. Plumlee (drawn by D. Cousins),92,82
290,3,4:55.0,,D. Cousins misses free throw 1 of 2,92,82
291,3,4:55.0,,Offensive rebound by Team,92,82
292,3,4:55.0,,D. Cousins makes free throw 2 of 2,92,83
293,3,4:39.0,A. Crabbe misses 2-pt layup from 1 ft,,92,83
294,3,4:38.0,,Defensive rebound by D. Cousins,92,83
295,3,4:31.0,,M. Barnes misses 3-pt jump shot from 24 ft,92,83
296,3,4:30.0,Defensive rebound by D. Lillard,,92,83
297,3,4:19.0,M. Plumlee misses 2-pt layup from 2 ft (block by D. Cousins),,92,83
298,3,4:17.0,Offensive rebound by E. Davis,,92,83
299,3,4:17.0,E. Davis makes 2-pt layup from 2 ft,,94,83
300,3,3:52.0,,D. Collison misses 3-pt jump shot from 24 ft,94,83
301,3,3:51.0,,Offensive rebound by M. Barnes,94,83
302,3,3:47.0,,D. Cousins misses 2-pt layup from 4 ft,94,83
303,3,3:46.0,Defensive rebound by M. Plumlee,,94,83
304,3,3:40.0,Shooting foul by T. Lawson (drawn by C. McCollum),,94,83
305,3,3:40.0,C. McCollum misses free throw 1 of 2,,94,83
306,3,3:40.0,Offensive rebound by Team,,94,83
307,3,3:40.0,S. Napier enters the game for D. Lillard,,94,83
308,3,3:40.0,,G. Temple enters the game for M. Barnes,94,83
309,3,3:40.0,,A. Afflalo enters the game for D. Collison,94,83
310,3,3:40.0,C. McCollum makes free throw 2 of 2,,95,83
311,3,3:18.0,,D. Cousins misses 2-pt layup from 2 ft (block by M. Plumlee),95,83
312,3,3:16.0,Defensive rebound by S. Napier,,95,83
313,3,3:10.0,C. McCollum misses 3-pt jump shot from 24 ft,,95,83
314,3,3:04.0,,Defensive rebound by A. Tolliver,95,83
315,3,3:02.0,,A. Tolliver misses 2-pt layup from 4 ft,95,83
316,3,3:02.0,,Offensive rebound by Team,95,83
317,3,3:02.0,,Shooting foul by E. Davis (drawn by A. Tolliver),95,83
318,3,3:02.0,,A. Tolliver makes free throw 1 of 2,95,84
319,3,3:02.0,D. Lillard enters the game for C. McCollum,,95,84
320,3,3:02.0,,K. Koufos enters the game for D. Cousins,95,84
321,3,3:02.0,,A. Tolliver makes free throw 2 of 2,95,85
322,3,2:48.0,D. Lillard misses 3-pt jump shot from 28 ft,,95,85
323,3,2:48.0,,Defensive rebound by Team,95,85
324,3,2:48.0,Portland full timeout,,95,85
325,3,2:48.0,N. Vonleh enters the game for E. Davis,,95,85
326,3,2:37.0,,Offensive foul by K. Koufos (drawn by S. Napier),95,85
327,3,2:37.0,,Turnover by K. Koufos (offensive foul),95,85
328,3,2:22.0,S. Napier misses 3-pt jump shot from 25 ft,,95,85
329,3,2:22.0,,Defensive rebound by G. Temple,95,85
330,3,2:14.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by G. Temple),95,88
331,3,1:53.0,S. Napier misses 2-pt jump shot from 10 ft,,95,88
332,3,1:53.0,Offensive rebound by Team,,95,88
333,3,1:53.0,,Loose ball foul by A. Afflalo (drawn by A. Crabbe),95,88
334,3,1:53.0,A. Crabbe misses free throw 1 of 2,,95,88
335,3,1:53.0,Offensive rebound by Team,,95,88
336,3,1:53.0,A. Crabbe makes free throw 2 of 2,,96,88
337,3,1:41.0,,A. Afflalo makes 2-pt jump shot from 9 ft,96,90
338,3,1:25.0,Personal foul by A. Tolliver (drawn by D. Lillard),,96,90
339,3,1:25.0,D. Lillard misses free throw 1 of 2,,96,90
340,3,1:25.0,Offensive rebound by Team,,96,90
341,3,1:25.0,D. Lillard makes free throw 2 of 2,,97,90
342,3,1:19.0,,Personal foul by A. Crabbe (drawn by A. Afflalo),97,90
343,3,1:19.0,,A. Afflalo makes free throw 1 of 2,97,91
344,3,1:19.0,,A. Afflalo misses free throw 2 of 2,97,91
345,3,1:17.0,Defensive rebound by M. Plumlee,,97,91
346,3,1:07.0,Turnover by A. Crabbe (bad pass; steal by T. Lawson),,97,91
347,3,0:54.0,,T. Lawson makes 2-pt jump shot from 17 ft,97,93
348,3,0:30.0,Turnover by Team (shot clock),,97,93
349,3,0:30.0,,D. Cousins enters the game for K. Koufos,97,93
350,3,0:12.0,,A. Afflalo misses 3-pt jump shot from 23 ft,97,93
351,3,0:12.0,Defensive rebound by N. Vonleh,,97,93
352,3,0:02.0,D. Lillard makes 2-pt layup from 2 ft,,99,93
353,3,0:01.0,,Turnover by D. Cousins (bad pass),99,93
354,4,11:42.0,A. Crabbe misses 2-pt jump shot from 6 ft,,99,93
355,4,11:41.0,Offensive rebound by N. Vonleh,,99,93
356,4,11:32.0,M. Leonard misses 3-pt jump shot from 25 ft,,99,93
357,4,11:32.0,,Defensive rebound by D. Cousins,99,93
358,4,11:13.0,,D. Cousins misses 2-pt hook shot from 6 ft,99,93
359,4,11:12.0,Defensive rebound by N. Vonleh,,99,93
360,4,11:06.0,C. McCollum misses 2-pt layup from 3 ft (block by G. Temple),,99,93
361,4,11:06.0,Offensive rebound by Team,,99,93
362,4,10:52.0,S. Napier makes 2-pt jump shot from 19 ft (assist by C. McCollum),,101,93
363,4,10:27.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by T. Lawson),101,96
364,4,10:04.0,C. McCollum misses 3-pt jump shot from 25 ft,,101,96
365,4,10:03.0,Offensive rebound by N. Vonleh,,101,96
366,4,10:03.0,Personal foul by A. Tolliver (drawn by N. Vonleh),,101,96
367,4,9:53.0,Turnover by C. McCollum (bad pass; steal by G. Temple),,101,96
368,4,9:50.0,,Turnover by D. Cousins (bad pass),101,96
369,4,9:50.0,,Loose ball foul by G. Temple (drawn by S. Napier),101,96
370,4,9:33.0,S. Napier misses 3-pt jump shot from 25 ft,,101,96
371,4,9:32.0,,Defensive rebound by D. Cousins,101,96
372,4,9:25.0,,A. Afflalo makes 2-pt layup from 3 ft (assist by T. Lawson),101,98
373,4,9:00.0,S. Napier misses 3-pt jump shot from 25 ft,,101,98
374,4,9:00.0,,Defensive rebound by A. Tolliver,101,98
375,4,8:48.0,,T. Lawson makes 2-pt layup from 2 ft,101,100
376,4,8:48.0,Portland full timeout,,101,100
377,4,8:48.0,D. Lillard enters the game for N. Vonleh,,101,100
378,4,8:48.0,M. Harkless enters the game for S. Napier,,101,100
379,4,8:32.0,C. McCollum misses 2-pt layup from 2 ft,,101,100
380,4,8:31.0,,Defensive rebound by G. Temple,101,100
381,4,8:25.0,,T. Lawson makes 2-pt jump shot from 10 ft,101,102
382,4,8:05.0,Shooting foul by G. Temple (drawn by C. McCollum),,101,102
383,4,8:05.0,C. McCollum makes free throw 1 of 2,,102,102
