,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
54,1,5:12.0,,Personal foul by R. McGruder (drawn by L. James),19,18
55,1,4:56.0,,L. James makes 2-pt jump shot from 13 ft (assist by D. Liggins),19,20
56,1,4:34.0,H. Whiteside makes 2-pt hook shot from 8 ft,,21,20
57,1,4:24.0,,K. Irving makes 2-pt layup from 1 ft,21,22
58,1,4:15.0,G. Dragić misses 2-pt jump shot from 6 ft (block by D. Liggins),,21,22
59,1,4:13.0,Offensive rebound by R. McGruder,,21,22
60,1,4:09.0,R. McGruder misses 3-pt jump shot from 23 ft,,21,22
61,1,4:05.0,,Defensive rebound by K. Love,21,22
62,1,3:53.0,,L. James misses 2-pt jump shot from 17 ft,21,22
63,1,3:53.0,Defensive rebound by H. Whiteside,,21,22
64,1,3:33.0,G. Dragić misses 2-pt jump shot from 8 ft,,21,22
65,1,3:33.0,Offensive rebound by H. Whiteside,,21,22
66,1,3:27.0,H. Whiteside misses 2-pt jump shot from 5 ft,,21,22
67,1,3:27.0,Offensive rebound by H. Whiteside,,21,22
68,1,3:27.0,Personal foul by T. Thompson (drawn by H. Whiteside),,21,22
69,1,3:27.0,,I. Shumpert enters the game for D. Liggins,21,22
70,1,3:27.0,D. Williams enters the game for J. McRoberts,,21,22
71,1,3:17.0,D. Williams makes 2-pt layup from 1 ft (assist by R. McGruder),,23,22
72,1,3:17.0,Shooting foul by T. Thompson (drawn by D. Williams),,23,22
73,1,3:17.0,,C. Andersen enters the game for T. Thompson,23,22
74,1,3:17.0,D. Williams makes free throw 1 of 1,,24,22
75,1,3:09.0,,Shooting foul by D. Williams (drawn by K. Irving),24,22
76,1,3:09.0,,K. Irving misses free throw 1 of 2,24,22
77,1,3:09.0,,Offensive rebound by Team,24,22
78,1,3:09.0,,R. Jefferson enters the game for L. James,24,22
79,1,3:09.0,,K. Irving makes free throw 2 of 2,24,23
80,1,2:59.0,Shooting foul by C. Andersen (drawn by D. Williams),,24,23
81,1,2:59.0,Miami full timeout,,24,23
82,1,2:59.0,D. Williams makes free throw 1 of 2,,25,23
83,1,2:59.0,,D. Liggins enters the game for K. Irving,24,23
84,1,2:59.0,W. Ellington enters the game for G. Dragić,,24,23
85,1,2:59.0,D. Williams misses free throw 2 of 2,,25,23
86,1,2:57.0,,Defensive rebound by K. Love,25,23
87,1,2:38.0,,K. Love makes 2-pt hook shot from 11 ft,25,25
88,1,2:24.0,T. Johnson misses 3-pt jump shot from 25 ft,,25,25
89,1,2:24.0,,Defensive rebound by K. Love,25,25
90,1,2:09.0,,K. Love makes 2-pt jump shot from 17 ft (assist by I. Shumpert),25,27
91,1,1:53.0,T. Johnson misses 2-pt layup from 2 ft (block by D. Liggins),,25,27
92,1,1:51.0,,Defensive rebound by I. Shumpert,25,27
93,1,1:41.0,,Personal foul by D. Williams (drawn by K. Love),25,27
94,1,1:41.0,,K. Love makes free throw 1 of 2,25,28
95,1,1:41.0,,K. Love makes free throw 2 of 2,25,29
96,1,1:17.0,D. Williams makes 2-pt layup at rim (assist by W. Ellington),,27,29
97,1,0:59.0,,K. Love misses 2-pt jump shot from 10 ft,27,29
98,1,0:58.0,,Offensive rebound by K. Love,27,29
99,1,0:58.0,,K. Love makes 2-pt layup from 1 ft,27,31
100,1,0:44.0,R. McGruder misses 3-pt jump shot from 24 ft,,27,31
101,1,0:44.0,Offensive rebound by H. Whiteside,,27,31
102,1,0:35.0,Turnover by W. Ellington (bad pass),,27,31
103,1,0:35.0,W. Reed enters the game for H. Whiteside,,27,31
104,1,0:17.0,,R. Jefferson misses 2-pt jump shot from 20 ft,27,31
105,1,0:16.0,Defensive rebound by T. Johnson,,27,31
106,1,0:00.0,Turnover by R. McGruder (lost ball; steal by I. Shumpert),,27,31
107,2,11:46.0,,Shooting foul by R. McGruder (drawn by K. Irving),27,31
108,2,11:46.0,,K. Irving makes free throw 1 of 2,27,32
109,2,11:46.0,G. Dragić enters the game for R. McGruder,,27,32
110,2,11:46.0,,K. Irving makes free throw 2 of 2,27,33
111,2,11:29.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by T. Johnson),,30,33
112,2,11:06.0,,L. James misses 2-pt jump shot from 12 ft,30,33
113,2,11:04.0,Defensive rebound by T. Johnson,,30,33
114,2,10:58.0,T. Johnson misses 2-pt jump shot from 7 ft,,30,33
115,2,10:56.0,,Defensive rebound by C. Andersen,30,33
116,2,10:49.0,,L. James misses 3-pt jump shot from 25 ft,30,33
117,2,10:43.0,,Offensive rebound by C. Andersen,30,33
118,2,10:43.0,,C. Andersen makes 2-pt layup from 1 ft,30,35
119,2,10:34.0,Turnover by G. Dragić (bad pass),,30,35
120,2,10:21.0,,L. James misses 2-pt jump shot from 20 ft,30,35
121,2,10:20.0,Defensive rebound by G. Dragić,,30,35
122,2,10:17.0,W. Ellington misses 3-pt jump shot from 24 ft,,30,35
123,2,10:17.0,,Defensive rebound by R. Jefferson,30,35
124,2,10:07.0,,K. Irving misses 2-pt layup from 3 ft,30,35
125,2,10:07.0,,Offensive rebound by Team,30,35
126,2,9:58.0,,I. Shumpert misses 3-pt jump shot from 24 ft,30,35
127,2,9:57.0,Defensive rebound by T. Johnson,,30,35
128,2,9:42.0,Shooting foul by C. Andersen (drawn by W. Reed),,30,35
129,2,9:42.0,W. Reed misses free throw 1 of 2,,30,35
130,2,9:42.0,Offensive rebound by Team,,30,35
131,2,9:42.0,,M. Dunleavy enters the game for C. Andersen,30,35
132,2,9:42.0,W. Reed makes free throw 2 of 2,,31,35
133,2,9:33.0,,Offensive foul by R. Jefferson (drawn by T. Johnson),31,35
134,2,9:33.0,,Turnover by R. Jefferson (offensive foul),31,35
135,2,9:14.0,Turnover by G. Dragić (bad pass),,31,35
136,2,9:03.0,,L. James makes 2-pt layup from 1 ft,31,37
137,2,8:44.0,T. Johnson makes 2-pt jump shot from 22 ft,,33,37
138,2,8:30.0,,K. Irving makes 2-pt layup from 1 ft,33,39
139,2,8:12.0,G. Dragić misses 3-pt jump shot from 25 ft,,33,39
140,2,8:11.0,,Defensive rebound by L. James,33,39
141,2,8:03.0,,Turnover by L. James (bad pass; steal by D. Williams),33,39
142,2,7:57.0,T. Johnson misses 3-pt jump shot from 24 ft,,33,39
143,2,7:56.0,,Defensive rebound by R. Jefferson,33,39
144,2,7:53.0,,Shooting foul by W. Ellington (drawn by L. James),33,39
145,2,7:53.0,Official timeout,,33,39
146,2,7:53.0,,L. James makes free throw 1 of 2,33,40
147,2,7:53.0,,L. James misses free throw 2 of 2,33,40
148,2,7:51.0,Defensive rebound by D. Williams,,33,40
149,2,7:35.0,D. Williams misses 3-pt jump shot from 25 ft,,33,40
150,2,7:34.0,Offensive rebound by W. Reed,,33,40
151,2,7:34.0,W. Reed makes 2-pt layup from 1 ft,,35,40
152,2,7:03.0,,L. James misses 3-pt jump shot from 29 ft,35,40
153,2,7:03.0,Defensive rebound by W. Reed,,35,40
154,2,6:49.0,W. Ellington misses 2-pt jump shot from 20 ft,,35,40
155,2,6:49.0,,Defensive rebound by L. James,35,40
156,2,6:40.0,,R. Jefferson misses 3-pt jump shot from 25 ft,35,40
157,2,6:39.0,,Offensive rebound by L. James,35,40
158,2,6:39.0,,Shooting foul by W. Ellington (drawn by L. James),35,40
159,2,6:39.0,,L. James misses free throw 1 of 2,35,40
160,2,6:39.0,,Offensive rebound by Team,35,40
161,2,6:39.0,H. Whiteside enters the game for W. Reed,,35,40
162,2,6:39.0,R. McGruder enters the game for W. Ellington,,35,40
163,2,6:39.0,,T. Thompson enters the game for R. Jefferson,35,40
164,2,6:39.0,,L. James makes free throw 2 of 2,35,41
165,2,6:17.0,D. Williams makes 2-pt jump shot from 9 ft (assist by G. Dragić),,37,41
166,2,5:55.0,,I. Shumpert makes 3-pt jump shot from 26 ft,37,44
167,2,5:39.0,T. Johnson misses 2-pt layup from 2 ft,,37,44
168,2,5:35.0,,Defensive rebound by I. Shumpert,37,44
169,2,5:28.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by L. James),37,47
170,2,5:28.0,Miami full timeout,,37,47
171,2,5:12.0,Shooting foul by I. Shumpert (drawn by G. Dragić),,37,47
172,2,5:12.0,G. Dragić makes free throw 1 of 2,,38,47
173,2,5:12.0,G. Dragić makes free throw 2 of 2,,39,47
174,2,4:57.0,,I. Shumpert misses 3-pt jump shot from 26 ft,39,47
175,2,4:57.0,Defensive rebound by H. Whiteside,,39,47
176,2,4:47.0,Personal foul by L. James (drawn by H. Whiteside),,39,47
177,2,4:47.0,,K. Love enters the game for I. Shumpert,39,47
178,2,4:36.0,Turnover by T. Johnson (bad pass; steal by K. Love),,39,47
179,2,4:26.0,,L. James makes 2-pt layup at rim (assist by M. Dunleavy),39,49
180,2,4:12.0,D. Williams misses 3-pt jump shot from 23 ft,,39,49
181,2,4:12.0,,Defensive rebound by T. Thompson,39,49
182,2,4:06.0,,Turnover by L. James (lost ball; steal by T. Johnson),39,49
183,2,3:59.0,G. Dragić makes 2-pt layup from 2 ft (assist by T. Johnson),,41,49
184,2,3:34.0,,K. Love makes 2-pt hook shot from 8 ft (assist by L. James),41,51
185,2,3:12.0,D. Williams makes 2-pt layup from 1 ft,,43,51
186,2,3:03.0,,Turnover by K. Irving (lost ball; steal by T. Johnson),43,51
187,2,2:40.0,G. Dragić misses 3-pt jump shot from 26 ft,,43,51
188,2,2:40.0,,Defensive rebound by K. Love,43,51
189,2,2:32.0,,K. Irving misses 3-pt jump shot from 26 ft,43,51
190,2,2:31.0,,Offensive rebound by L. James,43,51
191,2,2:31.0,,Personal foul by T. Johnson (drawn by T. Thompson),43,51
192,2,2:31.0,,Cleveland full timeout,43,51
193,2,2:31.0,J. McRoberts enters the game for R. McGruder,,43,51
194,2,2:17.0,,K. Irving misses 2-pt jump shot from 16 ft,43,51
195,2,2:16.0,Defensive rebound by H. Whiteside,,43,51
196,2,1:54.0,Shooting foul by K. Love (drawn by D. Williams),,43,51
197,2,1:54.0,D. Williams makes free throw 1 of 2,,44,51
198,2,1:54.0,D. Williams misses free throw 2 of 2,,44,51
199,2,1:54.0,,I. Shumpert enters the game for T. Thompson,44,51
200,2,1:53.0,,Defensive rebound by L. James,44,51
201,2,1:40.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),44,54
202,2,1:24.0,Offensive foul by H. Whiteside (drawn by K. Love),,44,54
203,2,1:24.0,Turnover by H. Whiteside (offensive foul),,44,54
204,2,1:14.0,,Turnover by K. Love (lost ball),44,54
205,2,0:59.0,J. McRoberts misses 2-pt hook shot from 6 ft,,44,54
206,2,0:59.0,Offensive rebound by J. McRoberts,,44,54
207,2,0:57.0,G. Dragić misses 2-pt jump shot from 4 ft,,44,54
208,2,0:56.0,,Defensive rebound by K. Love,44,54
209,2,0:47.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,44,54
210,2,0:45.0,Defensive rebound by T. Johnson,,44,54
211,2,0:30.0,J. McRoberts misses 3-pt jump shot from 25 ft,,44,54
212,2,0:28.0,Offensive rebound by H. Whiteside,,44,54
213,2,0:28.0,H. Whiteside makes 2-pt layup at rim,,46,54
214,2,0:09.0,,K. Love misses 3-pt jump shot from 26 ft,46,54
215,2,0:09.0,,Offensive rebound by K. Love,46,54
216,2,0:07.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by K. Love),46,57
217,2,0:07.0,Miami full timeout,,46,57
218,2,0:07.0,,C. Andersen enters the game for K. Love,46,57
219,2,0:07.0,,D. Liggins enters the game for M. Dunleavy,46,57
220,2,0:07.0,W. Reed enters the game for H. Whiteside,,46,57
221,2,0:02.0,T. Johnson misses 2-pt jump shot from 20 ft,,46,57
222,2,0:02.0,,Defensive rebound by C. Andersen,46,57
223,3,11:44.0,,K. Irving makes 2-pt layup from 1 ft (assist by L. James),46,59
224,3,11:28.0,G. Dragić makes 2-pt jump shot from 7 ft,,48,59
225,3,11:10.0,,K. Irving makes 3-pt jump shot from 24 ft,48,62
226,3,10:46.0,R. McGruder misses 3-pt jump shot from 24 ft,,48,62
227,3,10:46.0,,Defensive rebound by D. Liggins,48,62
228,3,10:26.0,,K. Love misses 3-pt jump shot from 24 ft,48,62
229,3,10:26.0,,Offensive rebound by T. Thompson,48,62
230,3,10:21.0,,K. Irving misses 2-pt jump shot from 6 ft,48,62
231,3,10:19.0,,Offensive rebound by K. Love,48,62
232,3,10:19.0,,K. Love makes 2-pt layup from 1 ft,48,64
233,3,9:55.0,R. McGruder makes 2-pt jump shot from 6 ft (assist by J. McRoberts),,50,64
234,3,9:37.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),50,66
235,3,9:21.0,Turnover by G. Dragić (bad pass; steal by L. James),,50,66
236,3,9:18.0,,L. James makes 2-pt dunk at rim,50,68
237,3,9:18.0,Miami full timeout,,50,68
238,3,9:18.0,W. Reed enters the game for H. Whiteside,,50,68
239,3,8:57.0,Shooting foul by L. James (drawn by W. Reed),,50,68
240,3,8:57.0,W. Reed makes free throw 1 of 2,,51,68
241,3,8:57.0,W. Reed makes free throw 2 of 2,,52,68
242,3,8:45.0,,Turnover by K. Love (bad pass; steal by R. McGruder),52,68
243,3,8:34.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by R. McGruder),,55,68
244,3,8:14.0,,Turnover by K. Irving (traveling),55,68
245,3,7:54.0,Turnover by J. McRoberts (bad pass; steal by L. James),,55,68
246,3,7:51.0,,Personal foul by J. McRoberts (drawn by L. James),55,68
247,3,7:38.0,,L. James makes 2-pt jump shot from 13 ft (assist by K. Love),55,70
248,3,7:23.0,W. Ellington misses 3-pt jump shot from 28 ft,,55,70
249,3,7:23.0,,Defensive rebound by T. Thompson,55,70
250,3,7:15.0,,K. Irving misses 3-pt jump shot from 25 ft,55,70
251,3,7:13.0,Defensive rebound by J. McRoberts,,55,70
252,3,6:52.0,J. McRoberts misses 2-pt jump shot from 9 ft,,55,70
253,3,6:50.0,,Defensive rebound by K. Love,55,70
254,3,6:47.0,,Turnover by L. James (bad pass),55,70
255,3,6:47.0,T. Johnson enters the game for W. Ellington,,55,70
256,3,6:37.0,J. McRoberts misses 3-pt jump shot from 27 ft,,55,70
257,3,6:36.0,,Defensive rebound by L. James,55,70
258,3,6:30.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),55,73
259,3,6:08.0,R. McGruder makes 2-pt jump shot from 19 ft (assist by J. McRoberts),,57,73
260,3,6:05.0,,Turnover by K. Love (bad pass; steal by R. McGruder),57,73
261,3,5:59.0,T. Johnson misses 2-pt jump shot from 22 ft,,57,73
262,3,5:59.0,,Defensive rebound by K. Love,57,73
263,3,5:59.0,,Personal foul by J. McRoberts (drawn by K. Love),57,73
264,3,5:48.0,,D. Liggins misses 2-pt layup from 1 ft (block by G. Dragić),57,73
265,3,5:48.0,Defensive rebound by Team,,57,73
266,3,5:25.0,G. Dragić misses 2-pt layup from 1 ft (block by K. Love),,57,73
267,3,5:24.0,Offensive rebound by G. Dragić,,57,73
268,3,5:24.0,Offensive foul by G. Dragić (drawn by D. Liggins),,57,73
269,3,5:24.0,Turnover by G. Dragić (offensive foul),,57,73
270,3,5:08.0,,L. James misses 2-pt jump shot from 22 ft,57,73
271,3,5:07.0,,Offensive rebound by K. Love,57,73
272,3,5:05.0,,K. Love makes 2-pt layup from 1 ft,57,75
273,3,4:42.0,J. McRoberts misses 2-pt layup from 3 ft (block by T. Thompson),,57,75
274,3,4:40.0,Offensive rebound by W. Reed,,57,75
275,3,4:40.0,W. Reed makes 2-pt layup at rim,,59,75
276,3,4:40.0,Violation by Team (jump ball),,59,75
277,3,4:22.0,,K. Love makes 3-pt jump shot from 26 ft (assist by K. Irving),59,78
278,3,4:06.0,J. McRoberts misses 2-pt layup from 3 ft (block by D. Liggins),,59,78
279,3,4:04.0,,Defensive rebound by D. Liggins,59,78
280,3,3:57.0,,L. James makes 3-pt jump shot from 25 ft,59,81
281,3,3:44.0,Miami full timeout,,59,81
282,3,3:44.0,D. Williams enters the game for J. McRoberts,,59,81
283,3,3:35.0,W. Reed misses 2-pt hook shot from 7 ft,,59,81
284,3,3:33.0,,Defensive rebound by T. Thompson,59,81
285,3,3:18.0,,L. James misses 2-pt jump shot from 13 ft,59,81
286,3,3:15.0,Defensive rebound by R. McGruder,,59,81
287,3,3:06.0,R. McGruder misses 2-pt jump shot from 16 ft,,59,81
288,3,3:05.0,Offensive rebound by W. Reed,,59,81
289,3,2:47.0,D. Williams makes 2-pt jump shot from 17 ft (assist by R. McGruder),,61,81
290,3,2:27.0,,K. Love misses 3-pt jump shot from 25 ft,61,81
291,3,2:27.0,,Offensive rebound by Team,61,81
292,3,2:27.0,Loose ball foul by W. Reed (drawn by T. Thompson),,61,81
293,3,2:27.0,,Cleveland full timeout,61,81
294,3,2:27.0,W. Ellington enters the game for G. Dragić,,61,81
295,3,2:13.0,,K. Irving misses 2-pt jump shot from 5 ft (block by T. Johnson),61,81
296,3,2:12.0,Defensive rebound by R. McGruder,,61,81
297,3,2:04.0,D. Williams makes 2-pt layup from 1 ft (assist by W. Ellington),,63,81
298,3,1:40.0,,L. James makes 2-pt jump shot from 15 ft,63,83
299,3,1:10.0,W. Ellington makes 2-pt jump shot from 8 ft,,65,83
300,3,1:05.0,,K. Irving makes 2-pt layup from 1 ft,65,85
301,3,1:05.0,,Shooting foul by W. Reed (drawn by K. Irving),65,85
302,3,1:05.0,,K. Irving misses free throw 1 of 1,65,85
303,3,1:05.0,,R. Jefferson enters the game for L. James,65,85
304,3,1:05.0,,I. Shumpert enters the game for K. Love,65,85
305,3,1:03.0,Defensive rebound by W. Ellington,,65,85
306,3,0:48.0,T. Johnson misses 2-pt jump shot from 20 ft,,65,85
307,3,0:47.0,,Defensive rebound by R. Jefferson,65,85
308,3,0:34.0,,I. Shumpert misses 2-pt jump shot from 22 ft,65,85
309,3,0:33.0,Defensive rebound by W. Reed,,65,85
310,3,0:28.0,T. Johnson misses 2-pt layup from 1 ft,,65,85
311,3,0:28.0,Offensive rebound by R. McGruder,,65,85
312,3,0:28.0,R. McGruder makes 2-pt dunk at rim,,67,85
313,3,0:07.0,,R. Jefferson misses 3-pt jump shot from 23 ft,67,85
314,3,0:07.0,Defensive rebound by R. McGruder,,67,85
315,3,0:07.0,Personal foul by T. Thompson (drawn by R. McGruder),,67,85
316,3,0:04.0,Shooting foul by R. Jefferson (drawn by D. Williams),,67,85
317,3,0:04.0,D. Williams makes free throw 1 of 2,,68,85
318,3,0:04.0,D. Williams makes free throw 2 of 2,,69,85
319,3,0:00.0,,K. Irving makes 2-pt layup from 2 ft,69,87
320,4,11:47.0,R. McGruder misses 2-pt jump shot from 21 ft,,69,87
321,4,11:47.0,,Defensive rebound by K. Love,69,87
322,4,11:29.0,,I. Shumpert makes 2-pt layup from 1 ft (assist by R. Jefferson),69,89
323,4,11:06.0,D. Williams misses 2-pt jump shot from 17 ft,,69,89
324,4,11:05.0,,Defensive rebound by K. Love,69,89
325,4,10:45.0,,R. Jefferson makes 2-pt dunk at rim (assist by L. James),69,91
326,4,10:29.0,W. Ellington misses 3-pt jump shot from 24 ft,,69,91
327,4,10:29.0,Offensive rebound by Team,,69,91
328,4,10:19.0,Turnover by Team (shot clock),,69,91
329,4,10:01.0,,L. James misses 2-pt jump shot from 15 ft,69,91
330,4,10:00.0,Defensive rebound by Team,,69,91
331,4,9:33.0,H. Whiteside misses 2-pt hook shot from 6 ft,,69,91
332,4,9:30.0,,Defensive rebound by L. James,69,91
333,4,9:28.0,,L. James misses 2-pt layup from 1 ft,69,91
334,4,9:27.0,Defensive rebound by R. McGruder,,69,91
335,4,9:21.0,W. Ellington makes 2-pt layup from 1 ft (assist by R. McGruder),,71,91
336,4,8:54.0,,L. James makes 2-pt jump shot from 4 ft,71,93
337,4,8:41.0,Offensive foul by H. Whiteside (drawn by R. Jefferson),,71,93
338,4,8:41.0,Turnover by H. Whiteside (offensive foul),,71,93
339,4,8:41.0,Official timeout,,71,93
340,4,8:41.0,,T. Thompson enters the game for K. Love,71,93
341,4,8:33.0,,Shooting foul by R. McGruder (drawn by M. Dunleavy),71,93
342,4,8:33.0,,M. Dunleavy makes free throw 1 of 2,71,94
343,4,8:33.0,,M. Dunleavy makes free throw 2 of 2,71,95
344,4,8:18.0,Turnover by H. Whiteside (lost ball; steal by L. James),,71,95
345,4,8:15.0,G. Dragić enters the game for R. McGruder,,71,95
346,4,8:05.0,,L. James makes 2-pt jump shot from 14 ft,71,97
347,4,7:41.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Williams),,74,97
348,4,7:20.0,,Turnover by I. Shumpert (bad pass; steal by D. Williams),74,97
349,4,7:04.0,G. Dragić misses 2-pt jump shot from 18 ft,,74,97
350,4,7:04.0,,Defensive rebound by L. James,74,97
351,4,6:57.0,,L. James makes 2-pt layup from 2 ft,74,99
352,4,6:44.0,H. Whiteside misses 2-pt hook shot from 5 ft,,74,99
353,4,6:43.0,,Defensive rebound by I. Shumpert,74,99
354,4,6:27.0,,D. Liggins enters the game for L. James,74,99
355,4,6:27.0,,C. Andersen enters the game for T. Thompson,74,99
356,4,6:23.0,,I. Shumpert misses 2-pt jump shot from 10 ft,74,99
357,4,6:22.0,Defensive rebound by H. Whiteside,,74,99
358,4,6:12.0,Shooting foul by M. Dunleavy (drawn by G. Dragić),,74,99
359,4,6:12.0,G. Dragić makes free throw 1 of 2,,75,99
360,4,6:12.0,,J. McRae enters the game for R. Jefferson,75,99
361,4,6:12.0,G. Dragić makes free throw 2 of 2,,76,99
362,4,6:00.0,,M. Dunleavy misses 2-pt jump shot from 18 ft,76,99
363,4,6:00.0,Defensive rebound by H. Whiteside,,76,99
364,4,5:42.0,D. Williams misses 2-pt jump shot from 4 ft (block by J. McRae),,76,99
365,4,5:41.0,Offensive rebound by H. Whiteside,,76,99
366,4,5:38.0,H. Whiteside misses 2-pt layup from 3 ft (block by C. Andersen),,76,99
367,4,5:35.0,Offensive rebound by H. Whiteside,,76,99
368,4,5:34.0,H. Whiteside makes 2-pt layup from 1 ft,,78,99
369,4,5:19.0,,I. Shumpert makes 2-pt dunk at rim (assist by D. Liggins),78,101
370,4,4:59.0,T. Johnson misses 3-pt jump shot from 26 ft,,78,101
371,4,4:59.0,,Defensive rebound by I. Shumpert,78,101
372,4,4:52.0,,J. McRae misses 3-pt jump shot from 24 ft,78,101
373,4,4:50.0,Defensive rebound by H. Whiteside,,78,101
374,4,4:36.0,H. Whiteside misses 2-pt jump shot from 15 ft,,78,101
375,4,4:35.0,,Defensive rebound by M. Dunleavy,78,101
376,4,4:24.0,,Shooting foul by H. Whiteside (drawn by C. Andersen),78,101
377,4,4:24.0,,Cleveland full timeout,78,101
378,4,4:24.0,,C. Andersen makes free throw 1 of 2,78,102
379,4,4:24.0,,J. Jones enters the game for D. Liggins,78,101
380,4,4:24.0,,K. Felder enters the game for I. Shumpert,78,101
381,4,4:24.0,R. McGruder enters the game for H. Whiteside,,78,101
382,4,4:24.0,W. Reed enters the game for G. Dragić,,78,101
383,4,4:24.0,,C. Andersen makes free throw 2 of 2,78,103
384,4,4:07.0,W. Ellington misses 3-pt jump shot from 28 ft,,78,103
385,4,4:07.0,,Defensive rebound by M. Dunleavy,78,103
386,4,3:49.0,,J. McRae makes 2-pt layup at rim (assist by K. Felder),78,105
387,4,3:26.0,Shooting foul by C. Andersen (drawn by W. Reed),,78,105
388,4,3:26.0,W. Reed makes free throw 1 of 2,,79,105
389,4,3:26.0,W. Reed makes free throw 2 of 2,,80,105
390,4,3:02.0,,K. Felder makes 2-pt jump shot from 16 ft (assist by J. McRae),80,107
391,4,2:43.0,T. Johnson misses 2-pt layup from 1 ft,,80,107
392,4,2:42.0,Offensive rebound by W. Reed,,80,107
