,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
52,1,6:06.0,Defensive rebound by O. Porter,,14,10
53,1,5:55.0,J. Wall makes 2-pt jump shot from 12 ft,,16,10
54,1,5:41.0,,Turnover by R. Jackson (traveling),16,10
55,1,5:41.0,,S. Johnson enters the game for R. Bullock,16,10
56,1,5:41.0,,J. Leuer enters the game for T. Harris,16,10
57,1,5:27.0,M. Morris misses 3-pt jump shot from 24 ft,,16,10
58,1,5:26.0,,Defensive rebound by A. Drummond,16,10
59,1,5:22.0,,J. Leuer makes 2-pt layup at rim (assist by R. Jackson),16,12
60,1,5:22.0,,Shooting foul by O. Porter (drawn by J. Leuer),16,12
61,1,5:22.0,K. Oubre enters the game for M. Morris,,16,12
62,1,5:22.0,,J. Leuer makes free throw 1 of 1,16,13
63,1,5:07.0,B. Beal misses 3-pt jump shot from 26 ft,,16,13
64,1,5:07.0,,Defensive rebound by A. Drummond,16,13
65,1,4:59.0,,M. Morris misses 3-pt jump shot from 26 ft,16,13
66,1,4:59.0,Defensive rebound by M. Gortat,,16,13
67,1,4:51.0,O. Porter makes 2-pt jump shot from 11 ft (assist by J. Wall),,18,13
68,1,4:31.0,,R. Jackson misses 3-pt jump shot from 25 ft,18,13
69,1,4:31.0,,Offensive rebound by M. Morris,18,13
70,1,4:27.0,,M. Morris makes 2-pt layup from 1 ft,18,15
71,1,4:08.0,M. Gortat misses 2-pt hook shot from 5 ft,,18,15
72,1,4:07.0,,Defensive rebound by A. Drummond,18,15
73,1,4:02.0,,R. Jackson misses 2-pt jump shot from 14 ft,18,15
74,1,4:01.0,Defensive rebound by K. Oubre,,18,15
75,1,3:51.0,Personal foul by S. Johnson (drawn by B. Beal),,18,15
76,1,3:51.0,Personal foul by S. Johnson (drawn by B. Beal),,18,15
77,1,3:51.0,B. Beal misses free throw 1 of 2,,18,15
78,1,3:51.0,Offensive rebound by Team,,18,15
79,1,3:51.0,B. Beal makes free throw 2 of 2,,19,15
80,1,3:34.0,,S. Johnson makes 2-pt jump shot from 14 ft,19,17
81,1,3:16.0,O. Porter misses 3-pt jump shot from 27 ft,,19,17
82,1,3:15.0,,Defensive rebound by A. Drummond,19,17
83,1,3:08.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Jackson),19,20
84,1,3:08.0,Washington full timeout,,19,20
85,1,3:08.0,,I. Smith enters the game for R. Jackson,19,20
86,1,3:08.0,J. Smith enters the game for O. Porter,,19,20
87,1,3:08.0,T. Satoranský enters the game for B. Beal,,19,20
88,1,2:44.0,Turnover by T. Satoranský (lost ball; steal by S. Johnson),,19,20
89,1,2:38.0,,Shooting foul by T. Satoranský (drawn by M. Morris),19,20
90,1,2:38.0,,M. Morris makes free throw 1 of 2,19,21
91,1,2:38.0,,A. Baynes enters the game for A. Drummond,19,21
92,1,2:38.0,,M. Morris makes free throw 2 of 2,19,22
93,1,2:22.0,K. Oubre misses 2-pt layup at rim,,19,22
94,1,2:21.0,,Defensive rebound by A. Baynes,19,22
95,1,2:05.0,,J. Leuer makes 3-pt jump shot from 26 ft (assist by S. Johnson),19,25
96,1,1:52.0,Shooting foul by A. Baynes (drawn by J. Wall),,19,25
97,1,1:52.0,,Violation by Team (jump ball),19,25
98,1,1:52.0,J. Wall makes free throw 1 of 2,,20,25
99,1,1:52.0,J. Wall makes free throw 2 of 2,,21,25
100,1,1:43.0,,Turnover by S. Johnson (bad pass; steal by M. Gortat),21,25
101,1,1:29.0,M. Gortat misses 2-pt jump shot from 16 ft,,21,25
102,1,1:29.0,,Defensive rebound by Team,21,25
103,1,1:29.0,,Personal foul by J. Smith (drawn by J. Leuer),21,25
104,1,1:14.0,,S. Johnson makes 2-pt jump shot from 16 ft,21,27
105,1,1:01.0,J. Wall misses 2-pt layup from 1 ft,,21,27
106,1,1:01.0,,Defensive rebound by J. Leuer,21,27
107,1,0:58.0,,M. Morris makes 2-pt layup at rim (assist by I. Smith),21,29
108,1,0:58.0,,Shooting foul by M. Gortat (drawn by M. Morris),21,29
109,1,0:58.0,,M. Morris makes free throw 1 of 1,21,30
110,1,0:45.0,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Wall),,24,30
111,1,0:36.0,,Turnover by A. Baynes (bad pass; steal by K. Oubre),24,30
112,1,0:34.0,K. Oubre makes 2-pt dunk at rim,,26,30
113,1,0:19.0,,M. Morris misses 2-pt jump shot from 16 ft,26,30
114,1,0:18.0,Defensive rebound by J. Smith,,26,30
115,1,0:01.0,J. Smith misses 3-pt jump shot from 23 ft,,26,30
116,1,0:00.0,Offensive rebound by Team,,26,30
117,2,11:51.0,Turnover by T. Burke (bad pass; steal by J. Leuer),,26,30
118,2,11:36.0,,Personal foul by T. Burke (drawn by T. Harris),26,30
119,2,11:26.0,,Turnover by I. Smith (bad pass; steal by K. Oubre),26,30
120,2,11:21.0,K. Oubre makes 2-pt dunk at rim,,28,30
121,2,11:05.0,,A. Baynes makes 2-pt jump shot from 17 ft (assist by I. Smith),28,32
122,2,10:41.0,M. Morris makes 2-pt hook shot at rim,,30,32
123,2,10:32.0,,R. Bullock misses 3-pt jump shot from 24 ft,30,32
124,2,10:31.0,Defensive rebound by K. Oubre,,30,32
125,2,10:21.0,J. Smith misses 2-pt jump shot from 20 ft,,30,32
126,2,10:20.0,,Defensive rebound by I. Smith,30,32
127,2,10:14.0,,T. Harris misses 3-pt jump shot from 23 ft,30,32
128,2,10:13.0,,Offensive rebound by A. Baynes,30,32
129,2,10:13.0,,A. Baynes makes 2-pt layup at rim,30,34
130,2,10:13.0,,Shooting foul by M. Morris (drawn by A. Baynes),30,34
131,2,10:13.0,,A. Baynes makes free throw 1 of 1,30,35
132,2,10:01.0,Turnover by M. Morris (bad pass; steal by J. Leuer),,30,35
133,2,9:54.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),30,38
134,2,9:33.0,T. Burke misses 2-pt jump shot from 14 ft,,30,38
135,2,9:32.0,,Defensive rebound by T. Harris,30,38
136,2,9:28.0,,Personal foul by T. Burke (drawn by I. Smith),30,38
137,2,9:16.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by T. Harris),30,41
138,2,9:15.0,Washington full timeout,,30,41
139,2,9:15.0,B. Beal enters the game for T. Satoranský,,30,41
140,2,9:06.0,Personal foul by J. Leuer (drawn by M. Morris),,30,41
141,2,9:06.0,M. Morris misses free throw 1 of 2,,30,41
142,2,9:06.0,Offensive rebound by Team,,30,41
143,2,9:06.0,M. Morris makes free throw 2 of 2,,31,41
144,2,8:54.0,,Turnover by T. Harris (step out of bounds),31,41
145,2,8:36.0,J. Smith makes 2-pt jump shot from 6 ft (assist by M. Morris),,33,41
146,2,8:14.0,,T. Harris makes 2-pt jump shot from 17 ft (assist by J. Leuer),33,43
147,2,8:02.0,Def 3 sec tech foul by J. Leuer,,33,43
148,2,8:02.0,B. Beal makes technical free throw,,34,43
149,2,7:54.0,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Burke),,37,43
150,2,7:38.0,,R. Bullock misses 3-pt jump shot from 23 ft,37,43
151,2,7:38.0,Defensive rebound by M. Morris,,37,43
152,2,7:25.0,M. Morris misses 2-pt jump shot from 11 ft,,37,43
153,2,7:24.0,,Defensive rebound by T. Harris,37,43
154,2,7:14.0,,Shooting foul by T. Burke (drawn by A. Baynes),37,43
155,2,7:14.0,,A. Baynes makes free throw 1 of 2,37,44
156,2,7:14.0,M. Gortat enters the game for J. Smith,,37,44
157,2,7:14.0,J. Wall enters the game for T. Burke,,37,44
158,2,7:14.0,,R. Jackson enters the game for I. Smith,37,44
159,2,7:14.0,,A. Baynes makes free throw 2 of 2,37,45
160,2,6:53.0,K. Oubre misses 3-pt jump shot from 24 ft,,37,45
161,2,6:52.0,,Defensive rebound by R. Jackson,37,45
162,2,6:46.0,,Turnover by R. Jackson (bad pass; steal by J. Wall),37,45
163,2,6:44.0,J. Wall makes 2-pt layup from 1 ft,,39,45
164,2,6:44.0,Shooting foul by J. Leuer (drawn by J. Wall),,39,45
165,2,6:44.0,,A. Drummond enters the game for A. Baynes,39,45
166,2,6:44.0,,M. Morris enters the game for J. Leuer,39,45
167,2,6:44.0,J. Wall makes free throw 1 of 1,,40,45
168,2,6:32.0,,Personal foul by K. Oubre (drawn by M. Morris),40,45
169,2,6:32.0,,M. Morris makes free throw 1 of 2,40,46
170,2,6:32.0,O. Porter enters the game for K. Oubre,,40,46
171,2,6:32.0,,M. Morris makes free throw 2 of 2,40,47
172,2,6:25.0,Turnover by J. Wall (bad pass; steal by R. Jackson),,40,47
173,2,6:19.0,,Offensive foul by A. Drummond (drawn by J. Wall),40,47
174,2,6:19.0,,Turnover by A. Drummond (offensive foul),40,47
175,2,6:12.0,Personal foul by R. Jackson (drawn by B. Beal),,40,47
176,2,5:55.0,,Violation by A. Drummond (def goaltending),40,47
177,2,5:55.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,42,47
178,2,5:44.0,,R. Bullock misses 3-pt jump shot from 26 ft,42,47
179,2,5:44.0,Defensive rebound by O. Porter,,42,47
180,2,5:44.0,Personal foul by A. Drummond (drawn by M. Gortat),,42,47
181,2,5:44.0,Official timeout,,42,47
182,2,5:44.0,Violation by Team (jump ball),,42,47
183,2,5:44.0,,A. Baynes enters the game for A. Drummond,42,47
184,2,5:28.0,B. Beal makes 2-pt dunk at rim (assist by M. Gortat),,44,47
185,2,5:07.0,,T. Harris makes 2-pt hook shot from 8 ft,44,49
186,2,4:57.0,Shooting foul by A. Baynes (drawn by J. Wall),,44,49
187,2,4:57.0,J. Wall makes free throw 1 of 2,,45,49
188,2,4:57.0,J. Wall misses free throw 2 of 2,,45,49
189,2,4:57.0,Offensive rebound by M. Morris,,45,49
190,2,4:57.0,,S. Johnson enters the game for R. Bullock,45,49
191,2,4:56.0,M. Morris misses 2-pt jump shot from 5 ft,,45,49
192,2,4:55.0,,Defensive rebound by T. Harris,45,49
193,2,4:37.0,,S. Johnson makes 2-pt jump shot from 19 ft (assist by T. Harris),45,51
194,2,4:28.0,Offensive foul by M. Morris (drawn by S. Johnson),,45,51
195,2,4:28.0,Turnover by M. Morris (offensive foul),,45,51
196,2,4:10.0,,T. Harris misses 3-pt jump shot from 24 ft,45,51
197,2,4:09.0,Defensive rebound by B. Beal,,45,51
198,2,4:01.0,Shooting foul by A. Baynes (drawn by M. Gortat),,45,51
199,2,4:01.0,M. Gortat makes free throw 1 of 2,,46,51
200,2,4:01.0,M. Gortat misses free throw 2 of 2,,46,51
201,2,4:01.0,,B. Marjanović enters the game for A. Baynes,46,51
202,2,4:00.0,,Defensive rebound by Team,46,51
203,2,3:49.0,,R. Jackson makes 2-pt jump shot from 18 ft,46,53
204,2,3:39.0,Shooting foul by R. Jackson (drawn by M. Gortat),,46,53
205,2,3:39.0,M. Gortat makes free throw 1 of 2,,47,53
206,2,3:39.0,M. Gortat makes free throw 2 of 2,,48,53
207,2,3:39.0,,Detroit full timeout,48,53
208,2,3:28.0,,M. Morris misses 2-pt jump shot from 19 ft,48,53
209,2,3:27.0,Defensive rebound by M. Gortat,,48,53
210,2,3:12.0,J. Wall makes 2-pt layup from 1 ft,,50,53
211,2,2:51.0,,R. Jackson misses 2-pt jump shot from 20 ft,50,53
212,2,2:50.0,Defensive rebound by B. Beal,,50,53
213,2,2:42.0,Offensive foul by M. Gortat (drawn by R. Jackson),,50,53
214,2,2:42.0,Turnover by M. Gortat (offensive foul),,50,53
215,2,2:42.0,,R. Bullock enters the game for S. Johnson,50,53
216,2,2:31.0,,Turnover by B. Marjanović (3 sec),50,53
217,2,2:16.0,O. Porter misses 3-pt jump shot from 23 ft,,50,53
218,2,2:16.0,,Defensive rebound by R. Bullock,50,53
219,2,2:07.0,,T. Harris makes 2-pt jump shot from 19 ft,50,55
220,2,1:54.0,M. Morris misses 2-pt hook shot from 7 ft,,50,55
221,2,1:52.0,,Defensive rebound by B. Marjanović,50,55
222,2,1:44.0,,R. Jackson makes 2-pt jump shot from 13 ft,50,57
223,2,1:40.0,Washington full timeout,,50,57
224,2,1:40.0,,I. Smith enters the game for R. Jackson,50,57
225,2,1:40.0,J. Smith enters the game for M. Gortat,,50,57
226,2,1:40.0,,J. Leuer enters the game for B. Marjanović,50,57
227,2,1:35.0,Personal foul by R. Bullock (drawn by B. Beal),,50,57
228,2,1:35.0,B. Beal makes free throw 1 of 2,,51,57
229,2,1:35.0,B. Beal makes free throw 2 of 2,,52,57
230,2,1:17.0,,Turnover by J. Leuer (bad pass; steal by O. Porter),52,57
231,2,1:10.0,O. Porter misses 2-pt jump shot from 6 ft,,52,57
232,2,1:10.0,Offensive rebound by J. Wall,,52,57
233,2,1:10.0,Personal foul by R. Bullock (drawn by J. Wall),,52,57
234,2,1:10.0,J. Wall misses free throw 1 of 2,,52,57
235,2,1:10.0,Offensive rebound by Team,,52,57
236,2,1:10.0,,S. Johnson enters the game for R. Bullock,52,57
237,2,1:10.0,J. Wall makes free throw 2 of 2,,53,57
238,2,0:53.0,,T. Harris misses 3-pt jump shot from 26 ft,53,57
239,2,0:53.0,Defensive rebound by J. Smith,,53,57
240,2,0:40.0,B. Beal misses 3-pt jump shot from 26 ft,,53,57
241,2,0:40.0,,Defensive rebound by I. Smith,53,57
242,2,0:35.0,,I. Smith misses 2-pt layup from 1 ft,53,57
243,2,0:35.0,,Offensive rebound by J. Leuer,53,57
244,2,0:35.0,,J. Leuer makes 2-pt layup from 1 ft,53,59
245,2,0:21.0,J. Smith makes 2-pt jump shot from 17 ft (assist by J. Wall),,55,59
246,2,0:02.0,,I. Smith makes 2-pt layup from 1 ft,55,61
247,2,0:01.0,B. Beal misses 3-pt jump shot from 26 ft,,55,61
248,2,0:00.0,Offensive rebound by Team,,55,61
249,3,11:52.0,M. Gortat makes 2-pt layup at rim (assist by B. Beal),,57,61
250,3,11:52.0,Shooting foul by M. Morris (drawn by M. Gortat),,57,61
251,3,11:52.0,M. Gortat makes free throw 1 of 1,,58,61
252,3,11:41.0,,Personal foul by M. Morris (drawn by R. Jackson),58,61
253,3,11:34.0,,R. Jackson misses 2-pt hook shot from 7 ft,58,61
254,3,11:34.0,,Offensive rebound by A. Drummond,58,61
255,3,11:34.0,,Shooting foul by J. Wall (drawn by A. Drummond),58,61
256,3,11:34.0,,A. Drummond makes free throw 1 of 2,58,62
257,3,11:34.0,,A. Drummond misses free throw 2 of 2,58,62
258,3,11:34.0,,Offensive rebound by M. Morris,58,62
259,3,11:26.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),58,64
260,3,11:07.0,O. Porter misses 2-pt jump shot from 18 ft,,58,64
261,3,11:06.0,,Defensive rebound by A. Drummond,58,64
262,3,10:52.0,,Turnover by A. Drummond (bad pass; steal by M. Gortat),58,64
263,3,10:47.0,Shooting foul by A. Drummond (drawn by O. Porter),,58,64
264,3,10:47.0,O. Porter misses free throw 1 of 2,,58,64
265,3,10:47.0,Offensive rebound by Team,,58,64
266,3,10:47.0,,A. Baynes enters the game for A. Drummond,58,64
267,3,10:47.0,O. Porter makes free throw 2 of 2,,59,64
268,3,10:31.0,,M. Morris misses 2-pt jump shot from 17 ft,59,64
269,3,10:31.0,Defensive rebound by B. Beal,,59,64
270,3,10:21.0,O. Porter misses 2-pt layup from 2 ft,,59,64
271,3,10:21.0,,Offensive rebound by Team,59,64
272,3,10:03.0,,T. Harris makes 2-pt dunk at rim (assist by M. Morris),59,66
273,3,9:44.0,M. Morris misses 3-pt jump shot from 24 ft,,59,66
274,3,9:44.0,Offensive rebound by B. Beal,,59,66
275,3,9:38.0,M. Gortat misses 2-pt jump shot from 19 ft,,59,66
276,3,9:37.0,,Defensive rebound by M. Morris,59,66
277,3,9:29.0,,R. Jackson makes 2-pt jump shot from 19 ft,59,68
278,3,9:09.0,J. Wall misses 2-pt jump shot from 19 ft,,59,68
279,3,9:09.0,,Defensive rebound by R. Jackson,59,68
280,3,9:00.0,,R. Jackson misses 2-pt jump shot from 19 ft,59,68
281,3,9:00.0,Defensive rebound by M. Morris,,59,68
282,3,8:50.0,J. Wall misses 2-pt layup at rim,,59,68
283,3,8:49.0,,Defensive rebound by A. Baynes,59,68
284,3,8:32.0,,T. Harris misses 3-pt jump shot from 27 ft,59,68
285,3,8:31.0,Defensive rebound by J. Wall,,59,68
286,3,8:26.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,61,68
287,3,8:04.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by T. Harris),61,71
288,3,7:51.0,B. Beal misses 3-pt jump shot from 26 ft,,61,71
289,3,7:51.0,,Defensive rebound by M. Morris,61,71
290,3,7:42.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Jackson),61,74
291,3,7:42.0,Washington full timeout,,61,74
292,3,7:31.0,O. Porter makes 3-pt jump shot from 24 ft (assist by B. Beal),,64,74
293,3,7:15.0,,A. Baynes misses 2-pt layup from 1 ft,64,74
294,3,7:13.0,Defensive rebound by O. Porter,,64,74
295,3,7:07.0,Turnover by O. Porter (lost ball; steal by M. Morris),,64,74
296,3,7:04.0,,T. Harris makes 2-pt layup from 1 ft (assist by M. Morris),64,76
297,3,7:04.0,,Shooting foul by B. Beal (drawn by T. Harris),64,76
298,3,7:04.0,,T. Harris misses free throw 1 of 1,64,76
299,3,7:04.0,Defensive rebound by Team,,64,76
300,3,7:04.0,,Loose ball foul by A. Baynes (drawn by M. Gortat),64,76
301,3,6:52.0,B. Beal misses 2-pt layup from 2 ft,,64,76
302,3,6:51.0,,Defensive rebound by M. Morris,64,76
303,3,6:45.0,,Shooting foul by M. Gortat (drawn by R. Jackson),64,76
304,3,6:45.0,,R. Jackson makes free throw 1 of 2,64,77
305,3,6:45.0,,B. Marjanović enters the game for A. Baynes,64,77
306,3,6:45.0,,R. Jackson makes free throw 2 of 2,64,78
307,3,6:38.0,J. Wall makes 2-pt dunk at rim,,66,78
308,3,6:15.0,,M. Morris misses 3-pt jump shot from 24 ft,66,78
309,3,6:15.0,Defensive rebound by J. Wall,,66,78
310,3,6:06.0,Personal foul by M. Morris (drawn by J. Wall),,66,78
311,3,5:59.0,M. Gortat makes 2-pt jump shot from 12 ft (assist by O. Porter),,68,78
312,3,5:43.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by R. Jackson),68,81
313,3,5:27.0,J. Wall misses 3-pt jump shot from 24 ft,,68,81
314,3,5:27.0,,Defensive rebound by R. Bullock,68,81
315,3,5:15.0,,R. Bullock misses 3-pt jump shot from 26 ft,68,81
316,3,5:15.0,Defensive rebound by M. Gortat,,68,81
317,3,5:05.0,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),,71,81
318,3,4:35.0,,B. Marjanović makes 2-pt hook shot from 7 ft (assist by T. Harris),71,83
319,3,4:19.0,O. Porter misses 2-pt jump shot from 17 ft,,71,83
320,3,4:18.0,,Defensive rebound by T. Harris,71,83
321,3,4:10.0,,T. Harris makes 2-pt jump shot from 6 ft (assist by R. Jackson),71,85
322,3,4:10.0,Washington full timeout,,71,85
323,3,4:10.0,K. Oubre enters the game for M. Morris,,71,85
324,3,4:10.0,J. Smith enters the game for M. Gortat,,71,85
325,3,4:10.0,,I. Smith enters the game for R. Bullock,71,85
326,3,4:10.0,,J. Leuer enters the game for R. Jackson,71,85
327,3,4:10.0,,S. Johnson enters the game for B. Marjanović,71,85
328,3,4:00.0,B. Beal makes 2-pt jump shot from 19 ft (assist by J. Wall),,73,85
329,3,3:33.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by T. Harris),73,88
330,3,3:16.0,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),,76,88
331,3,2:54.0,,M. Morris misses 2-pt jump shot from 19 ft,76,88
332,3,2:54.0,Defensive rebound by O. Porter,,76,88
333,3,2:41.0,Personal foul by S. Johnson (drawn by B. Beal),,76,88
334,3,2:41.0,B. Beal makes free throw 1 of 2,,77,88
335,3,2:41.0,B. Beal makes free throw 2 of 2,,78,88
336,3,2:18.0,,I. Smith misses 2-pt jump shot from 5 ft,78,88
337,3,2:18.0,,Offensive rebound by M. Morris,78,88
338,3,2:18.0,,Shooting foul by J. Wall (drawn by M. Morris),78,88
339,3,2:18.0,,M. Morris makes free throw 1 of 2,78,89
340,3,2:18.0,,M. Morris makes free throw 2 of 2,78,90
341,3,2:06.0,B. Beal makes 2-pt layup from 1 ft,,80,90
342,3,1:40.0,,I. Smith makes 2-pt jump shot from 21 ft (assist by M. Morris),80,92
343,3,1:29.0,J. Smith makes 2-pt jump shot from 16 ft (assist by B. Beal),,82,92
344,3,1:13.0,,I. Smith makes 2-pt layup at rim (assist by J. Leuer),82,94
345,3,1:01.0,O. Porter misses 3-pt jump shot from 23 ft,,82,94
346,3,1:01.0,Offensive rebound by J. Wall,,82,94
347,3,0:55.0,Turnover by J. Wall (bad pass; steal by I. Smith),,82,94
348,3,0:48.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by I. Smith),82,97
349,3,0:34.0,B. Beal misses 3-pt jump shot from 27 ft,,82,97
350,3,0:33.0,,Defensive rebound by M. Morris,82,97
351,3,0:29.0,,Shooting foul by O. Porter (drawn by I. Smith),82,97
352,3,0:29.0,,I. Smith makes free throw 1 of 2,82,98
353,3,0:29.0,,I. Smith misses free throw 2 of 2,82,98
354,3,0:29.0,,R. Bullock enters the game for M. Morris,82,98
355,3,0:27.0,Defensive rebound by J. Smith,,82,98
356,3,0:17.0,J. Wall misses 2-pt jump shot from 6 ft,,82,98
357,3,0:14.0,,Defensive rebound by R. Bullock,82,98
358,4,11:49.0,,Turnover by I. Smith (bad pass; steal by M. Morris),82,98
359,4,11:49.0,Personal foul by R. Bullock (drawn by M. Morris),,82,98
360,4,11:38.0,J. Smith misses 2-pt jump shot from 19 ft,,82,98
361,4,11:37.0,Offensive rebound by M. Morris,,82,98
362,4,11:32.0,T. Burke makes 3-pt jump shot from 24 ft (assist by M. Morris),,85,98
363,4,11:18.0,,Shooting foul by M. Morris (drawn by A. Drummond),85,98
364,4,11:18.0,,A. Drummond misses free throw 1 of 2,85,98
365,4,11:18.0,,Offensive rebound by Team,85,98
366,4,11:18.0,,A. Drummond misses free throw 2 of 2,85,98
367,4,11:17.0,Defensive rebound by S. Mac,,85,98
368,4,10:54.0,K. Oubre makes 2-pt jump shot from 13 ft (assist by T. Burke),,87,98
369,4,10:37.0,,Personal foul by M. Morris (drawn by I. Smith),87,98
370,4,10:24.0,,I. Smith misses 2-pt jump shot from 21 ft,87,98
371,4,10:24.0,Defensive rebound by M. Morris,,87,98
372,4,10:12.0,Shooting foul by A. Drummond (drawn by J. Smith),,87,98
373,4,10:12.0,J. Smith makes free throw 1 of 2,,88,98
374,4,10:12.0,,A. Baynes enters the game for A. Drummond,88,98
375,4,10:12.0,J. Smith makes free throw 2 of 2,,89,98
376,4,9:57.0,,I. Smith makes 2-pt layup from 1 ft,89,100
377,4,9:48.0,,Violation by A. Baynes (def goaltending),89,100
378,4,9:48.0,T. Burke makes 2-pt layup from 1 ft,,91,100
379,4,9:35.0,,I. Smith misses 2-pt jump shot from 6 ft,91,100
380,4,9:35.0,Defensive rebound by M. Morris,,91,100
381,4,9:29.0,S. Mac misses 2-pt layup from 1 ft (block by S. Johnson),,91,100
382,4,9:28.0,Offensive rebound by J. Smith,,91,100
383,4,9:24.0,J. Smith makes 2-pt layup from 1 ft,,93,100
384,4,9:24.0,,Detroit full timeout,93,100
385,4,9:24.0,,R. Jackson enters the game for S. Johnson,93,100
386,4,9:24.0,,T. Harris enters the game for I. Smith,93,100
387,4,9:05.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by R. Jackson),93,102
388,4,8:46.0,M. Morris misses 2-pt jump shot from 7 ft (block by J. Leuer),,93,102
389,4,8:46.0,Offensive rebound by T. Burke,,93,102
