,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
73,1,2:25.0,K. Olynyk enters the game for J. Crowder,,26,18
74,1,2:04.0,,J. Butler misses 2-pt layup from 2 ft,26,18
75,1,2:03.0,,Offensive rebound by J. Butler,26,18
76,1,2:03.0,,J. Butler misses 2-pt layup from 2 ft,26,18
77,1,2:02.0,Defensive rebound by A. Horford,,26,18
78,1,1:40.0,Turnover by Team (shot clock),,26,18
79,1,1:20.0,,J. Butler makes 2-pt layup from 3 ft,26,20
80,1,1:20.0,,Shooting foul by A. Horford (drawn by J. Butler),26,20
81,1,1:20.0,,C. Felício enters the game for R. Lopez,26,20
82,1,1:20.0,J. Jerebko enters the game for A. Horford,,26,20
83,1,1:20.0,,J. Butler makes free throw 1 of 1,26,21
84,1,1:08.0,M. Smart misses 2-pt jump shot from 12 ft,,26,21
85,1,1:07.0,,Defensive rebound by B. Portis,26,21
86,1,0:46.0,,Turnover by J. Butler (bad pass; steal by M. Smart),26,21
87,1,0:40.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by J. Jerebko),,29,21
88,1,0:28.0,,P. Zipser makes 2-pt jump shot from 8 ft (assist by B. Portis),29,23
89,1,0:08.0,Shooting foul by C. Felício (drawn by T. Rozier),,29,23
90,1,0:08.0,T. Rozier misses free throw 1 of 2,,29,23
91,1,0:08.0,Offensive rebound by Team,,29,23
92,1,0:08.0,,D. Valentine enters the game for C. Felício,29,23
93,1,0:08.0,T. Rozier makes free throw 2 of 2,,30,23
94,1,0:01.0,,J. Butler misses 3-pt jump shot from 25 ft,30,23
95,1,0:00.0,Defensive rebound by K. Olynyk,,30,23
96,2,11:37.0,J. Jerebko misses 2-pt hook shot from 7 ft,,30,23
97,2,11:36.0,,Defensive rebound by D. Wade,30,23
98,2,11:27.0,,D. Valentine misses 3-pt jump shot from 23 ft,30,23
99,2,11:26.0,,Offensive rebound by D. Wade,30,23
100,2,11:21.0,,D. Wade makes 2-pt layup from 1 ft,30,25
101,2,11:05.0,K. Olynyk makes 2-pt layup from 2 ft (assist by G. Green),,32,25
102,2,10:47.0,,D. Wade misses 2-pt layup from 3 ft (block by K. Olynyk),32,25
103,2,10:46.0,,Offensive rebound by B. Portis,32,25
104,2,10:45.0,,B. Portis misses 2-pt layup from 1 ft (block by J. Jerebko),32,25
105,2,10:40.0,Defensive rebound by T. Rozier,,32,25
106,2,10:33.0,M. Smart makes 3-pt jump shot from 25 ft (assist by G. Green),,35,25
107,2,10:12.0,,P. Zipser misses 2-pt jump shot from 22 ft,35,25
108,2,10:11.0,Defensive rebound by K. Olynyk,,35,25
109,2,9:58.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Smart),,38,25
110,2,9:58.0,,Chicago full timeout,38,25
111,2,9:58.0,,C. Felício enters the game for D. Valentine,38,25
112,2,9:43.0,,A. Morrow misses 2-pt jump shot from 21 ft,38,25
113,2,9:41.0,Defensive rebound by K. Olynyk,,38,25
114,2,9:17.0,M. Smart misses 2-pt jump shot from 17 ft,,38,25
115,2,9:16.0,,Defensive rebound by B. Portis,38,25
116,2,9:05.0,,D. Wade misses 2-pt layup from 3 ft,38,25
117,2,9:05.0,Defensive rebound by Team,,38,25
118,2,8:53.0,G. Green makes 2-pt jump shot from 17 ft (assist by J. Jerebko),,40,25
119,2,8:39.0,,A. Morrow misses 2-pt jump shot from 8 ft,40,25
120,2,8:37.0,Defensive rebound by J. Jerebko,,40,25
121,2,8:24.0,G. Green misses 2-pt jump shot from 20 ft,,40,25
122,2,8:23.0,,Defensive rebound by A. Morrow,40,25
123,2,8:12.0,,Turnover by C. Felício (lost ball; steal by M. Smart),40,25
124,2,8:07.0,K. Olynyk makes 2-pt layup from 1 ft (assist by T. Rozier),,42,25
125,2,7:45.0,,D. Wade misses 3-pt jump shot from 26 ft,42,25
126,2,7:43.0,Defensive rebound by M. Smart,,42,25
127,2,7:37.0,K. Olynyk misses 3-pt jump shot from 24 ft,,42,25
128,2,7:36.0,,Defensive rebound by P. Zipser,42,25
129,2,7:23.0,,Offensive foul by B. Portis (drawn by J. Jerebko),42,25
130,2,7:23.0,,Turnover by B. Portis (offensive foul),42,25
131,2,7:23.0,,J. Butler enters the game for D. Wade,42,25
132,2,7:09.0,T. Rozier misses 2-pt layup from 2 ft,,42,25
133,2,7:08.0,,Defensive rebound by C. Felício,42,25
134,2,6:55.0,,P. Zipser makes 3-pt jump shot from 25 ft (assist by B. Portis),42,28
135,2,6:36.0,Turnover by G. Green (bad pass; steal by J. Butler),,42,28
136,2,6:31.0,,Shooting foul by T. Rozier (drawn by J. Butler),42,28
137,2,6:31.0,,J. Butler makes free throw 1 of 3,42,29
138,2,6:31.0,,J. Butler makes free throw 2 of 3,42,30
139,2,6:31.0,I. Thomas enters the game for T. Rozier,,42,30
140,2,6:31.0,A. Bradley enters the game for G. Green,,42,30
141,2,6:31.0,,R. Lopez enters the game for C. Felício,42,30
142,2,6:31.0,,I. Canaan enters the game for A. Morrow,42,30
143,2,6:31.0,,J. Butler makes free throw 3 of 3,42,31
144,2,6:18.0,J. Crowder enters the game for J. Jerebko,,42,31
145,2,6:09.0,Turnover by M. Smart (bad pass; steal by J. Butler),,42,31
146,2,6:05.0,,I. Canaan misses 2-pt layup from 1 ft (block by M. Smart),42,31
147,2,6:03.0,Defensive rebound by J. Crowder,,42,31
148,2,5:58.0,I. Thomas misses 3-pt jump shot from 26 ft,,42,31
149,2,5:56.0,,Defensive rebound by J. Butler,42,31
150,2,5:50.0,,P. Zipser makes 2-pt layup from 2 ft,42,33
151,2,5:50.0,Boston full timeout,,42,33
152,2,5:50.0,A. Horford enters the game for K. Olynyk,,42,33
153,2,5:32.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),,45,33
154,2,5:07.0,,P. Zipser misses 2-pt jump shot from 21 ft,45,33
155,2,5:06.0,Defensive rebound by A. Bradley,,45,33
156,2,4:49.0,Turnover by I. Thomas (bad pass; steal by J. Butler),,45,33
157,2,4:41.0,,J. Butler makes 2-pt layup from 2 ft,45,35
158,2,4:24.0,A. Bradley misses 3-pt jump shot from 26 ft,,45,35
159,2,4:23.0,,Defensive rebound by B. Portis,45,35
160,2,4:08.0,,R. Lopez misses 2-pt layup from 4 ft,45,35
161,2,4:07.0,,Offensive rebound by R. Lopez,45,35
162,2,4:07.0,,R. Lopez makes 2-pt layup from 2 ft,45,37
163,2,3:49.0,M. Smart makes 3-pt jump shot from 25 ft (assist by I. Thomas),,48,37
164,2,3:28.0,,Personal foul by I. Thomas (drawn by J. Butler),48,37
165,2,3:28.0,K. Olynyk enters the game for M. Smart,,48,37
166,2,3:14.0,,Turnover by Team (shot clock),48,37
167,2,3:00.0,I. Thomas misses 3-pt jump shot from 26 ft,,48,37
168,2,2:59.0,,Defensive rebound by B. Portis,48,37
169,2,2:47.0,,I. Canaan makes 2-pt layup from 2 ft,48,39
170,2,2:27.0,A. Horford makes 3-pt jump shot from 24 ft (assist by A. Bradley),,51,39
171,2,2:07.0,,J. Butler makes 2-pt jump shot from 21 ft,51,41
172,2,1:52.0,I. Thomas misses 2-pt layup from 3 ft (block by R. Lopez),,51,41
173,2,1:51.0,,Defensive rebound by P. Zipser,51,41
174,2,1:42.0,,P. Zipser misses 3-pt jump shot from 25 ft,51,41
175,2,1:41.0,Defensive rebound by K. Olynyk,,51,41
176,2,1:23.0,K. Olynyk misses 2-pt jump shot from 8 ft,,51,41
177,2,1:23.0,Offensive rebound by A. Bradley,,51,41
178,2,1:23.0,Personal foul by P. Zipser (drawn by A. Bradley),,51,41
179,2,1:23.0,Boston full timeout,,51,41
180,2,1:23.0,A. Bradley makes free throw 1 of 2,,52,41
181,2,1:23.0,M. Smart enters the game for K. Olynyk,,51,41
182,2,1:23.0,,N. Mirotić enters the game for B. Portis,51,41
183,2,1:23.0,A. Bradley misses free throw 2 of 2,,52,41
184,2,1:17.0,,Defensive rebound by P. Zipser,52,41
185,2,1:00.0,,R. Lopez misses 2-pt layup from 1 ft,52,41
186,2,0:59.0,Defensive rebound by A. Horford,,52,41
187,2,0:42.0,Personal foul by P. Zipser (drawn by I. Thomas),,52,41
188,2,0:42.0,I. Thomas makes free throw 1 of 2,,53,41
189,2,0:42.0,I. Thomas makes free throw 2 of 2,,54,41
190,2,0:29.0,,R. Lopez misses 2-pt jump shot from 20 ft,54,41
191,2,0:28.0,Defensive rebound by J. Crowder,,54,41
192,2,0:05.0,A. Bradley misses 2-pt jump shot from 20 ft,,54,41
193,2,0:04.0,Offensive rebound by M. Smart,,54,41
194,2,0:04.0,M. Smart misses 2-pt layup from 2 ft,,54,41
195,2,0:02.0,,Defensive rebound by J. Butler,54,41
196,3,11:45.0,I. Thomas makes 2-pt layup from 3 ft,,56,41
197,3,11:24.0,,R. Lopez makes 2-pt hook shot at rim (assist by N. Mirotić),56,43
198,3,11:07.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by A. Bradley),,59,43
199,3,10:54.0,,Personal block foul by I. Thomas (drawn by I. Canaan),59,43
200,3,10:42.0,,J. Butler misses 2-pt jump shot from 7 ft,59,43
201,3,10:40.0,Defensive rebound by G. Green,,59,43
202,3,10:28.0,A. Horford makes 2-pt layup from 2 ft (assist by A. Bradley),,61,43
203,3,10:06.0,,D. Wade misses 2-pt jump shot from 19 ft,61,43
204,3,10:05.0,Defensive rebound by I. Thomas,,61,43
205,3,9:57.0,G. Green misses 3-pt jump shot from 23 ft,,61,43
206,3,9:57.0,,Defensive rebound by R. Lopez,61,43
207,3,9:41.0,Offensive charge foul by J. Butler (drawn by A. Bradley),,61,43
208,3,9:41.0,,Turnover by J. Butler (offensive foul),61,43
209,3,9:30.0,Personal foul by I. Canaan (drawn by I. Thomas),,61,43
210,3,9:18.0,G. Green makes 3-pt jump shot from 25 ft (assist by J. Crowder),,64,43
211,3,9:18.0,,Chicago full timeout,64,43
212,3,9:00.0,,Offensive foul by R. Lopez (drawn by A. Bradley),64,43
213,3,9:00.0,,Turnover by R. Lopez (offensive foul),64,43
214,3,8:46.0,I. Thomas misses 3-pt jump shot from 25 ft,,64,43
215,3,8:45.0,,Defensive rebound by N. Mirotić,64,43
216,3,8:31.0,,J. Butler makes 2-pt layup from 2 ft (assist by I. Canaan),64,45
217,3,8:14.0,J. Crowder misses 3-pt jump shot from 25 ft,,64,45
218,3,8:13.0,,Defensive rebound by D. Wade,64,45
219,3,8:00.0,Violation by A. Horford (def goaltending),,64,45
220,3,8:00.0,,N. Mirotić makes 2-pt layup from 2 ft,64,47
221,3,7:48.0,A. Bradley makes 2-pt jump shot from 7 ft,,66,47
222,3,7:34.0,,Personal foul by A. Bradley (drawn by J. Butler),66,47
223,3,7:21.0,,D. Wade misses 2-pt layup from 2 ft,66,47
224,3,7:20.0,Defensive rebound by J. Crowder,,66,47
225,3,7:18.0,Turnover by J. Crowder (traveling),,66,47
226,3,7:08.0,,D. Wade misses 2-pt jump shot from 7 ft,66,47
227,3,7:07.0,Defensive rebound by I. Thomas,,66,47
228,3,7:00.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by G. Green),,69,47
229,3,7:00.0,,Technical foul by N. Mirotić,69,47
230,3,7:00.0,Technical foul by J. Crowder,,69,47
231,3,7:00.0,,P. Zipser enters the game for D. Wade,69,47
232,3,6:40.0,,J. Butler makes 2-pt jump shot from 11 ft,69,49
233,3,6:18.0,G. Green misses 3-pt jump shot from 26 ft,,69,49
234,3,6:17.0,Offensive rebound by A. Bradley,,69,49
235,3,6:17.0,A. Bradley makes 2-pt layup from 2 ft,,71,49
236,3,6:01.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by P. Zipser),71,52
237,3,5:46.0,A. Bradley makes 2-pt jump shot from 20 ft,,73,52
238,3,5:30.0,,Shooting foul by I. Thomas (drawn by I. Canaan),73,52
239,3,5:30.0,,I. Canaan makes free throw 1 of 2,73,53
240,3,5:30.0,,I. Canaan makes free throw 2 of 2,73,54
241,3,5:18.0,Shooting foul by R. Lopez (drawn by A. Horford),,73,54
242,3,5:18.0,A. Horford misses free throw 1 of 2,,73,54
243,3,5:18.0,Offensive rebound by Team,,73,54
244,3,5:18.0,A. Horford makes free throw 2 of 2,,74,54
245,3,5:06.0,,J. Butler misses 2-pt layup from 1 ft,74,54
246,3,5:05.0,Defensive rebound by A. Horford,,74,54
247,3,4:57.0,A. Horford makes 2-pt dunk at rim (assist by I. Thomas),,76,54
248,3,4:56.0,,Chicago full timeout,76,54
249,3,4:56.0,,B. Portis enters the game for R. Lopez,76,54
250,3,4:44.0,,Turnover by J. Butler (bad pass),76,54
251,3,4:28.0,J. Crowder makes 2-pt layup from 1 ft (assist by A. Horford),,78,54
252,3,4:07.0,,P. Zipser misses 2-pt layup from 2 ft,78,54
253,3,4:06.0,Defensive rebound by I. Thomas,,78,54
254,3,3:55.0,A. Bradley makes 2-pt layup from 2 ft,,80,54
255,3,3:38.0,,N. Mirotić misses 3-pt jump shot from 26 ft,80,54
256,3,3:37.0,Defensive rebound by J. Crowder,,80,54
257,3,3:23.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Horford),,83,54
258,3,3:09.0,,B. Portis misses 2-pt layup from 1 ft,83,54
259,3,3:08.0,Defensive rebound by J. Crowder,,83,54
260,3,3:03.0,Shooting foul by B. Portis (drawn by J. Crowder),,83,54
261,3,3:03.0,J. Crowder misses free throw 1 of 2,,83,54
262,3,3:03.0,Offensive rebound by Team,,83,54
263,3,3:03.0,,J. Lauvergne enters the game for N. Mirotić,83,54
264,3,3:03.0,,M. Carter-Williams enters the game for I. Canaan,83,54
265,3,3:03.0,J. Crowder makes free throw 2 of 2,,84,54
266,3,2:43.0,,P. Zipser misses 3-pt jump shot from 26 ft,84,54
267,3,2:41.0,,Offensive rebound by J. Butler,84,54
268,3,2:38.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),84,57
269,3,2:26.0,Personal foul by B. Portis (drawn by A. Horford),,84,57
270,3,2:26.0,T. Rozier enters the game for I. Thomas,,84,57
271,3,2:26.0,M. Smart enters the game for G. Green,,84,57
272,3,2:12.0,M. Smart misses 3-pt jump shot from 27 ft,,84,57
273,3,2:11.0,,Defensive rebound by J. Butler,84,57
274,3,1:57.0,,B. Portis misses 2-pt jump shot from 14 ft,84,57
275,3,1:55.0,Defensive rebound by A. Horford,,84,57
276,3,1:48.0,A. Bradley makes 2-pt layup from 3 ft (assist by A. Horford),,86,57
277,3,1:33.0,,Personal foul by A. Bradley (drawn by J. Butler),86,57
278,3,1:33.0,K. Olynyk enters the game for A. Horford,,86,57
279,3,1:33.0,,D. Valentine enters the game for M. Carter-Williams,86,57
280,3,1:20.0,,Turnover by J. Lauvergne (traveling),86,57
281,3,1:03.0,T. Rozier misses 2-pt layup from 2 ft,,86,57
282,3,1:02.0,,Defensive rebound by J. Lauvergne,86,57
283,3,0:52.0,,J. Butler makes 2-pt jump shot from 14 ft,86,59
284,3,0:36.0,J. Crowder misses 3-pt jump shot from 26 ft,,86,59
285,3,0:35.0,,Defensive rebound by B. Portis,86,59
286,3,0:28.0,,J. Butler misses 2-pt layup from 2 ft (block by K. Olynyk),86,59
287,3,0:26.0,Defensive rebound by K. Olynyk,,86,59
288,3,0:03.0,K. Olynyk makes 2-pt jump shot from 11 ft,,88,59
289,4,11:42.0,,P. Zipser misses 2-pt jump shot from 20 ft,88,59
290,4,11:41.0,,Offensive rebound by J. Lauvergne,88,59
291,4,11:41.0,,J. Lauvergne misses 2-pt jump shot from 4 ft (block by T. Rozier),88,59
292,4,11:41.0,Defensive rebound by Team,,88,59
293,4,11:25.0,G. Green misses 3-pt jump shot from 25 ft,,88,59
294,4,11:24.0,,Defensive rebound by B. Portis,88,59
295,4,11:11.0,,Turnover by M. Carter-Williams (bad pass; steal by T. Rozier),88,59
296,4,10:59.0,K. Olynyk misses 3-pt jump shot from 25 ft,,88,59
297,4,10:57.0,,Defensive rebound by D. Valentine,88,59
298,4,10:51.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,88,59
299,4,10:49.0,Defensive rebound by J. Jerebko,,88,59
300,4,10:35.0,G. Green misses 2-pt jump shot from 12 ft,,88,59
301,4,10:34.0,,Defensive rebound by J. Lauvergne,88,59
302,4,10:23.0,,J. Lauvergne misses 2-pt jump shot from 19 ft,88,59
303,4,10:22.0,Defensive rebound by M. Smart,,88,59
304,4,10:10.0,,Offensive charge foul by K. Olynyk (drawn by J. Lauvergne),88,59
305,4,10:10.0,Turnover by K. Olynyk (offensive foul),,88,59
306,4,9:54.0,,Shooting foul by G. Green (drawn by J. Lauvergne),88,59
307,4,9:54.0,,J. Lauvergne makes free throw 1 of 2,88,60
308,4,9:54.0,,J. Lauvergne makes free throw 2 of 2,88,61
309,4,9:48.0,Personal foul by D. Valentine (drawn by M. Smart),,88,61
310,4,9:36.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by T. Rozier),,91,61
311,4,9:16.0,,M. Carter-Williams makes 2-pt jump shot from 6 ft,91,63
312,4,8:50.0,K. Olynyk misses 2-pt layup from 1 ft (block by D. Valentine),,91,63
313,4,8:48.0,Offensive rebound by K. Olynyk,,91,63
314,4,8:47.0,K. Olynyk misses 2-pt jump shot from 6 ft,,91,63
315,4,8:44.0,,Defensive rebound by D. Valentine,91,63
316,4,8:35.0,,M. Carter-Williams makes 2-pt layup from 2 ft,91,65
317,4,8:17.0,G. Green makes 3-pt jump shot from 26 ft (assist by J. Jerebko),,94,65
318,4,8:00.0,,Shooting foul by K. Olynyk (drawn by M. Carter-Williams),94,65
319,4,8:00.0,,Chicago full timeout,94,65
320,4,8:00.0,,M. Carter-Williams makes free throw 1 of 2,94,66
321,4,8:00.0,,M. Carter-Williams misses free throw 2 of 2,94,66
322,4,7:58.0,Defensive rebound by J. Jerebko,,94,66
323,4,7:43.0,G. Green misses 3-pt jump shot from 26 ft,,94,66
324,4,7:42.0,,Defensive rebound by J. Lauvergne,94,66
325,4,7:28.0,,Shooting foul by K. Olynyk (drawn by J. Lauvergne),94,66
326,4,7:28.0,,J. Lauvergne makes free throw 1 of 2,94,67
327,4,7:28.0,J. Brown enters the game for G. Green,,94,67
328,4,7:28.0,,J. Lauvergne makes free throw 2 of 2,94,68
329,4,7:11.0,J. Brown misses 2-pt jump shot from 21 ft,,94,68
330,4,7:09.0,Offensive rebound by T. Rozier,,94,68
331,4,6:56.0,J. Brown misses 3-pt jump shot from 25 ft,,94,68
332,4,6:55.0,,Defensive rebound by D. Valentine,94,68
333,4,6:46.0,,B. Portis misses 2-pt jump shot from 7 ft,94,68
334,4,6:45.0,Defensive rebound by J. Jerebko,,94,68
335,4,6:30.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Jerebko),,97,68
336,4,6:04.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,97,68
337,4,6:02.0,,Offensive rebound by B. Portis,97,68
338,4,6:01.0,,B. Portis makes 2-pt layup from 3 ft,97,70
339,4,5:45.0,J. Jerebko misses 3-pt jump shot from 25 ft,,97,70
340,4,5:44.0,,Defensive rebound by P. Zipser,97,70
341,4,5:34.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,97,70
342,4,5:31.0,,Offensive rebound by P. Zipser,97,70
343,4,5:28.0,,D. Valentine misses 3-pt jump shot from 26 ft,97,70
344,4,5:27.0,Defensive rebound by J. Brown,,97,70
345,4,5:09.0,Turnover by J. Jerebko (bad pass),,97,70
346,4,5:09.0,,Chicago full timeout,97,70
347,4,5:09.0,T. Zeller enters the game for K. Olynyk,,97,70
348,4,5:09.0,,J. Grant enters the game for P. Zipser,97,70
349,4,4:58.0,,D. Valentine makes 2-pt layup from 2 ft (assist by J. Lauvergne),97,72
350,4,4:37.0,J. Brown makes 2-pt layup from 3 ft (assist by M. Smart),,99,72
351,4,4:28.0,,D. Valentine misses 2-pt jump shot from 21 ft,99,72
352,4,4:27.0,Defensive rebound by T. Zeller,,99,72
353,4,4:13.0,J. Brown misses 3-pt jump shot from 24 ft,,99,72
354,4,4:12.0,,Defensive rebound by B. Portis,99,72
355,4,4:09.0,,Turnover by D. Valentine (kicked ball),99,72
356,4,3:54.0,T. Zeller misses 2-pt jump shot from 20 ft,,99,72
357,4,3:53.0,,Defensive rebound by B. Portis,99,72
358,4,3:49.0,,Personal foul by M. Smart (drawn by D. Valentine),99,72
359,4,3:49.0,J. Young enters the game for M. Smart,,99,72
360,4,3:41.0,,J. Grant makes 2-pt layup from 1 ft (assist by M. Carter-Williams),99,74
361,4,3:22.0,Turnover by J. Brown (traveling),,99,74
362,4,3:11.0,,D. Valentine misses 3-pt jump shot from 25 ft,99,74
363,4,3:11.0,Defensive rebound by Team,,99,74
364,4,2:55.0,J. Young misses 3-pt jump shot from 27 ft,,99,74
365,4,2:54.0,,Defensive rebound by J. Grant,99,74
366,4,2:44.0,,M. Carter-Williams makes 2-pt layup from 2 ft,99,76
367,4,2:40.0,Turnover by J. Jerebko (bad pass; steal by B. Portis),,99,76
368,4,2:39.0,,Shooting foul by J. Jerebko (drawn by M. Carter-Williams),99,76
369,4,2:39.0,Boston full timeout,,99,76
370,4,2:39.0,,M. Carter-Williams makes free throw 1 of 2,99,77
371,4,2:39.0,,M. Carter-Williams misses free throw 2 of 2,99,77
372,4,2:38.0,Defensive rebound by T. Zeller,,99,77
373,4,2:25.0,J. Brown misses 2-pt jump shot from 20 ft,,99,77
374,4,2:24.0,,Defensive rebound by Team,99,77
375,4,2:12.0,,J. Grant makes 2-pt jump shot from 22 ft (assist by J. Lauvergne),99,79
376,4,1:52.0,J. Jerebko misses 3-pt jump shot from 23 ft,,99,79
377,4,1:51.0,,Defensive rebound by D. Valentine,99,79
378,4,1:44.0,,J. Lauvergne makes 2-pt dunk at rim (assist by D. Valentine),99,81
379,4,1:22.0,Shooting foul by M. Carter-Williams (drawn by T. Rozier),,99,81
380,4,1:22.0,T. Rozier makes free throw 1 of 2,,100,81
381,4,1:22.0,T. Rozier makes free throw 2 of 2,,101,81
382,4,1:10.0,,J. Grant misses 3-pt jump shot from 23 ft,101,81
383,4,1:08.0,Defensive rebound by J. Brown,,101,81
384,4,1:04.0,J. Brown makes 2-pt layup from 3 ft,,103,81
385,4,1:04.0,Shooting foul by B. Portis (drawn by J. Brown),,103,81
386,4,1:04.0,J. Brown misses free throw 1 of 1,,103,81
387,4,1:03.0,,Defensive rebound by B. Portis,103,81
