,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
38,1,7:02.0,,D. Lillard makes 2-pt jump shot from 19 ft (assist by M. Plumlee),9,16
39,1,6:45.0,S. Curry misses 2-pt jump shot from 14 ft,,9,16
40,1,6:44.0,,Defensive rebound by A. Aminu,9,16
41,1,6:37.0,,Turnover by C. McCollum (bad pass; steal by D. Green),9,16
42,1,6:24.0,K. Durant makes 2-pt dunk at rim,,11,16
43,1,6:05.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),11,18
44,1,5:45.0,K. Thompson makes 2-pt jump shot from 21 ft (assist by K. Durant),,13,18
45,1,5:44.0,,Turnover by D. Lillard (lost ball),13,18
46,1,5:44.0,A. Iguodala enters the game for Z. Pachulia,,13,18
47,1,5:43.0,Personal foul by M. Harkless (drawn by K. Durant),,13,18
48,1,5:43.0,K. Durant misses free throw 1 of 2,,13,18
49,1,5:43.0,Offensive rebound by Team,,13,18
50,1,5:43.0,,A. Crabbe enters the game for A. Aminu,13,18
51,1,5:43.0,,E. Turner enters the game for C. McCollum,13,18
52,1,5:43.0,K. Durant makes free throw 2 of 2,,14,18
53,1,5:28.0,,Turnover by M. Plumlee (lost ball; steal by K. Durant),14,18
54,1,5:25.0,Turnover by S. Curry (lost ball; steal by M. Plumlee),,14,18
55,1,5:23.0,,D. Lillard makes 2-pt layup from 1 ft,14,20
56,1,5:23.0,,Shooting foul by S. Curry (drawn by D. Lillard),14,20
57,1,5:23.0,I. Clark enters the game for K. Thompson,,14,20
58,1,5:23.0,,D. Lillard makes free throw 1 of 1,14,21
59,1,5:07.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Durant),,17,21
60,1,4:52.0,,Turnover by M. Plumlee (bad pass; steal by K. Durant),17,21
61,1,4:41.0,K. Durant misses 3-pt jump shot from 25 ft,,17,21
62,1,4:38.0,Offensive rebound by S. Curry,,17,21
63,1,4:35.0,Turnover by S. Curry (bad pass; steal by E. Turner),,17,21
64,1,4:26.0,,E. Turner misses 2-pt jump shot from 8 ft,17,21
65,1,4:25.0,,Offensive rebound by M. Harkless,17,21
66,1,4:24.0,,M. Harkless makes 2-pt layup from 3 ft,17,23
67,1,4:12.0,I. Clark makes 2-pt jump shot from 3 ft (assist by D. Green),,19,23
68,1,4:12.0,Shooting foul by A. Crabbe (drawn by I. Clark),,19,23
69,1,4:12.0,D. West enters the game for K. Durant,,19,23
70,1,4:12.0,,N. Vonleh enters the game for M. Harkless,19,23
71,1,4:12.0,I. Clark makes free throw 1 of 1,,20,23
72,1,3:53.0,,D. Lillard misses 2-pt jump shot from 6 ft,20,23
73,1,3:53.0,Defensive rebound by D. West,,20,23
74,1,3:44.0,D. West makes 2-pt layup from 1 ft,,22,23
75,1,3:18.0,,Turnover by E. Turner (lost ball; steal by I. Clark),22,23
76,1,3:11.0,A. Iguodala misses 2-pt layup from 1 ft,,22,23
77,1,3:10.0,,Defensive rebound by D. Lillard,22,23
78,1,3:03.0,,N. Vonleh misses 3-pt jump shot from 27 ft,22,23
79,1,3:02.0,Defensive rebound by D. Green,,22,23
80,1,2:54.0,I. Clark makes 3-pt jump shot from 25 ft (assist by D. Green),,25,23
81,1,2:54.0,,Portland full timeout,25,23
82,1,2:54.0,,E. Davis enters the game for M. Plumlee,25,23
83,1,2:35.0,,E. Davis misses 2-pt jump shot from 7 ft (block by D. Green),25,23
84,1,2:33.0,Defensive rebound by D. West,,25,23
85,1,2:22.0,Personal foul by E. Davis (drawn by D. West),,25,23
86,1,2:22.0,K. Thompson enters the game for S. Curry,,25,23
87,1,2:22.0,,C. McCollum enters the game for D. Lillard,25,23
88,1,2:22.0,K. Durant enters the game for D. Green,,25,23
89,1,2:22.0,,A. Aminu enters the game for N. Vonleh,25,23
90,1,2:17.0,Turnover by I. Clark (bad pass; steal by C. McCollum),,25,23
91,1,2:13.0,,Turnover by C. McCollum (lost ball; steal by I. Clark),25,23
92,1,2:07.0,I. Clark makes 2-pt layup from 1 ft (assist by A. Iguodala),,27,23
93,1,1:42.0,,C. McCollum makes 2-pt jump shot from 5 ft,27,25
94,1,1:21.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),,29,25
95,1,0:56.0,,E. Davis misses 2-pt jump shot from 7 ft (block by D. West),29,25
96,1,0:55.0,,Offensive rebound by A. Aminu,29,25
97,1,0:53.0,,A. Aminu misses 2-pt jump shot from 6 ft,29,25
98,1,0:52.0,Defensive rebound by K. Thompson,,29,25
99,1,0:48.0,I. Clark makes 3-pt jump shot from 25 ft (assist by K. Thompson),,32,25
100,1,0:30.0,,C. McCollum misses 2-pt jump shot from 8 ft,32,25
101,1,0:29.0,,Offensive rebound by Team,32,25
102,1,0:20.0,D. Green enters the game for D. West,,32,25
103,1,0:14.0,,C. McCollum misses 3-pt jump shot from 25 ft,32,25
104,1,0:14.0,Defensive rebound by K. Durant,,32,25
105,1,0:02.0,K. Durant makes 2-pt jump shot from 20 ft,,34,25
106,2,11:43.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by A. Aminu),34,28
107,2,11:30.0,,Loose ball foul by C. McCollum (drawn by I. Clark),34,28
108,2,11:23.0,D. West misses 2-pt jump shot from 8 ft,,34,28
109,2,11:23.0,,Defensive rebound by A. Aminu,34,28
110,2,11:16.0,,E. Turner makes 2-pt jump shot from 15 ft,34,30
111,2,10:49.0,Turnover by K. Durant (bad pass; steal by A. Crabbe),,34,30
112,2,10:45.0,,Shooting foul by K. Durant (drawn by A. Aminu),34,30
113,2,10:45.0,,A. Aminu misses free throw 1 of 2,34,30
114,2,10:45.0,,Offensive rebound by Team,34,30
115,2,10:45.0,,A. Aminu misses free throw 2 of 2,34,30
116,2,10:45.0,Z. Pachulia enters the game for D. West,,34,30
117,2,10:45.0,S. Livingston enters the game for I. Clark,,34,30
118,2,10:44.0,Defensive rebound by K. Durant,,34,30
119,2,10:21.0,K. Durant makes 2-pt jump shot from 9 ft,,36,30
120,2,10:09.0,,E. Turner makes 2-pt jump shot from 14 ft,36,32
121,2,9:56.0,K. Thompson misses 3-pt jump shot from 27 ft,,36,32
122,2,9:55.0,,Defensive rebound by A. Aminu,36,32
123,2,9:45.0,,Turnover by E. Turner (bad pass; steal by S. Livingston),36,32
124,2,9:33.0,Shooting foul by E. Davis (drawn by K. Thompson),,36,32
125,2,9:33.0,K. Thompson makes free throw 1 of 2,,37,32
126,2,9:33.0,,M. Plumlee enters the game for E. Davis,37,32
127,2,9:33.0,K. Thompson makes free throw 2 of 2,,38,32
128,2,9:23.0,,Turnover by E. Turner (bad pass),38,32
129,2,9:11.0,S. Livingston makes 2-pt jump shot from 11 ft,,40,32
130,2,8:55.0,Violation by K. Thompson (kicked ball),,40,32
131,2,8:55.0,Official timeout,,40,32
132,2,8:43.0,,Turnover by A. Crabbe (traveling),40,32
133,2,8:30.0,K. Thompson misses 3-pt jump shot from 25 ft,,40,32
134,2,8:30.0,,Defensive rebound by M. Plumlee,40,32
135,2,8:13.0,,A. Aminu makes 2-pt jump shot from 4 ft,40,34
136,2,8:03.0,Shooting foul by M. Plumlee (drawn by Z. Pachulia),,40,34
137,2,8:03.0,Z. Pachulia misses free throw 1 of 2,,40,34
138,2,8:03.0,Offensive rebound by Team,,40,34
139,2,8:03.0,,D. Lillard enters the game for C. McCollum,40,34
140,2,8:03.0,D. Green enters the game for A. Iguodala,,40,34
141,2,8:03.0,S. Curry enters the game for K. Durant,,40,34
142,2,8:03.0,Z. Pachulia makes free throw 2 of 2,,41,34
143,2,7:46.0,,Shooting foul by K. Thompson (drawn by E. Turner),41,34
144,2,7:46.0,,E. Turner makes free throw 1 of 2,41,35
145,2,7:46.0,,M. Harkless enters the game for A. Aminu,41,35
146,2,7:46.0,,E. Turner makes free throw 2 of 2,41,36
147,2,7:37.0,K. Thompson makes 2-pt jump shot from 20 ft (assist by S. Livingston),,43,36
148,2,7:25.0,,D. Lillard misses 3-pt jump shot from 28 ft,43,36
149,2,7:24.0,,Offensive rebound by A. Crabbe,43,36
150,2,7:16.0,,M. Harkless misses 2-pt layup from 3 ft (block by D. Green),43,36
151,2,7:16.0,Offensive rebound by Team,,43,36
152,2,7:03.0,Shooting foul by E. Turner (drawn by S. Curry),,43,36
153,2,7:03.0,S. Curry misses free throw 1 of 2,,43,36
154,2,7:03.0,Offensive rebound by Team,,43,36
155,2,7:03.0,I. Clark enters the game for K. Thompson,,43,36
156,2,7:03.0,S. Curry makes free throw 2 of 2,,44,36
157,2,6:46.0,,E. Turner makes 2-pt layup from 1 ft,44,38
158,2,6:37.0,Turnover by S. Curry (bad pass; steal by M. Plumlee),,44,38
159,2,6:29.0,,A. Crabbe misses 3-pt jump shot from 25 ft,44,38
160,2,6:27.0,Defensive rebound by S. Livingston,,44,38
161,2,6:21.0,I. Clark makes 3-pt jump shot from 26 ft (assist by S. Livingston),,47,38
162,2,6:21.0,,Portland full timeout,47,38
163,2,6:01.0,,M. Plumlee misses 2-pt layup from 1 ft,47,38
164,2,6:00.0,Defensive rebound by Z. Pachulia,,47,38
165,2,5:44.0,I. Clark makes 2-pt jump shot from 4 ft (assist by D. Green),,49,38
166,2,5:20.0,,Shooting foul by I. Clark (drawn by D. Lillard),49,38
167,2,5:20.0,,D. Lillard misses free throw 1 of 2,49,38
168,2,5:20.0,,Offensive rebound by Team,49,38
169,2,5:20.0,,D. Lillard makes free throw 2 of 2,49,39
170,2,5:08.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,51,39
171,2,4:42.0,,M. Harkless misses 3-pt jump shot from 24 ft,51,39
172,2,4:42.0,,Offensive rebound by Team,51,39
173,2,4:42.0,,C. McCollum enters the game for A. Crabbe,51,39
174,2,4:42.0,,A. Aminu enters the game for E. Turner,51,39
175,2,4:31.0,,M. Harkless makes 2-pt layup from 2 ft,51,41
176,2,4:25.0,Golden State full timeout,,51,41
177,2,4:25.0,K. Durant enters the game for Z. Pachulia,,51,41
178,2,4:25.0,K. Thompson enters the game for I. Clark,,51,41
179,2,4:16.0,K. Thompson misses 3-pt jump shot from 27 ft,,51,41
180,2,4:15.0,,Defensive rebound by A. Aminu,51,41
181,2,4:08.0,,Personal foul by D. Green (drawn by M. Plumlee),51,41
182,2,4:08.0,,E. Davis enters the game for M. Plumlee,51,41
183,2,4:03.0,,Shooting foul by S. Curry (drawn by D. Lillard),51,41
184,2,4:03.0,,D. Lillard makes free throw 1 of 3,51,42
185,2,4:03.0,,D. Lillard makes free throw 2 of 3,51,43
186,2,4:03.0,,D. Lillard makes free throw 3 of 3,51,44
187,2,3:43.0,S. Livingston makes 2-pt jump shot from 17 ft,,53,44
188,2,3:30.0,,A. Aminu makes 2-pt jump shot from 21 ft (assist by E. Davis),53,46
189,2,3:25.0,Golden State full timeout,,53,46
190,2,3:18.0,Turnover by K. Thompson (lost ball; steal by A. Aminu),,53,46
191,2,3:14.0,,Shooting foul by K. Durant (drawn by D. Lillard),53,46
192,2,3:14.0,,D. Lillard makes free throw 1 of 2,53,47
193,2,3:14.0,,D. Lillard makes free throw 2 of 2,53,48
194,2,3:03.0,S. Curry makes 2-pt layup from 1 ft,,55,48
195,2,2:53.0,,D. Lillard makes 3-pt jump shot from 30 ft,55,51
196,2,2:43.0,S. Curry misses 3-pt jump shot from 28 ft,,55,51
197,2,2:41.0,Offensive rebound by K. Thompson,,55,51
198,2,2:39.0,K. Thompson misses 2-pt layup from 1 ft (block by A. Aminu),,55,51
199,2,2:38.0,Offensive rebound by K. Thompson,,55,51
200,2,2:38.0,K. Thompson misses 2-pt layup at rim (block by M. Harkless),,55,51
201,2,2:38.0,Offensive rebound by Team,,55,51
202,2,2:38.0,A. Iguodala enters the game for S. Livingston,,55,51
203,2,2:36.0,K. Thompson misses 2-pt layup from 2 ft (block by M. Harkless),,55,51
204,2,2:35.0,,Defensive rebound by E. Davis,55,51
205,2,2:28.0,,D. Lillard misses 2-pt jump shot from 12 ft,55,51
206,2,2:27.0,Defensive rebound by A. Iguodala,,55,51
207,2,2:16.0,K. Thompson misses 3-pt jump shot from 23 ft,,55,51
208,2,2:16.0,,Defensive rebound by E. Davis,55,51
209,2,2:09.0,,C. McCollum misses 2-pt layup from 2 ft,55,51
210,2,2:08.0,,Offensive rebound by Team,55,51
211,2,2:03.0,,M. Harkless misses 2-pt jump shot from 21 ft,55,51
212,2,2:02.0,Defensive rebound by S. Curry,,55,51
213,2,1:56.0,D. Green misses 3-pt jump shot from 24 ft,,55,51
214,2,1:55.0,,Defensive rebound by M. Harkless,55,51
215,2,1:42.0,,A. Aminu misses 3-pt jump shot from 26 ft,55,51
216,2,1:41.0,Defensive rebound by D. Green,,55,51
217,2,1:23.0,S. Curry misses 2-pt jump shot from 21 ft,,55,51
218,2,1:22.0,,Defensive rebound by A. Aminu,55,51
219,2,1:11.0,,E. Davis misses 2-pt jump shot from 4 ft,55,51
220,2,1:10.0,,Offensive rebound by E. Davis,55,51
221,2,1:07.0,,A. Aminu misses 3-pt jump shot from 25 ft,55,51
222,2,1:05.0,Defensive rebound by A. Iguodala,,55,51
223,2,1:00.0,A. Iguodala makes 2-pt layup from 2 ft (assist by S. Curry),,57,51
224,2,0:45.0,,M. Harkless misses 2-pt layup from 3 ft,57,51
225,2,0:44.0,Defensive rebound by K. Durant,,57,51
226,2,0:30.0,K. Durant makes 2-pt jump shot from 14 ft (assist by S. Curry),,59,51
227,2,0:30.0,,Portland full timeout,59,51
228,2,0:30.0,I. Clark enters the game for K. Durant,,59,51
229,2,0:30.0,S. Livingston enters the game for S. Curry,,59,51
230,2,0:19.0,,Personal foul by K. Thompson (drawn by C. McCollum),59,51
231,2,0:19.0,,C. McCollum makes free throw 1 of 2,59,52
232,2,0:19.0,S. Curry enters the game for S. Livingston,,59,52
233,2,0:19.0,K. Durant enters the game for A. Iguodala,,59,52
234,2,0:19.0,,C. McCollum makes free throw 2 of 2,59,53
235,2,0:02.0,S. Curry misses 2-pt jump shot from 16 ft,,59,53
236,2,0:02.0,,Defensive rebound by Team,59,53
237,2,0:01.0,,Turnover by A. Aminu (bad pass; steal by S. Curry),59,53
238,2,0:00.0,S. Curry misses 3-pt jump shot from 40 ft,,59,53
239,2,0:00.0,Offensive rebound by Team,,59,53
240,3,11:47.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),59,55
241,3,11:22.0,K. Durant misses 2-pt jump shot from 18 ft,,59,55
242,3,11:21.0,,Defensive rebound by M. Plumlee,59,55
243,3,11:12.0,,D. Lillard misses 2-pt jump shot from 20 ft,59,55
244,3,11:10.0,Defensive rebound by Z. Pachulia,,59,55
245,3,10:55.0,K. Thompson makes 2-pt jump shot from 16 ft,,61,55
246,3,10:45.0,,C. McCollum misses 2-pt jump shot from 17 ft,61,55
247,3,10:44.0,,Offensive rebound by C. McCollum,61,55
248,3,10:41.0,,M. Harkless misses 2-pt layup from 1 ft,61,55
249,3,10:40.0,Defensive rebound by D. Green,,61,55
250,3,10:33.0,K. Thompson misses 3-pt jump shot from 25 ft,,61,55
251,3,10:32.0,,Defensive rebound by M. Plumlee,61,55
252,3,10:21.0,,C. McCollum makes 2-pt jump shot from 19 ft (assist by M. Plumlee),61,57
253,3,10:05.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Thompson),,63,57
254,3,9:38.0,,M. Harkless misses 3-pt jump shot from 23 ft,63,57
255,3,9:38.0,Defensive rebound by Z. Pachulia,,63,57
256,3,9:30.0,S. Curry makes 3-pt jump shot from 29 ft,,66,57
257,3,9:18.0,,Turnover by C. McCollum (lost ball; steal by D. Green),66,57
258,3,9:11.0,,Violation by M. Plumlee (def goaltending),66,57
259,3,9:11.0,K. Durant makes 2-pt layup from 1 ft (assist by D. Green),,68,57
260,3,9:00.0,,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),68,59
261,3,8:50.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,71,59
262,3,8:32.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),71,62
263,3,8:32.0,,Shooting foul by K. Thompson (drawn by D. Lillard),71,62
264,3,8:32.0,,D. Lillard makes free throw 1 of 1,71,63
265,3,8:23.0,S. Curry makes 2-pt layup from 1 ft (assist by Z. Pachulia),,73,63
266,3,8:07.0,,A. Aminu misses 2-pt jump shot from 6 ft,73,63
267,3,8:05.0,Defensive rebound by Z. Pachulia,,73,63
268,3,7:52.0,Offensive foul by K. Thompson (drawn by D. Lillard),,73,63
269,3,7:52.0,Turnover by K. Thompson (offensive foul),,73,63
270,3,7:52.0,I. Clark enters the game for K. Thompson,,73,63
271,3,7:35.0,,M. Harkless misses 2-pt jump shot from 23 ft,73,63
272,3,7:34.0,Defensive rebound by I. Clark,,73,63
273,3,7:28.0,S. Curry makes 3-pt jump shot from 29 ft,,76,63
274,3,7:28.0,,Portland full timeout,76,63
275,3,7:19.0,,Personal foul by I. Clark (drawn by D. Lillard),76,63
276,3,7:14.0,,D. Lillard misses 3-pt jump shot from 25 ft,76,63
277,3,7:13.0,Defensive rebound by Team,,76,63
278,3,7:00.0,Z. Pachulia misses 2-pt jump shot from 20 ft,,76,63
279,3,6:59.0,,Defensive rebound by C. McCollum,76,63
280,3,6:53.0,,A. Aminu misses 3-pt jump shot from 25 ft,76,63
281,3,6:50.0,Defensive rebound by S. Curry,,76,63
282,3,6:41.0,S. Curry misses 3-pt jump shot from 26 ft,,76,63
283,3,6:41.0,,Defensive rebound by Team,76,63
284,3,6:30.0,,Offensive foul by A. Aminu (drawn by S. Curry),76,63
285,3,6:30.0,,Turnover by A. Aminu (offensive foul),76,63
286,3,6:19.0,S. Curry misses 2-pt jump shot from 7 ft,,76,63
287,3,6:19.0,,Defensive rebound by A. Aminu,76,63
288,3,6:04.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by A. Aminu),76,66
289,3,5:51.0,Turnover by K. Durant (lost ball; steal by A. Aminu),,76,66
290,3,5:45.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by A. Aminu),76,69
291,3,5:45.0,Golden State full timeout,,76,69
292,3,5:45.0,A. Iguodala enters the game for Z. Pachulia,,76,69
293,3,5:35.0,I. Clark makes 2-pt layup from 1 ft (assist by A. Iguodala),,78,69
294,3,5:12.0,,Turnover by C. McCollum (bad pass; steal by K. Durant),78,69
295,3,5:06.0,A. Iguodala misses 2-pt layup from 1 ft,,78,69
296,3,5:05.0,Offensive rebound by K. Durant,,78,69
297,3,5:05.0,K. Durant makes 2-pt dunk at rim,,80,69
298,3,4:52.0,,A. Aminu misses 3-pt jump shot from 24 ft,80,69
299,3,4:51.0,Defensive rebound by I. Clark,,80,69
300,3,4:38.0,Turnover by A. Iguodala (lost ball; steal by D. Lillard),,80,69
301,3,4:38.0,,E. Davis enters the game for M. Plumlee,80,69
302,3,4:38.0,,Personal foul by S. Curry (drawn by C. McCollum),80,69
303,3,4:16.0,,D. Lillard misses 3-pt jump shot from 27 ft,80,69
304,3,4:16.0,Defensive rebound by A. Iguodala,,80,69
305,3,4:10.0,K. Durant misses 3-pt jump shot from 25 ft,,80,69
306,3,4:08.0,,Defensive rebound by C. McCollum,80,69
307,3,3:58.0,,E. Davis misses 2-pt layup from 1 ft,80,69
308,3,3:57.0,Defensive rebound by A. Iguodala,,80,69
309,3,3:56.0,Shooting foul by C. McCollum (drawn by A. Iguodala),,80,69
310,3,3:56.0,A. Iguodala makes free throw 1 of 3,,81,69
311,3,3:56.0,A. Iguodala misses free throw 2 of 3,,81,69
312,3,3:56.0,Offensive rebound by Team,,81,69
313,3,3:56.0,D. West enters the game for K. Durant,,81,69
314,3,3:56.0,,E. Turner enters the game for M. Harkless,81,69
315,3,3:56.0,,N. Vonleh enters the game for A. Aminu,81,69
316,3,3:56.0,A. Iguodala makes free throw 3 of 3,,82,69
317,3,3:41.0,,E. Turner makes 2-pt jump shot from 16 ft,82,71
318,3,3:22.0,S. Curry makes 3-pt jump shot from 23 ft (assist by I. Clark),,85,71
319,3,3:11.0,,C. McCollum misses 3-pt jump shot from 24 ft,85,71
320,3,3:11.0,Defensive rebound by D. Green,,85,71
321,3,3:03.0,Shooting foul by D. Lillard (drawn by I. Clark),,85,71
322,3,3:03.0,I. Clark makes free throw 1 of 2,,86,71
323,3,3:03.0,,A. Crabbe enters the game for C. McCollum,86,71
324,3,3:03.0,I. Clark makes free throw 2 of 2,,87,71
325,3,2:44.0,,N. Vonleh misses 3-pt jump shot from 23 ft,87,71
326,3,2:43.0,Defensive rebound by D. West,,87,71
327,3,2:30.0,S. Curry misses 2-pt layup from 2 ft (block by E. Davis),,87,71
328,3,2:29.0,Offensive rebound by Team,,87,71
329,3,2:23.0,A. Iguodala makes 2-pt jump shot from 21 ft,,89,71
330,3,2:00.0,,N. Vonleh misses 2-pt layup from 2 ft,89,71
331,3,1:59.0,Defensive rebound by D. Green,,89,71
332,3,1:55.0,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),,91,71
333,3,1:55.0,,Portland full timeout,91,71
334,3,1:43.0,,Turnover by N. Vonleh (bad pass; steal by D. Green),91,71
335,3,1:30.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),,93,71
336,3,1:30.0,Shooting foul by E. Davis (drawn by S. Curry),,93,71
337,3,1:30.0,,M. Leonard enters the game for N. Vonleh,93,71
338,3,1:30.0,S. Curry makes free throw 1 of 1,,94,71
339,3,1:18.0,,D. Lillard misses 3-pt jump shot from 25 ft,94,71
340,3,1:18.0,Defensive rebound by S. Curry,,94,71
341,3,1:11.0,S. Curry misses 2-pt jump shot from 22 ft,,94,71
342,3,1:09.0,,Defensive rebound by M. Leonard,94,71
343,3,1:03.0,,Shooting foul by D. Green (drawn by D. Lillard),94,71
344,3,1:03.0,,D. Lillard misses free throw 1 of 2,94,71
345,3,1:03.0,,Offensive rebound by Team,94,71
346,3,1:03.0,,D. Lillard makes free throw 2 of 2,94,72
347,3,0:52.0,S. Curry makes 2-pt layup from 1 ft (assist by D. West),,96,72
348,3,0:52.0,Shooting foul by A. Crabbe (drawn by S. Curry),,96,72
349,3,0:52.0,S. Curry makes free throw 1 of 1,,97,72
350,3,0:32.0,,D. Lillard misses 2-pt jump shot from 11 ft,97,72
351,3,0:32.0,Defensive rebound by A. Iguodala,,97,72
352,3,0:13.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. West),,100,72
353,3,0:01.0,,Shooting foul by A. Iguodala (drawn by E. Turner),100,72
354,3,0:01.0,,E. Turner misses free throw 1 of 2,100,72
355,3,0:01.0,,Offensive rebound by Team,100,72
356,3,0:01.0,,E. Turner makes free throw 2 of 2,100,73
357,4,11:43.0,D. West makes 2-pt jump shot from 15 ft (assist by A. Iguodala),,102,73
358,4,11:31.0,,Personal block foul by S. Livingston (drawn by A. Crabbe),102,73
359,4,11:28.0,,A. Aminu misses 3-pt jump shot from 27 ft,102,73
360,4,11:27.0,Defensive rebound by D. West,,102,73
361,4,11:19.0,Turnover by S. Livingston (bad pass; steal by A. Aminu),,102,73
362,4,11:19.0,,Personal foul by S. Livingston (drawn by A. Aminu),102,73
363,4,11:08.0,,D. Lillard misses 2-pt layup from 2 ft (block by K. Durant),102,73
364,4,11:07.0,Defensive rebound by K. Durant,,102,73
365,4,11:03.0,K. Durant makes 2-pt layup from 2 ft,,104,73
366,4,11:03.0,Shooting foul by E. Davis (drawn by K. Durant),,104,73
367,4,11:03.0,K. Durant makes free throw 1 of 1,,105,73
368,4,10:47.0,,Turnover by A. Aminu (lost ball; steal by D. West),105,73
369,4,10:41.0,K. Durant makes 2-pt layup at rim (assist by A. Iguodala),,107,73
370,4,10:29.0,,Personal foul by K. Durant (drawn by D. Lillard),107,73
371,4,10:29.0,,D. Lillard makes free throw 1 of 2,107,74
372,4,10:29.0,,M. Harkless enters the game for E. Davis,107,74
373,4,10:29.0,,D. Lillard makes free throw 2 of 2,107,75
374,4,10:07.0,Shooting foul by D. Lillard (drawn by S. Livingston),,107,75
375,4,10:07.0,S. Livingston makes free throw 1 of 2,,108,75
376,4,10:07.0,,S. Napier enters the game for D. Lillard,108,75
377,4,10:07.0,J. McAdoo enters the game for D. West,,108,75
378,4,10:07.0,S. Livingston makes free throw 2 of 2,,109,75
379,4,9:44.0,,A. Aminu makes 2-pt layup from 2 ft (assist by E. Turner),109,77
380,4,9:22.0,A. Iguodala misses 2-pt hook shot from 3 ft,,109,77
381,4,9:22.0,,Defensive rebound by E. Turner,109,77
382,4,9:18.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by E. Turner),109,79
383,4,9:05.0,Turnover by S. Livingston (traveling),,109,79
384,4,8:52.0,,M. Harkless makes 2-pt jump shot from 18 ft,109,81
385,4,8:33.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Livingston),,112,81
