,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
41,1,6:15.0,I. Thomas makes free throw 1 of 2,,12,16
42,1,6:15.0,I. Thomas makes free throw 2 of 2,,13,16
43,1,6:03.0,,B. Beal makes 2-pt jump shot from 19 ft,13,18
44,1,5:48.0,K. Olynyk misses 3-pt jump shot from 26 ft,,13,18
45,1,5:47.0,,Defensive rebound by M. Gortat,13,18
46,1,5:33.0,,M. Morris misses 3-pt jump shot from 23 ft,13,18
47,1,5:32.0,Defensive rebound by I. Thomas,,13,18
48,1,5:26.0,K. Olynyk makes 2-pt layup from 1 ft (assist by I. Thomas),,15,18
49,1,5:25.0,,Washington full timeout,15,18
50,1,5:25.0,,K. Oubre enters the game for M. Morris,15,18
51,1,5:25.0,T. Rozier enters the game for M. Smart,,15,18
52,1,5:15.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),15,21
53,1,4:55.0,A. Horford makes 2-pt layup from 3 ft (assist by I. Thomas),,17,21
54,1,4:41.0,,B. Beal makes 3-pt jump shot from 28 ft,17,24
55,1,4:19.0,Turnover by I. Thomas (bad pass),,17,24
56,1,4:02.0,,J. Wall makes 2-pt jump shot from 17 ft,17,26
57,1,3:49.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by A. Horford),,20,26
58,1,3:39.0,,Turnover by M. Gortat (traveling),20,26
59,1,3:39.0,J. Jerebko enters the game for A. Horford,,20,26
60,1,3:26.0,I. Thomas makes 2-pt jump shot from 7 ft,,22,26
61,1,3:07.0,,K. Oubre misses 2-pt jump shot from 9 ft (block by K. Olynyk),22,26
62,1,3:06.0,Defensive rebound by J. Jerebko,,22,26
63,1,2:54.0,T. Rozier misses 2-pt jump shot from 17 ft,,22,26
64,1,2:53.0,,Defensive rebound by J. Wall,22,26
65,1,2:41.0,,Turnover by J. Wall (lost ball; steal by J. Crowder),22,26
66,1,2:37.0,Personal foul by K. Oubre (drawn by T. Rozier),,22,26
67,1,2:37.0,Boston full timeout,,22,26
68,1,2:37.0,J. Brown enters the game for I. Thomas,,22,26
69,1,2:37.0,,T. Satoranský enters the game for B. Beal,22,26
70,1,2:37.0,,J. Smith enters the game for M. Gortat,22,26
71,1,2:27.0,K. Olynyk misses 2-pt jump shot from 21 ft,,22,26
72,1,2:26.0,,Defensive rebound by O. Porter,22,26
73,1,2:07.0,,J. Wall misses 2-pt jump shot from 18 ft,22,26
74,1,2:06.0,Defensive rebound by J. Brown,,22,26
75,1,1:47.0,J. Crowder misses 3-pt jump shot from 24 ft,,22,26
76,1,1:46.0,Offensive rebound by K. Olynyk,,22,26
77,1,1:43.0,K. Olynyk makes 2-pt layup from 1 ft,,24,26
78,1,1:28.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by T. Satoranský),24,29
79,1,1:11.0,T. Rozier misses 3-pt jump shot from 24 ft,,24,29
80,1,1:10.0,,Defensive rebound by J. Wall,24,29
81,1,0:58.0,,Turnover by J. Wall (bad pass; steal by T. Rozier),24,29
82,1,0:53.0,T. Rozier misses 2-pt layup at rim (block by K. Oubre),,24,29
83,1,0:53.0,Offensive rebound by Team,,24,29
84,1,0:53.0,J. Young enters the game for J. Jerebko,,24,29
85,1,0:48.0,J. Young misses 3-pt jump shot from 26 ft,,24,29
86,1,0:47.0,,Defensive rebound by K. Oubre,24,29
87,1,0:31.0,,J. Wall makes 2-pt jump shot from 16 ft,24,31
88,1,0:10.0,K. Olynyk misses 3-pt jump shot from 26 ft,,24,31
89,1,0:09.0,,Defensive rebound by J. Wall,24,31
90,1,0:01.0,,J. Wall makes 2-pt jump shot from 13 ft,24,33
91,2,11:37.0,J. Brown misses 2-pt layup from 2 ft,,24,33
92,2,11:37.0,,Defensive rebound by J. Smith,24,33
93,2,11:22.0,A. Horford enters the game for K. Olynyk,,24,33
94,2,11:14.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by T. Burke),24,35
95,2,10:51.0,A. Horford makes 2-pt jump shot from 14 ft,,26,35
96,2,10:33.0,,Shooting foul by A. Horford (drawn by M. Morris),26,35
97,2,10:33.0,,M. Morris makes free throw 1 of 2,26,36
98,2,10:33.0,,M. Morris makes free throw 2 of 2,26,37
99,2,10:17.0,J. Young makes 3-pt jump shot from 26 ft (assist by A. Horford),,29,37
100,2,9:59.0,,T. Burke makes 2-pt jump shot from 20 ft (assist by J. Smith),29,39
101,2,9:38.0,M. Smart misses 2-pt jump shot from 6 ft,,29,39
102,2,9:37.0,,Defensive rebound by M. Morris,29,39
103,2,9:26.0,,Shooting foul by J. Brown (drawn by J. Smith),29,39
104,2,9:26.0,,J. Smith misses free throw 1 of 2,29,39
105,2,9:26.0,,Offensive rebound by Team,29,39
106,2,9:26.0,J. Jerebko enters the game for T. Rozier,,29,39
107,2,9:26.0,,J. Smith makes free throw 2 of 2,29,40
108,2,9:11.0,Shooting foul by M. Morris (drawn by A. Horford),,29,40
109,2,9:11.0,A. Horford makes free throw 1 of 2,,30,40
110,2,9:11.0,A. Horford makes free throw 2 of 2,,31,40
111,2,8:57.0,,Personal foul by M. Smart (drawn by T. Burke),31,40
112,2,8:57.0,Official timeout,,31,40
113,2,8:42.0,,T. Burke misses 2-pt jump shot from 18 ft,31,40
114,2,8:41.0,Defensive rebound by J. Brown,,31,40
115,2,8:38.0,Turnover by M. Smart (bad pass; steal by K. Oubre),,31,40
116,2,8:32.0,,T. Burke misses 3-pt jump shot from 25 ft,31,40
117,2,8:30.0,Defensive rebound by M. Smart,,31,40
118,2,8:13.0,M. Smart misses 2-pt jump shot from 7 ft,,31,40
119,2,8:12.0,,Defensive rebound by T. Burke,31,40
120,2,8:08.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by T. Burke),31,43
121,2,7:50.0,Def 3 sec tech foul by T. Satoranský,,31,43
122,2,7:50.0,M. Smart makes technical free throw,,32,43
123,2,7:50.0,,B. Beal enters the game for T. Satoranský,32,43
124,2,7:50.0,I. Thomas enters the game for J. Young,,32,43
125,2,7:38.0,I. Thomas makes 3-pt jump shot from 32 ft,,35,43
126,2,7:23.0,,J. Smith misses 2-pt jump shot from 7 ft (block by J. Jerebko),35,43
127,2,7:23.0,,Offensive rebound by Team,35,43
128,2,7:15.0,,K. Oubre makes 2-pt layup at rim,35,45
129,2,7:09.0,J. Brown makes 2-pt layup from 1 ft (assist by I. Thomas),,37,45
130,2,7:09.0,Shooting foul by K. Oubre (drawn by J. Brown),,37,45
131,2,7:09.0,,J. Wall enters the game for T. Burke,37,45
132,2,7:09.0,J. Brown makes free throw 1 of 1,,38,45
133,2,6:58.0,,M. Morris misses 2-pt dunk at rim,38,45
134,2,6:57.0,,Offensive rebound by J. Smith,38,45
135,2,6:46.0,,J. Smith makes 2-pt jump shot from 14 ft (assist by B. Beal),38,47
136,2,6:34.0,,M. Gortat enters the game for J. Smith,38,47
137,2,6:27.0,M. Smart misses 2-pt layup at rim,,38,47
138,2,6:26.0,Offensive rebound by J. Jerebko,,38,47
139,2,6:25.0,J. Jerebko makes 2-pt layup from 2 ft,,40,47
140,2,6:06.0,,B. Beal makes 2-pt layup from 3 ft,40,49
141,2,5:52.0,A. Horford makes 2-pt jump shot from 19 ft (assist by I. Thomas),,42,49
142,2,5:41.0,,B. Beal misses 3-pt jump shot from 26 ft,42,49
143,2,5:40.0,,Offensive rebound by Team,42,49
144,2,5:40.0,Loose ball foul by A. Horford (drawn by M. Gortat),,42,49
145,2,5:40.0,,Washington full timeout,42,49
146,2,5:40.0,,O. Porter enters the game for K. Oubre,42,49
147,2,5:40.0,J. Crowder enters the game for M. Smart,,42,49
148,2,5:40.0,K. Olynyk enters the game for J. Jerebko,,42,49
149,2,5:28.0,,Turnover by B. Beal (lost ball; steal by I. Thomas),42,49
150,2,5:22.0,J. Brown makes 3-pt jump shot from 27 ft (assist by I. Thomas),,45,49
151,2,5:02.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by M. Morris),45,52
152,2,4:47.0,A. Horford makes 3-pt jump shot from 25 ft (assist by I. Thomas),,48,52
153,2,4:22.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Beal),48,55
154,2,3:58.0,I. Thomas makes 2-pt jump shot from 18 ft,,50,55
155,2,3:43.0,,Turnover by M. Morris (bad pass),50,55
156,2,3:41.0,K. Olynyk makes 2-pt dunk from 2 ft (assist by I. Thomas),,52,55
157,2,3:39.0,,Washington full timeout,52,55
158,2,3:24.0,,Shooting foul by J. Crowder (drawn by B. Beal),52,55
159,2,3:24.0,,B. Beal makes free throw 1 of 2,52,56
160,2,3:24.0,,B. Beal makes free throw 2 of 2,52,57
161,2,3:11.0,I. Thomas misses 2-pt layup from 2 ft,,52,57
162,2,3:10.0,,Defensive rebound by M. Gortat,52,57
163,2,2:58.0,,J. Wall misses 2-pt layup from 2 ft,52,57
164,2,2:57.0,,Offensive rebound by M. Gortat,52,57
165,2,2:56.0,,M. Gortat makes 2-pt layup from 2 ft,52,59
166,2,2:47.0,I. Thomas makes 2-pt layup at rim,,54,59
167,2,2:31.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),54,62
168,2,2:29.0,Boston full timeout,,54,62
169,2,2:29.0,M. Smart enters the game for J. Brown,,54,62
170,2,2:09.0,Shooting foul by J. Wall (drawn by I. Thomas),,54,62
171,2,2:09.0,I. Thomas makes free throw 1 of 2,,55,62
172,2,2:09.0,I. Thomas makes free throw 2 of 2,,56,62
173,2,1:58.0,,B. Beal misses 2-pt jump shot from 19 ft,56,62
174,2,1:57.0,Defensive rebound by M. Smart,,56,62
175,2,1:45.0,I. Thomas misses 3-pt jump shot from 26 ft,,56,62
176,2,1:44.0,,Defensive rebound by O. Porter,56,62
177,2,1:30.0,,J. Wall misses 2-pt layup from 1 ft,56,62
178,2,1:29.0,Defensive rebound by K. Olynyk,,56,62
179,2,1:21.0,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Crowder),,59,62
180,2,1:04.0,,M. Morris misses 2-pt jump shot from 5 ft,59,62
181,2,1:03.0,Defensive rebound by J. Crowder,,59,62
182,2,1:00.0,M. Smart misses 3-pt jump shot from 25 ft,,59,62
183,2,0:59.0,,Defensive rebound by M. Morris,59,62
184,2,0:47.0,,B. Beal makes 2-pt jump shot from 17 ft (assist by J. Wall),59,64
185,2,0:27.0,I. Thomas misses 2-pt layup from 2 ft,,59,64
186,2,0:26.0,Offensive rebound by M. Smart,,59,64
187,2,0:23.0,M. Smart misses 2-pt jump shot from 18 ft,,59,64
188,2,0:23.0,Offensive rebound by Team,,59,64
189,2,0:23.0,Turnover by Team (shot clock),,59,64
190,2,0:02.0,,J. Wall makes 2-pt layup from 1 ft,59,66
191,2,0:02.0,Boston full timeout,,59,66
192,2,0:02.0,,T. Satoranský enters the game for M. Morris,59,66
193,2,0:02.0,,K. Oubre enters the game for J. Wall,59,66
194,2,0:00.0,K. Olynyk misses 3-pt jump shot from 32 ft,,59,66
195,2,0:00.0,Offensive rebound by Team,,59,66
196,3,11:50.0,Turnover by M. Smart (bad pass),,59,66
197,3,11:30.0,,B. Beal makes 2-pt jump shot from 9 ft,59,68
198,3,11:15.0,I. Thomas misses 2-pt jump shot from 5 ft (block by J. Wall),,59,68
199,3,11:13.0,,Defensive rebound by J. Wall,59,68
200,3,11:05.0,,B. Beal misses 3-pt jump shot from 27 ft,59,68
201,3,11:05.0,Defensive rebound by Team,,59,68
202,3,10:39.0,J. Crowder makes 2-pt jump shot from 20 ft (assist by A. Horford),,61,68
203,3,10:16.0,,Shooting foul by J. Crowder (drawn by M. Morris),61,68
204,3,10:16.0,,M. Morris makes free throw 1 of 2,61,69
205,3,10:16.0,,M. Morris makes free throw 2 of 2,61,70
206,3,9:56.0,M. Smart misses 2-pt layup from 1 ft (block by M. Morris),,61,70
207,3,9:54.0,Offensive rebound by J. Crowder,,61,70
208,3,9:50.0,J. Crowder makes 3-pt jump shot from 30 ft,,64,70
209,3,9:41.0,,Offensive foul by B. Beal (drawn by I. Thomas),64,70
210,3,9:41.0,,Turnover by B. Beal (offensive foul),64,70
211,3,9:28.0,J. Crowder misses 3-pt jump shot from 22 ft,,64,70
212,3,9:27.0,,Defensive rebound by M. Morris,64,70
213,3,9:19.0,,J. Wall makes 2-pt layup at rim,64,72
214,3,9:19.0,,Shooting foul by J. Crowder (drawn by J. Wall),64,72
215,3,9:19.0,,J. Wall misses free throw 1 of 1,64,72
216,3,9:18.0,Defensive rebound by J. Crowder,,64,72
217,3,9:08.0,J. Brown misses 3-pt jump shot from 26 ft,,64,72
218,3,9:07.0,,Defensive rebound by M. Gortat,64,72
219,3,8:57.0,,J. Wall misses 2-pt layup from 1 ft,64,72
220,3,8:56.0,,Offensive rebound by M. Morris,64,72
221,3,8:55.0,,M. Morris makes 2-pt dunk at rim,64,74
222,3,8:43.0,J. Crowder makes 2-pt layup at rim (assist by I. Thomas),,66,74
223,3,8:19.0,,J. Wall makes 2-pt layup at rim,66,76
224,3,8:06.0,Turnover by A. Horford (lost ball; steal by M. Gortat),,66,76
225,3,7:55.0,,Shooting foul by A. Horford (drawn by M. Gortat),66,76
226,3,7:55.0,,M. Gortat makes free throw 1 of 2,66,77
227,3,7:55.0,,M. Gortat makes free throw 2 of 2,66,78
228,3,7:55.0,,Technical foul by M. Morris,66,78
229,3,7:55.0,I. Thomas makes technical free throw,,67,78
230,3,7:41.0,A. Horford misses 2-pt jump shot from 7 ft,,67,78
231,3,7:40.0,,Defensive rebound by O. Porter,67,78
232,3,7:16.0,,J. Wall misses 3-pt jump shot from 28 ft,67,78
233,3,7:15.0,Defensive rebound by J. Brown,,67,78
234,3,7:10.0,I. Thomas makes 2-pt jump shot from 12 ft,,69,78
235,3,6:41.0,,B. Beal misses 2-pt layup from 2 ft (block by A. Horford),69,78
236,3,6:41.0,,Offensive rebound by Team,69,78
237,3,6:41.0,,Turnover by Team (shot clock),69,78
238,3,6:41.0,J. Young enters the game for M. Smart,,69,78
239,3,6:27.0,Turnover by I. Thomas (bad pass; steal by J. Wall),,69,78
240,3,6:23.0,,J. Wall makes 2-pt dunk at rim,69,80
241,3,6:09.0,A. Horford makes 2-pt dunk at rim (assist by I. Thomas),,71,80
242,3,5:53.0,,Personal foul by J. Brown (drawn by M. Morris),71,80
243,3,5:53.0,,K. Oubre enters the game for M. Morris,71,80
244,3,5:53.0,,Washington full timeout,71,80
245,3,5:47.0,,B. Beal misses 2-pt jump shot from 6 ft,71,80
246,3,5:46.0,Defensive rebound by J. Brown,,71,80
247,3,5:33.0,Turnover by J. Young (bad pass; steal by B. Beal),,71,80
248,3,5:31.0,,Shooting foul by I. Thomas (drawn by B. Beal),71,80
249,3,5:31.0,,Violation by Team (jump ball),71,80
250,3,5:31.0,,B. Beal makes free throw 1 of 2,71,81
251,3,5:31.0,,B. Beal makes free throw 2 of 2,71,82
252,3,5:09.0,J. Young misses 3-pt jump shot from 24 ft,,71,82
253,3,5:08.0,,Defensive rebound by O. Porter,71,82
254,3,4:54.0,,J. Wall misses 2-pt jump shot from 18 ft,71,82
255,3,4:53.0,Defensive rebound by J. Young,,71,82
256,3,4:48.0,Shooting foul by B. Beal (drawn by I. Thomas),,71,82
257,3,4:48.0,I. Thomas makes free throw 1 of 2,,72,82
258,3,4:48.0,I. Thomas misses free throw 2 of 2,,72,82
259,3,4:48.0,K. Olynyk enters the game for A. Horford,,72,82
260,3,4:47.0,Offensive rebound by J. Young,,72,82
261,3,4:43.0,I. Thomas misses 2-pt jump shot from 16 ft,,72,82
262,3,4:43.0,,Defensive rebound by M. Gortat,72,82
263,3,4:28.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),72,84
264,3,4:12.0,Turnover by J. Brown (lost ball),,72,84
265,3,4:00.0,,K. Oubre misses 3-pt jump shot from 23 ft,72,84
266,3,3:59.0,Defensive rebound by J. Brown,,72,84
267,3,3:56.0,Turnover by J. Brown (bad pass),,72,84
268,3,3:46.0,,Turnover by B. Beal (bad pass),72,84
269,3,3:46.0,M. Smart enters the game for J. Brown,,72,84
270,3,3:46.0,T. Rozier enters the game for I. Thomas,,72,84
271,3,3:36.0,Shooting foul by K. Oubre (drawn by J. Crowder),,72,84
272,3,3:36.0,J. Crowder makes free throw 1 of 2,,73,84
273,3,3:36.0,,T. Satoranský enters the game for B. Beal,73,84
274,3,3:36.0,J. Crowder makes free throw 2 of 2,,74,84
275,3,3:21.0,,O. Porter misses 2-pt jump shot from 17 ft,74,84
276,3,3:20.0,Defensive rebound by M. Smart,,74,84
277,3,3:13.0,Shooting block foul by O. Porter (drawn by J. Young),,74,84
278,3,3:13.0,J. Young makes free throw 1 of 2,,75,84
279,3,3:13.0,,M. Morris enters the game for O. Porter,75,84
280,3,3:13.0,J. Young makes free throw 2 of 2,,76,84
281,3,2:56.0,Boston full timeout,,76,84
282,3,2:56.0,J. Mickey enters the game for J. Crowder,,76,84
283,3,2:55.0,,Turnover by M. Morris (lost ball; steal by M. Smart),76,84
284,3,2:35.0,M. Smart makes 2-pt layup from 2 ft,,78,84
285,3,2:07.0,,Turnover by J. Wall (lost ball; steal by M. Smart),78,84
286,3,1:59.0,T. Rozier misses 3-pt jump shot from 26 ft,,78,84
287,3,1:58.0,,Defensive rebound by T. Satoranský,78,84
288,3,1:48.0,,K. Oubre misses 3-pt jump shot from 24 ft,78,84
289,3,1:47.0,Defensive rebound by K. Olynyk,,78,84
290,3,1:32.0,Turnover by J. Mickey (lost ball; steal by J. Wall),,78,84
291,3,1:27.0,,J. Wall makes 2-pt layup from 1 ft,78,86
292,3,1:27.0,,Shooting foul by M. Smart (drawn by J. Wall),78,86
293,3,1:27.0,,J. Wall makes free throw 1 of 1,78,87
294,3,1:10.0,J. Young misses 2-pt jump shot from 15 ft,,78,87
295,3,1:09.0,,Defensive rebound by J. Wall,78,87
296,3,1:05.0,,Shooting foul by J. Young (drawn by J. Wall),78,87
297,3,1:05.0,,J. Wall makes free throw 1 of 2,78,88
298,3,1:05.0,,J. Smith enters the game for M. Gortat,78,88
299,3,1:05.0,,J. Wall makes free throw 2 of 2,78,89
300,3,0:50.0,Offensive foul by K. Olynyk (drawn by M. Morris),,78,89
301,3,0:50.0,Turnover by K. Olynyk (offensive foul),,78,89
302,3,0:50.0,,T. Burke enters the game for J. Wall,78,89
303,3,0:32.0,,M. Morris misses 2-pt jump shot from 8 ft,78,89
304,3,0:31.0,Defensive rebound by J. Mickey,,78,89
305,3,0:26.0,T. Rozier makes 2-pt layup from 1 ft,,80,89
306,3,0:05.0,,T. Burke makes 2-pt jump shot from 19 ft,80,91
307,3,0:02.0,M. Smart misses 3-pt jump shot from 39 ft,,80,91
308,3,0:01.0,Offensive rebound by Team,,80,91
309,3,0:01.0,,Loose ball foul by J. Smith (drawn by K. Olynyk),80,91
310,4,11:43.0,,M. Morris misses 2-pt jump shot from 15 ft,80,91
311,4,11:42.0,Defensive rebound by M. Smart,,80,91
312,4,11:41.0,Personal foul by J. Smith (drawn by M. Smart),,80,91
313,4,11:31.0,K. Olynyk misses 3-pt jump shot from 24 ft,,80,91
314,4,11:30.0,,Defensive rebound by M. Morris,80,91
315,4,11:21.0,,Turnover by T. Burke (bad pass; steal by T. Rozier),80,91
316,4,11:17.0,Shooting block foul by J. Smith (drawn by I. Thomas),,80,91
317,4,11:17.0,I. Thomas makes free throw 1 of 2,,81,91
318,4,11:17.0,J. Jerebko enters the game for K. Olynyk,,81,91
319,4,11:17.0,I. Thomas makes free throw 2 of 2,,82,91
320,4,11:00.0,,Turnover by K. Oubre (lost ball; steal by M. Smart),82,91
321,4,10:52.0,I. Thomas misses 3-pt jump shot from 28 ft,,82,91
322,4,10:51.0,Offensive rebound by J. Jerebko,,82,91
323,4,10:50.0,J. Jerebko makes 2-pt dunk at rim,,84,91
324,4,10:43.0,,Washington full timeout,84,91
325,4,10:28.0,,M. Morris misses 2-pt jump shot from 6 ft,84,91
326,4,10:27.0,Defensive rebound by J. Jerebko,,84,91
327,4,10:13.0,I. Thomas misses 2-pt layup from 1 ft (block by M. Morris),,84,91
328,4,10:12.0,Offensive rebound by J. Mickey,,84,91
329,4,10:09.0,J. Mickey misses 2-pt layup from 1 ft,,84,91
330,4,10:08.0,,Defensive rebound by M. Morris,84,91
331,4,9:57.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Burke),84,93
332,4,9:57.0,,Shooting foul by J. Jerebko (drawn by M. Morris),84,93
333,4,9:57.0,,B. Beal enters the game for T. Satoranský,84,93
334,4,9:57.0,,M. Morris makes free throw 1 of 1,84,94
335,4,9:46.0,M. Smart makes 3-pt jump shot from 28 ft (assist by I. Thomas),,87,94
336,4,9:28.0,,Turnover by B. Beal (bad pass; steal by I. Thomas),87,94
337,4,9:18.0,I. Thomas misses 3-pt jump shot from 24 ft,,87,94
338,4,9:17.0,,Defensive rebound by M. Morris,87,94
339,4,9:13.0,,B. Beal makes 2-pt dunk at rim (assist by M. Morris),87,96
340,4,8:52.0,Shooting foul by J. Smith (drawn by M. Smart),,87,96
341,4,8:52.0,M. Smart makes free throw 1 of 3,,88,96
342,4,8:52.0,M. Smart makes free throw 2 of 3,,89,96
343,4,8:52.0,M. Smart misses free throw 3 of 3,,89,96
344,4,8:52.0,A. Horford enters the game for J. Mickey,,89,96
345,4,8:52.0,,O. Porter enters the game for M. Morris,89,96
346,4,8:50.0,,Defensive rebound by B. Beal,89,96
347,4,8:37.0,,K. Oubre misses 2-pt layup from 3 ft,89,96
348,4,8:36.0,,Offensive rebound by T. Burke,89,96
349,4,8:34.0,,T. Burke makes 2-pt layup from 2 ft,89,98
350,4,8:25.0,Personal foul by K. Oubre (drawn by I. Thomas),,89,98
351,4,8:25.0,,J. Wall enters the game for T. Burke,89,98
352,4,8:12.0,I. Thomas misses 3-pt jump shot from 26 ft,,89,98
353,4,8:11.0,,Defensive rebound by J. Smith,89,98
354,4,8:03.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by J. Wall),89,101
355,4,8:01.0,Boston full timeout,,89,101
356,4,8:01.0,J. Crowder enters the game for T. Rozier,,89,101
357,4,7:47.0,A. Horford makes 2-pt hook shot from 9 ft,,91,101
358,4,7:24.0,,O. Porter misses 2-pt jump shot from 10 ft,91,101
359,4,7:23.0,Defensive rebound by J. Jerebko,,91,101
360,4,7:12.0,A. Horford makes 2-pt layup from 1 ft (assist by I. Thomas),,93,101
361,4,6:49.0,,J. Wall misses 2-pt jump shot from 18 ft,93,101
362,4,6:48.0,Defensive rebound by Team,,93,101
363,4,6:47.0,,M. Gortat enters the game for J. Smith,93,101
364,4,6:28.0,A. Horford misses 2-pt jump shot from 13 ft,,93,101
365,4,6:27.0,,Defensive rebound by M. Gortat,93,101
366,4,6:25.0,,Personal block foul by J. Jerebko (drawn by J. Wall),93,101
367,4,6:15.0,,B. Beal makes 2-pt jump shot from 17 ft (assist by J. Wall),93,103
368,4,6:03.0,I. Thomas makes 2-pt jump shot from 13 ft,,95,103
369,4,5:52.0,,Personal foul by I. Thomas (drawn by B. Beal),95,103
370,4,5:44.0,,Personal foul by I. Thomas (drawn by B. Beal),95,103
371,4,5:35.0,,K. Oubre misses 2-pt jump shot from 15 ft,95,103
372,4,5:34.0,Defensive rebound by J. Crowder,,95,103
373,4,5:23.0,Turnover by I. Thomas (bad pass; steal by J. Wall),,95,103
374,4,5:19.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),95,105
375,4,5:02.0,J. Jerebko makes 2-pt layup at rim (assist by M. Smart),,97,105
376,4,4:40.0,,B. Beal makes 2-pt jump shot from 9 ft,97,107
377,4,4:23.0,I. Thomas misses 2-pt jump shot from 4 ft,,97,107
378,4,4:21.0,,Defensive rebound by K. Oubre,97,107
379,4,4:14.0,,J. Wall misses 2-pt layup from 1 ft,97,107
380,4,4:12.0,,Offensive rebound by M. Gortat,97,107
381,4,4:11.0,,M. Gortat misses 2-pt layup from 2 ft,97,107
382,4,4:10.0,Defensive rebound by A. Horford,,97,107
383,4,4:03.0,J. Jerebko misses 3-pt jump shot from 23 ft,,97,107
384,4,4:02.0,,Defensive rebound by M. Gortat,97,107
385,4,3:58.0,,B. Beal makes 2-pt jump shot from 5 ft,97,109
386,4,3:58.0,,Shooting foul by M. Smart (drawn by B. Beal),97,109
387,4,3:58.0,,B. Beal makes free throw 1 of 1,97,110
388,4,3:55.0,J. Brown enters the game for M. Smart,,97,110
389,4,3:55.0,,M. Morris enters the game for O. Porter,97,110
390,4,3:42.0,A. Horford makes 3-pt jump shot from 27 ft (assist by I. Thomas),,100,110
391,4,3:23.0,,B. Beal makes 2-pt jump shot from 21 ft,100,112
