,QUARTER,TIME_REMAINING,BOSTON_ACTION,HOUSTON_ACTION,BOSTON_SCORE,HOUSTON_SCORE
165,2,7:02.0,I. Thomas enters the game for M. Smart,,30,32
166,2,6:55.0,,R. Anderson misses 3-pt jump shot from 28 ft,30,32
167,2,6:54.0,Defensive rebound by A. Bradley,,30,32
168,2,6:41.0,A. Bradley misses 3-pt jump shot from 25 ft,,30,32
169,2,6:39.0,,Defensive rebound by C. Capela,30,32
170,2,6:34.0,,T. Ariza misses 2-pt layup at rim,30,32
171,2,6:33.0,,Offensive rebound by T. Ariza,30,32
172,2,6:33.0,,T. Ariza makes 2-pt layup from 2 ft,30,34
173,2,6:33.0,Boston full timeout,,30,34
174,2,6:33.0,J. Crowder enters the game for T. Rozier,,30,34
175,2,6:19.0,A. Bradley misses 2-pt jump shot from 21 ft,,30,34
176,2,6:18.0,,Defensive rebound by R. Anderson,30,34
177,2,5:59.0,,J. Harden misses 3-pt jump shot from 29 ft,30,34
178,2,5:58.0,Defensive rebound by A. Bradley,,30,34
179,2,5:48.0,K. Olynyk makes 3-pt jump shot from 26 ft,,33,34
180,2,5:33.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),33,36
181,2,5:19.0,J. Crowder misses 2-pt jump shot from 17 ft,,33,36
182,2,5:18.0,,Defensive rebound by J. Harden,33,36
183,2,5:10.0,,Turnover by C. Capela (traveling),33,36
184,2,5:10.0,,E. Gordon enters the game for P. Beverley,33,36
185,2,4:56.0,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Crowder),,35,36
186,2,4:43.0,,Turnover by J. Harden (lost ball; steal by I. Thomas),35,36
187,2,4:39.0,J. Brown makes 2-pt layup from 2 ft (assist by I. Thomas),,37,36
188,2,4:25.0,,Turnover by J. Harden (bad pass),37,36
189,2,4:15.0,J. Brown misses 2-pt layup from 3 ft (block by R. Anderson),,37,36
190,2,4:15.0,Offensive rebound by Team,,37,36
191,2,4:15.0,,M. Harrell enters the game for C. Capela,37,36
192,2,4:11.0,I. Thomas misses 2-pt jump shot from 7 ft,,37,36
193,2,4:09.0,,Defensive rebound by J. Harden,37,36
194,2,4:07.0,,Turnover by J. Harden (bad pass; steal by K. Olynyk),37,36
195,2,4:05.0,I. Thomas makes 2-pt jump shot from 3 ft,,39,36
196,2,4:05.0,Shooting foul by M. Harrell (drawn by I. Thomas),,39,36
197,2,4:05.0,A. Horford enters the game for K. Olynyk,,39,36
198,2,4:05.0,I. Thomas makes free throw 1 of 1,,40,36
199,2,3:52.0,,E. Gordon makes 3-pt jump shot from 27 ft (assist by J. Harden),40,39
200,2,3:32.0,A. Horford misses 3-pt jump shot from 26 ft,,40,39
201,2,3:30.0,,Defensive rebound by T. Ariza,40,39
202,2,3:23.0,,J. Harden makes 3-pt jump shot from 26 ft,40,42
203,2,3:02.0,Turnover by A. Bradley (bad pass; steal by J. Harden),,40,42
204,2,2:53.0,,Shooting foul by A. Bradley (drawn by J. Harden),40,42
205,2,2:53.0,,Houston full timeout,40,42
206,2,2:53.0,,J. Harden makes free throw 1 of 2,40,43
207,2,2:53.0,M. Smart enters the game for J. Brown,,40,42
208,2,2:53.0,,J. Harden makes free throw 2 of 2,40,44
209,2,2:40.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),,43,44
210,2,2:24.0,,J. Harden makes 2-pt layup from 1 ft,43,46
211,2,2:06.0,A. Horford misses 2-pt jump shot from 23 ft,,43,46
212,2,2:04.0,,Defensive rebound by T. Ariza,43,46
213,2,2:00.0,,Shooting foul by M. Smart (drawn by J. Harden),43,46
214,2,2:00.0,,J. Harden makes free throw 1 of 3,43,47
215,2,2:00.0,,J. Harden makes free throw 2 of 3,43,48
216,2,2:00.0,,J. Harden makes free throw 3 of 3,43,49
217,2,1:37.0,A. Horford misses 2-pt jump shot from 9 ft,,43,49
218,2,1:36.0,,Defensive rebound by R. Anderson,43,49
219,2,1:26.0,,Turnover by J. Harden (bad pass; steal by A. Horford),43,49
220,2,1:23.0,Offensive foul by I. Thomas (drawn by R. Anderson),,43,49
221,2,1:23.0,Turnover by I. Thomas (offensive foul),,43,49
222,2,1:15.0,,M. Harrell makes 2-pt layup from 2 ft (assist by E. Gordon),43,51
223,2,1:15.0,,Shooting foul by I. Thomas (drawn by M. Harrell),43,51
224,2,1:15.0,,M. Harrell makes free throw 1 of 1,43,52
225,2,1:06.0,Personal foul by R. Anderson (drawn by I. Thomas),,43,52
226,2,1:00.0,I. Thomas misses 2-pt jump shot from 16 ft,,43,52
227,2,0:58.0,,Defensive rebound by R. Anderson,43,52
228,2,0:54.0,,Turnover by J. Harden (bad pass; steal by I. Thomas),43,52
229,2,0:49.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Crowder),,45,52
230,2,0:37.0,,T. Ariza makes 3-pt jump shot from 27 ft (assist by J. Harden),45,55
231,2,0:31.0,I. Thomas makes 3-pt jump shot from 25 ft,,48,55
232,2,0:07.0,,Shooting foul by M. Smart (drawn by J. Harden),48,55
233,2,0:07.0,,J. Harden makes free throw 1 of 3,48,56
234,2,0:07.0,,J. Harden makes free throw 2 of 3,48,57
235,2,0:07.0,,P. Beverley enters the game for R. Anderson,48,57
236,2,0:07.0,,J. Harden makes free throw 3 of 3,48,58
237,2,0:01.0,I. Thomas misses 3-pt jump shot from 25 ft (block by E. Gordon),,48,58
238,2,0:00.0,,Defensive rebound by P. Beverley,48,58
239,3,12:00.0,Technical foul by I. Thomas,,48,58
240,3,12:00.0,,J. Harden makes technical free throw,48,59
241,3,11:48.0,J. Crowder makes 2-pt layup at rim (assist by A. Horford),,50,59
242,3,11:30.0,,J. Harden makes 2-pt layup from 2 ft (assist by C. Capela),50,61
243,3,11:14.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),,53,61
244,3,10:59.0,,C. Capela makes 2-pt layup from 2 ft (assist by R. Anderson),53,63
245,3,10:46.0,I. Thomas misses 2-pt layup from 2 ft (block by C. Capela),,53,63
246,3,10:45.0,,Defensive rebound by C. Capela,53,63
247,3,10:34.0,,C. Capela makes 2-pt hook shot from 8 ft (assist by P. Beverley),53,65
248,3,10:09.0,A. Horford misses 2-pt jump shot from 14 ft,,53,65
249,3,10:08.0,Offensive rebound by J. Jerebko,,53,65
250,3,10:03.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Horford),,56,65
251,3,9:52.0,,T. Ariza misses 3-pt jump shot from 24 ft,56,65
252,3,9:50.0,Defensive rebound by A. Bradley,,56,65
253,3,9:39.0,A. Bradley makes 2-pt layup from 2 ft (assist by A. Horford),,58,65
254,3,9:17.0,,T. Ariza misses 3-pt jump shot from 25 ft,58,65
255,3,9:16.0,Defensive rebound by I. Thomas,,58,65
256,3,9:09.0,A. Bradley misses 2-pt jump shot from 7 ft (block by T. Ariza),,58,65
257,3,9:08.0,,Defensive rebound by P. Beverley,58,65
258,3,8:58.0,,R. Anderson misses 3-pt jump shot from 28 ft,58,65
259,3,8:57.0,Defensive rebound by A. Bradley,,58,65
260,3,8:45.0,I. Thomas makes 2-pt layup from 2 ft,,60,65
261,3,8:32.0,,Turnover by J. Harden (traveling),60,65
262,3,8:19.0,A. Bradley misses 2-pt jump shot from 7 ft (block by T. Ariza),,60,65
263,3,8:16.0,,Defensive rebound by C. Capela,60,65
264,3,8:09.0,,Turnover by P. Beverley (bad pass; steal by J. Jerebko),60,65
265,3,8:07.0,Personal block foul by T. Ariza (drawn by I. Thomas),,60,65
266,3,7:56.0,Shooting foul by C. Capela (drawn by A. Horford),,60,65
267,3,7:56.0,A. Horford makes free throw 1 of 2,,61,65
268,3,7:56.0,A. Horford makes free throw 2 of 2,,62,65
269,3,7:36.0,,P. Beverley makes 2-pt jump shot from 22 ft (assist by J. Harden),62,67
270,3,7:17.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by A. Horford),,65,67
271,3,6:54.0,,R. Anderson misses 2-pt jump shot from 21 ft,65,67
272,3,6:53.0,Defensive rebound by A. Bradley,,65,67
273,3,6:43.0,A. Horford makes 3-pt jump shot from 26 ft (assist by A. Bradley),,68,67
274,3,6:42.0,,Houston full timeout,68,67
275,3,6:42.0,,M. Harrell enters the game for C. Capela,68,67
276,3,6:42.0,,E. Gordon enters the game for P. Beverley,68,67
277,3,6:21.0,,R. Anderson misses 3-pt jump shot from 28 ft,68,67
278,3,6:19.0,Defensive rebound by J. Crowder,,68,67
279,3,6:11.0,Shooting foul by T. Ariza (drawn by J. Crowder),,68,67
280,3,6:11.0,J. Crowder makes free throw 1 of 2,,69,67
281,3,6:11.0,J. Crowder makes free throw 2 of 2,,70,67
282,3,5:58.0,,Turnover by E. Gordon (bad pass; steal by A. Bradley),70,67
283,3,5:50.0,A. Horford makes 2-pt jump shot from 20 ft (assist by I. Thomas),,72,67
284,3,5:41.0,,T. Ariza makes 2-pt layup from 2 ft,72,69
285,3,5:21.0,A. Bradley makes 2-pt jump shot from 18 ft,,74,69
286,3,5:02.0,,E. Gordon misses 3-pt jump shot from 27 ft,74,69
287,3,5:01.0,Defensive rebound by J. Jerebko,,74,69
288,3,4:47.0,Turnover by J. Crowder (lost ball; steal by J. Harden),,74,69
289,3,4:39.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),74,72
290,3,4:39.0,Boston full timeout,,74,72
291,3,4:39.0,,S. Dekker enters the game for R. Anderson,74,72
292,3,4:39.0,K. Olynyk enters the game for A. Horford,,74,72
293,3,4:39.0,M. Smart enters the game for A. Bradley,,74,72
294,3,4:22.0,I. Thomas misses 3-pt jump shot from 25 ft,,74,72
295,3,4:20.0,Offensive rebound by J. Jerebko,,74,72
296,3,4:03.0,I. Thomas misses 2-pt layup from 2 ft,,74,72
297,3,4:02.0,,Defensive rebound by T. Ariza,74,72
298,3,3:40.0,,M. Harrell misses 2-pt jump shot from 7 ft (block by J. Jerebko),74,72
299,3,3:37.0,Defensive rebound by I. Thomas,,74,72
300,3,3:24.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,77,72
301,3,2:59.0,,T. Ariza misses 3-pt jump shot from 25 ft,77,72
302,3,2:58.0,Defensive rebound by J. Crowder,,77,72
303,3,2:44.0,Shooting foul by M. Harrell (drawn by I. Thomas),,77,72
304,3,2:44.0,I. Thomas makes free throw 1 of 2,,78,72
305,3,2:44.0,,C. Brewer enters the game for T. Ariza,78,72
306,3,2:44.0,,P. Beverley enters the game for J. Harden,78,72
307,3,2:44.0,I. Thomas makes free throw 2 of 2,,79,72
308,3,2:20.0,,E. Gordon makes 2-pt jump shot from 19 ft,79,74
309,3,1:54.0,M. Smart misses 3-pt jump shot from 24 ft,,79,74
310,3,1:53.0,,Defensive rebound by M. Harrell,79,74
311,3,1:44.0,,E. Gordon misses 3-pt jump shot from 28 ft,79,74
312,3,1:43.0,Defensive rebound by M. Smart,,79,74
313,3,1:39.0,J. Brown enters the game for I. Thomas,,79,74
314,3,1:39.0,T. Rozier enters the game for J. Crowder,,79,74
315,3,1:28.0,J. Brown misses 2-pt jump shot from 21 ft,,79,74
316,3,1:27.0,,Defensive rebound by P. Beverley,79,74
317,3,1:14.0,,Shooting foul by J. Brown (drawn by C. Brewer),79,74
318,3,1:14.0,,C. Brewer misses free throw 1 of 2,79,74
319,3,1:14.0,,Offensive rebound by Team,79,74
320,3,1:14.0,A. Bradley enters the game for J. Jerebko,,79,74
321,3,1:14.0,A. Horford enters the game for K. Olynyk,,79,74
322,3,1:14.0,,C. Brewer makes free throw 2 of 2,79,75
323,3,0:59.0,Turnover by A. Horford (bad pass; steal by S. Dekker),,79,75
324,3,0:43.0,,P. Beverley misses 3-pt jump shot from 26 ft,79,75
325,3,0:42.0,,Offensive rebound by Team,79,75
326,3,0:37.0,,Turnover by S. Dekker (bad pass; steal by T. Rozier),79,75
327,3,0:34.0,,Violation by C. Brewer (def goaltending),79,75
328,3,0:34.0,A. Bradley makes 2-pt layup from 3 ft (assist by T. Rozier),,81,75
329,3,0:18.0,,P. Beverley makes 2-pt layup from 4 ft,81,77
330,3,0:03.0,Shooting foul by C. Brewer (drawn by M. Smart),,81,77
331,3,0:03.0,M. Smart makes free throw 1 of 2,,82,77
332,3,0:03.0,M. Smart makes free throw 2 of 2,,83,77
333,3,0:00.0,,C. Brewer misses 3-pt jump shot from 40 ft,83,77
334,3,0:00.0,,Offensive rebound by Team,83,77
335,4,11:40.0,,S. Dekker misses 3-pt jump shot from 25 ft,83,77
336,4,11:39.0,Defensive rebound by M. Smart,,83,77
337,4,11:22.0,T. Rozier misses 2-pt jump shot from 17 ft,,83,77
338,4,11:21.0,,Defensive rebound by C. Capela,83,77
339,4,11:14.0,,E. Gordon makes 3-pt jump shot from 27 ft (assist by P. Beverley),83,80
340,4,10:53.0,A. Bradley makes 2-pt jump shot from 21 ft (assist by A. Horford),,85,80
341,4,10:38.0,,C. Capela misses 2-pt layup from 2 ft,85,80
342,4,10:36.0,Defensive rebound by A. Bradley,,85,80
343,4,10:36.0,Personal foul by P. Beverley (drawn by A. Bradley),,85,80
344,4,10:18.0,A. Horford misses 3-pt jump shot from 25 ft,,85,80
345,4,10:18.0,,Defensive rebound by Team,85,80
346,4,10:18.0,Loose ball foul by A. Bradley (drawn by E. Gordon),,85,80
347,4,10:12.0,,Shooting foul by A. Horford (drawn by C. Capela),85,80
348,4,10:12.0,,C. Capela misses free throw 1 of 2,85,80
349,4,10:12.0,,Offensive rebound by Team,85,80
350,4,10:12.0,,C. Capela makes free throw 2 of 2,85,81
351,4,9:52.0,A. Horford makes 2-pt hook shot from 10 ft,,87,81
352,4,9:42.0,Violation by A. Horford (kicked ball),,87,81
353,4,9:33.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by P. Beverley),87,84
354,4,9:15.0,A. Horford misses 2-pt jump shot from 3 ft,,87,84
355,4,9:13.0,Offensive rebound by M. Smart,,87,84
356,4,9:08.0,T. Rozier misses 3-pt jump shot from 26 ft,,87,84
357,4,9:07.0,,Defensive rebound by C. Brewer,87,84
358,4,9:01.0,,S. Dekker makes 2-pt layup from 2 ft (assist by C. Brewer),87,86
359,4,8:50.0,M. Smart makes 2-pt layup from 2 ft (assist by T. Rozier),,89,86
360,4,8:39.0,,E. Gordon makes 2-pt jump shot from 8 ft (assist by P. Beverley),89,88
361,4,8:22.0,M. Smart makes 3-pt jump shot from 26 ft,,92,88
362,4,8:01.0,,C. Brewer misses 3-pt jump shot from 26 ft,92,88
363,4,8:00.0,Defensive rebound by A. Horford,,92,88
364,4,7:42.0,A. Horford makes 2-pt jump shot from 20 ft (assist by T. Rozier),,94,88
365,4,7:42.0,,Houston full timeout,94,88
366,4,7:42.0,,T. Ariza enters the game for C. Capela,94,88
367,4,7:42.0,,R. Anderson enters the game for P. Beverley,94,88
368,4,7:42.0,,J. Harden enters the game for S. Dekker,94,88
369,4,7:42.0,,M. Harrell enters the game for C. Brewer,94,88
370,4,7:42.0,J. Crowder enters the game for A. Bradley,,94,88
371,4,7:22.0,,M. Harrell misses 2-pt dunk at rim (block by M. Smart),94,88
372,4,7:18.0,Defensive rebound by M. Smart,,94,88
373,4,7:14.0,T. Rozier misses 2-pt jump shot from 14 ft,,94,88
374,4,7:13.0,,Defensive rebound by T. Ariza,94,88
375,4,7:01.0,,T. Ariza misses 3-pt jump shot from 25 ft,94,88
376,4,7:00.0,Defensive rebound by T. Rozier,,94,88
377,4,6:56.0,A. Horford makes 2-pt dunk at rim (assist by T. Rozier),,96,88
378,4,6:43.0,,J. Harden makes 2-pt layup from 2 ft,96,90
379,4,6:24.0,Turnover by A. Horford (bad pass; steal by R. Anderson),,96,90
380,4,6:17.0,,J. Harden makes 2-pt jump shot from 7 ft,96,92
381,4,6:17.0,Boston full timeout,,96,92
382,4,6:17.0,J. Jerebko enters the game for A. Horford,,96,92
383,4,6:17.0,A. Bradley enters the game for M. Smart,,96,92
384,4,6:17.0,I. Thomas enters the game for J. Brown,,96,92
385,4,6:17.0,K. Olynyk enters the game for T. Rozier,,96,92
386,4,6:01.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by J. Crowder),,98,92
