,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
216,2,0:53.0,,E. Bledsoe makes 2-pt layup from 1 ft,61,50
217,2,0:34.0,D. Lillard misses 2-pt jump shot from 12 ft,,61,50
218,2,0:34.0,Offensive rebound by N. Vonleh,,61,50
219,2,0:34.0,Shooting foul by T. Warren (drawn by N. Vonleh),,61,50
220,2,0:34.0,N. Vonleh makes 2-pt layup from 1 ft,,63,50
221,2,0:34.0,N. Vonleh makes free throw 1 of 1,,64,50
222,2,0:27.0,,Turnover by A. Williams (bad pass; steal by D. Lillard),64,50
223,2,0:24.0,D. Lillard makes 2-pt layup at rim,,66,50
224,2,0:00.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,66,50
225,2,0:00.0,,Offensive rebound by Team,66,50
226,3,11:45.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,66,50
227,3,11:44.0,Defensive rebound by D. Lillard,,66,50
228,3,11:37.0,N. Vonleh misses 2-pt layup from 1 ft,,66,50
229,3,11:36.0,Offensive rebound by N. Vonleh,,66,50
230,3,11:36.0,N. Vonleh makes 2-pt layup from 1 ft,,68,50
231,3,11:10.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by D. Jones),68,53
232,3,10:44.0,D. Lillard misses 2-pt jump shot from 17 ft,,68,53
233,3,10:42.0,Offensive rebound by D. Lillard,,68,53
234,3,10:26.0,J. Nurkić misses 2-pt layup from 1 ft,,68,53
235,3,10:25.0,,Defensive rebound by T. Warren,68,53
236,3,10:15.0,,Shooting foul by M. Harkless (drawn by T. Warren),68,53
237,3,10:15.0,,T. Warren makes free throw 1 of 2,68,54
238,3,10:15.0,,T. Warren makes free throw 2 of 2,68,55
239,3,9:53.0,C. McCollum misses 2-pt jump shot from 5 ft,,68,55
240,3,9:52.0,Offensive rebound by C. McCollum,,68,55
241,3,9:52.0,Shooting foul by M. Chriss (drawn by C. McCollum),,68,55
242,3,9:52.0,C. McCollum misses free throw 1 of 2,,68,55
243,3,9:52.0,Offensive rebound by Team,,68,55
244,3,9:52.0,,A. Williams enters the game for M. Chriss,68,55
245,3,9:52.0,C. McCollum makes free throw 2 of 2,,69,55
246,3,9:35.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,69,55
247,3,9:34.0,Defensive rebound by J. Nurkić,,69,55
248,3,9:28.0,Personal foul by D. Jones (drawn by D. Lillard),,69,55
249,3,9:24.0,C. McCollum misses 2-pt layup at rim (block by A. Williams),,69,55
250,3,9:23.0,,Defensive rebound by D. Jones,69,55
251,3,9:16.0,,D. Booker makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),69,57
252,3,9:09.0,Turnover by D. Lillard (offensive foul),,69,57
253,3,9:09.0,Offensive foul by D. Lillard (drawn by E. Bledsoe),,69,57
254,3,8:56.0,,D. Booker makes 2-pt jump shot from 20 ft (assist by E. Bledsoe),69,59
255,3,8:31.0,C. McCollum misses 2-pt jump shot from 11 ft,,69,59
256,3,8:30.0,,Defensive rebound by A. Williams,69,59
257,3,8:25.0,,D. Jones misses 2-pt layup from 1 ft,69,59
258,3,8:24.0,,Offensive rebound by E. Bledsoe,69,59
259,3,8:24.0,,Personal foul by C. McCollum,69,59
260,3,8:17.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,69,59
261,3,8:17.0,Defensive rebound by N. Vonleh,,69,59
262,3,8:07.0,C. McCollum misses 3-pt jump shot from 26 ft,,69,59
263,3,8:06.0,,Defensive rebound by A. Williams,69,59
264,3,8:01.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Jones),69,61
265,3,7:58.0,Portland full timeout,,69,61
266,3,7:58.0,A. Crabbe enters the game for C. McCollum,,69,61
267,3,7:53.0,Turnover by A. Crabbe (lost ball; steal by T. Warren),,69,61
268,3,7:51.0,,Personal foul by A. Crabbe (drawn by D. Booker),69,61
269,3,7:40.0,,T. Warren misses 2-pt layup from 2 ft,69,61
270,3,7:39.0,Defensive rebound by J. Nurkić,,69,61
271,3,7:30.0,D. Lillard makes 2-pt jump shot from 10 ft,,71,61
272,3,7:11.0,,D. Booker makes 2-pt jump shot from 4 ft,71,63
273,3,7:11.0,,Shooting foul by A. Crabbe (drawn by D. Booker),71,63
274,3,7:11.0,,D. Booker makes free throw 1 of 1,71,64
275,3,6:54.0,Shooting foul by D. Jones (drawn by D. Lillard),,71,64
276,3,6:54.0,D. Lillard makes free throw 1 of 2,,72,64
277,3,6:54.0,D. Lillard makes free throw 2 of 2,,73,64
278,3,6:36.0,,A. Williams misses 2-pt hook shot from 4 ft,73,64
279,3,6:35.0,,Offensive rebound by Team,73,64
280,3,6:35.0,,J. Dudley enters the game for D. Jones,73,64
281,3,6:27.0,,E. Bledsoe misses 2-pt jump shot from 8 ft,73,64
282,3,6:26.0,,Offensive rebound by A. Williams,73,64
283,3,6:26.0,,Shooting foul by N. Vonleh (drawn by A. Williams),73,64
284,3,6:26.0,,A. Williams makes free throw 1 of 2,73,65
285,3,6:26.0,,A. Williams makes free throw 2 of 2,73,66
286,3,6:10.0,N. Vonleh misses 2-pt layup at rim,,73,66
287,3,6:09.0,Offensive rebound by N. Vonleh,,73,66
288,3,6:09.0,N. Vonleh misses 2-pt layup from 1 ft,,73,66
289,3,6:07.0,,Defensive rebound by E. Bledsoe,73,66
290,3,5:52.0,,D. Booker makes 2-pt layup from 2 ft,73,68
291,3,5:32.0,M. Harkless misses 2-pt layup from 1 ft,,73,68
292,3,5:30.0,,Defensive rebound by A. Williams,73,68
293,3,5:23.0,,A. Williams makes 2-pt jump shot from 6 ft (assist by E. Bledsoe),73,70
294,3,5:05.0,D. Lillard misses 3-pt jump shot from 28 ft,,73,70
295,3,5:05.0,,Defensive rebound by A. Williams,73,70
296,3,4:53.0,,J. Dudley misses 3-pt jump shot from 26 ft,73,70
297,3,4:53.0,,Offensive rebound by D. Booker,73,70
298,3,4:49.0,,D. Booker misses 2-pt jump shot from 3 ft,73,70
299,3,4:48.0,Defensive rebound by N. Vonleh,,73,70
300,3,4:38.0,A. Crabbe misses 3-pt jump shot from 24 ft,,73,70
301,3,4:37.0,,Defensive rebound by Team,73,70
302,3,4:37.0,Loose ball foul by J. Nurkić (drawn by A. Williams),,73,70
303,3,4:37.0,,A. Williams makes free throw 1 of 2,73,71
304,3,4:37.0,C. McCollum enters the game for N. Vonleh,,73,71
305,3,4:37.0,A. Aminu enters the game for M. Harkless,,73,71
306,3,4:37.0,,A. Williams makes free throw 2 of 2,73,72
307,3,4:19.0,D. Lillard misses 2-pt layup from 2 ft,,73,72
308,3,4:17.0,Offensive rebound by J. Nurkić,,73,72
309,3,4:17.0,J. Nurkić makes 2-pt layup from 1 ft,,75,72
310,3,4:13.0,,Shooting foul by J. Nurkić (drawn by E. Bledsoe),75,72
311,3,4:13.0,,E. Bledsoe misses free throw 1 of 2,75,72
312,3,4:13.0,,Offensive rebound by Team,75,72
313,3,4:13.0,M. Leonard enters the game for J. Nurkić,,75,72
314,3,4:13.0,,E. Bledsoe makes free throw 2 of 2,75,73
315,3,4:00.0,D. Lillard misses 2-pt jump shot from 14 ft,,75,73
316,3,4:00.0,,Defensive rebound by A. Williams,75,73
317,3,3:52.0,,A. Williams misses 2-pt jump shot from 8 ft,75,73
318,3,3:51.0,,Offensive rebound by T. Warren,75,73
319,3,3:49.0,,T. Warren misses 2-pt layup from 1 ft,75,73
320,3,3:48.0,Defensive rebound by M. Leonard,,75,73
321,3,3:31.0,C. McCollum makes 2-pt jump shot from 20 ft,,77,73
322,3,3:16.0,,Shooting foul by C. McCollum (drawn by D. Booker),77,73
323,3,3:16.0,,D. Booker misses free throw 1 of 2,77,73
324,3,3:16.0,,Offensive rebound by Team,77,73
325,3,3:16.0,,D. Booker makes free throw 2 of 2,77,74
326,3,3:01.0,C. McCollum misses 3-pt jump shot from 26 ft,,77,74
327,3,3:01.0,,Defensive rebound by J. Dudley,77,74
328,3,2:54.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,77,77
329,3,2:33.0,Turnover by A. Aminu (bad pass; steal by A. Williams),,77,77
330,3,2:29.0,,D. Booker misses 2-pt layup from 2 ft (block by A. Aminu),77,77
331,3,2:27.0,Defensive rebound by A. Aminu,,77,77
332,3,2:21.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by A. Crabbe),,80,77
333,3,1:59.0,,E. Bledsoe misses 2-pt layup from 1 ft,80,77
334,3,1:58.0,Defensive rebound by M. Leonard,,80,77
335,3,1:44.0,A. Crabbe misses 3-pt jump shot from 26 ft,,80,77
336,3,1:44.0,,Defensive rebound by A. Williams,80,77
337,3,1:37.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),80,79
338,3,1:15.0,A. Aminu makes 2-pt jump shot from 19 ft,,82,79
339,3,1:00.0,,D. Booker misses 2-pt jump shot from 6 ft (block by C. McCollum),82,79
340,3,1:00.0,Defensive rebound by D. Lillard,,82,79
341,3,0:57.0,Turnover by D. Lillard (lost ball; steal by E. Bledsoe),,82,79
342,3,0:52.0,,T. Warren misses 2-pt jump shot from 18 ft,82,79
343,3,0:51.0,Defensive rebound by A. Crabbe,,82,79
344,3,0:34.0,D. Lillard misses 2-pt layup from 2 ft,,82,79
345,3,0:31.0,,Defensive rebound by T. Warren,82,79
346,3,0:27.0,,E. Bledsoe misses 2-pt jump shot from 22 ft,82,79
347,3,0:25.0,Defensive rebound by A. Aminu,,82,79
348,3,0:05.0,Turnover by D. Lillard (bad pass; steal by E. Bledsoe),,82,79
349,3,0:03.0,,Phoenix full timeout,82,79
350,3,0:03.0,S. Napier enters the game for D. Lillard,,82,79
351,3,0:03.0,N. Vonleh enters the game for M. Leonard,,82,79
352,3,0:03.0,M. Harkless enters the game for A. Crabbe,,82,79
353,3,0:01.0,,T. Warren misses 3-pt jump shot from 28 ft,82,79
354,3,0:00.0,,Offensive rebound by Team,82,79
355,4,11:45.0,Personal foul by L. Barbosa (drawn by A. Aminu),,82,79
356,4,11:35.0,M. Leonard makes 2-pt jump shot from 18 ft (assist by C. McCollum),,84,79
357,4,11:15.0,,D. Booker makes 2-pt jump shot from 14 ft,84,81
358,4,11:04.0,S. Napier misses 2-pt layup from 2 ft (block by T. Ulis),,84,81
359,4,11:04.0,Offensive rebound by Team,,84,81
360,4,10:52.0,A. Aminu misses 3-pt jump shot from 26 ft,,84,81
361,4,10:52.0,,Defensive rebound by A. Williams,84,81
362,4,10:41.0,,A. Williams makes 2-pt layup from 1 ft (assist by T. Ulis),84,83
363,4,10:21.0,A. Crabbe misses 2-pt layup from 1 ft,,84,83
364,4,10:19.0,Offensive rebound by S. Napier,,84,83
365,4,10:12.0,C. McCollum makes 2-pt jump shot from 5 ft,,86,83
366,4,10:12.0,Shooting foul by D. Booker (drawn by C. McCollum),,86,83
367,4,10:12.0,C. McCollum makes free throw 1 of 1,,87,83
368,4,9:58.0,,T. Ulis makes 2-pt jump shot from 14 ft,87,85
369,4,9:34.0,S. Napier misses 2-pt layup from 2 ft,,87,85
370,4,9:33.0,,Defensive rebound by J. Dudley,87,85
371,4,9:33.0,,Personal foul by S. Napier (drawn by J. Dudley),87,85
372,4,9:15.0,,A. Williams misses 2-pt jump shot from 10 ft,87,85
373,4,9:14.0,,Offensive rebound by A. Williams,87,85
374,4,9:14.0,,A. Williams misses 2-pt layup from 1 ft,87,85
375,4,9:13.0,Defensive rebound by A. Aminu,,87,85
376,4,8:50.0,A. Aminu misses 2-pt jump shot from 18 ft,,87,85
377,4,8:50.0,,Defensive rebound by D. Booker,87,85
378,4,8:43.0,,T. Ulis makes 2-pt jump shot from 7 ft,87,87
379,4,8:43.0,Portland full timeout,,87,87
380,4,8:43.0,D. Lillard enters the game for S. Napier,,87,87
381,4,8:43.0,N. Vonleh enters the game for M. Leonard,,87,87
382,4,8:26.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by C. McCollum),,90,87
383,4,8:06.0,,A. Williams makes 2-pt layup from 3 ft (assist by T. Ulis),90,89
384,4,8:06.0,,Shooting foul by N. Vonleh (drawn by A. Williams),90,89
385,4,8:06.0,,A. Williams misses free throw 1 of 1,90,89
386,4,8:05.0,Defensive rebound by A. Aminu,,90,89
