,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
271,3,4:36.0,Offensive rebound by Team,,68,76
272,3,4:36.0,M. Barnes enters the game for D. Green,,68,76
273,3,4:31.0,Turnover by Z. Pachulia (lost ball; steal by G. Dieng),,68,76
274,3,4:20.0,,Turnover by A. Wiggins (step out of bounds),68,76
275,3,4:05.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by S. Curry),,71,76
276,3,3:45.0,,Shooting foul by S. Curry (drawn by R. Rubio),71,76
277,3,3:45.0,,R. Rubio makes free throw 1 of 2,71,77
278,3,3:45.0,,R. Rubio makes free throw 2 of 2,71,78
279,3,3:39.0,Shooting foul by A. Wiggins (drawn by K. Thompson),,71,78
280,3,3:39.0,K. Thompson misses free throw 1 of 2,,71,78
281,3,3:39.0,Offensive rebound by Team,,71,78
282,3,3:39.0,J. McGee enters the game for Z. Pachulia,,71,78
283,3,3:39.0,K. Thompson makes free throw 2 of 2,,72,78
284,3,3:30.0,,G. Dieng misses 2-pt layup from 2 ft (block by J. McGee),72,78
285,3,3:28.0,Defensive rebound by J. McGee,,72,78
286,3,3:22.0,Turnover by K. Thompson (bad pass),,72,78
287,3,3:22.0,P. McCaw enters the game for K. Thompson,,72,78
288,3,3:11.0,,Shooting foul by J. McGee (drawn by A. Wiggins),72,78
289,3,3:11.0,,A. Wiggins makes free throw 1 of 2,72,79
290,3,3:11.0,,A. Wiggins makes free throw 2 of 2,72,80
291,3,2:56.0,A. Iguodala misses 3-pt jump shot from 24 ft,,72,80
292,3,2:55.0,,Defensive rebound by N. Bjelica,72,80
293,3,2:37.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by R. Rubio),72,82
294,3,2:17.0,S. Curry misses 3-pt jump shot from 25 ft,,72,82
295,3,2:16.0,Offensive rebound by P. McCaw,,72,82
296,3,2:11.0,P. McCaw misses 3-pt jump shot from 22 ft,,72,82
297,3,2:10.0,,Defensive rebound by S. Muhammad,72,82
298,3,1:53.0,,A. Wiggins misses 2-pt jump shot from 21 ft,72,82
299,3,1:52.0,,Offensive rebound by N. Bjelica,72,82
300,3,1:49.0,,S. Muhammad misses 2-pt jump shot from 8 ft,72,82
301,3,1:48.0,Defensive rebound by J. McGee,,72,82
302,3,1:36.0,Turnover by P. McCaw (lost ball; steal by A. Wiggins),,72,82
303,3,1:31.0,,Shooting foul by M. Barnes (drawn by S. Muhammad),72,82
304,3,1:31.0,,S. Muhammad misses free throw 1 of 2,72,82
305,3,1:31.0,,Offensive rebound by Team,72,82
306,3,1:31.0,,K. Dunn enters the game for R. Rubio,72,82
307,3,1:31.0,,S. Muhammad makes free throw 2 of 2,72,83
308,3,1:18.0,S. Curry misses 2-pt layup from 3 ft,,72,83
309,3,1:17.0,,Defensive rebound by G. Dieng,72,83
310,3,0:56.0,,S. Muhammad misses 3-pt jump shot from 26 ft,72,83
311,3,0:54.0,Defensive rebound by S. Curry,,72,83
312,3,0:50.0,S. Curry makes 2-pt layup from 1 ft,,74,83
313,3,0:44.0,,A. Wiggins makes 2-pt layup from 1 ft,74,85
314,3,0:33.0,A. Iguodala makes 2-pt dunk at rim (assist by M. Barnes),,76,85
315,3,0:11.0,,G. Dieng makes 2-pt jump shot from 8 ft,76,87
316,3,0:11.0,,Shooting foul by S. Curry (drawn by G. Dieng),76,87
317,3,0:11.0,K. Thompson enters the game for J. McGee,,76,87
318,3,0:11.0,,T. Jones enters the game for N. Bjelica,76,87
319,3,0:11.0,,G. Dieng makes free throw 1 of 1,76,88
320,4,11:43.0,,K. Towns makes 2-pt hook shot from 7 ft,76,90
321,4,11:20.0,Shooting foul by N. Bjelica (drawn by K. Thompson),,76,90
322,4,11:20.0,K. Thompson makes free throw 1 of 2,,77,90
323,4,11:20.0,K. Thompson makes free throw 2 of 2,,78,90
324,4,11:00.0,,T. Jones misses 3-pt jump shot from 25 ft,78,90
325,4,10:59.0,Defensive rebound by K. Thompson,,78,90
326,4,10:50.0,D. West misses 2-pt jump shot from 19 ft,,78,90
327,4,10:48.0,Offensive rebound by I. Clark,,78,90
328,4,10:36.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by I. Clark),,81,90
329,4,10:14.0,,K. Towns misses 2-pt layup from 2 ft,81,90
330,4,10:13.0,Defensive rebound by D. West,,81,90
331,4,9:57.0,I. Clark makes 3-pt jump shot from 24 ft (assist by D. Green),,84,90
332,4,9:31.0,,K. Dunn misses 2-pt jump shot from 20 ft,84,90
333,4,9:30.0,Defensive rebound by Team,,84,90
334,4,9:09.0,K. Thompson misses 3-pt jump shot from 26 ft,,84,90
335,4,9:08.0,,Defensive rebound by N. Bjelica,84,90
336,4,8:53.0,,Turnover by K. Dunn (bad pass; steal by I. Clark),84,90
337,4,8:48.0,A. Iguodala makes 2-pt dunk at rim (assist by I. Clark),,86,90
338,4,8:45.0,,Minnesota full timeout,86,90
339,4,8:45.0,,R. Rubio enters the game for K. Dunn,86,90
340,4,8:45.0,,A. Wiggins enters the game for T. Jones,86,90
341,4,8:25.0,,N. Bjelica misses 3-pt jump shot from 24 ft,86,90
342,4,8:24.0,Defensive rebound by D. West,,86,90
343,4,8:15.0,D. Green misses 2-pt jump shot from 4 ft,,86,90
344,4,8:14.0,,Defensive rebound by N. Bjelica,86,90
345,4,7:55.0,,A. Wiggins misses 2-pt jump shot from 15 ft,86,90
346,4,7:54.0,Defensive rebound by D. West,,86,90
347,4,7:38.0,Personal foul by R. Rubio (drawn by D. Green),,86,90
348,4,7:29.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,89,90
349,4,7:06.0,,Shooting foul by D. West (drawn by R. Rubio),89,90
350,4,7:06.0,,R. Rubio makes free throw 1 of 2,89,91
351,4,7:06.0,,R. Rubio makes free throw 2 of 2,89,92
352,4,6:46.0,I. Clark misses 2-pt jump shot from 5 ft,,89,92
353,4,6:46.0,,Defensive rebound by S. Muhammad,89,92
354,4,6:41.0,,S. Muhammad makes 2-pt jump shot from 4 ft (assist by R. Rubio),89,94
355,4,6:39.0,Golden State full timeout,,89,94
356,4,6:39.0,Z. Pachulia enters the game for D. West,,89,94
357,4,6:39.0,S. Curry enters the game for I. Clark,,89,94
358,4,6:30.0,Shooting foul by A. Wiggins (drawn by Z. Pachulia),,89,94
359,4,6:30.0,Z. Pachulia misses free throw 1 of 2,,89,94
360,4,6:30.0,Offensive rebound by Team,,89,94
361,4,6:30.0,Z. Pachulia makes free throw 2 of 2,,90,94
362,4,6:17.0,,K. Towns misses 2-pt layup at rim,90,94
363,4,6:16.0,Defensive rebound by Z. Pachulia,,90,94
364,4,5:56.0,S. Curry misses 3-pt jump shot from 25 ft,,90,94
365,4,5:54.0,,Defensive rebound by A. Wiggins,90,94
366,4,5:40.0,,N. Bjelica misses 3-pt jump shot from 25 ft,90,94
367,4,5:39.0,Defensive rebound by Team,,90,94
368,4,5:23.0,K. Thompson misses 3-pt jump shot from 25 ft,,90,94
369,4,5:22.0,,Defensive rebound by R. Rubio,90,94
370,4,5:16.0,P. McCaw enters the game for K. Thompson,,90,94
371,4,5:05.0,,Turnover by A. Wiggins (lost ball; steal by Z. Pachulia),90,94
372,4,5:01.0,P. McCaw makes 2-pt layup from 2 ft (assist by S. Curry),,92,94
373,4,4:38.0,,N. Bjelica makes 2-pt jump shot from 3 ft (assist by K. Towns),92,96
374,4,4:26.0,D. Green misses 3-pt jump shot from 25 ft,,92,96
375,4,4:25.0,Offensive rebound by S. Curry,,92,96
376,4,4:22.0,S. Curry misses 2-pt layup at rim,,92,96
377,4,4:21.0,,Defensive rebound by N. Bjelica,92,96
378,4,4:20.0,,Personal foul by Z. Pachulia (drawn by N. Bjelica),92,96
379,4,4:02.0,,K. Towns misses 2-pt jump shot from 8 ft,92,96
380,4,4:00.0,Defensive rebound by P. McCaw,,92,96
381,4,3:55.0,Shooting foul by A. Wiggins (drawn by S. Curry),,92,96
382,4,3:55.0,S. Curry makes free throw 1 of 2,,93,96
383,4,3:55.0,K. Thompson enters the game for P. McCaw,,93,96
