,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
124,2,8:07.0,,L. Aldridge enters the game for D. Lee,34,38
125,2,7:44.0,,Turnover by K. Anderson (traveling),34,38
126,2,7:28.0,C. McCollum misses 2-pt jump shot from 16 ft,,34,38
127,2,7:27.0,,Defensive rebound by D. Green,34,38
128,2,7:19.0,,L. Aldridge misses 2-pt jump shot from 18 ft,34,38
129,2,7:19.0,Defensive rebound by S. Napier,,34,38
130,2,7:11.0,S. Napier misses 2-pt layup from 1 ft (block by D. Green),,34,38
131,2,7:08.0,,Defensive rebound by D. Green,34,38
132,2,6:59.0,,L. Aldridge misses 2-pt layup from 1 ft,34,38
133,2,6:58.0,Defensive rebound by S. Napier,,34,38
134,2,6:36.0,C. McCollum makes 2-pt layup from 2 ft,,36,38
135,2,6:18.0,,L. Aldridge misses 2-pt hook shot from 8 ft,36,38
136,2,6:16.0,Defensive rebound by A. Aminu,,36,38
137,2,6:03.0,Shooting foul by D. Dedmon (drawn by C. McCollum),,36,38
138,2,6:03.0,C. McCollum makes free throw 1 of 2,,37,38
139,2,6:03.0,M. Harkless enters the game for S. Napier,,37,38
140,2,6:03.0,,K. Leonard enters the game for K. Anderson,37,38
141,2,6:03.0,C. McCollum makes free throw 2 of 2,,38,38
142,2,5:53.0,,Personal foul by M. Harkless (drawn by D. Dedmon),38,38
143,2,5:53.0,Official timeout,,38,38
144,2,5:53.0,D. Lillard enters the game for C. McCollum,,38,38
145,2,5:53.0,J. Nurkić enters the game for M. Leonard,,38,38
146,2,5:44.0,,D. Green misses 2-pt jump shot from 24 ft,38,38
147,2,5:43.0,,Offensive rebound by L. Aldridge,38,38
148,2,5:38.0,Violation by J. Nurkić (def goaltending),,38,38
149,2,5:38.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),38,40
150,2,5:20.0,D. Lillard misses 3-pt jump shot from 25 ft,,38,40
151,2,5:18.0,Offensive rebound by M. Harkless,,38,40
152,2,5:06.0,J. Nurkić misses 2-pt jump shot from 6 ft (block by K. Leonard),,38,40
153,2,5:04.0,,Defensive rebound by D. Dedmon,38,40
154,2,4:56.0,,Turnover by P. Mills (bad pass; steal by A. Crabbe),38,40
155,2,4:52.0,A. Crabbe makes 2-pt layup from 1 ft,,40,40
156,2,4:52.0,,Violation by L. Aldridge (def goaltending),40,40
157,2,4:39.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Mills),40,43
158,2,4:16.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by A. Aminu),,43,43
159,2,4:05.0,,K. Leonard misses 3-pt jump shot from 24 ft,43,43
160,2,4:04.0,Defensive rebound by J. Nurkić,,43,43
161,2,3:53.0,Turnover by J. Nurkić (bad pass; steal by D. Green),,43,43
162,2,3:44.0,,D. Green misses 3-pt jump shot from 24 ft,43,43
163,2,3:43.0,,Offensive rebound by L. Aldridge,43,43
164,2,3:39.0,,D. Green makes 3-pt jump shot from 23 ft (assist by L. Aldridge),43,46
165,2,3:38.0,Portland full timeout,,43,46
166,2,3:38.0,,P. Gasol enters the game for D. Dedmon,43,46
167,2,3:31.0,Turnover by D. Lillard (bad pass),,43,46
168,2,3:13.0,,K. Leonard makes 2-pt jump shot from 17 ft,43,48
169,2,2:55.0,J. Nurkić misses 2-pt layup from 1 ft,,43,48
170,2,2:54.0,,Defensive rebound by K. Leonard,43,48
171,2,2:48.0,,Personal block foul by J. Nurkić (drawn by P. Gasol),43,48
172,2,2:48.0,C. McCollum enters the game for A. Crabbe,,43,48
173,2,2:36.0,,K. Leonard makes 2-pt jump shot from 20 ft,43,50
174,2,2:20.0,D. Lillard makes 2-pt layup from 1 ft,,45,50
175,2,2:03.0,,Shooting foul by M. Harkless (drawn by K. Leonard),45,50
176,2,2:03.0,,K. Leonard makes free throw 1 of 2,45,51
177,2,2:03.0,,M. Ginóbili enters the game for D. Green,45,51
178,2,2:03.0,N. Vonleh enters the game for M. Harkless,,45,51
179,2,2:03.0,,K. Leonard makes free throw 2 of 2,45,52
180,2,1:46.0,Shooting foul by K. Leonard (drawn by N. Vonleh),,45,52
181,2,1:46.0,N. Vonleh makes free throw 1 of 2,,46,52
182,2,1:46.0,N. Vonleh makes free throw 2 of 2,,47,52
183,2,1:33.0,,Turnover by M. Ginóbili (lost ball),47,52
184,2,1:11.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by N. Vonleh),,50,52
185,2,0:55.0,,K. Leonard makes 3-pt jump shot from 24 ft,50,55
186,2,0:34.0,D. Lillard makes 2-pt jump shot from 13 ft,,52,55
187,2,0:30.0,,P. Mills misses 3-pt jump shot from 25 ft,52,55
188,2,0:27.0,Defensive rebound by C. McCollum,,52,55
189,2,0:10.0,Personal foul by P. Gasol,,52,55
190,2,0:10.0,C. McCollum makes free throw 1 of 2,,53,55
191,2,0:10.0,C. McCollum makes free throw 2 of 2,,54,55
192,2,0:01.0,,L. Aldridge misses 2-pt layup from 1 ft (block by J. Nurkić),54,55
193,2,0:00.0,,Offensive rebound by P. Gasol,54,55
194,2,0:00.0,,Turnover by P. Gasol (lost ball; steal by D. Lillard),54,55
195,3,11:43.0,J. Nurkić misses 2-pt jump shot from 21 ft,,54,55
196,3,11:41.0,Offensive rebound by C. McCollum,,54,55
197,3,11:33.0,N. Vonleh makes 2-pt dunk at rim (assist by J. Nurkić),,56,55
198,3,11:18.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by L. Aldridge),56,57
199,3,11:08.0,Turnover by J. Nurkić (bad pass),,56,57
200,3,11:08.0,,M. Ginóbili enters the game for D. Green,56,57
201,3,10:59.0,,San Antonio full timeout,56,57
202,3,10:59.0,,D. Green enters the game for M. Ginóbili,56,57
203,3,10:54.0,,P. Mills misses 3-pt jump shot from 26 ft,56,57
204,3,10:53.0,Defensive rebound by D. Lillard,,56,57
205,3,10:35.0,C. McCollum misses 2-pt jump shot from 8 ft (block by D. Dedmon),,56,57
206,3,10:33.0,Offensive rebound by J. Nurkić,,56,57
207,3,10:32.0,J. Nurkić misses 2-pt hook shot from 3 ft,,56,57
208,3,10:30.0,,Defensive rebound by D. Dedmon,56,57
209,3,10:13.0,,Turnover by D. Green (bad pass; steal by J. Nurkić),56,57
210,3,10:07.0,C. McCollum makes 2-pt layup at rim,,58,57
211,3,9:53.0,,L. Aldridge misses 2-pt layup from 1 ft,58,57
212,3,9:52.0,,Offensive rebound by L. Aldridge,58,57
213,3,9:52.0,,L. Aldridge makes 2-pt dunk from 1 ft,58,59
214,3,9:35.0,D. Lillard misses 3-pt jump shot from 25 ft,,58,59
215,3,9:34.0,,Defensive rebound by K. Leonard,58,59
216,3,9:24.0,,L. Aldridge misses 2-pt hook shot from 5 ft,58,59
217,3,9:23.0,,Offensive rebound by D. Dedmon,58,59
218,3,9:23.0,,Personal foul by N. Vonleh (drawn by D. Dedmon),58,59
219,3,9:12.0,,Personal foul by M. Harkless (drawn by K. Leonard),58,59
220,3,9:06.0,,K. Leonard misses 2-pt jump shot from 16 ft,58,59
221,3,9:04.0,Defensive rebound by N. Vonleh,,58,59
222,3,8:54.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,60,59
223,3,8:36.0,,K. Leonard makes 2-pt dunk at rim (assist by L. Aldridge),60,61
224,3,8:28.0,Personal foul by K. Leonard (drawn by M. Harkless),,60,61
225,3,8:28.0,A. Crabbe enters the game for M. Harkless,,60,61
226,3,8:21.0,D. Lillard makes 2-pt jump shot from 10 ft,,62,61
227,3,8:09.0,,K. Leonard makes 2-pt dunk at rim (assist by D. Dedmon),62,63
228,3,7:59.0,D. Lillard makes 2-pt jump shot from 21 ft,,64,63
229,3,7:44.0,,D. Green misses 3-pt jump shot from 23 ft,64,63
230,3,7:43.0,Defensive rebound by N. Vonleh,,64,63
231,3,7:34.0,D. Lillard misses 3-pt jump shot from 25 ft,,64,63
232,3,7:33.0,,Defensive rebound by K. Leonard,64,63
233,3,7:26.0,,Personal foul by A. Crabbe (drawn by K. Leonard),64,63
234,3,7:15.0,,L. Aldridge misses 2-pt jump shot from 13 ft,64,63
235,3,7:15.0,,Offensive rebound by Team,64,63
236,3,7:15.0,Loose ball foul by N. Vonleh (drawn by D. Dedmon),,64,63
237,3,6:55.0,,Shooting foul by A. Crabbe (drawn by K. Leonard),64,63
238,3,6:55.0,,K. Leonard makes free throw 1 of 2,64,64
239,3,6:55.0,,K. Leonard makes free throw 2 of 2,64,65
240,3,6:41.0,J. Nurkić misses 2-pt hook shot from 3 ft,,64,65
241,3,6:40.0,,Defensive rebound by D. Dedmon,64,65
242,3,6:30.0,,L. Aldridge misses 2-pt jump shot from 7 ft,64,65
243,3,6:29.0,Defensive rebound by D. Lillard,,64,65
244,3,6:24.0,A. Crabbe misses 3-pt jump shot from 26 ft,,64,65
245,3,6:22.0,,Defensive rebound by D. Green,64,65
246,3,6:06.0,,P. Mills makes 2-pt jump shot from 17 ft,64,67
247,3,5:43.0,C. McCollum makes 2-pt jump shot from 8 ft (assist by D. Lillard),,66,67
248,3,5:28.0,,P. Mills makes 2-pt jump shot from 21 ft,66,69
249,3,5:09.0,Personal foul by P. Mills,,66,69
250,3,5:09.0,,P. Gasol enters the game for D. Dedmon,66,69
251,3,5:09.0,,M. Ginóbili enters the game for D. Green,66,69
252,3,5:09.0,A. Aminu enters the game for C. McCollum,,66,69
253,3,5:02.0,Turnover by D. Lillard (lost ball; steal by K. Leonard),,66,69
254,3,4:59.0,,K. Leonard makes 2-pt dunk at rim (assist by M. Ginóbili),66,71
255,3,4:59.0,Portland full timeout,,66,71
256,3,4:59.0,,D. Lee enters the game for L. Aldridge,66,71
257,3,4:59.0,C. McCollum enters the game for J. Nurkić,,66,71
258,3,4:41.0,Shooting foul by P. Gasol (drawn by N. Vonleh),,66,71
259,3,4:41.0,N. Vonleh makes free throw 1 of 2,,67,71
260,3,4:41.0,N. Vonleh makes free throw 2 of 2,,68,71
261,3,4:26.0,,K. Leonard misses 2-pt jump shot from 2 ft,68,71
262,3,4:25.0,Defensive rebound by A. Aminu,,68,71
263,3,4:10.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by N. Vonleh),,71,71
264,3,3:46.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Leonard),71,74
265,3,3:27.0,D. Lillard makes 2-pt jump shot from 10 ft,,73,74
266,3,3:09.0,,D. Lee makes 2-pt layup from 1 ft (assist by P. Mills),73,76
267,3,3:09.0,,Shooting foul by N. Vonleh (drawn by D. Lee),73,76
268,3,3:09.0,,J. Simmons enters the game for P. Mills,73,76
269,3,3:09.0,,D. Green enters the game for K. Leonard,73,76
270,3,3:09.0,,D. Lee makes free throw 1 of 1,73,77
271,3,2:53.0,D. Lillard misses 3-pt jump shot from 27 ft,,73,77
272,3,2:51.0,Offensive rebound by A. Aminu,,73,77
273,3,2:48.0,D. Lillard misses 2-pt layup from 2 ft,,73,77
274,3,2:48.0,Offensive rebound by D. Lillard,,73,77
275,3,2:48.0,Shooting foul by J. Simmons (drawn by D. Lillard),,73,77
276,3,2:48.0,D. Lillard makes free throw 1 of 2,,74,77
277,3,2:48.0,S. Napier enters the game for C. McCollum,,74,77
278,3,2:48.0,D. Lillard makes free throw 2 of 2,,75,77
279,3,2:35.0,,M. Ginóbili misses 2-pt layup from 2 ft,75,77
280,3,2:34.0,Defensive rebound by A. Aminu,,75,77
281,3,2:24.0,Shooting foul by M. Ginóbili (drawn by D. Lillard),,75,77
282,3,2:24.0,D. Lillard makes free throw 1 of 2,,76,77
283,3,2:24.0,D. Lillard makes free throw 2 of 2,,77,77
284,3,2:05.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,77,77
285,3,2:04.0,Defensive rebound by A. Crabbe,,77,77
286,3,2:01.0,Turnover by A. Crabbe (bad pass; steal by P. Gasol),,77,77
287,3,1:46.0,,P. Gasol misses 2-pt hook shot from 9 ft,77,77
288,3,1:46.0,,Offensive rebound by Team,77,77
289,3,1:34.0,,P. Gasol misses 2-pt jump shot from 7 ft,77,77
290,3,1:33.0,Defensive rebound by S. Napier,,77,77
291,3,1:26.0,D. Lillard makes 2-pt layup from 2 ft,,79,77
292,3,1:26.0,Shooting foul by P. Gasol (drawn by D. Lillard),,79,77
293,3,1:26.0,D. Lillard makes free throw 1 of 1,,80,77
294,3,1:13.0,,Personal foul by S. Napier (drawn by M. Ginóbili),80,77
295,3,1:13.0,,M. Ginóbili misses free throw 1 of 2,80,77
296,3,1:13.0,,Offensive rebound by Team,80,77
297,3,1:13.0,,M. Ginóbili makes free throw 2 of 2,80,78
298,3,0:57.0,D. Lillard misses 2-pt jump shot from 21 ft,,80,78
299,3,0:55.0,Offensive rebound by Team,,80,78
300,3,0:55.0,,Loose ball foul by D. Lee (drawn by A. Aminu),80,78
301,3,0:55.0,A. Aminu makes free throw 1 of 2,,81,78
302,3,0:55.0,C. McCollum enters the game for D. Lillard,,81,78
303,3,0:55.0,A. Aminu makes free throw 2 of 2,,82,78
304,3,0:40.0,,D. Lee makes 2-pt layup from 2 ft (assist by J. Simmons),82,80
305,3,0:28.0,A. Crabbe misses 3-pt jump shot from 25 ft,,82,80
306,3,0:26.0,,Defensive rebound by D. Lee,82,80
307,3,0:04.0,,P. Gasol misses 2-pt layup from 1 ft,82,80
308,3,0:02.0,Defensive rebound by N. Vonleh,,82,80
309,3,0:00.0,S. Napier misses 3-pt jump shot from 43 ft,,82,80
310,3,0:00.0,Offensive rebound by Team,,82,80
311,4,11:40.0,,D. Green misses 3-pt jump shot from 24 ft,82,80
312,4,11:39.0,,Offensive rebound by D. Lee,82,80
313,4,11:34.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by J. Simmons),82,83
314,4,11:17.0,,K. Leonard enters the game for D. Green,82,83
315,4,11:10.0,C. McCollum misses 2-pt jump shot from 14 ft,,82,83
316,4,11:09.0,Offensive rebound by N. Vonleh,,82,83
317,4,11:07.0,N. Vonleh makes 2-pt dunk at rim,,84,83
318,4,10:52.0,,P. Gasol misses 2-pt jump shot from 9 ft,84,83
319,4,10:51.0,Defensive rebound by N. Vonleh,,84,83
320,4,10:41.0,A. Aminu misses 3-pt jump shot from 25 ft,,84,83
321,4,10:40.0,,Defensive rebound by M. Ginóbili,84,83
322,4,10:30.0,,Turnover by P. Gasol (bad pass),84,83
323,4,10:07.0,Turnover by A. Aminu (bad pass; steal by M. Ginóbili),,84,83
324,4,10:00.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),84,86
325,4,9:59.0,Portland full timeout,,84,86
326,4,9:59.0,,P. Mills enters the game for M. Ginóbili,84,86
327,4,9:59.0,,L. Aldridge enters the game for P. Gasol,84,86
328,4,9:59.0,J. Nurkić enters the game for N. Vonleh,,84,86
329,4,9:59.0,,B. Forbes enters the game for J. Simmons,84,86
330,4,9:52.0,Personal foul by L. Aldridge (drawn by J. Nurkić),,84,86
331,4,9:43.0,C. McCollum misses 2-pt jump shot from 6 ft,,84,86
332,4,9:42.0,,Defensive rebound by L. Aldridge,84,86
333,4,9:33.0,,L. Aldridge misses 2-pt jump shot from 20 ft,84,86
334,4,9:32.0,Defensive rebound by S. Napier,,84,86
335,4,9:22.0,S. Napier misses 3-pt jump shot from 26 ft,,84,86
336,4,9:21.0,,Defensive rebound by K. Leonard,84,86
337,4,9:03.0,,B. Forbes misses 2-pt jump shot from 11 ft,84,86
338,4,9:02.0,Defensive rebound by S. Napier,,84,86
339,4,8:53.0,J. Nurkić makes 2-pt layup from 2 ft (assist by C. McCollum),,86,86
340,4,8:34.0,,L. Aldridge misses 2-pt hook shot from 6 ft,86,86
341,4,8:33.0,Defensive rebound by A. Aminu,,86,86
342,4,8:23.0,J. Nurkić makes 2-pt jump shot from 20 ft (assist by S. Napier),,88,86
343,4,8:05.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Leonard),88,89
344,4,7:38.0,S. Napier makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,91,89
345,4,7:21.0,,P. Mills misses 3-pt jump shot from 25 ft,91,89
346,4,7:20.0,,Offensive rebound by L. Aldridge,91,89
347,4,7:16.0,,L. Aldridge makes 2-pt layup from 1 ft,91,91
348,4,6:57.0,C. McCollum makes 3-pt jump shot from 25 ft,,94,91
349,4,6:40.0,,K. Leonard misses 2-pt jump shot from 10 ft,94,91
350,4,6:39.0,Defensive rebound by J. Nurkić,,94,91
351,4,6:34.0,J. Nurkić makes 2-pt dunk at rim (assist by C. McCollum),,96,91
352,4,6:34.0,,San Antonio full timeout,96,91
353,4,6:34.0,,K. Anderson enters the game for D. Lee,96,91
354,4,6:34.0,,D. Green enters the game for B. Forbes,96,91
355,4,6:34.0,D. Lillard enters the game for S. Napier,,96,91
356,4,6:20.0,,P. Mills misses 3-pt jump shot from 23 ft,96,91
357,4,6:19.0,Defensive rebound by A. Aminu,,96,91
358,4,6:04.0,J. Nurkić makes 2-pt layup from 3 ft (assist by D. Lillard),,98,91
359,4,6:04.0,Shooting foul by K. Anderson (drawn by J. Nurkić),,98,91
360,4,6:04.0,J. Nurkić misses free throw 1 of 1,,98,91
361,4,6:03.0,,Defensive rebound by K. Leonard,98,91
362,4,5:49.0,,K. Leonard makes 2-pt layup from 1 ft (assist by L. Aldridge),98,93
363,4,5:23.0,C. McCollum makes 2-pt jump shot from 10 ft,,100,93
364,4,5:07.0,,L. Aldridge makes 2-pt dunk at rim,100,95
365,4,4:48.0,J. Nurkić misses 2-pt layup from 1 ft,,100,95
366,4,4:47.0,Offensive rebound by J. Nurkić,,100,95
367,4,4:43.0,J. Nurkić misses 2-pt jump shot from 9 ft (block by K. Leonard),,100,95
368,4,4:42.0,,Defensive rebound by K. Anderson,100,95
369,4,4:36.0,,K. Leonard misses 3-pt jump shot from 25 ft,100,95
370,4,4:35.0,Defensive rebound by J. Nurkić,,100,95
371,4,4:10.0,A. Aminu misses 3-pt jump shot from 24 ft,,100,95
372,4,4:09.0,,Defensive rebound by P. Mills,100,95
373,4,3:46.0,,K. Leonard makes 2-pt jump shot from 20 ft,100,97
374,4,3:23.0,C. McCollum makes 2-pt jump shot from 12 ft,,102,97
375,4,3:08.0,,Turnover by K. Leonard (bad pass; steal by J. Nurkić),102,97
376,4,2:48.0,J. Nurkić misses 2-pt hook shot from 6 ft,,102,97
377,4,2:47.0,,Defensive rebound by L. Aldridge,102,97
378,4,2:42.0,,D. Green misses 3-pt jump shot from 25 ft,102,97
