,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
121,2,10:39.0,I. Clark misses 2-pt jump shot from 21 ft,,34,44
122,2,10:39.0,,Defensive rebound by J. Hernangómez,34,44
123,2,10:31.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by J. Murray),34,47
124,2,10:07.0,Turnover by I. Clark (step out of bounds),,34,47
125,2,9:54.0,,Turnover by M. Beasley (traveling),34,47
126,2,9:39.0,Personal foul by M. Miller (drawn by D. Green),,34,47
127,2,9:31.0,A. Iguodala misses 3-pt jump shot from 26 ft,,34,47
128,2,9:31.0,,Defensive rebound by Team,34,47
129,2,9:14.0,,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by J. Murray),34,50
130,2,8:53.0,D. Green misses 2-pt layup from 3 ft,,34,50
131,2,8:52.0,,Defensive rebound by J. O'Bryant,34,50
132,2,8:51.0,,Turnover by J. Murray (bad pass),34,50
133,2,8:51.0,Official timeout,,34,50
134,2,8:51.0,Golden State full timeout,,34,50
135,2,8:34.0,Personal foul by J. O'Bryant (drawn by J. McAdoo),,34,50
136,2,8:28.0,Turnover by I. Clark (bad pass; steal by J. Murray),,34,50
137,2,8:23.0,,Turnover by J. Hernangómez (lost ball; steal by I. Clark),34,50
138,2,8:11.0,K. Durant enters the game for D. Green,,34,50
139,2,8:11.0,P. McCaw enters the game for A. Iguodala,,34,50
140,2,8:03.0,K. Durant misses 3-pt jump shot from 25 ft,,34,50
141,2,8:02.0,,Defensive rebound by M. Miller,34,50
142,2,7:58.0,,J. Hernangómez misses 2-pt hook shot from 4 ft,34,50
143,2,7:57.0,,Offensive rebound by J. O'Bryant,34,50
144,2,7:56.0,,Shooting foul by P. McCaw (drawn by J. O'Bryant),34,50
145,2,7:56.0,,J. O'Bryant makes free throw 1 of 2,34,51
146,2,7:56.0,,J. O'Bryant makes free throw 2 of 2,34,52
147,2,7:31.0,P. McCaw makes 3-pt jump shot from 27 ft (assist by K. Durant),,37,52
148,2,7:10.0,,J. Murray misses 3-pt jump shot from 26 ft,37,52
149,2,7:09.0,,Offensive rebound by J. O'Bryant,37,52
150,2,7:05.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by J. O'Bryant),37,55
151,2,6:52.0,K. Durant makes 3-pt jump shot from 27 ft,,40,55
152,2,6:28.0,,J. Murray makes 2-pt layup from 2 ft,40,57
153,2,6:14.0,I. Clark makes 3-pt jump shot from 26 ft (assist by K. Durant),,43,57
154,2,6:00.0,,Turnover by M. Beasley (lost ball),43,57
155,2,6:00.0,,W. Barton enters the game for J. O'Bryant,43,57
156,2,6:00.0,,G. Harris enters the game for M. Miller,43,57
157,2,6:00.0,,N. Jokić enters the game for M. Beasley,43,57
158,2,6:00.0,S. Curry enters the game for I. Clark,,43,57
159,2,6:00.0,J. McGee enters the game for J. McAdoo,,43,57
160,2,5:42.0,S. Curry misses 2-pt jump shot from 9 ft,,43,57
161,2,5:41.0,,Defensive rebound by J. Murray,43,57
162,2,5:35.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Murray),43,60
163,2,5:23.0,K. Durant makes 2-pt dunk at rim,,45,60
164,2,5:15.0,,J. Murray misses 2-pt layup from 2 ft (block by B. Weber),45,60
165,2,5:14.0,,Offensive rebound by Team,45,60
166,2,5:14.0,,J. Nelson enters the game for J. Murray,45,60
167,2,4:55.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by J. Nelson),45,63
168,2,4:48.0,Turnover by S. Curry (bad pass),,45,63
169,2,4:43.0,,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),45,65
170,2,4:25.0,K. Durant misses 2-pt jump shot from 10 ft,,45,65
171,2,4:24.0,,Defensive rebound by J. Nelson,45,65
172,2,4:16.0,,Turnover by G. Harris (bad pass; steal by S. Curry),45,65
173,2,3:56.0,J. McGee makes 2-pt layup from 2 ft,,47,65
174,2,3:43.0,,G. Harris misses 3-pt jump shot from 24 ft,47,65
175,2,3:42.0,,Offensive rebound by N. Jokić,47,65
176,2,3:37.0,,J. Nelson makes 3-pt jump shot from 24 ft (assist by N. Jokić),47,68
177,2,3:25.0,K. Durant misses 2-pt jump shot from 16 ft,,47,68
178,2,3:24.0,Offensive rebound by K. Durant,,47,68
179,2,3:19.0,P. McCaw misses 3-pt jump shot from 23 ft,,47,68
180,2,3:18.0,,Defensive rebound by N. Jokić,47,68
181,2,3:09.0,,J. Nelson misses 3-pt jump shot from 25 ft,47,68
182,2,3:08.0,Defensive rebound by J. McGee,,47,68
183,2,3:06.0,Shooting block foul by J. Hernangómez (drawn by K. Durant),,47,68
184,2,3:06.0,K. Durant makes free throw 1 of 2,,48,68
185,2,3:06.0,D. Green enters the game for B. Weber,,48,68
186,2,3:06.0,A. Iguodala enters the game for J. McGee,,48,68
187,2,3:06.0,K. Durant makes free throw 2 of 2,,49,68
188,2,2:48.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),49,71
189,2,2:36.0,S. Curry makes 3-pt jump shot from 26 ft,,52,71
190,2,2:15.0,,N. Jokić misses 2-pt jump shot from 19 ft,52,71
191,2,2:15.0,Defensive rebound by K. Durant,,52,71
192,2,2:09.0,S. Curry misses 3-pt jump shot from 25 ft,,52,71
193,2,2:08.0,,Defensive rebound by N. Jokić,52,71
194,2,1:55.0,,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by G. Harris),52,74
195,2,1:43.0,S. Curry misses 3-pt jump shot from 26 ft,,52,74
196,2,1:42.0,,Defensive rebound by N. Jokić,52,74
197,2,1:31.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Hernangómez),52,77
198,2,1:14.0,A. Iguodala misses 3-pt jump shot from 23 ft,,52,77
199,2,1:13.0,,Defensive rebound by N. Jokić,52,77
200,2,1:03.0,,J. Nelson makes 2-pt layup from 2 ft (assist by N. Jokić),52,79
201,2,0:46.0,K. Durant misses 3-pt jump shot from 26 ft,,52,79
202,2,0:45.0,,Defensive rebound by J. Hernangómez,52,79
203,2,0:34.0,,Offensive foul by N. Jokić (drawn by K. Durant),52,79
204,2,0:34.0,,Turnover by N. Jokić (offensive foul),52,79
205,2,0:34.0,,Denver full timeout,52,79
206,2,0:27.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,54,79
207,2,0:07.0,,Turnover by J. Nelson (lost ball),54,79
208,2,0:02.0,S. Curry misses 3-pt jump shot from 25 ft,,54,79
209,2,0:00.0,,Defensive rebound by N. Jokić,54,79
210,3,11:37.0,S. Curry misses 3-pt jump shot from 23 ft,,54,79
211,3,11:36.0,,Defensive rebound by W. Barton,54,79
212,3,11:23.0,,Offensive foul by N. Jokić (drawn by K. Durant),54,79
213,3,11:23.0,,Turnover by N. Jokić (offensive foul),54,79
214,3,11:10.0,K. Durant makes 2-pt layup from 2 ft (assist by D. Green),,56,79
215,3,10:53.0,,W. Barton makes 3-pt jump shot from 25 ft,56,82
216,3,10:36.0,J. McGee makes 2-pt dunk at rim (assist by D. Green),,58,82
217,3,10:19.0,,J. Nelson misses 2-pt jump shot from 16 ft,58,82
218,3,10:18.0,Defensive rebound by S. Curry,,58,82
219,3,10:12.0,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),,61,82
220,3,9:54.0,,N. Jokić misses 2-pt layup from 2 ft (block by J. McGee),61,82
221,3,9:51.0,,Offensive rebound by J. Hernangómez,61,82
222,3,9:51.0,,J. Hernangómez misses 2-pt layup from 2 ft,61,82
223,3,9:50.0,Defensive rebound by J. McGee,,61,82
224,3,9:44.0,S. Curry misses 3-pt jump shot from 25 ft,,61,82
225,3,9:42.0,Offensive rebound by S. Curry,,61,82
226,3,9:33.0,D. Green makes 2-pt layup from 2 ft,,63,82
227,3,9:16.0,,Turnover by J. Nelson (traveling),63,82
228,3,8:57.0,J. McGee makes 2-pt hook shot from 5 ft,,65,82
229,3,8:57.0,,Denver full timeout,65,82
230,3,8:44.0,,J. Hernangómez misses 3-pt jump shot from 24 ft,65,82
231,3,8:40.0,Defensive rebound by J. McGee,,65,82
232,3,8:25.0,S. Curry misses 3-pt jump shot from 24 ft,,65,82
233,3,8:22.0,,Defensive rebound by J. Hernangómez,65,82
234,3,8:16.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Nelson),65,84
235,3,8:11.0,Turnover by J. McGee (bad pass; steal by G. Harris),,65,84
236,3,8:06.0,,W. Barton misses 3-pt jump shot from 25 ft,65,84
237,3,8:03.0,Defensive rebound by J. McGee,,65,84
238,3,7:58.0,Shooting foul by J. Hernangómez (drawn by D. Green),,65,84
239,3,7:58.0,D. Green misses free throw 1 of 2,,65,84
240,3,7:58.0,Offensive rebound by Team,,65,84
241,3,7:58.0,D. Green makes free throw 2 of 2,,66,84
242,3,7:42.0,,J. Hernangómez misses 2-pt layup from 2 ft (block by D. Green),66,84
243,3,7:40.0,Defensive rebound by D. Green,,66,84
244,3,7:31.0,P. McCaw makes 2-pt layup from 2 ft,,68,84
245,3,7:19.0,,W. Barton makes 2-pt dunk at rim,68,86
246,3,7:06.0,Turnover by K. Durant (lost ball; steal by W. Barton),,68,86
247,3,7:04.0,,Clear path foul by D. Green,68,86
248,3,7:04.0,,N. Jokić misses clear path free throw 1 of 2,68,86
249,3,7:04.0,,Offensive rebound by Team,68,86
250,3,7:04.0,A. Iguodala enters the game for J. McGee,,68,86
251,3,7:04.0,,N. Jokić makes clear path free throw 2 of 2,68,87
252,3,6:47.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Barton),68,90
253,3,6:28.0,K. Durant makes 2-pt jump shot from 5 ft (assist by A. Iguodala),,70,90
254,3,6:05.0,,Turnover by W. Barton (lost ball; steal by A. Iguodala),70,90
255,3,5:58.0,P. McCaw makes 2-pt dunk at rim (assist by S. Curry),,72,90
256,3,5:44.0,,Turnover by N. Jokić (lost ball; steal by D. Green),72,90
257,3,5:35.0,K. Durant misses 3-pt jump shot from 25 ft,,72,90
258,3,5:34.0,,Defensive rebound by Team,72,90
259,3,5:24.0,,Shooting foul by D. Green (drawn by N. Jokić),72,90
260,3,5:24.0,,N. Jokić makes free throw 1 of 2,72,91
261,3,5:24.0,,J. Murray enters the game for G. Harris,72,91
262,3,5:24.0,,N. Jokić makes free throw 2 of 2,72,92
263,3,5:13.0,K. Durant misses 2-pt layup from 2 ft,,72,92
264,3,5:11.0,,Defensive rebound by J. Hernangómez,72,92
265,3,4:59.0,,J. Nelson makes 3-pt jump shot from 27 ft (assist by J. Hernangómez),72,95
266,3,4:42.0,S. Curry misses 2-pt layup from 3 ft,,72,95
267,3,4:41.0,,Defensive rebound by N. Jokić,72,95
268,3,4:31.0,,J. Murray makes 3-pt jump shot from 27 ft (assist by N. Jokić),72,98
269,3,4:31.0,Golden State full timeout,,72,98
270,3,4:31.0,I. Clark enters the game for D. Green,,72,98
271,3,4:31.0,J. McAdoo enters the game for P. McCaw,,72,98
272,3,4:19.0,S. Curry misses 2-pt jump shot from 16 ft,,72,98
273,3,4:18.0,,Defensive rebound by Team,72,98
274,3,4:01.0,,W. Barton misses 3-pt jump shot from 27 ft,72,98
275,3,3:59.0,,Offensive rebound by J. Hernangómez,72,98
276,3,3:59.0,,J. Hernangómez makes 2-pt dunk at rim,72,100
277,3,3:42.0,A. Iguodala makes 2-pt layup from 2 ft (assist by S. Curry),,74,100
278,3,3:20.0,,J. Hernangómez misses 3-pt jump shot from 27 ft,74,100
279,3,3:19.0,,Offensive rebound by N. Jokić,74,100
280,3,3:18.0,,Personal foul by J. McAdoo (drawn by N. Jokić),74,100
281,3,3:18.0,K. Looney enters the game for K. Durant,,74,100
282,3,3:18.0,B. Weber enters the game for S. Curry,,74,100
283,3,3:10.0,,W. Barton misses 2-pt layup from 3 ft,74,100
284,3,3:10.0,Defensive rebound by J. McAdoo,,74,100
285,3,3:02.0,A. Iguodala makes 2-pt jump shot from 17 ft,,76,100
286,3,2:47.0,,J. Nelson makes 2-pt layup from 2 ft,76,102
287,3,2:27.0,A. Iguodala misses 3-pt jump shot from 25 ft,,76,102
288,3,2:26.0,,Defensive rebound by J. Hernangómez,76,102
289,3,2:15.0,,Turnover by N. Jokić (bad pass; steal by A. Iguodala),76,102
290,3,2:15.0,Personal take foul by N. Jokić (drawn by A. Iguodala),,76,102
291,3,1:56.0,B. Weber makes 2-pt jump shot from 21 ft,,78,102
292,3,1:36.0,,Turnover by W. Barton (bad pass; steal by J. McAdoo),78,102
293,3,1:33.0,Shooting foul by J. Nelson (drawn by A. Iguodala),,78,102
294,3,1:33.0,A. Iguodala makes free throw 1 of 2,,79,102
295,3,1:33.0,D. Jones enters the game for J. McAdoo,,79,102
296,3,1:33.0,A. Iguodala makes free throw 2 of 2,,80,102
297,3,1:19.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by N. Jokić),80,105
298,3,1:01.0,I. Clark makes 2-pt jump shot from 20 ft (assist by B. Weber),,82,105
299,3,0:40.0,,Turnover by J. Nelson (bad pass),82,105
300,3,0:28.0,A. Iguodala makes 3-pt jump shot from 26 ft,,85,105
301,3,0:07.0,,N. Jokić makes 2-pt hook shot from 3 ft (assist by W. Barton),85,107
302,3,0:02.0,I. Clark misses 2-pt jump shot from 18 ft,,85,107
303,3,0:00.0,Offensive rebound by Team,,85,107
304,4,11:42.0,,W. Barton misses 2-pt jump shot from 3 ft (block by D. Jones),85,107
305,4,11:41.0,Defensive rebound by Team,,85,107
306,4,11:22.0,I. Clark misses 3-pt jump shot from 26 ft,,85,107
307,4,11:22.0,,Defensive rebound by G. Harris,85,107
308,4,11:14.0,,G. Harris misses 3-pt jump shot from 24 ft,85,107
309,4,11:12.0,Defensive rebound by Team,,85,107
310,4,10:55.0,K. Looney misses 2-pt layup from 2 ft (block by J. O'Bryant),,85,107
311,4,10:54.0,Offensive rebound by K. Looney,,85,107
312,4,10:50.0,D. Jones makes 2-pt layup from 2 ft (assist by K. Looney),,87,107
313,4,10:41.0,,G. Harris misses 2-pt jump shot from 4 ft,87,107
314,4,10:40.0,,Offensive rebound by G. Harris,87,107
315,4,10:40.0,,G. Harris misses 2-pt layup from 2 ft,87,107
316,4,10:39.0,Defensive rebound by Team,,87,107
317,4,10:29.0,K. Looney makes 3-pt jump shot from 27 ft (assist by B. Weber),,90,107
318,4,10:29.0,,Denver full timeout,90,107
319,4,10:06.0,,Turnover by J. O'Bryant (lost ball),90,107
320,4,9:48.0,B. Weber misses 2-pt jump shot from 21 ft,,90,107
321,4,9:48.0,,Defensive rebound by M. Miller,90,107
322,4,9:38.0,,Turnover by G. Harris (bad pass; steal by B. Weber),90,107
323,4,9:35.0,P. McCaw makes 2-pt layup from 1 ft,,92,107
324,4,9:35.0,Shooting foul by M. Miller (drawn by P. McCaw),,92,107
325,4,9:35.0,,N. Jokić enters the game for J. O'Bryant,90,107
326,4,9:35.0,P. McCaw makes free throw 1 of 1,,93,107
327,4,9:14.0,,J. Murray misses 3-pt jump shot from 26 ft,93,107
328,4,9:13.0,Defensive rebound by K. Looney,,93,107
329,4,9:04.0,I. Clark misses 2-pt jump shot from 15 ft,,93,107
330,4,9:04.0,,Defensive rebound by N. Jokić,93,107
331,4,9:00.0,,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),93,109
332,4,9:00.0,Golden State full timeout,,93,109
333,4,9:00.0,J. McAdoo enters the game for K. Looney,,93,109
334,4,8:48.0,P. McCaw makes 2-pt layup from 1 ft,,95,109
335,4,8:48.0,Shooting foul by J. Murray (drawn by P. McCaw),,95,109
336,4,8:48.0,,J. Nelson enters the game for W. Barton,93,109
337,4,8:48.0,P. McCaw makes free throw 1 of 1,,96,109
338,4,8:35.0,,Turnover by G. Harris (bad pass; steal by I. Clark),96,109
339,4,8:26.0,P. McCaw misses 3-pt jump shot from 25 ft,,96,109
340,4,8:25.0,,Defensive rebound by N. Jokić,96,109
341,4,8:16.0,,Shooting foul by J. McAdoo (drawn by G. Harris),96,109
342,4,8:16.0,,G. Harris misses free throw 1 of 2,96,109
343,4,8:16.0,,Offensive rebound by Team,96,109
344,4,8:16.0,,G. Harris misses free throw 2 of 2,96,109
345,4,8:15.0,Defensive rebound by D. Jones,,96,109
346,4,8:01.0,P. McCaw makes 2-pt jump shot from 5 ft,,98,109
347,4,8:01.0,,Denver full timeout,98,109
348,4,7:51.0,,J. Hernangómez enters the game for J. Murray,98,109
349,4,7:51.0,,W. Barton enters the game for M. Miller,98,109
350,4,7:51.0,,Personal foul by B. Weber (drawn by J. Nelson),98,109
351,4,7:43.0,,Turnover by N. Jokić (bad pass),98,109
352,4,7:29.0,D. Jones makes 2-pt layup from 2 ft (assist by P. McCaw),,100,109
353,4,7:06.0,,W. Barton makes 2-pt jump shot from 4 ft (assist by J. Nelson),100,111
354,4,6:49.0,P. McCaw misses 2-pt jump shot from 10 ft,,100,111
355,4,6:48.0,,Defensive rebound by N. Jokić,100,111
356,4,6:33.0,,N. Jokić makes 2-pt jump shot from 13 ft (assist by J. Nelson),100,113
357,4,6:27.0,Offensive foul by D. Jones (drawn by J. Nelson),,100,113
358,4,6:27.0,Turnover by D. Jones (offensive foul),,100,113
359,4,6:11.0,,J. Nelson makes 2-pt jump shot from 22 ft,100,115
360,4,5:55.0,J. McAdoo misses 2-pt layup from 4 ft (block by J. Hernangómez),,100,115
361,4,5:54.0,,Defensive rebound by N. Jokić,100,115
362,4,5:49.0,,W. Barton makes 2-pt jump shot from 4 ft (assist by N. Jokić),100,117
363,4,5:49.0,Golden State full timeout,,100,117
364,4,5:47.0,K. Looney enters the game for D. Jones,,100,117
365,4,5:31.0,P. McCaw makes 2-pt jump shot from 23 ft (assist by B. Weber),,102,117
366,4,5:17.0,,N. Jokić misses 2-pt jump shot from 6 ft,102,117
367,4,5:16.0,,Offensive rebound by N. Jokić,102,117
368,4,5:16.0,,N. Jokić makes 2-pt layup from 3 ft,102,119
369,4,5:04.0,I. Clark makes 2-pt jump shot from 12 ft,,104,119
370,4,4:41.0,,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by W. Barton),104,122
371,4,4:26.0,P. McCaw misses 3-pt jump shot from 26 ft,,104,122
372,4,4:25.0,,Defensive rebound by Team,104,122
373,4,4:14.0,,Personal foul by J. McAdoo,104,122
374,4,4:14.0,,J. Hernangómez makes free throw 1 of 3,104,123
375,4,4:14.0,,J. Hernangómez misses free throw 2 of 3,104,123
376,4,4:14.0,,Offensive rebound by Team,104,123
377,4,4:14.0,D. Jones enters the game for J. McAdoo,,104,123
378,4,4:14.0,,J. Hernangómez makes free throw 3 of 3,104,124
379,4,3:56.0,D. Jones misses 2-pt jump shot from 19 ft,,104,124
380,4,3:52.0,,Defensive rebound by W. Barton,104,124
381,4,3:46.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by W. Barton),104,127
382,4,3:36.0,I. Clark makes 2-pt jump shot from 7 ft,,106,127
