,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
109,2,10:16.0,M. Hezonja misses 2-pt jump shot from 11 ft,,26,43
110,2,10:14.0,,Defensive rebound by G. Green,26,43
111,2,10:03.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),26,45
112,2,9:46.0,D. Rudež makes 3-pt jump shot from 25 ft (assist by D. Augustin),,29,45
113,2,9:35.0,,Turnover by M. Smart (lost ball; steal by D. Rudež),29,45
114,2,9:23.0,J. Green misses 2-pt layup from 1 ft,,29,45
115,2,9:21.0,Offensive rebound by J. Green,,29,45
116,2,9:12.0,Personal block foul by T. Zeller (drawn by B. Biyombo),,29,45
117,2,9:12.0,,J. Jerebko enters the game for T. Zeller,29,45
118,2,9:02.0,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),,31,45
119,2,9:02.0,Shooting foul by J. Jerebko (drawn by B. Biyombo),,31,45
120,2,9:02.0,B. Biyombo misses free throw 1 of 1,,31,45
121,2,9:02.0,,Defensive rebound by K. Olynyk,31,45
122,2,8:47.0,,M. Smart misses 3-pt jump shot from 26 ft,31,45
123,2,8:44.0,Defensive rebound by J. Green,,31,45
124,2,8:38.0,J. Green misses 3-pt jump shot from 25 ft,,31,45
125,2,8:37.0,,Defensive rebound by K. Olynyk,31,45
126,2,8:23.0,,G. Green makes 2-pt jump shot from 6 ft,31,47
127,2,8:08.0,Turnover by D. Augustin (bad pass),,31,47
128,2,8:08.0,Official timeout,,31,47
129,2,7:51.0,,K. Olynyk makes 2-pt dunk at rim (assist by M. Smart),31,49
130,2,7:36.0,B. Biyombo makes 2-pt dunk at rim (assist by M. Hezonja),,33,49
131,2,7:20.0,,T. Rozier misses 3-pt jump shot from 24 ft,33,49
132,2,7:19.0,,Offensive rebound by T. Rozier,33,49
133,2,7:16.0,,G. Green misses 2-pt jump shot from 4 ft,33,49
134,2,7:15.0,Defensive rebound by B. Biyombo,,33,49
135,2,7:01.0,D. Augustin misses 2-pt jump shot from 18 ft,,33,49
136,2,6:59.0,,Defensive rebound by K. Olynyk,33,49
137,2,6:48.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),33,52
138,2,6:24.0,,Offensive charge foul by J. Green (drawn by J. Jerebko),33,52
139,2,6:24.0,Turnover by J. Green (offensive foul),,33,52
140,2,6:24.0,,I. Thomas enters the game for M. Smart,33,52
141,2,6:24.0,C. Watson enters the game for D. Augustin,,33,52
142,2,6:24.0,E. Payton enters the game for M. Hezonja,,33,52
143,2,6:03.0,,I. Thomas misses 3-pt jump shot from 27 ft,33,52
144,2,6:02.0,Defensive rebound by E. Payton,,33,52
145,2,5:57.0,C. Watson makes 2-pt layup from 2 ft (assist by E. Payton),,35,52
146,2,5:32.0,,J. Jerebko misses 2-pt jump shot from 20 ft,35,52
147,2,5:31.0,Defensive rebound by B. Biyombo,,35,52
148,2,5:26.0,Personal foul by G. Green (drawn by B. Biyombo),,35,52
149,2,5:26.0,,Boston full timeout,35,52
150,2,5:26.0,S. Ibaka enters the game for J. Green,,35,52
151,2,5:26.0,A. Gordon enters the game for B. Biyombo,,35,52
152,2,5:26.0,N. Vučević enters the game for D. Rudež,,35,52
153,2,5:26.0,,A. Johnson enters the game for K. Olynyk,35,52
154,2,5:26.0,,J. Crowder enters the game for T. Rozier,35,52
155,2,5:09.0,A. Gordon misses 2-pt layup from 3 ft,,35,52
156,2,5:09.0,Offensive rebound by Team,,35,52
157,2,5:09.0,Turnover by Team (shot clock),,35,52
158,2,4:57.0,,Turnover by J. Jerebko (bad pass; steal by N. Vučević),35,52
159,2,4:45.0,A. Gordon makes 2-pt layup from 3 ft (assist by N. Vučević),,37,52
160,2,4:33.0,,I. Thomas makes 2-pt jump shot from 14 ft,37,54
161,2,4:22.0,S. Ibaka misses 2-pt jump shot from 17 ft,,37,54
162,2,4:21.0,,Defensive rebound by J. Crowder,37,54
163,2,4:13.0,,G. Green misses 2-pt layup from 2 ft,37,54
164,2,4:10.0,Defensive rebound by N. Vučević,,37,54
165,2,4:07.0,E. Payton misses 2-pt jump shot from 9 ft,,37,54
166,2,4:06.0,,Defensive rebound by I. Thomas,37,54
167,2,3:57.0,,I. Thomas misses 3-pt jump shot from 25 ft,37,54
168,2,3:55.0,,Offensive rebound by G. Green,37,54
169,2,3:46.0,,I. Thomas makes 2-pt hook shot from 8 ft,37,56
170,2,3:45.0,Orlando full timeout,,37,56
171,2,3:45.0,,M. Smart enters the game for G. Green,37,56
172,2,3:33.0,C. Watson makes 2-pt jump shot from 15 ft,,39,56
173,2,3:18.0,,J. Crowder misses 2-pt jump shot from 4 ft,39,56
174,2,3:17.0,,Offensive rebound by J. Jerebko,39,56
175,2,3:11.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),39,58
176,2,2:50.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),,41,58
177,2,2:41.0,,I. Thomas misses 3-pt jump shot from 27 ft,41,58
178,2,2:40.0,Defensive rebound by Team,,41,58
179,2,2:27.0,Personal foul by I. Thomas (drawn by C. Watson),,41,58
180,2,2:27.0,C. Watson makes free throw 1 of 2,,42,58
181,2,2:27.0,C. Watson makes free throw 2 of 2,,43,58
182,2,2:10.0,,Turnover by M. Smart (bad pass; steal by A. Gordon),43,58
183,2,2:05.0,A. Gordon misses 2-pt layup from 1 ft (block by J. Crowder),,43,58
184,2,2:03.0,,Defensive rebound by M. Smart,43,58
185,2,1:56.0,,A. Johnson makes 2-pt layup from 1 ft (assist by J. Crowder),43,60
186,2,1:47.0,E. Payton makes 2-pt layup from 1 ft,,45,60
187,2,1:30.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by I. Thomas),45,63
188,2,1:17.0,A. Gordon misses 2-pt jump shot from 5 ft,,45,63
189,2,1:16.0,,Defensive rebound by Team,45,63
190,2,1:16.0,Loose ball foul by S. Ibaka (drawn by J. Jerebko),,45,63
191,2,1:16.0,,J. Brown enters the game for J. Jerebko,45,63
192,2,1:16.0,J. Green enters the game for A. Gordon,,45,63
193,2,0:55.0,,J. Crowder misses 3-pt jump shot from 26 ft,45,63
194,2,0:54.0,Defensive rebound by N. Vučević,,45,63
195,2,0:34.0,E. Payton makes 3-pt jump shot from 25 ft (assist by C. Watson),,48,63
196,2,0:29.0,,I. Thomas makes 3-pt jump shot from 25 ft,48,66
197,2,0:19.0,S. Ibaka misses 2-pt hook shot from 8 ft,,48,66
198,2,0:18.0,,Defensive rebound by A. Johnson,48,66
199,2,0:06.0,,Boston full timeout,48,66
200,2,0:06.0,A. Gordon enters the game for N. Vučević,,48,66
201,2,0:06.0,,K. Olynyk enters the game for A. Johnson,48,66
202,2,0:03.0,,M. Smart misses 2-pt layup from 2 ft,48,66
203,2,0:02.0,,Offensive rebound by J. Brown,48,66
204,2,0:01.0,,J. Brown makes 2-pt layup from 3 ft,48,68
205,3,11:37.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by J. Crowder),48,71
206,3,11:16.0,A. Gordon misses 2-pt jump shot from 10 ft,,48,71
207,3,11:15.0,,Defensive rebound by I. Thomas,48,71
208,3,11:10.0,,Personal foul by N. Vučević (drawn by I. Thomas),48,71
209,3,10:59.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Johnson),48,74
210,3,10:39.0,E. Payton misses 2-pt layup from 1 ft,,48,74
211,3,10:37.0,,Defensive rebound by I. Thomas,48,74
212,3,10:28.0,,I. Thomas makes 2-pt jump shot from 12 ft,48,76
213,3,10:28.0,Orlando full timeout,,48,76
214,3,10:10.0,E. Payton misses 2-pt layup from 1 ft,,48,76
215,3,10:09.0,Offensive rebound by E. Payton,,48,76
216,3,10:08.0,Shooting foul by J. Brown (drawn by E. Payton),,48,76
217,3,10:08.0,E. Payton makes free throw 1 of 2,,49,76
218,3,10:08.0,E. Payton makes free throw 2 of 2,,50,76
219,3,9:56.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by I. Thomas),50,79
220,3,9:41.0,A. Gordon misses 3-pt jump shot from 24 ft,,50,79
221,3,9:40.0,,Defensive rebound by A. Johnson,50,79
222,3,9:32.0,,J. Jerebko misses 3-pt jump shot from 23 ft,50,79
223,3,9:31.0,Defensive rebound by N. Vučević,,50,79
224,3,9:23.0,E. Payton misses 2-pt jump shot from 18 ft,,50,79
225,3,9:22.0,,Defensive rebound by J. Crowder,50,79
226,3,9:10.0,,Turnover by I. Thomas (lost ball; steal by S. Ibaka),50,79
227,3,9:09.0,Personal foul by I. Thomas (drawn by S. Ibaka),,50,79
228,3,8:56.0,N. Vučević makes 2-pt jump shot from 22 ft (assist by E. Payton),,52,79
229,3,8:39.0,,Turnover by J. Crowder (bad pass; steal by E. Payton),52,79
230,3,8:33.0,Shooting foul by J. Crowder (drawn by A. Gordon),,52,79
231,3,8:33.0,A. Gordon makes free throw 1 of 2,,53,79
232,3,8:33.0,A. Gordon makes free throw 2 of 2,,54,79
233,3,8:18.0,,I. Thomas misses 3-pt jump shot from 26 ft,54,79
234,3,8:17.0,Defensive rebound by A. Gordon,,54,79
235,3,8:15.0,Turnover by A. Gordon (bad pass; steal by I. Thomas),,54,79
236,3,8:03.0,,Personal foul by S. Ibaka (drawn by J. Brown),54,79
237,3,7:52.0,,J. Brown misses 2-pt layup from 2 ft,54,79
238,3,7:51.0,Defensive rebound by E. Payton,,54,79
239,3,7:45.0,E. Payton misses 2-pt jump shot from 4 ft (block by A. Johnson),,54,79
240,3,7:41.0,,Defensive rebound by Team,54,79
241,3,7:29.0,,J. Crowder misses 2-pt jump shot from 19 ft,54,79
242,3,7:27.0,Defensive rebound by E. Payton,,54,79
243,3,7:22.0,S. Ibaka makes 2-pt layup from 2 ft (assist by E. Payton),,56,79
244,3,7:11.0,,J. Brown misses 2-pt layup from 2 ft,56,79
245,3,7:10.0,Defensive rebound by E. Payton,,56,79
246,3,7:07.0,E. Payton makes 2-pt layup from 1 ft,,58,79
247,3,7:07.0,Shooting block foul by J. Jerebko (drawn by E. Payton),,58,79
248,3,7:07.0,E. Payton makes free throw 1 of 1,,59,79
249,3,6:58.0,,M. Smart enters the game for J. Brown,59,79
250,3,6:44.0,,I. Thomas makes 2-pt jump shot from 20 ft (assist by J. Jerebko),59,81
251,3,6:27.0,A. Gordon misses 2-pt jump shot from 6 ft,,59,81
252,3,6:25.0,Offensive rebound by A. Gordon,,59,81
253,3,6:24.0,A. Gordon misses 2-pt layup at rim,,59,81
254,3,6:23.0,,Defensive rebound by J. Jerebko,59,81
255,3,6:17.0,,A. Johnson makes 2-pt layup from 2 ft (assist by M. Smart),59,83
256,3,6:17.0,Orlando full timeout,,59,83
257,3,6:04.0,E. Payton makes 2-pt layup from 1 ft,,61,83
258,3,5:50.0,,J. Jerebko misses 2-pt jump shot from 13 ft,61,83
259,3,5:48.0,,Offensive rebound by J. Crowder,61,83
260,3,5:44.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by A. Johnson),61,86
261,3,5:22.0,N. Vučević misses 3-pt jump shot from 26 ft,,61,86
262,3,5:21.0,,Defensive rebound by J. Jerebko,61,86
263,3,5:09.0,,A. Johnson misses 2-pt layup from 1 ft,61,86
264,3,5:08.0,Defensive rebound by N. Vučević,,61,86
265,3,5:01.0,C. Watson misses 3-pt jump shot from 25 ft,,61,86
266,3,5:00.0,,Defensive rebound by A. Johnson,61,86
267,3,4:54.0,,J. Jerebko makes 2-pt layup from 1 ft (assist by A. Johnson),61,88
268,3,4:42.0,Turnover by E. Payton (lost ball; steal by M. Smart),,61,88
269,3,4:38.0,,M. Smart makes 2-pt layup at rim (assist by J. Jerebko),61,90
270,3,4:38.0,Orlando full timeout,,61,90
271,3,4:38.0,M. Hezonja enters the game for S. Ibaka,,61,90
272,3,4:38.0,D. Augustin enters the game for N. Vučević,,61,90
273,3,4:38.0,D. Rudež enters the game for C. Watson,,61,90
274,3,4:38.0,J. Green enters the game for E. Payton,,61,90
275,3,4:38.0,B. Biyombo enters the game for A. Gordon,,61,90
276,3,4:25.0,Shooting foul by I. Thomas (drawn by D. Augustin),,61,90
277,3,4:25.0,D. Augustin makes free throw 1 of 2,,62,90
278,3,4:25.0,D. Augustin misses free throw 2 of 2,,62,90
279,3,4:25.0,,Defensive rebound by J. Jerebko,62,90
280,3,4:08.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by I. Thomas),62,93
281,3,3:51.0,Turnover by B. Biyombo (lost ball; steal by J. Crowder),,62,93
282,3,3:39.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Jerebko),62,96
283,3,3:21.0,D. Augustin makes 2-pt jump shot from 20 ft (assist by B. Biyombo),,64,96
284,3,3:08.0,,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),64,98
285,3,2:45.0,D. Augustin misses 3-pt jump shot from 27 ft,,64,98
286,3,2:44.0,,Defensive rebound by A. Johnson,64,98
287,3,2:32.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by M. Smart),64,101
288,3,2:11.0,Personal foul by I. Thomas (drawn by D. Augustin),,64,101
289,3,2:11.0,D. Augustin misses free throw 1 of 2,,64,101
290,3,2:11.0,Offensive rebound by Team,,64,101
291,3,2:11.0,,T. Rozier enters the game for I. Thomas,64,101
292,3,2:11.0,,T. Zeller enters the game for A. Johnson,64,101
293,3,2:11.0,D. Augustin makes free throw 2 of 2,,65,101
294,3,1:46.0,,M. Smart misses 2-pt jump shot from 13 ft,65,101
295,3,1:45.0,Defensive rebound by B. Biyombo,,65,101
296,3,1:31.0,M. Hezonja misses 3-pt jump shot from 24 ft,,65,101
297,3,1:30.0,,Defensive rebound by J. Crowder,65,101
298,3,1:23.0,,T. Zeller misses 2-pt jump shot from 5 ft (block by D. Rudež),65,101
299,3,1:22.0,Defensive rebound by J. Green,,65,101
300,3,1:15.0,M. Hezonja misses 2-pt jump shot from 6 ft (block by T. Zeller),,65,101
301,3,1:14.0,Offensive rebound by Team,,65,101
302,3,1:14.0,,J. Brown enters the game for J. Crowder,65,101
303,3,1:14.0,,K. Olynyk enters the game for J. Jerebko,65,101
304,3,1:12.0,Turnover by J. Green (bad pass; steal by T. Rozier),,65,101
305,3,0:50.0,,Shooting foul by B. Biyombo (drawn by J. Brown),65,101
306,3,0:50.0,,J. Brown makes free throw 1 of 2,65,102
307,3,0:50.0,,J. Brown misses free throw 2 of 2,65,102
308,3,0:50.0,Defensive rebound by B. Biyombo,,65,102
309,3,0:35.0,J. Green misses 2-pt hook shot from 8 ft,,65,102
310,3,0:33.0,,Defensive rebound by T. Zeller,65,102
311,3,0:22.0,,M. Smart misses 2-pt jump shot from 23 ft,65,102
312,3,0:21.0,Defensive rebound by M. Hezonja,,65,102
313,3,0:07.0,Personal foul by J. Brown (drawn by D. Augustin),,65,102
314,3,0:07.0,D. Augustin misses free throw 1 of 2,,65,102
315,3,0:07.0,Offensive rebound by Team,,65,102
316,3,0:07.0,D. Augustin misses free throw 2 of 2,,65,102
317,3,0:07.0,,Defensive rebound by M. Smart,65,102
318,3,0:01.0,,Personal foul by D. Augustin (drawn by T. Rozier),65,102
319,3,0:01.0,,T. Rozier makes free throw 1 of 2,65,103
320,3,0:01.0,,T. Rozier makes free throw 2 of 2,65,104
321,3,0:00.0,M. Hezonja misses 3-pt jump shot from 41 ft,,65,104
322,3,0:00.0,Offensive rebound by Team,,65,104
323,4,11:37.0,A. Brown makes 2-pt jump shot from 18 ft (assist by D. Augustin),,67,104
324,4,11:23.0,,Turnover by J. Brown (offensive foul),67,104
325,4,11:23.0,,Offensive foul by J. Brown (drawn by A. Brown),67,104
326,4,11:06.0,D. Augustin makes 2-pt jump shot from 14 ft (assist by B. Biyombo),,69,104
327,4,11:00.0,,Personal foul by M. Hezonja (drawn by M. Smart),69,104
328,4,10:53.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by T. Zeller),69,107
329,4,10:32.0,D. Rudež makes 3-pt jump shot from 26 ft (assist by A. Brown),,72,107
330,4,10:17.0,,T. Zeller misses 2-pt layup from 2 ft,72,107
331,4,10:16.0,Defensive rebound by D. Augustin,,72,107
332,4,10:12.0,D. Rudež makes 2-pt layup from 1 ft (assist by D. Augustin),,74,107
333,4,10:05.0,,K. Olynyk makes 2-pt dunk at rim (assist by M. Smart),74,109
334,4,9:47.0,A. Brown misses 2-pt jump shot from 7 ft,,74,109
335,4,9:46.0,,Defensive rebound by J. Brown,74,109
336,4,9:34.0,,M. Smart makes 3-pt jump shot from 28 ft (assist by K. Olynyk),74,112
337,4,9:33.0,Orlando full timeout,,74,112
338,4,9:33.0,C. Watson enters the game for M. Hezonja,,74,112
339,4,9:12.0,D. Augustin misses 3-pt jump shot from 26 ft,,74,112
340,4,9:11.0,,Defensive rebound by J. Brown,74,112
341,4,8:51.0,,K. Olynyk makes 2-pt dunk at rim (assist by M. Smart),74,114
342,4,8:40.0,Turnover by A. Brown (offensive foul),,74,114
343,4,8:40.0,Offensive foul by A. Brown (drawn by J. Brown),,74,114
344,4,8:40.0,,J. Young enters the game for M. Smart,74,114
345,4,8:18.0,,T. Zeller misses 2-pt jump shot from 17 ft,74,114
346,4,8:17.0,Defensive rebound by B. Biyombo,,74,114
347,4,8:11.0,Personal foul by K. Olynyk (drawn by D. Rudež),,74,114
348,4,8:11.0,M. Hezonja enters the game for D. Augustin,,74,114
349,4,8:04.0,A. Brown makes 3-pt jump shot from 25 ft,,77,114
350,4,7:45.0,,J. Brown misses 3-pt jump shot from 24 ft,77,114
351,4,7:44.0,,Offensive rebound by T. Zeller,77,114
352,4,7:36.0,,Turnover by K. Olynyk (bad pass; steal by D. Rudež),77,114
353,4,7:30.0,A. Brown misses 3-pt jump shot from 25 ft,,77,114
354,4,7:29.0,,Defensive rebound by J. Brown,77,114
355,4,7:24.0,,Shooting foul by B. Biyombo (drawn by J. Brown),77,114
356,4,7:24.0,,J. Brown misses free throw 1 of 2,77,114
357,4,7:24.0,,Offensive rebound by Team,77,114
358,4,7:24.0,,J. Brown makes free throw 2 of 2,77,115
359,4,7:11.0,B. Biyombo makes 2-pt layup from 2 ft (assist by M. Hezonja),,79,115
360,4,6:54.0,,T. Rozier misses 3-pt jump shot from 26 ft,79,115
361,4,6:54.0,,Offensive rebound by Team,79,115
362,4,6:54.0,Loose ball foul by D. Rudež (drawn by K. Olynyk),,79,115
363,4,6:46.0,,T. Zeller misses 2-pt jump shot from 19 ft,79,115
364,4,6:45.0,Defensive rebound by A. Brown,,79,115
365,4,6:37.0,A. Brown misses 2-pt jump shot from 16 ft,,79,115
366,4,6:36.0,,Defensive rebound by T. Zeller,79,115
367,4,6:21.0,,J. Brown misses 2-pt layup from 1 ft,79,115
368,4,6:20.0,Defensive rebound by B. Biyombo,,79,115
369,4,6:15.0,Personal foul by J. Brown (drawn by M. Hezonja),,79,115
370,4,6:15.0,,J. Mickey enters the game for T. Zeller,79,115
371,4,6:15.0,,G. Green enters the game for K. Olynyk,79,115
372,4,6:07.0,M. Hezonja makes 2-pt jump shot from 19 ft (assist by B. Biyombo),,81,115
373,4,5:46.0,,T. Rozier makes 2-pt jump shot from 21 ft,81,117
374,4,5:30.0,D. Rudež makes 3-pt jump shot from 27 ft (assist by A. Brown),,84,117
375,4,5:15.0,,J. Mickey makes 2-pt dunk at rim (assist by T. Rozier),84,119
376,4,4:59.0,B. Biyombo makes 2-pt layup at rim (assist by M. Hezonja),,86,119
377,4,4:40.0,,J. Mickey makes 2-pt jump shot from 21 ft (assist by J. Young),86,121
378,4,4:13.0,A. Brown makes 2-pt jump shot from 20 ft,,88,121
