,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
302,3,3:49.0,,G. Monroe enters the game for J. Henson,67,78
303,3,3:49.0,,T. Snell makes free throw 2 of 2,67,79
304,3,3:31.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,67,79
305,3,3:30.0,,Defensive rebound by M. Beasley,67,79
306,3,3:18.0,,J. Parker misses 2-pt layup at rim (block by J. Jones),67,79
307,3,3:16.0,Defensive rebound by C. Andersen,,67,79
308,3,3:10.0,Turnover by J. Jones (lost ball; steal by J. Parker),,67,79
309,3,3:05.0,,J. Parker makes 2-pt dunk at rim,67,81
310,3,2:40.0,J. McRae misses 2-pt jump shot from 10 ft,,67,81
311,3,2:38.0,,Defensive rebound by G. Monroe,67,81
312,3,2:27.0,,M. Beasley makes 2-pt layup from 1 ft (assist by G. Monroe),67,83
313,3,2:07.0,M. Dunleavy makes 2-pt layup from 1 ft,,69,83
314,3,1:54.0,,Personal foul by J. McRae (drawn by M. Beasley),69,83
315,3,1:54.0,,Milwaukee full timeout,69,83
316,3,1:54.0,,M. Beasley makes free throw 1 of 2,69,84
317,3,1:54.0,,M. Brogdon enters the game for T. Snell,69,83
318,3,1:54.0,,J. Terry enters the game for M. Dellavedova,69,84
319,3,1:54.0,,M. Beasley makes free throw 2 of 2,69,85
320,3,1:31.0,J. McRae makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),,72,85
321,3,1:16.0,,M. Beasley makes 2-pt dunk at rim (assist by G. Monroe),72,87
322,3,0:59.0,Turnover by D. Liggins (lost ball; steal by M. Brogdon),,72,87
323,3,0:54.0,,J. Parker makes 2-pt dunk at rim (assist by G. Monroe),72,89
324,3,0:40.0,D. Liggins misses 2-pt dunk at rim,,72,89
325,3,0:38.0,,Defensive rebound by G. Monroe,72,89
326,3,0:34.0,Offensive charge foul by M. Beasley (drawn by M. Dunleavy),,72,89
327,3,0:34.0,,Turnover by M. Beasley (offensive foul),72,89
328,3,0:28.0,J. McRae makes 2-pt layup from 2 ft,,74,89
329,3,0:03.0,,J. Terry misses 3-pt jump shot from 25 ft,74,89
330,3,0:01.0,,Offensive rebound by J. Parker,74,89
331,3,0:01.0,,J. Parker makes 2-pt dunk at rim,74,91
332,3,0:01.0,,Shooting foul by C. Andersen (drawn by J. Parker),74,91
333,3,0:01.0,,J. Parker makes free throw 1 of 1,74,92
334,3,0:00.0,J. McRae misses 3-pt jump shot from 43 ft,,74,92
335,3,0:00.0,Offensive rebound by Team,,74,92
336,4,11:44.0,,Personal block foul by J. Jones (drawn by J. Terry),74,92
337,4,11:30.0,,M. Brogdon misses 2-pt jump shot from 4 ft,74,92
338,4,11:28.0,Defensive rebound by C. Andersen,,74,92
339,4,11:14.0,D. Liggins makes 2-pt layup at rim (assist by M. Dunleavy),,76,92
340,4,11:14.0,Shooting foul by G. Monroe (drawn by D. Liggins),,76,92
341,4,11:14.0,,G. Antetokounmpo enters the game for J. Parker,76,92
342,4,11:14.0,D. Liggins makes free throw 1 of 1,,77,92
343,4,10:56.0,,Turnover by G. Monroe (bad pass),77,92
344,4,10:56.0,Cleveland full timeout,,77,92
345,4,10:56.0,J. Smith enters the game for M. Dunleavy,,77,92
346,4,10:56.0,T. Thompson enters the game for C. Andersen,,77,92
347,4,10:56.0,K. Love enters the game for J. Jones,,77,92
348,4,10:56.0,K. Irving enters the game for D. Liggins,,77,92
349,4,10:56.0,L. James enters the game for J. McRae,,77,92
350,4,10:39.0,Shooting foul by M. Brogdon (drawn by K. Irving),,77,92
351,4,10:39.0,K. Irving makes free throw 1 of 2,,78,92
352,4,10:39.0,K. Irving makes free throw 2 of 2,,79,92
353,4,10:20.0,,M. Beasley misses 2-pt jump shot from 19 ft,79,92
354,4,10:20.0,,Offensive rebound by Team,79,92
355,4,10:20.0,Loose ball foul by T. Thompson (drawn by G. Antetokounmpo),,79,92
356,4,10:11.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by M. Beasley),79,95
357,4,9:54.0,Turnover by K. Love (bad pass; steal by G. Antetokounmpo),,79,95
358,4,9:53.0,Offensive charge foul by G. Antetokounmpo (drawn by K. Irving),,79,95
359,4,9:53.0,,Turnover by G. Antetokounmpo (bad pass),79,95
360,4,9:40.0,Turnover by J. Smith (bad pass; steal by J. Terry),,79,95
361,4,9:29.0,,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),79,98
362,4,9:19.0,Shooting foul by G. Monroe (drawn by K. Love),,79,98
363,4,9:19.0,K. Love makes free throw 1 of 2,,80,98
364,4,9:19.0,K. Love makes free throw 2 of 2,,81,98
365,4,8:55.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),81,101
366,4,8:43.0,L. James misses 3-pt jump shot from 24 ft,,81,101
367,4,8:42.0,,Defensive rebound by G. Antetokounmpo,81,101
368,4,8:28.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,81,103
369,4,8:17.0,Turnover by K. Irving (lost ball; steal by G. Monroe),,81,103
370,4,8:17.0,,Personal foul by K. Irving (drawn by G. Monroe),81,103
371,4,8:00.0,,M. Beasley misses 2-pt jump shot from 16 ft,81,103
372,4,7:59.0,,Offensive rebound by G. Monroe,81,103
373,4,7:58.0,,Turnover by G. Monroe (step out of bounds),81,103
374,4,7:49.0,Shooting foul by G. Antetokounmpo (drawn by T. Thompson),,81,103
375,4,7:49.0,T. Thompson misses free throw 1 of 2,,81,103
376,4,7:49.0,Offensive rebound by Team,,81,103
377,4,7:49.0,T. Thompson makes free throw 2 of 2,,82,103
378,4,7:31.0,,Personal foul by L. James (drawn by G. Antetokounmpo),82,103
379,4,7:22.0,,Personal foul by K. Irving (drawn by G. Antetokounmpo),82,103
380,4,7:22.0,,G. Antetokounmpo makes free throw 1 of 2,82,104
381,4,7:22.0,,G. Antetokounmpo misses free throw 2 of 2,82,104
382,4,7:21.0,,Offensive rebound by G. Monroe,82,104
383,4,7:00.0,,J. Terry misses 3-pt jump shot from 26 ft,82,104
