,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
41,1,6:38.0,,D. Green misses 2-pt jump shot from 3 ft,18,9
42,1,6:38.0,Defensive rebound by Team,,18,9
43,1,6:16.0,D. Sabonis misses 2-pt jump shot from 11 ft,,18,9
44,1,6:15.0,Offensive rebound by A. Roberson,,18,9
45,1,6:15.0,A. Roberson misses 2-pt layup from 1 ft,,18,9
46,1,6:13.0,,Defensive rebound by Z. Pachulia,18,9
47,1,6:03.0,,S. Curry misses 3-pt jump shot from 26 ft,18,9
48,1,6:02.0,,Offensive rebound by Z. Pachulia,18,9
49,1,5:57.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),18,12
50,1,5:43.0,S. Adams makes 2-pt jump shot from 10 ft,,20,12
51,1,5:28.0,,Turnover by D. Green (traveling),20,12
52,1,5:16.0,R. Westbrook misses 3-pt jump shot from 28 ft,,20,12
53,1,5:16.0,,Defensive rebound by Team,20,12
54,1,5:16.0,A. Morrow enters the game for V. Oladipo,,20,12
55,1,5:16.0,,A. Iguodala enters the game for K. Durant,20,12
56,1,5:01.0,,S. Curry misses 2-pt jump shot from 9 ft,20,12
57,1,5:00.0,,Offensive rebound by D. Green,20,12
58,1,5:00.0,,D. Green makes 2-pt layup from 1 ft,20,14
59,1,4:49.0,Turnover by R. Westbrook (bad pass; steal by D. Green),,20,14
60,1,4:42.0,,A. Iguodala misses 2-pt layup from 2 ft,20,14
61,1,4:42.0,,Offensive rebound by D. Green,20,14
62,1,4:42.0,,D. Green makes 2-pt dunk at rim,20,16
63,1,4:42.0,Oklahoma City full timeout,,20,16
64,1,4:34.0,Shooting foul by K. Thompson (drawn by R. Westbrook),,20,16
65,1,4:34.0,R. Westbrook makes free throw 1 of 2,,21,16
66,1,4:34.0,R. Westbrook misses free throw 2 of 2,,21,16
67,1,4:34.0,J. Grant enters the game for A. Roberson,,21,16
68,1,4:34.0,,I. Clark enters the game for K. Thompson,21,16
69,1,4:32.0,,Defensive rebound by I. Clark,21,16
70,1,4:16.0,,S. Curry misses 2-pt jump shot from 3 ft (block by R. Westbrook),21,16
71,1,4:15.0,Defensive rebound by R. Westbrook,,21,16
72,1,4:08.0,D. Sabonis makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,24,16
73,1,3:50.0,,I. Clark makes 2-pt layup from 2 ft (assist by D. Green),24,18
74,1,3:50.0,,Shooting foul by D. Sabonis (drawn by I. Clark),24,18
75,1,3:50.0,J. Lauvergne enters the game for D. Sabonis,,24,18
76,1,3:50.0,,I. Clark makes free throw 1 of 1,24,19
77,1,3:39.0,J. Grant misses 2-pt layup from 2 ft (block by Z. Pachulia),,24,19
78,1,3:38.0,,Defensive rebound by I. Clark,24,19
79,1,3:37.0,,Personal foul by S. Adams (drawn by Z. Pachulia),24,19
80,1,3:37.0,,K. Durant enters the game for Z. Pachulia,24,19
81,1,3:29.0,,Turnover by D. Green (bad pass; steal by S. Adams),24,19
82,1,3:21.0,J. Lauvergne makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,27,19
83,1,3:09.0,,K. Durant misses 2-pt jump shot from 13 ft,27,19
84,1,3:08.0,,Offensive rebound by D. Green,27,19
85,1,3:08.0,,D. Green misses 2-pt layup from 1 ft,27,19
86,1,3:07.0,,Offensive rebound by D. Green,27,19
87,1,3:07.0,,D. Green misses 2-pt layup from 1 ft,27,19
88,1,3:06.0,Defensive rebound by J. Grant,,27,19
89,1,3:00.0,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),,29,19
90,1,2:51.0,,Personal foul by S. Adams (drawn by S. Curry),29,19
91,1,2:51.0,S. Christon enters the game for R. Westbrook,,29,19
92,1,2:51.0,V. Oladipo enters the game for S. Adams,,29,19
93,1,2:42.0,,K. Durant makes 2-pt jump shot from 9 ft,29,21
94,1,2:23.0,V. Oladipo makes 2-pt jump shot from 20 ft,,31,21
95,1,2:08.0,,K. Durant makes 2-pt jump shot from 8 ft,31,23
96,1,2:06.0,Oklahoma City full timeout,,31,23
97,1,2:06.0,,D. West enters the game for D. Green,31,23
98,1,1:56.0,A. Morrow misses 3-pt jump shot from 26 ft,,31,23
99,1,1:56.0,Offensive rebound by J. Lauvergne,,31,23
100,1,1:46.0,S. Christon misses 3-pt jump shot from 24 ft,,31,23
101,1,1:46.0,,Defensive rebound by Team,31,23
102,1,1:33.0,,K. Durant makes 2-pt layup from 1 ft (assist by S. Curry),31,25
103,1,1:33.0,,Shooting foul by J. Grant (drawn by K. Durant),31,25
104,1,1:33.0,,K. Durant makes free throw 1 of 1,31,26
105,1,1:12.0,V. Oladipo misses 2-pt jump shot from 7 ft,,31,26
106,1,1:12.0,,Defensive rebound by D. West,31,26
107,1,1:04.0,,Turnover by D. West (bad pass),31,26
108,1,1:04.0,E. Freedom enters the game for A. Morrow,,31,26
109,1,0:50.0,E. Freedom misses 2-pt jump shot from 16 ft,,31,26
110,1,0:50.0,,Defensive rebound by A. Iguodala,31,26
111,1,0:41.0,,Turnover by K. Durant (lost ball; steal by J. Lauvergne),31,26
112,1,0:37.0,Shooting foul by D. West (drawn by V. Oladipo),,31,26
113,1,0:37.0,V. Oladipo misses free throw 1 of 2,,31,26
114,1,0:37.0,Offensive rebound by Team,,31,26
115,1,0:37.0,V. Oladipo makes free throw 2 of 2,,32,26
116,1,0:32.0,,Shooting block foul by J. Lauvergne (drawn by S. Curry),32,26
117,1,0:32.0,,S. Curry makes free throw 1 of 2,32,27
118,1,0:32.0,,S. Curry makes free throw 2 of 2,32,28
119,1,0:18.0,Turnover by S. Christon (offensive goaltending),,32,28
120,1,0:05.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),32,31
121,1,0:01.0,V. Oladipo misses 3-pt jump shot from 28 ft,,32,31
122,1,0:00.0,Offensive rebound by Team,,32,31
123,2,11:43.0,,D. West makes 2-pt layup from 2 ft (assist by K. Durant),32,33
124,2,11:35.0,Personal foul by K. Durant (drawn by E. Freedom),,32,33
125,2,11:20.0,J. Grant misses 2-pt jump shot from 22 ft,,32,33
126,2,11:20.0,,Defensive rebound by A. Iguodala,32,33
127,2,11:10.0,,A. Iguodala misses 2-pt layup from 1 ft,32,33
128,2,11:10.0,,Offensive rebound by K. Durant,32,33
129,2,11:10.0,,K. Durant makes 2-pt dunk at rim,32,35
130,2,10:58.0,Á. Abrines misses 3-pt jump shot from 26 ft,,32,35
131,2,10:58.0,,Defensive rebound by K. Durant,32,35
132,2,10:51.0,,A. Iguodala misses 2-pt dunk from 2 ft,32,35
133,2,10:51.0,,Offensive rebound by K. Thompson,32,35
134,2,10:49.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by K. Thompson),32,38
135,2,10:25.0,Á. Abrines misses 3-pt jump shot from 27 ft,,32,38
136,2,10:25.0,,Defensive rebound by D. West,32,38
137,2,10:12.0,,K. Thompson misses 2-pt jump shot (block by E. Freedom),32,38
138,2,10:11.0,,Offensive rebound by K. Thompson,32,38
139,2,10:07.0,,D. West misses 2-pt jump shot from 17 ft,32,38
140,2,10:06.0,,Offensive rebound by S. Livingston,32,38
141,2,10:06.0,,K. Thompson misses 3-pt jump shot from 25 ft,32,38
142,2,10:04.0,Defensive rebound by V. Oladipo,,32,38
143,2,9:51.0,Turnover by E. Freedom (bad pass),,32,38
144,2,9:36.0,,Turnover by D. West (traveling),32,38
145,2,9:36.0,J. Lauvergne enters the game for E. Freedom,,32,38
146,2,9:36.0,R. Westbrook enters the game for S. Christon,,32,38
147,2,9:19.0,J. Lauvergne makes 2-pt hook shot from 7 ft (assist by R. Westbrook),,34,38
148,2,9:05.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),34,41
149,2,8:52.0,R. Westbrook misses 3-pt jump shot from 26 ft,,34,41
150,2,8:52.0,,Defensive rebound by Team,34,41
151,2,8:51.0,Official timeout,,34,41
152,2,8:51.0,,I. Clark enters the game for A. Iguodala,34,41
153,2,8:51.0,A. Roberson enters the game for V. Oladipo,,34,41
154,2,8:41.0,,S. Livingston makes 2-pt layup from 2 ft,34,43
155,2,8:23.0,R. Westbrook misses 2-pt layup from 1 ft,,34,43
156,2,8:22.0,Offensive rebound by J. Lauvergne,,34,43
157,2,8:21.0,J. Lauvergne misses 2-pt layup from 2 ft,,34,43
158,2,8:20.0,,Defensive rebound by K. Durant,34,43
159,2,8:13.0,,I. Clark misses 3-pt jump shot from 23 ft,34,43
160,2,8:13.0,Defensive rebound by J. Grant,,34,43
161,2,8:07.0,R. Westbrook misses 2-pt layup from 2 ft (block by K. Thompson),,34,43
162,2,8:06.0,,Defensive rebound by I. Clark,34,43
163,2,8:04.0,,Personal foul by R. Westbrook (drawn by K. Durant),34,43
164,2,8:04.0,S. Adams enters the game for J. Grant,,34,43
165,2,8:04.0,,Z. Pachulia enters the game for K. Durant,34,43
166,2,8:04.0,,D. Green enters the game for D. West,34,43
167,2,7:46.0,,K. Thompson misses 2-pt jump shot from 12 ft,34,43
168,2,7:45.0,Defensive rebound by Á. Abrines,,34,43
169,2,7:39.0,Shooting foul by Z. Pachulia (drawn by R. Westbrook),,34,43
170,2,7:39.0,R. Westbrook makes free throw 1 of 2,,35,43
171,2,7:39.0,V. Oladipo enters the game for Á. Abrines,,35,43
172,2,7:39.0,,S. Curry enters the game for K. Thompson,35,43
173,2,7:39.0,R. Westbrook makes free throw 2 of 2,,36,43
174,2,7:23.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Livingston),36,45
175,2,7:05.0,A. Roberson misses 2-pt jump shot from 6 ft (block by Z. Pachulia),,36,45
176,2,7:04.0,Offensive rebound by J. Lauvergne,,36,45
177,2,7:02.0,J. Lauvergne makes 2-pt jump shot from 6 ft,,38,45
178,2,6:48.0,,S. Curry misses 3-pt jump shot from 26 ft,38,45
179,2,6:47.0,Defensive rebound by V. Oladipo,,38,45
180,2,6:39.0,V. Oladipo misses 2-pt jump shot from 4 ft,,38,45
181,2,6:38.0,,Defensive rebound by D. Green,38,45
182,2,6:25.0,,Shooting foul by A. Roberson (drawn by S. Curry),38,45
183,2,6:25.0,,S. Curry makes free throw 1 of 3,38,46
184,2,6:25.0,,S. Curry makes free throw 2 of 3,38,47
185,2,6:25.0,,S. Curry misses free throw 3 of 3,38,47
186,2,6:23.0,Defensive rebound by J. Lauvergne,,38,47
187,2,6:06.0,V. Oladipo misses 3-pt jump shot from 25 ft,,38,47
188,2,6:06.0,,Defensive rebound by S. Livingston,38,47
189,2,5:56.0,,I. Clark makes 2-pt layup from 2 ft (assist by Z. Pachulia),38,49
190,2,5:43.0,R. Westbrook misses 2-pt jump shot from 16 ft,,38,49
191,2,5:42.0,,Defensive rebound by D. Green,38,49
192,2,5:25.0,,S. Curry misses 2-pt layup from 3 ft (block by S. Adams),38,49
193,2,5:23.0,,Offensive rebound by Z. Pachulia,38,49
194,2,5:20.0,,Shooting foul by S. Adams (drawn by S. Curry),38,49
195,2,5:20.0,,Golden State full timeout,38,49
196,2,5:20.0,,S. Curry makes free throw 1 of 3,38,50
197,2,5:20.0,,S. Curry makes free throw 2 of 3,38,51
198,2,5:20.0,D. Sabonis enters the game for A. Roberson,,38,49
199,2,5:20.0,A. Morrow enters the game for J. Lauvergne,,38,49
200,2,5:20.0,,S. Curry makes free throw 3 of 3,38,52
201,2,4:56.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,41,52
202,2,4:37.0,,Personal foul by V. Oladipo (drawn by S. Curry),41,52
203,2,4:37.0,,K. Durant enters the game for S. Livingston,41,52
204,2,4:37.0,,A. Iguodala enters the game for I. Clark,41,52
205,2,4:37.0,J. Grant enters the game for S. Adams,,41,52
206,2,4:26.0,,K. Durant misses 2-pt jump shot from 11 ft,41,52
207,2,4:25.0,,Offensive rebound by Z. Pachulia,41,52
208,2,4:21.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),41,55
209,2,4:12.0,R. Westbrook misses 2-pt jump shot from 4 ft (block by Z. Pachulia),,41,55
210,2,4:11.0,,Defensive rebound by Z. Pachulia,41,55
211,2,4:06.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),41,58
212,2,3:37.0,V. Oladipo makes 2-pt jump shot from 22 ft (assist by D. Sabonis),,43,58
213,2,3:29.0,,K. Durant misses 3-pt jump shot from 31 ft,43,58
214,2,3:28.0,,Offensive rebound by Z. Pachulia,43,58
215,2,3:26.0,,Shooting foul by J. Grant (drawn by D. Green),43,58
216,2,3:26.0,Oklahoma City full timeout,,43,58
217,2,3:26.0,,D. Green makes free throw 1 of 2,43,59
218,2,3:26.0,,K. Thompson enters the game for Z. Pachulia,43,58
219,2,3:26.0,,D. Green misses free throw 2 of 2,43,59
220,2,3:23.0,Defensive rebound by D. Sabonis,,43,59
221,2,3:09.0,D. Sabonis misses 2-pt hook shot from 10 ft,,43,59
222,2,3:09.0,,Defensive rebound by Team,43,59
223,2,2:55.0,,K. Durant misses 2-pt jump shot from 7 ft (block by R. Westbrook),43,59
224,2,2:55.0,Defensive rebound by R. Westbrook,,43,59
225,2,2:42.0,J. Grant misses 2-pt layup from 3 ft (block by S. Curry),,43,59
226,2,2:42.0,,Defensive rebound by Team,43,59
227,2,2:29.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),43,61
228,2,2:20.0,R. Westbrook misses 2-pt jump shot from 6 ft,,43,61
229,2,2:19.0,Offensive rebound by R. Westbrook,,43,61
230,2,2:19.0,R. Westbrook misses 2-pt layup from 1 ft (block by D. Green),,43,61
231,2,2:18.0,Offensive rebound by J. Grant,,43,61
232,2,2:17.0,J. Grant misses 2-pt layup from 1 ft,,43,61
233,2,2:15.0,Offensive rebound by Team,,43,61
234,2,2:08.0,,Violation by K. Durant (kicked ball),43,61
235,2,2:02.0,R. Westbrook misses 2-pt jump shot from 5 ft (block by D. Green),,43,61
236,2,2:02.0,Offensive rebound by Team,,43,61
237,2,2:02.0,,Technical foul by D. Green,43,61
238,2,2:02.0,R. Westbrook misses technical free throw,,43,61
239,2,2:02.0,Offensive rebound by Team,,43,61
240,2,1:58.0,,Violation by K. Durant (kicked ball),43,61
241,2,1:52.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,43,61
242,2,1:48.0,,Turnover by K. Thompson (step out of bounds),43,61
243,2,1:38.0,A. Morrow misses 3-pt jump shot from 25 ft,,43,61
244,2,1:37.0,,Defensive rebound by D. Green,43,61
245,2,1:29.0,,S. Curry makes 2-pt jump shot from 18 ft,43,63
246,2,1:12.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,43,63
247,2,1:07.0,,K. Durant makes 3-pt jump shot from 26 ft,43,66
248,2,0:49.0,Shooting foul by K. Durant (drawn by V. Oladipo),,43,66
249,2,0:49.0,V. Oladipo misses free throw 1 of 2,,43,66
250,2,0:49.0,Offensive rebound by Team,,43,66
251,2,0:49.0,V. Oladipo misses free throw 2 of 2,,43,66
252,2,0:48.0,,Defensive rebound by S. Curry,43,66
253,2,0:36.0,,Turnover by K. Durant (lost ball),43,66
254,2,0:36.0,,I. Clark enters the game for K. Thompson,43,66
255,2,0:36.0,,J. McAdoo enters the game for K. Durant,43,66
256,2,0:36.0,Á. Abrines enters the game for J. Grant,,43,66
257,2,0:29.0,R. Westbrook misses 2-pt layup from 3 ft (block by J. McAdoo),,43,66
258,2,0:29.0,,Defensive rebound by D. Green,43,66
259,2,0:29.0,,Personal take foul by R. Westbrook (drawn by D. Green),43,66
260,2,0:29.0,,D. Green makes free throw 1 of 2,43,67
261,2,0:29.0,,D. Green makes free throw 2 of 2,43,68
262,2,0:14.0,Turnover by A. Morrow (traveling),,43,68
263,2,0:14.0,,Golden State full timeout,43,68
264,2,0:14.0,A. Roberson enters the game for A. Morrow,,43,68
265,2,0:14.0,,K. Durant enters the game for I. Clark,43,68
266,2,0:14.0,,K. Thompson enters the game for J. McAdoo,43,68
267,2,0:03.0,,K. Durant misses 3-pt jump shot from 26 ft,43,68
268,2,0:02.0,Defensive rebound by Á. Abrines,,43,68
269,2,0:01.0,Á. Abrines misses 3-pt jump shot from 59 ft,,43,68
270,2,0:00.0,Offensive rebound by Team,,43,68
271,3,11:43.0,,D. Green misses 2-pt layup from 2 ft (block by D. Sabonis),43,68
272,3,11:42.0,Defensive rebound by A. Roberson,,43,68
273,3,11:35.0,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),,45,68
274,3,11:24.0,,Turnover by K. Thompson (bad pass; steal by R. Westbrook),45,68
275,3,11:21.0,Turnover by R. Westbrook (bad pass; steal by K. Thompson),,45,68
276,3,11:17.0,,K. Durant makes 2-pt dunk at rim (assist by K. Thompson),45,70
277,3,11:01.0,S. Adams makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,47,70
278,3,10:48.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),47,73
279,3,10:31.0,V. Oladipo misses 2-pt jump shot from 17 ft (block by D. Green),,47,73
280,3,10:29.0,,Defensive rebound by K. Durant,47,73
281,3,10:17.0,,K. Thompson misses 3-pt jump shot from 24 ft,47,73
282,3,10:17.0,Defensive rebound by A. Roberson,,47,73
283,3,10:01.0,Turnover by A. Roberson (lost ball; steal by Z. Pachulia),,47,73
284,3,9:54.0,,Personal foul by A. Roberson (drawn by Z. Pachulia),47,73
285,3,9:54.0,Oklahoma City full timeout,,47,73
286,3,9:46.0,,K. Thompson misses 3-pt jump shot from 26 ft,47,73
287,3,9:45.0,Defensive rebound by D. Sabonis,,47,73
288,3,9:34.0,V. Oladipo makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,50,73
289,3,9:20.0,,Shooting foul by D. Sabonis (drawn by D. Green),50,73
290,3,9:20.0,,D. Green makes free throw 1 of 2,50,74
291,3,9:20.0,,D. Green makes free throw 2 of 2,50,75
292,3,9:07.0,Turnover by A. Roberson (bad pass),,50,75
293,3,8:52.0,,Turnover by S. Curry (bad pass; steal by S. Adams),50,75
294,3,8:48.0,Personal foul by D. Green (drawn by R. Westbrook),,50,75
295,3,8:39.0,V. Oladipo makes 2-pt jump shot from 19 ft,,52,75
296,3,8:26.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),52,78
297,3,8:15.0,Shooting foul by Z. Pachulia (drawn by R. Westbrook),,52,78
298,3,8:15.0,R. Westbrook makes free throw 1 of 2,,53,78
299,3,8:15.0,R. Westbrook misses free throw 2 of 2,,53,78
300,3,8:13.0,Offensive rebound by S. Adams,,53,78
301,3,7:52.0,A. Roberson misses 3-pt jump shot from 27 ft,,53,78
302,3,7:51.0,,Defensive rebound by Z. Pachulia,53,78
303,3,7:41.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),53,81
304,3,7:28.0,D. Sabonis misses 2-pt jump shot from 18 ft,,53,81
305,3,7:27.0,,Defensive rebound by D. Green,53,81
306,3,7:14.0,,K. Thompson misses 2-pt jump shot from 14 ft,53,81
307,3,7:14.0,Defensive rebound by V. Oladipo,,53,81
308,3,6:54.0,D. Sabonis makes 2-pt hook shot from 7 ft,,55,81
309,3,6:32.0,,Personal foul by V. Oladipo (drawn by Z. Pachulia),55,81
310,3,6:32.0,J. Lauvergne enters the game for D. Sabonis,,55,81
311,3,6:25.0,,Turnover by Z. Pachulia (bad pass; steal by J. Lauvergne),55,81
312,3,6:20.0,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),,57,81
313,3,6:19.0,,Golden State full timeout,57,81
314,3,6:19.0,,A. Iguodala enters the game for K. Durant,57,81
315,3,6:01.0,,S. Curry makes 3-pt jump shot from 26 ft,57,84
316,3,5:42.0,R. Westbrook misses 2-pt jump shot from 10 ft,,57,84
317,3,5:42.0,,Defensive rebound by Team,57,84
318,3,5:29.0,,S. Curry misses 2-pt jump shot from 5 ft,57,84
319,3,5:28.0,,Offensive rebound by Z. Pachulia,57,84
320,3,5:28.0,,Z. Pachulia makes 2-pt layup from 1 ft,57,86
321,3,5:05.0,J. Lauvergne misses 3-pt jump shot from 23 ft,,57,86
322,3,5:05.0,Offensive rebound by Team,,57,86
323,3,5:05.0,,Loose ball foul by Z. Pachulia (drawn by S. Adams),57,86
324,3,5:05.0,K. Singler enters the game for A. Roberson,,57,86
325,3,4:44.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),,60,86
326,3,4:26.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),60,88
327,3,4:12.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by S. Adams),,63,88
328,3,3:52.0,,K. Thompson misses 3-pt jump shot from 28 ft,63,88
329,3,3:52.0,Defensive rebound by R. Westbrook,,63,88
330,3,3:37.0,S. Adams misses 2-pt jump shot from 13 ft,,63,88
331,3,3:36.0,,Defensive rebound by D. Green,63,88
332,3,3:23.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),63,91
333,3,3:12.0,Shooting foul by K. Thompson (drawn by R. Westbrook),,63,91
334,3,3:12.0,R. Westbrook makes free throw 1 of 2,,64,91
335,3,3:12.0,,I. Clark enters the game for K. Thompson,64,91
336,3,3:12.0,,K. Looney enters the game for Z. Pachulia,64,91
337,3,3:12.0,R. Westbrook makes free throw 2 of 2,,65,91
338,3,2:58.0,,S. Curry makes 2-pt layup from 2 ft,65,93
339,3,2:41.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),,68,93
340,3,2:27.0,,S. Curry misses 3-pt jump shot from 31 ft,68,93
341,3,2:25.0,Defensive rebound by R. Westbrook,,68,93
342,3,2:23.0,Shooting block foul by D. Green (drawn by R. Westbrook),,68,93
343,3,2:23.0,R. Westbrook makes free throw 1 of 2,,69,93
344,3,2:23.0,Á. Abrines enters the game for V. Oladipo,,69,93
345,3,2:23.0,R. Westbrook makes free throw 2 of 2,,70,93
346,3,2:06.0,,K. Looney makes 2-pt layup from 2 ft (assist by S. Curry),70,95
347,3,1:53.0,,Offensive charge foul by R. Westbrook (drawn by K. Looney),70,95
348,3,1:53.0,Turnover by R. Westbrook (offensive foul),,70,95
349,3,1:53.0,S. Christon enters the game for R. Westbrook,,70,95
350,3,1:36.0,Offensive charge foul by D. Green (drawn by Á. Abrines),,70,95
351,3,1:36.0,,Turnover by D. Green (offensive foul),70,95
352,3,1:36.0,,K. Durant enters the game for S. Curry,70,95
353,3,1:25.0,S. Christon misses 2-pt jump shot from 18 ft,,70,95
354,3,1:24.0,,Defensive rebound by A. Iguodala,70,95
355,3,1:13.0,,I. Clark misses 2-pt jump shot from 9 ft (block by S. Adams),70,95
356,3,1:12.0,,Offensive rebound by K. Looney,70,95
357,3,1:04.0,,D. Green misses 3-pt jump shot from 26 ft,70,95
358,3,1:03.0,Defensive rebound by J. Lauvergne,,70,95
359,3,0:53.0,Turnover by S. Adams (lost ball; steal by K. Looney),,70,95
360,3,0:48.0,,Shooting foul by K. Singler (drawn by A. Iguodala),70,95
361,3,0:48.0,,A. Iguodala makes free throw 1 of 2,70,96
362,3,0:48.0,,A. Iguodala misses free throw 2 of 2,70,96
363,3,0:48.0,,Z. Pachulia enters the game for D. Green,70,96
364,3,0:48.0,J. Grant enters the game for S. Adams,,70,96
365,3,0:46.0,,Offensive rebound by Z. Pachulia,70,96
366,3,0:35.0,,K. Durant misses 2-pt jump shot from 11 ft,70,96
367,3,0:34.0,Defensive rebound by K. Singler,,70,96
368,3,0:16.0,Turnover by K. Singler (bad pass; steal by Z. Pachulia),,70,96
369,3,0:01.0,,K. Durant makes 2-pt dunk from 1 ft,70,98
370,4,11:41.0,J. Grant makes 2-pt layup from 2 ft,,72,98
371,4,11:19.0,,K. Durant misses 3-pt jump shot from 26 ft,72,98
372,4,11:18.0,Defensive rebound by J. Lauvergne,,72,98
373,4,11:15.0,K. Singler misses 2-pt layup from 2 ft (block by A. Iguodala),,72,98
374,4,11:14.0,Offensive rebound by Team,,72,98
375,4,11:03.0,Shooting foul by S. Livingston (drawn by J. Grant),,72,98
376,4,11:03.0,J. Grant misses free throw 1 of 2,,72,98
377,4,11:03.0,Offensive rebound by Team,,72,98
378,4,11:03.0,J. Grant misses free throw 2 of 2,,72,98
379,4,11:03.0,,Defensive rebound by Team,72,98
380,4,11:03.0,Loose ball foul by J. Lauvergne (drawn by K. Durant),,72,98
381,4,10:46.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by K. Looney),72,100
382,4,10:35.0,Shooting foul by A. Iguodala (drawn by K. Singler),,72,100
383,4,10:35.0,K. Singler makes free throw 1 of 2,,73,100
384,4,10:35.0,K. Singler misses free throw 2 of 2,,73,100
