,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHOENIX_ACTION,ATLANTA_SCORE,PHOENIX_SCORE
29,1,8:09.0,D. Howard makes 2-pt layup from 1 ft,,11,11
30,1,8:00.0,,T. Chandler makes 2-pt layup from 1 ft (assist by D. Booker),11,13
31,1,7:50.0,D. Howard makes 2-pt jump shot from 21 ft (assist by K. Bazemore),,13,13
32,1,7:34.0,,T. Chandler misses 2-pt jump shot from 4 ft (block by K. Korver),13,13
33,1,7:34.0,Defensive rebound by D. Schröder,,13,13
34,1,7:29.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),,16,13
35,1,7:28.0,,Phoenix full timeout,16,13
36,1,7:14.0,,E. Bledsoe misses 2-pt jump shot from 18 ft (block by D. Schröder),16,13
37,1,7:12.0,Defensive rebound by D. Schröder,,16,13
38,1,7:10.0,Turnover by D. Schröder (bad pass),,16,13
39,1,7:00.0,,Offensive foul by P. Tucker (drawn by D. Schröder),16,13
40,1,7:00.0,,Turnover by P. Tucker (offensive foul),16,13
41,1,6:43.0,Turnover by D. Schröder (bad pass; steal by T. Chandler),,16,13
42,1,6:39.0,,E. Bledsoe misses 2-pt layup from 1 ft,16,13
43,1,6:38.0,Defensive rebound by Team,,16,13
44,1,6:22.0,D. Schröder makes 2-pt jump shot from 6 ft,,18,13
45,1,5:55.0,,P. Tucker misses 3-pt jump shot from 23 ft,18,13
46,1,5:54.0,,Offensive rebound by E. Bledsoe,18,13
47,1,5:38.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,18,15
48,1,5:11.0,K. Bazemore makes 2-pt jump shot from 22 ft,,20,15
49,1,4:59.0,,Turnover by T. Chandler (bad pass),20,15
50,1,4:59.0,M. Scott enters the game for M. Muscala,,20,15
51,1,4:59.0,,B. Knight enters the game for E. Bledsoe,20,15
52,1,4:59.0,,A. Len enters the game for T. Chandler,20,15
53,1,4:59.0,T. Hardaway enters the game for K. Korver,,20,15
54,1,4:47.0,M. Scott misses 3-pt jump shot from 27 ft,,20,15
55,1,4:45.0,,Defensive rebound by D. Booker,20,15
56,1,4:44.0,,Shooting foul by D. Schröder (drawn by M. Chriss),20,15
57,1,4:44.0,,M. Chriss makes free throw 1 of 2,20,16
58,1,4:44.0,M. Delaney enters the game for D. Schröder,,20,16
59,1,4:44.0,,M. Chriss makes free throw 2 of 2,20,17
60,1,4:31.0,Personal foul by A. Len (drawn by D. Howard),,20,17
61,1,4:31.0,,J. Dudley enters the game for M. Chriss,20,17
62,1,4:16.0,T. Hardaway misses 3-pt jump shot from 32 ft,,20,17
63,1,4:15.0,,Defensive rebound by P. Tucker,20,17
64,1,4:02.0,,B. Knight makes 3-pt jump shot from 25 ft,20,20
65,1,3:50.0,T. Hardaway makes 2-pt jump shot from 7 ft,,22,20
66,1,3:44.0,,Shooting foul by M. Delaney (drawn by B. Knight),22,20
67,1,3:44.0,,B. Knight misses free throw 1 of 2,22,20
68,1,3:44.0,,Offensive rebound by Team,22,20
69,1,3:44.0,T. Sefolosha enters the game for K. Bazemore,,22,20
70,1,3:44.0,K. Humphries enters the game for D. Howard,,22,20
71,1,3:44.0,,B. Knight makes free throw 2 of 2,22,21
72,1,3:20.0,T. Hardaway misses 2-pt jump shot from 21 ft,,22,21
73,1,3:18.0,,Defensive rebound by B. Knight,22,21
74,1,3:13.0,,Shooting foul by K. Humphries (drawn by P. Tucker),22,21
75,1,3:13.0,,P. Tucker makes free throw 1 of 2,22,22
76,1,3:13.0,,P. Tucker makes free throw 2 of 2,22,23
77,1,3:13.0,Atlanta full timeout,,22,23
78,1,2:55.0,Turnover by M. Scott (bad pass; steal by B. Knight),,22,23
79,1,2:55.0,,Personal foul by M. Delaney (drawn by B. Knight),22,23
80,1,2:55.0,,B. Knight makes free throw 1 of 2,22,24
81,1,2:55.0,,B. Knight makes free throw 2 of 2,22,25
82,1,2:40.0,Turnover by T. Sefolosha (bad pass),,22,25
83,1,2:40.0,,D. Bender enters the game for P. Tucker,22,25
84,1,2:27.0,,D. Booker misses 3-pt jump shot from 25 ft,22,25
85,1,2:25.0,Defensive rebound by T. Sefolosha,,22,25
86,1,2:15.0,Personal foul by A. Len (drawn by K. Humphries),,22,25
87,1,2:09.0,M. Delaney misses 2-pt jump shot from 17 ft,,22,25
88,1,2:05.0,,Defensive rebound by J. Dudley,22,25
89,1,1:58.0,,B. Knight misses 2-pt jump shot from 10 ft,22,25
90,1,1:54.0,Defensive rebound by M. Scott,,22,25
91,1,1:47.0,K. Humphries makes 2-pt jump shot from 16 ft (assist by T. Hardaway),,24,25
92,1,1:30.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by B. Knight),24,28
93,1,1:22.0,Personal foul by D. Booker (drawn by M. Delaney),,24,28
94,1,1:22.0,M. Muscala enters the game for M. Scott,,24,28
95,1,1:18.0,Turnover by M. Muscala (bad pass; steal by D. Booker),,24,28
96,1,1:15.0,,Shooting block foul by M. Delaney (drawn by B. Knight),24,28
97,1,1:15.0,,B. Knight makes free throw 1 of 2,24,29
98,1,1:15.0,K. Bazemore enters the game for M. Delaney,,24,29
99,1,1:15.0,,T. Chandler enters the game for A. Len,24,29
100,1,1:15.0,,B. Knight makes free throw 2 of 2,24,30
101,1,1:01.0,K. Humphries misses 2-pt jump shot from 11 ft,,24,30
102,1,1:00.0,,Defensive rebound by T. Chandler,24,30
103,1,1:00.0,,Turnover by J. Dudley (lost ball; steal by T. Hardaway),24,30
104,1,0:58.0,T. Hardaway makes 2-pt jump shot from 16 ft,,26,30
105,1,0:44.0,,B. Knight makes 2-pt jump shot from 16 ft,26,32
106,1,0:44.0,,Shooting foul by K. Bazemore (drawn by B. Knight),26,32
107,1,0:44.0,,B. Knight makes free throw 1 of 1,26,33
108,1,0:37.0,Turnover by T. Hardaway (offensive foul),,26,33
109,1,0:37.0,,Offensive charge foul by T. Hardaway (drawn by J. Dudley),26,33
110,1,0:30.0,,B. Knight makes 3-pt jump shot from 25 ft,26,36
111,1,0:18.0,Personal foul by D. Bender (drawn by K. Humphries),,26,36
112,1,0:18.0,K. Humphries misses free throw 1 of 2,,26,36
113,1,0:18.0,Offensive rebound by Team,,26,36
114,1,0:18.0,K. Humphries makes free throw 2 of 2,,27,36
115,1,0:05.0,,B. Knight misses 2-pt jump shot from 13 ft,27,36
116,1,0:02.0,Defensive rebound by K. Bazemore,,27,36
117,1,0:00.0,K. Bazemore misses 3-pt jump shot from 28 ft,,27,36
118,1,0:00.0,Offensive rebound by Team,,27,36
119,2,11:51.0,Personal foul by L. Barbosa (drawn by K. Bazemore),,27,36
120,2,11:45.0,Turnover by D. Schröder (traveling),,27,36
121,2,11:23.0,,B. Knight misses 2-pt layup from 2 ft (block by K. Humphries),27,36
122,2,11:20.0,,Offensive rebound by A. Len,27,36
123,2,11:20.0,,Turnover by Team (shot clock),27,36
124,2,11:06.0,D. Schröder misses 3-pt jump shot from 25 ft,,27,36
125,2,11:03.0,Offensive rebound by T. Sefolosha,,27,36
126,2,10:55.0,K. Bazemore makes 2-pt jump shot from 20 ft,,29,36
127,2,10:29.0,,D. Bender misses 3-pt jump shot from 26 ft,29,36
128,2,10:26.0,Defensive rebound by K. Humphries,,29,36
129,2,10:15.0,M. Muscala misses 2-pt jump shot from 3 ft,,29,36
130,2,10:13.0,,Defensive rebound by A. Len,29,36
131,2,10:03.0,,L. Barbosa misses 2-pt jump shot from 21 ft,29,36
132,2,10:01.0,Defensive rebound by T. Sefolosha,,29,36
133,2,9:43.0,K. Bazemore misses 3-pt jump shot from 27 ft,,29,36
134,2,9:40.0,,Defensive rebound by L. Barbosa,29,36
135,2,9:38.0,,B. Knight misses 2-pt layup from 1 ft (block by K. Bazemore),29,36
136,2,9:34.0,Defensive rebound by T. Sefolosha,,29,36
137,2,9:25.0,Turnover by K. Bazemore (bad pass; steal by A. Len),,29,36
138,2,9:16.0,,J. Dudley misses 3-pt jump shot from 26 ft,29,36
139,2,9:13.0,,Offensive rebound by A. Len,29,36
140,2,9:08.0,,A. Len makes 2-pt hook shot from 7 ft (assist by B. Knight),29,38
141,2,8:58.0,K. Humphries misses 3-pt jump shot from 25 ft,,29,38
142,2,8:56.0,,Defensive rebound by B. Knight,29,38
143,2,8:46.0,,B. Knight misses 2-pt layup from 2 ft,29,38
144,2,8:44.0,,Offensive rebound by D. Bender,29,38
145,2,8:44.0,,A. Len misses 2-pt layup from 1 ft,29,38
146,2,8:39.0,Defensive rebound by K. Bazemore,,29,38
147,2,8:28.0,M. Muscala misses 2-pt jump shot from 15 ft,,29,38
148,2,8:25.0,,Defensive rebound by D. Bender,29,38
149,2,8:12.0,,B. Knight makes 2-pt jump shot from 11 ft,29,40
150,2,8:12.0,Atlanta full timeout,,29,40
151,2,8:12.0,D. Howard enters the game for T. Sefolosha,,29,40
152,2,8:12.0,K. Korver enters the game for K. Humphries,,29,40
153,2,7:55.0,Turnover by D. Howard (traveling),,29,40
154,2,7:45.0,,L. Barbosa misses 2-pt jump shot from 6 ft (block by M. Muscala),29,40
155,2,7:42.0,Defensive rebound by K. Korver,,29,40
156,2,7:23.0,D. Howard makes 2-pt layup from 1 ft (assist by D. Schröder),,31,40
157,2,7:04.0,,B. Knight misses 2-pt hook shot from 6 ft,31,40
158,2,7:01.0,Defensive rebound by M. Muscala,,31,40
159,2,6:46.0,Personal foul by L. Barbosa (drawn by D. Schröder),,31,40
160,2,6:38.0,D. Schröder misses 2-pt jump shot from 16 ft,,31,40
161,2,6:35.0,,Defensive rebound by B. Knight,31,40
162,2,6:26.0,,A. Len makes 2-pt jump shot from 13 ft (assist by J. Dudley),31,42
163,2,6:08.0,K. Korver misses 2-pt jump shot from 20 ft,,31,42
164,2,6:06.0,Offensive rebound by Team,,31,42
165,2,6:06.0,,E. Bledsoe enters the game for L. Barbosa,31,42
166,2,6:06.0,,P. Tucker enters the game for D. Bender,31,42
167,2,5:56.0,K. Bazemore misses 3-pt jump shot from 23 ft,,31,42
168,2,5:54.0,,Defensive rebound by E. Bledsoe,31,42
169,2,5:47.0,,B. Knight misses 2-pt layup from 2 ft (block by M. Muscala),31,42
170,2,5:43.0,Defensive rebound by K. Bazemore,,31,42
171,2,5:40.0,D. Schröder makes 2-pt layup from 1 ft (assist by K. Bazemore),,33,42
172,2,5:39.0,Violation by Team (jump ball),,33,42
173,2,5:31.0,,J. Dudley makes 2-pt jump shot from 5 ft (assist by P. Tucker),33,44
174,2,5:29.0,Turnover by D. Howard (inbound),,33,44
175,2,5:29.0,Official timeout,,33,44
176,2,5:29.0,,D. Booker enters the game for B. Knight,33,44
177,2,5:29.0,,T. Chandler enters the game for A. Len,33,44
178,2,5:29.0,T. Sefolosha enters the game for M. Muscala,,33,44
179,2,5:29.0,T. Hardaway enters the game for D. Schröder,,33,44
180,2,5:17.0,,P. Tucker makes 2-pt layup from 2 ft (assist by T. Chandler),33,46
181,2,5:17.0,,Shooting foul by K. Korver (drawn by P. Tucker),33,46
182,2,5:17.0,D. Schröder enters the game for K. Korver,,33,46
183,2,5:17.0,,P. Tucker makes free throw 1 of 1,33,47
184,2,5:06.0,T. Sefolosha makes 2-pt jump shot from 16 ft (assist by D. Howard),,35,47
185,2,4:46.0,,D. Booker misses 2-pt jump shot from 17 ft,35,47
186,2,4:44.0,Defensive rebound by D. Schröder,,35,47
187,2,4:38.0,T. Sefolosha misses 2-pt layup from 2 ft,,35,47
188,2,4:35.0,,Defensive rebound by T. Chandler,35,47
189,2,4:33.0,,Turnover by D. Booker (lost ball; steal by K. Bazemore),35,47
190,2,4:27.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),,38,47
191,2,4:25.0,,Phoenix full timeout,38,47
192,2,4:25.0,M. Muscala enters the game for D. Schröder,,38,47
193,2,4:15.0,,Personal block foul by D. Howard (drawn by E. Bledsoe),38,47
194,2,4:09.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,38,47
195,2,4:03.0,Defensive rebound by D. Howard,,38,47
196,2,3:58.0,Turnover by K. Bazemore (bad pass; steal by J. Dudley),,38,47
197,2,3:50.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by D. Booker),38,50
198,2,3:28.0,Turnover by D. Howard (bad pass),,38,50
199,2,3:28.0,D. Schröder enters the game for M. Muscala,,38,50
200,2,3:11.0,,Personal foul by K. Bazemore (drawn by J. Dudley),38,50
201,2,3:04.0,,Offensive foul by T. Chandler (drawn by K. Bazemore),38,50
202,2,3:04.0,,Turnover by T. Chandler (offensive foul),38,50
203,2,2:48.0,K. Bazemore misses 2-pt jump shot from 22 ft,,38,50
204,2,2:44.0,Offensive rebound by D. Howard,,38,50
205,2,2:37.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,41,50
206,2,2:21.0,,D. Booker misses 2-pt jump shot from 6 ft,41,50
207,2,2:15.0,Defensive rebound by D. Howard,,41,50
208,2,2:05.0,K. Bazemore misses 2-pt jump shot from 21 ft,,41,50
209,2,2:04.0,,Defensive rebound by E. Bledsoe,41,50
210,2,1:56.0,,Turnover by P. Tucker (bad pass; steal by T. Sefolosha),41,50
211,2,1:52.0,T. Hardaway makes 2-pt dunk at rim (assist by D. Schröder),,43,50
212,2,1:42.0,,M. Chriss enters the game for J. Dudley,43,50
213,2,1:42.0,,B. Knight enters the game for D. Booker,43,50
214,2,1:30.0,,Turnover by B. Knight (lost ball; steal by K. Bazemore),43,50
215,2,1:30.0,Personal foul by T. Chandler (drawn by K. Bazemore),,43,50
216,2,1:13.0,D. Schröder makes 2-pt layup from 1 ft,,45,50
217,2,0:58.0,,Turnover by E. Bledsoe (bad pass; steal by T. Sefolosha),45,50
218,2,0:53.0,T. Hardaway misses 2-pt jump shot from 15 ft,,45,50
219,2,0:51.0,,Defensive rebound by E. Bledsoe,45,50
220,2,0:45.0,,E. Bledsoe misses 2-pt layup from 2 ft,45,50
221,2,0:41.0,Defensive rebound by T. Hardaway,,45,50
222,2,0:32.0,T. Hardaway makes 3-pt jump shot from 25 ft,,48,50
223,2,0:09.0,,E. Bledsoe misses 2-pt jump shot from 10 ft,48,50
224,2,0:08.0,,Offensive rebound by Team,48,50
225,2,0:08.0,,Turnover by Team (shot clock),48,50
226,2,0:08.0,Atlanta full timeout,,48,50
227,2,0:08.0,,D. Booker enters the game for M. Chriss,48,50
228,2,0:01.0,Turnover by K. Bazemore (lost ball; steal by E. Bledsoe),,48,50
229,2,0:00.0,,E. Bledsoe misses 3-pt jump shot from 51 ft,48,50
230,2,0:00.0,,Offensive rebound by Team,48,50
231,3,11:45.0,K. Bazemore misses 2-pt jump shot from 18 ft,,48,50
232,3,11:43.0,,Defensive rebound by M. Chriss,48,50
233,3,11:27.0,,M. Chriss makes 3-pt jump shot from 23 ft (assist by D. Booker),48,53
234,3,11:12.0,D. Schröder misses 2-pt layup from 1 ft,,48,53
235,3,11:08.0,,Defensive rebound by T. Chandler,48,53
236,3,11:04.0,,D. Booker misses 2-pt jump shot from 17 ft,48,53
237,3,11:02.0,,Offensive rebound by T. Chandler,48,53
238,3,10:46.0,,D. Booker misses 2-pt layup from 2 ft,48,53
239,3,10:46.0,,Offensive rebound by Team,48,53
240,3,10:46.0,Loose ball foul by K. Korver (drawn by M. Chriss),,48,53
241,3,10:42.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,48,53
242,3,10:39.0,Defensive rebound by K. Bazemore,,48,53
243,3,10:30.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),,51,53
244,3,10:12.0,,M. Chriss misses 3-pt jump shot from 25 ft,51,53
245,3,10:10.0,Defensive rebound by D. Howard,,51,53
246,3,9:50.0,K. Bazemore misses 2-pt jump shot from 22 ft,,51,53
247,3,9:48.0,,Defensive rebound by T. Chandler,51,53
248,3,9:45.0,,Turnover by T. Chandler (bad pass; steal by K. Bazemore),51,53
249,3,9:39.0,D. Schröder makes 3-pt jump shot from 25 ft,,54,53
250,3,9:18.0,,E. Bledsoe makes 2-pt jump shot from 8 ft,54,55
251,3,9:02.0,D. Howard misses 2-pt jump shot from 15 ft,,54,55
252,3,9:00.0,,Defensive rebound by M. Chriss,54,55
253,3,8:45.0,,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),54,57
254,3,8:35.0,D. Howard makes 2-pt layup from 1 ft (assist by D. Schröder),,56,57
255,3,8:23.0,,M. Chriss misses 3-pt jump shot from 26 ft,56,57
256,3,8:21.0,Defensive rebound by D. Howard,,56,57
257,3,8:13.0,D. Schröder misses 3-pt jump shot from 25 ft,,56,57
258,3,8:11.0,,Defensive rebound by T. Chandler,56,57
259,3,8:05.0,,D. Booker makes 2-pt layup from 1 ft,56,59
260,3,7:54.0,D. Howard makes 2-pt layup at rim,,58,59
261,3,7:54.0,Shooting foul by T. Chandler (drawn by D. Howard),,58,59
262,3,7:54.0,T. Sefolosha enters the game for M. Muscala,,58,59
263,3,7:54.0,,J. Dudley enters the game for M. Chriss,58,59
264,3,7:54.0,D. Howard makes free throw 1 of 1,,59,59
265,3,7:38.0,,J. Dudley makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),59,61
266,3,7:19.0,D. Schröder misses 2-pt jump shot from 19 ft (block by E. Bledsoe),,59,61
267,3,7:16.0,Offensive rebound by D. Schröder,,59,61
268,3,7:12.0,K. Bazemore makes 2-pt layup from 2 ft,,61,61
269,3,7:01.0,,J. Dudley misses 2-pt jump shot from 14 ft,61,61
270,3,6:58.0,Defensive rebound by D. Howard,,61,61
271,3,6:47.0,T. Sefolosha misses 2-pt layup from 3 ft,,61,61
272,3,6:47.0,,Defensive rebound by Team,61,61
273,3,6:47.0,Loose ball foul by D. Howard (drawn by J. Dudley),,61,61
274,3,6:38.0,,E. Bledsoe misses 2-pt layup from 1 ft,61,61
275,3,6:35.0,Defensive rebound by D. Howard,,61,61
276,3,6:29.0,K. Bazemore misses 3-pt jump shot from 25 ft,,61,61
277,3,6:27.0,,Defensive rebound by T. Chandler,61,61
278,3,6:03.0,,P. Tucker makes 2-pt jump shot from 14 ft,61,63
279,3,5:47.0,Turnover by D. Howard (bad pass; steal by T. Chandler),,61,63
280,3,5:38.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,61,63
281,3,5:36.0,Defensive rebound by D. Howard,,61,63
282,3,5:35.0,Turnover by D. Howard (bad pass; steal by J. Dudley),,61,63
283,3,5:32.0,,D. Booker makes 3-pt jump shot from 24 ft,61,66
284,3,5:32.0,Atlanta full timeout,,61,66
285,3,5:32.0,,B. Knight enters the game for T. Chandler,61,66
286,3,5:32.0,,A. Len enters the game for E. Bledsoe,61,66
287,3,5:32.0,T. Hardaway enters the game for K. Korver,,61,66
288,3,5:11.0,T. Hardaway misses 3-pt jump shot from 25 ft,,61,66
289,3,5:09.0,Offensive rebound by D. Howard,,61,66
290,3,5:09.0,D. Howard makes 2-pt layup from 2 ft,,63,66
291,3,4:58.0,,Offensive foul by A. Len (drawn by K. Bazemore),63,66
292,3,4:58.0,,Turnover by A. Len (offensive foul),63,66
293,3,4:49.0,D. Schröder makes 2-pt layup from 1 ft,,65,66
294,3,4:29.0,,Personal foul by T. Sefolosha (drawn by B. Knight),65,66
295,3,4:21.0,,D. Booker misses 2-pt jump shot from 15 ft,65,66
296,3,4:19.0,,Offensive rebound by A. Len,65,66
297,3,4:11.0,,Turnover by A. Len (lost ball; steal by T. Sefolosha),65,66
298,3,4:08.0,D. Howard makes 2-pt dunk at rim (assist by T. Hardaway),,67,66
299,3,3:55.0,,B. Knight makes 2-pt jump shot from 5 ft,67,68
300,3,3:37.0,D. Schröder makes 2-pt layup from 1 ft,,69,68
301,3,3:22.0,,Shooting foul by T. Sefolosha (drawn by J. Dudley),69,68
302,3,3:22.0,,J. Dudley misses free throw 1 of 3,69,68
303,3,3:22.0,,Offensive rebound by Team,69,68
304,3,3:22.0,,J. Dudley makes free throw 2 of 3,69,69
305,3,3:22.0,M. Muscala enters the game for K. Bazemore,,69,69
306,3,3:22.0,K. Humphries enters the game for D. Howard,,69,69
307,3,3:22.0,,J. Dudley makes free throw 3 of 3,69,70
308,3,3:09.0,D. Schröder misses 2-pt jump shot from 18 ft,,69,70
309,3,3:06.0,,Defensive rebound by P. Tucker,69,70
310,3,2:58.0,,J. Dudley misses 3-pt jump shot from 25 ft,69,70
311,3,2:58.0,Defensive rebound by Team,,69,70
312,3,2:58.0,,Phoenix full timeout,69,70
313,3,2:33.0,T. Hardaway misses 3-pt jump shot from 25 ft (block by A. Len),,69,70
314,3,2:33.0,Offensive rebound by Team,,69,70
315,3,2:33.0,Turnover by Team (shot clock),,69,70
316,3,2:21.0,,B. Knight misses 2-pt layup from 2 ft,69,70
317,3,2:18.0,Defensive rebound by K. Humphries,,69,70
318,3,2:07.0,T. Sefolosha misses 2-pt layup from 2 ft,,69,70
319,3,2:04.0,,Defensive rebound by A. Len,69,70
320,3,1:53.0,,Turnover by B. Knight (bad pass; steal by T. Sefolosha),69,70
321,3,1:49.0,T. Sefolosha makes 2-pt layup from 2 ft,,71,70
322,3,1:43.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by P. Tucker),71,73
323,3,1:26.0,T. Hardaway misses 3-pt jump shot from 23 ft,,71,73
324,3,1:24.0,Offensive rebound by Team,,71,73
325,3,1:24.0,M. Delaney enters the game for D. Schröder,,71,73
326,3,1:19.0,T. Hardaway makes 2-pt jump shot from 13 ft,,73,73
327,3,1:05.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. Booker),73,76
328,3,0:49.0,M. Delaney misses 3-pt jump shot from 25 ft,,73,76
329,3,0:46.0,,Defensive rebound by A. Len,73,76
330,3,0:38.0,,Personal foul by T. Hardaway (drawn by D. Booker),73,76
331,3,0:38.0,,D. Booker makes free throw 1 of 2,73,77
332,3,0:38.0,,D. Booker misses free throw 2 of 2,73,77
333,3,0:38.0,Defensive rebound by M. Muscala,,73,77
334,3,0:27.0,T. Hardaway misses 2-pt jump shot from 4 ft (block by A. Len),,73,77
335,3,0:27.0,Offensive rebound by Team,,73,77
336,3,0:21.0,T. Hardaway makes 2-pt jump shot from 20 ft (assist by M. Delaney),,75,77
337,3,0:04.0,,P. Tucker misses 2-pt layup from 3 ft,75,77
338,3,0:02.0,Defensive rebound by T. Sefolosha,,75,77
339,4,11:34.0,,B. Knight misses 2-pt jump shot from 19 ft,75,77
340,4,11:30.0,,Offensive rebound by J. Dudley,75,77
341,4,11:30.0,Violation by K. Humphries (def goaltending),,75,77
342,4,11:30.0,,J. Dudley makes 2-pt layup from 2 ft,75,79
343,4,11:08.0,M. Muscala misses 2-pt jump shot from 15 ft,,75,79
344,4,11:05.0,,Defensive rebound by L. Barbosa,75,79
345,4,10:54.0,,D. Bender misses 3-pt jump shot from 26 ft,75,79
346,4,10:52.0,Defensive rebound by T. Sefolosha,,75,79
347,4,10:38.0,K. Humphries makes 2-pt layup from 2 ft (assist by M. Muscala),,77,79
348,4,10:19.0,,Turnover by B. Knight (step out of bounds),77,79
349,4,10:19.0,K. Bazemore enters the game for T. Sefolosha,,77,79
350,4,10:04.0,T. Hardaway makes 2-pt dunk at rim,,79,79
351,4,9:48.0,,L. Barbosa makes 2-pt layup from 1 ft,79,81
352,4,9:41.0,T. Hardaway misses 3-pt jump shot from 25 ft,,79,81
353,4,9:37.0,Offensive rebound by K. Humphries,,79,81
354,4,9:25.0,M. Delaney makes 2-pt jump shot from 19 ft,,81,81
355,4,9:11.0,,A. Len makes 2-pt layup from 2 ft (assist by L. Barbosa),81,83
356,4,8:59.0,K. Bazemore makes 2-pt jump shot from 17 ft,,83,83
357,4,8:48.0,,Offensive foul by J. Dudley (drawn by M. Muscala),83,83
358,4,8:48.0,,Turnover by J. Dudley (offensive foul),83,83
359,4,8:48.0,Official timeout,,83,83
360,4,8:48.0,,E. Bledsoe enters the game for D. Bender,83,83
361,4,8:37.0,Shooting foul by L. Barbosa (drawn by T. Hardaway),,83,83
362,4,8:37.0,T. Hardaway makes free throw 1 of 2,,84,83
363,4,8:37.0,T. Hardaway misses free throw 2 of 2,,84,83
364,4,8:37.0,,Defensive rebound by A. Len,84,83
365,4,8:26.0,,L. Barbosa makes 2-pt jump shot from 17 ft,84,85
366,4,8:07.0,Turnover by K. Humphries (step out of bounds),,84,85
367,4,8:07.0,T. Sefolosha enters the game for M. Muscala,,84,85
368,4,8:07.0,D. Howard enters the game for K. Humphries,,84,85
369,4,7:53.0,,L. Barbosa misses 2-pt jump shot from 8 ft,84,85
370,4,7:47.0,Defensive rebound by T. Sefolosha,,84,85
371,4,7:29.0,M. Delaney misses 2-pt layup from 2 ft,,84,85
372,4,7:29.0,Offensive rebound by Team,,84,85
373,4,7:29.0,Turnover by Team (shot clock),,84,85
374,4,7:29.0,D. Schröder enters the game for M. Delaney,,84,85
375,4,7:17.0,,B. Knight misses 2-pt jump shot from 9 ft,84,85
376,4,7:14.0,,Offensive rebound by B. Knight,84,85
377,4,7:14.0,,B. Knight misses 2-pt layup from 1 ft,84,85
378,4,7:11.0,,Offensive rebound by A. Len,84,85
379,4,7:02.0,,L. Barbosa makes 2-pt jump shot from 16 ft,84,87
380,4,6:47.0,D. Schröder misses 2-pt layup from 2 ft,,84,87
381,4,6:39.0,,Defensive rebound by A. Len,84,87
382,4,6:39.0,,L. Barbosa makes 2-pt layup from 1 ft,84,89
383,4,6:39.0,Atlanta full timeout,,84,89
384,4,6:39.0,M. Muscala enters the game for T. Hardaway,,84,89
