,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
64,1,2:56.0,B. Beal misses free throw 2 of 2,,16,24
65,1,2:56.0,M. Thornton enters the game for O. Porter,,16,24
66,1,2:54.0,,Defensive rebound by N. Mirotić,16,24
67,1,2:37.0,,J. Butler makes 2-pt dunk at rim,16,26
68,1,2:37.0,,Shooting foul by K. Oubre (drawn by J. Butler),16,26
69,1,2:37.0,J. Smith enters the game for M. Gortat,,16,26
70,1,2:37.0,,C. Felício enters the game for R. Lopez,16,26
71,1,2:37.0,,J. Butler makes free throw 1 of 1,16,27
72,1,2:30.0,J. Wall makes 2-pt layup from 2 ft,,18,27
73,1,2:06.0,,J. Butler misses 2-pt jump shot from 18 ft,18,27
74,1,2:05.0,,Offensive rebound by J. Butler,18,27
75,1,2:01.0,,D. McDermott makes 2-pt layup from 2 ft (assist by J. Butler),18,29
76,1,1:44.0,B. Beal misses 2-pt layup from 2 ft (block by N. Mirotić),,18,29
77,1,1:42.0,,Defensive rebound by C. Felício,18,29
78,1,1:28.0,,Turnover by R. Rondo (lost ball),18,29
79,1,1:13.0,M. Thornton misses 3-pt jump shot from 24 ft,,18,29
80,1,1:12.0,,Defensive rebound by R. Rondo,18,29
81,1,1:07.0,,N. Mirotić misses 2-pt layup from 2 ft,18,29
82,1,1:05.0,,Offensive rebound by C. Felício,18,29
83,1,1:05.0,,C. Felício makes 2-pt dunk at rim,18,31
84,1,0:58.0,J. Wall makes 2-pt jump shot from 18 ft,,20,31
85,1,0:55.0,,Turnover by R. Rondo (bad pass),20,31
86,1,0:55.0,,J. Grant enters the game for R. Rondo,20,31
87,1,0:55.0,T. Burke enters the game for J. Wall,,20,31
88,1,0:35.0,M. Thornton makes 2-pt jump shot from 22 ft,,22,31
89,1,0:29.0,,Turnover by J. Butler (bad pass; steal by B. Beal),22,31
90,1,0:07.0,K. Oubre misses 3-pt jump shot from 26 ft,,22,31
91,1,0:06.0,,Defensive rebound by J. Butler,22,31
92,1,0:03.0,,J. Butler makes 2-pt layup from 2 ft,22,33
93,2,11:50.0,,C. Felício makes 2-pt dunk at rim (assist by D. Wade),22,35
94,2,11:25.0,M. Thornton makes 2-pt layup from 1 ft (assist by J. Smith),,24,35
95,2,11:02.0,,J. Grant misses 3-pt jump shot from 23 ft,24,35
96,2,11:01.0,Defensive rebound by K. Oubre,,24,35
97,2,10:54.0,T. Burke makes 2-pt layup from 2 ft,,26,35
98,2,10:36.0,,D. Wade misses 2-pt jump shot from 19 ft,26,35
99,2,10:34.0,Defensive rebound by J. Smith,,26,35
100,2,10:27.0,J. Smith makes 2-pt jump shot from 20 ft (assist by M. Thornton),,28,35
101,2,10:27.0,Shooting foul by D. Wade (drawn by J. Smith),,28,35
102,2,10:27.0,J. Smith misses free throw 1 of 1,,28,35
103,2,10:26.0,,Defensive rebound by C. Felício,28,35
104,2,10:10.0,,C. Felício makes 2-pt layup from 1 ft (assist by D. McDermott),28,37
105,2,9:50.0,Personal foul by J. Grant (drawn by M. Morris),,28,37
106,2,9:41.0,Turnover by K. Oubre (lost ball; steal by C. Felício),,28,37
107,2,9:36.0,,Shooting foul by K. Oubre (drawn by D. Wade),28,37
108,2,9:36.0,,D. Wade makes free throw 1 of 2,28,38
109,2,9:36.0,,D. Wade misses free throw 2 of 2,28,38
110,2,9:35.0,Defensive rebound by M. Morris,,28,38
111,2,9:24.0,M. Morris misses 2-pt jump shot from 19 ft,,28,38
112,2,9:22.0,Offensive rebound by K. Oubre,,28,38
113,2,9:13.0,J. Smith misses 2-pt jump shot from 20 ft,,28,38
114,2,9:13.0,,Defensive rebound by N. Mirotić,28,38
115,2,9:13.0,,Personal foul by M. Morris (drawn by N. Mirotić),28,38
116,2,8:58.0,,D. McDermott misses 3-pt jump shot from 26 ft,28,38
117,2,8:57.0,Defensive rebound by K. Oubre,,28,38
118,2,8:53.0,Washington full timeout,,28,38
119,2,8:53.0,S. Mac enters the game for K. Oubre,,28,38
120,2,8:47.0,M. Thornton misses 3-pt jump shot from 24 ft,,28,38
121,2,8:47.0,Offensive rebound by Team,,28,38
122,2,8:47.0,,Loose ball foul by N. Mirotić (drawn by M. Thornton),28,38
123,2,8:37.0,J. Smith misses 2-pt layup from 2 ft,,28,38
124,2,8:35.0,Offensive rebound by M. Thornton,,28,38
125,2,8:35.0,M. Thornton misses 2-pt layup from 2 ft,,28,38
126,2,8:34.0,Offensive rebound by M. Morris,,28,38
127,2,8:33.0,M. Morris misses 2-pt layup from 2 ft,,28,38
128,2,8:32.0,Offensive rebound by J. Smith,,28,38
129,2,8:32.0,M. Morris misses 2-pt layup from 1 ft,,28,38
130,2,8:32.0,Offensive rebound by M. Morris,,28,38
131,2,8:32.0,Shooting foul by J. Grant (drawn by J. Smith),,28,38
132,2,8:32.0,J. Smith makes free throw 1 of 2,,29,38
133,2,8:32.0,J. Smith makes free throw 2 of 2,,30,38
134,2,8:20.0,,D. Wade makes 2-pt jump shot from 13 ft,30,40
135,2,7:58.0,T. Burke misses 2-pt jump shot from 20 ft,,30,40
136,2,7:58.0,,Defensive rebound by N. Mirotić,30,40
137,2,7:58.0,,Personal foul by M. Morris (drawn by N. Mirotić),30,40
138,2,7:58.0,J. Wall enters the game for T. Burke,,30,40
139,2,7:48.0,,D. Wade makes 2-pt jump shot from 6 ft,30,42
140,2,7:48.0,,Shooting foul by J. Smith (drawn by D. Wade),30,42
141,2,7:48.0,,D. Wade makes free throw 1 of 1,30,43
142,2,7:31.0,J. Smith makes 2-pt jump shot from 22 ft (assist by S. Mac),,32,43
143,2,7:19.0,,D. Wade misses 2-pt layup from 2 ft (block by S. Mac),32,43
144,2,7:19.0,,Offensive rebound by Team,32,43
145,2,7:19.0,,T. Gibson enters the game for N. Mirotić,32,43
146,2,7:19.0,B. Beal enters the game for M. Thornton,,32,43
147,2,7:19.0,M. Gortat enters the game for J. Smith,,32,43
148,2,7:19.0,,R. Lopez enters the game for C. Felício,32,43
149,2,7:19.0,,J. Butler enters the game for D. McDermott,32,43
150,2,7:17.0,,Turnover by J. Butler (bad pass),32,43
151,2,7:05.0,J. Wall makes 2-pt layup from 2 ft,,34,43
152,2,6:44.0,,R. Lopez misses 2-pt jump shot from 5 ft,34,43
153,2,6:44.0,Defensive rebound by M. Morris,,34,43
154,2,6:41.0,Shooting foul by D. Wade (drawn by J. Wall),,34,43
155,2,6:41.0,J. Wall makes free throw 1 of 2,,35,43
156,2,6:41.0,,R. Rondo enters the game for J. Grant,35,43
157,2,6:41.0,,D. McDermott enters the game for D. Wade,35,43
158,2,6:41.0,J. Wall makes free throw 2 of 2,,36,43
159,2,6:26.0,,D. McDermott misses 2-pt layup from 2 ft,36,43
160,2,6:25.0,Defensive rebound by J. Wall,,36,43
161,2,6:18.0,B. Beal misses 3-pt jump shot from 26 ft,,36,43
162,2,6:18.0,,Defensive rebound by J. Butler,36,43
163,2,6:12.0,,D. McDermott misses 3-pt jump shot from 24 ft,36,43
164,2,6:11.0,Defensive rebound by M. Gortat,,36,43
165,2,6:02.0,S. Mac makes 2-pt jump shot from 16 ft (assist by B. Beal),,38,43
166,2,6:01.0,,Chicago full timeout,38,43
167,2,5:38.0,,R. Rondo misses 3-pt jump shot from 25 ft,38,43
168,2,5:37.0,Defensive rebound by M. Morris,,38,43
169,2,5:32.0,Turnover by J. Wall (bad pass),,38,43
170,2,5:13.0,,Personal foul by B. Beal (drawn by T. Gibson),38,43
171,2,5:13.0,,T. Gibson misses free throw 1 of 2,38,43
172,2,5:13.0,,Offensive rebound by Team,38,43
173,2,5:13.0,,T. Gibson makes free throw 2 of 2,38,44
174,2,4:57.0,M. Morris misses 2-pt layup from 2 ft,,38,44
175,2,4:55.0,,Defensive rebound by R. Lopez,38,44
176,2,4:46.0,,Turnover by R. Lopez (lost ball; steal by J. Wall),38,44
177,2,4:41.0,S. Mac makes 2-pt layup from 1 ft (assist by J. Wall),,40,44
178,2,4:29.0,,J. Butler misses 2-pt jump shot from 19 ft,40,44
179,2,4:28.0,Defensive rebound by M. Gortat,,40,44
180,2,4:22.0,J. Wall misses 2-pt jump shot from 22 ft,,40,44
181,2,4:21.0,,Defensive rebound by T. Gibson,40,44
182,2,4:04.0,,T. Gibson makes 2-pt jump shot from 4 ft (assist by J. Butler),40,46
183,2,3:50.0,M. Morris makes 2-pt jump shot from 6 ft,,42,46
184,2,3:29.0,,Turnover by R. Lopez (lost ball; steal by J. Wall),42,46
185,2,3:25.0,Shooting foul by J. Butler (drawn by B. Beal),,42,46
186,2,3:25.0,B. Beal makes free throw 1 of 2,,43,46
187,2,3:25.0,O. Porter enters the game for S. Mac,,43,46
188,2,3:25.0,,D. Wade enters the game for D. McDermott,43,46
189,2,3:25.0,B. Beal makes free throw 2 of 2,,44,46
190,2,3:06.0,,D. Wade makes 2-pt jump shot from 8 ft (assist by J. Butler),44,48
191,2,2:53.0,Turnover by B. Beal (bad pass; steal by D. Wade),,44,48
192,2,2:47.0,,D. Wade makes 2-pt jump shot from 5 ft (assist by T. Gibson),44,50
193,2,2:47.0,,Shooting foul by J. Wall (drawn by D. Wade),44,50
194,2,2:47.0,Technical foul by J. Wall,,44,50
195,2,2:47.0,,Chicago full timeout,44,50
196,2,2:47.0,,J. Butler makes technical free throw,44,51
197,2,2:47.0,,D. Wade makes free throw 1 of 1,44,52
198,2,2:33.0,M. Gortat makes 2-pt jump shot from 8 ft (assist by B. Beal),,46,52
199,2,2:09.0,,D. Wade misses 2-pt jump shot from 15 ft,46,52
200,2,2:08.0,Defensive rebound by M. Morris,,46,52
201,2,2:03.0,J. Wall makes 2-pt layup from 1 ft (assist by M. Morris),,48,52
202,2,1:54.0,,D. Wade misses 2-pt jump shot from 19 ft,48,52
203,2,1:52.0,Defensive rebound by M. Gortat,,48,52
204,2,1:48.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),,51,52
205,2,1:26.0,,J. Butler misses 2-pt jump shot from 6 ft,51,52
206,2,1:26.0,Defensive rebound by O. Porter,,51,52
207,2,1:22.0,J. Wall makes 2-pt dunk at rim (assist by O. Porter),,53,52
208,2,1:21.0,,Chicago full timeout,53,52
209,2,1:05.0,,Shooting foul by M. Morris (drawn by D. Wade),53,52
210,2,1:05.0,,D. Wade makes free throw 1 of 2,53,53
211,2,1:05.0,,N. Mirotić enters the game for T. Gibson,53,53
212,2,1:05.0,S. Mac enters the game for M. Morris,,53,53
213,2,1:05.0,,D. Wade makes free throw 2 of 2,53,54
214,2,0:53.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,55,54
215,2,0:31.0,,J. Butler makes 2-pt jump shot from 20 ft (assist by R. Rondo),55,56
216,2,0:08.0,O. Porter misses 3-pt jump shot from 23 ft,,55,56
217,2,0:06.0,,Defensive rebound by D. Wade,55,56
218,2,0:00.0,,J. Butler misses 2-pt layup from 3 ft,55,56
219,2,0:00.0,,Offensive rebound by J. Butler,55,56
220,2,0:00.0,,J. Butler misses 2-pt layup from 3 ft,55,56
221,2,0:00.0,,Offensive rebound by Team,55,56
222,3,11:48.0,,R. Lopez makes 2-pt hook shot from 7 ft (assist by R. Rondo),55,58
223,3,11:32.0,B. Beal misses 3-pt jump shot from 26 ft,,55,58
224,3,11:31.0,,Defensive rebound by R. Rondo,55,58
225,3,11:20.0,,T. Gibson misses 2-pt hook shot from 7 ft,55,58
226,3,11:19.0,,Offensive rebound by J. Butler,55,58
227,3,11:08.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by R. Rondo),55,60
228,3,10:53.0,M. Gortat makes 2-pt jump shot from 12 ft (assist by J. Wall),,57,60
229,3,10:31.0,,R. Rondo misses 2-pt jump shot from 14 ft,57,60
230,3,10:30.0,Defensive rebound by J. Wall,,57,60
231,3,10:11.0,M. Morris makes 2-pt jump shot from 13 ft,,59,60
232,3,9:52.0,,R. Rondo misses 2-pt layup from 2 ft,59,60
233,3,9:50.0,Defensive rebound by M. Morris,,59,60
234,3,9:44.0,B. Beal misses 3-pt jump shot from 24 ft,,59,60
235,3,9:43.0,,Defensive rebound by J. Butler,59,60
236,3,9:35.0,,Shooting block foul by S. Mac (drawn by J. Butler),59,60
237,3,9:35.0,,J. Butler misses free throw 1 of 2,59,60
238,3,9:35.0,,Offensive rebound by Team,59,60
239,3,9:35.0,,J. Butler makes free throw 2 of 2,59,61
240,3,9:09.0,J. Wall misses 3-pt jump shot from 25 ft,,59,61
241,3,9:08.0,Offensive rebound by M. Gortat,,59,61
242,3,9:08.0,,Violation by D. Wade (def goaltending),59,61
243,3,9:08.0,M. Gortat makes 2-pt jump shot from 4 ft,,61,61
244,3,8:52.0,,D. Wade misses 3-pt jump shot from 25 ft,61,61
245,3,8:50.0,Defensive rebound by J. Wall,,61,61
246,3,8:43.0,M. Morris misses 2-pt jump shot from 12 ft,,61,61
247,3,8:42.0,,Defensive rebound by R. Lopez,61,61
248,3,8:38.0,,T. Gibson makes 2-pt jump shot from 5 ft (assist by R. Rondo),61,63
249,3,8:38.0,,Shooting block foul by B. Beal (drawn by T. Gibson),61,63
250,3,8:38.0,,T. Gibson misses free throw 1 of 1,61,63
251,3,8:37.0,Defensive rebound by S. Mac,,61,63
252,3,8:24.0,Shooting foul by R. Rondo (drawn by J. Wall),,61,63
253,3,8:24.0,J. Wall makes free throw 1 of 2,,62,63
254,3,8:24.0,J. Wall makes free throw 2 of 2,,63,63
255,3,7:56.0,,J. Butler misses 3-pt jump shot from 26 ft,63,63
256,3,7:55.0,Defensive rebound by J. Wall,,63,63
257,3,7:51.0,J. Wall misses 2-pt layup from 2 ft,,63,63
258,3,7:51.0,,Defensive rebound by Team,63,63
259,3,7:27.0,,D. Wade misses 2-pt jump shot from 20 ft,63,63
260,3,7:26.0,Defensive rebound by M. Gortat,,63,63
261,3,7:15.0,S. Mac misses 2-pt layup from 2 ft (block by T. Gibson),,63,63
262,3,7:13.0,,Defensive rebound by T. Gibson,63,63
263,3,7:00.0,,R. Rondo misses 2-pt layup from 1 ft,63,63
264,3,6:59.0,,Offensive rebound by T. Gibson,63,63
265,3,6:50.0,,R. Rondo misses 2-pt jump shot from 18 ft,63,63
266,3,6:48.0,,Offensive rebound by Team,63,63
267,3,6:39.0,,D. Wade misses 2-pt layup from 2 ft,63,63
268,3,6:38.0,,Offensive rebound by T. Gibson,63,63
269,3,6:34.0,,T. Gibson misses 2-pt hook shot from 5 ft,63,63
270,3,6:33.0,Defensive rebound by M. Morris,,63,63
271,3,6:29.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,65,63
272,3,6:29.0,,Chicago full timeout,65,63
273,3,6:29.0,,D. McDermott enters the game for D. Wade,65,63
274,3,6:14.0,,Def 3 sec tech foul by M. Morris,65,63
275,3,6:14.0,,J. Butler makes technical free throw,65,64
276,3,6:07.0,,Offensive foul by J. Butler (drawn by S. Mac),65,64
277,3,6:07.0,,Turnover by J. Butler (offensive foul),65,64
278,3,5:53.0,Turnover by B. Beal (traveling),,65,64
279,3,5:39.0,,Personal foul by J. Wall (drawn by J. Butler),65,64
280,3,5:25.0,,Turnover by Team (shot clock),65,64
281,3,5:09.0,J. Wall makes 2-pt jump shot from 18 ft,,67,64
282,3,4:44.0,,T. Gibson makes 2-pt jump shot from 10 ft (assist by R. Rondo),67,66
283,3,4:26.0,B. Beal makes 2-pt layup from 2 ft,,69,66
284,3,4:09.0,,J. Butler misses 2-pt jump shot from 11 ft,69,66
285,3,4:08.0,Defensive rebound by M. Morris,,69,66
286,3,3:59.0,Def 3 sec tech foul by R. Lopez,,69,66
287,3,3:59.0,J. Wall misses technical free throw,,69,66
288,3,3:59.0,Offensive rebound by Team,,69,66
289,3,3:59.0,,N. Mirotić enters the game for T. Gibson,69,66
290,3,3:51.0,B. Beal misses 2-pt jump shot from 15 ft,,69,66
291,3,3:50.0,,Defensive rebound by R. Rondo,69,66
292,3,3:43.0,,R. Rondo misses 2-pt jump shot from 21 ft,69,66
293,3,3:42.0,Defensive rebound by M. Morris,,69,66
294,3,3:39.0,J. Wall makes 2-pt layup from 3 ft (assist by M. Morris),,71,66
295,3,3:26.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by R. Rondo),71,69
296,3,3:16.0,Offensive foul by M. Gortat (drawn by J. Butler),,71,69
297,3,3:16.0,Turnover by M. Gortat (offensive foul),,71,69
298,3,2:57.0,,J. Butler misses 2-pt jump shot from 20 ft,71,69
299,3,2:56.0,,Offensive rebound by R. Rondo,71,69
300,3,2:53.0,,D. McDermott misses 3-pt jump shot from 25 ft,71,69
301,3,2:52.0,Defensive rebound by M. Gortat,,71,69
302,3,2:47.0,B. Beal makes 2-pt jump shot from 11 ft (assist by M. Gortat),,73,69
303,3,2:25.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Rondo),73,72
304,3,2:25.0,Washington full timeout,,73,72
305,3,2:25.0,K. Oubre enters the game for M. Morris,,73,72
306,3,2:25.0,T. Burke enters the game for J. Wall,,73,72
307,3,2:16.0,Turnover by M. Gortat (offensive foul),,73,72
308,3,2:16.0,Offensive foul by M. Gortat (drawn by R. Lopez),,73,72
309,3,2:16.0,,J. Grant enters the game for R. Rondo,73,72
310,3,1:50.0,,N. Mirotić misses 2-pt jump shot from 14 ft,73,72
311,3,1:49.0,,Offensive rebound by J. Grant,73,72
312,3,1:47.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by J. Grant),73,75
313,3,1:25.0,K. Oubre makes 2-pt jump shot from 21 ft,,75,75
314,3,1:07.0,,N. Mirotić misses 3-pt jump shot from 24 ft,75,75
315,3,1:06.0,Defensive rebound by M. Gortat,,75,75
316,3,0:56.0,Shooting foul by R. Lopez (drawn by S. Mac),,75,75
317,3,0:56.0,S. Mac makes free throw 1 of 2,,76,75
318,3,0:56.0,M. Thornton enters the game for B. Beal,,76,75
319,3,0:56.0,S. Mac makes free throw 2 of 2,,77,75
320,3,0:33.0,,J. Butler makes 2-pt jump shot from 16 ft,77,77
321,3,0:11.0,M. Thornton misses 3-pt jump shot from 26 ft,,77,77
322,3,0:10.0,,Defensive rebound by N. Mirotić,77,77
323,3,0:00.0,,J. Butler misses 3-pt jump shot from 25 ft,77,77
324,3,0:00.0,,Offensive rebound by Team,77,77
325,4,11:38.0,M. Thornton makes 2-pt jump shot from 18 ft,,79,77
326,4,11:18.0,,Personal foul by T. Burke (drawn by J. Grant),79,77
327,4,11:05.0,,D. Wade misses 2-pt jump shot from 8 ft,79,77
328,4,11:03.0,Defensive rebound by J. Smith,,79,77
329,4,10:57.0,Turnover by T. Burke (bad pass; steal by J. Grant),,79,77
330,4,10:57.0,,Personal foul by K. Oubre (drawn by J. Grant),79,77
331,4,10:40.0,,D. McDermott misses 2-pt jump shot from 6 ft (block by J. Smith),79,77
332,4,10:38.0,,Offensive rebound by D. McDermott,79,77
333,4,10:35.0,,J. Grant makes 2-pt layup from 1 ft (assist by D. Wade),79,79
334,4,10:07.0,M. Thornton makes 2-pt jump shot from 20 ft,,81,79
335,4,9:52.0,,J. Grant makes 2-pt layup from 2 ft,81,81
336,4,9:52.0,,Shooting foul by T. Burke (drawn by J. Grant),81,81
337,4,9:52.0,,J. Grant makes free throw 1 of 1,81,82
338,4,9:40.0,Shooting foul by T. Gibson (drawn by K. Oubre),,81,82
339,4,9:40.0,K. Oubre makes free throw 1 of 2,,82,82
340,4,9:40.0,K. Oubre makes free throw 2 of 2,,83,82
341,4,9:20.0,,N. Mirotić makes 3-pt jump shot from 28 ft (assist by J. Grant),83,85
342,4,8:57.0,T. Burke makes 2-pt layup from 2 ft,,85,85
343,4,8:33.0,,D. Wade misses 2-pt layup from 1 ft,85,85
344,4,8:32.0,,Offensive rebound by J. Grant,85,85
345,4,8:32.0,,Turnover by J. Grant (bad pass),85,85
346,4,8:32.0,Washington full timeout,,85,85
347,4,8:13.0,M. Morris makes 2-pt jump shot from 15 ft (assist by T. Burke),,87,85
348,4,7:58.0,,N. Mirotić misses 3-pt jump shot from 24 ft,87,85
349,4,7:57.0,Defensive rebound by K. Oubre,,87,85
350,4,7:48.0,T. Burke misses 2-pt jump shot from 19 ft,,87,85
351,4,7:47.0,,Defensive rebound by D. McDermott,87,85
352,4,7:38.0,,D. Wade misses 2-pt jump shot from 6 ft,87,85
353,4,7:37.0,Defensive rebound by T. Burke,,87,85
354,4,7:32.0,T. Burke makes 2-pt jump shot from 4 ft,,89,85
355,4,7:32.0,Shooting foul by J. Grant (drawn by T. Burke),,89,85
356,4,7:32.0,T. Burke misses free throw 1 of 1,,89,85
357,4,7:32.0,,J. Butler enters the game for D. McDermott,89,85
358,4,7:32.0,,R. Rondo enters the game for J. Grant,89,85
359,4,7:30.0,,Defensive rebound by T. Gibson,89,85
360,4,7:17.0,,Turnover by R. Rondo (bad pass; steal by M. Thornton),89,85
361,4,7:16.0,M. Thornton makes 2-pt layup from 1 ft,,91,85
362,4,7:16.0,,Chicago full timeout,91,85
363,4,7:16.0,J. Wall enters the game for J. Smith,,91,85
364,4,7:16.0,M. Gortat enters the game for T. Burke,,91,85
365,4,7:01.0,,D. Wade makes 2-pt jump shot from 14 ft,91,87
366,4,6:39.0,J. Wall misses 3-pt jump shot from 25 ft,,91,87
367,4,6:38.0,,Defensive rebound by J. Butler,91,87
368,4,6:25.0,,Personal foul by K. Oubre (drawn by T. Gibson),91,87
369,4,6:25.0,B. Beal enters the game for M. Thornton,,91,87
370,4,6:25.0,,D. McDermott enters the game for D. Wade,91,87
371,4,6:15.0,,T. Gibson misses 2-pt jump shot from 5 ft (block by M. Gortat),91,87
372,4,6:13.0,,Offensive rebound by T. Gibson,91,87
373,4,6:12.0,,T. Gibson misses 2-pt jump shot from 5 ft,91,87
374,4,6:10.0,Defensive rebound by M. Gortat,,91,87
375,4,6:01.0,B. Beal misses 3-pt jump shot from 26 ft,,91,87
376,4,6:00.0,,Defensive rebound by Team,91,87
377,4,5:54.0,,N. Mirotić misses 3-pt jump shot from 25 ft,91,87
378,4,5:53.0,Defensive rebound by K. Oubre,,91,87
379,4,5:38.0,M. Morris makes 2-pt layup from 1 ft,,93,87
380,4,5:20.0,,Offensive foul by T. Gibson (drawn by J. Wall),93,87
381,4,5:20.0,,Turnover by T. Gibson (offensive foul),93,87
382,4,5:20.0,,R. Lopez enters the game for N. Mirotić,93,87
383,4,5:11.0,Personal foul by R. Rondo (drawn by B. Beal),,93,87
384,4,5:02.0,J. Wall misses 2-pt jump shot from 7 ft,,93,87
385,4,5:02.0,,Defensive rebound by Team,93,87
386,4,4:57.0,,R. Rondo misses 2-pt jump shot from 7 ft,93,87
387,4,4:56.0,Defensive rebound by J. Wall,,93,87
388,4,4:53.0,Shooting foul by J. Butler (drawn by B. Beal),,93,87
389,4,4:53.0,B. Beal makes free throw 1 of 2,,94,87
390,4,4:53.0,,D. Wade enters the game for D. McDermott,94,87
