,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW YORK_ACTION,DALLAS_SCORE,NEW YORK_SCORE
59,1,3:10.0,Offensive rebound by J. Anderson,,17,9
60,1,3:05.0,W. Matthews misses 3-pt jump shot from 26 ft,,17,9
61,1,3:04.0,Offensive rebound by S. Curry,,17,9
62,1,2:58.0,D. Powell misses 2-pt layup from 1 ft (block by C. Anthony),,17,9
63,1,2:57.0,Offensive rebound by J. Anderson,,17,9
64,1,2:55.0,Dallas full timeout,,17,9
65,1,2:55.0,A. Bogut enters the game for H. Barnes,,17,9
66,1,2:49.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,19,9
67,1,2:28.0,,Shooting foul by W. Matthews (drawn by C. Anthony),19,9
68,1,2:28.0,,C. Anthony makes free throw 1 of 2,19,10
69,1,2:28.0,,C. Anthony makes free throw 2 of 2,19,11
70,1,2:12.0,S. Curry makes 2-pt jump shot from 19 ft (assist by W. Matthews),,21,11
71,1,1:57.0,,C. Anthony misses 2-pt jump shot from 15 ft,21,11
72,1,1:56.0,Defensive rebound by A. Bogut,,21,11
73,1,1:50.0,S. Curry misses 2-pt jump shot from 18 ft,,21,11
74,1,1:48.0,Offensive rebound by Team,,21,11
75,1,1:25.0,D. Powell misses 2-pt jump shot from 20 ft,,21,11
76,1,1:24.0,,Defensive rebound by W. Hernangómez,21,11
77,1,1:17.0,,C. Lee misses 2-pt layup from 3 ft,21,11
78,1,1:16.0,Defensive rebound by D. Powell,,21,11
79,1,1:03.0,Turnover by D. Powell (lost ball; steal by C. Anthony),,21,11
80,1,0:58.0,,Personal foul by J. Anderson (drawn by C. Anthony),21,11
81,1,0:49.0,,C. Lee makes 2-pt jump shot from 20 ft,21,13
82,1,0:29.0,S. Curry makes 2-pt jump shot from 19 ft,,23,13
83,1,0:10.0,,M. Ndour misses 2-pt layup from 1 ft,23,13
84,1,0:09.0,,Offensive rebound by W. Hernangómez,23,13
85,1,0:09.0,,W. Hernangómez makes 2-pt layup from 1 ft,23,15
86,1,0:01.0,J. Anderson misses 2-pt jump shot from 19 ft,,23,15
87,1,0:00.0,,Defensive rebound by M. Ndour,23,15
88,2,11:52.0,,Personal foul by S. Mejri (drawn by W. Hernangómez),23,15
89,2,11:42.0,,Turnover by M. Ndour (step out of bounds),23,15
90,2,11:21.0,Turnover by D. Powell (traveling),,23,15
91,2,11:01.0,,W. Hernangómez misses 2-pt layup from 1 ft (block by D. Powell),23,15
92,2,11:00.0,,Offensive rebound by W. Hernangómez,23,15
93,2,10:59.0,Violation by S. Mejri (def goaltending),,23,15
94,2,10:59.0,,W. Hernangómez makes 2-pt layup from 3 ft,23,17
95,2,10:47.0,Turnover by S. Curry (bad pass; steal by B. Jennings),,23,17
96,2,10:39.0,,B. Jennings makes 2-pt jump shot from 22 ft,23,19
97,2,10:23.0,J. Barea misses 2-pt jump shot from 18 ft,,23,19
98,2,10:22.0,,Defensive rebound by K. Porziņģis,23,19
99,2,10:13.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,23,19
100,2,10:12.0,,Offensive rebound by M. Ndour,23,19
101,2,10:12.0,,M. Ndour makes 2-pt dunk at rim,23,21
102,2,10:11.0,Dallas full timeout,,23,21
103,2,10:11.0,H. Barnes enters the game for D. Powell,,23,21
104,2,9:52.0,J. Barea makes 2-pt layup from 2 ft (assist by S. Curry),,25,21
105,2,9:32.0,,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by B. Jennings),25,23
106,2,9:13.0,J. Anderson misses 2-pt jump shot from 3 ft (block by K. Porziņģis),,25,23
107,2,9:12.0,,Defensive rebound by M. Ndour,25,23
108,2,9:04.0,,Turnover by B. Jennings (bad pass),25,23
109,2,8:48.0,J. Barea makes 2-pt jump shot from 6 ft,,27,23
110,2,8:36.0,,K. Porziņģis misses 2-pt layup from 1 ft (block by S. Mejri),27,23
111,2,8:35.0,,Offensive rebound by B. Jennings,27,23
112,2,8:20.0,,K. Porziņģis misses 2-pt jump shot from 23 ft,27,23
113,2,8:19.0,Defensive rebound by S. Curry,,27,23
114,2,8:00.0,Shooting foul by K. Porziņģis (drawn by H. Barnes),,27,23
115,2,8:00.0,H. Barnes makes free throw 1 of 2,,28,23
116,2,8:00.0,H. Barnes misses free throw 2 of 2,,28,23
117,2,7:58.0,Offensive rebound by Team,,28,23
118,2,7:46.0,Turnover by H. Barnes (lost ball; steal by J. Holiday),,28,23
119,2,7:41.0,,W. Hernangómez misses 2-pt layup from 2 ft (block by S. Mejri),28,23
120,2,7:40.0,Defensive rebound by J. Anderson,,28,23
121,2,7:39.0,J. Anderson misses 2-pt layup from 1 ft,,28,23
122,2,7:38.0,Offensive rebound by H. Barnes,,28,23
123,2,7:34.0,Personal foul by J. Holiday (drawn by H. Barnes),,28,23
124,2,7:34.0,,J. Noah enters the game for W. Hernangómez,28,23
125,2,7:34.0,,D. Rose enters the game for M. Ndour,28,23
126,2,7:24.0,H. Barnes misses 3-pt jump shot from 26 ft,,28,23
127,2,7:23.0,,Defensive rebound by J. Holiday,28,23
128,2,7:08.0,,K. Porziņģis makes 2-pt jump shot from 21 ft,28,25
129,2,6:46.0,J. Barea makes 2-pt jump shot from 15 ft,,30,25
130,2,6:31.0,,J. Holiday makes 2-pt jump shot from 21 ft (assist by D. Rose),30,27
131,2,6:18.0,W. Matthews enters the game for J. Barea,,30,27
132,2,6:18.0,A. Bogut enters the game for S. Mejri,,30,27
133,2,6:04.0,J. Anderson misses 2-pt layup from 2 ft,,30,27
134,2,6:03.0,Offensive rebound by J. Anderson,,30,27
135,2,5:45.0,H. Barnes misses 2-pt jump shot from 14 ft,,30,27
136,2,5:44.0,Offensive rebound by A. Bogut,,30,27
137,2,5:39.0,S. Curry misses 2-pt jump shot from 10 ft,,30,27
138,2,5:38.0,,Defensive rebound by B. Jennings,30,27
139,2,5:31.0,,B. Jennings misses 3-pt jump shot from 25 ft,30,27
140,2,5:30.0,,Offensive rebound by J. Noah,30,27
141,2,5:11.0,,D. Rose misses 2-pt jump shot from 21 ft,30,27
142,2,5:10.0,Defensive rebound by W. Matthews,,30,27
143,2,4:56.0,J. Anderson misses 3-pt jump shot from 27 ft,,30,27
144,2,4:55.0,,Defensive rebound by B. Jennings,30,27
145,2,4:48.0,,Shooting foul by J. Anderson (drawn by K. Porziņģis),30,27
146,2,4:48.0,Official timeout,,30,27
147,2,4:48.0,,K. Porziņģis makes free throw 1 of 2,30,28
148,2,4:48.0,,C. Anthony enters the game for B. Jennings,30,27
149,2,4:48.0,D. Finney-Smith enters the game for J. Anderson,,30,27
150,2,4:48.0,,K. Porziņģis makes free throw 2 of 2,30,29
151,2,4:33.0,W. Matthews misses 3-pt jump shot from 26 ft,,30,29
152,2,4:32.0,,Defensive rebound by J. Noah,30,29
153,2,4:15.0,,Turnover by K. Porziņģis (bad pass; steal by W. Matthews),30,29
154,2,4:11.0,Shooting foul by C. Anthony (drawn by H. Barnes),,30,29
155,2,4:11.0,H. Barnes makes free throw 1 of 2,,31,29
156,2,4:11.0,H. Barnes misses free throw 2 of 2,,31,29
157,2,4:11.0,J. Barea enters the game for S. Curry,,31,29
158,2,4:10.0,,Defensive rebound by K. Porziņģis,31,29
159,2,3:52.0,,J. Holiday makes 2-pt jump shot from 14 ft (assist by J. Noah),31,31
160,2,3:39.0,H. Barnes makes 2-pt jump shot from 16 ft (assist by J. Barea),,33,31
161,2,3:26.0,,J. Holiday misses 3-pt jump shot from 27 ft,33,31
162,2,3:25.0,,Offensive rebound by J. Noah,33,31
163,2,3:18.0,,K. Porziņģis makes 2-pt jump shot from 10 ft,33,33
164,2,3:03.0,H. Barnes makes 2-pt jump shot from 20 ft (assist by D. Finney-Smith),,35,33
165,2,2:46.0,,K. Porziņģis misses 2-pt jump shot from 20 ft,35,33
166,2,2:44.0,,Offensive rebound by Team,35,33
167,2,2:44.0,,New York full timeout,35,33
168,2,2:44.0,,C. Lee enters the game for J. Holiday,35,33
169,2,2:40.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,35,33
170,2,2:39.0,Defensive rebound by W. Matthews,,35,33
171,2,2:19.0,Turnover by H. Barnes (bad pass; steal by C. Lee),,35,33
172,2,2:15.0,,Personal take foul by A. Bogut (drawn by C. Anthony),35,33
173,2,2:07.0,,Turnover by C. Anthony (lost ball; steal by H. Barnes),35,33
174,2,2:02.0,H. Barnes makes 2-pt dunk at rim (assist by J. Barea),,37,33
175,2,1:43.0,,Turnover by C. Anthony (offensive foul),37,33
176,2,1:43.0,,Offensive foul by C. Anthony (drawn by H. Barnes),37,33
177,2,1:29.0,W. Matthews misses 2-pt jump shot from 8 ft,,37,33
178,2,1:28.0,,Defensive rebound by C. Lee,37,33
179,2,1:23.0,,D. Rose misses 2-pt layup from 2 ft,37,33
180,2,1:22.0,,Offensive rebound by C. Anthony,37,33
181,2,1:20.0,,C. Anthony misses 2-pt layup from 2 ft (block by A. Bogut),37,33
182,2,1:19.0,Defensive rebound by J. Barea,,37,33
183,2,1:07.0,J. Barea makes 2-pt jump shot from 4 ft,,39,33
184,2,0:54.0,,Turnover by K. Porziņģis (lost ball; steal by D. Finney-Smith),39,33
185,2,0:53.0,Turnover by D. Finney-Smith (step out of bounds),,39,33
186,2,0:47.0,,D. Rose misses 2-pt jump shot from 14 ft,39,33
187,2,0:46.0,,Offensive rebound by K. Porziņģis,39,33
188,2,0:37.0,,Personal foul by H. Barnes (drawn by C. Anthony),39,33
189,2,0:27.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by J. Noah),39,36
190,2,0:11.0,Personal foul by C. Anthony (drawn by H. Barnes),,39,36
191,2,0:11.0,,J. Holiday enters the game for C. Anthony,39,36
192,2,0:11.0,Dallas full timeout,,39,36
193,2,0:01.0,H. Barnes misses 2-pt jump shot from 8 ft,,39,36
194,2,0:00.0,Offensive rebound by D. Finney-Smith,,39,36
195,3,11:47.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by D. Rose),39,39
196,3,11:26.0,Turnover by W. Matthews (bad pass),,39,39
197,3,11:07.0,,Shooting foul by A. Bogut (drawn by J. Holiday),39,39
198,3,11:07.0,,J. Holiday makes free throw 1 of 2,39,40
199,3,11:07.0,,J. Holiday makes free throw 2 of 2,39,41
200,3,10:45.0,D. Finney-Smith makes 2-pt jump shot from 20 ft,,41,41
201,3,10:32.0,,C. Lee misses 3-pt jump shot from 23 ft,41,41
202,3,10:31.0,Defensive rebound by D. Finney-Smith,,41,41
203,3,10:16.0,W. Matthews misses 2-pt jump shot from 18 ft,,41,41
204,3,10:15.0,,Defensive rebound by C. Anthony,41,41
205,3,10:07.0,,D. Rose misses 3-pt jump shot from 27 ft,41,41
206,3,10:06.0,Defensive rebound by W. Matthews,,41,41
207,3,9:54.0,Offensive foul by D. Finney-Smith (drawn by J. Holiday),,41,41
208,3,9:54.0,Turnover by D. Finney-Smith (offensive foul),,41,41
209,3,9:37.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,41,41
210,3,9:37.0,,Offensive rebound by K. Porziņģis,41,41
211,3,9:37.0,,Shooting foul by A. Bogut (drawn by K. Porziņģis),41,41
212,3,9:37.0,,K. Porziņģis makes free throw 1 of 2,41,42
213,3,9:37.0,,K. Porziņģis makes free throw 2 of 2,41,43
214,3,9:13.0,J. Barea makes 2-pt jump shot from 14 ft,,43,43
215,3,8:58.0,,Turnover by J. Holiday (bad pass; steal by D. Finney-Smith),43,43
216,3,8:50.0,J. Barea misses 3-pt jump shot from 26 ft,,43,43
217,3,8:49.0,,Defensive rebound by C. Anthony,43,43
218,3,8:39.0,,Shooting foul by D. Finney-Smith (drawn by D. Rose),43,43
219,3,8:39.0,,D. Rose makes free throw 1 of 2,43,44
220,3,8:39.0,,D. Rose misses free throw 2 of 2,43,44
221,3,8:39.0,S. Curry enters the game for D. Finney-Smith,,43,44
222,3,8:38.0,Defensive rebound by A. Bogut,,43,44
223,3,8:15.0,S. Curry makes 2-pt jump shot from 11 ft,,45,44
224,3,7:47.0,,C. Anthony misses 2-pt jump shot from 14 ft,45,44
225,3,7:46.0,Defensive rebound by A. Bogut,,45,44
226,3,7:37.0,S. Curry misses 3-pt jump shot from 24 ft,,45,44
227,3,7:36.0,,Defensive rebound by D. Rose,45,44
228,3,7:24.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Holiday),45,46
229,3,7:05.0,Offensive foul by A. Bogut (drawn by K. Porziņģis),,45,46
230,3,7:05.0,Turnover by A. Bogut (offensive foul),,45,46
231,3,7:05.0,D. Powell enters the game for A. Bogut,,45,46
232,3,6:46.0,,C. Anthony makes 2-pt jump shot from 14 ft,45,48
233,3,6:31.0,H. Barnes misses 2-pt jump shot from 17 ft,,45,48
234,3,6:30.0,,Defensive rebound by C. Lee,45,48
235,3,6:23.0,,Shooting foul by W. Matthews (drawn by C. Anthony),45,48
236,3,6:23.0,Dallas full timeout,,45,48
237,3,6:23.0,,C. Anthony makes free throw 1 of 2,45,49
238,3,6:23.0,,C. Anthony makes free throw 2 of 2,45,50
239,3,6:08.0,H. Barnes misses 2-pt jump shot from 17 ft,,45,50
240,3,6:07.0,Offensive rebound by D. Powell,,45,50
241,3,6:01.0,J. Barea misses 3-pt jump shot from 28 ft,,45,50
242,3,6:00.0,,Defensive rebound by K. Porziņģis,45,50
243,3,5:38.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by D. Rose),45,52
244,3,5:20.0,W. Matthews misses 2-pt jump shot from 18 ft,,45,52
245,3,5:19.0,,Defensive rebound by J. Holiday,45,52
246,3,5:12.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by D. Rose),45,55
247,3,5:11.0,Dallas full timeout,,45,55
248,3,4:58.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,47,55
249,3,4:44.0,,C. Anthony misses 2-pt layup from 2 ft (block by H. Barnes),47,55
250,3,4:43.0,,Offensive rebound by C. Anthony,47,55
251,3,4:42.0,,C. Anthony makes 2-pt layup from 1 ft,47,57
252,3,4:28.0,Turnover by D. Powell (step out of bounds),,47,57
253,3,4:23.0,,Offensive foul by D. Rose (drawn by D. Powell),47,57
254,3,4:23.0,,Turnover by D. Rose (offensive foul),47,57
255,3,4:06.0,J. Barea misses 2-pt jump shot from 16 ft,,47,57
256,3,4:05.0,,Defensive rebound by C. Anthony,47,57
257,3,4:00.0,,D. Rose misses 2-pt layup from 1 ft,47,57
258,3,3:59.0,Defensive rebound by W. Matthews,,47,57
259,3,3:58.0,Personal foul by K. Porziņģis (drawn by W. Matthews),,47,57
260,3,3:58.0,J. Anderson enters the game for J. Barea,,47,57
261,3,3:39.0,J. Anderson misses 3-pt jump shot from 23 ft,,47,57
262,3,3:38.0,,Defensive rebound by J. Holiday,47,57
263,3,3:31.0,,Personal foul by D. Powell (drawn by K. Porziņģis),47,57
264,3,3:31.0,,K. Porziņģis makes free throw 1 of 2,47,58
265,3,3:31.0,,S. Vujačić enters the game for C. Lee,47,58
266,3,3:31.0,,K. Porziņģis makes free throw 2 of 2,47,59
267,3,3:14.0,H. Barnes misses 2-pt jump shot from 18 ft (block by J. Holiday),,47,59
268,3,3:13.0,,Defensive rebound by K. Porziņģis,47,59
269,3,3:09.0,,J. Holiday makes 2-pt layup from 2 ft (assist by K. Porziņģis),47,61
270,3,3:08.0,Dallas full timeout,,47,61
271,3,3:08.0,,W. Hernangómez enters the game for K. Porziņģis,47,61
272,3,2:56.0,J. Anderson misses 2-pt layup from 1 ft,,47,61
273,3,2:55.0,,Defensive rebound by W. Hernangómez,47,61
274,3,2:38.0,,C. Anthony makes 2-pt jump shot from 12 ft,47,63
275,3,2:19.0,J. Anderson misses 3-pt jump shot from 24 ft,,47,63
276,3,2:18.0,,Defensive rebound by W. Hernangómez,47,63
277,3,1:56.0,,C. Anthony misses 2-pt jump shot from 17 ft,47,63
278,3,1:55.0,Defensive rebound by H. Barnes,,47,63
279,3,1:43.0,H. Barnes makes 2-pt jump shot from 12 ft,,49,63
280,3,1:35.0,,C. Anthony misses 3-pt jump shot from 25 ft,49,63
281,3,1:34.0,Defensive rebound by H. Barnes,,49,63
282,3,1:25.0,D. Powell misses 2-pt dunk at rim,,49,63
283,3,1:24.0,,Defensive rebound by D. Rose,49,63
284,3,1:15.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by D. Rose),49,66
285,3,0:54.0,Turnover by H. Barnes (lost ball; steal by J. Holiday),,49,66
286,3,0:51.0,Offensive charge foul by D. Rose (drawn by S. Curry),,49,66
287,3,0:51.0,,Turnover by D. Rose (offensive foul),49,66
288,3,0:51.0,,Violation by Team (delay of game),49,66
289,3,0:39.0,Shooting foul by J. Holiday (drawn by H. Barnes),,49,66
290,3,0:39.0,H. Barnes makes free throw 1 of 2,,50,66
291,3,0:39.0,H. Barnes makes free throw 2 of 2,,51,66
292,3,0:39.0,,New York full timeout,51,66
293,3,0:28.0,Violation by J. Anderson (kicked ball),,51,66
294,3,0:24.0,,Personal foul by J. Anderson (drawn by C. Anthony),51,66
295,3,0:24.0,,C. Anthony misses free throw 1 of 2,51,66
296,3,0:24.0,,Offensive rebound by Team,51,66
297,3,0:24.0,,C. Anthony makes free throw 2 of 2,51,67
298,3,0:06.0,J. Anderson misses 3-pt jump shot from 25 ft,,51,67
299,3,0:05.0,,Defensive rebound by D. Rose,51,67
300,3,0:01.0,,Turnover by D. Rose (bad pass; steal by S. Curry),51,67
301,3,0:00.0,S. Curry misses 3-pt jump shot from 69 ft,,51,67
302,3,0:00.0,Offensive rebound by Team,,51,67
303,4,11:44.0,S. Curry makes 3-pt jump shot from 26 ft (assist by J. Barea),,54,67
304,4,11:19.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,54,67
305,4,11:18.0,Defensive rebound by J. Anderson,,54,67
306,4,11:03.0,J. Barea makes 2-pt jump shot from 14 ft,,56,67
307,4,10:43.0,,B. Jennings makes 3-pt jump shot from 24 ft (assist by C. Lee),56,70
308,4,10:20.0,J. Anderson misses 3-pt jump shot from 27 ft,,56,70
309,4,10:19.0,,Defensive rebound by K. Porziņģis,56,70
310,4,10:12.0,,Turnover by K. Porziņģis (traveling),56,70
311,4,9:59.0,J. Barea makes 3-pt jump shot from 27 ft,,59,70
312,4,9:41.0,,Turnover by C. Lee (bad pass; steal by J. Anderson),59,70
313,4,9:25.0,S. Curry misses 3-pt jump shot from 26 ft,,59,70
314,4,9:24.0,,Defensive rebound by M. Ndour,59,70
315,4,9:16.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,59,70
316,4,9:15.0,Defensive rebound by S. Curry,,59,70
317,4,9:01.0,N. Brussino misses 3-pt jump shot from 26 ft,,59,70
318,4,9:00.0,,Defensive rebound by S. Vujačić,59,70
319,4,8:44.0,,M. Ndour misses 3-pt jump shot from 23 ft,59,70
320,4,8:43.0,Defensive rebound by N. Brussino,,59,70
321,4,8:21.0,J. Anderson misses 2-pt layup from 2 ft,,59,70
322,4,8:20.0,,Defensive rebound by K. Porziņģis,59,70
323,4,8:00.0,,K. Porziņģis makes 2-pt layup from 1 ft,59,72
324,4,7:37.0,Shooting foul by K. Porziņģis (drawn by S. Mejri),,59,72
325,4,7:37.0,Official timeout,,59,72
326,4,7:37.0,S. Mejri makes free throw 1 of 2,,60,72
327,4,7:37.0,,C. Anthony enters the game for M. Ndour,59,72
328,4,7:37.0,H. Barnes enters the game for J. Anderson,,59,72
329,4,7:37.0,D. Finney-Smith enters the game for N. Brussino,,59,72
330,4,7:37.0,S. Mejri makes free throw 2 of 2,,61,72
331,4,7:17.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by C. Anthony),61,75
332,4,7:05.0,J. Barea misses 3-pt jump shot from 27 ft,,61,75
333,4,7:04.0,,Defensive rebound by Team,61,75
334,4,7:04.0,,J. Holiday enters the game for S. Vujačić,61,75
335,4,7:04.0,W. Matthews enters the game for S. Mejri,,61,75
336,4,6:47.0,,J. Holiday makes 2-pt layup from 1 ft (assist by C. Anthony),61,77
337,4,6:39.0,S. Curry misses 3-pt jump shot from 25 ft,,61,77
338,4,6:38.0,Offensive rebound by S. Curry,,61,77
339,4,6:33.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Curry),,64,77
340,4,6:13.0,,K. Porziņģis makes 2-pt jump shot from 11 ft,64,79
341,4,6:01.0,J. Barea misses 2-pt jump shot from 4 ft,,64,79
342,4,6:00.0,,Defensive rebound by K. Porziņģis,64,79
343,4,5:54.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Holiday),64,82
344,4,5:53.0,Dallas full timeout,,64,82
345,4,5:53.0,D. Powell enters the game for D. Finney-Smith,,64,82
346,4,5:31.0,S. Curry misses 3-pt jump shot from 26 ft,,64,82
347,4,5:30.0,,Defensive rebound by J. Holiday,64,82
348,4,5:08.0,,B. Jennings misses 3-pt jump shot from 24 ft,64,82
349,4,5:07.0,Defensive rebound by D. Powell,,64,82
350,4,4:50.0,J. Barea makes 2-pt jump shot from 8 ft,,66,82
351,4,4:27.0,,C. Anthony misses 3-pt jump shot from 26 ft,66,82
352,4,4:26.0,Defensive rebound by S. Curry,,66,82
353,4,4:17.0,Personal foul by J. Holiday (drawn by S. Curry),,66,82
354,4,4:17.0,,D. Rose enters the game for B. Jennings,66,82
355,4,4:17.0,,W. Hernangómez enters the game for K. Porziņģis,66,82
356,4,4:05.0,D. Powell misses 2-pt jump shot from 12 ft,,66,82
357,4,4:04.0,,Defensive rebound by W. Hernangómez,66,82
358,4,3:44.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by C. Anthony),66,85
359,4,3:43.0,Dallas full timeout,,66,85
360,4,3:43.0,Q. Acy enters the game for J. Barea,,66,85
361,4,3:43.0,N. Brussino enters the game for H. Barnes,,66,85
362,4,3:33.0,Q. Acy misses 3-pt jump shot from 22 ft,,66,85
363,4,3:32.0,,Defensive rebound by C. Anthony,66,85
364,4,3:20.0,J. Anderson enters the game for S. Curry,,66,85
365,4,3:20.0,D. Finney-Smith enters the game for W. Matthews,,66,85
366,4,3:20.0,A. Hammons enters the game for D. Powell,,66,85
367,4,3:20.0,,M. Kuzminskas enters the game for C. Anthony,66,85
368,4,3:09.0,,C. Lee misses 2-pt jump shot from 19 ft,66,85
369,4,3:08.0,,Offensive rebound by Team,66,85
370,4,3:08.0,,S. Vujačić enters the game for C. Lee,66,85
371,4,3:08.0,,R. Baker enters the game for J. Holiday,66,85
372,4,3:08.0,,B. Jennings enters the game for D. Rose,66,85
373,4,2:58.0,,W. Hernangómez misses 2-pt hook shot from 13 ft,66,85
374,4,2:57.0,Defensive rebound by J. Anderson,,66,85
375,4,2:44.0,Q. Acy makes 2-pt dunk at rim (assist by N. Brussino),,68,85
376,4,2:44.0,Shooting foul by W. Hernangómez (drawn by Q. Acy),,68,85
377,4,2:44.0,Q. Acy misses free throw 1 of 1,,68,85
378,4,2:44.0,,K. O'Quinn enters the game for W. Hernangómez,68,85
379,4,2:43.0,,Defensive rebound by S. Vujačić,68,85
380,4,2:26.0,,K. O'Quinn makes 2-pt jump shot from 16 ft,68,87
381,4,2:12.0,N. Brussino makes 2-pt layup from 1 ft (assist by J. Anderson),,70,87
382,4,1:53.0,,R. Baker misses 3-pt jump shot from 24 ft,70,87
383,4,1:52.0,,Offensive rebound by K. O'Quinn,70,87
384,4,1:50.0,,K. O'Quinn misses 2-pt layup from 1 ft,70,87
385,4,1:49.0,,Offensive rebound by K. O'Quinn,70,87
