,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
51,1,5:39.0,K. Irving misses 2-pt jump shot from 19 ft,,13,11
52,1,5:38.0,,Defensive rebound by J. Brown,13,11
53,1,5:32.0,,Shooting foul by C. Frye (drawn by J. Crowder),13,11
54,1,5:32.0,,J. Crowder makes free throw 1 of 2,13,12
55,1,5:32.0,D. Williams enters the game for C. Frye,,13,12
56,1,5:32.0,,J. Crowder makes free throw 2 of 2,13,13
57,1,5:14.0,T. Thompson misses 2-pt layup from 2 ft,,13,13
58,1,5:13.0,Offensive rebound by T. Thompson,,13,13
59,1,5:12.0,T. Thompson misses 2-pt hook shot from 3 ft,,13,13
60,1,5:11.0,,Defensive rebound by J. Brown,13,13
61,1,5:06.0,,Personal foul by T. Thompson (drawn by I. Thomas),13,13
62,1,4:55.0,,A. Horford misses 2-pt layup from 2 ft,13,13
63,1,4:54.0,Defensive rebound by L. James,,13,13
64,1,4:48.0,D. Williams makes 3-pt jump shot from 26 ft (assist by L. James),,16,13
65,1,4:32.0,,Shooting foul by I. Shumpert (drawn by I. Thomas),16,13
66,1,4:32.0,,I. Thomas makes free throw 1 of 2,16,14
67,1,4:32.0,,I. Thomas misses free throw 2 of 2,16,14
68,1,4:32.0,,T. Zeller enters the game for A. Horford,16,14
69,1,4:32.0,K. Korver enters the game for I. Shumpert,,16,14
70,1,4:30.0,,Offensive rebound by J. Brown,16,14
71,1,4:16.0,,M. Smart makes 2-pt jump shot from 7 ft (assist by J. Crowder),16,16
72,1,3:57.0,K. Irving makes 2-pt jump shot from 8 ft,,18,16
73,1,3:51.0,,Shooting foul by K. Irving (drawn by I. Thomas),18,16
74,1,3:51.0,,I. Thomas makes free throw 1 of 2,18,17
75,1,3:51.0,D. Williams enters the game for K. Irving,,18,17
76,1,3:51.0,,I. Thomas makes free throw 2 of 2,18,18
77,1,3:37.0,Turnover by L. James (bad pass; steal by T. Zeller),,18,18
78,1,3:33.0,,Turnover by J. Brown (step out of bounds),18,18
79,1,3:12.0,L. James misses 2-pt jump shot from 3 ft (block by M. Smart),,18,18
80,1,3:11.0,Offensive rebound by L. James,,18,18
81,1,3:10.0,L. James misses 2-pt layup from 3 ft,,18,18
82,1,3:09.0,Offensive rebound by L. James,,18,18
83,1,3:08.0,L. James makes 2-pt layup at rim,,20,18
84,1,2:53.0,,I. Thomas makes 2-pt layup from 2 ft (assist by M. Smart),20,20
85,1,2:44.0,L. James makes 2-pt layup from 2 ft (assist by D. Williams),,22,20
86,1,2:31.0,,M. Smart misses 2-pt layup from 3 ft,22,20
87,1,2:29.0,Defensive rebound by L. James,,22,20
88,1,2:25.0,Turnover by L. James (bad pass; steal by J. Crowder),,22,20
89,1,2:22.0,,Boston full timeout,22,20
90,1,2:22.0,R. Jefferson enters the game for L. James,,22,20
91,1,2:22.0,,J. Jerebko enters the game for J. Crowder,22,20
92,1,2:22.0,,T. Rozier enters the game for I. Thomas,22,20
93,1,2:11.0,,T. Rozier misses 2-pt jump shot from 10 ft,22,20
94,1,2:10.0,Defensive rebound by K. Korver,,22,20
95,1,1:53.0,T. Thompson misses 2-pt jump shot from 5 ft (block by J. Jerebko),,22,20
96,1,1:52.0,,Defensive rebound by J. Jerebko,22,20
97,1,1:47.0,,M. Smart misses 3-pt jump shot from 26 ft,22,20
98,1,1:45.0,Defensive rebound by T. Thompson,,22,20
99,1,1:43.0,,Violation by T. Zeller (kicked ball),22,20
100,1,1:27.0,D. Williams misses 2-pt jump shot from 11 ft,,22,20
101,1,1:26.0,,Defensive rebound by J. Brown,22,20
102,1,1:14.0,,T. Zeller misses 2-pt layup from 1 ft (block by R. Jefferson),22,20
103,1,1:12.0,Defensive rebound by D. Williams,,22,20
104,1,1:00.0,D. Williams makes 2-pt jump shot from 18 ft,,24,20
105,1,0:41.0,,T. Rozier misses 3-pt jump shot from 25 ft,24,20
106,1,0:41.0,Defensive rebound by Team,,24,20
107,1,0:23.0,D. Williams misses 3-pt jump shot from 25 ft,,24,20
108,1,0:22.0,,Defensive rebound by T. Rozier,24,20
109,1,0:18.0,Offensive charge foul by J. Brown (drawn by D. Williams),,24,20
110,1,0:18.0,,Turnover by J. Brown (offensive foul),24,20
111,1,0:02.0,T. Thompson makes 2-pt dunk at rim (assist by D. Williams),,26,20
112,1,0:02.0,Shooting foul by J. Jerebko (drawn by T. Thompson),,26,20
113,1,0:02.0,T. Thompson misses free throw 1 of 1,,26,20
114,1,0:01.0,,Defensive rebound by J. Brown,26,20
115,1,0:00.0,,J. Brown misses 3-pt jump shot from 80 ft,26,20
116,1,0:00.0,,Offensive rebound by Team,26,20
117,2,11:47.0,R. Jefferson makes 2-pt dunk at rim (assist by L. James),,28,20
118,2,11:47.0,,Technical foul by T. Rozier,28,20
119,2,11:47.0,K. Korver makes technical free throw,,29,20
120,2,11:33.0,,J. Brown makes 2-pt jump shot from 4 ft (assist by M. Smart),29,22
121,2,11:33.0,,Shooting foul by R. Jefferson (drawn by J. Brown),29,22
122,2,11:33.0,,J. Brown makes free throw 1 of 1,29,23
123,2,11:18.0,L. James misses 2-pt layup from 2 ft,,29,23
124,2,11:17.0,,Defensive rebound by K. Olynyk,29,23
125,2,11:08.0,,Turnover by M. Smart (bad pass),29,23
126,2,10:46.0,R. Jefferson misses 3-pt jump shot from 23 ft,,29,23
127,2,10:45.0,,Defensive rebound by T. Rozier,29,23
128,2,10:36.0,,T. Rozier misses 2-pt layup at rim,29,23
129,2,10:35.0,Defensive rebound by D. Williams,,29,23
130,2,10:29.0,D. Williams makes 3-pt jump shot from 24 ft (assist by K. Korver),,32,23
131,2,10:05.0,,K. Olynyk makes 2-pt layup from 1 ft,32,25
132,2,9:42.0,Turnover by R. Jefferson (bad pass),,32,25
133,2,9:42.0,,A. Bradley enters the game for T. Rozier,32,25
134,2,9:21.0,,Shooting foul by K. Korver (drawn by K. Olynyk),32,25
135,2,9:21.0,,K. Olynyk makes free throw 1 of 2,32,26
136,2,9:21.0,,K. Olynyk makes free throw 2 of 2,32,27
137,2,9:02.0,Turnover by L. James (lost ball),,32,27
138,2,8:55.0,,Shooting foul by K. Korver (drawn by A. Bradley),32,27
139,2,8:55.0,Official timeout,,32,27
140,2,8:55.0,,A. Bradley misses free throw 1 of 2,32,27
141,2,8:55.0,,Offensive rebound by Team,32,27
142,2,8:55.0,,A. Bradley makes free throw 2 of 2,32,28
143,2,8:42.0,Shooting foul by M. Smart (drawn by L. James),,32,28
144,2,8:42.0,L. James makes free throw 1 of 2,,33,28
145,2,8:42.0,K. Irving enters the game for D. Williams,,33,28
146,2,8:42.0,L. James makes free throw 2 of 2,,34,28
147,2,8:32.0,Violation by D. Williams (kicked ball),,34,28
148,2,8:18.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),34,30
149,2,8:02.0,L. James makes 3-pt jump shot from 23 ft,,37,30
150,2,7:42.0,,K. Olynyk makes 2-pt jump shot from 8 ft,37,32
151,2,7:18.0,L. James misses 3-pt jump shot from 25 ft,,37,32
152,2,7:17.0,,Defensive rebound by J. Jerebko,37,32
153,2,7:09.0,,M. Smart makes 2-pt dunk at rim,37,34
154,2,6:49.0,K. Irving makes 2-pt layup from 1 ft,,39,34
155,2,6:24.0,,A. Bradley misses 3-pt jump shot from 25 ft (block by D. Williams),39,34
156,2,6:24.0,Defensive rebound by L. James,,39,34
157,2,6:20.0,D. Williams makes 2-pt dunk at rim (assist by L. James),,41,34
158,2,6:16.0,,Boston full timeout,41,34
159,2,6:16.0,I. Shumpert enters the game for L. James,,41,34
160,2,6:16.0,T. Thompson enters the game for R. Jefferson,,41,34
161,2,6:16.0,,I. Thomas enters the game for M. Smart,41,34
162,2,6:16.0,,J. Crowder enters the game for J. Brown,41,34
163,2,6:16.0,,A. Horford enters the game for J. Jerebko,41,34
164,2,6:02.0,,J. Crowder misses 2-pt jump shot from 17 ft,41,34
165,2,6:01.0,Defensive rebound by K. Korver,,41,34
166,2,5:49.0,K. Irving misses 2-pt jump shot from 17 ft,,41,34
167,2,5:48.0,,Defensive rebound by A. Horford,41,34
168,2,5:41.0,,I. Thomas misses 2-pt jump shot from 15 ft,41,34
169,2,5:38.0,Defensive rebound by Team,,41,34
170,2,5:29.0,K. Korver misses 2-pt jump shot from 19 ft,,41,34
171,2,5:28.0,,Defensive rebound by A. Horford,41,34
172,2,5:11.0,,J. Crowder makes 2-pt layup from 3 ft (assist by A. Horford),41,36
173,2,4:49.0,I. Shumpert misses 3-pt jump shot from 25 ft,,41,36
174,2,4:48.0,,Defensive rebound by A. Horford,41,36
175,2,4:40.0,,J. Crowder makes 2-pt layup from 2 ft (assist by A. Horford),41,38
176,2,4:23.0,K. Korver misses 3-pt jump shot from 23 ft,,41,38
177,2,4:21.0,,Defensive rebound by I. Thomas,41,38
178,2,4:14.0,,Turnover by K. Olynyk (bad pass; steal by D. Williams),41,38
179,2,4:13.0,Personal foul by K. Olynyk (drawn by D. Williams),,41,38
180,2,4:13.0,L. James enters the game for D. Williams,,41,38
181,2,4:07.0,Turnover by L. James (bad pass; steal by I. Thomas),,41,38
182,2,4:02.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),41,41
183,2,3:45.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,43,41
184,2,3:26.0,,I. Thomas misses 3-pt jump shot from 26 ft,43,41
185,2,3:25.0,,Offensive rebound by K. Olynyk,43,41
186,2,3:20.0,,I. Thomas makes 2-pt layup from 2 ft (assist by K. Olynyk),43,43
187,2,3:05.0,I. Shumpert misses 3-pt jump shot from 26 ft,,43,43
188,2,3:04.0,Offensive rebound by T. Thompson,,43,43
189,2,3:03.0,T. Thompson makes 2-pt dunk at rim,,45,43
190,2,3:03.0,Shooting foul by J. Crowder (drawn by T. Thompson),,45,43
191,2,3:03.0,T. Thompson misses free throw 1 of 1,,45,43
192,2,3:03.0,,Defensive rebound by A. Horford,45,43
193,2,3:03.0,,M. Smart enters the game for A. Bradley,45,43
194,2,3:03.0,R. Jefferson enters the game for K. Korver,,45,43
195,2,2:49.0,,M. Smart makes 2-pt layup from 2 ft (assist by A. Horford),45,45
196,2,2:33.0,Cleveland full timeout,,45,45
197,2,2:23.0,L. James misses 2-pt jump shot from 14 ft,,45,45
198,2,2:22.0,,Defensive rebound by J. Crowder,45,45
199,2,2:16.0,,J. Crowder misses 2-pt jump shot from 20 ft,45,45
200,2,2:15.0,Defensive rebound by T. Thompson,,45,45
201,2,2:11.0,Shooting foul by J. Crowder (drawn by L. James),,45,45
202,2,2:11.0,L. James misses free throw 1 of 2,,45,45
203,2,2:11.0,Offensive rebound by Team,,45,45
204,2,2:11.0,L. James makes free throw 2 of 2,,46,45
205,2,1:59.0,,I. Thomas misses 3-pt jump shot from 25 ft,46,45
206,2,1:58.0,Defensive rebound by R. Jefferson,,46,45
207,2,1:46.0,L. James makes 2-pt layup from 2 ft (assist by R. Jefferson),,48,45
208,2,1:39.0,,Turnover by I. Thomas (traveling),48,45
209,2,1:39.0,D. Williams enters the game for K. Irving,,48,45
210,2,1:39.0,,J. Brown enters the game for K. Olynyk,48,45
211,2,1:39.0,D. Williams enters the game for I. Shumpert,,48,45
212,2,1:26.0,D. Williams makes 2-pt jump shot from 17 ft,,50,45
213,2,1:10.0,,I. Thomas makes 2-pt layup from 2 ft (assist by A. Horford),50,47
214,2,0:51.0,D. Williams misses 2-pt jump shot from 12 ft,,50,47
215,2,0:50.0,,Defensive rebound by M. Smart,50,47
216,2,0:37.0,,Offensive foul by A. Horford (drawn by R. Jefferson),50,47
217,2,0:37.0,,Turnover by A. Horford (offensive foul),50,47
218,2,0:37.0,C. Frye enters the game for T. Thompson,,50,47
219,2,0:29.0,C. Frye misses 3-pt jump shot from 24 ft,,50,47
220,2,0:29.0,,Defensive rebound by J. Crowder,50,47
221,2,0:11.0,,A. Horford makes 2-pt layup from 1 ft (assist by I. Thomas),50,49
222,2,0:00.0,R. Jefferson misses 3-pt jump shot from 27 ft,,50,49
223,2,0:00.0,Offensive rebound by Team,,50,49
224,3,11:35.0,L. James misses 2-pt layup from 2 ft (block by A. Horford),,50,49
225,3,11:33.0,Offensive rebound by L. James,,50,49
226,3,11:32.0,L. James misses 2-pt layup from 1 ft,,50,49
227,3,11:31.0,,Defensive rebound by A. Horford,50,49
228,3,11:20.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by A. Horford),50,52
229,3,10:58.0,K. Irving makes 2-pt layup from 1 ft (assist by L. James),,52,52
230,3,10:44.0,,Turnover by I. Thomas (bad pass; steal by K. Irving),52,52
231,3,10:39.0,Turnover by K. Irving (bad pass),,52,52
232,3,10:19.0,,Turnover by I. Thomas (bad pass; steal by L. James),52,52
233,3,10:16.0,L. James misses 3-pt jump shot from 24 ft,,52,52
234,3,10:15.0,,Defensive rebound by J. Crowder,52,52
235,3,9:59.0,,A. Horford makes 2-pt hook shot from 8 ft,52,54
236,3,9:38.0,C. Frye misses 3-pt jump shot from 23 ft,,52,54
237,3,9:38.0,,Defensive rebound by J. Crowder,52,54
238,3,9:21.0,,Personal foul by I. Shumpert (drawn by A. Horford),52,54
239,3,9:13.0,,A. Bradley misses 2-pt jump shot from 15 ft,52,54
240,3,9:12.0,Defensive rebound by T. Thompson,,52,54
241,3,9:06.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,55,54
242,3,9:06.0,,Boston full timeout,55,54
243,3,8:50.0,,I. Thomas makes 2-pt jump shot from 7 ft,55,56
244,3,8:26.0,L. James makes 2-pt layup from 2 ft,,57,56
245,3,8:11.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by I. Thomas),57,59
246,3,7:48.0,K. Irving makes 2-pt layup from 1 ft (assist by T. Thompson),,59,59
247,3,7:33.0,,Turnover by A. Horford (traveling),59,59
248,3,7:11.0,L. James misses 2-pt layup from 2 ft,,59,59
249,3,7:10.0,,Defensive rebound by J. Crowder,59,59
250,3,7:05.0,,Shooting foul by C. Frye (drawn by I. Thomas),59,59
251,3,7:05.0,,I. Thomas makes free throw 1 of 2,59,60
252,3,7:05.0,,I. Thomas makes free throw 2 of 2,59,61
253,3,6:48.0,K. Irving makes 3-pt jump shot from 29 ft,,62,61
254,3,6:33.0,,I. Thomas makes 2-pt jump shot from 9 ft,62,63
255,3,6:26.0,K. Irving makes 2-pt layup from 3 ft,,64,63
256,3,6:26.0,Shooting foul by A. Johnson (drawn by K. Irving),,64,63
257,3,6:26.0,,K. Olynyk enters the game for A. Johnson,64,63
258,3,6:26.0,,M. Smart enters the game for A. Bradley,64,63
259,3,6:26.0,D. Williams enters the game for C. Frye,,64,63
260,3,6:26.0,K. Irving makes free throw 1 of 1,,65,63
261,3,6:12.0,,Personal foul by K. Irving (drawn by I. Thomas),65,63
262,3,6:03.0,,I. Thomas misses 3-pt jump shot from 25 ft,65,63
263,3,6:02.0,Defensive rebound by L. James,,65,63
264,3,5:38.0,K. Irving misses 3-pt jump shot from 29 ft,,65,63
265,3,5:37.0,,Defensive rebound by M. Smart,65,63
266,3,5:29.0,,I. Thomas makes 2-pt layup from 1 ft (assist by M. Smart),65,65
267,3,5:21.0,Personal foul by K. Olynyk (drawn by T. Thompson),,65,65
268,3,5:15.0,Shooting foul by M. Smart (drawn by K. Irving),,65,65
269,3,5:15.0,K. Irving makes free throw 1 of 2,,66,65
270,3,5:15.0,K. Irving makes free throw 2 of 2,,67,65
271,3,4:59.0,,J. Crowder makes 3-pt jump shot from 24 ft,67,68
272,3,4:36.0,D. Williams misses 3-pt jump shot from 24 ft,,67,68
273,3,4:34.0,Offensive rebound by T. Thompson,,67,68
274,3,4:31.0,L. James makes 2-pt dunk at rim (assist by T. Thompson),,69,68
275,3,4:14.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by K. Olynyk),69,71
276,3,3:49.0,L. James misses 2-pt jump shot from 20 ft,,69,71
277,3,3:48.0,,Defensive rebound by J. Crowder,69,71
278,3,3:42.0,,J. Crowder misses 3-pt jump shot from 26 ft,69,71
279,3,3:40.0,Defensive rebound by K. Irving,,69,71
280,3,3:33.0,I. Shumpert misses 3-pt jump shot from 24 ft,,69,71
281,3,3:33.0,Offensive rebound by Team,,69,71
282,3,3:33.0,,Loose ball foul by M. Smart (drawn by T. Thompson),69,71
283,3,3:33.0,K. Korver enters the game for L. James,,69,71
284,3,3:33.0,,J. Jerebko enters the game for A. Horford,69,71
285,3,3:29.0,K. Irving misses 3-pt jump shot from 25 ft,,69,71
286,3,3:28.0,,Defensive rebound by J. Jerebko,69,71
287,3,3:18.0,,M. Smart misses 2-pt layup from 2 ft (block by K. Irving),69,71
288,3,3:17.0,Defensive rebound by T. Thompson,,69,71
289,3,3:04.0,Shooting foul by K. Olynyk (drawn by D. Williams),,69,71
290,3,3:04.0,D. Williams makes free throw 1 of 2,,70,71
291,3,3:04.0,D. Williams misses free throw 2 of 2,,70,71
292,3,3:04.0,,Defensive rebound by J. Crowder,70,71
293,3,3:04.0,D. Williams enters the game for I. Shumpert,,70,71
294,3,3:04.0,,T. Rozier enters the game for I. Thomas,70,71
295,3,2:54.0,,Personal foul by K. Irving (drawn by M. Smart),70,71
296,3,2:54.0,Cleveland full timeout,,70,71
297,3,2:54.0,R. Jefferson enters the game for K. Irving,,70,71
298,3,2:54.0,,J. Brown enters the game for J. Crowder,70,71
299,3,2:42.0,,K. Olynyk misses 2-pt jump shot from 7 ft,70,71
300,3,2:41.0,Defensive rebound by R. Jefferson,,70,71
301,3,2:27.0,K. Korver misses 2-pt jump shot from 23 ft,,70,71
302,3,2:25.0,,Defensive rebound by J. Brown,70,71
303,3,2:11.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by T. Rozier),70,74
304,3,1:53.0,D. Williams misses 3-pt jump shot from 24 ft,,70,74
305,3,1:52.0,,Defensive rebound by T. Rozier,70,74
306,3,1:40.0,,J. Brown misses 3-pt jump shot from 26 ft,70,74
307,3,1:38.0,Defensive rebound by Team,,70,74
308,3,1:16.0,T. Thompson misses 2-pt hook shot from 9 ft,,70,74
309,3,1:15.0,Offensive rebound by Team,,70,74
310,3,1:14.0,Turnover by Team (shot clock),,70,74
311,3,1:02.0,,J. Brown misses 2-pt jump shot from 19 ft,70,74
312,3,1:01.0,Defensive rebound by D. Williams,,70,74
313,3,0:51.0,D. Williams misses 2-pt jump shot from 11 ft,,70,74
314,3,0:50.0,,Defensive rebound by T. Rozier,70,74
315,3,0:45.0,,T. Rozier misses 2-pt layup from 3 ft,70,74
316,3,0:45.0,Defensive rebound by Team,,70,74
317,3,0:34.0,R. Jefferson misses 2-pt jump shot from 21 ft,,70,74
318,3,0:33.0,Offensive rebound by Team,,70,74
319,3,0:33.0,,Loose ball foul by K. Olynyk (drawn by T. Thompson),70,74
320,3,0:33.0,T. Thompson makes free throw 1 of 2,,71,74
321,3,0:33.0,T. Thompson misses free throw 2 of 2,,71,74
322,3,0:33.0,,Defensive rebound by J. Brown,71,74
323,3,0:18.0,,T. Rozier misses 3-pt jump shot from 25 ft,71,74
324,3,0:18.0,,Offensive rebound by J. Jerebko,71,74
325,3,0:13.0,,J. Brown misses 3-pt jump shot from 26 ft,71,74
326,3,0:11.0,Defensive rebound by Team,,71,74
327,3,0:00.0,D. Williams misses 2-pt jump shot from 20 ft,,71,74
328,3,0:00.0,Offensive rebound by Team,,71,74
329,4,11:44.0,,Turnover by K. Olynyk (3 sec),71,74
330,4,11:20.0,D. Williams misses 2-pt layup from 3 ft (block by J. Brown),,71,74
331,4,11:19.0,,Defensive rebound by T. Rozier,71,74
332,4,11:18.0,,Personal foul by R. Jefferson (drawn by T. Rozier),71,74
333,4,11:00.0,Offensive charge foul by J. Brown (drawn by R. Jefferson),,71,74
334,4,11:00.0,,Turnover by J. Brown (offensive foul),71,74
335,4,10:45.0,D. Williams makes 2-pt layup from 2 ft (assist by L. James),,73,74
336,4,10:25.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),73,76
337,4,10:03.0,R. Jefferson misses 2-pt layup from 2 ft (block by K. Olynyk),,73,76
338,4,10:02.0,Offensive rebound by R. Jefferson,,73,76
339,4,10:02.0,R. Jefferson makes 2-pt layup from 1 ft,,75,76
340,4,10:02.0,Shooting foul by K. Olynyk (drawn by R. Jefferson),,75,76
341,4,10:02.0,,I. Thomas enters the game for T. Rozier,75,76
342,4,10:02.0,,A. Horford enters the game for K. Olynyk,75,76
343,4,10:02.0,R. Jefferson makes free throw 1 of 1,,76,76
344,4,9:39.0,,I. Thomas misses 3-pt jump shot from 26 ft,76,76
345,4,9:38.0,,Offensive rebound by A. Horford,76,76
346,4,9:34.0,,Shooting foul by L. James (drawn by I. Thomas),76,76
347,4,9:34.0,,I. Thomas misses free throw 1 of 2,76,76
348,4,9:34.0,,Offensive rebound by Team,76,76
349,4,9:34.0,,I. Thomas misses free throw 2 of 2,76,76
350,4,9:34.0,Defensive rebound by D. Williams,,76,76
351,4,9:14.0,L. James makes 3-pt jump shot from 25 ft (assist by R. Jefferson),,79,76
352,4,8:56.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by M. Smart),79,79
353,4,8:37.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by L. James),,82,79
354,4,8:17.0,,I. Thomas misses 2-pt jump shot from 7 ft (block by L. James),82,79
355,4,8:16.0,,Offensive rebound by I. Thomas,82,79
356,4,8:16.0,,Boston full timeout,82,79
357,4,8:10.0,,M. Smart misses 2-pt jump shot from 6 ft,82,79
358,4,8:09.0,Defensive rebound by R. Jefferson,,82,79
359,4,7:52.0,D. Williams misses 2-pt layup from 2 ft,,82,79
360,4,7:51.0,,Defensive rebound by J. Jerebko,82,79
361,4,7:47.0,,Shooting foul by K. Korver (drawn by I. Thomas),82,79
362,4,7:47.0,,I. Thomas misses free throw 1 of 2,82,79
363,4,7:47.0,,Offensive rebound by Team,82,79
364,4,7:47.0,,J. Crowder enters the game for J. Brown,82,79
365,4,7:47.0,K. Irving enters the game for R. Jefferson,,82,79
366,4,7:47.0,,I. Thomas makes free throw 2 of 2,82,80
367,4,7:34.0,K. Korver misses 3-pt jump shot from 25 ft,,82,80
368,4,7:33.0,,Defensive rebound by J. Crowder,82,80
369,4,7:14.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by A. Horford),82,83
370,4,6:57.0,L. James makes 2-pt dunk at rim (assist by K. Korver),,84,83
371,4,6:46.0,,Turnover by I. Thomas (offensive foul),84,83
372,4,6:46.0,Offensive charge foul by I. Thomas (drawn by L. James),,84,83
373,4,6:37.0,D. Williams makes 2-pt layup from 2 ft,,86,83
374,4,6:12.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by M. Smart),86,86
375,4,5:47.0,K. Korver misses 2-pt jump shot from 14 ft,,86,86
376,4,5:46.0,,Defensive rebound by A. Horford,86,86
377,4,5:29.0,,M. Smart misses 2-pt jump shot from 7 ft,86,86
378,4,5:29.0,Defensive rebound by L. James,,86,86
379,4,5:23.0,K. Korver misses 3-pt jump shot from 25 ft,,86,86
380,4,5:22.0,Offensive rebound by L. James,,86,86
381,4,5:21.0,L. James makes 2-pt layup from 2 ft,,88,86
382,4,5:01.0,,Shooting foul by L. James (drawn by A. Horford),88,86
383,4,5:01.0,Official timeout,,88,86
384,4,5:01.0,,A. Horford makes free throw 1 of 2,88,87
385,4,5:01.0,T. Thompson enters the game for K. Korver,,88,86
386,4,5:01.0,,J. Brown enters the game for J. Jerebko,88,86
387,4,5:01.0,,A. Horford makes free throw 2 of 2,88,88
388,4,4:40.0,K. Irving misses 3-pt jump shot from 23 ft,,88,88
389,4,4:39.0,,Defensive rebound by A. Horford,88,88
390,4,4:33.0,,J. Crowder misses 2-pt layup from 2 ft,88,88
391,4,4:32.0,Defensive rebound by T. Thompson,,88,88
392,4,4:23.0,Shooting foul by J. Crowder (drawn by L. James),,88,88
393,4,4:23.0,L. James makes free throw 1 of 2,,89,88
394,4,4:23.0,L. James misses free throw 2 of 2,,89,88
