,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
73,1,3:23.0,M. Delaney enters the game for D. Schröder,,19,23
74,1,3:18.0,Shooting foul by J. Noah (drawn by K. Humphries),,19,23
75,1,3:18.0,K. Humphries makes free throw 1 of 2,,20,23
76,1,3:18.0,M. Scott enters the game for P. Millsap,,20,23
77,1,3:18.0,,J. Holiday enters the game for J. Noah,20,23
78,1,3:18.0,K. Humphries makes free throw 2 of 2,,21,23
79,1,2:54.0,,Turnover by C. Anthony (lost ball; steal by K. Humphries),21,23
80,1,2:46.0,M. Delaney makes 3-pt jump shot from 24 ft (assist by M. Scott),,24,23
81,1,2:30.0,,Shooting foul by T. Hardaway (drawn by C. Anthony),24,23
82,1,2:30.0,Atlanta full timeout,,24,23
83,1,2:30.0,M. Dunleavy enters the game for T. Hardaway,,24,23
84,1,2:30.0,,C. Anthony makes free throw 1 of 2,24,24
85,1,2:30.0,,C. Anthony makes free throw 2 of 2,24,25
86,1,2:12.0,M. Scott misses 3-pt jump shot from 26 ft,,24,25
87,1,2:11.0,,Defensive rebound by J. Holiday,24,25
88,1,1:53.0,,Turnover by B. Jennings (traveling),24,25
89,1,1:37.0,K. Humphries misses 2-pt layup from 2 ft,,24,25
90,1,1:37.0,,Defensive rebound by C. Anthony,24,25
91,1,1:21.0,,C. Lee misses 2-pt jump shot from 10 ft,24,25
92,1,1:19.0,Defensive rebound by M. Delaney,,24,25
93,1,1:11.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,24,25
94,1,1:10.0,,Defensive rebound by C. Anthony,24,25
95,1,1:01.0,,J. Holiday misses 2-pt jump shot from 10 ft,24,25
96,1,1:00.0,,Offensive rebound by Team,24,25
97,1,1:00.0,Loose ball foul by T. Prince,,24,25
98,1,1:00.0,,M. Kuzminskas enters the game for C. Anthony,24,25
99,1,0:52.0,,Turnover by B. Jennings (lost ball; steal by M. Delaney),24,25
100,1,0:49.0,T. Prince makes 2-pt layup from 2 ft (assist by M. Delaney),,26,25
101,1,0:35.0,,B. Jennings makes 2-pt layup from 2 ft (assist by M. Kuzminskas),26,27
102,1,0:26.0,M. Delaney misses 2-pt jump shot from 18 ft,,26,27
103,1,0:25.0,,Defensive rebound by B. Jennings,26,27
104,1,0:02.0,,K. O'Quinn misses 2-pt jump shot from 12 ft,26,27
105,1,0:00.0,Defensive rebound by M. Dunleavy,,26,27
106,2,11:43.0,M. Dunleavy misses 2-pt layup from 1 ft,,26,27
107,2,11:42.0,,Defensive rebound by K. O'Quinn,26,27
108,2,11:31.0,,C. Lee makes 2-pt dunk at rim (assist by K. O'Quinn),26,29
109,2,11:10.0,P. Millsap misses 2-pt jump shot from 4 ft,,26,29
110,2,11:09.0,,Defensive rebound by B. Jennings,26,29
111,2,10:47.0,,C. Lee misses 3-pt jump shot from 25 ft,26,29
112,2,10:46.0,Defensive rebound by Team,,26,29
113,2,10:34.0,M. Scott misses 2-pt jump shot from 21 ft,,26,29
114,2,10:33.0,,Defensive rebound by K. O'Quinn,26,29
115,2,10:17.0,,B. Jennings misses 3-pt jump shot from 25 ft,26,29
116,2,10:16.0,Defensive rebound by M. Dunleavy,,26,29
117,2,9:50.0,M. Scott misses 2-pt jump shot from 16 ft,,26,29
118,2,9:49.0,Offensive rebound by M. Scott,,26,29
119,2,9:48.0,M. Scott misses 2-pt jump shot from 4 ft,,26,29
120,2,9:47.0,Offensive rebound by Team,,26,29
121,2,9:34.0,M. Scott makes 3-pt jump shot from 26 ft (assist by P. Millsap),,29,29
122,2,9:13.0,,Turnover by K. O'Quinn (3 sec),29,29
123,2,8:51.0,M. Delaney makes 2-pt jump shot from 22 ft,,31,29
124,2,8:50.0,,New York full timeout,31,29
125,2,8:50.0,K. Bazemore enters the game for T. Prince,,31,29
126,2,8:35.0,,Turnover by C. Lee (lost ball; steal by M. Delaney),31,29
127,2,8:30.0,Turnover by M. Delaney (lost ball; steal by M. Kuzminskas),,31,29
128,2,8:17.0,,C. Lee makes 2-pt layup from 1 ft (assist by K. O'Quinn),31,31
129,2,8:02.0,M. Dunleavy misses 2-pt layup from 1 ft,,31,31
130,2,8:01.0,,Defensive rebound by K. O'Quinn,31,31
131,2,7:54.0,,J. Holiday makes 2-pt layup from 1 ft,31,33
132,2,7:36.0,P. Millsap misses 3-pt jump shot from 25 ft,,31,33
133,2,7:36.0,,Defensive rebound by C. Lee,31,33
134,2,7:21.0,,K. O'Quinn misses 2-pt layup from 1 ft,31,33
135,2,7:20.0,,Offensive rebound by K. O'Quinn,31,33
136,2,7:20.0,,K. O'Quinn misses 2-pt layup from 1 ft,31,33
137,2,7:19.0,Defensive rebound by P. Millsap,,31,33
138,2,7:07.0,P. Millsap makes 2-pt jump shot from 7 ft (assist by K. Bazemore),,33,33
139,2,6:46.0,,J. Holiday misses 3-pt jump shot from 25 ft,33,33
140,2,6:45.0,Defensive rebound by M. Scott,,33,33
141,2,6:32.0,K. Bazemore makes 2-pt hook shot from 4 ft,,35,33
142,2,6:17.0,,K. O'Quinn misses 2-pt jump shot from 21 ft,35,33
143,2,6:16.0,Defensive rebound by K. Bazemore,,35,33
144,2,6:07.0,P. Millsap makes 2-pt jump shot from 8 ft (assist by K. Bazemore),,37,33
145,2,5:51.0,,K. O'Quinn makes 2-pt jump shot from 20 ft (assist by C. Lee),37,35
146,2,5:45.0,Atlanta full timeout,,37,35
147,2,5:45.0,,D. Rose enters the game for K. O'Quinn,37,35
148,2,5:45.0,,J. Noah enters the game for B. Jennings,37,35
149,2,5:45.0,,C. Anthony enters the game for J. Holiday,37,35
150,2,5:45.0,D. Schröder enters the game for M. Scott,,37,35
151,2,5:39.0,M. Dunleavy misses 2-pt hook shot from 5 ft,,37,35
152,2,5:39.0,,Defensive rebound by C. Anthony,37,35
153,2,5:23.0,,J. Noah makes 2-pt layup from 2 ft (assist by D. Rose),37,37
154,2,5:07.0,Personal foul by M. Kuzminskas,,37,37
155,2,5:07.0,T. Sefolosha enters the game for M. Dunleavy,,37,37
156,2,5:07.0,K. Humphries enters the game for P. Millsap,,37,37
157,2,5:07.0,T. Hardaway enters the game for M. Delaney,,37,37
158,2,5:02.0,D. Schröder misses 2-pt jump shot from 17 ft (block by D. Rose),,37,37
159,2,5:01.0,,Defensive rebound by Team,37,37
160,2,5:01.0,Loose ball foul by K. Humphries,,37,37
161,2,4:47.0,,D. Rose misses 2-pt jump shot from 6 ft,37,37
162,2,4:46.0,Defensive rebound by K. Humphries,,37,37
163,2,4:39.0,K. Humphries makes 3-pt jump shot from 25 ft (assist by D. Schröder),,40,37
164,2,4:21.0,,C. Anthony makes 2-pt jump shot from 20 ft,40,39
165,2,4:08.0,Turnover by D. Schröder (lost ball; steal by D. Rose),,40,39
166,2,4:02.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by D. Rose),40,42
167,2,3:46.0,K. Bazemore makes 2-pt layup from 2 ft,,42,42
168,2,3:38.0,,M. Kuzminskas misses 3-pt jump shot from 23 ft,42,42
169,2,3:37.0,Defensive rebound by K. Humphries,,42,42
170,2,3:28.0,K. Bazemore misses 3-pt jump shot from 25 ft,,42,42
171,2,3:27.0,,Defensive rebound by J. Noah,42,42
172,2,3:18.0,Violation by K. Humphries (def goaltending),,42,42
173,2,3:18.0,,D. Rose makes 2-pt layup from 2 ft,42,44
174,2,3:03.0,T. Hardaway misses 3-pt jump shot from 26 ft,,42,44
175,2,3:02.0,,Defensive rebound by J. Noah,42,44
176,2,2:56.0,,Shooting foul by T. Sefolosha (drawn by C. Anthony),42,44
177,2,2:56.0,Official timeout,,42,44
178,2,2:56.0,,R. Baker enters the game for M. Kuzminskas,42,44
179,2,2:56.0,,C. Anthony makes free throw 1 of 2,42,45
180,2,2:56.0,,C. Anthony makes free throw 2 of 2,42,46
181,2,2:41.0,Personal foul by R. Baker,,42,46
182,2,2:40.0,T. Hardaway makes 2-pt dunk at rim (assist by K. Bazemore),,44,46
183,2,2:24.0,,Shooting foul by T. Sefolosha (drawn by C. Anthony),44,46
184,2,2:24.0,,C. Anthony makes free throw 1 of 3,44,47
185,2,2:24.0,,C. Anthony misses free throw 2 of 3,44,47
186,2,2:24.0,,Offensive rebound by Team,44,47
187,2,2:24.0,P. Millsap enters the game for T. Sefolosha,,44,47
188,2,2:24.0,,C. Anthony makes free throw 3 of 3,44,48
189,2,2:10.0,D. Schröder makes 2-pt jump shot from 14 ft (assist by T. Hardaway),,46,48
190,2,1:55.0,,C. Anthony misses 3-pt jump shot from 25 ft,46,48
191,2,1:54.0,Defensive rebound by K. Bazemore,,46,48
192,2,1:37.0,Shooting foul by R. Baker (drawn by K. Bazemore),,46,48
193,2,1:37.0,K. Bazemore makes free throw 1 of 2,,47,48
194,2,1:37.0,,J. Holiday enters the game for R. Baker,47,48
195,2,1:37.0,K. Bazemore makes free throw 2 of 2,,48,48
196,2,1:24.0,,Turnover by D. Rose (lost ball; steal by P. Millsap),48,48
197,2,1:16.0,T. Hardaway misses 3-pt jump shot from 25 ft,,48,48
198,2,1:15.0,Offensive rebound by Team,,48,48
199,2,1:15.0,,Loose ball foul by D. Rose,48,48
200,2,1:15.0,K. Humphries makes free throw 1 of 2,,49,48
201,2,1:15.0,K. Humphries misses free throw 2 of 2,,49,48
202,2,1:14.0,,Defensive rebound by J. Noah,49,48
203,2,0:57.0,,C. Anthony makes 2-pt jump shot from 16 ft,49,50
204,2,0:48.0,D. Schröder makes 2-pt layup from 1 ft,,51,50
205,2,0:38.0,,Turnover by D. Rose (lost ball; steal by P. Millsap),51,50
206,2,0:34.0,K. Bazemore misses 3-pt jump shot from 25 ft,,51,50
207,2,0:33.0,Offensive rebound by K. Humphries,,51,50
208,2,0:31.0,Turnover by K. Humphries (traveling),,51,50
209,2,0:31.0,Violation by Team (jump ball),,51,50
210,2,0:18.0,,J. Holiday misses 3-pt jump shot from 25 ft,51,50
211,2,0:17.0,,Offensive rebound by J. Noah,51,50
212,2,0:15.0,,Shooting foul by K. Humphries (drawn by J. Holiday),51,50
213,2,0:15.0,,J. Holiday misses free throw 1 of 2,51,50
214,2,0:15.0,,Offensive rebound by Team,51,50
215,2,0:15.0,M. Dunleavy enters the game for K. Humphries,,51,50
216,2,0:15.0,M. Delaney enters the game for K. Bazemore,,51,50
217,2,0:15.0,,M. Kuzminskas enters the game for D. Rose,51,50
218,2,0:15.0,,J. Holiday makes free throw 2 of 2,51,51
219,2,0:04.0,D. Schröder makes 2-pt layup from 2 ft,,53,51
220,2,0:04.0,,New York full timeout,53,51
221,2,0:04.0,T. Prince enters the game for P. Millsap,,53,51
222,2,0:04.0,K. Humphries enters the game for M. Dunleavy,,53,51
223,2,0:04.0,,D. Rose enters the game for J. Noah,53,51
224,2,0:00.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by M. Kuzminskas),53,54
225,3,11:50.0,K. Bazemore misses 2-pt jump shot from 7 ft,,53,54
226,3,11:49.0,Offensive rebound by K. Bazemore,,53,54
227,3,11:49.0,K. Bazemore makes 2-pt layup from 7 ft,,55,54
228,3,11:36.0,,Shooting block foul by T. Hardaway (drawn by D. Rose),55,54
229,3,11:36.0,,D. Rose misses free throw 1 of 2,55,54
230,3,11:36.0,,Offensive rebound by Team,55,54
231,3,11:36.0,,D. Rose misses free throw 2 of 2,55,54
232,3,11:35.0,Defensive rebound by K. Bazemore,,55,54
233,3,11:19.0,Turnover by P. Millsap (lost ball; steal by J. Noah),,55,54
234,3,11:13.0,,Turnover by J. Noah (lost ball),55,54
235,3,11:03.0,Personal foul by D. Rose,,55,54
236,3,10:55.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,58,54
237,3,10:38.0,,D. Rose misses 2-pt layup from 2 ft,58,54
238,3,10:37.0,,Offensive rebound by D. Rose,58,54
239,3,10:37.0,,D. Rose misses 2-pt layup from 2 ft,58,54
240,3,10:35.0,Defensive rebound by T. Sefolosha,,58,54
241,3,10:21.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,58,54
242,3,10:20.0,,Defensive rebound by R. Baker,58,54
243,3,10:15.0,,D. Rose misses 2-pt layup from 2 ft (block by P. Millsap),58,54
244,3,10:13.0,Defensive rebound by T. Sefolosha,,58,54
245,3,10:07.0,T. Sefolosha misses 2-pt jump shot from 7 ft,,58,54
246,3,10:07.0,,Defensive rebound by J. Noah,58,54
247,3,9:59.0,,C. Lee enters the game for M. Kuzminskas,58,54
248,3,9:45.0,,Turnover by D. Rose (bad pass; steal by T. Sefolosha),58,54
249,3,9:33.0,P. Millsap misses 3-pt jump shot from 25 ft,,58,54
250,3,9:32.0,,Defensive rebound by J. Noah,58,54
251,3,9:21.0,,C. Lee misses 3-pt jump shot from 23 ft,58,54
252,3,9:20.0,Defensive rebound by T. Hardaway,,58,54
253,3,9:05.0,D. Schröder makes 2-pt layup from 2 ft,,60,54
254,3,9:05.0,Shooting foul by C. Anthony (drawn by D. Schröder),,60,54
255,3,9:05.0,D. Schröder makes free throw 1 of 1,,61,54
256,3,8:45.0,,Shooting foul by P. Millsap (drawn by C. Anthony),61,54
257,3,8:45.0,,C. Anthony makes free throw 1 of 2,61,55
258,3,8:45.0,,C. Anthony makes free throw 2 of 2,61,56
259,3,8:31.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,64,56
260,3,8:10.0,,J. Noah makes 2-pt layup from 2 ft (assist by R. Baker),64,58
261,3,8:10.0,,Shooting foul by T. Sefolosha (drawn by J. Noah),64,58
262,3,8:10.0,,J. Noah misses free throw 1 of 1,64,58
263,3,8:09.0,Defensive rebound by T. Sefolosha,,64,58
264,3,7:58.0,Personal foul by J. Noah,,64,58
265,3,7:50.0,Turnover by P. Millsap (lost ball; steal by R. Baker),,64,58
266,3,7:44.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by D. Rose),64,61
267,3,7:24.0,T. Hardaway misses 2-pt jump shot from 14 ft,,64,61
268,3,7:23.0,,Defensive rebound by D. Rose,64,61
269,3,7:17.0,,D. Rose misses 2-pt layup from 1 ft,64,61
270,3,7:16.0,,Offensive rebound by J. Noah,64,61
271,3,7:16.0,,Shooting foul by T. Sefolosha (drawn by J. Noah),64,61
272,3,7:16.0,,J. Noah misses free throw 1 of 2,64,61
273,3,7:16.0,,Offensive rebound by Team,64,61
274,3,7:16.0,K. Humphries enters the game for T. Sefolosha,,64,61
275,3,7:16.0,,J. Noah makes free throw 2 of 2,64,62
276,3,7:04.0,D. Schröder makes 2-pt jump shot from 16 ft,,66,62
277,3,6:46.0,,Turnover by C. Anthony (bad pass; steal by P. Millsap),66,62
278,3,6:34.0,P. Millsap misses 3-pt jump shot from 26 ft,,66,62
279,3,6:34.0,,Defensive rebound by C. Lee,66,62
280,3,6:20.0,,Turnover by C. Anthony (bad pass; steal by K. Bazemore),66,62
281,3,6:19.0,Clear path foul by R. Baker,,66,62
282,3,6:19.0,K. Humphries makes clear path free throw 1 of 2,,67,62
283,3,6:19.0,,M. Kuzminskas enters the game for R. Baker,67,62
284,3,6:19.0,K. Humphries misses clear path free throw 2 of 2,,67,62
285,3,6:19.0,Offensive rebound by Team,,67,62
286,3,6:06.0,Turnover by D. Schröder (bad pass; steal by M. Kuzminskas),,67,62
287,3,6:00.0,,M. Kuzminskas makes 2-pt layup from 2 ft,67,64
288,3,5:47.0,Personal foul by C. Anthony,,67,64
289,3,5:47.0,,New York full timeout,67,64
290,3,5:47.0,M. Delaney enters the game for T. Hardaway,,67,64
291,3,5:47.0,K. Bazemore makes free throw 1 of 2,,68,64
292,3,5:47.0,K. Bazemore makes free throw 2 of 2,,69,64
293,3,5:22.0,,C. Lee misses 3-pt jump shot from 26 ft,69,64
294,3,5:21.0,,Offensive rebound by C. Anthony,69,64
295,3,5:16.0,,C. Anthony misses 2-pt jump shot from 17 ft,69,64
296,3,5:15.0,Defensive rebound by K. Humphries,,69,64
297,3,5:03.0,P. Millsap misses 2-pt jump shot from 16 ft,,69,64
298,3,5:02.0,,Defensive rebound by D. Rose,69,64
299,3,4:54.0,,D. Rose makes 2-pt layup from 2 ft,69,66
300,3,4:36.0,K. Bazemore misses 3-pt jump shot from 24 ft,,69,66
301,3,4:35.0,,Defensive rebound by J. Noah,69,66
302,3,4:31.0,,M. Kuzminskas makes 2-pt dunk at rim (assist by D. Rose),69,68
303,3,4:30.0,Atlanta full timeout,,69,68
304,3,4:30.0,,B. Jennings enters the game for C. Lee,69,68
305,3,4:30.0,M. Dunleavy enters the game for K. Bazemore,,69,68
306,3,4:15.0,P. Millsap misses 2-pt jump shot from 3 ft,,69,68
307,3,4:14.0,Offensive rebound by P. Millsap,,69,68
308,3,4:14.0,P. Millsap makes 2-pt layup from 3 ft,,71,68
309,3,3:57.0,,D. Rose misses 2-pt layup at rim (block by P. Millsap),71,68
310,3,3:57.0,Defensive rebound by P. Millsap,,71,68
311,3,3:57.0,Personal foul by J. Noah,,71,68
312,3,3:57.0,P. Millsap makes free throw 1 of 2,,72,68
313,3,3:57.0,,K. O'Quinn enters the game for J. Noah,72,68
314,3,3:57.0,P. Millsap makes free throw 2 of 2,,73,68
315,3,3:40.0,,M. Kuzminskas makes 2-pt jump shot from 5 ft (assist by C. Anthony),73,70
316,3,3:40.0,,Shooting foul by P. Millsap (drawn by M. Kuzminskas),73,70
317,3,3:40.0,,M. Kuzminskas makes free throw 1 of 1,73,71
318,3,3:21.0,P. Millsap misses 2-pt jump shot from 12 ft,,73,71
319,3,3:19.0,Offensive rebound by K. Humphries,,73,71
320,3,3:14.0,P. Millsap makes 2-pt layup at rim (assist by M. Delaney),,75,71
321,3,3:03.0,,C. Anthony makes 2-pt jump shot from 20 ft,75,73
322,3,2:47.0,M. Delaney misses 2-pt jump shot from 15 ft,,75,73
323,3,2:46.0,Offensive rebound by Team,,75,73
324,3,2:46.0,,Loose ball foul by K. O'Quinn,75,73
325,3,2:46.0,K. Humphries makes free throw 1 of 2,,76,73
326,3,2:46.0,K. Bazemore enters the game for P. Millsap,,76,73
327,3,2:46.0,K. Humphries misses free throw 2 of 2,,76,73
328,3,2:45.0,,Defensive rebound by K. O'Quinn,76,73
329,3,2:25.0,,C. Anthony makes 2-pt jump shot from 20 ft,76,75
330,3,2:09.0,D. Schröder makes 2-pt layup from 3 ft,,78,75
331,3,1:58.0,,Shooting foul by K. Bazemore (drawn by C. Anthony),78,75
332,3,1:58.0,,C. Anthony misses free throw 1 of 2,78,75
333,3,1:58.0,,Offensive rebound by Team,78,75
334,3,1:58.0,T. Hardaway enters the game for D. Schröder,,78,75
335,3,1:58.0,,C. Anthony misses free throw 2 of 2,78,75
336,3,1:57.0,,Offensive rebound by K. O'Quinn,78,75
337,3,1:57.0,,K. O'Quinn misses 2-pt layup from 1 ft,78,75
338,3,1:56.0,,Offensive rebound by M. Kuzminskas,78,75
339,3,1:56.0,,M. Kuzminskas makes 2-pt layup from 2 ft,78,77
340,3,1:39.0,T. Hardaway makes 2-pt layup from 2 ft (assist by M. Delaney),,80,77
341,3,1:27.0,,K. O'Quinn makes 2-pt dunk at rim (assist by D. Rose),80,79
342,3,1:05.0,K. Humphries makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,83,79
343,3,0:57.0,,D. Rose makes 2-pt layup from 1 ft,83,81
344,3,0:50.0,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Delaney),,85,81
345,3,0:36.0,,Turnover by C. Anthony (bad pass; steal by M. Dunleavy),85,81
346,3,0:24.0,K. Humphries makes 3-pt jump shot from 25 ft (assist by M. Delaney),,88,81
347,3,0:00.0,,C. Anthony makes 2-pt jump shot from 8 ft,88,83
348,4,11:46.0,,Offensive foul by M. Kuzminskas (drawn by M. Delaney),88,83
349,4,11:46.0,,Turnover by M. Kuzminskas (offensive foul),88,83
350,4,11:23.0,P. Millsap misses 2-pt jump shot from 16 ft,,88,83
351,4,11:22.0,,Defensive rebound by B. Jennings,88,83
352,4,11:06.0,,K. O'Quinn misses 2-pt layup from 2 ft,88,83
353,4,11:05.0,Defensive rebound by P. Millsap,,88,83
354,4,10:58.0,Shooting foul by M. Kuzminskas (drawn by P. Millsap),,88,83
355,4,10:58.0,P. Millsap misses free throw 1 of 2,,88,83
356,4,10:58.0,Offensive rebound by Team,,88,83
357,4,10:58.0,,J. Noah enters the game for K. O'Quinn,88,83
358,4,10:58.0,P. Millsap misses free throw 2 of 2,,88,83
359,4,10:57.0,,Defensive rebound by J. Noah,88,83
360,4,10:45.0,,M. Kuzminskas misses 3-pt jump shot from 23 ft,88,83
361,4,10:44.0,Defensive rebound by P. Millsap,,88,83
362,4,10:28.0,Turnover by K. Bazemore (lost ball; steal by B. Jennings),,88,83
363,4,10:06.0,,R. Baker makes 3-pt jump shot from 26 ft,88,86
364,4,9:51.0,Turnover by M. Dunleavy (lost ball; steal by R. Baker),,88,86
365,4,9:44.0,,B. Jennings misses 3-pt jump shot from 26 ft,88,86
366,4,9:43.0,,Offensive rebound by J. Holiday,88,86
367,4,9:41.0,,J. Holiday makes 2-pt layup from 2 ft,88,88
368,4,9:41.0,Atlanta full timeout,,88,88
369,4,9:41.0,T. Sefolosha enters the game for K. Bazemore,,88,88
370,4,9:29.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,88,88
371,4,9:28.0,,Defensive rebound by R. Baker,88,88
372,4,9:13.0,,Personal foul by M. Delaney,88,88
373,4,9:13.0,D. Schröder enters the game for M. Delaney,,88,88
374,4,9:09.0,,J. Holiday makes 2-pt dunk at rim (assist by J. Noah),88,90
375,4,8:43.0,T. Hardaway misses 3-pt jump shot from 25 ft,,88,90
376,4,8:42.0,,Defensive rebound by M. Kuzminskas,88,90
377,4,8:31.0,,R. Baker makes 3-pt jump shot from 23 ft (assist by B. Jennings),88,93
378,4,8:14.0,P. Millsap misses 2-pt jump shot from 6 ft (block by J. Noah),,88,93
379,4,8:13.0,,Defensive rebound by J. Holiday,88,93
380,4,8:08.0,,B. Jennings misses 3-pt jump shot from 26 ft,88,93
381,4,8:07.0,Defensive rebound by M. Dunleavy,,88,93
382,4,7:52.0,D. Schröder makes 2-pt jump shot from 18 ft,,90,93
383,4,7:25.0,,J. Holiday makes 2-pt jump shot from 16 ft,90,95
