,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PORTLAND_ACTION,BROOKLYN_SCORE,PORTLAND_SCORE
26,1,9:12.0,,D. Lillard makes 2-pt layup from 2 ft,8,13
27,1,9:12.0,Brooklyn full timeout,,8,13
28,1,9:12.0,T. Booker enters the game for R. Hollis-Jefferson,,8,13
29,1,8:54.0,B. Lopez misses 2-pt hook shot from 6 ft,,8,13
30,1,8:51.0,,Defensive rebound by N. Vonleh,8,13
31,1,8:40.0,,M. Harkless makes 2-pt hook shot from 1 ft (assist by J. Nurkić),8,15
32,1,8:27.0,C. LeVert makes 2-pt layup from 1 ft (assist by B. Lopez),,10,15
33,1,8:09.0,,N. Vonleh misses 2-pt jump shot from 22 ft,10,15
34,1,8:08.0,Defensive rebound by T. Booker,,10,15
35,1,7:56.0,T. Booker makes 2-pt layup from 2 ft (assist by C. LeVert),,12,15
36,1,7:35.0,,N. Vonleh makes 2-pt jump shot from 19 ft,12,17
37,1,7:20.0,T. Booker misses 3-pt jump shot from 25 ft,,12,17
38,1,7:19.0,,Defensive rebound by D. Lillard,12,17
39,1,7:06.0,,Personal foul by J. Lin (drawn by J. Nurkić),12,17
40,1,7:06.0,S. Dinwiddie enters the game for J. Lin,,12,17
41,1,7:00.0,,D. Lillard misses 3-pt jump shot from 26 ft,12,17
42,1,6:59.0,Defensive rebound by Team,,12,17
43,1,6:49.0,Turnover by B. Lopez (bad pass; steal by N. Vonleh),,12,17
44,1,6:43.0,,C. McCollum misses 2-pt jump shot from 15 ft,12,17
45,1,6:42.0,Defensive rebound by B. Lopez,,12,17
46,1,6:29.0,C. LeVert makes 2-pt jump shot from 15 ft,,14,17
47,1,6:07.0,,Turnover by D. Lillard (bad pass; steal by C. LeVert),14,17
48,1,5:57.0,Turnover by S. Dinwiddie (lost ball),,14,17
49,1,5:32.0,,N. Vonleh misses 2-pt jump shot from 11 ft,14,17
50,1,5:32.0,Defensive rebound by R. Foye,,14,17
51,1,5:24.0,Turnover by R. Foye (bad pass; steal by M. Harkless),,14,17
52,1,5:21.0,,Shooting foul by S. Dinwiddie (drawn by M. Harkless),14,17
53,1,5:21.0,,M. Harkless misses free throw 1 of 2,14,17
54,1,5:21.0,,Offensive rebound by Team,14,17
55,1,5:21.0,,A. Crabbe enters the game for C. McCollum,14,17
56,1,5:21.0,I. Whitehead enters the game for C. LeVert,,14,17
57,1,5:21.0,,M. Harkless makes free throw 2 of 2,14,18
58,1,5:06.0,T. Booker misses 2-pt jump shot from 20 ft,,14,18
59,1,5:05.0,,Defensive rebound by Team,14,18
60,1,4:54.0,,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),14,20
61,1,4:32.0,R. Foye misses 3-pt jump shot from 26 ft,,14,20
62,1,4:31.0,,Defensive rebound by A. Crabbe,14,20
63,1,4:22.0,,Turnover by D. Lillard (lost ball; steal by T. Booker),14,20
64,1,4:00.0,Turnover by T. Booker (lost ball; steal by J. Nurkić),,14,20
65,1,3:55.0,,Shooting foul by B. Lopez (drawn by J. Nurkić),14,20
66,1,3:55.0,,J. Nurkić makes 2-pt jump shot from 4 ft,14,22
67,1,3:55.0,S. Kilpatrick enters the game for R. Foye,,14,22
68,1,3:55.0,,S. Napier enters the game for M. Harkless,14,22
69,1,3:55.0,,A. Aminu enters the game for N. Vonleh,14,22
70,1,3:55.0,Q. Acy enters the game for B. Lopez,,14,22
71,1,3:55.0,,J. Nurkić makes free throw 1 of 1,14,23
72,1,3:38.0,Turnover by T. Booker (lost ball),,14,23
73,1,3:38.0,,M. Leonard enters the game for J. Nurkić,14,23
74,1,3:24.0,,Turnover by D. Lillard (lost ball),14,23
75,1,3:16.0,S. Dinwiddie misses 2-pt jump shot from 15 ft,,14,23
76,1,3:14.0,Offensive rebound by S. Dinwiddie,,14,23
77,1,3:10.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,17,23
78,1,2:48.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by A. Aminu),17,26
79,1,2:31.0,Q. Acy makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),,20,26
80,1,2:12.0,,M. Leonard makes 2-pt jump shot from 3 ft (assist by A. Crabbe),20,28
81,1,1:57.0,Personal foul by A. Crabbe (drawn by S. Dinwiddie),,20,28
82,1,1:57.0,,Portland full timeout,20,28
83,1,1:57.0,,C. McCollum enters the game for D. Lillard,20,28
84,1,1:47.0,S. Kilpatrick makes 2-pt jump shot from 23 ft,,22,28
85,1,1:46.0,,Portland full timeout,22,28
86,1,1:46.0,,P. Connaughton enters the game for A. Crabbe,22,28
87,1,1:26.0,,M. Leonard makes 2-pt jump shot from 12 ft (assist by C. McCollum),22,30
88,1,1:07.0,I. Whitehead misses 2-pt jump shot from 20 ft,,22,30
89,1,1:07.0,,Defensive rebound by Team,22,30
90,1,0:57.0,,C. McCollum makes 3-pt jump shot from 25 ft,22,33
91,1,0:45.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by I. Whitehead),,25,33
92,1,0:34.0,,C. McCollum makes 2-pt layup from 2 ft,25,35
93,1,0:25.0,Personal foul by C. McCollum (drawn by S. Dinwiddie),,25,35
94,1,0:25.0,S. Dinwiddie makes free throw 1 of 2,,26,35
95,1,0:25.0,S. Dinwiddie makes free throw 2 of 2,,27,35
96,1,0:02.0,,C. McCollum makes 2-pt layup from 3 ft,27,37
97,1,0:00.0,S. Dinwiddie misses 3-pt jump shot from 54 ft,,27,37
98,1,0:00.0,Offensive rebound by Team,,27,37
99,2,11:48.0,Violation by I. Whitehead (kicked ball),,27,37
100,2,11:42.0,,Turnover by S. Napier (lost ball),27,37
101,2,11:29.0,Personal foul by S. Napier (drawn by R. Hollis-Jefferson),,27,37
102,2,11:18.0,Turnover by Q. Acy (lost ball; steal by S. Napier),,27,37
103,2,11:10.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),27,40
104,2,10:57.0,S. Dinwiddie makes 2-pt jump shot from 22 ft,,29,40
105,2,10:34.0,,A. Aminu makes 2-pt dunk at rim (assist by P. Connaughton),29,42
106,2,10:33.0,Brooklyn full timeout,,29,42
107,2,10:16.0,Q. Acy misses 3-pt jump shot from 23 ft,,29,42
108,2,10:15.0,,Defensive rebound by A. Aminu,29,42
109,2,10:05.0,,Turnover by P. Connaughton (bad pass; steal by K. McDaniels),29,42
110,2,9:53.0,I. Whitehead misses 3-pt jump shot from 24 ft,,29,42
111,2,9:52.0,,Defensive rebound by M. Leonard,29,42
112,2,9:41.0,,C. McCollum misses 2-pt jump shot from 19 ft,29,42
113,2,9:41.0,Defensive rebound by S. Dinwiddie,,29,42
114,2,9:32.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,29,42
115,2,9:31.0,,Defensive rebound by P. Connaughton,29,42
116,2,9:22.0,,Personal foul by Q. Acy (drawn by C. McCollum),29,42
117,2,9:15.0,,Personal block foul by I. Whitehead (drawn by S. Napier),29,42
118,2,9:03.0,,A. Aminu makes 2-pt jump shot from 2 ft,29,44
119,2,8:48.0,R. Hollis-Jefferson makes 2-pt jump shot from 21 ft,,31,44
120,2,8:33.0,,Personal foul by I. Whitehead (drawn by M. Leonard),31,44
121,2,8:27.0,,Turnover by A. Aminu (3 sec),31,44
122,2,8:16.0,Q. Acy makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,34,44
123,2,7:57.0,,A. Crabbe enters the game for P. Connaughton,34,44
124,2,7:49.0,,C. McCollum makes 2-pt jump shot from 7 ft,34,46
125,2,7:49.0,,Shooting foul by Q. Acy (drawn by C. McCollum),34,46
126,2,7:49.0,,C. McCollum makes free throw 1 of 1,34,47
127,2,7:32.0,R. Hollis-Jefferson misses 2-pt jump shot from 20 ft,,34,47
128,2,7:31.0,,Defensive rebound by C. McCollum,34,47
129,2,7:26.0,,C. McCollum misses 2-pt jump shot from 8 ft (block by S. Dinwiddie),34,47
130,2,7:25.0,,Offensive rebound by S. Napier,34,47
131,2,7:24.0,,S. Napier misses 3-pt jump shot from 22 ft,34,47
132,2,7:22.0,Defensive rebound by S. Dinwiddie,,34,47
133,2,7:08.0,Brooklyn full timeout,,34,47
134,2,7:08.0,S. Kilpatrick enters the game for Q. Acy,,34,47
135,2,7:08.0,B. Lopez enters the game for K. McDaniels,,34,47
136,2,7:08.0,,D. Lillard enters the game for C. McCollum,34,47
137,2,7:08.0,,J. Nurkić enters the game for S. Napier,34,47
138,2,7:08.0,,M. Harkless enters the game for M. Leonard,34,47
139,2,6:59.0,S. Kilpatrick makes 3-pt jump shot from 25 ft,,37,47
140,2,6:49.0,,Personal foul by I. Whitehead (drawn by A. Crabbe),37,47
141,2,6:49.0,,A. Crabbe misses free throw 1 of 2,37,47
142,2,6:49.0,,Offensive rebound by Team,37,47
143,2,6:49.0,,A. Crabbe makes free throw 2 of 2,37,48
144,2,6:35.0,S. Kilpatrick misses 2-pt layup from 2 ft (block by M. Harkless),,37,48
145,2,6:35.0,Offensive rebound by R. Hollis-Jefferson,,37,48
146,2,6:24.0,B. Lopez makes 2-pt jump shot from 22 ft (assist by R. Hollis-Jefferson),,39,48
147,2,6:14.0,,Shooting foul by S. Dinwiddie (drawn by D. Lillard),39,48
148,2,6:14.0,,D. Lillard misses free throw 1 of 2,39,48
149,2,6:14.0,,Offensive rebound by Team,39,48
150,2,6:14.0,C. LeVert enters the game for S. Dinwiddie,,39,48
151,2,6:14.0,,D. Lillard makes free throw 2 of 2,39,49
152,2,6:02.0,C. LeVert makes 2-pt hook shot from 7 ft,,41,49
153,2,5:42.0,,A. Crabbe makes 2-pt jump shot from 14 ft (assist by D. Lillard),41,51
154,2,5:29.0,B. Lopez misses 3-pt jump shot from 27 ft,,41,51
155,2,5:28.0,,Defensive rebound by A. Crabbe,41,51
156,2,5:19.0,,D. Lillard misses 2-pt layup from 3 ft,41,51
157,2,5:19.0,,Offensive rebound by J. Nurkić,41,51
158,2,5:19.0,,J. Nurkić misses 2-pt layup from 1 ft,41,51
159,2,5:17.0,Defensive rebound by B. Lopez,,41,51
160,2,5:11.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by C. LeVert),,44,51
161,2,5:11.0,,Portland full timeout,44,51
162,2,5:11.0,J. Lin enters the game for I. Whitehead,,44,51
163,2,4:55.0,,A. Aminu misses 3-pt jump shot from 23 ft,44,51
164,2,4:53.0,Defensive rebound by J. Lin,,44,51
165,2,4:44.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),,46,51
166,2,4:26.0,,Turnover by J. Nurkić (lost ball; steal by R. Hollis-Jefferson),46,51
167,2,4:08.0,B. Lopez misses 2-pt jump shot from 3 ft (block by M. Harkless),,46,51
168,2,4:08.0,,Defensive rebound by Team,46,51
169,2,3:49.0,,M. Harkless makes 2-pt layup from 1 ft,46,53
170,2,3:39.0,,C. McCollum enters the game for A. Crabbe,46,53
171,2,3:24.0,Turnover by Team (shot clock),,46,53
172,2,3:08.0,,D. Lillard misses 2-pt jump shot from 22 ft,46,53
173,2,3:07.0,Defensive rebound by J. Lin,,46,53
174,2,2:57.0,B. Lopez misses 2-pt jump shot from 14 ft,,46,53
175,2,2:55.0,Offensive rebound by R. Hollis-Jefferson,,46,53
176,2,2:49.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,46,53
177,2,2:49.0,,Defensive rebound by C. McCollum,46,53
178,2,2:42.0,,C. McCollum misses 2-pt layup from 2 ft (block by B. Lopez),46,53
179,2,2:40.0,Defensive rebound by B. Lopez,,46,53
180,2,2:30.0,J. Lin makes 2-pt jump shot from 11 ft,,48,53
181,2,2:11.0,,D. Lillard misses 2-pt layup from 2 ft (block by B. Lopez),48,53
182,2,2:10.0,Defensive rebound by R. Hollis-Jefferson,,48,53
183,2,2:04.0,J. Lin makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),,51,53
184,2,1:46.0,,M. Harkless misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),51,53
185,2,1:45.0,Defensive rebound by S. Kilpatrick,,51,53
186,2,1:32.0,S. Kilpatrick misses 2-pt layup from 2 ft (block by M. Harkless),,51,53
187,2,1:30.0,,Defensive rebound by D. Lillard,51,53
188,2,1:25.0,,D. Lillard makes 2-pt jump shot from 7 ft,51,55
189,2,1:08.0,B. Lopez makes 2-pt hook shot from 4 ft,,53,55
190,2,0:46.0,,Turnover by A. Aminu (lost ball),53,55
191,2,0:46.0,Official timeout,,53,55
192,2,0:29.0,B. Lopez makes 2-pt jump shot from 2 ft (assist by J. Lin),,55,55
193,2,0:10.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),55,58
194,2,0:04.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Kilpatrick),,57,58
195,2,0:00.0,,C. McCollum misses 2-pt jump shot from 5 ft,57,58
196,2,0:00.0,,Offensive rebound by Team,57,58
197,3,11:38.0,,J. Nurkić misses 2-pt hook shot from 3 ft,57,58
198,3,11:37.0,,Offensive rebound by Team,57,58
199,3,11:34.0,,C. McCollum makes 2-pt jump shot from 10 ft (assist by M. Harkless),57,60
200,3,11:22.0,J. Lin misses 3-pt jump shot from 23 ft,,57,60
201,3,11:21.0,,Defensive rebound by N. Vonleh,57,60
202,3,11:09.0,,J. Nurkić makes 2-pt hook shot from 8 ft,57,62
203,3,11:03.0,Turnover by J. Lin (bad pass),,57,62
204,3,10:48.0,,C. McCollum misses 2-pt jump shot from 20 ft,57,62
205,3,10:47.0,Defensive rebound by C. LeVert,,57,62
206,3,10:38.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by C. LeVert),,59,62
207,3,10:17.0,,J. Nurkić misses 2-pt layup from 2 ft,59,62
208,3,10:17.0,Defensive rebound by J. Lin,,59,62
209,3,10:06.0,J. Lin misses 2-pt layup from 2 ft,,59,62
210,3,10:05.0,,Defensive rebound by J. Nurkić,59,62
211,3,9:53.0,,M. Harkless makes 2-pt jump shot from 3 ft (assist by D. Lillard),59,64
212,3,9:41.0,C. LeVert misses 2-pt layup from 2 ft,,59,64
213,3,9:41.0,,Defensive rebound by N. Vonleh,59,64
214,3,9:31.0,,D. Lillard misses 2-pt layup from 2 ft,59,64
215,3,9:31.0,,Offensive rebound by Team,59,64
216,3,9:21.0,,J. Nurkić misses 2-pt layup from 2 ft,59,64
217,3,9:20.0,Defensive rebound by B. Lopez,,59,64
218,3,9:14.0,J. Lin makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,62,64
219,3,8:56.0,,D. Lillard makes 2-pt jump shot from 20 ft (assist by J. Nurkić),62,66
220,3,8:33.0,C. LeVert misses 3-pt jump shot from 26 ft,,62,66
221,3,8:32.0,,Defensive rebound by D. Lillard,62,66
222,3,8:27.0,,Personal foul by C. LeVert (drawn by M. Harkless),62,66
223,3,8:17.0,,Turnover by D. Lillard (lost ball; steal by J. Lin),62,66
224,3,8:12.0,C. LeVert misses 2-pt layup from 2 ft,,62,66
225,3,8:11.0,,Defensive rebound by J. Nurkić,62,66
226,3,8:08.0,,Turnover by J. Nurkić (lost ball; steal by C. LeVert),62,66
227,3,8:08.0,Shooting foul by J. Nurkić (drawn by C. LeVert),,62,66
228,3,8:08.0,C. LeVert makes free throw 1 of 2,,63,66
229,3,8:08.0,C. LeVert misses free throw 2 of 2,,63,66
230,3,8:07.0,,Defensive rebound by C. McCollum,63,66
231,3,7:55.0,,J. Nurkić misses 2-pt jump shot from 2 ft (block by J. Lin),63,66
232,3,7:55.0,,Offensive rebound by Team,63,66
233,3,7:52.0,,M. Harkless makes 2-pt layup from 2 ft,63,68
234,3,7:52.0,,Shooting foul by R. Hollis-Jefferson (drawn by M. Harkless),63,68
235,3,7:52.0,,M. Harkless makes free throw 1 of 1,63,69
236,3,7:40.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,65,69
237,3,7:40.0,Shooting foul by M. Harkless (drawn by R. Hollis-Jefferson),,65,69
238,3,7:40.0,R. Hollis-Jefferson misses free throw 1 of 1,,65,69
239,3,7:39.0,,Defensive rebound by N. Vonleh,65,69
240,3,7:23.0,,Personal foul by R. Foye (drawn by C. McCollum),65,69
241,3,7:19.0,,D. Lillard makes 3-pt jump shot from 23 ft (assist by M. Harkless),65,72
242,3,7:10.0,J. Lin misses 3-pt jump shot from 24 ft,,65,72
243,3,7:10.0,,Defensive rebound by M. Harkless,65,72
244,3,7:00.0,,Shooting foul by J. Lin (drawn by J. Nurkić),65,72
245,3,7:00.0,,J. Nurkić misses free throw 1 of 2,65,72
246,3,7:00.0,,Offensive rebound by Team,65,72
247,3,7:00.0,S. Dinwiddie enters the game for J. Lin,,65,72
248,3,7:00.0,,J. Nurkić makes free throw 2 of 2,65,73
249,3,6:43.0,C. LeVert misses 3-pt jump shot from 25 ft,,65,73
250,3,6:43.0,,Defensive rebound by J. Nurkić,65,73
251,3,6:24.0,,Turnover by N. Vonleh (bad pass; steal by B. Lopez),65,73
252,3,6:19.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,65,73
253,3,6:19.0,,Defensive rebound by Team,65,73
254,3,6:01.0,,C. McCollum misses 2-pt jump shot from 5 ft,65,73
255,3,6:01.0,,Offensive rebound by N. Vonleh,65,73
256,3,6:01.0,,N. Vonleh misses 2-pt layup from 1 ft,65,73
257,3,6:01.0,Defensive rebound by B. Lopez,,65,73
258,3,5:47.0,B. Lopez makes 2-pt dunk at rim (assist by C. LeVert),,67,73
259,3,5:27.0,,M. Harkless makes 3-pt jump shot from 24 ft (assist by D. Lillard),67,76
260,3,5:27.0,Brooklyn full timeout,,67,76
261,3,5:27.0,,A. Crabbe enters the game for C. McCollum,67,76
262,3,5:27.0,I. Whitehead enters the game for C. LeVert,,67,76
263,3,5:07.0,B. Lopez makes 2-pt hook shot from 14 ft (assist by R. Hollis-Jefferson),,69,76
264,3,4:46.0,,N. Vonleh misses 2-pt hook shot from 4 ft,69,76
265,3,4:45.0,Defensive rebound by R. Hollis-Jefferson,,69,76
266,3,4:40.0,B. Lopez misses 3-pt jump shot from 23 ft,,69,76
267,3,4:39.0,,Defensive rebound by A. Crabbe,69,76
268,3,4:30.0,,J. Nurkić makes 2-pt hook shot from 3 ft (assist by D. Lillard),69,78
269,3,4:18.0,B. Lopez makes 2-pt jump shot from 5 ft,,71,78
270,3,4:18.0,Shooting foul by D. Lillard (drawn by B. Lopez),,71,78
271,3,4:18.0,B. Lopez misses free throw 1 of 1,,71,78
272,3,4:18.0,,Defensive rebound by A. Aminu,71,78
273,3,4:18.0,,M. Leonard enters the game for N. Vonleh,71,78
274,3,4:18.0,S. Kilpatrick enters the game for R. Foye,,71,78
275,3,4:18.0,,A. Aminu enters the game for J. Nurkić,71,78
276,3,4:18.0,T. Booker enters the game for R. Hollis-Jefferson,,71,78
277,3,4:03.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),71,81
278,3,3:54.0,S. Kilpatrick misses 2-pt jump shot from 21 ft,,71,81
279,3,3:53.0,,Defensive rebound by A. Aminu,71,81
280,3,3:33.0,,A. Aminu misses 2-pt layup from 2 ft (block by T. Booker),71,81
281,3,3:33.0,,Offensive rebound by M. Harkless,71,81
282,3,3:33.0,,Shooting foul by T. Booker (drawn by M. Harkless),71,81
283,3,3:33.0,,M. Harkless makes free throw 1 of 2,71,82
284,3,3:33.0,Q. Acy enters the game for B. Lopez,,71,82
285,3,3:33.0,,M. Harkless makes free throw 2 of 2,71,83
286,3,3:14.0,T. Booker misses 2-pt jump shot from 3 ft,,71,83
287,3,3:13.0,Offensive rebound by Team,,71,83
288,3,3:13.0,,S. Napier enters the game for M. Harkless,71,83
289,3,3:03.0,Shooting foul by D. Lillard (drawn by S. Dinwiddie),,71,83
290,3,3:03.0,,Portland full timeout,71,83
291,3,3:03.0,S. Dinwiddie makes free throw 1 of 3,,72,83
292,3,3:03.0,S. Dinwiddie makes free throw 2 of 3,,73,83
293,3,3:03.0,S. Dinwiddie makes free throw 3 of 3,,74,83
294,3,2:48.0,,A. Crabbe misses 3-pt jump shot from 25 ft,74,83
295,3,2:47.0,,Offensive rebound by M. Leonard,74,83
296,3,2:33.0,,S. Napier misses 3-pt jump shot from 25 ft,74,83
297,3,2:32.0,Defensive rebound by Q. Acy,,74,83
298,3,2:23.0,S. Dinwiddie makes 2-pt jump shot from 19 ft,,76,83
299,3,1:50.0,,S. Napier misses 2-pt jump shot from 19 ft,76,83
300,3,1:50.0,,Offensive rebound by Team,76,83
301,3,1:50.0,,Turnover by Team (shot clock),76,83
302,3,1:50.0,,C. McCollum enters the game for D. Lillard,76,83
303,3,1:39.0,T. Booker makes 2-pt layup from 2 ft (assist by S. Kilpatrick),,78,83
304,3,1:14.0,,M. Leonard makes 2-pt jump shot from 16 ft,78,85
305,3,1:05.0,I. Whitehead makes 2-pt jump shot from 1 ft,,80,85
306,3,0:52.0,,C. McCollum makes 2-pt jump shot from 20 ft,80,87
307,3,0:31.0,I. Whitehead makes 2-pt jump shot from 17 ft,,82,87
308,3,0:20.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by M. Leonard),82,90
309,3,0:09.0,Turnover by T. Booker (lost ball; steal by S. Napier),,82,90
310,3,0:01.0,,A. Aminu misses 2-pt layup from 2 ft,82,90
311,3,0:01.0,,Offensive rebound by A. Aminu,82,90
312,3,0:00.0,,A. Aminu misses 2-pt layup from 2 ft,82,90
313,3,0:00.0,,Offensive rebound by Team,82,90
314,4,11:42.0,Personal foul by A. Aminu (drawn by Q. Acy),,82,90
315,4,11:36.0,S. Kilpatrick misses 2-pt jump shot from 15 ft (block by C. McCollum),,82,90
316,4,11:32.0,,Defensive rebound by A. Aminu,82,90
317,4,11:30.0,,A. Aminu makes 2-pt layup from 1 ft,82,92
318,4,11:13.0,S. Dinwiddie makes 2-pt jump shot from 20 ft,,84,92
319,4,10:47.0,,S. Napier makes 3-pt jump shot from 23 ft (assist by C. McCollum),84,95
320,4,10:35.0,S. Dinwiddie makes 2-pt jump shot from 16 ft,,86,95
321,4,10:35.0,Shooting foul by S. Napier (drawn by S. Dinwiddie),,86,95
322,4,10:35.0,S. Dinwiddie makes free throw 1 of 1,,87,95
323,4,10:16.0,,Shooting foul by Q. Acy (drawn by A. Crabbe),87,95
324,4,10:16.0,,A. Crabbe makes free throw 1 of 2,87,96
325,4,10:16.0,,A. Crabbe makes free throw 2 of 2,87,97
326,4,10:05.0,S. Kilpatrick misses 2-pt layup from 2 ft,,87,97
327,4,10:04.0,Offensive rebound by T. Booker,,87,97
328,4,10:04.0,T. Booker makes 2-pt layup from 1 ft,,89,97
329,4,9:51.0,,C. McCollum misses 2-pt jump shot from 17 ft,89,97
330,4,9:50.0,Defensive rebound by T. Booker,,89,97
331,4,9:43.0,Turnover by I. Whitehead (lost ball; steal by S. Napier),,89,97
332,4,9:38.0,,S. Napier misses 2-pt layup from 2 ft,89,97
333,4,9:38.0,Defensive rebound by T. Booker,,89,97
334,4,9:33.0,Shooting foul by M. Leonard (drawn by Q. Acy),,89,97
335,4,9:33.0,Q. Acy misses free throw 1 of 2,,89,97
336,4,9:33.0,Offensive rebound by Team,,89,97
337,4,9:33.0,Q. Acy makes free throw 2 of 2,,90,97
338,4,9:12.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by S. Napier),90,100
339,4,9:00.0,I. Whitehead makes 2-pt jump shot from 10 ft,,92,100
340,4,8:37.0,,C. McCollum makes 3-pt jump shot from 26 ft,92,103
341,4,8:36.0,Brooklyn full timeout,,92,103
342,4,8:36.0,B. Lopez enters the game for Q. Acy,,92,103
343,4,8:36.0,,D. Lillard enters the game for S. Napier,92,103
344,4,8:20.0,B. Lopez makes 2-pt jump shot from 15 ft,,94,103
345,4,8:04.0,,D. Lillard misses 3-pt jump shot from 23 ft,94,103
346,4,8:03.0,Defensive rebound by T. Booker,,94,103
347,4,7:53.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,97,103
348,4,7:40.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by D. Lillard),97,106
349,4,7:23.0,B. Lopez misses 3-pt jump shot from 24 ft,,97,106
350,4,7:23.0,,Defensive rebound by D. Lillard,97,106
351,4,7:14.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),97,109
352,4,7:00.0,S. Kilpatrick misses 2-pt jump shot from 7 ft,,97,109
353,4,7:00.0,Offensive rebound by S. Kilpatrick,,97,109
354,4,6:56.0,B. Lopez misses 2-pt jump shot from 16 ft,,97,109
355,4,6:55.0,,Defensive rebound by M. Leonard,97,109
356,4,6:44.0,,D. Lillard misses 3-pt jump shot from 25 ft,97,109
357,4,6:44.0,Defensive rebound by T. Booker,,97,109
358,4,6:26.0,,M. Harkless enters the game for A. Crabbe,97,109
359,4,6:26.0,,J. Nurkić enters the game for M. Leonard,97,109
360,4,6:26.0,J. Lin enters the game for I. Whitehead,,97,109
361,4,6:23.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by J. Lin),,100,109
362,4,5:59.0,,A. Aminu makes 2-pt layup from 2 ft,100,111
363,4,5:52.0,B. Lopez misses 2-pt layup from 1 ft,,100,111
364,4,5:52.0,,Defensive rebound by A. Aminu,100,111
365,4,5:52.0,,Personal foul by T. Booker (drawn by A. Aminu),100,111
366,4,5:52.0,Official timeout,,100,111
367,4,5:52.0,R. Hollis-Jefferson enters the game for T. Booker,,100,111
368,4,5:37.0,,C. McCollum makes 2-pt jump shot from 14 ft (assist by D. Lillard),100,113
369,4,5:22.0,Shooting foul by M. Harkless (drawn by B. Lopez),,100,113
