,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
44,1,6:24.0,,Defensive rebound by D. Liggins,7,15
45,1,6:19.0,,Personal foul by J. Henson (drawn by K. Irving),7,15
46,1,6:14.0,,Shooting foul by R. Vaughn (drawn by T. Thompson),7,15
47,1,6:14.0,,T. Thompson misses free throw 1 of 2,7,15
48,1,6:14.0,,Offensive rebound by Team,7,15
49,1,6:14.0,,T. Thompson misses free throw 2 of 2,7,15
50,1,6:11.0,Defensive rebound by J. Henson,,7,15
51,1,6:03.0,J. Henson misses 2-pt dunk at rim,,7,15
52,1,6:01.0,,Defensive rebound by T. Thompson,7,15
53,1,5:54.0,,L. James misses 3-pt jump shot from 25 ft,7,15
54,1,5:53.0,Defensive rebound by J. Parker,,7,15
55,1,5:46.0,M. Teletović misses 3-pt jump shot from 25 ft,,7,15
56,1,5:46.0,Offensive rebound by J. Henson,,7,15
57,1,5:39.0,J. Henson makes 2-pt layup at rim,,9,15
58,1,5:26.0,,K. Irving makes 2-pt layup from 1 ft,9,17
59,1,5:06.0,R. Vaughn misses 2-pt jump shot from 14 ft,,9,17
60,1,5:05.0,,Defensive rebound by L. James,9,17
61,1,4:54.0,,R. Jefferson makes 3-pt jump shot from 25 ft (assist by K. Irving),9,20
62,1,4:42.0,J. Parker makes 2-pt jump shot from 20 ft (assist by M. Dellavedova),,11,20
63,1,4:40.0,,Cleveland full timeout,11,20
64,1,4:40.0,M. Brogdon enters the game for J. Henson,,11,20
65,1,4:40.0,G. Monroe enters the game for M. Dellavedova,,11,20
66,1,4:25.0,,L. James makes 2-pt layup from 1 ft (assist by R. Jefferson),11,22
67,1,4:10.0,M. Brogdon makes 2-pt layup from 1 ft,,13,22
68,1,3:56.0,,K. Irving makes 2-pt jump shot from 12 ft,13,24
69,1,3:37.0,,I. Shumpert enters the game for L. James,13,24
70,1,3:29.0,G. Monroe makes 2-pt jump shot from 10 ft,,15,24
71,1,3:13.0,,Turnover by K. Irving (bad pass; steal by M. Brogdon),15,24
72,1,3:07.0,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),,17,24
73,1,2:46.0,,K. Irving makes 2-pt layup from 1 ft,17,26
74,1,2:31.0,M. Teletović misses 3-pt jump shot from 25 ft,,17,26
75,1,2:31.0,,Defensive rebound by K. Irving,17,26
76,1,2:25.0,G. Antetokounmpo enters the game for J. Parker,,17,26
77,1,2:25.0,,J. McRae enters the game for D. Liggins,17,26
78,1,2:11.0,,J. McRae misses 2-pt layup from 2 ft,17,26
79,1,2:10.0,Defensive rebound by G. Monroe,,17,26
80,1,1:50.0,R. Vaughn misses 2-pt dunk at rim (block by T. Thompson),,17,26
81,1,1:49.0,,Defensive rebound by T. Thompson,17,26
82,1,1:41.0,,I. Shumpert misses 2-pt jump shot from 15 ft,17,26
83,1,1:40.0,Defensive rebound by G. Antetokounmpo,,17,26
84,1,1:35.0,Shooting block foul by T. Thompson (drawn by G. Antetokounmpo),,17,26
85,1,1:35.0,G. Antetokounmpo makes free throw 1 of 2,,18,26
86,1,1:35.0,,C. Frye enters the game for T. Thompson,18,26
87,1,1:35.0,G. Antetokounmpo makes free throw 2 of 2,,19,26
88,1,1:19.0,,R. Jefferson makes 2-pt layup from 1 ft (assist by K. Irving),19,28
89,1,1:03.0,M. Brogdon misses 2-pt jump shot from 15 ft (block by R. Jefferson),,19,28
90,1,1:02.0,,Defensive rebound by J. McRae,19,28
91,1,0:46.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by K. Irving),19,31
92,1,0:36.0,G. Monroe misses 2-pt layup from 1 ft,,19,31
93,1,0:36.0,,Defensive rebound by J. McRae,19,31
94,1,0:31.0,,Turnover by K. Irving (palming),19,31
95,1,0:31.0,,M. Dunleavy enters the game for R. Jefferson,19,31
96,1,0:31.0,,D. Liggins enters the game for K. Irving,19,31
97,1,0:13.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,21,31
98,1,0:13.0,Shooting foul by D. Liggins (drawn by G. Antetokounmpo),,21,31
99,1,0:13.0,G. Antetokounmpo makes free throw 1 of 1,,22,31
100,1,0:02.0,,J. McRae misses 2-pt jump shot from 14 ft,22,31
101,1,0:01.0,Defensive rebound by G. Monroe,,22,31
102,1,0:00.0,G. Monroe misses 3-pt jump shot from 62 ft,,22,31
103,1,0:00.0,Offensive rebound by Team,,22,31
104,2,11:49.0,,L. James misses 2-pt layup from 1 ft (block by G. Antetokounmpo),22,31
105,2,11:48.0,Defensive rebound by G. Monroe,,22,31
106,2,11:42.0,Shooting foul by C. Frye (drawn by G. Antetokounmpo),,22,31
107,2,11:42.0,G. Antetokounmpo makes free throw 1 of 2,,23,31
108,2,11:42.0,G. Antetokounmpo makes free throw 2 of 2,,24,31
109,2,11:31.0,,Personal foul by G. Monroe (drawn by C. Frye),24,31
110,2,11:25.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,24,31
111,2,11:25.0,Defensive rebound by G. Monroe,,24,31
112,2,11:12.0,Offensive foul by M. Brogdon (drawn by J. McRae),,24,31
113,2,11:12.0,Turnover by M. Brogdon (offensive foul),,24,31
114,2,10:56.0,,Turnover by L. James (bad pass; steal by M. Brogdon),24,31
115,2,10:43.0,G. Monroe misses 2-pt hook shot from 8 ft,,24,31
116,2,10:43.0,,Defensive rebound by L. James,24,31
117,2,10:24.0,,C. Frye makes 2-pt jump shot from 18 ft (assist by L. James),24,33
118,2,10:00.0,G. Monroe makes 2-pt layup at rim (assist by J. Terry),,26,33
119,2,9:45.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),26,36
120,2,9:32.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),,28,36
121,2,9:13.0,,J. McRae makes 2-pt layup from 2 ft (assist by M. Dunleavy),28,38
122,2,8:51.0,G. Monroe misses 2-pt jump shot from 6 ft (block by I. Shumpert),,28,38
123,2,8:50.0,,Defensive rebound by L. James,28,38
124,2,8:46.0,,L. James misses 2-pt layup from 1 ft,28,38
125,2,8:45.0,Defensive rebound by M. Brogdon,,28,38
126,2,8:39.0,Shooting foul by J. McRae (drawn by G. Antetokounmpo),,28,38
127,2,8:39.0,,Technical foul by J. McRae,28,38
128,2,8:39.0,Technical foul by G. Monroe,,28,38
129,2,8:39.0,Official timeout,,28,38
130,2,8:39.0,G. Antetokounmpo makes free throw 1 of 2,,29,38
131,2,8:39.0,M. Dellavedova enters the game for M. Brogdon,,28,38
132,2,8:39.0,M. Plumlee enters the game for G. Monroe,,28,38
133,2,8:39.0,G. Antetokounmpo makes free throw 2 of 2,,30,38
134,2,8:29.0,,L. James makes 2-pt layup from 3 ft (assist by M. Dunleavy),30,40
135,2,8:29.0,,Shooting foul by J. Terry (drawn by L. James),30,40
136,2,8:29.0,,L. James makes free throw 1 of 1,30,41
137,2,8:09.0,M. Plumlee misses 2-pt hook shot from 6 ft,,30,41
138,2,8:07.0,,Defensive rebound by L. James,30,41
139,2,8:00.0,,I. Shumpert misses 3-pt jump shot from 23 ft,30,41
140,2,8:00.0,Defensive rebound by G. Antetokounmpo,,30,41
141,2,7:51.0,T. Snell makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,33,41
142,2,7:34.0,,C. Frye misses 3-pt jump shot from 23 ft,33,41
143,2,7:34.0,Defensive rebound by M. Dellavedova,,33,41
144,2,7:24.0,Turnover by G. Antetokounmpo (lost ball; steal by J. McRae),,33,41
145,2,7:19.0,,Turnover by J. McRae (bad pass),33,41
146,2,7:19.0,,K. Irving enters the game for J. McRae,33,41
147,2,7:04.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,33,41
148,2,7:03.0,,Defensive rebound by I. Shumpert,33,41
149,2,6:59.0,,Shooting foul by T. Snell (drawn by K. Irving),33,41
150,2,6:59.0,,K. Irving makes free throw 1 of 2,33,42
151,2,6:59.0,,K. Irving misses free throw 2 of 2,33,42
152,2,6:59.0,J. Parker enters the game for T. Snell,,33,42
153,2,6:59.0,,T. Thompson enters the game for M. Dunleavy,33,42
154,2,6:57.0,Defensive rebound by G. Antetokounmpo,,33,42
155,2,6:41.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,33,42
156,2,6:41.0,,Defensive rebound by L. James,33,42
157,2,6:22.0,,L. James makes 3-pt jump shot from 23 ft (assist by K. Irving),33,45
158,2,5:54.0,M. Dellavedova makes 2-pt jump shot from 15 ft,,35,45
159,2,5:44.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),35,48
160,2,5:42.0,Milwaukee full timeout,,35,48
161,2,5:42.0,J. Henson enters the game for M. Plumlee,,35,48
162,2,5:26.0,J. Parker misses 2-pt jump shot from 17 ft,,35,48
163,2,5:26.0,,Defensive rebound by C. Frye,35,48
164,2,5:11.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),35,51
165,2,5:06.0,,R. Jefferson enters the game for L. James,35,51
166,2,4:51.0,J. Parker makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,38,51
167,2,4:24.0,,R. Jefferson misses 3-pt jump shot from 25 ft,38,51
168,2,4:23.0,Defensive rebound by J. Henson,,38,51
169,2,4:20.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,40,51
170,2,4:20.0,Shooting foul by C. Frye (drawn by G. Antetokounmpo),,40,51
171,2,4:20.0,G. Antetokounmpo makes free throw 1 of 1,,41,51
172,2,4:08.0,,Shooting foul by M. Dellavedova (drawn by K. Irving),41,51
173,2,4:08.0,,K. Irving makes free throw 1 of 3,41,52
174,2,4:08.0,,K. Irving makes free throw 2 of 3,41,53
175,2,4:08.0,,D. Liggins enters the game for C. Frye,41,53
176,2,4:08.0,,K. Irving makes free throw 3 of 3,41,54
177,2,3:51.0,J. Parker makes 2-pt jump shot from 4 ft (assist by G. Antetokounmpo),,43,54
178,2,3:25.0,,R. Jefferson makes 2-pt jump shot from 5 ft (assist by I. Shumpert),43,56
179,2,3:12.0,J. Parker makes 2-pt layup from 1 ft,,45,56
180,2,3:12.0,Shooting foul by K. Irving (drawn by J. Parker),,45,56
181,2,3:12.0,J. Parker makes free throw 1 of 1,,46,56
182,2,2:50.0,,T. Thompson misses 2-pt layup at rim (block by J. Parker),46,56
183,2,2:50.0,Defensive rebound by G. Antetokounmpo,,46,56
184,2,2:50.0,Personal foul by R. Jefferson (drawn by G. Antetokounmpo),,46,56
185,2,2:50.0,,Cleveland full timeout,46,56
186,2,2:50.0,G. Antetokounmpo makes free throw 1 of 2,,47,56
187,2,2:50.0,G. Antetokounmpo makes free throw 2 of 2,,48,56
188,2,2:35.0,,Turnover by K. Irving (lost ball; steal by M. Dellavedova),48,56
189,2,2:18.0,J. Parker misses 2-pt jump shot from 24 ft,,48,56
190,2,2:18.0,,Defensive rebound by K. Irving,48,56
191,2,2:09.0,,T. Thompson misses 2-pt layup from 2 ft (block by J. Henson),48,56
192,2,2:07.0,Defensive rebound by J. Henson,,48,56
193,2,2:01.0,J. Parker misses 2-pt layup from 2 ft (block by T. Thompson),,48,56
194,2,2:00.0,Offensive rebound by G. Antetokounmpo,,48,56
195,2,1:59.0,G. Antetokounmpo makes 2-pt dunk at rim,,50,56
196,2,1:33.0,,I. Shumpert misses 2-pt jump shot from 18 ft,50,56
197,2,1:32.0,,Offensive rebound by T. Thompson,50,56
198,2,1:28.0,,Turnover by T. Thompson (bad pass; steal by M. Dellavedova),50,56
199,2,1:21.0,G. Antetokounmpo makes 2-pt layup at rim (assist by J. Terry),,52,56
200,2,1:20.0,,Cleveland full timeout,52,56
201,2,0:59.0,,D. Liggins misses 2-pt jump shot from 10 ft (block by J. Henson),52,56
202,2,0:57.0,,Offensive rebound by T. Thompson,52,56
203,2,0:55.0,,K. Irving makes 2-pt jump shot from 11 ft (assist by T. Thompson),52,58
204,2,0:37.0,J. Henson misses 2-pt layup from 2 ft (block by D. Liggins),,52,58
205,2,0:37.0,Offensive rebound by J. Henson,,52,58
206,2,0:35.0,J. Henson makes 2-pt layup from 1 ft,,54,58
207,2,0:15.0,,Shooting foul by J. Henson (drawn by I. Shumpert),54,58
208,2,0:15.0,,I. Shumpert misses free throw 1 of 2,54,58
209,2,0:15.0,,Offensive rebound by Team,54,58
210,2,0:15.0,,J. McRae enters the game for R. Jefferson,54,58
211,2,0:15.0,,I. Shumpert makes free throw 2 of 2,54,59
212,3,11:37.0,,L. James makes 2-pt layup from 1 ft (assist by R. Jefferson),54,61
213,3,11:11.0,J. Henson misses 2-pt layup from 2 ft,,54,61
214,3,11:10.0,,Defensive rebound by D. Liggins,54,61
215,3,10:56.0,,K. Irving misses 2-pt jump shot from 10 ft,54,61
216,3,10:56.0,Defensive rebound by J. Henson,,54,61
217,3,10:43.0,G. Antetokounmpo makes 2-pt jump shot from 16 ft (assist by T. Snell),,56,61
218,3,10:16.0,,R. Jefferson misses 2-pt layup from 1 ft,56,61
219,3,10:15.0,,Offensive rebound by T. Thompson,56,61
220,3,10:15.0,,T. Thompson misses 2-pt layup from 1 ft,56,61
221,3,10:14.0,,Offensive rebound by T. Thompson,56,61
222,3,10:13.0,,Shooting foul by J. Henson (drawn by T. Thompson),56,61
223,3,10:13.0,,T. Thompson misses free throw 1 of 2,56,61
224,3,10:13.0,,Offensive rebound by Team,56,61
225,3,10:13.0,,T. Thompson makes free throw 2 of 2,56,62
226,3,9:53.0,J. Henson misses 2-pt hook shot from 8 ft,,56,62
227,3,9:51.0,,Defensive rebound by K. Irving,56,62
228,3,9:43.0,,Shooting foul by T. Snell (drawn by K. Irving),56,62
229,3,9:43.0,,K. Irving makes free throw 1 of 2,56,63
230,3,9:43.0,,K. Irving makes free throw 2 of 2,56,64
231,3,9:25.0,J. Parker misses 2-pt jump shot from 16 ft,,56,64
232,3,9:23.0,Offensive rebound by J. Henson,,56,64
233,3,9:18.0,Shooting block foul by R. Jefferson (drawn by G. Antetokounmpo),,56,64
234,3,9:18.0,G. Antetokounmpo misses free throw 1 of 2,,56,64
235,3,9:18.0,Offensive rebound by Team,,56,64
236,3,9:18.0,G. Antetokounmpo makes free throw 2 of 2,,57,64
237,3,9:06.0,,Turnover by L. James (bad pass; steal by G. Antetokounmpo),57,64
238,3,9:03.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,57,64
239,3,9:02.0,Offensive rebound by T. Snell,,57,64
240,3,9:02.0,T. Snell misses 2-pt dunk at rim,,57,64
241,3,9:01.0,,Defensive rebound by Team,57,64
242,3,8:43.0,,D. Liggins misses 2-pt layup from 3 ft,57,64
243,3,8:42.0,,Offensive rebound by T. Thompson,57,64
244,3,8:41.0,,T. Thompson misses 2-pt layup from 1 ft,57,64
245,3,8:40.0,Defensive rebound by J. Henson,,57,64
246,3,8:21.0,Turnover by Team (shot clock),,57,64
247,3,8:11.0,,Personal foul by G. Antetokounmpo (drawn by R. Jefferson),57,64
248,3,7:59.0,,K. Irving makes 3-pt jump shot from 25 ft,57,67
249,3,7:35.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,57,67
250,3,7:35.0,,Defensive rebound by T. Thompson,57,67
251,3,7:27.0,,K. Irving makes 2-pt layup from 1 ft,57,69
252,3,7:27.0,Milwaukee full timeout,,57,69
253,3,7:27.0,M. Brogdon enters the game for T. Snell,,57,69
254,3,7:11.0,J. Parker makes 2-pt jump shot from 7 ft (assist by G. Antetokounmpo),,59,69
255,3,6:57.0,,L. James misses 3-pt jump shot from 26 ft,59,69
256,3,6:56.0,Defensive rebound by M. Brogdon,,59,69
257,3,6:44.0,M. Brogdon makes 2-pt jump shot from 9 ft (assist by J. Parker),,61,69
258,3,6:22.0,,R. Jefferson misses 3-pt jump shot from 25 ft,61,69
259,3,6:22.0,,Offensive rebound by T. Thompson,61,69
260,3,6:22.0,,Personal foul by J. Henson (drawn by T. Thompson),61,69
261,3,6:22.0,G. Monroe enters the game for J. Henson,,61,69
262,3,6:16.0,,Turnover by K. Irving (bad pass; steal by G. Antetokounmpo),61,69
263,3,6:10.0,M. Brogdon makes 2-pt layup from 2 ft (assist by J. Parker),,63,69
264,3,6:09.0,,Cleveland full timeout,63,69
265,3,5:50.0,,L. James misses 2-pt jump shot from 16 ft,63,69
266,3,5:49.0,Defensive rebound by G. Monroe,,63,69
267,3,5:37.0,J. Parker makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,66,69
268,3,5:15.0,,D. Liggins makes 3-pt jump shot from 22 ft (assist by K. Irving),66,72
269,3,5:00.0,J. Parker makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,69,72
270,3,4:43.0,,K. Irving makes 2-pt layup from 1 ft,69,74
271,3,4:29.0,J. Parker misses 2-pt layup from 3 ft (block by T. Thompson),,69,74
272,3,4:28.0,Offensive rebound by G. Monroe,,69,74
273,3,4:27.0,G. Monroe makes 2-pt layup at rim,,71,74
274,3,4:09.0,,L. James makes 2-pt layup at rim (assist by R. Jefferson),71,76
275,3,3:54.0,J. Parker misses 3-pt jump shot from 22 ft,,71,76
276,3,3:53.0,,Defensive rebound by K. Irving,71,76
277,3,3:45.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by K. Irving),71,79
278,3,3:26.0,M. Brogdon misses 3-pt jump shot from 28 ft,,71,79
279,3,3:25.0,,Defensive rebound by L. James,71,79
280,3,3:17.0,,L. James makes 3-pt jump shot from 27 ft (assist by K. Irving),71,82
281,3,3:02.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,71,82
282,3,3:02.0,Offensive rebound by Team,,71,82
283,3,3:02.0,,Loose ball foul by T. Thompson (drawn by G. Antetokounmpo),71,82
284,3,3:02.0,,C. Frye enters the game for T. Thompson,71,82
285,3,3:02.0,,I. Shumpert enters the game for D. Liggins,71,82
286,3,3:02.0,M. Teletović enters the game for J. Parker,,71,82
287,3,3:02.0,T. Snell enters the game for M. Dellavedova,,71,82
288,3,2:49.0,Turnover by M. Teletović (lost ball),,71,82
289,3,2:36.0,,L. James misses 3-pt jump shot from 25 ft,71,82
290,3,2:36.0,Defensive rebound by G. Monroe,,71,82
291,3,2:22.0,G. Antetokounmpo makes 3-pt jump shot from 24 ft (assist by M. Brogdon),,74,82
292,3,2:03.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),74,84
293,3,1:46.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,74,84
294,3,1:46.0,,Defensive rebound by K. Irving,74,84
295,3,1:39.0,,K. Irving makes 2-pt layup from 1 ft,74,86
296,3,1:19.0,Shooting foul by K. Irving (drawn by T. Snell),,74,86
297,3,1:19.0,G. Monroe misses free throw 1 of 2,,74,86
298,3,1:19.0,Offensive rebound by Team,,74,86
299,3,1:19.0,,J. McRae enters the game for L. James,74,86
300,3,1:19.0,G. Monroe makes free throw 2 of 2,,75,86
301,3,1:05.0,,K. Irving misses 2-pt layup at rim (block by G. Monroe),75,86
302,3,1:03.0,Defensive rebound by M. Brogdon,,75,86
303,3,1:01.0,Shooting foul by J. McRae (drawn by G. Antetokounmpo),,75,86
304,3,1:01.0,G. Antetokounmpo makes free throw 1 of 2,,76,86
305,3,1:01.0,G. Antetokounmpo makes free throw 2 of 2,,77,86
306,3,0:41.0,,J. McRae makes 3-pt jump shot from 24 ft (assist by I. Shumpert),77,89
307,3,0:20.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,77,89
308,3,0:20.0,,Defensive rebound by J. McRae,77,89
309,3,0:01.0,,Shooting foul by M. Brogdon (drawn by K. Irving),77,89
310,3,0:01.0,,K. Irving makes 2-pt jump shot from 11 ft,77,91
311,3,0:01.0,,K. Irving makes free throw 1 of 1,77,92
312,4,11:42.0,Turnover by G. Monroe (bad pass),,77,92
313,4,11:28.0,,L. James misses 2-pt jump shot from 9 ft,77,92
314,4,11:27.0,,Offensive rebound by M. Dunleavy,77,92
315,4,11:21.0,,L. James misses 2-pt layup from 2 ft,77,92
316,4,11:19.0,Defensive rebound by M. Teletović,,77,92
317,4,11:08.0,M. Brogdon misses 2-pt layup from 2 ft,,77,92
318,4,11:06.0,,Defensive rebound by M. Dunleavy,77,92
319,4,10:58.0,,I. Shumpert misses 2-pt jump shot from 4 ft (block by M. Teletović),77,92
320,4,10:58.0,,Offensive rebound by Team,77,92
321,4,10:50.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),77,95
322,4,10:38.0,Personal foul by I. Shumpert (drawn by M. Brogdon),,77,95
323,4,10:32.0,J. Parker misses 2-pt jump shot from 7 ft,,77,95
324,4,10:31.0,,Defensive rebound by L. James,77,95
325,4,10:21.0,,C. Frye misses 3-pt jump shot from 26 ft,77,95
326,4,10:20.0,Defensive rebound by M. Teletović,,77,95
327,4,10:13.0,M. Teletović misses 3-pt jump shot from 26 ft,,77,95
328,4,10:12.0,,Defensive rebound by Team,77,95
329,4,9:58.0,,L. James misses 2-pt jump shot from 9 ft,77,95
330,4,9:56.0,Defensive rebound by M. Brogdon,,77,95
331,4,9:46.0,Shooting foul by C. Frye (drawn by G. Monroe),,77,95
332,4,9:46.0,G. Monroe makes free throw 1 of 2,,78,95
333,4,9:46.0,G. Monroe misses free throw 2 of 2,,78,95
334,4,9:45.0,,Defensive rebound by I. Shumpert,78,95
335,4,9:21.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by I. Shumpert),78,97
336,4,9:11.0,Personal block foul by M. Dunleavy (drawn by M. Teletović),,78,97
337,4,8:55.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by M. Teletović),,81,97
338,4,8:41.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by L. James),81,100
339,4,8:29.0,Turnover by J. Parker (lost ball; steal by I. Shumpert),,81,100
340,4,8:26.0,,J. McRae makes 2-pt layup at rim,81,102
341,4,8:26.0,,Shooting foul by M. Teletović (drawn by J. McRae),81,102
342,4,8:26.0,Official timeout,,81,102
343,4,8:26.0,,J. McRae misses free throw 1 of 1,81,102
344,4,8:26.0,T. Maker enters the game for J. Parker,,81,102
345,4,8:26.0,M. Plumlee enters the game for T. Snell,,81,102
346,4,8:26.0,R. Vaughn enters the game for G. Monroe,,81,102
347,4,8:24.0,Defensive rebound by M. Teletović,,81,102
348,4,8:07.0,M. Plumlee makes 2-pt hook shot from 10 ft,,83,102
349,4,7:55.0,,L. James misses 2-pt layup from 1 ft,83,102
350,4,7:52.0,Defensive rebound by M. Teletović,,83,102
351,4,7:50.0,Shooting foul by M. Dunleavy (drawn by M. Teletović),,83,102
352,4,7:50.0,M. Teletović misses free throw 1 of 2,,83,102
353,4,7:50.0,Offensive rebound by Team,,83,102
354,4,7:50.0,M. Teletović makes free throw 2 of 2,,84,102
355,4,7:25.0,,J. McRae misses 2-pt jump shot from 13 ft,84,102
356,4,7:25.0,,Offensive rebound by Team,84,102
357,4,7:25.0,,Turnover by Team (shot clock),84,102
358,4,7:09.0,M. Teletović makes 2-pt jump shot from 16 ft (assist by M. Plumlee),,86,102
359,4,7:00.0,,Personal foul by M. Teletović (drawn by C. Frye),86,102
360,4,6:53.0,,Turnover by M. Dunleavy (bad pass; steal by M. Brogdon),86,102
361,4,6:43.0,R. Vaughn makes 3-pt jump shot from 25 ft,,89,102
362,4,6:42.0,,Cleveland full timeout,89,102
363,4,6:42.0,,K. Irving enters the game for J. McRae,89,102
364,4,6:42.0,,R. Jefferson enters the game for M. Dunleavy,89,102
365,4,6:22.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Irving),89,105
366,4,6:09.0,R. Vaughn misses 2-pt layup at rim,,89,105
367,4,6:07.0,,Defensive rebound by K. Irving,89,105
368,4,6:00.0,,C. Frye makes 2-pt jump shot from 15 ft (assist by I. Shumpert),89,107
369,4,5:42.0,R. Vaughn makes 3-pt jump shot from 29 ft (assist by M. Brogdon),,92,107
370,4,5:14.0,,K. Irving misses 3-pt jump shot from 26 ft,92,107
371,4,5:13.0,Defensive rebound by T. Maker,,92,107
372,4,5:01.0,R. Vaughn misses 3-pt jump shot from 27 ft,,92,107
373,4,5:00.0,,Defensive rebound by L. James,92,107
374,4,4:39.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),92,109
375,4,4:28.0,Personal foul by R. Jefferson (drawn by M. Brogdon),,92,109
376,4,4:28.0,M. Brogdon misses free throw 1 of 2,,92,109
377,4,4:28.0,Offensive rebound by Team,,92,109
378,4,4:28.0,M. Brogdon makes free throw 2 of 2,,93,109
379,4,4:14.0,,K. Irving misses 2-pt layup from 1 ft,93,109
380,4,4:12.0,Defensive rebound by M. Brogdon,,93,109
