,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
63,1,3:50.0,T. Lawson makes free throw 1 of 2,,18,20
64,1,3:50.0,T. Lawson makes free throw 2 of 2,,19,20
65,1,3:33.0,,T. Ulis makes 2-pt jump shot from 9 ft,19,22
66,1,3:08.0,T. Lawson misses 2-pt layup from 2 ft,,19,22
67,1,3:07.0,,Defensive rebound by A. Williams,19,22
68,1,2:58.0,,A. Williams makes 2-pt jump shot from 14 ft (assist by T. Ulis),19,24
69,1,2:47.0,Violation by W. Cauley-Stein (kicked ball),,19,24
70,1,2:47.0,Turnover by W. Cauley-Stein (kicked ball),,19,24
71,1,2:47.0,,J. Dudley enters the game for M. Chriss,19,24
72,1,2:47.0,,L. Barbosa enters the game for T. Ulis,19,24
73,1,2:47.0,G. Papagiannis enters the game for A. Afflalo,,19,24
74,1,2:47.0,T. Evans enters the game for W. Cauley-Stein,,19,24
75,1,2:32.0,,J. Dudley makes 2-pt jump shot from 20 ft (assist by D. Booker),19,26
76,1,2:11.0,G. Papagiannis misses 2-pt jump shot from 11 ft,,19,26
77,1,2:09.0,,Defensive rebound by A. Williams,19,26
78,1,2:03.0,,Personal foul by S. Labissière (drawn by D. Booker),19,26
79,1,1:55.0,,D. Booker misses 2-pt layup from 2 ft (block by G. Papagiannis),19,26
80,1,1:55.0,,Offensive rebound by Team,19,26
81,1,1:55.0,L. Galloway enters the game for T. Lawson,,19,26
82,1,1:48.0,,Turnover by T. Warren (traveling),19,26
83,1,1:31.0,T. Evans misses 3-pt jump shot from 25 ft,,19,26
84,1,1:30.0,,Defensive rebound by A. Williams,19,26
85,1,1:21.0,,J. Dudley misses 3-pt jump shot from 26 ft,19,26
86,1,1:21.0,Defensive rebound by T. Evans,,19,26
87,1,1:15.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by G. Temple),,22,26
88,1,0:54.0,,D. Booker misses 2-pt jump shot from 19 ft,22,26
89,1,0:53.0,Defensive rebound by G. Temple,,22,26
90,1,0:45.0,G. Temple misses 2-pt jump shot from 19 ft,,22,26
91,1,0:43.0,,Defensive rebound by L. Barbosa,22,26
92,1,0:38.0,,A. Williams makes 2-pt layup from 1 ft (assist by L. Barbosa),22,28
93,1,0:38.0,,Shooting foul by G. Papagiannis (drawn by A. Williams),22,28
94,1,0:38.0,,A. Williams makes free throw 1 of 1,22,29
95,1,0:31.0,L. Galloway misses 3-pt jump shot from 25 ft,,22,29
96,1,0:31.0,Offensive rebound by Team,,22,29
97,1,0:20.0,T. Evans misses 2-pt hook shot from 3 ft,,22,29
98,1,0:18.0,,Defensive rebound by A. Williams,22,29
99,1,0:01.0,,T. Warren misses 2-pt jump shot from 14 ft,22,29
100,1,0:00.0,Defensive rebound by S. Labissière,,22,29
101,2,11:45.0,,L. Barbosa misses 2-pt jump shot from 23 ft,22,29
102,2,11:45.0,Defensive rebound by T. Evans,,22,29
103,2,11:31.0,G. Temple misses 2-pt layup from 2 ft,,22,29
104,2,11:30.0,,Defensive rebound by D. Jones,22,29
105,2,11:21.0,,A. Williams makes 2-pt layup from 1 ft (assist by J. Dudley),22,31
106,2,11:02.0,G. Temple misses 2-pt jump shot from 12 ft,,22,31
107,2,11:02.0,,Defensive rebound by L. Barbosa,22,31
108,2,10:47.0,,L. Barbosa misses 2-pt layup from 2 ft,22,31
109,2,10:47.0,Defensive rebound by G. Temple,,22,31
110,2,10:33.0,S. Labissière makes 2-pt hook shot from 3 ft (assist by T. Evans),,24,31
111,2,10:14.0,,R. Price misses 2-pt jump shot from 19 ft,24,31
112,2,10:14.0,Defensive rebound by L. Galloway,,24,31
113,2,10:13.0,Personal foul by R. Price (drawn by L. Galloway),,24,31
114,2,9:57.0,Turnover by S. Labissière (traveling),,24,31
115,2,9:45.0,,L. Barbosa misses 2-pt layup from 2 ft (block by G. Papagiannis),24,31
116,2,9:43.0,Defensive rebound by G. Papagiannis,,24,31
117,2,9:30.0,Turnover by L. Galloway (bad pass),,24,31
118,2,9:30.0,B. Hield enters the game for G. Temple,,24,31
119,2,9:14.0,,A. Williams misses 2-pt hook shot from 11 ft,24,31
120,2,9:12.0,Defensive rebound by S. Labissière,,24,31
121,2,9:03.0,Shooting foul by J. Dudley (drawn by T. Evans),,24,31
122,2,9:03.0,T. Evans misses free throw 1 of 2,,24,31
123,2,9:03.0,Offensive rebound by Team,,24,31
124,2,9:03.0,T. Evans misses free throw 2 of 2,,24,31
125,2,9:02.0,,Defensive rebound by D. Jones,24,31
126,2,8:46.0,,J. Dudley misses 2-pt jump shot from 21 ft,24,31
127,2,8:46.0,Defensive rebound by L. Galloway,,24,31
128,2,8:40.0,T. Evans misses 2-pt jump shot from 5 ft (block by D. Jones),,24,31
129,2,8:40.0,Offensive rebound by Team,,24,31
130,2,8:40.0,Official timeout,,24,31
131,2,8:40.0,,T. Ulis enters the game for D. Jones,24,31
132,2,8:36.0,G. Papagiannis misses 2-pt hook shot from 6 ft,,24,31
133,2,8:35.0,,Defensive rebound by J. Dudley,24,31
134,2,8:25.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by T. Ulis),24,33
135,2,8:12.0,Personal foul by L. Barbosa (drawn by B. Hield),,24,33
136,2,8:04.0,S. Labissière misses 2-pt layup from 3 ft (block by A. Williams),,24,33
137,2,8:02.0,Offensive rebound by S. Labissière,,24,33
138,2,7:59.0,S. Labissière makes 2-pt layup from 2 ft,,26,33
139,2,7:42.0,,A. Williams misses 2-pt hook shot from 11 ft,26,33
140,2,7:42.0,Defensive rebound by G. Papagiannis,,26,33
141,2,7:31.0,B. Hield makes 3-pt jump shot from 24 ft (assist by T. Evans),,29,33
142,2,7:17.0,,A. Williams misses 2-pt layup from 2 ft,29,33
143,2,7:15.0,,Offensive rebound by J. Dudley,29,33
144,2,7:15.0,,J. Dudley makes 2-pt layup at rim,29,35
145,2,7:08.0,Turnover by B. Hield (lost ball; steal by A. Williams),,29,35
146,2,7:02.0,,L. Barbosa makes 2-pt jump shot from 6 ft,29,37
147,2,6:40.0,B. Hield misses 2-pt jump shot from 17 ft,,29,37
148,2,6:39.0,,Defensive rebound by R. Price,29,37
149,2,6:36.0,,L. Barbosa misses 2-pt layup from 2 ft (block by B. Hield),29,37
150,2,6:36.0,,Offensive rebound by Team,29,37
151,2,6:36.0,,D. Booker enters the game for R. Price,29,37
152,2,6:36.0,T. Lawson enters the game for T. Evans,,29,37
153,2,6:36.0,K. Koufos enters the game for G. Papagiannis,,29,37
154,2,6:21.0,,A. Williams misses 2-pt layup from 4 ft,29,37
155,2,6:19.0,,Offensive rebound by A. Williams,29,37
156,2,6:18.0,,A. Williams misses 2-pt layup from 3 ft,29,37
157,2,6:18.0,,Offensive rebound by A. Williams,29,37
158,2,6:16.0,,A. Williams makes 2-pt hook shot from 6 ft,29,39
159,2,6:00.0,S. Labissière misses 2-pt jump shot from 3 ft,,29,39
160,2,6:00.0,,Defensive rebound by J. Dudley,29,39
161,2,5:54.0,,D. Booker misses 3-pt jump shot from 25 ft,29,39
162,2,5:53.0,Defensive rebound by B. Hield,,29,39
163,2,5:37.0,S. Labissière makes 2-pt hook shot from 3 ft (assist by T. Lawson),,31,39
164,2,5:22.0,,Turnover by J. Dudley (lost ball; steal by S. Labissière),31,39
165,2,5:16.0,B. Hield misses 3-pt jump shot from 25 ft,,31,39
166,2,5:14.0,Offensive rebound by S. Labissière,,31,39
167,2,5:11.0,S. Labissière misses 2-pt layup from 2 ft (block by A. Williams),,31,39
168,2,5:11.0,,Defensive rebound by Team,31,39
169,2,5:11.0,,Phoenix full timeout,31,39
170,2,5:11.0,,M. Chriss enters the game for A. Williams,31,39
171,2,5:11.0,,T. Warren enters the game for J. Dudley,31,39
172,2,5:11.0,,A. Len enters the game for L. Barbosa,31,39
173,2,5:11.0,W. Cauley-Stein enters the game for S. Labissière,,31,39
174,2,4:59.0,,T. Ulis misses 2-pt jump shot from 17 ft,31,39
175,2,4:59.0,Defensive rebound by W. Cauley-Stein,,31,39
176,2,4:51.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Lawson),,34,39
177,2,4:31.0,,M. Chriss misses 3-pt jump shot from 24 ft,34,39
178,2,4:31.0,Defensive rebound by K. Koufos,,34,39
179,2,4:26.0,Turnover by T. Lawson (lost ball; steal by T. Ulis),,34,39
180,2,4:19.0,,T. Warren makes 2-pt layup from 1 ft (assist by T. Ulis),34,41
181,2,4:10.0,K. Koufos misses 2-pt jump shot from 6 ft (block by T. Ulis),,34,41
182,2,4:09.0,,Defensive rebound by D. Booker,34,41
183,2,4:03.0,,D. Booker misses 2-pt layup from 1 ft (block by W. Cauley-Stein),34,41
184,2,4:02.0,,Offensive rebound by T. Warren,34,41
185,2,3:55.0,,T. Warren makes 2-pt layup at rim (assist by T. Ulis),34,43
186,2,3:32.0,T. Lawson makes 2-pt jump shot from 12 ft,,36,43
187,2,3:14.0,,T. Warren makes 2-pt jump shot from 14 ft,36,45
188,2,2:55.0,K. Koufos makes 2-pt dunk at rim (assist by W. Cauley-Stein),,38,45
189,2,2:43.0,,Turnover by T. Warren (bad pass; steal by W. Cauley-Stein),38,45
190,2,2:32.0,,Violation by T. Warren (kicked ball),38,45
191,2,2:32.0,Sacramento full timeout,,38,45
192,2,2:32.0,G. Temple enters the game for B. Hield,,38,45
193,2,2:32.0,A. Afflalo enters the game for L. Galloway,,38,45
194,2,2:22.0,A. Afflalo misses 2-pt jump shot from 12 ft,,38,45
195,2,2:20.0,Offensive rebound by W. Cauley-Stein,,38,45
196,2,2:17.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,40,45
197,2,2:06.0,,Personal foul by G. Temple (drawn by D. Booker),40,45
198,2,1:51.0,,A. Len misses 2-pt hook shot from 3 ft,40,45
199,2,1:49.0,Defensive rebound by W. Cauley-Stein,,40,45
200,2,1:34.0,K. Koufos makes 2-pt layup from 1 ft,,42,45
201,2,1:23.0,,Offensive foul by A. Len (drawn by G. Temple),42,45
202,2,1:23.0,,Turnover by A. Len (offensive foul),42,45
203,2,1:02.0,Shooting foul by A. Len (drawn by T. Lawson),,42,45
204,2,1:02.0,T. Lawson makes free throw 1 of 2,,43,45
205,2,1:02.0,,A. Williams enters the game for A. Len,43,45
206,2,1:02.0,T. Lawson makes free throw 2 of 2,,44,45
207,2,0:53.0,,D. Booker misses 3-pt jump shot from 25 ft,44,45
208,2,0:52.0,Defensive rebound by K. Koufos,,44,45
209,2,0:44.0,T. Lawson makes 2-pt layup from 2 ft,,46,45
210,2,0:39.0,,T. Ulis makes 2-pt jump shot from 12 ft,46,47
211,2,0:28.0,K. Koufos makes 2-pt jump shot from 10 ft (assist by T. Lawson),,48,47
212,2,0:08.0,,T. Ulis misses 3-pt jump shot from 25 ft,48,47
213,2,0:08.0,,Offensive rebound by D. Booker,48,47
214,2,0:04.0,,Personal foul by G. Temple (drawn by D. Booker),48,47
215,2,0:01.0,,D. Booker misses 2-pt jump shot from 17 ft,48,47
216,2,0:00.0,Defensive rebound by T. Lawson,,48,47
217,3,11:37.0,,M. Chriss misses 3-pt jump shot from 24 ft,48,47
218,3,11:36.0,Defensive rebound by A. Afflalo,,48,47
219,3,11:19.0,A. Afflalo misses 3-pt jump shot from 24 ft (block by T. Warren),,48,47
220,3,11:19.0,Offensive rebound by Team,,48,47
221,3,11:14.0,W. Cauley-Stein makes 2-pt jump shot from 9 ft,,50,47
222,3,10:58.0,,T. Ulis misses 2-pt jump shot from 4 ft (block by K. Koufos),50,47
223,3,10:57.0,,Offensive rebound by A. Len,50,47
224,3,10:55.0,,A. Len makes 2-pt jump shot from 4 ft,50,49
225,3,10:46.0,T. Lawson misses 2-pt jump shot from 13 ft (block by M. Chriss),,50,49
226,3,10:44.0,Offensive rebound by T. Lawson,,50,49
227,3,10:41.0,Shooting foul by M. Chriss (drawn by W. Cauley-Stein),,50,49
228,3,10:41.0,W. Cauley-Stein misses free throw 1 of 2,,50,49
229,3,10:41.0,Offensive rebound by Team,,50,49
230,3,10:41.0,W. Cauley-Stein makes free throw 2 of 2,,51,49
231,3,10:27.0,,M. Chriss misses 2-pt dunk from 2 ft (block by W. Cauley-Stein),51,49
232,3,10:24.0,Defensive rebound by A. Afflalo,,51,49
233,3,10:20.0,Turnover by B. Hield (bad pass),,51,49
234,3,10:10.0,,T. Warren misses 2-pt jump shot from 13 ft,51,49
235,3,10:09.0,Defensive rebound by W. Cauley-Stein,,51,49
236,3,10:00.0,T. Lawson misses 2-pt jump shot from 13 ft,,51,49
237,3,9:59.0,,Defensive rebound by M. Chriss,51,49
238,3,9:49.0,,T. Ulis misses 2-pt jump shot from 13 ft,51,49
239,3,9:49.0,Defensive rebound by T. Lawson,,51,49
240,3,9:43.0,Turnover by T. Lawson (bad pass; steal by T. Warren),,51,49
241,3,9:37.0,,T. Warren misses 2-pt layup from 3 ft (block by K. Koufos),51,49
242,3,9:35.0,,Offensive rebound by T. Warren,51,49
243,3,9:33.0,,T. Warren makes 2-pt layup from 1 ft,51,51
244,3,9:27.0,Turnover by T. Lawson (bad pass),,51,51
245,3,9:06.0,,D. Booker misses 2-pt jump shot from 22 ft,51,51
246,3,9:05.0,Defensive rebound by W. Cauley-Stein,,51,51
247,3,8:54.0,K. Koufos misses 2-pt hook shot from 9 ft,,51,51
248,3,8:52.0,,Defensive rebound by A. Len,51,51
249,3,8:49.0,,D. Booker makes 2-pt dunk at rim (assist by T. Ulis),51,53
250,3,8:31.0,B. Hield misses 3-pt jump shot from 26 ft,,51,53
251,3,8:31.0,,Defensive rebound by A. Len,51,53
252,3,8:24.0,,T. Ulis misses 2-pt jump shot from 13 ft,51,53
253,3,8:22.0,Defensive rebound by W. Cauley-Stein,,51,53
254,3,8:18.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,51,53
255,3,8:17.0,,Defensive rebound by D. Booker,51,53
256,3,8:15.0,,Personal foul by B. Hield (drawn by D. Booker),51,53
257,3,8:15.0,Sacramento full timeout,,51,53
258,3,8:03.0,,M. Chriss misses 3-pt jump shot from 25 ft,51,53
259,3,8:03.0,Defensive rebound by A. Afflalo,,51,53
260,3,7:41.0,W. Cauley-Stein makes 2-pt layup from 3 ft,,53,53
261,3,7:36.0,,Personal foul by B. Hield (drawn by D. Booker),53,53
262,3,7:31.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Ulis),53,56
263,3,7:13.0,K. Koufos makes 2-pt layup from 1 ft (assist by T. Lawson),,55,56
264,3,7:13.0,Shooting foul by T. Ulis (drawn by K. Koufos),,55,56
265,3,7:13.0,K. Koufos makes free throw 1 of 1,,56,56
266,3,7:08.0,,Personal foul by B. Hield (drawn by D. Booker),56,56
267,3,7:03.0,,D. Booker misses 3-pt jump shot from 26 ft,56,56
268,3,7:02.0,,Offensive rebound by M. Chriss,56,56
269,3,6:57.0,,T. Ulis misses 2-pt jump shot from 19 ft,56,56
270,3,6:57.0,Defensive rebound by K. Koufos,,56,56
271,3,6:51.0,Turnover by K. Koufos (lost ball; steal by A. Len),,56,56
272,3,6:48.0,,A. Len makes 2-pt layup from 1 ft,56,58
273,3,6:36.0,Shooting foul by A. Len (drawn by T. Lawson),,56,58
274,3,6:36.0,T. Lawson makes free throw 1 of 2,,57,58
275,3,6:36.0,,A. Williams enters the game for A. Len,57,58
276,3,6:36.0,T. Lawson makes free throw 2 of 2,,58,58
277,3,6:30.0,,D. Booker misses 2-pt layup from 1 ft,58,58
278,3,6:28.0,,Offensive rebound by T. Warren,58,58
279,3,6:28.0,,T. Warren makes 2-pt layup from 2 ft,58,60
280,3,6:15.0,Turnover by W. Cauley-Stein (bad pass),,58,60
281,3,6:15.0,L. Galloway enters the game for T. Lawson,,58,60
282,3,5:52.0,,D. Booker misses 2-pt jump shot from 20 ft,58,60
283,3,5:52.0,Defensive rebound by K. Koufos,,58,60
284,3,5:42.0,A. Afflalo makes 2-pt jump shot from 13 ft,,60,60
285,3,5:30.0,,T. Ulis makes 2-pt jump shot from 18 ft,60,62
286,3,5:11.0,W. Cauley-Stein misses 2-pt jump shot from 5 ft,,60,62
287,3,5:11.0,Offensive rebound by K. Koufos,,60,62
288,3,5:04.0,A. Afflalo misses 2-pt layup from 2 ft (block by M. Chriss),,60,62
289,3,5:04.0,Offensive rebound by Team,,60,62
290,3,5:04.0,S. Labissière enters the game for K. Koufos,,60,62
291,3,4:56.0,S. Labissière makes 2-pt hook shot from 4 ft,,62,62
292,3,4:37.0,,T. Ulis makes 2-pt jump shot from 15 ft (assist by A. Williams),62,64
293,3,4:24.0,Turnover by S. Labissière (bad pass; steal by M. Chriss),,62,64
294,3,4:19.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Warren),62,66
295,3,3:57.0,L. Galloway misses 3-pt jump shot from 23 ft,,62,66
296,3,3:57.0,,Defensive rebound by T. Ulis,62,66
297,3,3:53.0,,Shooting block foul by S. Labissière (drawn by D. Booker),62,66
298,3,3:53.0,,D. Booker makes free throw 1 of 2,62,67
299,3,3:53.0,G. Temple enters the game for B. Hield,,62,67
300,3,3:53.0,,D. Booker makes free throw 2 of 2,62,68
301,3,3:44.0,Offensive foul by W. Cauley-Stein (drawn by M. Chriss),,62,68
302,3,3:44.0,Turnover by W. Cauley-Stein (offensive foul),,62,68
303,3,3:35.0,,Turnover by T. Warren (bad pass; steal by W. Cauley-Stein),62,68
304,3,3:25.0,G. Temple makes 3-pt jump shot from 24 ft (assist by L. Galloway),,65,68
305,3,3:10.0,,D. Booker misses 2-pt jump shot from 14 ft,65,68
306,3,3:10.0,Defensive rebound by S. Labissière,,65,68
307,3,3:03.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by L. Galloway),,67,68
308,3,3:02.0,,Phoenix full timeout,67,68
309,3,3:02.0,,R. Price enters the game for M. Chriss,67,68
310,3,3:02.0,,J. Dudley enters the game for D. Booker,67,68
311,3,2:48.0,,A. Williams makes 2-pt layup from 1 ft (assist by T. Warren),67,70
312,3,2:38.0,Turnover by L. Galloway (bad pass),,67,70
313,3,2:23.0,,Turnover by T. Ulis (bad pass; steal by L. Galloway),67,70
314,3,2:10.0,Shooting foul by J. Dudley (drawn by S. Labissière),,67,70
315,3,2:10.0,S. Labissière misses free throw 1 of 2,,67,70
316,3,2:10.0,Offensive rebound by Team,,67,70
317,3,2:10.0,S. Labissière makes free throw 2 of 2,,68,70
318,3,1:48.0,,T. Ulis misses 2-pt jump shot from 11 ft,68,70
319,3,1:47.0,,Offensive rebound by A. Williams,68,70
320,3,1:41.0,,T. Ulis makes 3-pt jump shot from 25 ft (assist by A. Williams),68,73
321,3,1:08.0,A. Afflalo misses 2-pt jump shot from 18 ft,,68,73
322,3,1:08.0,Offensive rebound by W. Cauley-Stein,,68,73
323,3,1:01.0,S. Labissière makes 2-pt dunk at rim (assist by W. Cauley-Stein),,70,73
324,3,0:38.0,,A. Williams makes 2-pt hook shot from 6 ft (assist by T. Ulis),70,75
325,3,0:23.0,A. Afflalo makes 2-pt jump shot from 18 ft (assist by G. Temple),,72,75
326,3,0:02.0,,J. Dudley misses 3-pt jump shot from 26 ft,72,75
327,3,0:02.0,Defensive rebound by Team,,72,75
328,3,0:02.0,,Loose ball foul by T. Warren,72,75
329,3,0:02.0,A. Afflalo makes free throw 1 of 2,,73,75
330,3,0:02.0,,D. Booker enters the game for R. Price,73,75
331,3,0:02.0,A. Afflalo makes free throw 2 of 2,,74,75
332,3,0:00.0,,T. Ulis misses 3-pt jump shot from 58 ft,74,75
333,3,0:00.0,,Offensive rebound by Team,74,75
334,4,11:49.0,Turnover by L. Galloway (lost ball; steal by R. Price),,74,75
335,4,11:45.0,,A. Williams misses 2-pt layup from 1 ft,74,75
336,4,11:44.0,,Offensive rebound by T. Warren,74,75
337,4,11:43.0,,T. Warren makes 2-pt dunk at rim,74,77
338,4,11:23.0,S. Labissière makes 2-pt jump shot from 8 ft,,76,77
339,4,11:23.0,Shooting foul by J. Dudley (drawn by S. Labissière),,76,77
340,4,11:23.0,S. Labissière makes free throw 1 of 1,,77,77
341,4,11:02.0,,D. Booker misses 3-pt jump shot from 26 ft,77,77
342,4,11:01.0,Defensive rebound by S. Labissière,,77,77
343,4,10:50.0,S. Labissière makes 2-pt jump shot from 13 ft (assist by T. Evans),,79,77
344,4,10:42.0,,D. Booker misses 2-pt jump shot from 5 ft,79,77
345,4,10:41.0,Defensive rebound by G. Temple,,79,77
346,4,10:39.0,Turnover by G. Temple (offensive foul),,79,77
347,4,10:39.0,,Offensive charge foul by G. Temple (drawn by R. Price),79,77
348,4,10:18.0,,A. Williams misses 2-pt jump shot from 6 ft (block by G. Papagiannis),79,77
349,4,10:17.0,,Offensive rebound by T. Warren,79,77
350,4,10:13.0,,T. Warren makes 2-pt jump shot from 10 ft,79,79
351,4,10:00.0,S. Labissière misses 2-pt jump shot from 16 ft,,79,79
352,4,9:59.0,,Defensive rebound by A. Williams,79,79
353,4,9:49.0,,A. Williams misses 2-pt layup from 2 ft,79,79
354,4,9:49.0,Defensive rebound by S. Labissière,,79,79
355,4,9:37.0,Shooting foul by D. Booker (drawn by S. Labissière),,79,79
356,4,9:37.0,S. Labissière makes free throw 1 of 2,,80,79
357,4,9:37.0,S. Labissière makes free throw 2 of 2,,81,79
358,4,9:17.0,,R. Price misses 3-pt jump shot from 25 ft,81,79
359,4,9:17.0,Defensive rebound by G. Papagiannis,,81,79
360,4,9:08.0,S. Labissière makes 2-pt jump shot from 8 ft (assist by G. Temple),,83,79
361,4,9:03.0,,Phoenix full timeout,83,79
362,4,9:03.0,,T. Ulis enters the game for J. Dudley,83,79
363,4,9:03.0,,M. Chriss enters the game for R. Price,83,79
364,4,8:56.0,,Turnover by D. Booker (bad pass; steal by S. Labissière),83,79
365,4,8:36.0,S. Labissière makes 2-pt hook shot from 5 ft,,85,79
366,4,8:11.0,,T. Ulis misses 3-pt jump shot from 26 ft,85,79
367,4,8:11.0,,Offensive rebound by M. Chriss,85,79
368,4,8:10.0,,M. Chriss makes 2-pt layup from 2 ft,85,81
369,4,8:10.0,,Shooting foul by G. Papagiannis (drawn by M. Chriss),85,81
370,4,8:10.0,,M. Chriss misses free throw 1 of 1,85,81
371,4,8:09.0,,Offensive rebound by Team,85,81
372,4,8:04.0,,Personal foul by G. Temple (drawn by A. Williams),85,81
373,4,8:02.0,,Offensive foul by M. Chriss (drawn by G. Temple),85,81
374,4,8:02.0,,Turnover by M. Chriss (offensive foul),85,81
375,4,7:44.0,Shooting foul by T. Warren (drawn by S. Labissière),,85,81
376,4,7:44.0,S. Labissière makes free throw 1 of 2,,86,81
377,4,7:44.0,S. Labissière makes free throw 2 of 2,,87,81
378,4,7:29.0,,Shooting foul by G. Papagiannis (drawn by D. Booker),87,81
379,4,7:29.0,,D. Booker makes free throw 1 of 2,87,82
380,4,7:29.0,,D. Booker makes free throw 2 of 2,87,83
381,4,7:17.0,Turnover by G. Temple (bad pass; steal by M. Chriss),,87,83
