,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
37,1,8:55.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,5,2
38,1,8:36.0,,L. Mbah a Moute misses 2-pt jump shot from 21 ft,5,2
39,1,8:35.0,Defensive rebound by S. Curry,,5,2
40,1,8:28.0,S. Curry misses 3-pt jump shot from 32 ft,,5,2
41,1,8:27.0,,Defensive rebound by C. Paul,5,2
42,1,8:21.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),5,4
43,1,8:09.0,Turnover by Z. Pachulia (lost ball; steal by J. Redick),,5,4
44,1,8:03.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,5,4
45,1,8:00.0,,Offensive rebound by D. Jordan,5,4
46,1,8:00.0,,D. Jordan makes 2-pt dunk at rim,5,6
47,1,7:46.0,K. Durant makes 2-pt jump shot from 9 ft (assist by D. Green),,7,6
48,1,7:34.0,,Personal foul by D. Green (drawn by D. Jordan),7,6
49,1,7:18.0,,B. Griffin makes 2-pt jump shot from 16 ft (assist by C. Paul),7,8
50,1,7:06.0,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),,9,8
51,1,6:59.0,,L. Mbah a Moute misses 2-pt jump shot from 20 ft,9,8
52,1,6:58.0,,Offensive rebound by D. Jordan,9,8
53,1,6:58.0,,D. Jordan makes 2-pt dunk at rim,9,10
54,1,6:42.0,Turnover by K. Thompson (lost ball; steal by C. Paul),,9,10
55,1,6:37.0,,Turnover by B. Griffin (bad pass; steal by K. Durant),9,10
56,1,6:31.0,D. Green makes 2-pt dunk at rim (assist by K. Durant),,11,10
57,1,6:28.0,,LA Clippers full timeout,11,10
58,1,6:11.0,,Turnover by J. Redick (bad pass; steal by S. Curry),11,10
59,1,6:05.0,K. Thompson misses 2-pt jump shot from 18 ft,,11,10
60,1,6:03.0,Offensive rebound by D. Green,,11,10
61,1,6:01.0,Turnover by D. Green (bad pass; steal by B. Griffin),,11,10
62,1,5:50.0,,B. Griffin misses 2-pt jump shot from 17 ft,11,10
63,1,5:49.0,Defensive rebound by K. Thompson,,11,10
64,1,5:44.0,Personal foul by B. Griffin (drawn by K. Thompson),,11,10
65,1,5:44.0,A. Iguodala enters the game for K. Durant,,11,10
66,1,5:44.0,,J. Crawford enters the game for L. Mbah a Moute,11,10
67,1,5:37.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Thompson),,13,10
68,1,5:21.0,,B. Griffin misses 2-pt layup from 3 ft,13,10
69,1,5:20.0,,Offensive rebound by B. Griffin,13,10
70,1,5:20.0,,B. Griffin misses 2-pt layup from 2 ft,13,10
71,1,5:17.0,Defensive rebound by Z. Pachulia,,13,10
72,1,5:12.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Curry),,15,10
73,1,4:46.0,,C. Paul makes 3-pt jump shot from 29 ft,15,13
74,1,4:35.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),,18,13
75,1,4:22.0,,Turnover by B. Griffin (bad pass; steal by D. Green),18,13
76,1,4:17.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,20,13
77,1,3:49.0,,C. Paul misses 3-pt jump shot from 28 ft,20,13
78,1,3:48.0,Defensive rebound by A. Iguodala,,20,13
79,1,3:42.0,S. Curry makes 2-pt jump shot from 20 ft (assist by A. Iguodala),,22,13
80,1,3:25.0,,B. Griffin misses 2-pt hook shot from 4 ft,22,13
81,1,3:25.0,,Offensive rebound by Team,22,13
82,1,3:25.0,Loose ball foul by Z. Pachulia (drawn by D. Jordan),,22,13
83,1,3:25.0,,A. Rivers enters the game for B. Griffin,22,13
84,1,3:25.0,,W. Johnson enters the game for D. Jordan,22,13
85,1,3:25.0,,M. Speights enters the game for J. Redick,22,13
86,1,3:25.0,K. Durant enters the game for Z. Pachulia,,22,13
87,1,3:25.0,I. Clark enters the game for K. Thompson,,22,13
88,1,3:13.0,,Turnover by M. Speights (lost ball; steal by A. Iguodala),22,13
89,1,3:08.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),,24,13
90,1,3:08.0,,LA Clippers full timeout,24,13
91,1,2:53.0,,M. Speights misses 2-pt jump shot from 20 ft,24,13
92,1,2:52.0,Defensive rebound by K. Durant,,24,13
93,1,2:38.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Durant),,27,13
94,1,2:33.0,,Turnover by W. Johnson (bad pass; steal by S. Curry),27,13
95,1,2:28.0,S. Curry misses 3-pt jump shot from 23 ft,,27,13
96,1,2:25.0,,Defensive rebound by A. Rivers,27,13
97,1,2:18.0,,M. Speights makes 2-pt jump shot from 8 ft (assist by J. Crawford),27,15
98,1,2:10.0,S. Curry makes 2-pt layup from 3 ft,,29,15
99,1,2:10.0,Shooting foul by M. Speights (drawn by S. Curry),,29,15
100,1,2:10.0,Golden State full timeout,,29,15
101,1,2:10.0,,A. Anderson enters the game for C. Paul,29,15
102,1,2:10.0,D. West enters the game for D. Green,,29,15
103,1,2:10.0,S. Curry makes free throw 1 of 1,,30,15
104,1,1:57.0,,A. Rivers misses 2-pt jump shot from 3 ft (block by A. Iguodala),30,15
105,1,1:55.0,Offensive rebound by A. Iguodala,,30,15
106,1,1:40.0,Personal foul by J. Crawford (drawn by D. West),,30,15
107,1,1:40.0,D. West makes free throw 1 of 2,,31,15
108,1,1:40.0,D. West makes free throw 2 of 2,,32,15
109,1,1:21.0,,M. Speights misses 3-pt jump shot from 24 ft,32,15
110,1,1:19.0,Defensive rebound by D. West,,32,15
111,1,1:08.0,I. Clark misses 3-pt jump shot from 24 ft,,32,15
112,1,1:07.0,,Defensive rebound by M. Speights,32,15
113,1,1:00.0,,J. Crawford misses 3-pt jump shot from 26 ft,32,15
114,1,1:00.0,Defensive rebound by D. West,,32,15
115,1,0:51.0,I. Clark makes 2-pt layup from 3 ft (assist by D. West),,34,15
116,1,0:51.0,Shooting foul by J. Crawford (drawn by I. Clark),,34,15
117,1,0:51.0,I. Clark makes free throw 1 of 1,,35,15
118,1,0:40.0,,Shooting foul by I. Clark (drawn by A. Rivers),35,15
119,1,0:40.0,,A. Rivers makes free throw 1 of 2,35,16
120,1,0:40.0,,A. Rivers makes free throw 2 of 2,35,17
121,1,0:27.0,I. Clark makes 2-pt layup from 3 ft (assist by K. Durant),,37,17
122,1,0:05.0,,A. Rivers misses 2-pt layup from 3 ft,37,17
123,1,0:02.0,,Offensive rebound by M. Speights,37,17
124,1,0:02.0,,M. Speights makes 2-pt layup at rim,37,19
125,1,0:01.0,K. Durant misses 3-pt jump shot from 27 ft,,37,19
126,1,0:00.0,Offensive rebound by Team,,37,19
127,2,11:47.0,,Shooting foul by D. West (drawn by D. Jordan),37,19
128,2,11:47.0,,D. Jordan misses free throw 1 of 2,37,19
129,2,11:47.0,,Offensive rebound by Team,37,19
130,2,11:47.0,,D. Jordan misses free throw 2 of 2,37,19
131,2,11:45.0,Defensive rebound by D. West,,37,19
132,2,11:22.0,K. Durant misses 2-pt jump shot from 7 ft,,37,19
133,2,11:20.0,,Defensive rebound by D. Jordan,37,19
134,2,11:11.0,,J. Crawford makes 2-pt jump shot from 19 ft,37,21
135,2,10:51.0,K. Durant misses 2-pt layup from 2 ft,,37,21
136,2,10:50.0,,Defensive rebound by D. Jordan,37,21
137,2,10:43.0,,J. Crawford misses 3-pt jump shot from 26 ft,37,21
138,2,10:42.0,,Offensive rebound by A. Anderson,37,21
139,2,10:33.0,,A. Rivers misses 3-pt jump shot from 26 ft,37,21
140,2,10:32.0,Defensive rebound by S. Livingston,,37,21
141,2,10:14.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by K. Durant),,39,21
142,2,9:59.0,,J. Crawford misses 2-pt jump shot from 6 ft,39,21
143,2,9:56.0,Defensive rebound by K. Thompson,,39,21
144,2,9:53.0,A. Iguodala makes 2-pt dunk from 2 ft (assist by S. Livingston),,41,21
145,2,9:53.0,,LA Clippers full timeout,41,21
146,2,9:53.0,,C. Paul enters the game for W. Johnson,41,21
147,2,9:53.0,,B. Griffin enters the game for A. Anderson,41,21
148,2,9:39.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),41,23
149,2,9:13.0,K. Durant makes 2-pt layup from 3 ft,,43,23
150,2,8:54.0,,A. Rivers makes 2-pt jump shot from 12 ft,43,25
151,2,8:37.0,D. West misses 2-pt jump shot from 13 ft,,43,25
152,2,8:36.0,,Defensive rebound by A. Rivers,43,25
153,2,8:26.0,,B. Griffin misses 2-pt jump shot from 21 ft,43,25
154,2,8:24.0,Defensive rebound by A. Iguodala,,43,25
155,2,8:13.0,K. Thompson misses 2-pt jump shot from 14 ft,,43,25
156,2,8:09.0,,Defensive rebound by C. Paul,43,25
157,2,7:56.0,,Shooting foul by D. West (drawn by A. Rivers),43,25
158,2,7:56.0,,A. Rivers makes free throw 1 of 2,43,26
159,2,7:56.0,Z. Pachulia enters the game for D. West,,43,26
160,2,7:56.0,D. Green enters the game for K. Durant,,43,26
161,2,7:56.0,,A. Rivers makes free throw 2 of 2,43,27
162,2,7:35.0,Turnover by S. Livingston (lost ball),,43,27
163,2,7:26.0,,D. Jordan misses 2-pt layup from 2 ft,43,27
164,2,7:25.0,,Offensive rebound by B. Griffin,43,27
165,2,7:25.0,,B. Griffin makes 2-pt dunk at rim,43,29
166,2,7:24.0,Golden State full timeout,,43,29
167,2,7:24.0,S. Curry enters the game for A. Iguodala,,43,29
168,2,7:05.0,K. Thompson misses 2-pt jump shot from 14 ft (block by D. Jordan),,43,29
169,2,7:03.0,Offensive rebound by K. Thompson,,43,29
170,2,7:00.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Thompson),,46,29
171,2,6:45.0,,Personal foul by D. Green (drawn by A. Rivers),46,29
172,2,6:32.0,,J. Crawford makes 3-pt jump shot from 24 ft,46,32
173,2,6:18.0,Personal foul by C. Paul (drawn by D. Green),,46,32
174,2,6:12.0,Turnover by Z. Pachulia (traveling),,46,32
175,2,6:00.0,,B. Griffin misses 3-pt jump shot from 25 ft,46,32
176,2,5:58.0,Defensive rebound by S. Curry,,46,32
177,2,5:52.0,K. Thompson makes 2-pt layup from 3 ft (assist by S. Curry),,48,32
178,2,5:25.0,,J. Crawford makes 3-pt jump shot from 30 ft (assist by A. Rivers),48,35
179,2,5:05.0,Z. Pachulia misses 2-pt jump shot from 17 ft,,48,35
180,2,5:04.0,,Defensive rebound by C. Paul,48,35
181,2,4:54.0,,C. Paul makes 2-pt layup from 3 ft (assist by B. Griffin),48,37
182,2,4:53.0,Golden State full timeout,,48,37
183,2,4:53.0,I. Clark enters the game for Z. Pachulia,,48,37
184,2,4:53.0,K. Durant enters the game for K. Thompson,,48,37
185,2,4:38.0,S. Curry makes 2-pt layup from 2 ft (assist by S. Livingston),,50,37
186,2,4:38.0,Shooting foul by A. Rivers (drawn by S. Curry),,50,37
187,2,4:38.0,A. Iguodala enters the game for S. Livingston,,50,37
188,2,4:38.0,S. Curry makes free throw 1 of 1,,51,37
189,2,4:21.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by C. Paul),51,40
190,2,4:03.0,K. Durant misses 2-pt jump shot from 18 ft,,51,40
191,2,4:00.0,,Defensive rebound by B. Griffin,51,40
192,2,3:53.0,,J. Crawford misses 2-pt jump shot from 16 ft,51,40
193,2,3:50.0,,Offensive rebound by D. Jordan,51,40
194,2,3:50.0,,D. Jordan makes 2-pt dunk at rim,51,42
195,2,3:39.0,Personal foul by C. Paul (drawn by S. Curry),,51,42
196,2,3:28.0,A. Iguodala makes 2-pt dunk at rim (assist by I. Clark),,53,42
197,2,3:10.0,,B. Griffin misses 2-pt jump shot from 18 ft,53,42
198,2,3:09.0,Defensive rebound by I. Clark,,53,42
199,2,3:02.0,K. Durant misses 3-pt jump shot from 26 ft,,53,42
200,2,3:01.0,,Defensive rebound by C. Paul,53,42
201,2,2:51.0,,C. Paul makes 2-pt jump shot from 18 ft,53,44
202,2,2:35.0,S. Curry misses 3-pt jump shot from 25 ft,,53,44
203,2,2:32.0,,Defensive rebound by B. Griffin,53,44
204,2,2:22.0,,C. Paul makes 2-pt jump shot from 19 ft,53,46
205,2,2:04.0,A. Iguodala misses 3-pt jump shot from 24 ft,,53,46
206,2,2:03.0,,Defensive rebound by C. Paul,53,46
207,2,1:51.0,,A. Rivers misses 3-pt jump shot from 28 ft,53,46
208,2,1:50.0,Defensive rebound by D. Green,,53,46
209,2,1:38.0,I. Clark misses 2-pt jump shot from 4 ft (block by D. Jordan),,53,46
210,2,1:36.0,Offensive rebound by D. Green,,53,46
211,2,1:35.0,D. Green makes 2-pt layup from 2 ft,,55,46
212,2,1:22.0,Official timeout,,55,46
213,2,1:22.0,,J. Redick enters the game for A. Rivers,55,46
214,2,1:22.0,K. Thompson enters the game for I. Clark,,55,46
215,2,1:12.0,,B. Griffin misses 2-pt jump shot from 18 ft,55,46
216,2,1:09.0,,Offensive rebound by D. Jordan,55,46
217,2,1:09.0,,D. Jordan misses 2-pt layup from 2 ft,55,46
218,2,1:07.0,Defensive rebound by K. Durant,,55,46
219,2,0:53.0,Personal foul by D. Jordan (drawn by K. Durant),,55,46
220,2,0:48.0,D. Green misses 3-pt jump shot from 26 ft,,55,46
221,2,0:46.0,Offensive rebound by K. Thompson,,55,46
222,2,0:44.0,D. Green makes 2-pt dunk at rim (assist by K. Thompson),,57,46
223,2,0:38.0,,C. Paul misses 3-pt jump shot from 26 ft,57,46
224,2,0:38.0,Defensive rebound by Team,,57,46
225,2,0:38.0,,Loose ball foul by B. Griffin (drawn by K. Durant),57,46
226,2,0:38.0,K. Durant makes free throw 1 of 2,,58,46
227,2,0:38.0,K. Durant makes free throw 2 of 2,,59,46
228,2,0:18.0,,Shooting foul by K. Thompson (drawn by J. Crawford),59,46
229,2,0:18.0,,J. Crawford makes free throw 1 of 2,59,47
230,2,0:18.0,,L. Mbah a Moute enters the game for J. Redick,59,47
231,2,0:18.0,,A. Rivers enters the game for C. Paul,59,47
232,2,0:18.0,,J. Crawford makes free throw 2 of 2,59,48
233,2,0:03.0,D. Green makes 3-pt jump shot from 27 ft (assist by K. Durant),,62,48
234,2,0:02.0,,Shooting foul by K. Durant (drawn by B. Griffin),62,48
235,2,0:02.0,,B. Griffin misses free throw 1 of 2,62,48
236,2,0:02.0,,Offensive rebound by Team,62,48
237,2,0:02.0,Z. Pachulia enters the game for A. Iguodala,,62,48
238,2,0:02.0,,B. Griffin makes free throw 2 of 2,62,49
239,2,0:01.0,S. Curry misses 3-pt jump shot from 65 ft,,62,49
240,2,0:00.0,Offensive rebound by Team,,62,49
241,3,11:44.0,,Turnover by B. Griffin (bad pass; steal by S. Curry),62,49
242,3,11:38.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,64,49
243,3,11:34.0,,Personal foul by Z. Pachulia (drawn by D. Jordan),64,49
244,3,11:23.0,,Shooting foul by K. Durant (drawn by L. Mbah a Moute),64,49
245,3,11:23.0,,L. Mbah a Moute makes free throw 1 of 2,64,50
246,3,11:23.0,,L. Mbah a Moute makes free throw 2 of 2,64,51
247,3,11:02.0,K. Durant misses 2-pt jump shot from 19 ft,,64,51
248,3,11:01.0,,Defensive rebound by D. Jordan,64,51
249,3,10:52.0,,J. Redick misses 3-pt jump shot from 30 ft,64,51
250,3,10:51.0,,Offensive rebound by C. Paul,64,51
251,3,10:41.0,,C. Paul misses 2-pt jump shot from 13 ft,64,51
252,3,10:38.0,Defensive rebound by K. Durant,,64,51
253,3,10:36.0,Shooting foul by C. Paul (drawn by K. Durant),,64,51
254,3,10:36.0,K. Durant makes free throw 1 of 2,,65,51
255,3,10:36.0,K. Durant makes free throw 2 of 2,,66,51
256,3,10:30.0,,Shooting foul by D. Green (drawn by B. Griffin),66,51
257,3,10:30.0,,B. Griffin misses free throw 1 of 2,66,51
258,3,10:30.0,,Offensive rebound by Team,66,51
259,3,10:30.0,,B. Griffin makes free throw 2 of 2,66,52
260,3,10:15.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),,69,52
261,3,10:01.0,,B. Griffin misses 2-pt jump shot from 10 ft,69,52
262,3,9:58.0,Defensive rebound by K. Durant,,69,52
263,3,9:49.0,K. Thompson makes 2-pt jump shot from 11 ft,,71,52
264,3,9:11.0,,C. Paul misses 2-pt jump shot from 18 ft,71,52
265,3,9:09.0,Defensive rebound by S. Curry,,71,52
266,3,8:56.0,S. Curry misses 3-pt jump shot from 24 ft,,71,52
267,3,8:55.0,,Defensive rebound by D. Jordan,71,52
268,3,8:49.0,,J. Redick makes 2-pt jump shot from 12 ft (assist by B. Griffin),71,54
269,3,8:20.0,K. Durant misses 2-pt jump shot from 17 ft,,71,54
270,3,8:18.0,,Defensive rebound by B. Griffin,71,54
271,3,8:10.0,,Turnover by C. Paul (lost ball; steal by S. Curry),71,54
272,3,8:05.0,S. Curry misses 3-pt jump shot from 26 ft,,71,54
273,3,8:04.0,,Defensive rebound by D. Jordan,71,54
274,3,8:04.0,,LA Clippers full timeout,71,54
275,3,7:50.0,,Turnover by B. Griffin (bad pass; steal by S. Curry),71,54
276,3,7:47.0,S. Curry makes 2-pt layup from 1 ft,,73,54
277,3,7:40.0,,Turnover by J. Redick (bad pass; steal by S. Curry),73,54
278,3,7:34.0,K. Thompson misses 3-pt jump shot from 25 ft,,73,54
279,3,7:34.0,Offensive rebound by Team,,73,54
280,3,7:34.0,,Loose ball foul by L. Mbah a Moute (drawn by Z. Pachulia),73,54
281,3,7:26.0,K. Thompson misses 2-pt jump shot from 11 ft,,73,54
282,3,7:24.0,Offensive rebound by Z. Pachulia,,73,54
283,3,7:19.0,K. Thompson misses 3-pt jump shot from 24 ft,,73,54
284,3,7:18.0,Offensive rebound by Z. Pachulia,,73,54
285,3,7:07.0,D. Green makes 2-pt dunk at rim (assist by Z. Pachulia),,75,54
286,3,6:40.0,,C. Paul misses 3-pt jump shot from 27 ft,75,54
287,3,6:39.0,Defensive rebound by K. Durant,,75,54
288,3,6:26.0,K. Durant makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),,78,54
289,3,6:11.0,,B. Griffin misses 2-pt jump shot from 21 ft,78,54
290,3,6:10.0,Defensive rebound by K. Durant,,78,54
291,3,6:08.0,Shooting foul by J. Redick (drawn by D. Green),,78,54
292,3,6:08.0,D. Green makes free throw 1 of 2,,79,54
293,3,6:08.0,A. Iguodala enters the game for K. Durant,,79,54
294,3,6:08.0,J. McGee enters the game for Z. Pachulia,,79,54
295,3,6:08.0,,J. Crawford enters the game for J. Redick,79,54
296,3,6:08.0,D. Green makes free throw 2 of 2,,80,54
297,3,5:58.0,,Personal foul by S. Curry (drawn by C. Paul),80,54
298,3,5:58.0,,A. Rivers enters the game for L. Mbah a Moute,80,54
299,3,5:58.0,,M. Speights enters the game for D. Jordan,80,54
300,3,5:47.0,,B. Griffin misses 2-pt jump shot from 19 ft,80,54
301,3,5:46.0,,Offensive rebound by Team,80,54
302,3,5:40.0,,B. Griffin misses 2-pt layup from 5 ft (block by J. McGee),80,54
303,3,5:38.0,Defensive rebound by A. Iguodala,,80,54
304,3,5:36.0,Shooting foul by M. Speights (drawn by D. Green),,80,54
305,3,5:36.0,D. Green misses free throw 1 of 2,,80,54
306,3,5:36.0,Offensive rebound by Team,,80,54
307,3,5:36.0,D. Green makes free throw 2 of 2,,81,54
308,3,5:21.0,,M. Speights makes 3-pt jump shot from 24 ft (assist by C. Paul),81,57
309,3,4:58.0,Turnover by S. Curry (bad pass),,81,57
310,3,4:41.0,,C. Paul makes 2-pt jump shot from 18 ft,81,59
311,3,4:33.0,Personal foul by C. Paul (drawn by S. Curry),,81,59
312,3,4:33.0,S. Curry makes free throw 1 of 2,,82,59
313,3,4:33.0,S. Curry makes free throw 2 of 2,,83,59
314,3,4:16.0,,C. Paul misses 3-pt jump shot from 23 ft,83,59
315,3,4:15.0,Defensive rebound by A. Iguodala,,83,59
316,3,4:06.0,J. McGee misses 2-pt hook shot from 8 ft,,83,59
317,3,4:03.0,,Defensive rebound by M. Speights,83,59
318,3,3:44.0,,A. Rivers makes 2-pt layup from 2 ft,83,61
319,3,3:23.0,A. Iguodala makes 2-pt dunk at rim (assist by J. McGee),,85,61
320,3,3:07.0,,M. Speights makes 2-pt layup from 3 ft (assist by J. Crawford),85,63
321,3,3:05.0,Golden State full timeout,,85,63
322,3,3:05.0,,J. Redick enters the game for B. Griffin,85,63
323,3,3:05.0,,W. Johnson enters the game for C. Paul,85,63
324,3,3:05.0,I. Clark enters the game for K. Thompson,,85,63
325,3,2:43.0,S. Curry misses 3-pt jump shot from 27 ft,,85,63
326,3,2:40.0,Offensive rebound by J. McGee,,85,63
327,3,2:40.0,J. McGee makes 2-pt layup from 2 ft,,87,63
328,3,2:24.0,,W. Johnson misses 3-pt jump shot from 26 ft,87,63
329,3,2:23.0,Defensive rebound by D. Green,,87,63
330,3,2:23.0,Personal foul by W. Johnson (drawn by J. McGee),,87,63
331,3,2:23.0,J. McGee makes free throw 1 of 2,,88,63
332,3,2:23.0,K. Durant enters the game for D. Green,,88,63
333,3,2:23.0,J. McGee makes free throw 2 of 2,,89,63
334,3,2:08.0,,A. Rivers makes 3-pt jump shot from 26 ft,89,66
335,3,1:55.0,Turnover by S. Curry (bad pass; steal by J. Crawford),,89,66
336,3,1:53.0,,J. Crawford misses 2-pt layup from 3 ft,89,66
337,3,1:51.0,,Offensive rebound by J. Crawford,89,66
338,3,1:51.0,,J. Crawford makes 2-pt layup from 2 ft,89,68
339,3,1:51.0,,Shooting foul by I. Clark (drawn by J. Crawford),89,68
340,3,1:51.0,K. Looney enters the game for J. McGee,,89,68
341,3,1:51.0,,J. Crawford makes free throw 1 of 1,89,69
342,3,1:30.0,K. Durant misses 2-pt jump shot from 6 ft,,89,69
343,3,1:28.0,,Defensive rebound by M. Speights,89,69
344,3,1:17.0,,Shooting foul by K. Looney (drawn by W. Johnson),89,69
345,3,1:17.0,,W. Johnson makes free throw 1 of 2,89,70
346,3,1:17.0,,W. Johnson makes free throw 2 of 2,89,71
347,3,1:03.0,K. Durant misses 2-pt jump shot from 12 ft,,89,71
348,3,1:03.0,,Defensive rebound by Team,89,71
349,3,1:03.0,Loose ball foul by K. Looney (drawn by W. Johnson),,89,71
350,3,1:03.0,,W. Johnson makes free throw 1 of 2,89,72
351,3,1:03.0,,W. Johnson makes free throw 2 of 2,89,73
352,3,0:56.0,Turnover by S. Curry (offensive foul),,89,73
353,3,0:56.0,,Offensive charge foul by S. Curry (drawn by M. Speights),89,73
354,3,0:47.0,,J. Crawford makes 2-pt jump shot from 12 ft (assist by W. Johnson),89,75
355,3,0:39.0,S. Curry misses 2-pt jump shot from 12 ft,,89,75
356,3,0:38.0,,Defensive rebound by W. Johnson,89,75
357,3,0:31.0,,J. Crawford misses 3-pt jump shot from 27 ft,89,75
358,3,0:29.0,Defensive rebound by S. Curry,,89,75
359,3,0:09.0,K. Looney makes 2-pt dunk at rim (assist by K. Durant),,91,75
360,3,0:03.0,,J. Crawford misses 2-pt jump shot from 15 ft,91,75
361,3,0:00.0,,Offensive rebound by W. Johnson,91,75
362,3,0:00.0,,W. Johnson misses 2-pt jump shot from 17 ft,91,75
363,3,0:00.0,,Offensive rebound by Team,91,75
364,4,11:44.0,K. Durant makes 2-pt jump shot from 11 ft,,93,75
365,4,11:44.0,Shooting foul by W. Johnson (drawn by K. Durant),,93,75
366,4,11:44.0,K. Durant makes free throw 1 of 1,,94,75
367,4,11:33.0,,A. Rivers misses 2-pt layup from 2 ft,94,75
368,4,11:31.0,Defensive rebound by A. Iguodala,,94,75
369,4,11:13.0,A. Iguodala misses 2-pt jump shot from 3 ft,,94,75
370,4,11:11.0,,Defensive rebound by W. Johnson,94,75
371,4,11:11.0,,Technical foul by Team,94,75
372,4,11:11.0,K. Durant misses technical free throw,,94,75
373,4,11:11.0,,Offensive rebound by Team,94,75
374,4,11:00.0,,J. Redick misses 2-pt jump shot from 16 ft,94,75
375,4,10:58.0,Defensive rebound by K. Durant,,94,75
376,4,10:52.0,S. Livingston makes 2-pt jump shot from 14 ft,,96,75
377,4,10:27.0,,M. Speights makes 2-pt hook shot from 4 ft,96,77
378,4,10:06.0,A. Iguodala misses 3-pt jump shot from 26 ft,,96,77
379,4,10:05.0,,Defensive rebound by M. Speights,96,77
380,4,9:44.0,,M. Speights misses 2-pt hook shot from 7 ft,96,77
381,4,9:43.0,Defensive rebound by D. West,,96,77
382,4,9:31.0,A. Iguodala makes 2-pt dunk at rim (assist by D. West),,98,77
383,4,9:07.0,,J. Crawford misses 2-pt jump shot from 13 ft,98,77
384,4,9:05.0,,Offensive rebound by W. Johnson,98,77
385,4,9:03.0,,Turnover by W. Johnson (bad pass; steal by S. Livingston),98,77
386,4,9:03.0,Personal take foul by M. Speights (drawn by S. Livingston),,98,77
387,4,9:03.0,,A. Anderson enters the game for J. Redick,98,77
388,4,9:03.0,,L. Mbah a Moute enters the game for W. Johnson,98,77
389,4,9:03.0,,D. Jordan enters the game for M. Speights,98,77
