,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PORTLAND_ACTION,CHARLOTTE_SCORE,PORTLAND_SCORE
43,1,6:40.0,,N. Vonleh misses 2-pt jump shot at rim (block by M. Williams),9,11
44,1,6:39.0,Defensive rebound by N. Batum,,9,11
45,1,6:32.0,M. Williams misses 3-pt jump shot from 23 ft,,9,11
46,1,6:30.0,,Defensive rebound by M. Plumlee,9,11
47,1,6:16.0,,C. McCollum misses 2-pt jump shot from 11 ft,9,11
48,1,6:16.0,Defensive rebound by R. Hibbert,,9,11
49,1,5:59.0,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),,12,11
50,1,5:44.0,,D. Lillard misses 2-pt layup from 2 ft (block by R. Hibbert),12,11
51,1,5:44.0,,Offensive rebound by Team,12,11
52,1,5:44.0,,Portland full timeout,12,11
53,1,5:44.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,12,11
54,1,5:44.0,M. Belinelli enters the game for M. Williams,,12,11
55,1,5:44.0,,A. Crabbe enters the game for C. McCollum,12,11
56,1,5:38.0,,D. Lillard makes 2-pt jump shot from 15 ft (assist by E. Turner),12,13
57,1,5:18.0,K. Walker misses 3-pt jump shot from 24 ft,,12,13
58,1,5:18.0,,Defensive rebound by M. Plumlee,12,13
59,1,5:09.0,,N. Vonleh misses 2-pt layup from 2 ft,12,13
60,1,5:09.0,,Offensive rebound by N. Vonleh,12,13
61,1,5:04.0,,N. Vonleh misses 2-pt layup at rim (block by R. Hibbert),12,13
62,1,5:03.0,Defensive rebound by R. Hibbert,,12,13
63,1,4:53.0,N. Batum makes 2-pt jump shot from 21 ft,,14,13
64,1,4:35.0,,A. Crabbe misses 2-pt jump shot from 6 ft,14,13
65,1,4:33.0,,Offensive rebound by M. Plumlee,14,13
66,1,4:18.0,,Shooting block foul by R. Hibbert (drawn by M. Plumlee),14,13
67,1,4:18.0,,M. Plumlee misses free throw 1 of 2,14,13
68,1,4:18.0,,Offensive rebound by Team,14,13
69,1,4:18.0,,M. Plumlee misses free throw 2 of 2,14,13
70,1,4:18.0,S. Hawes enters the game for R. Hibbert,,14,13
71,1,4:18.0,,A. Aminu enters the game for N. Vonleh,14,13
72,1,4:18.0,,M. Harkless enters the game for E. Turner,14,13
73,1,4:17.0,Defensive rebound by N. Batum,,14,13
74,1,4:00.0,N. Batum misses 2-pt jump shot from 10 ft,,14,13
75,1,3:59.0,,Defensive rebound by M. Plumlee,14,13
76,1,3:49.0,,Shooting foul by M. Belinelli (drawn by A. Crabbe),14,13
77,1,3:49.0,,A. Crabbe makes free throw 1 of 2,14,14
78,1,3:49.0,,M. Leonard enters the game for M. Plumlee,14,14
79,1,3:49.0,,A. Crabbe makes free throw 2 of 2,14,15
80,1,3:36.0,S. Hawes misses 2-pt jump shot from 7 ft,,14,15
81,1,3:36.0,,Defensive rebound by D. Lillard,14,15
82,1,3:19.0,,D. Lillard misses 3-pt jump shot from 25 ft,14,15
83,1,3:18.0,Defensive rebound by N. Batum,,14,15
84,1,3:05.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,14,15
85,1,3:02.0,,Defensive rebound by A. Aminu,14,15
86,1,2:54.0,,D. Lillard makes 2-pt jump shot from 7 ft,14,17
87,1,2:39.0,K. Walker makes 2-pt layup from 1 ft,,16,17
88,1,2:19.0,,A. Crabbe misses 3-pt jump shot from 27 ft,16,17
89,1,2:19.0,Defensive rebound by F. Kaminsky,,16,17
90,1,2:01.0,M. Belinelli makes 2-pt jump shot from 21 ft (assist by S. Hawes),,18,17
91,1,1:47.0,,D. Lillard makes 2-pt layup from 1 ft,18,19
92,1,1:47.0,,Shooting foul by S. Hawes (drawn by D. Lillard),18,19
93,1,1:47.0,Charlotte full timeout,,18,19
94,1,1:47.0,R. Sessions enters the game for K. Walker,,18,19
95,1,1:47.0,,D. Lillard makes free throw 1 of 1,18,20
96,1,1:32.0,R. Sessions misses 2-pt jump shot from 15 ft,,18,20
97,1,1:31.0,,Defensive rebound by A. Aminu,18,20
98,1,1:21.0,,D. Lillard makes 2-pt layup at rim,18,22
99,1,1:03.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,18,22
100,1,1:02.0,,Defensive rebound by A. Aminu,18,22
101,1,0:57.0,,A. Aminu makes 2-pt layup from 1 ft,18,24
102,1,0:50.0,N. Batum makes 3-pt jump shot from 25 ft (assist by R. Sessions),,21,24
103,1,0:31.0,,D. Lillard makes 2-pt hook shot from 4 ft,21,26
104,1,0:15.0,Shooting foul by A. Aminu (drawn by R. Sessions),,21,26
105,1,0:15.0,R. Sessions makes free throw 1 of 2,,22,26
106,1,0:15.0,,C. McCollum enters the game for A. Aminu,22,26
107,1,0:15.0,R. Sessions makes free throw 2 of 2,,23,26
108,1,0:05.0,,M. Leonard misses 3-pt jump shot from 25 ft,23,26
109,1,0:04.0,,Offensive rebound by M. Harkless,23,26
110,1,0:04.0,,M. Harkless misses 2-pt layup at rim,23,26
111,1,0:01.0,,Offensive rebound by M. Harkless,23,26
112,1,0:01.0,,M. Harkless makes 2-pt layup from 1 ft,23,28
113,2,11:45.0,,A. Crabbe makes 2-pt jump shot from 18 ft (assist by M. Leonard),23,30
114,2,11:45.0,,Shooting foul by M. Belinelli (drawn by A. Crabbe),23,30
115,2,11:45.0,,A. Crabbe makes free throw 1 of 1,23,31
116,2,11:32.0,R. Sessions misses 2-pt jump shot from 8 ft,,23,31
117,2,11:31.0,,Defensive rebound by C. McCollum,23,31
118,2,11:14.0,,M. Leonard makes 3-pt jump shot from 23 ft (assist by M. Harkless),23,34
119,2,10:57.0,Shooting foul by M. Leonard (drawn by M. Kidd-Gilchrist),,23,34
120,2,10:57.0,M. Kidd-Gilchrist misses free throw 1 of 2,,23,34
121,2,10:57.0,Offensive rebound by Team,,23,34
122,2,10:57.0,M. Kidd-Gilchrist makes free throw 2 of 2,,24,34
123,2,10:43.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Harkless),24,37
124,2,10:36.0,Charlotte full timeout,,24,37
125,2,10:29.0,M. Belinelli misses 2-pt jump shot from 18 ft,,24,37
126,2,10:27.0,,Defensive rebound by A. Crabbe,24,37
127,2,10:06.0,,C. McCollum misses 2-pt jump shot from 8 ft,24,37
128,2,10:05.0,Defensive rebound by M. Kidd-Gilchrist,,24,37
129,2,10:02.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by A. Crabbe),,24,37
130,2,10:01.0,,Defensive rebound by Team,24,37
131,2,9:44.0,,M. Leonard misses 2-pt jump shot from 23 ft,24,37
132,2,9:44.0,Defensive rebound by M. Kidd-Gilchrist,,24,37
133,2,9:37.0,Shooting foul by C. McCollum (drawn by R. Sessions),,24,37
134,2,9:37.0,R. Sessions makes free throw 1 of 2,,25,37
135,2,9:37.0,R. Sessions makes free throw 2 of 2,,26,37
136,2,9:24.0,,Shooting foul by M. Kidd-Gilchrist (drawn by A. Crabbe),26,37
137,2,9:24.0,,A. Crabbe makes free throw 1 of 3,26,38
138,2,9:24.0,,A. Crabbe makes free throw 2 of 3,26,39
139,2,9:24.0,,A. Crabbe makes free throw 3 of 3,26,40
140,2,9:13.0,S. Hawes makes 2-pt dunk at rim (assist by M. Belinelli),,28,40
141,2,9:01.0,,A. Aminu misses 2-pt layup from 2 ft (block by M. Williams),28,40
142,2,9:00.0,Defensive rebound by R. Sessions,,28,40
143,2,8:53.0,S. Hawes misses 3-pt jump shot from 25 ft,,28,40
144,2,8:52.0,,Defensive rebound by A. Crabbe,28,40
145,2,8:45.0,,C. McCollum makes 2-pt layup from 2 ft,28,42
146,2,8:23.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by M. Leonard),,28,42
147,2,8:20.0,,Defensive rebound by A. Aminu,28,42
148,2,8:12.0,,M. Leonard misses 2-pt jump shot from 19 ft,28,42
149,2,8:08.0,,Offensive rebound by A. Aminu,28,42
150,2,8:08.0,K. Walker enters the game for M. Belinelli,,28,42
151,2,7:52.0,,A. Crabbe misses 3-pt jump shot from 25 ft,28,42
152,2,7:51.0,Defensive rebound by S. Hawes,,28,42
153,2,7:39.0,M. Williams makes 2-pt jump shot from 8 ft (assist by K. Walker),,30,42
154,2,7:39.0,Shooting foul by M. Leonard (drawn by M. Williams),,30,42
155,2,7:39.0,M. Williams makes free throw 1 of 1,,31,42
156,2,7:25.0,,A. Aminu misses 3-pt jump shot from 26 ft,31,42
157,2,7:24.0,Defensive rebound by S. Hawes,,31,42
158,2,7:17.0,K. Walker misses 3-pt jump shot from 25 ft,,31,42
159,2,7:17.0,,Defensive rebound by Team,31,42
160,2,6:58.0,,C. McCollum makes 2-pt jump shot from 21 ft,31,44
161,2,6:41.0,S. Hawes misses 2-pt hook shot from 3 ft,,31,44
162,2,6:40.0,Offensive rebound by S. Hawes,,31,44
163,2,6:38.0,S. Hawes misses 2-pt layup from 1 ft,,31,44
164,2,6:37.0,,Defensive rebound by A. Aminu,31,44
165,2,6:29.0,,A. Aminu misses 2-pt layup from 2 ft,31,44
166,2,6:29.0,Defensive rebound by S. Hawes,,31,44
167,2,6:23.0,S. Hawes makes 2-pt layup from 2 ft (assist by R. Sessions),,33,44
168,2,6:22.0,,Technical foul by A. Aminu,33,44
169,2,6:22.0,,Portland full timeout,33,44
170,2,6:22.0,F. Kaminsky enters the game for S. Hawes,,33,44
171,2,6:22.0,N. Batum enters the game for R. Sessions,,33,44
172,2,6:22.0,,E. Turner enters the game for M. Leonard,33,44
173,2,6:22.0,,M. Plumlee enters the game for A. Crabbe,33,44
174,2,6:22.0,K. Walker makes technical free throw,,34,44
175,2,6:05.0,,E. Turner misses 3-pt jump shot from 25 ft,34,44
176,2,6:05.0,Defensive rebound by M. Williams,,34,44
177,2,5:56.0,Turnover by K. Walker (lost ball; steal by M. Plumlee),,34,44
178,2,5:49.0,,Turnover by M. Plumlee (bad pass; steal by K. Walker),34,44
179,2,5:39.0,M. Williams makes 2-pt dunk at rim (assist by N. Batum),,36,44
180,2,5:15.0,,E. Turner makes 2-pt jump shot from 13 ft (assist by M. Plumlee),36,46
181,2,4:59.0,K. Walker misses 2-pt layup from 2 ft,,36,46
182,2,4:58.0,,Defensive rebound by A. Aminu,36,46
183,2,4:49.0,,Turnover by C. McCollum (bad pass),36,46
184,2,4:49.0,,D. Lillard enters the game for C. McCollum,36,46
185,2,4:38.0,Shooting foul by D. Lillard (drawn by N. Batum),,36,46
186,2,4:38.0,N. Batum makes free throw 1 of 3,,37,46
187,2,4:38.0,N. Batum makes free throw 2 of 3,,38,46
188,2,4:38.0,N. Batum misses free throw 3 of 3,,38,46
189,2,4:37.0,,Defensive rebound by A. Aminu,38,46
190,2,4:19.0,,Turnover by M. Plumlee (lost ball),38,46
191,2,4:19.0,,A. Crabbe enters the game for M. Harkless,38,46
192,2,4:06.0,N. Batum makes 2-pt jump shot from 20 ft,,40,46
193,2,3:39.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by E. Turner),40,49
194,2,3:16.0,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),,43,49
195,2,3:01.0,,Shooting foul by M. Kidd-Gilchrist (drawn by A. Crabbe),43,49
196,2,3:01.0,,A. Crabbe makes free throw 1 of 2,43,50
197,2,3:01.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,43,50
198,2,3:01.0,,A. Crabbe makes free throw 2 of 2,43,51
199,2,2:50.0,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),,46,51
200,2,2:31.0,,Offensive foul by A. Aminu (drawn by K. Walker),46,51
201,2,2:31.0,,Turnover by A. Aminu (offensive foul),46,51
202,2,2:31.0,Official timeout,,46,51
203,2,2:17.0,F. Kaminsky makes 2-pt layup from 1 ft,,48,51
204,2,2:01.0,,A. Aminu misses 3-pt jump shot from 24 ft,48,51
205,2,2:00.0,Defensive rebound by M. Williams,,48,51
206,2,1:51.0,N. Batum misses 2-pt jump shot from 12 ft,,48,51
207,2,1:50.0,,Defensive rebound by A. Aminu,48,51
208,2,1:35.0,,D. Lillard misses 3-pt jump shot from 25 ft,48,51
209,2,1:34.0,Defensive rebound by M. Belinelli,,48,51
210,2,1:21.0,M. Williams misses 3-pt jump shot from 26 ft,,48,51
211,2,1:19.0,,Defensive rebound by A. Crabbe,48,51
212,2,1:10.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by A. Aminu),48,54
213,2,0:49.0,K. Walker makes 2-pt jump shot from 19 ft,,50,54
214,2,0:32.0,,D. Lillard makes 2-pt jump shot from 18 ft,50,56
215,2,0:07.0,K. Walker misses 2-pt jump shot from 4 ft,,50,56
216,2,0:05.0,,Defensive rebound by M. Plumlee,50,56
217,2,0:00.0,,M. Plumlee misses 2-pt jump shot from 2 ft,50,56
218,2,0:00.0,Defensive rebound by M. Williams,,50,56
219,3,11:39.0,,M. Plumlee makes 2-pt hook shot from 4 ft (assist by D. Lillard),50,58
220,3,11:14.0,N. Batum misses 2-pt jump shot from 18 ft,,50,58
221,3,11:13.0,,Defensive rebound by D. Lillard,50,58
222,3,11:02.0,,E. Turner makes 2-pt jump shot from 16 ft,50,60
223,3,10:44.0,R. Hibbert misses 2-pt hook shot from 5 ft,,50,60
224,3,10:44.0,,Defensive rebound by N. Vonleh,50,60
225,3,10:31.0,,E. Turner misses 3-pt jump shot from 23 ft,50,60
226,3,10:31.0,Defensive rebound by N. Batum,,50,60
227,3,10:15.0,K. Walker misses 2-pt jump shot from 19 ft,,50,60
228,3,10:15.0,,Defensive rebound by N. Vonleh,50,60
229,3,10:07.0,,Turnover by M. Plumlee (bad pass; steal by K. Walker),50,60
230,3,10:00.0,Turnover by N. Batum (lost ball; steal by D. Lillard),,50,60
231,3,9:52.0,,D. Lillard misses 3-pt jump shot from 28 ft,50,60
232,3,9:52.0,Defensive rebound by R. Hibbert,,50,60
233,3,9:41.0,K. Walker makes 2-pt jump shot from 18 ft,,52,60
234,3,9:22.0,,Turnover by D. Lillard (bad pass),52,60
235,3,9:08.0,K. Walker misses 2-pt jump shot from 10 ft,,52,60
236,3,9:07.0,Offensive rebound by R. Hibbert,,52,60
237,3,9:03.0,Personal foul by N. Vonleh (drawn by M. Williams),,52,60
238,3,8:48.0,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft,,52,60
239,3,8:47.0,,Defensive rebound by M. Plumlee,52,60
240,3,8:39.0,,D. Lillard misses 2-pt jump shot from 20 ft,52,60
241,3,8:38.0,,Offensive rebound by N. Vonleh,52,60
242,3,8:36.0,,N. Vonleh misses 2-pt layup from 1 ft,52,60
243,3,8:36.0,Defensive rebound by K. Walker,,52,60
244,3,8:27.0,M. Williams misses 3-pt jump shot from 25 ft,,52,60
245,3,8:26.0,,Defensive rebound by M. Plumlee,52,60
246,3,8:13.0,,Shooting foul by R. Hibbert (drawn by M. Plumlee),52,60
247,3,8:13.0,,M. Plumlee makes free throw 1 of 2,52,61
248,3,8:13.0,,M. Plumlee misses free throw 2 of 2,52,61
249,3,8:12.0,Defensive rebound by R. Hibbert,,52,61
250,3,7:54.0,K. Walker misses 2-pt layup from 1 ft,,52,61
251,3,7:53.0,,Defensive rebound by N. Vonleh,52,61
252,3,7:42.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),52,63
253,3,7:21.0,M. Williams misses 3-pt jump shot from 25 ft,,52,63
254,3,7:20.0,,Defensive rebound by M. Plumlee,52,63
255,3,7:09.0,,C. McCollum makes 2-pt jump shot from 15 ft,52,65
256,3,7:09.0,Charlotte full timeout,,52,65
257,3,7:09.0,F. Kaminsky enters the game for R. Hibbert,,52,65
258,3,6:54.0,Turnover by N. Batum (lost ball; steal by E. Turner),,52,65
259,3,6:54.0,,Personal foul by F. Kaminsky (drawn by C. McCollum),52,65
260,3,6:47.0,,Turnover by N. Vonleh (offensive foul),52,65
261,3,6:47.0,,Offensive foul by N. Vonleh (drawn by K. Walker),52,65
262,3,6:33.0,Turnover by K. Walker (lost ball; steal by M. Plumlee),,52,65
263,3,6:26.0,,Shooting foul by M. Williams (drawn by M. Plumlee),52,65
264,3,6:26.0,,M. Plumlee makes free throw 1 of 2,52,66
265,3,6:26.0,,M. Plumlee makes free throw 2 of 2,52,67
266,3,6:12.0,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),,55,67
267,3,5:55.0,,C. McCollum makes 2-pt jump shot from 17 ft,55,69
268,3,5:41.0,N. Batum misses 3-pt jump shot from 25 ft,,55,69
269,3,5:40.0,,Defensive rebound by N. Vonleh,55,69
270,3,5:33.0,,Shooting foul by M. Kidd-Gilchrist (drawn by D. Lillard),55,69
271,3,5:33.0,,D. Lillard makes free throw 1 of 2,55,70
272,3,5:33.0,,A. Crabbe enters the game for C. McCollum,55,70
273,3,5:33.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,55,70
274,3,5:33.0,,D. Lillard makes free throw 2 of 2,55,71
275,3,5:20.0,Shooting foul by N. Vonleh (drawn by M. Williams),,55,71
276,3,5:20.0,M. Williams makes free throw 1 of 2,,56,71
277,3,5:20.0,M. Williams makes free throw 2 of 2,,57,71
278,3,5:04.0,,D. Lillard misses 2-pt layup from 2 ft,57,71
279,3,5:03.0,Defensive rebound by N. Batum,,57,71
280,3,4:55.0,Personal foul by E. Turner (drawn by M. Williams),,57,71
281,3,4:55.0,,Technical foul by E. Turner,57,71
282,3,4:55.0,N. Batum misses technical free throw,,57,71
283,3,4:55.0,Offensive rebound by Team,,57,71
284,3,4:47.0,M. Belinelli makes 2-pt layup from 1 ft (assist by N. Batum),,59,71
285,3,4:38.0,,N. Vonleh makes 2-pt dunk at rim (assist by M. Plumlee),59,73
286,3,4:25.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,59,73
287,3,4:25.0,Offensive rebound by Team,,59,73
288,3,4:25.0,,Loose ball foul by N. Vonleh (drawn by M. Williams),59,73
289,3,4:25.0,,M. Harkless enters the game for E. Turner,59,73
290,3,4:25.0,,A. Aminu enters the game for N. Vonleh,59,73
291,3,4:06.0,K. Walker misses 3-pt jump shot from 25 ft,,59,73
292,3,4:04.0,,Defensive rebound by M. Plumlee,59,73
293,3,3:53.0,,A. Aminu misses 3-pt jump shot from 25 ft,59,73
294,3,3:51.0,,Offensive rebound by M. Plumlee,59,73
295,3,3:39.0,,D. Lillard makes 2-pt layup from 1 ft,59,75
296,3,3:21.0,Shooting foul by D. Lillard (drawn by F. Kaminsky),,59,75
297,3,3:21.0,F. Kaminsky misses free throw 1 of 2,,59,75
298,3,3:21.0,Offensive rebound by Team,,59,75
299,3,3:21.0,R. Hibbert enters the game for M. Williams,,59,75
300,3,3:21.0,,M. Leonard enters the game for M. Plumlee,59,75
301,3,3:21.0,F. Kaminsky makes free throw 2 of 2,,60,75
302,3,3:08.0,,D. Lillard makes 3-pt jump shot from 25 ft,60,78
303,3,3:07.0,Charlotte full timeout,,60,78
304,3,3:07.0,M. Kidd-Gilchrist enters the game for R. Hibbert,,60,78
305,3,2:47.0,M. Belinelli misses 2-pt jump shot from 19 ft,,60,78
306,3,2:47.0,Offensive rebound by Team,,60,78
307,3,2:47.0,,Loose ball foul by M. Leonard (drawn by M. Kidd-Gilchrist),60,78
308,3,2:47.0,,Portland full timeout,60,78
309,3,2:47.0,M. Kidd-Gilchrist makes free throw 1 of 2,,61,78
310,3,2:47.0,,C. McCollum enters the game for D. Lillard,60,78
311,3,2:47.0,M. Kidd-Gilchrist makes free throw 2 of 2,,62,78
312,3,2:34.0,,M. Harkless makes 2-pt layup from 2 ft,62,80
313,3,2:08.0,Turnover by F. Kaminsky (lost ball),,62,80
314,3,2:08.0,Loose ball foul by M. Kidd-Gilchrist (drawn by M. Leonard),,62,80
315,3,2:08.0,,M. Leonard makes free throw 1 of 2,62,81
316,3,2:08.0,,M. Leonard makes free throw 2 of 2,62,82
317,3,1:46.0,F. Kaminsky misses 2-pt layup from 2 ft,,62,82
318,3,1:45.0,,Defensive rebound by A. Aminu,62,82
319,3,1:31.0,,M. Harkless misses 3-pt jump shot from 25 ft,62,82
320,3,1:31.0,Defensive rebound by M. Kidd-Gilchrist,,62,82
321,3,1:18.0,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),,65,82
322,3,0:53.0,,Shooting foul by M. Kidd-Gilchrist (drawn by C. McCollum),65,82
323,3,0:53.0,,C. McCollum makes free throw 1 of 2,65,83
324,3,0:53.0,M. Williams enters the game for M. Kidd-Gilchrist,,65,83
325,3,0:53.0,,C. McCollum makes free throw 2 of 2,65,84
326,3,0:42.0,K. Walker makes 3-pt jump shot from 24 ft,,68,84
327,3,0:26.0,,A. Aminu makes 2-pt jump shot from 3 ft,68,86
328,3,0:02.0,M. Williams misses 3-pt jump shot from 26 ft,,68,86
329,3,0:02.0,Offensive rebound by Team,,68,86
330,3,0:02.0,Turnover by Team (shot clock),,68,86
331,3,0:01.0,,Turnover by A. Aminu (lost ball; steal by F. Kaminsky),68,86
332,3,0:00.0,F. Kaminsky misses 3-pt jump shot from 51 ft,,68,86
333,3,0:00.0,Offensive rebound by Team,,68,86
334,4,11:48.0,F. Kaminsky makes 2-pt jump shot from 10 ft (assist by N. Batum),,70,86
335,4,11:26.0,,M. Leonard makes 2-pt jump shot from 17 ft (assist by C. McCollum),70,88
336,4,11:12.0,N. Batum misses 3-pt jump shot from 25 ft,,70,88
337,4,11:11.0,,Defensive rebound by M. Leonard,70,88
338,4,11:01.0,,C. McCollum misses 2-pt jump shot from 12 ft,70,88
339,4,11:01.0,Defensive rebound by N. Batum,,70,88
340,4,10:52.0,Turnover by N. Batum (bad pass; steal by C. McCollum),,70,88
341,4,10:48.0,,C. McCollum makes 2-pt dunk at rim,70,90
342,4,10:30.0,F. Kaminsky makes 2-pt jump shot from 14 ft,,72,90
343,4,10:15.0,,M. Leonard misses 2-pt layup from 3 ft,72,90
344,4,10:11.0,,Offensive rebound by M. Harkless,72,90
345,4,10:11.0,,M. Harkless misses 2-pt layup from 1 ft,72,90
346,4,10:10.0,Defensive rebound by N. Batum,,72,90
347,4,10:05.0,Turnover by R. Sessions (lost ball; steal by A. Aminu),,72,90
348,4,10:01.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by A. Aminu),72,92
349,4,9:42.0,Turnover by R. Sessions (lost ball; steal by C. McCollum),,72,92
350,4,9:38.0,,M. Harkless makes 2-pt dunk at rim (assist by C. McCollum),72,94
351,4,9:37.0,Charlotte full timeout,,72,94
352,4,9:26.0,M. Belinelli misses 2-pt hook shot from 4 ft,,72,94
353,4,9:25.0,,Defensive rebound by A. Crabbe,72,94
354,4,9:12.0,,A. Crabbe misses 2-pt jump shot from 19 ft,72,94
355,4,9:11.0,Defensive rebound by M. Williams,,72,94
356,4,9:00.0,M. Belinelli makes 2-pt jump shot from 22 ft (assist by N. Batum),,74,94
357,4,8:39.0,,C. McCollum misses 2-pt jump shot from 17 ft,74,94
358,4,8:38.0,Defensive rebound by N. Batum,,74,94
359,4,8:30.0,Shooting foul by M. Leonard (drawn by R. Sessions),,74,94
360,4,8:30.0,R. Sessions makes free throw 1 of 2,,75,94
361,4,8:30.0,K. Walker enters the game for N. Batum,,75,94
362,4,8:30.0,,D. Lillard enters the game for C. McCollum,75,94
363,4,8:30.0,R. Sessions makes free throw 2 of 2,,76,94
364,4,8:19.0,,M. Leonard makes 2-pt jump shot from 19 ft (assist by A. Aminu),76,96
365,4,8:00.0,K. Walker makes 2-pt jump shot from 15 ft,,78,96
366,4,7:43.0,,D. Lillard makes 2-pt layup from 1 ft,78,98
367,4,7:26.0,F. Kaminsky makes 2-pt layup from 2 ft,,80,98
368,4,7:26.0,Shooting foul by M. Leonard (drawn by F. Kaminsky),,80,98
369,4,7:26.0,F. Kaminsky makes free throw 1 of 1,,81,98
370,4,7:16.0,,M. Harkless makes 2-pt hook shot from 6 ft (assist by D. Lillard),81,100
371,4,7:03.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,81,100
372,4,7:02.0,,Defensive rebound by Team,81,100
373,4,6:48.0,,A. Crabbe misses 3-pt jump shot from 25 ft,81,100
374,4,6:48.0,Defensive rebound by M. Williams,,81,100
375,4,6:42.0,Shooting foul by D. Lillard (drawn by K. Walker),,81,100
376,4,6:42.0,K. Walker makes free throw 1 of 2,,82,100
377,4,6:42.0,K. Walker makes free throw 2 of 2,,83,100
378,4,6:29.0,,M. Harkless makes 2-pt jump shot from 9 ft,83,102
379,4,6:25.0,Charlotte full timeout,,83,102
