,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
29,1,8:35.0,,Defensive rebound by M. Morris,0,7
30,1,8:26.0,,O. Porter misses 3-pt jump shot from 23 ft,0,7
31,1,8:24.0,Defensive rebound by D. Schröder,,0,7
32,1,8:04.0,K. Bazemore misses 2-pt jump shot from 17 ft,,0,7
33,1,8:04.0,Offensive rebound by D. Howard,,0,7
34,1,7:59.0,D. Schröder misses 3-pt jump shot from 25 ft,,0,7
35,1,7:58.0,,Defensive rebound by M. Morris,0,7
36,1,7:49.0,,B. Beal makes 2-pt jump shot from 17 ft,0,9
37,1,7:48.0,Atlanta full timeout,,0,9
38,1,7:48.0,T. Sefolosha enters the game for K. Bazemore,,0,9
39,1,7:48.0,M. Muscala enters the game for D. Howard,,0,9
40,1,7:37.0,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by P. Millsap),,3,9
41,1,7:19.0,,Turnover by B. Beal (discontinued dribble),3,9
42,1,7:12.0,Shooting foul by J. Wall (drawn by D. Schröder),,3,9
43,1,7:12.0,D. Schröder makes free throw 1 of 2,,4,9
44,1,7:12.0,D. Schröder misses free throw 2 of 2,,4,9
45,1,7:10.0,,Defensive rebound by M. Gortat,4,9
46,1,7:00.0,,Shooting foul by M. Muscala (drawn by M. Morris),4,9
47,1,7:00.0,,M. Morris misses free throw 1 of 2,4,9
48,1,7:00.0,,Offensive rebound by Team,4,9
49,1,7:00.0,,M. Morris misses free throw 2 of 2,4,9
50,1,6:59.0,Defensive rebound by M. Muscala,,4,9
51,1,6:51.0,Turnover by P. Millsap (lost ball),,4,9
52,1,6:33.0,,M. Morris misses 2-pt layup from 1 ft,4,9
53,1,6:32.0,Defensive rebound by D. Schröder,,4,9
54,1,6:28.0,K. Korver misses 3-pt jump shot from 28 ft,,4,9
55,1,6:26.0,,Defensive rebound by J. Wall,4,9
56,1,6:20.0,,J. Wall misses 2-pt layup from 1 ft,4,9
57,1,6:18.0,Defensive rebound by P. Millsap,,4,9
58,1,6:14.0,Turnover by K. Korver (bad pass; steal by M. Morris),,4,9
59,1,6:08.0,,O. Porter makes 2-pt jump shot from 20 ft (assist by J. Wall),4,11
60,1,5:50.0,M. Muscala misses 3-pt jump shot from 24 ft,,4,11
61,1,5:50.0,,Defensive rebound by M. Morris,4,11
62,1,5:35.0,,M. Morris misses 2-pt jump shot from 15 ft,4,11
63,1,5:35.0,Defensive rebound by P. Millsap,,4,11
64,1,5:19.0,D. Schröder misses 2-pt jump shot from 4 ft,,4,11
65,1,5:19.0,Offensive rebound by Team,,4,11
66,1,5:19.0,,Loose ball foul by M. Gortat (drawn by M. Muscala),4,11
67,1,5:19.0,T. Hardaway enters the game for K. Korver,,4,11
68,1,5:18.0,,A. Nicholson enters the game for M. Morris,4,11
69,1,5:13.0,D. Schröder makes 2-pt layup from 1 ft,,6,11
70,1,4:51.0,,A. Nicholson misses 2-pt layup from 1 ft,6,11
71,1,4:50.0,,Offensive rebound by M. Gortat,6,11
72,1,4:49.0,,M. Gortat makes 2-pt layup at rim,6,13
73,1,4:37.0,D. Schröder makes 2-pt jump shot from 8 ft,,8,13
74,1,4:18.0,,Turnover by M. Gortat (lost ball; steal by P. Millsap),8,13
75,1,4:14.0,T. Hardaway makes 2-pt layup from 1 ft (assist by P. Millsap),,10,13
76,1,4:13.0,,Washington full timeout,10,13
77,1,4:13.0,,T. Satoranský enters the game for J. Wall,10,13
78,1,4:10.0,,M. Thornton enters the game for O. Porter,10,13
79,1,3:57.0,,M. Gortat makes 2-pt jump shot from 14 ft (assist by T. Satoranský),10,15
80,1,3:47.0,P. Millsap misses 3-pt jump shot from 26 ft,,10,15
81,1,3:47.0,,Defensive rebound by Team,10,15
82,1,3:30.0,,Turnover by A. Nicholson (3 sec),10,15
83,1,3:30.0,D. Howard enters the game for P. Millsap,,10,15
84,1,3:20.0,M. Muscala misses 3-pt jump shot from 26 ft,,10,15
85,1,3:19.0,Offensive rebound by D. Schröder,,10,15
86,1,3:19.0,,Loose ball foul by T. Satoranský (drawn by D. Schröder),10,15
87,1,3:11.0,T. Hardaway misses 2-pt jump shot from 17 ft (block by B. Beal),,10,15
88,1,3:09.0,Offensive rebound by D. Howard,,10,15
89,1,3:08.0,D. Howard makes 2-pt layup from 1 ft,,12,15
90,1,2:53.0,,B. Beal misses 2-pt jump shot from 17 ft,12,15
91,1,2:52.0,Defensive rebound by M. Muscala,,12,15
92,1,2:44.0,Shooting foul by M. Gortat (drawn by D. Howard),,12,15
93,1,2:44.0,D. Howard makes free throw 1 of 2,,13,15
94,1,2:44.0,M. Delaney enters the game for D. Schröder,,13,15
95,1,2:44.0,,T. Burke enters the game for B. Beal,13,15
96,1,2:44.0,,J. Smith enters the game for M. Gortat,13,15
97,1,2:44.0,D. Howard makes free throw 2 of 2,,14,15
98,1,2:29.0,,A. Nicholson misses 2-pt jump shot from 11 ft,14,15
99,1,2:28.0,Defensive rebound by M. Muscala,,14,15
100,1,2:20.0,T. Hardaway misses 3-pt jump shot from 24 ft,,14,15
101,1,2:19.0,,Defensive rebound by J. Smith,14,15
102,1,2:10.0,,T. Satoranský makes 2-pt jump shot from 7 ft,14,17
103,1,1:44.0,M. Muscala makes 2-pt jump shot from 12 ft (assist by T. Sefolosha),,16,17
104,1,1:26.0,,T. Burke misses 2-pt jump shot from 11 ft,16,17
105,1,1:26.0,Defensive rebound by D. Howard,,16,17
106,1,1:18.0,D. Howard makes 2-pt dunk at rim (assist by T. Hardaway),,18,17
107,1,1:01.0,,M. Thornton makes 2-pt jump shot from 8 ft,18,19
108,1,0:48.0,T. Hardaway misses 3-pt jump shot from 24 ft,,18,19
109,1,0:48.0,Offensive rebound by Team,,18,19
110,1,0:48.0,,Loose ball foul by J. Smith (drawn by D. Howard),18,19
111,1,0:48.0,D. Howard misses free throw 1 of 2,,18,19
112,1,0:48.0,Offensive rebound by Team,,18,19
113,1,0:48.0,D. Howard makes free throw 2 of 2,,19,19
114,1,0:32.0,,J. Smith misses 2-pt jump shot from 14 ft,19,19
115,1,0:31.0,Defensive rebound by M. Muscala,,19,19
116,1,0:24.0,Turnover by D. Howard (traveling),,19,19
117,1,0:02.0,,T. Satoranský misses 2-pt jump shot from 8 ft,19,19
118,1,0:00.0,Defensive rebound by D. Howard,,19,19
119,2,11:46.0,,J. Smith misses 2-pt jump shot from 17 ft,19,19
120,2,11:45.0,Defensive rebound by T. Hardaway,,19,19
121,2,11:31.0,D. Howard misses 2-pt jump shot from 4 ft,,19,19
122,2,11:30.0,,Defensive rebound by M. Morris,19,19
123,2,11:23.0,,T. Burke misses 2-pt jump shot from 12 ft,19,19
124,2,11:21.0,Defensive rebound by M. Muscala,,19,19
125,2,10:59.0,T. Sefolosha misses 2-pt jump shot from 18 ft,,19,19
126,2,10:58.0,,Defensive rebound by Team,19,19
127,2,10:58.0,K. Humphries enters the game for M. Muscala,,19,19
128,2,10:51.0,,Personal foul by K. Humphries (drawn by M. Morris),19,19
129,2,10:51.0,K. Bazemore enters the game for T. Sefolosha,,19,19
130,2,10:41.0,,M. Thornton makes 2-pt jump shot from 20 ft (assist by M. Morris),19,21
131,2,10:29.0,T. Hardaway misses 3-pt jump shot from 25 ft,,19,21
132,2,10:28.0,,Defensive rebound by T. Burke,19,21
133,2,10:16.0,,M. Thornton misses 2-pt layup from 2 ft,19,21
134,2,10:15.0,Defensive rebound by D. Howard,,19,21
135,2,10:10.0,M. Delaney makes 3-pt jump shot from 27 ft (assist by K. Bazemore),,22,21
136,2,9:53.0,,M. Morris makes 2-pt jump shot from 17 ft,22,23
137,2,9:37.0,K. Humphries misses 2-pt jump shot from 3 ft,,22,23
138,2,9:36.0,,Defensive rebound by T. Burke,22,23
139,2,9:24.0,,T. Burke misses 2-pt jump shot from 6 ft (block by K. Humphries),22,23
140,2,9:22.0,Defensive rebound by D. Howard,,22,23
141,2,9:14.0,K. Bazemore misses 3-pt jump shot from 27 ft,,22,23
142,2,9:12.0,,Defensive rebound by J. Smith,22,23
143,2,8:52.0,,M. Morris makes 2-pt jump shot from 13 ft,22,25
144,2,8:29.0,D. Howard makes 2-pt layup from 1 ft,,24,25
145,2,8:12.0,,M. Morris makes 2-pt hook shot from 3 ft,24,27
146,2,7:57.0,M. Delaney misses 3-pt jump shot from 24 ft,,24,27
147,2,7:57.0,Offensive rebound by K. Humphries,,24,27
148,2,7:57.0,K. Humphries misses 2-pt layup from 2 ft,,24,27
149,2,7:55.0,Offensive rebound by D. Howard,,24,27
150,2,7:55.0,Shooting foul by M. Morris (drawn by D. Howard),,24,27
151,2,7:55.0,Official timeout,,24,27
152,2,7:55.0,D. Howard misses free throw 1 of 2,,24,27
153,2,7:55.0,Offensive rebound by Team,,24,27
154,2,7:55.0,D. Howard misses free throw 2 of 2,,24,27
155,2,7:55.0,,M. Gortat enters the game for J. Smith,24,27
156,2,7:55.0,,J. Wall enters the game for M. Thornton,24,27
157,2,7:55.0,,B. Beal enters the game for T. Burke,24,27
158,2,7:55.0,K. Korver enters the game for T. Hardaway,,24,27
159,2,7:54.0,,Defensive rebound by M. Gortat,24,27
160,2,7:44.0,,Turnover by B. Beal (lost ball),24,27
161,2,7:44.0,P. Millsap enters the game for D. Howard,,24,27
162,2,7:22.0,M. Delaney misses 2-pt jump shot from 20 ft,,24,27
163,2,7:22.0,,Defensive rebound by T. Satoranský,24,27
164,2,7:19.0,D. Schröder enters the game for M. Delaney,,24,27
165,2,7:19.0,,Turnover by T. Satoranský (lost ball; steal by P. Millsap),24,27
166,2,7:06.0,D. Schröder misses 2-pt jump shot from 4 ft,,24,27
167,2,7:05.0,,Defensive rebound by M. Morris,24,27
168,2,7:01.0,,Personal foul by K. Bazemore (drawn by J. Wall),24,27
169,2,6:54.0,,M. Gortat makes 2-pt hook shot from 7 ft (assist by J. Wall),24,29
170,2,6:43.0,Turnover by K. Korver (bad pass),,24,29
171,2,6:26.0,,M. Morris misses 2-pt layup from 3 ft,24,29
172,2,6:25.0,Defensive rebound by K. Humphries,,24,29
173,2,6:17.0,K. Korver misses 3-pt jump shot from 27 ft,,24,29
174,2,6:16.0,,Defensive rebound by J. Wall,24,29
175,2,6:07.0,,Shooting foul by P. Millsap (drawn by M. Morris),24,29
176,2,6:07.0,,M. Morris makes free throw 1 of 2,24,30
177,2,6:07.0,,O. Porter enters the game for T. Satoranský,24,30
178,2,6:07.0,T. Sefolosha enters the game for K. Bazemore,,24,30
179,2,6:07.0,,M. Morris makes free throw 2 of 2,24,31
180,2,5:53.0,P. Millsap makes 2-pt jump shot from 12 ft,,26,31
181,2,5:32.0,,M. Morris misses 3-pt jump shot from 23 ft,26,31
182,2,5:32.0,Defensive rebound by Team,,26,31
183,2,5:32.0,,Loose ball foul by M. Gortat (drawn by P. Millsap),26,31
184,2,5:32.0,,Washington full timeout,26,31
185,2,5:32.0,,J. Smith enters the game for M. Gortat,26,31
186,2,5:22.0,Turnover by D. Schröder (lost ball),,26,31
187,2,5:13.0,,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),26,33
188,2,5:13.0,,Shooting foul by D. Schröder (drawn by M. Morris),26,33
189,2,5:13.0,,M. Morris makes free throw 1 of 1,26,34
190,2,5:00.0,D. Howard enters the game for K. Humphries,,26,34
191,2,4:59.0,T. Hardaway enters the game for K. Korver,,26,34
192,2,4:58.0,D. Schröder makes 2-pt jump shot from 16 ft (assist by T. Hardaway),,28,34
193,2,4:42.0,,Turnover by M. Morris (bad pass; steal by T. Sefolosha),28,34
194,2,4:38.0,T. Sefolosha makes 2-pt dunk at rim,,30,34
195,2,4:27.0,,Personal foul by T. Sefolosha (drawn by B. Beal),30,34
196,2,4:27.0,,B. Beal makes free throw 1 of 2,30,35
197,2,4:27.0,,B. Beal makes free throw 2 of 2,30,36
198,2,4:13.0,P. Millsap misses 2-pt jump shot from 12 ft,,30,36
199,2,4:13.0,,Defensive rebound by M. Morris,30,36
200,2,3:59.0,,J. Wall makes 2-pt jump shot from 18 ft,30,38
201,2,3:41.0,Shooting foul by M. Morris (drawn by D. Howard),,30,38
202,2,3:41.0,D. Howard misses free throw 1 of 2,,30,38
203,2,3:41.0,Offensive rebound by Team,,30,38
204,2,3:41.0,D. Howard misses free throw 2 of 2,,30,38
205,2,3:40.0,,Defensive rebound by M. Morris,30,38
206,2,3:31.0,,J. Wall makes 2-pt jump shot from 17 ft,30,40
207,2,3:26.0,Atlanta full timeout,,30,40
208,2,3:05.0,D. Howard misses 2-pt jump shot from 9 ft,,30,40
209,2,3:04.0,,Defensive rebound by J. Wall,30,40
210,2,2:44.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by O. Porter),30,43
211,2,2:26.0,P. Millsap misses 2-pt jump shot from 12 ft,,30,43
212,2,2:25.0,,Defensive rebound by J. Smith,30,43
213,2,2:24.0,Technical foul by P. Millsap,,30,43
214,2,2:24.0,,B. Beal makes technical free throw,30,44
215,2,2:09.0,,Turnover by J. Smith (bad pass; steal by P. Millsap),30,44
216,2,2:06.0,Shooting foul by B. Beal (drawn by P. Millsap),,30,44
217,2,2:06.0,P. Millsap misses free throw 1 of 2,,30,44
218,2,2:06.0,Offensive rebound by Team,,30,44
219,2,2:06.0,P. Millsap makes free throw 2 of 2,,31,44
220,2,1:50.0,,Turnover by J. Smith (lost ball; steal by D. Howard),31,44
221,2,1:45.0,D. Schröder makes 2-pt layup from 2 ft (assist by T. Hardaway),,33,44
222,2,1:44.0,,Washington full timeout,33,44
223,2,1:33.0,,Turnover by J. Wall (bad pass; steal by T. Sefolosha),33,44
224,2,1:23.0,Turnover by D. Schröder (lost ball; steal by J. Wall),,33,44
225,2,1:14.0,,B. Beal misses 2-pt layup from 1 ft,33,44
226,2,1:14.0,,Offensive rebound by J. Smith,33,44
227,2,1:14.0,,J. Smith misses 2-pt layup from 1 ft,33,44
228,2,1:14.0,Defensive rebound by P. Millsap,,33,44
229,2,1:14.0,Personal foul by J. Smith (drawn by P. Millsap),,33,44
230,2,1:14.0,P. Millsap misses free throw 1 of 2,,33,44
231,2,1:14.0,Offensive rebound by Team,,33,44
232,2,1:14.0,P. Millsap makes free throw 2 of 2,,34,44
233,2,1:02.0,,J. Wall makes 2-pt jump shot from 18 ft,34,46
234,2,0:40.0,T. Sefolosha misses 3-pt jump shot from 29 ft,,34,46
235,2,0:40.0,Offensive rebound by P. Millsap,,34,46
236,2,0:39.0,Shooting foul by J. Smith (drawn by P. Millsap),,34,46
237,2,0:39.0,P. Millsap makes free throw 1 of 2,,35,46
238,2,0:39.0,P. Millsap misses free throw 2 of 2,,35,46
239,2,0:38.0,,Defensive rebound by M. Morris,35,46
240,2,0:32.0,,J. Wall makes 2-pt jump shot from 15 ft,35,48
241,2,0:27.0,Atlanta full timeout,,35,48
242,2,0:27.0,K. Korver enters the game for D. Howard,,35,48
243,2,0:27.0,,A. Nicholson enters the game for M. Morris,35,48
244,2,0:27.0,,T. Satoranský enters the game for J. Smith,35,48
245,2,0:10.0,D. Schröder misses 2-pt layup from 1 ft,,35,48
246,2,0:09.0,Offensive rebound by Team,,35,48
247,2,0:09.0,M. Muscala enters the game for T. Sefolosha,,35,48
248,2,0:03.0,Turnover by D. Schröder (lost ball; steal by A. Nicholson),,35,48
249,2,0:00.0,,T. Satoranský misses 3-pt jump shot from 29 ft,35,48
250,2,0:00.0,,Offensive rebound by Team,35,48
251,3,11:41.0,,M. Morris misses 3-pt jump shot from 24 ft,35,48
252,3,11:40.0,Defensive rebound by D. Schröder,,35,48
253,3,11:30.0,D. Schröder makes 2-pt layup from 1 ft (assist by D. Howard),,37,48
254,3,11:13.0,,Personal foul by K. Korver (drawn by J. Wall),37,48
255,3,10:59.0,,J. Wall misses 2-pt jump shot from 17 ft,37,48
256,3,10:58.0,Defensive rebound by P. Millsap,,37,48
257,3,10:50.0,K. Korver misses 2-pt jump shot from 18 ft,,37,48
258,3,10:49.0,Offensive rebound by D. Howard,,37,48
259,3,10:46.0,D. Howard misses 2-pt layup from 3 ft,,37,48
260,3,10:45.0,,Defensive rebound by J. Wall,37,48
261,3,10:37.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),37,50
262,3,10:27.0,Turnover by P. Millsap (bad pass; steal by M. Gortat),,37,50
263,3,10:22.0,,B. Beal misses 3-pt jump shot from 28 ft,37,50
264,3,10:20.0,Defensive rebound by K. Korver,,37,50
265,3,10:12.0,D. Schröder misses 3-pt jump shot from 27 ft,,37,50
266,3,10:12.0,,Defensive rebound by M. Gortat,37,50
267,3,10:00.0,,J. Wall makes 3-pt jump shot from 25 ft (assist by B. Beal),37,53
268,3,9:48.0,D. Howard makes 2-pt layup from 3 ft (assist by D. Schröder),,39,53
269,3,9:42.0,,Shooting foul by K. Bazemore (drawn by J. Wall),39,53
270,3,9:42.0,Atlanta full timeout,,39,53
271,3,9:42.0,,J. Wall misses free throw 1 of 2,39,53
272,3,9:42.0,,Offensive rebound by Team,39,53
273,3,9:42.0,,J. Wall makes free throw 2 of 2,39,54
274,3,9:30.0,Turnover by D. Schröder (traveling),,39,54
275,3,9:15.0,,M. Morris misses 2-pt jump shot from 13 ft,39,54
276,3,9:15.0,Defensive rebound by D. Howard,,39,54
277,3,9:04.0,P. Millsap misses 2-pt jump shot from 3 ft,,39,54
278,3,9:03.0,Offensive rebound by D. Howard,,39,54
279,3,8:52.0,Personal foul by O. Porter (drawn by P. Millsap),,39,54
280,3,8:52.0,M. Muscala enters the game for D. Howard,,39,54
281,3,8:52.0,Turnover by K. Korver (bad pass),,39,54
282,3,8:42.0,,J. Wall misses 2-pt layup from 1 ft,39,54
283,3,8:41.0,Defensive rebound by P. Millsap,,39,54
284,3,8:32.0,D. Schröder makes 2-pt layup from 2 ft,,41,54
285,3,8:18.0,,Turnover by O. Porter (lost ball; steal by K. Korver),41,54
286,3,8:15.0,Shooting foul by M. Morris (drawn by D. Schröder),,41,54
287,3,8:15.0,D. Schröder makes free throw 1 of 2,,42,54
288,3,8:15.0,D. Howard enters the game for M. Muscala,,42,54
289,3,8:15.0,D. Schröder makes free throw 2 of 2,,43,54
290,3,8:00.0,,B. Beal makes 2-pt dunk at rim,43,56
291,3,7:40.0,P. Millsap makes 2-pt layup from 3 ft (assist by K. Bazemore),,45,56
292,3,7:26.0,,M. Morris misses 2-pt jump shot from 14 ft,45,56
293,3,7:25.0,Defensive rebound by D. Howard,,45,56
294,3,7:09.0,Turnover by P. Millsap (lost ball; steal by M. Morris),,45,56
295,3,6:48.0,,Turnover by B. Beal (step out of bounds),45,56
296,3,6:48.0,M. Muscala enters the game for P. Millsap,,45,56
297,3,6:37.0,Shooting foul by J. Wall (drawn by D. Schröder),,45,56
298,3,6:37.0,D. Schröder makes free throw 1 of 2,,46,56
299,3,6:37.0,D. Schröder makes free throw 2 of 2,,47,56
300,3,6:25.0,,Turnover by J. Wall (bad pass; steal by D. Howard),47,56
301,3,6:19.0,K. Korver misses 3-pt jump shot from 24 ft,,47,56
302,3,6:17.0,Offensive rebound by K. Bazemore,,47,56
303,3,6:12.0,Offensive foul by D. Howard (drawn by M. Gortat),,47,56
304,3,6:12.0,Turnover by D. Howard (offensive foul),,47,56
305,3,6:12.0,,T. Satoranský enters the game for M. Morris,47,56
306,3,6:01.0,,Shooting block foul by D. Howard (drawn by J. Wall),47,56
307,3,6:01.0,,J. Wall makes free throw 1 of 2,47,57
308,3,6:01.0,,J. Wall misses free throw 2 of 2,47,57
309,3,6:00.0,Defensive rebound by M. Muscala,,47,57
310,3,5:51.0,Turnover by M. Muscala (bad pass; steal by J. Wall),,47,57
311,3,5:45.0,,B. Beal misses 2-pt layup from 3 ft (block by K. Bazemore),47,57
312,3,5:43.0,Defensive rebound by D. Schröder,,47,57
313,3,5:39.0,D. Schröder misses 2-pt layup from 1 ft,,47,57
314,3,5:38.0,Offensive rebound by M. Muscala,,47,57
315,3,5:38.0,M. Muscala makes 2-pt layup from 3 ft,,49,57
316,3,5:31.0,,Washington full timeout,49,57
317,3,5:31.0,P. Millsap enters the game for D. Howard,,49,57
318,3,5:20.0,,Turnover by T. Satoranský (bad pass; steal by M. Muscala),49,57
319,3,5:03.0,M. Muscala makes 2-pt dunk at rim (assist by K. Korver),,51,57
320,3,4:44.0,,M. Gortat misses 2-pt jump shot from 12 ft,51,57
321,3,4:43.0,Defensive rebound by P. Millsap,,51,57
322,3,4:30.0,K. Korver misses 3-pt jump shot from 23 ft,,51,57
323,3,4:29.0,,Defensive rebound by T. Satoranský,51,57
324,3,4:19.0,,Shooting foul by M. Muscala (drawn by J. Wall),51,57
325,3,4:19.0,,J. Wall makes free throw 1 of 2,51,58
326,3,4:19.0,T. Sefolosha enters the game for K. Korver,,51,58
327,3,4:19.0,T. Hardaway enters the game for K. Bazemore,,51,58
328,3,4:19.0,,J. Wall makes free throw 2 of 2,51,59
329,3,4:12.0,P. Millsap misses 2-pt jump shot from 19 ft,,51,59
330,3,4:10.0,,Defensive rebound by M. Gortat,51,59
331,3,4:03.0,,J. Wall misses 2-pt jump shot from 18 ft,51,59
332,3,4:02.0,Defensive rebound by T. Hardaway,,51,59
333,3,3:47.0,P. Millsap misses 2-pt jump shot from 16 ft,,51,59
334,3,3:46.0,,Defensive rebound by T. Satoranský,51,59
335,3,3:32.0,,T. Satoranský misses 3-pt jump shot from 26 ft,51,59
336,3,3:30.0,Defensive rebound by T. Hardaway,,51,59
337,3,3:27.0,T. Hardaway makes 2-pt dunk at rim,,53,59
338,3,3:13.0,,Shooting foul by M. Muscala (drawn by B. Beal),53,59
339,3,3:13.0,,B. Beal makes free throw 1 of 2,53,60
340,3,3:13.0,,M. Thornton enters the game for J. Wall,53,60
341,3,3:13.0,,B. Beal makes free throw 2 of 2,53,61
342,3,3:07.0,D. Schröder misses 2-pt layup from 2 ft,,53,61
343,3,3:06.0,,Defensive rebound by M. Gortat,53,61
344,3,2:57.0,,B. Beal makes 2-pt jump shot from 14 ft,53,63
345,3,2:51.0,Turnover by T. Hardaway (bad pass),,53,63
346,3,2:36.0,M. Delaney enters the game for D. Schröder,,53,63
347,3,2:29.0,,Turnover by B. Beal (lost ball),53,63
348,3,2:14.0,P. Millsap misses 2-pt layup from 1 ft,,53,63
349,3,2:13.0,,Defensive rebound by M. Gortat,53,63
350,3,2:13.0,,Personal foul by P. Millsap (drawn by M. Gortat),53,63
351,3,2:13.0,,M. Gortat makes free throw 1 of 2,53,64
352,3,2:13.0,,M. Gortat makes free throw 2 of 2,53,65
353,3,1:57.0,Shooting foul by M. Gortat (drawn by T. Hardaway),,53,65
354,3,1:57.0,T. Hardaway makes free throw 1 of 2,,54,65
355,3,1:57.0,,M. Morris enters the game for M. Gortat,54,65
356,3,1:57.0,T. Hardaway makes free throw 2 of 2,,55,65
357,3,1:40.0,,Shooting foul by T. Hardaway (drawn by M. Morris),55,65
358,3,1:40.0,,M. Morris makes free throw 1 of 2,55,66
359,3,1:40.0,,M. Morris makes free throw 2 of 2,55,67
360,3,1:20.0,P. Millsap makes 3-pt jump shot from 29 ft (assist by M. Delaney),,58,67
361,3,1:02.0,,Turnover by T. Satoranský (lost ball; steal by T. Hardaway),58,67
362,3,0:56.0,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Delaney),,60,67
363,3,0:39.0,,Shooting block foul by P. Millsap (drawn by M. Thornton),60,67
364,3,0:39.0,,M. Morris makes free throw 1 of 2,60,68
365,3,0:39.0,,M. Morris makes free throw 2 of 2,60,69
366,3,0:31.0,Personal foul by M. Morris (drawn by P. Millsap),,60,69
367,3,0:31.0,P. Millsap misses free throw 1 of 2,,60,69
368,3,0:31.0,Offensive rebound by Team,,60,69
369,3,0:31.0,,J. Smith enters the game for M. Morris,60,69
370,3,0:31.0,P. Millsap makes free throw 2 of 2,,61,69
371,3,0:21.0,,Shooting foul by M. Muscala (drawn by B. Beal),61,69
372,3,0:21.0,,B. Beal makes free throw 1 of 2,61,70
373,3,0:21.0,K. Korver enters the game for T. Sefolosha,,61,70
374,3,0:21.0,,B. Beal makes free throw 2 of 2,61,71
375,3,0:04.0,P. Millsap makes 2-pt layup from 2 ft (assist by M. Delaney),,63,71
376,3,0:00.0,,B. Beal misses 3-pt jump shot from 27 ft,63,71
377,3,0:00.0,Defensive rebound by Team,,63,71
378,4,11:41.0,Shooting foul by J. Smith (drawn by P. Millsap),,63,71
379,4,11:41.0,P. Millsap misses free throw 1 of 2,,63,71
380,4,11:41.0,Offensive rebound by Team,,63,71
381,4,11:41.0,P. Millsap makes free throw 2 of 2,,64,71
382,4,11:16.0,,T. Satoranský makes 2-pt layup from 1 ft (assist by B. Beal),64,73
383,4,10:59.0,P. Millsap misses 3-pt jump shot from 27 ft,,64,73
384,4,10:59.0,,Defensive rebound by Team,64,73
385,4,10:44.0,,Offensive foul by J. Smith (drawn by M. Delaney),64,73
386,4,10:44.0,,Turnover by J. Smith (offensive foul),64,73
387,4,10:44.0,K. Bazemore enters the game for M. Muscala,,64,73
388,4,10:44.0,D. Howard enters the game for P. Millsap,,64,73
389,4,10:44.0,,A. Nicholson enters the game for J. Smith,64,73
390,4,10:32.0,Turnover by D. Howard (lost ball),,64,73
391,4,10:18.0,,Shooting block foul by T. Hardaway (drawn by B. Beal),64,73
392,4,10:18.0,,B. Beal makes free throw 1 of 2,64,74
393,4,10:18.0,,B. Beal makes free throw 2 of 2,64,75
394,4,10:00.0,Shooting foul by A. Nicholson (drawn by D. Howard),,64,75
395,4,10:00.0,D. Howard makes free throw 1 of 2,,65,75
