,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
50,1,5:42.0,,S. Adams misses free throw 1 of 2,12,17
51,1,5:42.0,,Offensive rebound by Team,12,17
52,1,5:42.0,,S. Adams misses free throw 2 of 2,12,17
53,1,5:42.0,,A. Morrow enters the game for V. Oladipo,12,17
54,1,5:41.0,,Offensive rebound by D. Sabonis,12,17
55,1,5:32.0,,Turnover by R. Westbrook (traveling),12,17
56,1,5:32.0,,J. Grant enters the game for D. Sabonis,12,17
57,1,5:15.0,K. Durant misses 2-pt jump shot from 6 ft,,12,17
58,1,5:14.0,Offensive rebound by J. McGee,,12,17
59,1,5:13.0,J. McGee makes 2-pt hook shot from 4 ft,,14,17
60,1,5:13.0,Shooting foul by S. Adams (drawn by J. McGee),,14,17
61,1,5:13.0,J. McGee misses free throw 1 of 1,,14,17
62,1,5:12.0,,Defensive rebound by R. Westbrook,14,17
63,1,4:57.0,,A. Roberson misses 3-pt jump shot from 23 ft,14,17
64,1,4:56.0,,Offensive rebound by R. Westbrook,14,17
65,1,4:50.0,,A. Morrow misses 3-pt jump shot from 24 ft,14,17
66,1,4:47.0,,Offensive rebound by A. Roberson,14,17
67,1,4:47.0,,A. Roberson misses 2-pt layup from 1 ft,14,17
68,1,4:46.0,,Offensive rebound by S. Adams,14,17
69,1,4:46.0,,S. Adams misses 2-pt layup from 2 ft,14,17
70,1,4:44.0,Defensive rebound by S. Curry,,14,17
71,1,4:40.0,Turnover by A. Iguodala (bad pass; steal by A. Morrow),,14,17
72,1,4:40.0,,Personal take foul by S. Curry (drawn by A. Morrow),14,17
73,1,4:40.0,,A. Morrow makes free throw 1 of 2,14,18
74,1,4:40.0,K. Looney enters the game for J. McGee,,14,18
75,1,4:40.0,,A. Morrow makes free throw 2 of 2,14,19
76,1,4:26.0,S. Curry misses 3-pt jump shot from 25 ft,,14,19
77,1,4:25.0,Offensive rebound by A. Iguodala,,14,19
78,1,4:25.0,A. Iguodala misses 2-pt dunk at rim (block by A. Roberson),,14,19
79,1,4:24.0,,Defensive rebound by R. Westbrook,14,19
80,1,4:11.0,,R. Westbrook misses 2-pt jump shot from 22 ft,14,19
81,1,4:11.0,Defensive rebound by A. Iguodala,,14,19
82,1,4:05.0,I. Clark enters the game for K. Thompson,,14,19
83,1,4:02.0,Shooting foul by A. Morrow (drawn by S. Curry),,14,19
84,1,4:02.0,S. Curry makes free throw 1 of 2,,15,19
85,1,4:02.0,S. Curry makes free throw 2 of 2,,16,19
86,1,3:43.0,,R. Westbrook misses 3-pt jump shot from 25 ft,16,19
87,1,3:42.0,Defensive rebound by Team,,16,19
88,1,3:31.0,K. Durant misses 2-pt jump shot from 4 ft (block by A. Roberson),,16,19
89,1,3:30.0,,Defensive rebound by R. Westbrook,16,19
90,1,3:26.0,,Turnover by R. Westbrook (bad pass; steal by I. Clark),16,19
91,1,3:19.0,S. Curry makes 2-pt layup from 1 ft,,18,19
92,1,3:08.0,,Shooting foul by K. Looney (drawn by R. Westbrook),18,19
93,1,3:08.0,,R. Westbrook makes 2-pt layup from 1 ft,18,21
94,1,3:08.0,,Á. Abrines enters the game for A. Roberson,18,21
95,1,3:08.0,,R. Westbrook makes free throw 1 of 1,18,22
96,1,2:59.0,K. Durant misses 3-pt jump shot from 32 ft,,18,22
97,1,2:58.0,,Defensive rebound by S. Adams,18,22
98,1,2:46.0,,Turnover by R. Westbrook (bad pass; steal by I. Clark),18,22
99,1,2:41.0,A. Iguodala makes 2-pt dunk at rim (assist by I. Clark),,20,22
100,1,2:32.0,,Oklahoma City full timeout,20,22
101,1,2:32.0,D. Green enters the game for K. Durant,,20,22
102,1,2:25.0,,Turnover by R. Westbrook (lost ball; steal by S. Curry),20,22
103,1,2:17.0,K. Looney makes 2-pt dunk at rim (assist by S. Curry),,22,22
104,1,2:02.0,,R. Westbrook misses 2-pt jump shot from 9 ft,22,22
105,1,2:02.0,Defensive rebound by A. Iguodala,,22,22
106,1,1:46.0,S. Curry misses 3-pt jump shot from 25 ft,,22,22
107,1,1:45.0,,Defensive rebound by Team,22,22
108,1,1:45.0,,C. Payne enters the game for R. Westbrook,22,22
109,1,1:45.0,,V. Oladipo enters the game for A. Morrow,22,22
110,1,1:33.0,,C. Payne misses 2-pt jump shot from 19 ft,22,22
111,1,1:32.0,Defensive rebound by I. Clark,,22,22
112,1,1:23.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),,25,22
113,1,1:08.0,,V. Oladipo makes 2-pt jump shot from 22 ft (assist by C. Payne),25,24
114,1,0:59.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,27,24
115,1,0:48.0,,V. Oladipo misses 2-pt jump shot from 10 ft,27,24
116,1,0:48.0,,Offensive rebound by Team,27,24
117,1,0:46.0,,N. Collison enters the game for S. Adams,27,24
118,1,0:36.0,,Turnover by V. Oladipo (bad pass),27,24
119,1,0:29.0,I. Clark misses 2-pt jump shot from 19 ft,,27,24
120,1,0:28.0,Offensive rebound by S. Curry,,27,24
121,1,0:11.0,S. Curry makes 3-pt jump shot from 26 ft,,30,24
122,1,0:02.0,Offensive charge foul by C. Payne (drawn by S. Curry),,30,24
123,1,0:02.0,,Turnover by C. Payne (offensive foul),30,24
124,1,0:00.0,S. Curry misses 3-pt jump shot from 44 ft,,30,24
125,1,0:00.0,Offensive rebound by Team,,30,24
126,2,11:45.0,Def 3 sec tech foul by N. Collison,,30,24
127,2,11:45.0,K. Thompson makes technical free throw,,31,24
128,2,11:31.0,S. Livingston makes 2-pt jump shot from 13 ft (assist by J. McAdoo),,33,24
129,2,11:16.0,,V. Oladipo misses 2-pt layup at rim,33,24
130,2,11:16.0,Defensive rebound by D. Green,,33,24
131,2,11:13.0,Turnover by K. Thompson (traveling),,33,24
132,2,11:13.0,,J. Lauvergne enters the game for J. Grant,33,24
133,2,11:13.0,,D. Sabonis enters the game for N. Collison,33,24
134,2,11:02.0,,Personal foul by K. Thompson (drawn by V. Oladipo),33,24
135,2,10:57.0,,V. Oladipo makes 2-pt layup from 1 ft,33,26
136,2,10:37.0,D. Green makes 2-pt layup from 2 ft (assist by S. Livingston),,35,26
137,2,10:21.0,,C. Payne misses 2-pt layup from 2 ft (block by D. Green),35,26
138,2,10:20.0,Defensive rebound by S. Livingston,,35,26
139,2,10:15.0,J. McAdoo makes 2-pt dunk at rim (assist by S. Livingston),,37,26
140,2,10:15.0,,Oklahoma City full timeout,37,26
141,2,10:00.0,,D. Sabonis misses 2-pt layup from 3 ft (block by J. McAdoo),37,26
142,2,9:59.0,Defensive rebound by D. Green,,37,26
143,2,9:56.0,S. Livingston makes 2-pt jump shot from 9 ft,,39,26
144,2,9:56.0,Shooting foul by C. Payne (drawn by S. Livingston),,39,26
145,2,9:56.0,,Violation by Team (jump ball),39,26
146,2,9:56.0,S. Livingston misses free throw 1 of 1,,39,26
147,2,9:56.0,,S. Christon enters the game for C. Payne,39,26
148,2,9:55.0,,Defensive rebound by J. Lauvergne,39,26
149,2,9:41.0,,Turnover by V. Oladipo (bad pass; steal by S. Livingston),39,26
150,2,9:34.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,42,26
151,2,9:20.0,Violation by D. Green (kicked ball),,42,26
152,2,9:12.0,,V. Oladipo makes 2-pt jump shot from 14 ft,42,28
153,2,8:48.0,S. Livingston makes 2-pt jump shot from 13 ft,,44,28
154,2,8:29.0,,J. Lauvergne makes 2-pt layup from 1 ft,44,30
155,2,8:11.0,Shooting foul by S. Christon (drawn by K. Thompson),,44,30
156,2,8:11.0,K. Thompson makes free throw 1 of 2,,45,30
157,2,8:11.0,K. Thompson misses free throw 2 of 2,,45,30
158,2,8:11.0,,R. Westbrook enters the game for Á. Abrines,45,30
159,2,8:11.0,,A. Roberson enters the game for V. Oladipo,45,30
160,2,8:10.0,,Defensive rebound by J. Lauvergne,45,30
161,2,7:54.0,,Turnover by A. Roberson (lost ball; steal by D. Green),45,30
162,2,7:47.0,A. Iguodala misses 3-pt jump shot from 23 ft,,45,30
163,2,7:46.0,,Defensive rebound by R. Westbrook,45,30
164,2,7:34.0,,J. Lauvergne misses 3-pt jump shot from 23 ft,45,30
165,2,7:33.0,,Offensive rebound by A. Roberson,45,30
166,2,7:27.0,,S. Christon misses 3-pt jump shot from 24 ft,45,30
167,2,7:26.0,,Offensive rebound by A. Roberson,45,30
168,2,7:15.0,,Turnover by R. Westbrook (bad pass),45,30
169,2,7:15.0,K. Durant enters the game for D. Green,,45,30
170,2,7:15.0,I. Clark enters the game for A. Iguodala,,45,30
171,2,6:55.0,J. McAdoo misses 2-pt layup from 1 ft,,45,30
172,2,6:54.0,,Defensive rebound by D. Sabonis,45,30
173,2,6:44.0,,D. Sabonis makes 2-pt layup from 1 ft,45,32
174,2,6:29.0,Golden State full timeout,,45,32
175,2,6:29.0,,V. Oladipo enters the game for A. Roberson,45,32
176,2,6:29.0,,J. Grant enters the game for J. Lauvergne,45,32
177,2,6:29.0,,S. Adams enters the game for S. Christon,45,32
178,2,6:29.0,J. McGee enters the game for J. McAdoo,,45,32
179,2,6:21.0,Shooting foul by V. Oladipo (drawn by K. Thompson),,45,32
180,2,6:21.0,K. Thompson makes free throw 1 of 2,,46,32
181,2,6:21.0,K. Thompson makes free throw 2 of 2,,47,32
182,2,6:06.0,,R. Westbrook makes 2-pt jump shot from 20 ft (assist by J. Grant),47,34
183,2,5:55.0,K. Durant makes 3-pt jump shot from 24 ft,,50,34
184,2,5:42.0,,R. Westbrook misses 2-pt layup from 1 ft,50,34
185,2,5:42.0,Defensive rebound by I. Clark,,50,34
186,2,5:36.0,K. Thompson misses 3-pt jump shot from 25 ft,,50,34
187,2,5:35.0,Offensive rebound by K. Durant,,50,34
188,2,5:35.0,K. Durant makes 2-pt layup from 1 ft,,52,34
189,2,5:20.0,,R. Westbrook makes 2-pt layup at rim (assist by D. Sabonis),52,36
190,2,5:20.0,,Shooting foul by J. McGee (drawn by R. Westbrook),52,36
191,2,5:20.0,S. Curry enters the game for K. Thompson,,52,36
192,2,5:20.0,,A. Roberson enters the game for J. Grant,52,36
193,2,5:20.0,,R. Westbrook makes free throw 1 of 1,52,37
194,2,5:07.0,I. Clark misses 3-pt jump shot from 24 ft,,52,37
195,2,5:06.0,,Defensive rebound by V. Oladipo,52,37
196,2,5:01.0,,V. Oladipo misses 3-pt jump shot from 24 ft,52,37
197,2,5:00.0,Defensive rebound by K. Durant,,52,37
198,2,4:54.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,55,37
199,2,4:53.0,,Oklahoma City full timeout,55,37
200,2,4:32.0,,R. Westbrook makes 2-pt layup from 1 ft,55,39
201,2,4:15.0,J. McGee makes 2-pt dunk at rim (assist by I. Clark),,57,39
202,2,4:03.0,,Turnover by R. Westbrook (bad pass),57,39
203,2,3:56.0,S. Curry makes 2-pt jump shot from 19 ft,,59,39
204,2,3:36.0,,Shooting block foul by J. McGee (drawn by R. Westbrook),59,39
205,2,3:36.0,,R. Westbrook makes free throw 1 of 2,59,40
206,2,3:36.0,,A. Morrow enters the game for V. Oladipo,59,40
207,2,3:36.0,D. Green enters the game for J. McGee,,59,40
208,2,3:36.0,A. Iguodala enters the game for S. Livingston,,59,40
209,2,3:36.0,,J. Grant enters the game for D. Sabonis,59,40
210,2,3:36.0,,R. Westbrook makes free throw 2 of 2,59,41
211,2,3:27.0,Shooting foul by A. Roberson (drawn by K. Durant),,59,41
212,2,3:27.0,,Violation by S. Adams (lane),59,41
213,2,3:27.0,K. Durant makes free throw 1 of 2,,60,41
214,2,3:27.0,K. Durant makes free throw 2 of 2,,61,41
215,2,3:02.0,,S. Adams misses 2-pt jump shot from 10 ft,61,41
216,2,3:02.0,Defensive rebound by K. Durant,,61,41
217,2,2:54.0,K. Durant makes 2-pt layup from 1 ft,,63,41
218,2,2:42.0,,R. Westbrook makes 2-pt jump shot from 17 ft,63,43
219,2,2:29.0,D. Green misses 2-pt layup from 3 ft (block by J. Grant),,63,43
220,2,2:28.0,,Defensive rebound by R. Westbrook,63,43
221,2,2:19.0,,A. Morrow misses 2-pt jump shot from 16 ft,63,43
222,2,2:17.0,,Offensive rebound by S. Adams,63,43
223,2,2:17.0,,S. Adams makes 2-pt layup from 1 ft,63,45
224,2,2:17.0,Golden State full timeout,,63,45
225,2,2:17.0,Official timeout,,63,45
226,2,2:17.0,K. Thompson enters the game for I. Clark,,63,45
227,2,2:02.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,66,45
228,2,1:45.0,,Shooting foul by K. Thompson (drawn by R. Westbrook),66,45
229,2,1:45.0,,R. Westbrook makes free throw 1 of 3,66,46
230,2,1:45.0,,R. Westbrook makes free throw 2 of 3,66,47
231,2,1:45.0,J. McGee enters the game for K. Thompson,,66,47
232,2,1:45.0,,R. Westbrook makes free throw 3 of 3,66,48
233,2,1:26.0,S. Curry misses 3-pt jump shot from 23 ft (block by A. Roberson),,66,48
234,2,1:25.0,,Defensive rebound by R. Westbrook,66,48
235,2,1:25.0,,Personal foul by S. Curry (drawn by R. Westbrook),66,48
236,2,1:25.0,,R. Westbrook makes free throw 1 of 2,66,49
237,2,1:25.0,,R. Westbrook makes free throw 2 of 2,66,50
238,2,1:02.0,J. McGee makes 2-pt dunk at rim (assist by K. Durant),,68,50
239,2,0:53.0,,R. Westbrook misses 3-pt jump shot from 25 ft,68,50
240,2,0:53.0,Defensive rebound by S. Curry,,68,50
241,2,0:31.0,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,71,50
242,2,0:09.0,,A. Roberson misses 3-pt jump shot from 23 ft,71,50
243,2,0:08.0,Defensive rebound by A. Iguodala,,71,50
244,2,0:04.0,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),,73,50
245,2,0:00.0,,S. Adams misses 2-pt jump shot from 17 ft,73,50
246,2,0:00.0,,Offensive rebound by Team,73,50
247,3,11:43.0,K. Thompson makes 3-pt jump shot from 28 ft (assist by S. Curry),,76,50
248,3,11:25.0,,Personal foul by D. Green (drawn by S. Adams),76,50
249,3,11:16.0,,R. Westbrook makes 2-pt layup from 1 ft,76,52
250,3,11:06.0,K. Durant misses 3-pt jump shot from 24 ft,,76,52
251,3,11:05.0,,Defensive rebound by R. Westbrook,76,52
252,3,10:57.0,,D. Sabonis misses 3-pt jump shot from 23 ft,76,52
253,3,10:57.0,Defensive rebound by K. Durant,,76,52
254,3,10:44.0,J. McGee misses 2-pt layup from 1 ft,,76,52
255,3,10:44.0,Offensive rebound by J. McGee,,76,52
256,3,10:44.0,K. Durant misses 2-pt jump shot from 10 ft,,76,52
257,3,10:42.0,,Defensive rebound by A. Roberson,76,52
258,3,10:33.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),76,55
259,3,10:33.0,Golden State full timeout,,76,55
260,3,10:22.0,Shooting foul by R. Westbrook (drawn by J. McGee),,76,55
261,3,10:22.0,J. McGee misses free throw 1 of 2,,76,55
262,3,10:22.0,Offensive rebound by Team,,76,55
263,3,10:22.0,J. McGee makes free throw 2 of 2,,77,55
264,3,10:10.0,,R. Westbrook makes 2-pt layup from 1 ft,77,57
265,3,9:54.0,Shooting foul by R. Westbrook (drawn by D. Green),,77,57
266,3,9:54.0,D. Green makes free throw 1 of 2,,78,57
267,3,9:54.0,D. Green makes free throw 2 of 2,,79,57
268,3,9:41.0,,V. Oladipo makes 2-pt jump shot from 14 ft,79,59
269,3,9:28.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,82,59
270,3,9:05.0,,Turnover by D. Sabonis (lost ball; steal by D. Green),82,59
271,3,8:57.0,K. Thompson misses 2-pt jump shot from 15 ft,,82,59
272,3,8:56.0,,Defensive rebound by A. Roberson,82,59
273,3,8:48.0,,S. Adams makes 2-pt hook shot from 5 ft (assist by R. Westbrook),82,61
274,3,8:33.0,K. Durant makes 2-pt layup from 2 ft,,84,61
275,3,8:08.0,,D. Sabonis misses 2-pt jump shot from 12 ft,84,61
276,3,8:07.0,,Offensive rebound by Team,84,61
277,3,8:05.0,,Oklahoma City full timeout,84,61
278,3,8:01.0,,Turnover by R. Westbrook (bad pass; steal by D. Green),84,61
279,3,7:55.0,Personal foul by R. Westbrook (drawn by K. Durant),,84,61
280,3,7:37.0,K. Durant makes 3-pt jump shot from 26 ft,,87,61
281,3,7:22.0,,V. Oladipo misses 2-pt jump shot from 20 ft,87,61
282,3,7:21.0,Defensive rebound by D. Green,,87,61
283,3,7:16.0,Turnover by K. Thompson (traveling),,87,61
284,3,7:07.0,,R. Westbrook misses 2-pt jump shot from 16 ft,87,61
285,3,7:06.0,,Offensive rebound by Team,87,61
286,3,7:02.0,,Shooting foul by K. Durant (drawn by R. Westbrook),87,61
287,3,7:02.0,,R. Westbrook makes free throw 1 of 3,87,62
288,3,7:02.0,,R. Westbrook makes free throw 2 of 3,87,63
289,3,7:02.0,,J. Grant enters the game for D. Sabonis,87,63
290,3,7:02.0,,R. Westbrook makes free throw 3 of 3,87,64
291,3,6:48.0,S. Curry makes 2-pt layup from 3 ft,,89,64
292,3,6:37.0,,R. Westbrook makes 2-pt layup from 1 ft,89,66
293,3,6:37.0,,Shooting foul by J. McGee (drawn by R. Westbrook),89,66
294,3,6:37.0,,R. Westbrook misses free throw 1 of 1,89,66
295,3,6:36.0,Defensive rebound by K. Durant,,89,66
296,3,6:32.0,Shooting foul by J. Grant (drawn by K. Durant),,89,66
297,3,6:32.0,K. Durant makes free throw 1 of 2,,90,66
298,3,6:32.0,K. Durant makes free throw 2 of 2,,91,66
299,3,6:16.0,,V. Oladipo makes 2-pt jump shot from 6 ft,91,68
300,3,5:54.0,Shooting foul by J. Grant (drawn by J. McGee),,91,68
301,3,5:54.0,J. McGee misses free throw 1 of 2,,91,68
302,3,5:54.0,Offensive rebound by Team,,91,68
303,3,5:54.0,J. McGee makes free throw 2 of 2,,92,68
304,3,5:45.0,,R. Westbrook makes 2-pt jump shot from 7 ft,92,70
305,3,5:24.0,J. McGee makes 2-pt layup from 2 ft (assist by S. Curry),,94,70
306,3,5:12.0,,R. Westbrook makes 3-pt jump shot from 27 ft,94,73
307,3,4:55.0,K. Durant misses 3-pt jump shot from 23 ft,,94,73
308,3,4:54.0,,Defensive rebound by J. Grant,94,73
309,3,4:45.0,,A. Roberson misses 2-pt layup from 2 ft,94,73
310,3,4:45.0,,Offensive rebound by V. Oladipo,94,73
311,3,4:38.0,,J. Grant misses 3-pt jump shot from 23 ft,94,73
312,3,4:38.0,,Offensive rebound by A. Roberson,94,73
313,3,4:27.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by R. Westbrook),94,76
314,3,4:25.0,Golden State full timeout,,94,76
315,3,4:25.0,K. Looney enters the game for D. Green,,94,76
316,3,4:25.0,A. Iguodala enters the game for J. McGee,,94,76
317,3,4:13.0,Personal foul by A. Roberson (drawn by K. Durant),,94,76
318,3,4:13.0,K. Durant makes free throw 1 of 2,,95,76
319,3,4:13.0,I. Clark enters the game for K. Thompson,,95,76
320,3,4:13.0,K. Durant makes free throw 2 of 2,,96,76
321,3,4:04.0,,R. Westbrook misses 3-pt jump shot from 28 ft,96,76
322,3,4:03.0,,Offensive rebound by J. Grant,96,76
323,3,3:53.0,,J. Grant makes 2-pt jump shot from 21 ft (assist by R. Westbrook),96,78
324,3,3:38.0,Shooting foul by V. Oladipo (drawn by K. Looney),,96,78
325,3,3:38.0,K. Looney makes free throw 1 of 2,,97,78
326,3,3:38.0,K. Looney makes free throw 2 of 2,,98,78
327,3,3:17.0,,Shooting foul by K. Durant (drawn by S. Adams),98,78
328,3,3:17.0,,S. Adams misses free throw 1 of 2,98,78
329,3,3:17.0,,Offensive rebound by Team,98,78
330,3,3:17.0,,S. Adams misses free throw 2 of 2,98,78
331,3,3:16.0,Defensive rebound by K. Durant,,98,78
332,3,3:14.0,Turnover by K. Durant (lost ball; steal by A. Roberson),,98,78
333,3,3:10.0,,Turnover by R. Westbrook (lost ball),98,78
334,3,2:45.0,A. Iguodala misses 3-pt jump shot from 25 ft,,98,78
335,3,2:45.0,Offensive rebound by Team,,98,78
336,3,2:45.0,Turnover by Team (shot clock),,98,78
337,3,2:34.0,,R. Westbrook makes 3-pt jump shot from 24 ft,98,81
338,3,2:09.0,S. Curry misses 2-pt jump shot from 6 ft (block by J. Grant),,98,81
339,3,2:08.0,Offensive rebound by S. Curry,,98,81
340,3,2:05.0,S. Curry makes 2-pt layup from 1 ft,,100,81
341,3,1:51.0,,J. Grant misses 3-pt jump shot from 24 ft,100,81
342,3,1:50.0,Defensive rebound by K. Durant,,100,81
343,3,1:45.0,,Violation by A. Roberson (def goaltending),100,81
344,3,1:45.0,K. Durant makes 2-pt layup from 2 ft,,102,81
345,3,1:45.0,Shooting foul by A. Roberson (drawn by K. Durant),,102,81
346,3,1:45.0,,Technical foul by A. Roberson,102,81
347,3,1:45.0,Technical foul by K. Durant,,102,81
348,3,1:45.0,Technical foul by A. Iguodala,,102,81
349,3,1:45.0,,R. Westbrook makes technical free throw,102,82
350,3,1:45.0,K. Durant makes free throw 1 of 1,,103,82
351,3,1:35.0,,Shooting foul by K. Durant (drawn by S. Adams),103,82
352,3,1:35.0,,S. Adams misses free throw 1 of 2,103,82
353,3,1:35.0,,Offensive rebound by Team,103,82
354,3,1:35.0,D. Green enters the game for K. Durant,,103,82
355,3,1:35.0,,S. Adams makes free throw 2 of 2,103,83
356,3,1:21.0,S. Curry misses 2-pt jump shot from 20 ft,,103,83
357,3,1:21.0,,Defensive rebound by J. Grant,103,83
358,3,1:11.0,,S. Adams makes 2-pt dunk at rim (assist by A. Roberson),103,85
359,3,0:59.0,S. Curry misses 3-pt jump shot from 24 ft,,103,85
360,3,0:58.0,,Defensive rebound by A. Roberson,103,85
361,3,0:44.0,,R. Westbrook misses 3-pt jump shot from 25 ft,103,85
362,3,0:43.0,Defensive rebound by D. Green,,103,85
363,3,0:26.0,D. Green misses 2-pt jump shot from 7 ft,,103,85
364,3,0:26.0,Offensive rebound by S. Curry,,103,85
365,3,0:15.0,Personal foul by V. Oladipo (drawn by S. Curry),,103,85
366,3,0:15.0,S. Curry makes free throw 1 of 2,,104,85
367,3,0:15.0,,A. Morrow enters the game for A. Roberson,104,85
368,3,0:15.0,,Á. Abrines enters the game for J. Grant,104,85
369,3,0:15.0,B. Weber enters the game for I. Clark,,104,85
370,3,0:15.0,S. Curry makes free throw 2 of 2,,105,85
371,3,0:03.0,,R. Westbrook makes 2-pt dunk at rim,105,87
372,3,0:00.0,S. Curry misses 3-pt jump shot from 45 ft,,105,87
373,3,0:00.0,Offensive rebound by Team,,105,87
374,4,11:47.0,,J. Grant makes 2-pt jump shot from 17 ft (assist by J. Lauvergne),105,89
375,4,11:26.0,A. Iguodala misses 2-pt jump shot from 18 ft,,105,89
376,4,11:25.0,,Defensive rebound by Team,105,89
377,4,11:07.0,,Personal foul by A. Iguodala (drawn by D. Sabonis),105,89
378,4,10:58.0,,J. Grant misses 2-pt jump shot from 6 ft,105,89
379,4,10:57.0,Defensive rebound by A. Iguodala,,105,89
380,4,10:53.0,Shooting foul by C. Payne (drawn by A. Iguodala),,105,89
381,4,10:53.0,A. Iguodala makes free throw 1 of 2,,106,89
382,4,10:53.0,A. Iguodala misses free throw 2 of 2,,106,89
383,4,10:52.0,,Defensive rebound by J. Grant,106,89
384,4,10:32.0,,Shooting foul by D. Green (drawn by J. Grant),106,89
385,4,10:32.0,,J. Grant makes free throw 1 of 2,106,90
386,4,10:32.0,,J. Grant makes free throw 2 of 2,106,91
387,4,10:15.0,D. Green misses 2-pt dunk at rim,,106,91
388,4,10:13.0,Offensive rebound by K. Thompson,,106,91
389,4,10:02.0,J. McAdoo makes 2-pt dunk at rim (assist by A. Iguodala),,108,91
