,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
121,2,9:47.0,,D. Harris makes 2-pt layup at rim,27,34
122,2,9:28.0,E. Freedom misses 2-pt dunk at rim (block by S. Mejri),,27,34
123,2,9:26.0,,Defensive rebound by D. Nowitzki,27,34
124,2,9:14.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,27,34
125,2,9:13.0,Defensive rebound by D. McDermott,,27,34
126,2,9:08.0,Oklahoma City full timeout,,27,34
127,2,9:08.0,S. Christon enters the game for Á. Abrines,,27,34
128,2,8:59.0,D. McDermott makes 2-pt jump shot from 20 ft (assist by T. Gibson),,29,34
129,2,8:44.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by D. Harris),29,36
130,2,8:29.0,D. McDermott misses 2-pt jump shot from 12 ft,,29,36
131,2,8:28.0,,Defensive rebound by S. Mejri,29,36
132,2,8:09.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,29,38
133,2,7:52.0,E. Freedom makes 2-pt hook shot from 5 ft,,31,38
134,2,7:41.0,,Personal foul by T. Gibson (drawn by D. Nowitzki),31,38
135,2,7:41.0,,H. Barnes enters the game for D. Nowitzki,31,38
136,2,7:28.0,,Turnover by S. Mejri (lost ball; steal by E. Freedom),31,38
137,2,7:09.0,Turnover by N. Cole (traveling),,31,38
138,2,7:09.0,,S. Curry enters the game for D. Harris,31,38
139,2,7:09.0,,Q. Cook enters the game for Y. Ferrell,31,38
140,2,7:09.0,D. Sabonis enters the game for T. Gibson,,31,38
141,2,6:56.0,,S. Mejri misses 2-pt jump shot from 4 ft,31,38
142,2,6:55.0,Defensive rebound by D. Sabonis,,31,38
143,2,6:47.0,E. Freedom makes 2-pt hook shot from 6 ft (assist by N. Cole),,33,38
144,2,6:46.0,,Dallas full timeout,33,38
145,2,6:46.0,,N. Noel enters the game for S. Mejri,33,38
146,2,6:43.0,R. Westbrook enters the game for N. Cole,,33,38
147,2,6:28.0,,H. Barnes makes 2-pt hook shot from 5 ft (assist by D. Finney-Smith),33,40
148,2,6:08.0,E. Freedom makes 2-pt jump shot from 7 ft (assist by D. Sabonis),,35,40
149,2,5:57.0,,Turnover by S. Curry (traveling),35,40
150,2,5:57.0,J. Grant enters the game for D. Sabonis,,35,40
151,2,5:57.0,,W. Matthews enters the game for D. Finney-Smith,35,40
152,2,5:45.0,E. Freedom makes 2-pt layup from 1 ft,,37,40
153,2,5:26.0,,H. Barnes misses 2-pt hook shot from 5 ft,37,40
154,2,5:25.0,,Offensive rebound by N. Noel,37,40
155,2,5:25.0,,N. Noel makes 2-pt layup from 1 ft,37,42
156,2,5:03.0,J. Grant makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,39,42
157,2,4:50.0,,Shooting foul by R. Westbrook (drawn by H. Barnes),39,42
158,2,4:50.0,,H. Barnes makes free throw 1 of 2,39,43
159,2,4:50.0,,H. Barnes makes free throw 2 of 2,39,44
160,2,4:34.0,A. Roberson enters the game for S. Christon,,39,44
161,2,4:28.0,E. Freedom makes 2-pt layup from 1 ft (assist by A. Roberson),,41,44
162,2,4:09.0,,W. Matthews makes 2-pt jump shot from 4 ft,41,46
163,2,3:55.0,E. Freedom makes 2-pt jump shot from 5 ft (assist by R. Westbrook),,43,46
164,2,3:55.0,Shooting foul by N. Noel (drawn by E. Freedom),,43,46
165,2,3:55.0,,Violation by W. Matthews (lane),43,46
166,2,3:55.0,,D. Nowitzki enters the game for N. Noel,43,46
167,2,3:55.0,,Y. Ferrell enters the game for Q. Cook,43,46
168,2,3:55.0,E. Freedom makes free throw 1 of 1,,44,46
169,2,3:38.0,,W. Matthews makes 2-pt jump shot from 20 ft (assist by Y. Ferrell),44,48
170,2,3:24.0,E. Freedom misses 2-pt jump shot from 12 ft,,44,48
171,2,3:23.0,,Defensive rebound by D. Nowitzki,44,48
172,2,3:15.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by W. Matthews),44,50
173,2,3:03.0,R. Westbrook misses 3-pt jump shot from 25 ft,,44,50
174,2,3:02.0,Offensive rebound by E. Freedom,,44,50
175,2,3:01.0,Turnover by E. Freedom (lost ball; steal by S. Curry),,44,50
176,2,2:50.0,,W. Matthews misses 3-pt jump shot from 25 ft,44,50
177,2,2:49.0,Defensive rebound by E. Freedom,,44,50
178,2,2:44.0,R. Westbrook misses 2-pt layup from 2 ft,,44,50
179,2,2:43.0,Offensive rebound by E. Freedom,,44,50
180,2,2:43.0,E. Freedom makes 2-pt layup from 1 ft,,46,50
181,2,2:30.0,,S. Curry makes 2-pt layup from 1 ft,46,52
182,2,2:16.0,R. Westbrook misses 2-pt jump shot from 11 ft,,46,52
183,2,2:15.0,,Defensive rebound by S. Curry,46,52
184,2,1:59.0,Official timeout,,46,52
185,2,1:59.0,S. Adams enters the game for E. Freedom,,46,52
186,2,1:55.0,,S. Curry makes 2-pt jump shot from 16 ft (assist by H. Barnes),46,54
187,2,1:39.0,S. Adams makes 2-pt hook shot from 5 ft (assist by D. McDermott),,48,54
188,2,1:22.0,,S. Curry makes 2-pt layup from 2 ft,48,56
189,2,1:04.0,S. Adams makes 2-pt hook shot from 7 ft,,50,56
190,2,0:54.0,,Y. Ferrell makes 2-pt layup from 3 ft,50,58
191,2,0:34.0,D. McDermott misses 2-pt jump shot from 13 ft,,50,58
192,2,0:33.0,,Defensive rebound by D. Nowitzki,50,58
193,2,0:16.0,,S. Curry makes 2-pt jump shot from 21 ft,50,60
194,2,0:03.0,R. Westbrook misses 3-pt jump shot from 25 ft,,50,60
195,2,0:02.0,Offensive rebound by A. Roberson,,50,60
196,2,0:00.0,Turnover by A. Roberson (lost ball; steal by W. Matthews),,50,60
197,3,11:40.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,50,60
198,3,11:39.0,Defensive rebound by R. Westbrook,,50,60
199,3,11:25.0,Shooting foul by D. Nowitzki (drawn by S. Adams),,50,60
200,3,11:25.0,S. Adams makes free throw 1 of 2,,51,60
201,3,11:25.0,S. Adams makes free throw 2 of 2,,52,60
202,3,11:06.0,,W. Matthews misses 2-pt jump shot from 2 ft (block by S. Adams),52,60
203,3,11:04.0,Defensive rebound by A. Roberson,,52,60
204,3,10:54.0,Shooting foul by Y. Ferrell (drawn by R. Westbrook),,52,60
205,3,10:54.0,R. Westbrook misses free throw 1 of 2,,52,60
206,3,10:54.0,Offensive rebound by Team,,52,60
207,3,10:54.0,R. Westbrook makes free throw 2 of 2,,53,60
208,3,10:42.0,,S. Curry makes 2-pt jump shot from 16 ft,53,62
209,3,10:22.0,R. Westbrook misses 2-pt jump shot from 14 ft,,53,62
210,3,10:22.0,,Defensive rebound by Team,53,62
211,3,10:21.0,Loose ball foul by D. Sabonis (drawn by H. Barnes),,53,62
212,3,10:13.0,,Y. Ferrell misses 2-pt layup from 1 ft (block by R. Westbrook),53,62
213,3,10:11.0,,Offensive rebound by H. Barnes,53,62
214,3,10:11.0,,H. Barnes makes 2-pt dunk at rim,53,64
215,3,10:00.0,D. McDermott misses 3-pt jump shot from 25 ft,,53,64
216,3,9:59.0,,Defensive rebound by D. Nowitzki,53,64
217,3,9:54.0,,S. Curry makes 2-pt layup at rim,53,66
218,3,9:37.0,D. Sabonis misses 2-pt jump shot from 21 ft,,53,66
219,3,9:37.0,,Defensive rebound by D. Nowitzki,53,66
220,3,9:22.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,53,66
221,3,9:21.0,Defensive rebound by A. Roberson,,53,66
222,3,9:13.0,D. Sabonis misses 3-pt jump shot from 24 ft,,53,66
223,3,9:12.0,,Defensive rebound by Team,53,66
224,3,9:12.0,Loose ball foul by S. Adams (drawn by W. Matthews),,53,66
225,3,9:00.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,53,66
226,3,8:59.0,Defensive rebound by D. McDermott,,53,66
227,3,8:59.0,Oklahoma City full timeout,,53,66
228,3,8:48.0,S. Adams misses 2-pt hook shot from 6 ft,,53,66
229,3,8:47.0,,Defensive rebound by D. Nowitzki,53,66
230,3,8:23.0,,S. Curry misses 2-pt hook shot from 9 ft,53,66
231,3,8:22.0,Defensive rebound by D. Sabonis,,53,66
232,3,8:15.0,,Offensive charge foul by R. Westbrook (drawn by Y. Ferrell),53,66
233,3,8:15.0,Turnover by R. Westbrook (offensive foul),,53,66
234,3,8:15.0,Technical foul by R. Westbrook,,53,66
235,3,8:15.0,,D. Nowitzki makes technical free throw,53,67
236,3,8:03.0,,H. Barnes misses 3-pt jump shot from 25 ft,53,67
237,3,8:02.0,Defensive rebound by D. McDermott,,53,67
238,3,7:55.0,R. Westbrook misses 3-pt jump shot from 26 ft,,53,67
239,3,7:54.0,Offensive rebound by A. Roberson,,53,67
240,3,7:42.0,Turnover by S. Adams (lost ball; steal by W. Matthews),,53,67
241,3,7:33.0,,H. Barnes misses 3-pt jump shot from 25 ft,53,67
242,3,7:32.0,Defensive rebound by D. Sabonis,,53,67
243,3,7:21.0,Shooting foul by Y. Ferrell (drawn by R. Westbrook),,53,67
244,3,7:21.0,R. Westbrook makes free throw 1 of 2,,54,67
245,3,7:21.0,T. Gibson enters the game for D. Sabonis,,54,67
246,3,7:21.0,R. Westbrook makes free throw 2 of 2,,55,67
247,3,7:05.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),55,70
248,3,6:44.0,Turnover by S. Adams (lost ball),,55,70
249,3,6:44.0,D. Sabonis enters the game for S. Adams,,55,70
250,3,6:35.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,55,70
251,3,6:34.0,,Offensive rebound by H. Barnes,55,70
252,3,6:31.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by H. Barnes),55,73
253,3,6:15.0,,Offensive charge foul by A. Roberson (drawn by S. Curry),55,73
254,3,6:15.0,Turnover by A. Roberson (offensive foul),,55,73
255,3,6:15.0,,Q. Cook enters the game for Y. Ferrell,55,73
256,3,6:15.0,,N. Noel enters the game for D. Nowitzki,55,73
257,3,5:56.0,,W. Matthews makes 3-pt jump shot from 25 ft,55,76
258,3,5:37.0,T. Gibson misses 2-pt jump shot from 5 ft,,55,76
259,3,5:35.0,Offensive rebound by A. Roberson,,55,76
260,3,5:30.0,A. Roberson misses 3-pt jump shot from 24 ft,,55,76
261,3,5:29.0,Offensive rebound by Team,,55,76
262,3,5:28.0,E. Freedom enters the game for D. Sabonis,,55,76
263,3,5:28.0,N. Cole enters the game for A. Roberson,,55,76
264,3,5:23.0,R. Westbrook makes 2-pt jump shot from 16 ft (assist by E. Freedom),,57,76
265,3,5:04.0,,Q. Cook makes 2-pt jump shot from 10 ft,57,78
266,3,4:37.0,R. Westbrook misses 2-pt jump shot from 14 ft,,57,78
267,3,4:37.0,,Defensive rebound by Team,57,78
268,3,4:27.0,,Flagrant foul type 1 by R. Westbrook (drawn by H. Barnes),57,78
269,3,4:27.0,,H. Barnes makes flagrant free throw 1 of 2,57,79
270,3,4:27.0,,H. Barnes makes flagrant free throw 2 of 2,57,80
271,3,4:15.0,,Shooting foul by R. Westbrook (drawn by H. Barnes),57,80
272,3,4:15.0,,H. Barnes misses free throw 1 of 2,57,80
273,3,4:15.0,,Offensive rebound by Team,57,80
274,3,4:15.0,,H. Barnes makes free throw 2 of 2,57,81
275,3,4:15.0,Oklahoma City full timeout,,57,81
276,3,4:05.0,Shooting foul by S. Curry (drawn by E. Freedom),,57,81
277,3,4:05.0,E. Freedom misses free throw 1 of 2,,57,81
278,3,4:05.0,Offensive rebound by Team,,57,81
279,3,4:05.0,E. Freedom makes free throw 2 of 2,,58,81
280,3,3:44.0,,W. Matthews misses 3-pt jump shot from 25 ft,58,81
281,3,3:42.0,Defensive rebound by R. Westbrook,,58,81
282,3,3:37.0,R. Westbrook makes 3-pt jump shot from 24 ft,,61,81
283,3,3:36.0,,Dallas full timeout,61,81
284,3,3:36.0,,D. Harris enters the game for H. Barnes,61,81
285,3,3:36.0,,Y. Ferrell enters the game for S. Curry,61,81
286,3,3:36.0,,D. Nowitzki enters the game for Q. Cook,61,81
287,3,3:18.0,,W. Matthews misses 3-pt jump shot from 26 ft,61,81
288,3,3:17.0,Defensive rebound by R. Westbrook,,61,81
289,3,3:10.0,R. Westbrook misses 2-pt jump shot from 15 ft,,61,81
290,3,3:09.0,Offensive rebound by E. Freedom,,61,81
291,3,3:03.0,Shooting block foul by W. Matthews (drawn by R. Westbrook),,61,81
292,3,3:03.0,R. Westbrook makes free throw 1 of 2,,62,81
293,3,3:03.0,R. Westbrook makes free throw 2 of 2,,63,81
294,3,2:45.0,,Turnover by D. Harris (step out of bounds),63,81
295,3,2:29.0,R. Westbrook misses 3-pt jump shot from 25 ft,,63,81
296,3,2:28.0,,Defensive rebound by N. Noel,63,81
297,3,2:20.0,,Personal foul by N. Cole (drawn by W. Matthews),63,81
298,3,2:20.0,,W. Matthews makes free throw 1 of 2,63,82
299,3,2:20.0,,W. Matthews makes free throw 2 of 2,63,83
300,3,2:00.0,D. McDermott makes 2-pt layup from 5 ft (assist by E. Freedom),,65,83
301,3,1:45.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,65,83
302,3,1:44.0,Defensive rebound by E. Freedom,,65,83
303,3,1:40.0,R. Westbrook makes 2-pt jump shot from 4 ft,,67,83
304,3,1:40.0,Shooting foul by D. Nowitzki (drawn by R. Westbrook),,67,83
305,3,1:40.0,R. Westbrook makes free throw 1 of 1,,68,83
306,3,1:25.0,,N. Noel makes 2-pt dunk at rim (assist by W. Matthews),68,85
307,3,1:12.0,Offensive foul by E. Freedom (drawn by W. Matthews),,68,85
308,3,1:12.0,Turnover by E. Freedom (offensive foul),,68,85
309,3,1:03.0,,N. Noel makes 2-pt layup from 3 ft (assist by D. Harris),68,87
310,3,1:03.0,,Shooting foul by D. McDermott (drawn by N. Noel),68,87
311,3,1:03.0,J. Grant enters the game for D. McDermott,,68,87
312,3,1:03.0,,N. Noel makes free throw 1 of 1,68,88
313,3,0:56.0,R. Westbrook misses 3-pt jump shot from 25 ft,,68,88
314,3,0:55.0,,Defensive rebound by D. Nowitzki,68,88
315,3,0:35.0,,Turnover by D. Nowitzki (bad pass; steal by R. Westbrook),68,88
316,3,0:35.0,Personal foul by N. Noel (drawn by R. Westbrook),,68,88
317,3,0:35.0,R. Westbrook makes free throw 1 of 2,,69,88
318,3,0:35.0,,H. Barnes enters the game for N. Noel,69,88
319,3,0:35.0,R. Westbrook makes free throw 2 of 2,,70,88
320,3,0:10.0,,W. Matthews misses 2-pt jump shot from 19 ft,70,88
321,3,0:10.0,Defensive rebound by Team,,70,88
322,3,0:10.0,,Loose ball foul by W. Matthews (drawn by T. Gibson),70,88
323,3,0:10.0,T. Gibson misses free throw 1 of 2,,70,88
324,3,0:10.0,Offensive rebound by Team,,70,88
325,3,0:10.0,S. Christon enters the game for R. Westbrook,,70,88
326,3,0:10.0,,D. Finney-Smith enters the game for W. Matthews,70,88
327,3,0:10.0,T. Gibson makes free throw 2 of 2,,71,88
328,3,0:02.0,,D. Harris misses 2-pt jump shot from 4 ft,71,88
329,3,0:01.0,Defensive rebound by E. Freedom,,71,88
330,3,0:00.0,E. Freedom misses 3-pt jump shot from 70 ft,,71,88
331,3,0:00.0,Offensive rebound by Team,,71,88
332,4,11:47.0,Shooting foul by D. Nowitzki (drawn by E. Freedom),,71,88
333,4,11:47.0,E. Freedom misses free throw 1 of 2,,71,88
334,4,11:47.0,Offensive rebound by Team,,71,88
335,4,11:47.0,E. Freedom misses free throw 2 of 2,,71,88
336,4,11:46.0,,Defensive rebound by D. Finney-Smith,71,88
337,4,11:32.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Harris),71,90
338,4,11:16.0,Turnover by E. Freedom (lost ball),,71,90
339,4,11:06.0,,D. Harris misses 2-pt layup from 2 ft,71,90
340,4,11:05.0,Defensive rebound by J. Grant,,71,90
341,4,10:55.0,T. Gibson makes 2-pt hook shot from 4 ft,,73,90
342,4,10:55.0,Shooting foul by D. Finney-Smith (drawn by T. Gibson),,73,90
343,4,10:55.0,Oklahoma City full timeout,,73,90
344,4,10:55.0,T. Gibson makes free throw 1 of 1,,74,90
345,4,10:41.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Finney-Smith),74,92
346,4,10:25.0,Personal foul by H. Barnes (drawn by T. Gibson),,74,92
347,4,10:20.0,N. Cole misses 3-pt jump shot from 25 ft,,74,92
348,4,10:20.0,,Defensive rebound by Team,74,92
349,4,10:20.0,Loose ball foul by E. Freedom (drawn by D. Nowitzki),,74,92
350,4,10:20.0,S. Adams enters the game for E. Freedom,,74,92
351,4,10:03.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,74,92
352,4,10:02.0,Defensive rebound by J. Grant,,74,92
353,4,9:54.0,T. Gibson makes 2-pt jump shot from 5 ft (assist by J. Grant),,76,92
354,4,9:32.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,76,92
355,4,9:31.0,,Offensive rebound by H. Barnes,76,92
356,4,9:22.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,76,92
357,4,9:21.0,Defensive rebound by D. McDermott,,76,92
358,4,9:11.0,N. Cole misses 2-pt jump shot from 21 ft,,76,92
359,4,9:11.0,,Defensive rebound by D. Nowitzki,76,92
360,4,9:11.0,,Dallas full timeout,76,92
361,4,9:11.0,,S. Curry enters the game for D. Nowitzki,76,92
362,4,9:11.0,,S. Mejri enters the game for D. Harris,76,92
363,4,8:54.0,,H. Barnes misses 2-pt jump shot from 17 ft,76,92
364,4,8:54.0,Defensive rebound by T. Gibson,,76,92
365,4,8:33.0,J. Grant misses 2-pt jump shot from 19 ft,,76,92
366,4,8:31.0,,Defensive rebound by H. Barnes,76,92
367,4,8:13.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by H. Barnes),76,95
368,4,7:55.0,Turnover by T. Gibson (bad pass; steal by D. Finney-Smith),,76,95
369,4,7:35.0,,Shooting foul by S. Adams (drawn by H. Barnes),76,95
370,4,7:35.0,,H. Barnes makes free throw 1 of 2,76,96
371,4,7:35.0,,H. Barnes makes free throw 2 of 2,76,97
372,4,7:21.0,T. Gibson misses 2-pt layup from 2 ft,,76,97
373,4,7:20.0,Offensive rebound by S. Adams,,76,97
374,4,7:20.0,S. Adams makes 2-pt dunk at rim,,78,97
375,4,6:58.0,,Y. Ferrell misses 2-pt jump shot from 21 ft,78,97
376,4,6:57.0,Defensive rebound by S. Adams,,78,97
377,4,6:50.0,Personal foul by D. Finney-Smith (drawn by S. Adams),,78,97
378,4,6:50.0,,W. Matthews enters the game for D. Finney-Smith,78,97
379,4,6:50.0,R. Westbrook enters the game for J. Grant,,78,97
380,4,6:45.0,Turnover by S. Adams (bad pass),,78,97
