,QUARTER,TIME_REMAINING,BOSTON_ACTION,OKLAHOMA CITY_ACTION,BOSTON_SCORE,OKLAHOMA CITY_SCORE
114,2,9:16.0,,A. Roberson misses 3-pt jump shot from 23 ft,27,23
115,2,9:16.0,,Offensive rebound by A. Morrow,27,23
116,2,9:10.0,,A. Morrow misses 2-pt jump shot from 12 ft,27,23
117,2,9:09.0,,Offensive rebound by J. Lauvergne,27,23
118,2,9:09.0,,J. Lauvergne misses 2-pt layup from 2 ft,27,23
119,2,9:08.0,,Offensive rebound by D. Sabonis,27,23
120,2,9:03.0,,A. Morrow misses 3-pt jump shot from 22 ft,27,23
121,2,9:02.0,Defensive rebound by K. Olynyk,,27,23
122,2,8:48.0,M. Smart misses 3-pt jump shot from 25 ft,,27,23
123,2,8:47.0,,Defensive rebound by Team,27,23
124,2,8:47.0,Official timeout,,27,23
125,2,8:47.0,,R. Westbrook enters the game for S. Christon,27,23
126,2,8:47.0,,J. Grant enters the game for A. Roberson,27,23
127,2,8:47.0,A. Johnson enters the game for K. Olynyk,,27,23
128,2,8:26.0,,Shooting foul by M. Smart (drawn by J. Lauvergne),27,23
129,2,8:26.0,,J. Lauvergne misses free throw 1 of 2,27,23
130,2,8:26.0,,Offensive rebound by Team,27,23
131,2,8:26.0,,J. Lauvergne misses free throw 2 of 2,27,23
132,2,8:25.0,Defensive rebound by J. Brown,,27,23
133,2,8:06.0,J. Jerebko misses 3-pt jump shot from 24 ft,,27,23
134,2,8:06.0,,Defensive rebound by J. Lauvergne,27,23
135,2,7:53.0,,A. Morrow misses 3-pt jump shot from 22 ft,27,23
136,2,7:52.0,Defensive rebound by A. Johnson,,27,23
137,2,7:33.0,M. Smart makes 2-pt layup from 1 ft,,29,23
138,2,7:20.0,,R. Westbrook misses 2-pt layup from 1 ft,29,23
139,2,7:19.0,,Offensive rebound by J. Lauvergne,29,23
140,2,7:19.0,,J. Lauvergne misses 2-pt layup from 2 ft,29,23
141,2,7:18.0,,Offensive rebound by R. Westbrook,29,23
142,2,7:18.0,,R. Westbrook makes 2-pt layup from 1 ft,29,25
143,2,7:08.0,T. Rozier misses 2-pt jump shot from 20 ft,,29,25
144,2,7:08.0,,Defensive rebound by D. Sabonis,29,25
145,2,7:00.0,,R. Westbrook misses 2-pt layup from 1 ft,29,25
146,2,6:59.0,Defensive rebound by J. Jerebko,,29,25
147,2,6:47.0,Turnover by J. Brown (traveling),,29,25
148,2,6:47.0,A. Bradley enters the game for M. Smart,,29,25
149,2,6:47.0,,S. Adams enters the game for J. Lauvergne,29,25
150,2,6:47.0,,A. Roberson enters the game for A. Morrow,29,25
151,2,6:32.0,,D. Sabonis makes 2-pt jump shot from 7 ft,29,27
152,2,6:04.0,A. Bradley misses 2-pt layup from 2 ft (block by A. Roberson),,29,27
153,2,6:04.0,Offensive rebound by Team,,29,27
154,2,6:04.0,Turnover by Team (shot clock),,29,27
155,2,6:04.0,A. Horford enters the game for J. Jerebko,,29,27
156,2,6:04.0,J. Crowder enters the game for J. Brown,,29,27
157,2,5:49.0,,D. Sabonis makes 2-pt hook shot from 5 ft,29,29
158,2,5:25.0,A. Horford makes 2-pt jump shot from 21 ft (assist by J. Crowder),,31,29
159,2,5:15.0,Offensive charge foul by R. Westbrook (drawn by A. Johnson),,31,29
160,2,5:15.0,,Turnover by R. Westbrook (offensive foul),31,29
161,2,5:15.0,,Oklahoma City full timeout,31,29
162,2,5:02.0,A. Horford misses 3-pt jump shot from 24 ft,,31,29
163,2,4:59.0,Offensive rebound by T. Rozier,,31,29
164,2,4:59.0,T. Rozier misses 2-pt layup from 2 ft,,31,29
165,2,4:58.0,Offensive rebound by A. Johnson,,31,29
166,2,4:58.0,A. Johnson makes 2-pt layup from 2 ft,,33,29
167,2,4:47.0,,Personal foul by J. Crowder (drawn by R. Westbrook),33,29
168,2,4:47.0,M. Smart enters the game for T. Rozier,,33,29
169,2,4:36.0,,Turnover by D. Sabonis (bad pass),33,29
170,2,4:15.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by M. Smart),,36,29
171,2,4:05.0,,Oklahoma City full timeout,36,29
172,2,4:05.0,,E. Freedom enters the game for D. Sabonis,36,29
173,2,4:05.0,,A. Morrow enters the game for J. Grant,36,29
174,2,3:59.0,,A. Morrow misses 3-pt jump shot from 23 ft,36,29
175,2,3:58.0,,Offensive rebound by E. Freedom,36,29
176,2,3:57.0,,E. Freedom misses 2-pt layup from 1 ft (block by A. Johnson),36,29
177,2,3:54.0,,Offensive rebound by S. Adams,36,29
178,2,3:48.0,,A. Morrow misses 2-pt jump shot from 5 ft,36,29
179,2,3:48.0,,Offensive rebound by E. Freedom,36,29
180,2,3:45.0,,E. Freedom makes 2-pt layup from 1 ft,36,31
181,2,3:30.0,A. Bradley makes 2-pt dunk at rim (assist by M. Smart),,38,31
182,2,3:16.0,,E. Freedom misses 3-pt jump shot from 25 ft,38,31
183,2,3:14.0,,Offensive rebound by R. Westbrook,38,31
184,2,2:56.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),38,33
185,2,2:39.0,Turnover by A. Bradley (bad pass; steal by R. Westbrook),,38,33
186,2,2:38.0,,R. Westbrook makes 2-pt dunk at rim,38,35
187,2,2:38.0,Boston full timeout,,38,35
188,2,2:38.0,K. Olynyk enters the game for A. Johnson,,38,35
189,2,2:24.0,J. Crowder misses 2-pt jump shot from 7 ft,,38,35
190,2,2:24.0,,Defensive rebound by S. Adams,38,35
191,2,2:12.0,,R. Westbrook misses 2-pt jump shot from 5 ft,38,35
192,2,2:12.0,,Offensive rebound by E. Freedom,38,35
193,2,2:11.0,,E. Freedom makes 2-pt layup from 1 ft,38,37
194,2,2:04.0,,Technical foul by R. Westbrook,38,37
195,2,2:04.0,A. Bradley misses technical free throw,,38,37
196,2,2:04.0,Offensive rebound by Team,,38,37
197,2,1:48.0,A. Horford makes 2-pt layup from 1 ft (assist by M. Smart),,40,37
198,2,1:27.0,,A. Morrow misses 3-pt jump shot from 24 ft,40,37
199,2,1:25.0,Defensive rebound by J. Crowder,,40,37
200,2,1:15.0,A. Horford misses 3-pt jump shot from 25 ft,,40,37
201,2,1:15.0,Offensive rebound by A. Horford,,40,37
202,2,1:01.0,A. Bradley misses 3-pt jump shot from 25 ft,,40,37
203,2,1:01.0,Offensive rebound by K. Olynyk,,40,37
204,2,0:58.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by A. Horford),,43,37
205,2,0:46.0,,Turnover by R. Westbrook (bad pass; steal by K. Olynyk),43,37
206,2,0:33.0,Turnover by A. Bradley (lost ball; steal by A. Roberson),,43,37
207,2,0:28.0,,R. Westbrook makes 2-pt layup from 2 ft,43,39
208,2,0:03.0,K. Olynyk misses 3-pt jump shot from 24 ft,,43,39
209,2,0:02.0,,Defensive rebound by S. Adams,43,39
210,2,0:00.0,,A. Roberson misses 3-pt jump shot from 33 ft,43,39
211,2,0:00.0,,Offensive rebound by Team,43,39
212,3,11:38.0,A. Horford misses 2-pt jump shot from 5 ft (block by D. Sabonis),,43,39
213,3,11:38.0,,Defensive rebound by D. Sabonis,43,39
214,3,11:21.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),43,41
215,3,10:59.0,A. Johnson misses 2-pt jump shot from 5 ft,,43,41
216,3,10:59.0,,Defensive rebound by R. Westbrook,43,41
217,3,10:34.0,,Turnover by Team (shot clock),43,41
218,3,10:19.0,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Crowder),,46,41
219,3,10:00.0,,S. Adams makes 2-pt hook shot from 4 ft,46,43
220,3,9:46.0,M. Smart makes 2-pt jump shot from 20 ft,,48,43
221,3,9:27.0,,S. Adams makes 2-pt hook shot from 5 ft,48,45
222,3,9:11.0,A. Johnson makes 2-pt hook shot from 3 ft (assist by M. Smart),,50,45
223,3,8:52.0,,R. Westbrook misses 3-pt jump shot from 26 ft,50,45
224,3,8:52.0,,Offensive rebound by A. Roberson,50,45
225,3,8:47.0,,A. Roberson misses 2-pt layup from 2 ft,50,45
226,3,8:45.0,Defensive rebound by A. Horford,,50,45
227,3,8:28.0,A. Horford makes 3-pt jump shot from 24 ft (assist by A. Bradley),,53,45
228,3,8:15.0,,Personal foul by J. Crowder (drawn by A. Morrow),53,45
229,3,8:08.0,,Def 3 sec tech foul by A. Johnson,53,45
230,3,8:08.0,,R. Westbrook misses technical free throw,53,45
231,3,8:08.0,,Offensive rebound by Team,53,45
232,3,7:58.0,,R. Westbrook misses 3-pt jump shot from 23 ft,53,45
233,3,7:57.0,Defensive rebound by A. Bradley,,53,45
234,3,7:48.0,Personal foul by R. Westbrook (drawn by A. Horford),,53,45
235,3,7:38.0,A. Bradley misses 2-pt jump shot from 4 ft (block by A. Roberson),,53,45
236,3,7:37.0,,Defensive rebound by S. Adams,53,45
237,3,7:33.0,,Shooting foul by A. Horford (drawn by R. Westbrook),53,45
238,3,7:33.0,,R. Westbrook makes free throw 1 of 2,53,46
239,3,7:33.0,,R. Westbrook misses free throw 2 of 2,53,46
240,3,7:33.0,,E. Freedom enters the game for D. Sabonis,53,46
241,3,7:32.0,Defensive rebound by A. Horford,,53,46
242,3,7:14.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by A. Horford),,56,46
243,3,7:12.0,,Oklahoma City full timeout,56,46
244,3,7:04.0,,R. Westbrook makes 2-pt layup from 1 ft,56,48
245,3,6:47.0,J. Crowder makes 2-pt layup from 2 ft (assist by A. Horford),,58,48
246,3,6:34.0,,R. Westbrook misses 2-pt layup at rim (block by J. Crowder),58,48
247,3,6:33.0,Defensive rebound by A. Bradley,,58,48
248,3,6:30.0,,Technical foul by Team,58,48
249,3,6:30.0,J. Crowder makes technical free throw,,59,48
250,3,6:22.0,Turnover by J. Crowder (lost ball; steal by A. Morrow),,59,48
251,3,6:17.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),59,50
252,3,5:54.0,J. Crowder makes 3-pt jump shot from 22 ft (assist by M. Smart),,62,50
253,3,5:36.0,,R. Westbrook misses 2-pt layup from 2 ft,62,50
254,3,5:35.0,,Offensive rebound by S. Adams,62,50
255,3,5:34.0,,S. Adams makes 2-pt layup from 2 ft,62,52
256,3,5:15.0,A. Bradley makes 2-pt layup from 1 ft (assist by A. Horford),,64,52
257,3,4:49.0,,R. Westbrook misses 3-pt jump shot from 25 ft,64,52
258,3,4:49.0,Defensive rebound by A. Horford,,64,52
259,3,4:26.0,A. Horford misses 3-pt jump shot from 24 ft,,64,52
260,3,4:26.0,,Defensive rebound by R. Westbrook,64,52
261,3,4:20.0,,Offensive foul by R. Westbrook (drawn by M. Smart),64,52
262,3,4:20.0,,Turnover by R. Westbrook (offensive foul),64,52
263,3,4:20.0,T. Rozier enters the game for M. Smart,,64,52
264,3,4:06.0,A. Johnson misses 2-pt jump shot from 4 ft (block by E. Freedom),,64,52
265,3,4:05.0,Offensive rebound by A. Johnson,,64,52
266,3,4:04.0,A. Johnson misses 2-pt jump shot from 4 ft,,64,52
267,3,4:03.0,,Defensive rebound by S. Adams,64,52
268,3,3:57.0,,E. Freedom misses 2-pt layup from 2 ft (block by A. Johnson),64,52
269,3,3:56.0,Defensive rebound by A. Johnson,,64,52
270,3,3:51.0,T. Rozier misses 2-pt layup from 1 ft,,64,52
271,3,3:50.0,,Defensive rebound by E. Freedom,64,52
272,3,3:47.0,,Shooting foul by A. Johnson (drawn by S. Adams),64,52
273,3,3:47.0,,S. Adams misses free throw 1 of 2,64,52
274,3,3:47.0,,Offensive rebound by Team,64,52
275,3,3:47.0,,K. Singler enters the game for A. Morrow,64,52
276,3,3:47.0,K. Olynyk enters the game for A. Johnson,,64,52
277,3,3:47.0,,S. Adams makes free throw 2 of 2,64,53
278,3,3:34.0,A. Horford makes 2-pt hook shot from 5 ft,,66,53
279,3,3:23.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by E. Freedom),66,56
280,3,3:02.0,A. Bradley misses 3-pt jump shot from 22 ft,,66,56
281,3,3:01.0,,Defensive rebound by A. Roberson,66,56
282,3,2:46.0,,R. Westbrook makes 2-pt layup from 3 ft,66,58
283,3,2:46.0,,Shooting foul by J. Crowder (drawn by R. Westbrook),66,58
284,3,2:46.0,Boston full timeout,,66,58
285,3,2:46.0,,J. Lauvergne enters the game for S. Adams,66,58
286,3,2:46.0,J. Jerebko enters the game for A. Horford,,66,58
287,3,2:46.0,,R. Westbrook makes free throw 1 of 1,66,59
288,3,2:29.0,J. Crowder misses 3-pt jump shot from 22 ft,,66,59
289,3,2:27.0,,Defensive rebound by J. Lauvergne,66,59
290,3,2:25.0,,Personal block foul by J. Crowder (drawn by R. Westbrook),66,59
291,3,2:25.0,,R. Westbrook misses free throw 1 of 2,66,59
292,3,2:25.0,,Offensive rebound by Team,66,59
293,3,2:25.0,J. Brown enters the game for J. Crowder,,66,59
294,3,2:25.0,,R. Westbrook makes free throw 2 of 2,66,60
295,3,2:10.0,T. Rozier misses 3-pt jump shot from 24 ft,,66,60
296,3,2:10.0,,Defensive rebound by A. Roberson,66,60
297,3,2:03.0,,Turnover by R. Westbrook (bad pass; steal by J. Brown),66,60
298,3,1:57.0,,S. Christon enters the game for R. Westbrook,66,60
299,3,1:57.0,,Á. Abrines enters the game for A. Roberson,66,60
300,3,1:49.0,A. Bradley makes 2-pt layup from 1 ft,,68,60
301,3,1:27.0,,Shooting foul by J. Brown (drawn by S. Christon),68,60
302,3,1:27.0,,S. Christon misses free throw 1 of 2,68,60
303,3,1:27.0,,Offensive rebound by Team,68,60
304,3,1:27.0,,S. Christon makes free throw 2 of 2,68,61
305,3,1:14.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by A. Bradley),,71,61
306,3,1:00.0,,K. Singler makes 2-pt layup at rim (assist by E. Freedom),71,63
307,3,0:41.0,T. Rozier misses 2-pt jump shot from 14 ft,,71,63
308,3,0:40.0,,Defensive rebound by E. Freedom,71,63
309,3,0:33.0,,Personal foul by J. Jerebko (drawn by E. Freedom),71,63
310,3,0:33.0,,E. Freedom makes free throw 1 of 2,71,64
311,3,0:33.0,,E. Freedom makes free throw 2 of 2,71,65
312,3,0:13.0,Offensive foul by K. Olynyk (drawn by S. Christon),,71,65
313,3,0:13.0,Turnover by K. Olynyk (offensive foul),,71,65
314,3,0:13.0,A. Johnson enters the game for K. Olynyk,,71,65
315,3,0:13.0,M. Smart enters the game for J. Brown,,71,65
316,3,0:03.0,,S. Christon makes 2-pt layup from 2 ft,71,67
317,3,0:00.0,T. Rozier misses 3-pt jump shot from 41 ft,,71,67
318,3,0:00.0,Offensive rebound by Team,,71,67
319,4,11:42.0,,S. Christon makes 3-pt jump shot from 23 ft (assist by J. Lauvergne),71,70
320,4,11:25.0,Turnover by M. Smart (bad pass; steal by S. Christon),,71,70
321,4,11:20.0,,Shooting foul by J. Brown (drawn by S. Christon),71,70
322,4,11:20.0,,S. Christon misses free throw 1 of 2,71,70
323,4,11:20.0,,Offensive rebound by Team,71,70
324,4,11:20.0,,S. Christon makes free throw 2 of 2,71,71
325,4,11:05.0,J. Brown makes 2-pt layup from 1 ft,,73,71
326,4,10:41.0,,E. Freedom makes 2-pt layup from 2 ft,73,73
327,4,10:29.0,Shooting foul by Á. Abrines (drawn by K. Olynyk),,73,73
328,4,10:29.0,K. Olynyk makes free throw 1 of 2,,74,73
329,4,10:29.0,A. Johnson enters the game for J. Jerebko,,74,73
330,4,10:29.0,K. Olynyk makes free throw 2 of 2,,75,73
331,4,10:08.0,,J. Lauvergne misses 2-pt hook shot from 3 ft,75,73
332,4,10:07.0,Defensive rebound by K. Olynyk,,75,73
333,4,9:55.0,J. Brown makes 2-pt jump shot from 5 ft,,77,73
334,4,9:55.0,Shooting foul by Á. Abrines (drawn by J. Brown),,77,73
335,4,9:55.0,J. Brown makes free throw 1 of 1,,78,73
336,4,9:40.0,,K. Singler misses 2-pt jump shot from 6 ft,78,73
337,4,9:40.0,Defensive rebound by T. Rozier,,78,73
338,4,9:35.0,K. Olynyk makes 2-pt dunk at rim (assist by M. Smart),,80,73
339,4,9:35.0,,Oklahoma City full timeout,80,73
340,4,9:25.0,Violation by T. Rozier (kicked ball),,80,73
341,4,9:11.0,,S. Christon makes 2-pt jump shot from 7 ft,80,75
342,4,8:45.0,K. Olynyk misses 2-pt layup from 3 ft (block by E. Freedom),,80,75
343,4,8:45.0,Offensive rebound by K. Olynyk,,80,75
344,4,8:45.0,Shooting foul by E. Freedom (drawn by K. Olynyk),,80,75
345,4,8:45.0,K. Olynyk makes free throw 1 of 2,,81,75
346,4,8:45.0,K. Olynyk misses free throw 2 of 2,,81,75
347,4,8:45.0,,Defensive rebound by J. Lauvergne,81,75
348,4,8:45.0,,R. Westbrook enters the game for Á. Abrines,81,75
349,4,8:45.0,,A. Roberson enters the game for K. Singler,81,75
350,4,8:45.0,,S. Adams enters the game for E. Freedom,81,75
351,4,8:25.0,,A. Roberson misses 3-pt jump shot from 23 ft,81,75
352,4,8:25.0,Defensive rebound by M. Smart,,81,75
353,4,8:20.0,Turnover by M. Smart (bad pass; steal by S. Adams),,81,75
354,4,8:14.0,,R. Westbrook misses 2-pt layup from 1 ft,81,75
355,4,8:13.0,Defensive rebound by A. Johnson,,81,75
356,4,8:06.0,J. Brown makes 2-pt layup from 2 ft (assist by M. Smart),,83,75
357,4,7:55.0,,Shooting foul by K. Olynyk (drawn by R. Westbrook),83,75
358,4,7:55.0,,R. Westbrook makes free throw 1 of 2,83,76
359,4,7:55.0,,R. Westbrook misses free throw 2 of 2,83,76
360,4,7:55.0,Defensive rebound by K. Olynyk,,83,76
361,4,7:29.0,K. Olynyk misses 3-pt jump shot from 26 ft,,83,76
362,4,7:29.0,,Defensive rebound by A. Roberson,83,76
363,4,7:18.0,,R. Westbrook makes 2-pt jump shot from 11 ft,83,78
364,4,7:17.0,Boston full timeout,,83,78
365,4,7:17.0,A. Horford enters the game for K. Olynyk,,83,78
366,4,6:59.0,J. Brown makes 3-pt jump shot from 23 ft (assist by A. Johnson),,86,78
367,4,6:37.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,86,78
368,4,6:37.0,,Offensive rebound by S. Adams,86,78
369,4,6:35.0,,S. Adams makes 2-pt layup from 1 ft,86,80
370,4,6:11.0,A. Horford misses 3-pt jump shot from 25 ft,,86,80
371,4,6:10.0,Offensive rebound by J. Brown,,86,80
372,4,6:07.0,T. Rozier makes 2-pt jump shot from 12 ft (assist by A. Horford),,88,80
373,4,5:48.0,,Personal foul by M. Smart (drawn by R. Westbrook),88,80
374,4,5:48.0,,A. Morrow enters the game for A. Roberson,88,80
375,4,5:48.0,A. Bradley enters the game for M. Smart,,88,80
376,4,5:40.0,,Shooting foul by A. Bradley (drawn by R. Westbrook),88,80
377,4,5:40.0,,R. Westbrook makes free throw 1 of 2,88,81
378,4,5:40.0,,R. Westbrook makes free throw 2 of 2,88,82
379,4,5:26.0,A. Bradley misses 2-pt jump shot from 19 ft,,88,82
380,4,5:25.0,,Defensive rebound by R. Westbrook,88,82
381,4,5:15.0,,J. Lauvergne makes 2-pt dunk at rim (assist by R. Westbrook),88,84
382,4,4:51.0,A. Johnson makes 2-pt layup from 1 ft (assist by T. Rozier),,90,84
