,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
181,2,3:57.0,,T. Chandler enters the game for M. Chriss,50,43
182,2,3:52.0,,T. Warren makes 2-pt jump shot from 16 ft,50,45
183,2,3:32.0,M. Plumlee misses 2-pt layup from 2 ft,,50,45
184,2,3:29.0,,Defensive rebound by T. Chandler,50,45
185,2,3:25.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),50,48
186,2,3:10.0,D. Lillard misses 2-pt jump shot from 14 ft,,50,48
187,2,3:09.0,Offensive rebound by M. Harkless,,50,48
188,2,3:09.0,M. Harkless misses 2-pt layup from 1 ft,,50,48
189,2,3:07.0,,Defensive rebound by T. Warren,50,48
190,2,3:03.0,,T. Warren makes 2-pt layup from 2 ft,50,50
191,2,2:47.0,A. Aminu misses 3-pt jump shot from 25 ft,,50,50
192,2,2:45.0,,Defensive rebound by T. Chandler,50,50
193,2,2:40.0,,E. Bledsoe makes 2-pt jump shot from 4 ft,50,52
194,2,2:40.0,,Shooting foul by A. Crabbe (drawn by E. Bledsoe),50,52
195,2,2:40.0,Official timeout,,50,52
196,2,2:40.0,C. McCollum enters the game for A. Crabbe,,50,52
197,2,2:40.0,,E. Bledsoe makes free throw 1 of 1,50,53
198,2,2:20.0,D. Lillard misses 3-pt jump shot from 26 ft,,50,53
199,2,2:18.0,,Defensive rebound by T. Chandler,50,53
200,2,2:12.0,,D. Booker misses 2-pt jump shot from 3 ft,50,53
201,2,2:09.0,,Offensive rebound by T. Warren,50,53
202,2,2:09.0,,T. Warren misses 2-pt layup from 1 ft,50,53
203,2,2:06.0,Defensive rebound by M. Plumlee,,50,53
204,2,2:00.0,Turnover by M. Plumlee (bad pass),,50,53
205,2,1:49.0,,J. Dudley misses 2-pt jump shot from 21 ft,50,53
206,2,1:46.0,Defensive rebound by M. Plumlee,,50,53
207,2,1:32.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by C. McCollum),,53,53
208,2,1:08.0,,E. Bledsoe misses 2-pt layup from 2 ft,53,53
209,2,1:06.0,,Offensive rebound by T. Chandler,53,53
210,2,1:06.0,,T. Chandler makes 2-pt layup from 1 ft,53,55
211,2,0:51.0,M. Plumlee misses 2-pt jump shot from 16 ft,,53,55
212,2,0:49.0,,Defensive rebound by T. Chandler,53,55
213,2,0:41.0,,T. Chandler misses 2-pt layup from 2 ft,53,55
214,2,0:40.0,,Offensive rebound by E. Bledsoe,53,55
215,2,0:40.0,,Shooting foul by D. Lillard (drawn by E. Bledsoe),53,55
216,2,0:40.0,,E. Bledsoe makes free throw 1 of 2,53,56
217,2,0:40.0,A. Crabbe enters the game for M. Plumlee,,53,56
218,2,0:40.0,,P. Tucker enters the game for T. Chandler,53,56
219,2,0:40.0,,E. Bledsoe makes free throw 2 of 2,53,57
220,2,0:30.0,D. Lillard misses 3-pt jump shot from 26 ft,,53,57
221,2,0:29.0,,Defensive rebound by E. Bledsoe,53,57
222,2,0:06.0,,E. Bledsoe misses 2-pt jump shot from 5 ft (block by C. McCollum),53,57
223,2,0:02.0,,Offensive rebound by T. Warren,53,57
224,2,0:02.0,,T. Warren misses 2-pt layup from 2 ft,53,57
225,2,0:01.0,Defensive rebound by M. Harkless,,53,57
226,2,0:00.0,M. Harkless misses 3-pt jump shot from 48 ft,,53,57
227,2,0:00.0,Offensive rebound by Team,,53,57
228,3,11:43.0,,E. Bledsoe misses 2-pt jump shot from 7 ft,53,57
229,3,11:40.0,Defensive rebound by C. McCollum,,53,57
230,3,11:31.0,Turnover by M. Harkless (bad pass; steal by J. Dudley),,53,57
231,3,11:29.0,,Turnover by J. Dudley (bad pass; steal by A. Aminu),53,57
232,3,11:22.0,M. Harkless makes 2-pt layup from 2 ft,,55,57
233,3,11:01.0,,T. Chandler makes 2-pt layup from 2 ft,55,59
234,3,10:42.0,M. Plumlee misses 2-pt jump shot from 8 ft (block by T. Chandler),,55,59
235,3,10:39.0,,Defensive rebound by J. Dudley,55,59
236,3,10:23.0,,Turnover by J. Dudley (lost ball; steal by A. Aminu),55,59
237,3,10:18.0,Shooting foul by D. Booker (drawn by A. Aminu),,55,59
238,3,10:18.0,A. Aminu makes free throw 1 of 2,,56,59
239,3,10:18.0,A. Aminu makes free throw 2 of 2,,57,59
240,3,10:07.0,,E. Bledsoe misses 2-pt layup from 2 ft,57,59
241,3,10:04.0,Defensive rebound by D. Lillard,,57,59
242,3,9:48.0,D. Lillard misses 3-pt jump shot from 26 ft,,57,59
243,3,9:46.0,,Defensive rebound by T. Chandler,57,59
244,3,9:40.0,,D. Booker misses 2-pt jump shot from 17 ft,57,59
245,3,9:37.0,Defensive rebound by D. Lillard,,57,59
246,3,9:34.0,Turnover by D. Lillard (bad pass; steal by D. Booker),,57,59
247,3,9:31.0,,T. Warren makes 2-pt layup from 2 ft (assist by D. Booker),57,61
248,3,9:14.0,M. Plumlee misses 2-pt jump shot from 17 ft,,57,61
249,3,9:13.0,,Defensive rebound by J. Dudley,57,61
250,3,8:56.0,,T. Warren misses 2-pt dunk at rim (block by M. Plumlee),57,61
251,3,8:53.0,,Offensive rebound by T. Chandler,57,61
252,3,8:37.0,,Turnover by D. Booker (lost ball; steal by A. Aminu),57,61
253,3,8:28.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),,60,61
254,3,8:28.0,,Phoenix full timeout,60,61
255,3,8:06.0,,J. Dudley misses 2-pt jump shot from 13 ft,60,61
256,3,8:04.0,Defensive rebound by M. Plumlee,,60,61
257,3,7:57.0,Personal foul by J. Dudley (drawn by C. McCollum),,60,61
258,3,7:53.0,C. McCollum makes 2-pt jump shot from 16 ft,,62,61
259,3,7:37.0,,T. Warren makes 2-pt jump shot from 8 ft,62,63
260,3,7:19.0,M. Plumlee misses 2-pt jump shot from 11 ft,,62,63
261,3,7:18.0,,Defensive rebound by Team,62,63
262,3,7:18.0,Loose ball foul by M. Plumlee (drawn by T. Chandler),,62,63
263,3,7:08.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,62,63
264,3,7:06.0,Defensive rebound by M. Plumlee,,62,63
265,3,6:51.0,M. Plumlee misses 2-pt jump shot from 6 ft,,62,63
266,3,6:48.0,Offensive rebound by M. Plumlee,,62,63
267,3,6:45.0,Turnover by M. Plumlee (bad pass; steal by J. Dudley),,62,63
268,3,6:42.0,,E. Bledsoe misses 2-pt layup from 1 ft,62,63
269,3,6:38.0,Defensive rebound by A. Aminu,,62,63
270,3,6:31.0,D. Lillard misses 3-pt jump shot from 25 ft,,62,63
271,3,6:30.0,Offensive rebound by Team,,62,63
272,3,6:21.0,A. Aminu misses 2-pt layup from 2 ft,,62,63
273,3,6:19.0,,Defensive rebound by T. Chandler,62,63
274,3,6:05.0,,E. Bledsoe makes 2-pt layup from 1 ft,62,65
275,3,5:50.0,C. McCollum misses 2-pt jump shot from 17 ft,,62,65
276,3,5:47.0,,Defensive rebound by J. Dudley,62,65
277,3,5:42.0,,J. Dudley misses 3-pt jump shot from 25 ft,62,65
278,3,5:39.0,Defensive rebound by M. Plumlee,,62,65
279,3,5:31.0,Turnover by A. Aminu (bad pass; steal by E. Bledsoe),,62,65
280,3,5:28.0,Offensive charge foul by E. Bledsoe (drawn by D. Lillard),,62,65
281,3,5:28.0,,Turnover by E. Bledsoe (offensive foul),62,65
282,3,5:28.0,E. Turner enters the game for A. Aminu,,62,65
283,3,5:28.0,A. Crabbe enters the game for C. McCollum,,62,65
284,3,5:28.0,,B. Knight enters the game for E. Bledsoe,62,65
285,3,5:08.0,E. Turner misses 3-pt jump shot from 24 ft,,62,65
286,3,5:06.0,Offensive rebound by E. Turner,,62,65
287,3,4:59.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,64,65
288,3,4:50.0,,D. Booker misses 2-pt jump shot from 6 ft,64,65
289,3,4:47.0,Defensive rebound by D. Lillard,,64,65
290,3,4:39.0,M. Harkless misses 3-pt jump shot from 25 ft,,64,65
291,3,4:38.0,,Defensive rebound by T. Chandler,64,65
292,3,4:29.0,,D. Booker misses 2-pt jump shot from 17 ft,64,65
293,3,4:27.0,Defensive rebound by M. Plumlee,,64,65
294,3,4:16.0,M. Harkless misses 2-pt layup from 1 ft,,64,65
295,3,4:14.0,,Defensive rebound by T. Chandler,64,65
296,3,4:06.0,,T. Warren misses 2-pt jump shot from 13 ft,64,65
297,3,4:04.0,Defensive rebound by M. Plumlee,,64,65
298,3,3:51.0,Turnover by E. Turner (bad pass; steal by D. Booker),,64,65
299,3,3:36.0,,B. Knight makes 3-pt jump shot from 25 ft,64,68
300,3,3:36.0,Portland full timeout,,64,68
301,3,3:36.0,,E. Bledsoe enters the game for J. Dudley,64,68
302,3,3:36.0,,A. Len enters the game for T. Chandler,64,68
303,3,3:36.0,,P. Tucker enters the game for D. Booker,64,68
304,3,3:36.0,M. Leonard enters the game for M. Plumlee,,64,68
305,3,3:23.0,M. Leonard makes 2-pt jump shot from 16 ft (assist by E. Turner),,66,68
306,3,3:06.0,,A. Len makes 2-pt layup from 2 ft (assist by E. Bledsoe),66,70
307,3,3:06.0,,Shooting foul by M. Leonard (drawn by A. Len),66,70
308,3,3:06.0,,A. Len makes free throw 1 of 1,66,71
309,3,2:49.0,Turnover by E. Turner (bad pass),,66,71
310,3,2:30.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,66,71
311,3,2:28.0,Defensive rebound by M. Leonard,,66,71
312,3,2:21.0,Shooting block foul by E. Bledsoe (drawn by D. Lillard),,66,71
313,3,2:21.0,D. Lillard makes free throw 1 of 2,,67,71
314,3,2:21.0,D. Lillard makes free throw 2 of 2,,68,71
315,3,2:10.0,,T. Warren misses 2-pt jump shot from 15 ft,68,71
316,3,2:06.0,Defensive rebound by E. Turner,,68,71
317,3,2:00.0,M. Leonard misses 3-pt jump shot from 26 ft,,68,71
318,3,1:58.0,,Defensive rebound by E. Bledsoe,68,71
319,3,1:47.0,,B. Knight misses 3-pt jump shot from 27 ft,68,71
320,3,1:45.0,Defensive rebound by M. Harkless,,68,71
321,3,1:43.0,E. Turner makes 2-pt layup from 1 ft (assist by M. Harkless),,70,71
322,3,1:43.0,Shooting foul by E. Bledsoe (drawn by E. Turner),,70,71
323,3,1:43.0,,M. Chriss enters the game for T. Warren,70,71
324,3,1:43.0,E. Davis enters the game for D. Lillard,,70,71
325,3,1:43.0,C. McCollum enters the game for M. Harkless,,70,71
326,3,1:43.0,E. Turner makes free throw 1 of 1,,71,71
327,3,1:27.0,,Shooting foul by A. Crabbe (drawn by B. Knight),71,71
328,3,1:27.0,,B. Knight makes free throw 1 of 2,71,72
329,3,1:27.0,,B. Knight makes free throw 2 of 2,71,73
330,3,1:13.0,E. Turner misses 2-pt jump shot from 17 ft,,71,73
331,3,1:11.0,,Defensive rebound by B. Knight,71,73
332,3,0:53.0,,B. Knight misses 2-pt jump shot from 13 ft,71,73
333,3,0:49.0,,Offensive rebound by B. Knight,71,73
334,3,0:49.0,,A. Len makes 2-pt jump shot from 5 ft (assist by B. Knight),71,75
335,3,0:49.0,,Shooting block foul by E. Turner (drawn by A. Len),71,75
336,3,0:49.0,,A. Len makes free throw 1 of 1,71,76
337,3,0:34.0,C. McCollum misses 2-pt jump shot from 4 ft (block by A. Len),,71,76
338,3,0:33.0,Offensive rebound by Team,,71,76
339,3,0:28.0,E. Davis makes 2-pt hook shot from 8 ft,,73,76
340,3,0:06.0,,Turnover by E. Bledsoe (bad pass; steal by E. Davis),73,76
341,3,0:00.0,C. McCollum misses 3-pt jump shot from 26 ft,,73,76
342,3,0:00.0,Offensive rebound by Team,,73,76
343,4,11:38.0,A. Crabbe makes 2-pt jump shot from 8 ft (assist by M. Leonard),,75,76
344,4,11:14.0,,L. Barbosa makes 2-pt layup from 1 ft,75,78
345,4,11:06.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by C. McCollum),,78,78
346,4,10:48.0,,Inbound foul by C. McCollum,78,78
347,4,10:48.0,,B. Knight makes free throw 1 of 1,78,79
348,4,10:35.0,,B. Knight misses 3-pt jump shot from 26 ft,78,79
349,4,10:32.0,Defensive rebound by A. Crabbe,,78,79
350,4,10:22.0,M. Leonard misses 3-pt jump shot from 25 ft,,78,79
351,4,10:20.0,,Defensive rebound by M. Chriss,78,79
352,4,10:12.0,,M. Chriss misses 2-pt jump shot from 5 ft (block by E. Davis),78,79
353,4,10:09.0,Defensive rebound by M. Leonard,,78,79
354,4,10:03.0,C. McCollum misses 2-pt jump shot from 13 ft,,78,79
355,4,10:00.0,,Defensive rebound by P. Tucker,78,79
356,4,9:54.0,,B. Knight makes 2-pt jump shot from 17 ft,78,81
357,4,9:32.0,Turnover by E. Davis (lost ball; steal by P. Tucker),,78,81
358,4,9:21.0,,B. Knight misses 2-pt jump shot from 17 ft,78,81
359,4,9:18.0,Defensive rebound by E. Davis,,78,81
360,4,9:11.0,Turnover by E. Turner (traveling),,78,81
361,4,9:02.0,,M. Chriss misses 2-pt jump shot from 5 ft (block by E. Davis),78,81
362,4,8:59.0,Defensive rebound by E. Turner,,78,81
363,4,8:54.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Turner),,81,81
364,4,8:51.0,,Phoenix full timeout,81,81
365,4,8:51.0,,E. Bledsoe enters the game for M. Chriss,81,81
366,4,8:44.0,,Personal foul by M. Leonard (drawn by A. Len),81,81
367,4,8:39.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,81,81
368,4,8:36.0,Defensive rebound by E. Turner,,81,81
369,4,8:27.0,E. Turner makes 2-pt jump shot from 9 ft,,83,81
370,4,8:18.0,,B. Knight makes 2-pt layup from 2 ft,83,83
371,4,7:58.0,A. Crabbe misses 3-pt jump shot from 26 ft,,83,83
372,4,7:56.0,,Defensive rebound by B. Knight,83,83
373,4,7:49.0,,B. Knight misses 2-pt jump shot from 14 ft,83,83
374,4,7:45.0,Defensive rebound by E. Davis,,83,83
375,4,7:38.0,E. Turner misses 2-pt jump shot from 13 ft,,83,83
376,4,7:35.0,,Defensive rebound by P. Tucker,83,83
377,4,7:18.0,,Turnover by B. Knight (bad pass; steal by A. Crabbe),83,83
378,4,7:14.0,Personal foul by B. Knight (drawn by M. Leonard),,83,83
379,4,7:14.0,,D. Booker enters the game for P. Tucker,83,83
380,4,7:14.0,,J. Dudley enters the game for A. Len,83,83
381,4,7:14.0,,T. Chandler enters the game for B. Knight,83,83
382,4,7:14.0,,T. Warren enters the game for L. Barbosa,83,83
383,4,7:14.0,A. Aminu enters the game for C. McCollum,,83,83
384,4,7:14.0,D. Lillard enters the game for E. Davis,,83,83
385,4,7:05.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by A. Crabbe),,86,83
