,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
46,1,6:20.0,Offensive rebound by J. Valančiūnas,,13,15
47,1,6:13.0,D. Carroll misses 3-pt jump shot from 27 ft,,13,15
48,1,6:12.0,Offensive rebound by C. Joseph,,13,15
49,1,6:08.0,S. Ibaka misses 3-pt jump shot from 28 ft,,13,15
50,1,6:07.0,,Defensive rebound by M. Gortat,13,15
51,1,5:55.0,,Personal foul by J. Valančiūnas (drawn by J. Wall),13,15
52,1,5:55.0,,Washington full timeout,13,15
53,1,5:50.0,,Shooting foul by J. Valančiūnas (drawn by M. Gortat),13,15
54,1,5:50.0,,M. Gortat makes free throw 1 of 2,13,16
55,1,5:50.0,P. Patterson enters the game for J. Valančiūnas,,13,16
56,1,5:50.0,,M. Gortat makes free throw 2 of 2,13,17
57,1,5:29.0,D. DeRozan makes 2-pt jump shot from 16 ft,,15,17
58,1,5:05.0,,B. Beal misses 3-pt jump shot from 27 ft,15,17
59,1,5:04.0,,Offensive rebound by O. Porter,15,17
60,1,5:03.0,,O. Porter misses 2-pt layup from 1 ft,15,17
61,1,5:02.0,Defensive rebound by D. DeRozan,,15,17
62,1,5:00.0,Turnover by P. Patterson (lost ball),,15,17
63,1,5:00.0,,B. Bogdanović enters the game for M. Morris,15,17
64,1,4:36.0,,J. Wall makes 2-pt jump shot from 21 ft (assist by B. Beal),15,19
65,1,4:25.0,S. Ibaka makes 2-pt layup from 3 ft (assist by C. Joseph),,17,19
66,1,4:10.0,,J. Wall misses 2-pt layup from 2 ft,17,19
67,1,4:09.0,Defensive rebound by D. Carroll,,17,19
68,1,4:03.0,C. Joseph makes 2-pt jump shot from 10 ft (assist by D. Carroll),,19,19
69,1,3:51.0,,Personal foul by P. Patterson (drawn by O. Porter),19,19
70,1,3:51.0,,O. Porter makes free throw 1 of 2,19,20
71,1,3:51.0,D. Wright enters the game for C. Joseph,,19,20
72,1,3:51.0,,O. Porter makes free throw 2 of 2,19,21
73,1,3:36.0,D. DeRozan makes 3-pt jump shot from 24 ft (assist by D. Carroll),,22,21
74,1,3:13.0,,Turnover by M. Gortat (bad pass; steal by D. Carroll),22,21
75,1,3:03.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by D. Carroll),,25,21
76,1,2:41.0,,O. Porter misses 3-pt jump shot from 25 ft,25,21
77,1,2:40.0,Defensive rebound by D. Carroll,,25,21
78,1,2:32.0,D. Carroll misses 3-pt jump shot from 27 ft,,25,21
79,1,2:31.0,,Defensive rebound by M. Gortat,25,21
80,1,2:26.0,,Turnover by B. Beal (bad pass),25,21
81,1,2:26.0,Toronto full timeout,,25,21
82,1,2:26.0,,K. Oubre enters the game for O. Porter,25,21
83,1,2:26.0,,T. Satoranský enters the game for B. Beal,25,21
84,1,2:26.0,N. Powell enters the game for D. Carroll,,25,21
85,1,2:26.0,P. Tucker enters the game for D. DeRozan,,25,21
86,1,2:16.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. Wright),,28,21
87,1,2:07.0,,Personal foul by N. Powell (drawn by B. Bogdanović),28,21
88,1,2:07.0,,B. Bogdanović makes free throw 1 of 2,28,22
89,1,2:07.0,,I. Mahinmi enters the game for M. Gortat,28,22
90,1,2:07.0,,B. Bogdanović makes free throw 2 of 2,28,23
91,1,1:57.0,S. Ibaka makes 2-pt jump shot from 22 ft,,30,23
92,1,1:33.0,,Turnover by K. Oubre (bad pass),30,23
93,1,1:17.0,Turnover by S. Ibaka (lost ball; steal by J. Wall),,30,23
94,1,1:15.0,,Shooting foul by S. Ibaka (drawn by J. Wall),30,23
95,1,1:15.0,,J. Wall makes free throw 1 of 2,30,24
96,1,1:15.0,C. Joseph enters the game for S. Ibaka,,30,24
97,1,1:15.0,,J. Wall makes free throw 2 of 2,30,25
98,1,0:52.0,P. Tucker makes 2-pt layup from 2 ft (assist by P. Patterson),,32,25
99,1,0:38.0,,J. Wall misses 2-pt jump shot from 11 ft (block by D. Wright),32,25
100,1,0:37.0,,Offensive rebound by Team,32,25
101,1,0:37.0,,B. Jennings enters the game for J. Wall,32,25
102,1,0:32.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,32,25
103,1,0:30.0,,Offensive rebound by T. Satoranský,32,25
104,1,0:21.0,,K. Oubre makes 2-pt jump shot from 14 ft,32,27
105,1,0:14.0,Personal foul by T. Satoranský (drawn by C. Joseph),,32,27
106,1,0:04.0,P. Patterson makes 3-pt jump shot from 27 ft (assist by C. Joseph),,35,27
107,2,11:42.0,Personal foul by B. Jennings (drawn by P. Patterson),,35,27
108,2,11:32.0,C. Joseph makes 2-pt jump shot from 6 ft,,37,27
109,2,11:20.0,,K. Oubre misses 2-pt layup from 2 ft,37,27
110,2,11:20.0,,Offensive rebound by Team,37,27
111,2,11:14.0,,Turnover by K. Oubre (bad pass; steal by D. Wright),37,27
112,2,11:12.0,Shooting foul by K. Oubre (drawn by D. Wright),,37,27
113,2,11:12.0,D. Wright misses free throw 1 of 2,,37,27
114,2,11:12.0,Offensive rebound by Team,,37,27
115,2,11:12.0,D. Wright makes free throw 2 of 2,,38,27
116,2,10:56.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,38,27
117,2,10:56.0,,Offensive rebound by T. Satoranský,38,27
118,2,10:54.0,,T. Satoranský misses 2-pt layup at rim,38,27
119,2,10:53.0,Defensive rebound by N. Powell,,38,27
120,2,10:49.0,P. Tucker makes 2-pt layup from 3 ft (assist by N. Powell),,40,27
121,2,10:49.0,,Washington full timeout,40,27
122,2,10:29.0,,I. Mahinmi makes 2-pt hook shot from 6 ft (assist by B. Jennings),40,29
123,2,10:19.0,Shooting foul by I. Mahinmi (drawn by D. Wright),,40,29
124,2,10:19.0,D. Wright makes free throw 1 of 2,,41,29
125,2,10:19.0,,M. Gortat enters the game for I. Mahinmi,41,29
126,2,10:19.0,,M. Morris enters the game for T. Satoranský,41,29
127,2,10:19.0,D. Wright makes free throw 2 of 2,,42,29
128,2,10:04.0,,M. Morris misses 2-pt jump shot from 8 ft,42,29
129,2,10:03.0,Defensive rebound by P. Patterson,,42,29
130,2,9:55.0,Shooting foul by K. Oubre (drawn by D. Wright),,42,29
131,2,9:55.0,D. Wright makes free throw 1 of 2,,43,29
132,2,9:55.0,D. Wright misses free throw 2 of 2,,43,29
133,2,9:53.0,,Defensive rebound by M. Gortat,43,29
134,2,9:49.0,,Shooting foul by P. Tucker (drawn by B. Bogdanović),43,29
135,2,9:49.0,,B. Bogdanović makes free throw 1 of 2,43,30
136,2,9:49.0,,B. Bogdanović makes free throw 2 of 2,43,31
137,2,9:33.0,Turnover by P. Patterson (traveling),,43,31
138,2,9:15.0,,B. Bogdanović misses 2-pt jump shot from 7 ft (block by P. Tucker),43,31
139,2,9:14.0,Defensive rebound by C. Joseph,,43,31
140,2,9:08.0,D. Wright makes 2-pt layup from 1 ft,,45,31
141,2,8:58.0,,B. Jennings misses 3-pt jump shot from 27 ft,45,31
142,2,8:57.0,Defensive rebound by P. Tucker,,45,31
143,2,8:50.0,Personal foul by K. Oubre (drawn by P. Patterson),,45,31
144,2,8:50.0,P. Patterson makes free throw 1 of 2,,46,31
145,2,8:50.0,,B. Beal enters the game for K. Oubre,46,31
146,2,8:50.0,P. Patterson makes free throw 2 of 2,,47,31
147,2,8:27.0,,M. Morris misses 2-pt jump shot from 20 ft (block by D. Wright),47,31
148,2,8:25.0,Defensive rebound by P. Tucker,,47,31
149,2,8:17.0,N. Powell makes 3-pt jump shot from 27 ft,,50,31
150,2,8:16.0,,Washington full timeout,50,31
151,2,8:16.0,,J. Wall enters the game for B. Jennings,50,31
152,2,8:16.0,,O. Porter enters the game for B. Bogdanović,50,31
153,2,8:02.0,,M. Gortat makes 2-pt layup from 1 ft (assist by M. Morris),50,33
154,2,7:41.0,Turnover by D. Wright (discontinued dribble),,50,33
155,2,7:27.0,,B. Beal misses 2-pt jump shot from 12 ft (block by D. Wright),50,33
156,2,7:25.0,Defensive rebound by N. Powell,,50,33
157,2,7:22.0,N. Powell makes 2-pt dunk at rim,,52,33
158,2,7:03.0,,M. Morris misses 2-pt jump shot from 10 ft,52,33
159,2,7:01.0,Defensive rebound by C. Joseph,,52,33
160,2,7:01.0,Personal block foul by B. Beal (drawn by C. Joseph),,52,33
161,2,7:01.0,C. Joseph misses free throw 1 of 2,,52,33
162,2,7:01.0,Offensive rebound by Team,,52,33
163,2,7:01.0,Turnover by J. Valančiūnas (lane violation.),,52,33
164,2,7:01.0,J. Valančiūnas enters the game for P. Patterson,,52,33
165,2,7:01.0,D. DeRozan enters the game for D. Wright,,52,33
166,2,6:43.0,,O. Porter misses 2-pt jump shot from 7 ft,52,33
167,2,6:42.0,,Offensive rebound by M. Morris,52,33
168,2,6:40.0,,M. Morris makes 2-pt jump shot from 5 ft,52,35
169,2,6:28.0,Shooting foul by B. Beal (drawn by D. DeRozan),,52,35
170,2,6:28.0,D. DeRozan makes free throw 1 of 2,,53,35
171,2,6:28.0,S. Ibaka enters the game for P. Tucker,,53,35
172,2,6:28.0,D. Carroll enters the game for N. Powell,,53,35
173,2,6:28.0,D. DeRozan makes free throw 2 of 2,,54,35
174,2,6:11.0,,Shooting block foul by D. Carroll (drawn by J. Wall),54,35
175,2,6:11.0,,J. Wall makes free throw 1 of 2,54,36
176,2,6:11.0,,J. Wall makes free throw 2 of 2,54,37
177,2,5:53.0,D. DeRozan misses 2-pt jump shot from 16 ft (block by O. Porter),,54,37
178,2,5:51.0,,Defensive rebound by B. Beal,54,37
179,2,5:44.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Morris),54,40
180,2,5:38.0,Toronto full timeout,,54,40
181,2,5:24.0,Offensive foul by S. Ibaka (drawn by O. Porter),,54,40
182,2,5:24.0,Turnover by S. Ibaka (offensive foul),,54,40
183,2,5:10.0,,B. Beal makes 2-pt jump shot from 8 ft,54,42
184,2,4:52.0,C. Joseph makes 2-pt jump shot from 20 ft,,56,42
185,2,4:32.0,,M. Morris misses 2-pt jump shot from 16 ft,56,42
186,2,4:31.0,Defensive rebound by J. Valančiūnas,,56,42
187,2,4:18.0,D. DeRozan misses 2-pt jump shot from 17 ft,,56,42
188,2,4:17.0,,Defensive rebound by J. Wall,56,42
189,2,4:12.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),56,44
190,2,3:55.0,C. Joseph misses 2-pt jump shot from 21 ft,,56,44
191,2,3:54.0,,Defensive rebound by O. Porter,56,44
192,2,3:48.0,,J. Wall misses 2-pt jump shot from 18 ft,56,44
193,2,3:48.0,Defensive rebound by S. Ibaka,,56,44
194,2,3:46.0,Turnover by S. Ibaka (lost ball; steal by M. Morris),,56,44
195,2,3:43.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by O. Porter),56,47
196,2,3:41.0,Toronto full timeout,,56,47
197,2,3:41.0,,I. Mahinmi enters the game for M. Gortat,56,47
198,2,3:41.0,D. Wright enters the game for J. Valančiūnas,,56,47
199,2,3:41.0,P. Patterson enters the game for C. Joseph,,56,47
200,2,3:32.0,D. DeRozan misses 2-pt jump shot from 15 ft (block by M. Morris),,56,47
201,2,3:30.0,Offensive rebound by D. DeRozan,,56,47
202,2,3:27.0,Turnover by D. DeRozan (lost ball; steal by O. Porter),,56,47
203,2,3:18.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),56,50
204,2,3:01.0,S. Ibaka misses 3-pt jump shot from 25 ft,,56,50
205,2,3:00.0,,Defensive rebound by O. Porter,56,50
206,2,2:52.0,,J. Wall misses 2-pt layup from 2 ft,56,50
207,2,2:52.0,Defensive rebound by Team,,56,50
208,2,2:52.0,Official timeout,,56,50
209,2,2:33.0,Turnover by D. DeRozan (bad pass; steal by I. Mahinmi),,56,50
210,2,2:26.0,,B. Beal misses 3-pt jump shot from 25 ft,56,50
211,2,2:25.0,,Offensive rebound by M. Morris,56,50
212,2,2:22.0,,O. Porter misses 3-pt jump shot from 26 ft,56,50
213,2,2:21.0,Defensive rebound by S. Ibaka,,56,50
214,2,2:03.0,S. Ibaka makes 3-pt jump shot from 27 ft (assist by P. Patterson),,59,50
215,2,1:35.0,,I. Mahinmi misses 2-pt layup from 2 ft,59,50
216,2,1:34.0,Defensive rebound by D. Carroll,,59,50
217,2,1:16.0,Shooting foul by M. Morris (drawn by D. DeRozan),,59,50
218,2,1:16.0,D. DeRozan makes free throw 1 of 2,,60,50
219,2,1:16.0,P. Tucker enters the game for S. Ibaka,,60,50
220,2,1:16.0,D. DeRozan makes free throw 2 of 2,,61,50
221,2,1:07.0,,Shooting foul by D. DeRozan (drawn by O. Porter),61,50
222,2,1:07.0,,O. Porter makes free throw 1 of 2,61,51
223,2,1:07.0,,O. Porter makes free throw 2 of 2,61,52
224,2,0:54.0,Shooting block foul by I. Mahinmi (drawn by D. DeRozan),,61,52
225,2,0:54.0,D. DeRozan makes free throw 1 of 2,,62,52
226,2,0:54.0,D. DeRozan misses free throw 2 of 2,,62,52
227,2,0:54.0,,Defensive rebound by O. Porter,62,52
228,2,0:42.0,,J. Wall misses 2-pt layup from 1 ft,62,52
229,2,0:41.0,Defensive rebound by P. Patterson,,62,52
230,2,0:34.0,D. DeRozan misses 2-pt jump shot from 6 ft,,62,52
231,2,0:33.0,,Defensive rebound by I. Mahinmi,62,52
232,2,0:25.0,,Shooting foul by D. Wright (drawn by O. Porter),62,52
233,2,0:25.0,,O. Porter misses free throw 1 of 2,62,52
234,2,0:25.0,,Offensive rebound by Team,62,52
235,2,0:25.0,,T. Satoranský enters the game for B. Beal,62,52
236,2,0:25.0,,O. Porter makes free throw 2 of 2,62,53
237,2,0:01.0,Turnover by Team (shot clock),,62,53
238,2,0:00.0,,J. Wall misses 3-pt jump shot from 50 ft,62,53
239,2,0:00.0,,Offensive rebound by Team,62,53
240,3,11:36.0,C. Joseph makes 2-pt jump shot from 20 ft (assist by D. DeRozan),,64,53
241,3,11:14.0,,B. Beal misses 2-pt jump shot from 21 ft,64,53
242,3,11:13.0,Defensive rebound by S. Ibaka,,64,53
243,3,11:08.0,Personal foul by J. Wall (drawn by C. Joseph),,64,53
244,3,10:55.0,C. Joseph misses 2-pt jump shot from 18 ft,,64,53
245,3,10:54.0,,Defensive rebound by J. Wall,64,53
246,3,10:49.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),64,56
247,3,10:19.0,C. Joseph misses 2-pt jump shot from 13 ft,,64,56
248,3,10:18.0,,Defensive rebound by J. Wall,64,56
249,3,10:11.0,,O. Porter misses 3-pt jump shot from 27 ft,64,56
250,3,10:10.0,,Offensive rebound by J. Wall,64,56
251,3,9:58.0,,M. Gortat makes 2-pt jump shot from 5 ft (assist by M. Morris),64,58
252,3,9:39.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by C. Joseph),,67,58
253,3,9:26.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),67,60
254,3,9:18.0,Offensive foul by J. Valančiūnas (drawn by J. Wall),,67,60
255,3,9:18.0,Turnover by J. Valančiūnas (offensive foul),,67,60
256,3,9:05.0,,M. Gortat misses 2-pt jump shot from 18 ft,67,60
257,3,9:04.0,Defensive rebound by D. DeRozan,,67,60
258,3,8:58.0,Turnover by D. DeRozan (bad pass; steal by O. Porter),,67,60
259,3,8:51.0,,M. Morris misses 2-pt layup from 1 ft,67,60
260,3,8:50.0,,Offensive rebound by O. Porter,67,60
261,3,8:50.0,,Shooting foul by D. Carroll (drawn by O. Porter),67,60
262,3,8:50.0,,O. Porter makes 2-pt layup from 1 ft,67,62
263,3,8:50.0,,O. Porter makes free throw 1 of 1,67,63
264,3,8:34.0,N. Powell enters the game for D. DeRozan,,67,63
265,3,8:34.0,P. Patterson enters the game for J. Valančiūnas,,67,63
266,3,8:31.0,P. Patterson misses 2-pt jump shot from 6 ft (block by J. Wall),,67,63
267,3,8:29.0,,Defensive rebound by J. Wall,67,63
268,3,8:23.0,,O. Porter misses 2-pt jump shot from 4 ft,67,63
269,3,8:22.0,Defensive rebound by P. Patterson,,67,63
270,3,8:16.0,D. Carroll misses 3-pt jump shot from 26 ft (block by J. Wall),,67,63
271,3,8:14.0,,Defensive rebound by M. Gortat,67,63
272,3,8:08.0,,M. Morris misses 2-pt jump shot from 16 ft,67,63
273,3,8:07.0,Defensive rebound by N. Powell,,67,63
274,3,8:02.0,N. Powell makes 2-pt layup from 1 ft,,69,63
275,3,7:45.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),69,65
276,3,7:25.0,S. Ibaka misses 3-pt jump shot from 26 ft,,69,65
277,3,7:24.0,,Defensive rebound by B. Beal,69,65
278,3,7:23.0,,Personal foul by D. Carroll (drawn by B. Beal),69,65
279,3,7:12.0,,Turnover by J. Wall (lost ball),69,65
280,3,6:59.0,Turnover by C. Joseph (bad pass; steal by B. Beal),,69,65
281,3,6:54.0,,B. Beal misses 2-pt jump shot from 3 ft,69,65
282,3,6:52.0,Defensive rebound by D. Carroll,,69,65
283,3,6:45.0,Personal foul by B. Beal (drawn by S. Ibaka),,69,65
284,3,6:41.0,P. Patterson misses 3-pt jump shot from 25 ft,,69,65
285,3,6:40.0,,Defensive rebound by J. Wall,69,65
286,3,6:31.0,,J. Wall makes 2-pt jump shot from 17 ft,69,67
287,3,6:16.0,C. Joseph misses 2-pt layup from 2 ft,,69,67
288,3,6:15.0,,Defensive rebound by M. Gortat,69,67
289,3,6:08.0,,M. Gortat misses 2-pt jump shot from 3 ft (block by P. Patterson),69,67
290,3,6:07.0,Defensive rebound by P. Patterson,,69,67
291,3,6:03.0,C. Joseph misses 2-pt layup at rim (block by J. Wall),,69,67
292,3,6:02.0,Offensive rebound by D. Carroll,,69,67
293,3,5:55.0,N. Powell misses 3-pt jump shot from 26 ft,,69,67
294,3,5:55.0,,Defensive rebound by Team,69,67
295,3,5:55.0,,Washington full timeout,69,67
296,3,5:54.0,D. DeRozan enters the game for N. Powell,,69,67
297,3,5:40.0,,J. Wall misses 2-pt jump shot from 18 ft,69,67
298,3,5:39.0,Defensive rebound by S. Ibaka,,69,67
299,3,5:31.0,D. DeRozan misses 2-pt layup from 3 ft,,69,67
300,3,5:30.0,,Defensive rebound by M. Gortat,69,67
301,3,5:14.0,,M. Morris misses 3-pt jump shot from 24 ft,69,67
302,3,5:13.0,Defensive rebound by D. DeRozan,,69,67
303,3,5:06.0,C. Joseph makes 2-pt layup from 2 ft,,71,67
304,3,4:40.0,,J. Wall misses 2-pt layup from 2 ft,71,67
305,3,4:39.0,,Offensive rebound by J. Wall,71,67
306,3,4:38.0,,J. Wall makes 2-pt layup from 1 ft,71,69
307,3,4:14.0,S. Ibaka misses 2-pt jump shot from 16 ft,,71,69
308,3,4:13.0,Offensive rebound by C. Joseph,,71,69
309,3,4:04.0,Turnover by C. Joseph (traveling),,71,69
310,3,4:04.0,,B. Bogdanović enters the game for M. Morris,71,69
311,3,3:53.0,,B. Beal misses 2-pt layup from 2 ft,71,69
312,3,3:51.0,,Offensive rebound by B. Beal,71,69
313,3,3:37.0,,J. Wall misses 2-pt layup from 3 ft,71,69
314,3,3:36.0,,Offensive rebound by O. Porter,71,69
315,3,3:33.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by O. Porter),71,72
316,3,3:06.0,D. DeRozan makes 3-pt jump shot from 32 ft (assist by S. Ibaka),,74,72
317,3,2:57.0,,B. Beal makes 2-pt jump shot from 15 ft (assist by J. Wall),74,74
318,3,2:41.0,D. DeRozan makes 2-pt jump shot from 13 ft,,76,74
319,3,2:26.0,,Offensive foul by M. Gortat (drawn by D. Carroll),76,74
320,3,2:26.0,,Turnover by M. Gortat (offensive foul),76,74
321,3,2:26.0,Toronto full timeout,,76,74
322,3,2:26.0,,K. Oubre enters the game for M. Gortat,76,74
323,3,2:26.0,,I. Mahinmi enters the game for B. Beal,76,74
324,3,2:26.0,P. Tucker enters the game for D. Carroll,,76,74
325,3,2:26.0,N. Powell enters the game for S. Ibaka,,76,74
326,3,2:26.0,D. Wright enters the game for C. Joseph,,76,74
327,3,2:26.0,Violation by Team (jump ball),,76,74
328,3,2:14.0,Personal foul by I. Mahinmi (drawn by P. Patterson),,76,74
329,3,2:08.0,D. Wright makes 3-pt jump shot from 28 ft,,79,74
330,3,1:54.0,,Shooting foul by P. Tucker (drawn by J. Wall),79,74
331,3,1:54.0,,J. Wall makes free throw 1 of 2,79,75
332,3,1:54.0,,J. Wall makes free throw 2 of 2,79,76
333,3,1:36.0,P. Patterson misses 3-pt jump shot from 22 ft,,79,76
334,3,1:36.0,Offensive rebound by N. Powell,,79,76
335,3,1:33.0,N. Powell misses 2-pt jump shot from 15 ft,,79,76
336,3,1:32.0,,Defensive rebound by K. Oubre,79,76
337,3,1:23.0,,J. Wall misses 2-pt layup from 2 ft,79,76
338,3,1:23.0,Defensive rebound by D. DeRozan,,79,76
339,3,1:11.0,Turnover by D. Wright (traveling),,79,76
340,3,1:11.0,,B. Jennings enters the game for J. Wall,79,76
341,3,1:01.0,,Personal foul by P. Tucker (drawn by O. Porter),79,76
342,3,1:01.0,,O. Porter makes free throw 1 of 2,79,77
343,3,1:01.0,,O. Porter makes free throw 2 of 2,79,78
344,3,0:40.0,P. Tucker misses 2-pt layup from 1 ft,,79,78
345,3,0:39.0,,Defensive rebound by K. Oubre,79,78
346,3,0:33.0,,Turnover by B. Jennings (bad pass),79,78
347,3,0:28.0,N. Powell misses 3-pt jump shot from 24 ft,,79,78
348,3,0:26.0,,Defensive rebound by B. Bogdanović,79,78
349,3,0:03.0,,K. Oubre misses 3-pt jump shot from 23 ft,79,78
350,3,0:02.0,Defensive rebound by P. Patterson,,79,78
351,3,0:01.0,Turnover by P. Patterson (bad pass; steal by O. Porter),,79,78
352,4,11:43.0,,B. Jennings misses 2-pt jump shot from 16 ft (block by D. Wright),79,78
353,4,11:41.0,Defensive rebound by N. Powell,,79,78
354,4,11:37.0,D. DeRozan makes 2-pt layup from 1 ft,,81,78
355,4,11:28.0,,K. Oubre misses 2-pt jump shot from 21 ft,81,78
356,4,11:27.0,Defensive rebound by D. Wright,,81,78
357,4,11:09.0,P. Patterson misses 3-pt jump shot from 27 ft,,81,78
358,4,11:08.0,,Defensive rebound by M. Morris,81,78
359,4,10:53.0,,Turnover by M. Morris (lost ball; steal by P. Tucker),81,78
360,4,10:32.0,Turnover by P. Tucker (bad pass; steal by I. Mahinmi),,81,78
361,4,10:21.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Jennings),81,81
362,4,9:57.0,D. DeRozan makes 2-pt jump shot from 16 ft,,83,81
363,4,9:39.0,,M. Morris makes 2-pt dunk at rim (assist by B. Bogdanović),83,83
364,4,9:14.0,N. Powell misses 2-pt jump shot from 7 ft,,83,83
365,4,9:13.0,Offensive rebound by P. Tucker,,83,83
366,4,9:10.0,P. Tucker makes 2-pt layup at rim,,85,83
367,4,9:08.0,,Technical foul by M. Morris,85,83
368,4,9:08.0,D. DeRozan makes technical free throw,,86,83
369,4,8:53.0,,B. Jennings misses 3-pt jump shot from 25 ft,86,83
370,4,8:52.0,Defensive rebound by N. Powell,,86,83
371,4,8:45.0,N. Powell makes 2-pt layup from 1 ft,,88,83
372,4,8:23.0,,Turnover by M. Morris (step out of bounds),88,83
373,4,8:23.0,Official timeout,,88,83
374,4,8:23.0,,B. Beal enters the game for K. Oubre,88,83
375,4,7:58.0,P. Tucker misses 2-pt jump shot from 16 ft,,88,83
376,4,7:56.0,Offensive rebound by P. Patterson,,88,83
377,4,7:56.0,P. Patterson misses 2-pt layup from 1 ft,,88,83
378,4,7:55.0,Offensive rebound by P. Patterson,,88,83
379,4,7:55.0,P. Patterson misses 2-pt layup from 1 ft (block by I. Mahinmi),,88,83
380,4,7:54.0,,Defensive rebound by M. Morris,88,83
381,4,7:45.0,,J. Wall enters the game for B. Jennings,88,83
382,4,7:39.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,88,83
383,4,7:38.0,,Offensive rebound by I. Mahinmi,88,83
384,4,7:37.0,,I. Mahinmi makes 2-pt layup from 2 ft,88,85
385,4,7:13.0,Shooting foul by I. Mahinmi (drawn by N. Powell),,88,85
386,4,7:13.0,N. Powell makes free throw 1 of 2,,89,85
