,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
384,4,4:26.0,,M. Belinelli makes 3-pt jump shot from 26 ft,73,78
385,4,4:11.0,Personal foul by C. Zeller (drawn by R. Jackson),,73,78
386,4,3:59.0,T. Harris misses 3-pt jump shot from 25 ft,,73,78
387,4,3:57.0,,Defensive rebound by K. Walker,73,78
388,4,3:49.0,,K. Walker makes 2-pt layup from 1 ft,73,80
389,4,3:48.0,Detroit full timeout,,73,80
390,4,3:48.0,I. Smith enters the game for R. Jackson,,73,80
391,4,3:42.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,73,80
392,4,3:41.0,,Defensive rebound by N. Batum,73,80
393,4,3:35.0,,Shooting foul by A. Drummond (drawn by K. Walker),73,80
394,4,3:35.0,,K. Walker misses free throw 1 of 2,73,80
395,4,3:35.0,,Offensive rebound by Team,73,80
396,4,3:35.0,,K. Walker makes free throw 2 of 2,73,81
397,4,3:19.0,M. Morris misses 3-pt jump shot from 24 ft,,73,81
398,4,3:17.0,,Defensive rebound by M. Williams,73,81
399,4,3:02.0,,K. Walker makes 2-pt jump shot from 14 ft,73,83
400,4,2:49.0,I. Smith misses 2-pt layup from 1 ft,,73,83
401,4,2:48.0,Offensive rebound by A. Drummond,,73,83
402,4,2:47.0,A. Drummond makes 2-pt layup from 2 ft,,75,83
403,4,2:47.0,Shooting foul by M. Belinelli (drawn by A. Drummond),,75,83
404,4,2:47.0,A. Drummond misses free throw 1 of 1,,75,83
405,4,2:43.0,,Defensive rebound by N. Batum,75,83
406,4,2:33.0,,K. Walker misses 2-pt layup at rim (block by I. Smith),75,83
407,4,2:31.0,Defensive rebound by K. Caldwell-Pope,,75,83
408,4,2:28.0,K. Caldwell-Pope misses 2-pt layup at rim,,75,83
409,4,2:28.0,,Defensive rebound by N. Batum,75,83
410,4,2:28.0,,Personal foul by T. Harris (drawn by N. Batum),75,83
411,4,2:28.0,,N. Batum makes free throw 1 of 2,75,84
412,4,2:28.0,,N. Batum makes free throw 2 of 2,75,85
413,4,2:16.0,I. Smith misses 2-pt jump shot from 8 ft,,75,85
414,4,2:14.0,Offensive rebound by A. Drummond,,75,85
415,4,2:14.0,A. Drummond makes 2-pt layup from 1 ft,,77,85
416,4,1:50.0,,M. Belinelli misses 2-pt layup from 1 ft,77,85
417,4,1:46.0,Defensive rebound by I. Smith,,77,85
418,4,1:44.0,,Offensive charge foul by T. Harris (drawn by K. Walker),77,85
419,4,1:44.0,Turnover by T. Harris (offensive foul),,77,85
420,4,1:32.0,,C. Zeller misses 2-pt layup from 2 ft (block by T. Harris),77,85
421,4,1:32.0,,Offensive rebound by Team,77,85
422,4,1:17.0,,K. Walker misses 2-pt jump shot from 17 ft (block by I. Smith),77,85
423,4,1:15.0,Defensive rebound by A. Drummond,,77,85
424,4,1:00.0,T. Harris misses 3-pt jump shot from 25 ft,,77,85
425,4,1:00.0,,Defensive rebound by N. Batum,77,85
426,4,0:41.0,,Personal foul by A. Drummond (drawn by K. Walker),77,85
427,4,0:41.0,,K. Walker makes free throw 1 of 2,77,86
428,4,0:41.0,,K. Walker makes free throw 2 of 2,77,87
429,4,0:30.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,77,87
430,4,0:30.0,,Defensive rebound by N. Batum,77,87
431,4,0:06.0,,Turnover by Team (shot clock),77,87
